Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown5
"2712","2236","0","0","23","0","100","0","0","0","0","1"
"2719","2245","0","0","24","40","100","0","0","0","0","1"
"2722","2246","812","759","26","0","100","6","0","0","0","1"
"2723","2246","812","759","223","0","100","6","5","0","0","2"
"2724","2246","812","759","223","0","100","6","5","0","0","3"
"2726","2247","0","1348","52","0","100","1","0","0","0","1"
"2727","2249","0","1346","26","0","100","2","0","0","0","1"
"2728","2250","0","498","49","100","0","0","0","0","0","1"
"2732","2259","0","0","103","25","100","0","0","0","0","1"
"2733","2259","0","0","160","18","100","0","0","0","0","2"
"2735","2260","0","1358","26","0","200","2","0","0","0","1"
"2736","2260","0","1355","26","0","100","2","0","0","0","2"
"2737","2261","0","0","24","5","100","0","0","0","0","1"
"2739","2262","0","0","24","10","100","0","0","0","0","1"
"2740","2262","0","0","158","0","0","0","0","0","0","2"
"2741","2262","0","0","139","100","0","0","0","0","0","3"
"2742","2261","0","0","24","5","100","0","0","0","0","2"
"2743","2263","0","0","149","35","100","0","0","0","0","1"
"2744","2264","0","491","24","15","100","0","0","0","0","1"
"2745","2264","0","1120","50","1","100","1","1","0","0","2"
"2746","2265","0","0","31","113","1","0","0","0","0","1"
"2747","2265","0","0","31","113","0","0","0","0","0","2"
"2748","2266","0","0","24","50","100","0","0","0","0","1"
"2752","2275","0","0","156","141","0","0","0","0","0","1"
"2753","2275","127","0","135","200","0","93","0","0","0","2"
"2754","2276","0","0","156","141","0","0","0","0","0","1"
"2755","2276","0","0","135","200","0","93","0","0","0","2"
"2756","2277","0","1365","50","0","200","2","0","0","0","1"
"2757","2277","0","0","159","0","0","0","0","0","0","2"
"2758","2277","0","1366","50","1","200","2","0","0","0","3"
"2759","2278","0","0","25","45","45","0","0","0","0","1"
"2760","2278","0","0","158","0","0","0","0","0","0","2"
"2761","2278","0","0","136","0","0","0","0","0","0","3"
"2762","2279","0","0","24","19","100","0","0","0","0","1"
"2763","2279","0","379","54","1","20","1","0","0","0","2"
"2765","2280","0","0","222","22","100","60","0","0","0","1"
"2766","2281","0","0","226","17","100","8","82","0","0","1"
"2769","2282","0","0","27","10","100","5","30","0","0","1"
"2773","2291","37","0","23","3","100","0","0","0","0","1"
"2774","2291","37","0","23","3","100","0","0","0","0","2"
"2775","2291","37","0","23","3","100","0","0","0","0","3"
"2776","2292","0","0","145","100","0","0","0","0","0","1"
"2777","2292","0","1119","26","0","100","1","0","0","0","2"
"2778","2293","0","853","26","0","100","0","0","0","0","1"
"2779","2293","0","0","116","0","0","0","0","0","0","2"
"2780","2294","0","853","49","100","0","0","0","0","0","1"
"2781","2294","0","0","116","0","0","0","0","0","0","2"
"2782","2296","0","1379","26","0","100","2","0","0","0","1"
"2783","2297","0","0","31","113","1","0","0","0","0","1"
"2784","2297","0","0","31","113","0","0","0","0","0","2"
"2785","2298","0","0","24","150","100","0","0","0","0","1"
"2786","2300","337","0","23","7","100","0","0","0","0","1"
"2791","2314","0","1391","26","0","100","1","0","0","0","1"
"2795","2323","541","0","23","16","100","0","0","0","0","1"
"2796","2323","541","0","23","16","100","0","0","0","0","2"
"2797","2323","541","0","23","16","100","0","0","0","0","3"
"2798","2324","0","0","85","124","0","0","0","0","0","1"
"2799","2324","597","0","222","25","100","60","0","0","0","2"
"2800","2326","0","0","24","30","100","0","0","0","0","1"
"2801","2326","0","0","177","149","0","0","0","0","0","2"
"2802","2326","0","927","52","1","25","1","0","0","0","3"
"2803","2327","0","311","26","0","100","1","0","0","0","1"
"2804","2328","0","0","23","0","100","0","0","0","0","1"
"2805","2328","821","0","23","24","100","0","0","0","0","2"
"2806","2328","821","0","23","24","100","0","0","0","0","3"
"2810","2337","0","0","226","13","100","13","34","0","0","1"
"2813","2338","0","1409","26","0","100","2","0","0","0","1"
"2814","2339","37","0","23","20","100","0","0","0","0","1"
"2815","2340","37","0","23","23","100","0","0","0","0","1"
"2816","2341","37","0","23","27","100","0","0","0","0","1"
"2817","2342","37","0","23","40","100","0","0","0","0","1"
"2818","2343","0","0","141","33","100","0","0","0","0","1"
"2819","2343","0","0","85","69","0","0","0","0","0","2"
"2820","2343","0","0","85","69","0","0","0","0","0","3"
"2821","2344","0","0","24","40","50","0","0","0","0","1"
"2822","2345","0","0","157","55","1","0","0","0","0","1"
"2823","2345","0","853","28","0","100","0","0","0","0","2"
"2824","2345","0","0","116","0","0","0","0","0","0","3"
"2825","2346","0","853","49","0","0","0","0","0","0","1"
"2826","2346","0","0","116","0","0","0","0","0","0","2"
"2830","697","0","1418","50","1","100","5","0","0","0","3"
"2831","1288","0","1417","229","0","100","1","1","0","124","2"
"2832","829","0","820","26","0","100","5","0","0","0","2"
"2833","829","0","1417","229","0","100","1","1","0","124","3"
"2834","2355","0","1417","49","100","0","0","0","0","0","1"
"2837","2357","0","968","49","100","0","0","0","0","0","1"
"2838","697","0","968","229","0","100","1","1","0","124","4"
"2839","2311","0","1419","229","0","100","1","0","0","124","1"
"2840","2358","0","1419","229","0","100","1","0","0","124","1"
"2842","2360","0","1419","229","0","100","1","0","0","124","1"
"2843","2361","0","1419","229","0","100","1","0","0","124","1"
"2844","2324","0","0","158","0","0","0","0","0","0","3"
"2845","2324","0","1399","26","0","100","1","0","0","0","4"
"2846","2362","0","968","229","0","100","1","1","0","124","1"
"2850","2397","0","0","24","32","100","0","0","0","0","1"
"2854","2406","571","0","24","8","100","0","0","0","0","1"
"2855","2406","571","0","24","7","100","0","0","0","0","2"
"2856","2406","571","0","24","6","100","0","0","0","0","3"
"2857","2406","0","542","50","0","100","1","0","0","0","4"
"2868","2414","0","804","49","100","0","0","0","0","0","1"
"2869","2414","0","0","145","100","0","0","0","0","0","2"
"2870","2324","0","1420","229","0","100","1","0","0","124","5"
"2890","2455","0","0","24","20","100","0","0","0","0","1"
"2891","2456","0","0","24","20","100","0","0","0","0","1"
"2892","2457","0","0","23","45","100","0","0","0","0","1"
"2894","2458","0","0","23","45","100","0","0","0","0","1"
"2896","2459","0","0","23","45","100","0","0","0","0","1"
"2910","2492","0","0","222","22","100","60","0","0","0","1"
"2935","2558","888","0","24","20","100","0","0","0","0","1"
"2936","2558","888","0","24","20","100","0","0","0","0","2"
"2937","2558","888","0","24","20","100","0","0","0","0","3"
"2938","2558","0","1516","26","0","100","10","0","0","0","4"
"2939","2558","0","1516","26","0","100","10","0","0","0","5"
"2941","2559","0","0","222","21","100","40","0","0","0","1"
"2951","2584","892","0","24","14","100","0","0","0","0","1"
"2952","2584","892","0","24","4","100","0","0","0","0","2"
"2953","2584","892","0","24","4","100","0","0","0","0","3"
"2955","2585","893","0","141","25","100","54","10","0","0","1"
"2956","2585","0","590","80","0","200","9","0","0","0","2"
"2957","2586","0","0","24","25","100","0","0","0","0","1"
"2958","2587","0","0","24","25","100","0","0","0","0","1"
"2959","2588","0","0","24","25","100","0","0","0","0","1"
"2960","2590","0","1534","26","0","100","5","0","0","0","1"
"2961","2591","0","0","24","40","100","0","0","0","0","1"
"2962","2591","0","0","177","149","0","0","0","0","0","2"
"2963","2591","0","927","52","1","25","1","0","0","0","3"
"2970","2608","694","0","23","22","100","0","0","0","0","1"
"2971","2608","0","1546","26","0","100","2","0","0","0","2"
"2978","2626","0","0","96","40","50","0","22","0","0","1"
"2979","2627","0","0","24","15","100","0","0","0","0","1"
"2981","2628","0","0","24","30","100","0","0","0","0","1"
"2982","2628","0","379","54","1","100","2","0","0","0","2"
"2985","2630","0","516","168","1","100","1","0","0","0","1"
"2986","2631","0","0","24","15","100","0","0","0","0","1"
"2987","2631","0","0","177","149","0","0","0","0","0","2"
"2988","2631","0","927","131","0","100","0","0","0","0","3"
"2989","2632","0","0","31","113","1","0","0","0","0","1"
"2990","2632","0","0","31","113","0","0","0","0","0","2"
"2991","2633","0","0","24","50","100","0","0","0","0","1"
"2992","2632","0","1561","50","0","100","1","0","0","0","3"
"2999","2651","0","0","222","22","100","30","0","0","0","1"
"3000","2652","0","0","24","30","100","0","0","0","0","1"
"3001","2652","0","1571","50","1","100","2","0","0","0","2"
"3002","2653","37","0","23","22","100","0","0","0","0","1"
"3003","2653","0","485","26","0","100","3","0","0","0","2"
"3009","2627","0","470","50","0","100","1","0","0","0","2"
"3010","2662","0","0","27","15","100","5","25","0","0","1"
"3016","2672","0","1584","28","0","100","0","0","0","0","1"
"3017","2673","0","1584","49","100","0","0","0","0","0","1"
"3018","2673","0","0","145","100","0","0","0","0","0","2"
"3019","2675","571","0","24","7","100","0","0","0","0","1"
"3020","2675","571","0","24","7","100","0","0","0","0","2"
"3021","2675","571","0","24","7","100","0","0","0","0","3"
"3030","2686","0","0","24","20","100","0","0","0","0","1"
"3032","2686","0","0","24","10","100","0","0","0","0","2"
"3033","2686","0","0","24","10","100","0","0","0","0","3"
"3044","2692","0","0","157","1","1","0","0","0","0","1"
"3045","2692","0","0","156","199","0","0","0","0","0","2"
"3051","2692","0","0","111","100","100","0","1","0","0","3"
"3058","2707","0","0","53","100","100","0","0","0","0","1"
"3059","2692","0","1593","52","0","100","4","0","0","0","4"
"3060","2708","0","0","24","15","100","0","0","0","0","1"
"3061","2708","0","0","24","10","100","0","0","0","0","2"
"3062","2708","0","0","24","10","100","0","0","0","0","3"
"3064","2709","0","1417","229","0","100","1","1","0","124","1"
"3065","2710","0","1417","49","100","0","0","0","0","0","1"
"3066","2711","0","0","145","0","0","0","0","0","0","1"
"3070","2713","0","0","24","20","100","0","0","0","0","1"
"3072","2715","0","1599","26","0","100","2","0","0","0","1"
"3073","2716","358","0","179","20","100","1","0","0","0","1"
"3093","2766","0","0","222","22","100","60","0","0","0","1"
"3094","2767","0","1629","26","0","100","5","0","0","0","1"
"3095","2768","0","1628","26","0","100","2","0","0","0","1"
"3130","2708","0","0","145","100","0","0","0","0","0","4"
"3131","2713","0","1726","50","0","100","1","0","0","0","2"
"3132","2713","0","0","145","100","0","0","0","0","0","3"
"3133","2851","286","0","24","20","100","0","0","0","0","1"
"3134","2851","0","153","50","0","100","1","0","0","0","2"
"3135","2851","0","0","145","100","0","0","0","0","0","3"
"3136","2852","0","0","22","0","100","0","0","0","0","1"
"3139","2855","0","924","26","0","200","2","0","0","0","1"
"3140","2856","0","0","24","10","100","0","0","0","0","1"
"3144","2867","0","1680","26","0","100","0","0","0","0","1"
"3145","2867","0","1680","26","0","100","0","0","0","0","2"
"3146","2867","0","1680","26","0","100","0","0","0","0","3"
"3147","2868","0","853","28","0","100","0","0","0","0","1"
"3148","2868","0","0","116","0","0","0","0","0","0","2"
"3149","2869","0","853","49","100","0","0","0","0","0","1"
"3150","2869","0","0","116","0","0","0","0","0","0","2"
"3151","2869","0","1680","49","100","0","0","0","0","0","3"
"3152","2869","0","1680","49","100","0","0","0","0","0","4"
"3153","2869","0","1680","49","100","0","0","0","0","0","5"
"3154","2871","571","0","24","3","100","0","0","0","0","1"
"3155","2871","571","0","24","3","100","0","1","0","0","2"
"3156","2871","571","0","24","3","100","0","1","0","0","3"
"3157","2871","0","542","50","0","100","2","0","0","0","4"
"3158","2872","571","0","24","3","100","0","1","0","0","1"
"3159","2872","571","0","24","3","100","0","1","0","0","2"
"3160","2872","571","0","24","3","100","0","1","0","0","3"
"3161","2872","0","542","50","0","100","2","0","0","0","4"
"3162","2873","571","0","24","3","100","0","1","0","0","1"
"3163","2873","571","0","24","3","100","0","1","0","0","2"
"3164","2873","571","0","24","3","100","0","1","0","0","3"
"3165","2873","0","542","50","0","100","2","0","0","0","4"
"3166","2874","0","0","222","21","100","40","0","0","0","1"
"3171","2883","0","0","24","10","100","0","0","0","0","1"
"3172","2883","0","0","158","0","0","0","0","0","0","2"
"3173","2883","0","0","139","100","0","0","0","0","0","3"
"3198","2942","0","1419","229","0","100","-1","1","0","124","1"
"3199","2943","0","1419","49","100","0","0","0","0","0","1"
"3200","2941","0","0","24","40","100","0","0","0","0","1"
"3201","2941","0","0","85","124","0","0","0","0","0","2"
"3202","2941","0","1718","26","0","100","2","0","0","0","3"
"3203","2941","0","1419","229","0","100","-1","1","0","124","4"
"3204","2944","0","0","222","21","100","40","0","0","0","1"
"3205","2945","0","1721","26","0","100","1","0","0","0","1"
"3206","2946","0","1721","49","200","0","0","0","0","0","1"
"3207","2947","0","1723","26","0","100","1","0","0","0","1"
"3208","2949","0","0","222","21","100","20","0","0","0","1"
"3209","2950","0","1725","49","0","0","0","0","0","0","1"
"3210","2951","0","1726","49","0","0","0","0","0","0","1"
"3214","2960","0","0","24","25","100","0","0","0","0","1"
"3215","2960","0","1732","50","1","100","2","0","0","0","2"
"3216","2961","0","0","85","161","0","0","0","0","0","1"
"3217","2961","0","1734","26","0","100","3","0","0","0","2"
"3218","2964","541","0","23","12","100","0","0","0","0","1"
"3219","2964","541","0","23","12","100","0","0","0","0","2"
"3220","2964","541","0","23","12","100","0","0","0","0","3"
"3221","2965","0","0","222","22","100","30","0","0","0","1"
"3222","2966","888","0","24","15","100","0","0","0","0","1"
"3226","2969","0","1739","50","0","100","9","0","0","0","1"
"3227","2970","0","0","135","100","1","1","1","0","0","1"
"3229","2972","0","0","24","20","100","0","0","0","0","1"
"3230","2973","0","0","24","20","100","0","0","0","0","1"
"3237","2966","888","0","24","9","100","0","0","0","0","2"
"3238","2966","888","0","24","9","100","0","0","0","0","3"
"3239","2972","0","613","26","0","100","3","0","0","0","2"
"3240","2973","0","613","28","0","100","3","0","0","0","2"
"3244","2998","0","1755","26","0","100","3","0","0","0","1"
"3245","2999","516","0","179","15","100","1","0","0","0","1"
"3246","3000","0","0","24","20","100","0","0","0","0","1"
"3247","3000","0","0","158","0","0","0","0","0","0","2"
"3248","3000","0","0","139","0","0","0","0","0","0","3"
"3249","3002","0","1757","26","0","100","2","0","0","0","1"
"3250","3003","0","0","22","0","100","0","0","0","0","1"
"3251","3004","0","0","22","0","100","0","0","0","0","1"
"3252","3005","0","0","22","0","100","0","0","0","0","1"
"3253","3006","0","0","24","40","100","0","0","0","0","1"
"3254","3007","0","1759","50","0","100","3","0","0","0","1"
"3255","3008","0","0","24","13","100","0","0","0","0","1"
"3256","3008","0","0","24","13","100","0","0","0","0","2"
"3257","3008","0","0","24","13","100","0","0","0","0","3"
"3258","3008","0","0","62","30","100","0","0","0","0","4"
"3259","3009","0","0","24","13","100","0","0","0","0","1"
"3260","3009","0","0","24","13","100","0","0","0","0","2"
"3261","3009","0","0","24","13","100","0","0","0","0","3"
"3262","3009","0","0","62","50","100","0","0","0","0","4"
"3263","3010","0","0","24","25","100","0","0","0","0","1"
"3264","3011","641","0","24","11","100","0","0","0","0","1"
"3265","3011","641","0","24","8","100","0","0","0","0","2"
"3266","3011","641","0","24","8","100","0","0","0","0","3"
"3267","3012","0","0","24","10","100","0","0","0","0","1"
"3268","3012","0","0","158","0","0","0","0","0","0","2"
"3269","3012","0","0","107","100","0","0","0","0","0","3"
"3273","3021","0","0","68","50","100","0","0","0","0","1"
"3274","3021","0","0","121","50","0","0","0","0","0","2"
"3275","3021","0","0","122","0","100","0","0","0","0","3"
"3276","3021","0","720","26","0","100","3","0","0","0","4"
"3277","3023","0","1771","26","0","100","3","0","0","0","1"
"3278","3024","597","0","24","4","100","0","0","0","0","1"
"3279","3024","597","0","24","4","100","0","0","0","0","2"
"3280","3024","597","0","24","4","100","0","0","0","0","3"
"3281","3024","0","542","50","0","100","2","0","0","0","4"
"3282","3025","597","0","24","4","100","0","0","0","0","1"
"3283","3025","597","0","24","4","100","0","0","0","0","2"
"3284","3025","597","0","24","4","100","0","0","0","0","3"
"3285","3025","0","542","50","0","100","2","0","0","0","4"
