Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1
"5580","-167.2483","-1562.321","28.56879","9779"
"5581","3001.333","3360.721","23.99453","9856"
"5582","3015","3372.135","22.8354","9856"
"5583","2999.847","3361.752","31.28065","9857"
"5584","3016.267","3372.885","31.04412","9857"
"5585","2994.119","3370.413","53.37554","9858"
"5586","3011.543","3380.214","53.22411","9858"
"5587","2992.699","3367.374","48.20519","9859"
"5588","3015.374","3378.286","50.03396","9859"
"5589","2992.673","3365.214","41.34192","9860"
"5590","3016.707","3377.729","43.9641","9860"
"5591","2995.69","3363.16","37.2351","9861"
"5592","3017.531","3376.875","37.84091","9861"
"5593","1224.483","2817.273","106.9456","9862"
"5594","1215.868","2869.899","106.6852","9862"
"5595","7861.28","5978.956","45.61666","9882"
"5596","7873.141","5989.756","45.62875","9882"
"5597","6498.363","4811.516","67.26237","9888"
"5598","6519.773","4800.066","68.85635","9888"
"5599","6521.622","4783.077","67.74319","9888"
"5600","6503.713","4777.924","67.41992","9888"
"5601","6497.589","4759.045","69.30729","9888"
"5602","6515.229","4742.798","68.44794","9888"
"5603","6514.268","4724.54","67.97562","9888"
"5604","6490.624","4743.002","67.84782","9888"
"5605","6561.99","4773.027","68.53727","9888"
"5606","6548.368","4781.713","67.186","9888"
"5607","6536.559","4815.118","69.34901","9888"
"5608","6500.812","4795.518","67.64786","9888"
"5609","7810.162","5656.875","121.0619","9889"
"5610","7824.53","5628.886","119.5421","9889"
"5611","7835.346","5616.999","118.9285","9889"
"5612","7858.159","5611.914","120.5549","9889"
"5613","1906.05","2444.882","245.5444","9905"
"5614","1873.859","2453.545","244.556","9905"
"5615","1828.939","2443.45","243.6442","9905"
"5616","1800.087","2415.049","243.1806","9905"
"5617","1814.934","2362.123","243.9465","9905"
"5618","1869.957","2347.059","243.6242","9905"
"5619","1924.347","2369.127","243.7846","9905"
"5620","1925.535","2430.781","243.6739","9905"
"5621","1866.24","2398.384","192.073","9906"
"5622","1868.418","2398.094","231.0955","9906"
"5623","1867.208","2401.722","191.7039","9907"
"5624","1866.38","2400.672","231.5108","9907"
"5625","6708.867","4344.167","124.3262","9924"
"5626","6687.899","4346.583","127.747","9924"
"5627","6698.068","4352.982","128.0645","9924"
"5628","7440.873","4119.498","119.2014","9927"
"5629","7425.599","4139.024","117.659","9927"
"5630","7370.087","4214.894","113.1443","9928"
"5631","7364.282","4195.78","111.6506","9928"
"5632","7346.311","4176.729","110.6289","9928"
"5633","7402.722","4194.078","115.1962","9928"
"5634","7380.576","3346.935","165.805","9930"
"5635","7344.762","3303.238","164.4258","9930"
"5636","6982.925","3398.418","184.6969","9931"
"5637","7009.444","3403.456","206.9579","9931"
"5638","7454.366","4389.58","120.789","9933"
"5639","7466.797","4407.181","124.4796","9933"
"5640","7489.155","4427.112","125.4939","9933"
"5641","7512.586","4441.393","126.6595","9933"
"5650","7704.218","6076.526","90.74735","9944"
"5651","7743.315","6061.874","99.70868","9944"
"5652","4305.384","-4114.132","30.90718","9954"
"5653","4285.739","-4135.594","30.76691","9954"
"5654","4101.75","-4130.233","46.59379","9955"
"5655","4147.858","-4161.971","38.9507","9955"
"5656","4941.663","-4172.514","37.93014","9956"
"5657","4878.212","-4207.807","34.12429","9956"
"5658","5176.618","-3962.155","4.782213","9957"
"5659","5199.278","-3960.828","3.769166","9957"
"5660","6852.108","4940.444","208.5147","10071"
"5661","6786.544","4945.664","210.9402","10071"
"5662","6728.451","4947.915","205.4763","10071"
"5663","6662.683","4962.432","186.1857","10071"
"5664","6646.72","4975.197","184.1224","10071"
"5665","6632.579","4980.933","175.3875","10072"
"5666","6628.069","4978.218","138.0018","10072"
"5667","6617.971","4977.92","136.9267","10073"
"5668","6583.807","5000.787","134.1639","10073"
"5669","6533.502","4999.457","130.3686","10073"
"5670","6522.757","5004.127","129.6227","10073"
"5671","6524.051","4975.677","128.4688","10074"
"5672","6539.374","4983.499","130.2604","10074"
"5673","6542.82","5506.271","178.3686","10075"
"5674","6516.596","5547.59","171.6387","10075"
"5675","6486.823","5594.991","155.6139","10075"
"5676","6432.91","5640.27","129.3698","10076"
"5677","6433.282","5720.267","124.6582","10076"
"5678","1523.908","-1995.594","74.44866","10081"
"5679","1456.536","-1997.911","73.04374","10081"
"5680","1523.434","-2000.066","86.47588","10078"
"5681","1456.474","-2003.597","86.47559","10078"
"5682","1523.712","-1995.243","69.95982","10079"
"5683","1456.288","-1996.649","68.58438","10079"
"5684","1523.953","-1996.92","79.43103","10080"
"5685","1456.179","-1999.646","78.37601","10080"
"5686","1523.58","-1997.943","83.46597","10077"
"5687","1456.785","-2001.036","83.39579","10077"
"5688","6946.881","6247.125","125.2542","10106"
"5689","6947.119","6291.321","123.1113","10106"
"5690","6951.484","6348.958","121.5574","10106"
"5691","6975.509","6427.137","114.3731","10106"
"5692","6923.971","6442.814","113.5096","10106"
"5693","6905.667","6465.713","112.2203","10106"
"5694","7009.369","6388.892","119.5941","10107"
"5695","7007.059","6440.361","111.0124","10107"
"5696","7019.022","6445.449","110.1923","10107"
"5697","7032.504","6462.867","103.7005","10108"
"5698","7062.412","6467.047","46.85079","10108"
"5699","7078.958","6489.51","19.09317","10108"
"5700","7091.812","6488.416","8.013095","10108"
"5701","7040.162","6441.504","104.4063","10109"
"5702","7048.576","6441.694","83.5033","10109"
"5703","7061.621","6455.409","56.78336","10109"
"5704","6898.523","6487.51","104.3611","10110"
"5705","6891.688","6496.778","89.25259","10110"
"5706","6892.76","6514.893","79.01736","10110"
"5707","6893.578","6546.095","37.68919","10110"
"5708","6885.787","6565.52","7.997625","10110"
"5709","6890.791","6478.698","106.8736","10111"
"5710","6888.597","6484.009","90.48348","10111"
"5711","7254.317","5761.618","130.0245","10113"
"5712","7246.549","5796.037","122.9413","10113"
"5713","7501.071","5576.749","111.2042","10114"
"5714","7570.983","5538.627","112.4184","10114"
"5715","7645.669","5500.77","116.4006","10120"
"5716","7658.279","5482.116","115.0719","10120"
"5717","7676.471","5471.798","114.6786","10120"
"5718","7688.775","5451.528","113.1141","10120"
"5719","7688.835","5418.718","110.6196","10120"
"5720","7681.362","5401.838","109.337","10120"
"5721","7713.766","5389.098","107.296","10120"
"5722","7740.175","5382.676","96.48667","10120"
"5723","7738.368","5346.808","79.27135","10120"
"5724","7709.134","5450.015","112.4433","10121"
"5725","7731.481","5445.657","110.4591","10121"
"5726","7757.259","5424.496","105.3254","10121"
"5727","7769.474","5392.463","78.16943","10121"
"5728","7785.123","5378.242","60.16973","10121"
"5729","7803.631","5377.33","51.44465","10121"
"5730","7801.421","5366.807","48.00054","10121"
"5731","3384.594","597.6684","390.0581","10155"
"5732","3389.774","620.2552","245.7977","10155"
"5733","3381.524","623.908","244.6768","10155"
"5734","3377.058","607.1077","346.5789","10155"
"5735","3370.232","598.6198","390.2522","10155"
"5736","3384.978","597.9774","389.8431","10155"
"5737","3384.594","597.6684","390.0581","10156"
"5738","3389.774","620.2552","245.7977","10156"
"5739","3381.524","623.908","244.6768","10156"
"5740","3377.058","607.1077","346.5789","10156"
"5741","3370.232","598.6198","390.2522","10156"
"5742","3384.978","597.9774","389.8431","10156"
"5743","6289.51","3243.074","160.8533","10203"
"5744","6234.048","3268.382","137.6907","10203"
"5745","6468.306","2841.07","263.2199","10204"
"5746","6402.354","3093.233","252.5579","10204"
"5747","6346.647","3136.022","219.1787","10204"
"5748","6257.68","3133.032","180.6195","10204"
"5749","6197.667","3131.2","161.9886","10204"
"5750","5444.202","3867.675","116.8178","10205"
"5751","5387.237","3832.12","120.8763","10205"
"5752","5935.759","4310.424","151.993","10206"
"5753","5912.147","4335.338","141.2182","10206"
"5754","7352.008","4904.269","157.732","10207"
"5755","7447.212","4914.465","142.605","10207"
"5756","7478.84","4910.122","139.4191","10207"
"5757","7615.674","4854.65","129.6471","10208"
"5758","7641.121","4850.588","125.3472","10208"
"5759","7677.838","4859.443","124.965","10208"
"5760","7700.609","4848.004","119.5658","10208"
"5761","7712.888","4886.169","119.8637","10208"
"5762","7681.58","4912.503","122.0577","10208"
"5763","7644.132","4882.985","125.5643","10208"
"5764","7712.658","4848.657","109.4883","10209"
"5765","7722.619","4849.642","57.51871","10209"
"5766","7735.283","4861.596","52.64999","10209"
"5767","7744.979","4853.039","13.47147","10209"
"5768","7756.797","4878.531","11.94147","10209"
"5769","7742.578","4878.888","63.31186","10209"
"5770","7731.463","4886.932","113.0562","10209"
"5790","22.38368","6609.338","23.72451","10224"
"5791","12.58507","6604.158","24.13714","10224"
"5949","2933.744","3018.619","638.1923","10403"
"5950","2912.304","3032.318","639.9759","10403"
"5951","2914.54","3035.32","604.6924","10403"
"5952","2938.28","3028.958","604.4866","10403"
"5953","2933.744","3018.619","638.1923","10404"
"5954","2912.304","3032.318","639.9759","10404"
"5955","2914.54","3035.32","604.6924","10404"
"5956","2938.28","3028.958","604.4866","10404"
"5957","3081.756","3263.007","582.8824","10413"
"5958","3072.181","3266.638","554.7172","10413"
"5959","3080.503","3276.611","552.0413","10413"
"5960","3090.139","3274.396","581.9899","10413"
"5961","3081.713","3263.003","582.9167","10413"
"5962","-3045.509","-5052.516","149.5837","10417"
"5963","-3029.74","-5084.51","147.7051","10417"
"5964","-2986.099","-5092.874","147.7051","10417"
"5965","-2951.445","-5081.958","147.7051","10417"
"5966","-2929.997","-5044.917","147.7051","10417"
"5967","-2931.603","-5007.495","147.7051","10417"
"5968","-2951.057","-4977.155","147.7051","10417"
"5969","-2980.231","-4966.691","147.7051","10417"
"5970","-3019.212","-4974.043","147.7051","10417"
"5971","-3039.774","-4993.202","147.7051","10417"
"5972","-3050.09","-5023.162","147.7051","10417"
"5973","-3045.391","-5052.736","150.4857","10417"
"5974","12.85069","7062.884","15.72437","10421"
"5975","11.6699","7064.42","-0.796484","10421"
"5976","43.91146","6959.905","28.03818","10425"
"5977","42.70139","6963.26","19.81606","10425"
"5978","31.2988","6895.96","48.1452","10427"
"5979","33.06597","6899.045","33.94207","10427"
"5980","-660.3246","6698.299","92.91199","10429"
"5981","-673.4393","6710.702","42.04989","10429"
"5982","-679.6059","6737.096","30.33566","10429"
"5983","-691.4149","6738.785","5.58464","10429"
"5984","-700.3108","6749.14","4.854929","10429"
"5985","-702.3646","6751.053","0.3877429","10429"
"5986","-352.266","6443.8","243.926","10431"
"5987","-341.9184","6454.667","199.0843","10431"
"5988","-318.5226","6453.453","182.0979","10431"
"5989","-288.8056","6438.533","154.082","10431"
"5990","-271.1719","6459.682","30.72331","10431"
"5991","-260","6475.13","5.218793","10431"
"5992","634.5799","6218.542","61.76945","10436"
"5993","630.7031","6223.893","34.62454","10436"
"5994","757.9097","6180.444","103.3577","10439"
"5995","751.6285","6179.729","84.38819","10439"
"5996","778.7761","6190.432","119.1089","10441"
"5997","773.2899","6187.939","105.5063","10441"
"5998","790.9097","6213.249","155.9905","10443"
"5999","791.5417","6199.583","122.2825","10443"
"6000","803.8299","6207.954","148.5884","10446"
"6001","797.3906","6199.292","123.3748","10446"
"6002","814.4896","6219.417","188.851","10448"
"6003","816.5625","6203.147","164.1284","10448"
"6004","797.7309","6239.038","185.5586","10450"
"6005","789.5746","6233.387","162.2235","10450"
"6006","-457.8212","5611.659","25.96572","10453"
"6007","-462.5174","5608.06","-0.358909","10453"
"6008","-321.8681","5660.667","51.44379","10461"
"6009","-324.3333","5658.303","39.2167","10461"
"6010","-304.2292","5771.419","78.65126","10466"
"6011","-307.9531","5768.706","66.56712","10466"
"6012","-256.3576","5884.943","153.7499","10467"
"6013","-256.8073","5879.035","137.4602","10467"
"6014","-257.2014","5870.682","87.46558","10467"
"6015","86.05729","6323.47","0.2679351","10469"
"6016","85.31944","6322.242","-17.51564","10469"
"6017","94.69444","6296.87","2.036332","10471"
"6018","93.53299","6296.69","-7.819722","10471"
"6019","70.05035","6287.44","1.703177","10473"
"6020","70.05035","6287.388","-15.67197","10473"
"6021","224.6076","6595.157","32.91556","10476"
"6022","220.592","6589.528","5.878103","10476"
"6023","236.3559","6610.648","51.1771","10478"
"6024","233.7465","6607.288","35.0648","10478"
"6025","382.8715","6374.42","32.50774","10480"
"6026","376.0729","6376.85","2.109272","10480"
"6027","88.99306","6682.98","39.64218","10486"
"6028","87.80209","6679.18","22.82693","10486"
"6029","328.4479","6675.632","79.01353","10496"
"6030","325.5434","6673.387","63.36321","10496"
"6031","458.6667","6822.509","96.13039","10499"
"6032","455.0451","6819.966","82.31803","10499"
"6033","-422.026","6658.819","46.9311","10501"
"6034","-426.0538","6660.788","3.499629","10501"
"6035","-431.377","6636.03","41.9041","10502"
"6036","-405.484","6666.15","50.0503","10503"
"6037","-583.7483","6545.104","131.0209","10507"
"6038","-589.2674","6550.917","99.73075","10507"
"6039","-514.2847","6486.821","207.659","10509"
"6040","-521.9861","6495.086","204.5978","10509"
"6041","-533.9948","6512.61","199.3845","10509"
"6042","-549.184","6516.618","165.1754","10509"
"6043","-559.7969","6527.601","134.1531","10509"
"6044","-477.1736","6452.739","243.1332","10511"
"6045","-483.9514","6457.991","208.0533","10511"
"6046","718.3733","6680.812","127.0828","10515"
"6047","713.5434","6680.872","65.12082","10515"
"6048","715.365","6674.35","116.717","10516"
"6049","713.6129","6675.78","92.63018","10516"
"6050","708.429","6657.14","101.369","10517"
"6051","710.243","6652.082","80.01926","10517"
"6059","4041.18","4751.3","622.538","10529"
"6060","4004.24","4783.12","621.742","10529"
"6061","3992.79","4832.53","621.742","10529"
"6062","3979.3","4773.1","623.006","10530"
"6063","3948.84","4805.7","621.741","10530"
"6064","3942.42","4825.2","623.58","10530"
"6065","4026.9","4371.57","668.332","10525"
"6066","4026.9","4371.57","696.273","10525"
"6067","4026.9","4371.57","723.759","10525"
"6068","4030.7","4372.86","751.069","10525"
"6072","4113.66","4337.57","668.249","10538"
"6073","4111.09","4341.82","682.971","10538"
"6074","4111.49","4340.93","747.836","10538"
"6075","4561.71","4712.35","650.853","10540"
"6076","4532.97","4714.49","649.086","10540"
"6077","4507.37","4717.88","649.086","10540"
"6078","4477.17","4720.98","649.086","10540"
"6085","4335.96","4259.77","656.479","10542"
"6086","4346.09","4283.41","656.221","10542"
"6087","4357.08","4310.19","656.221","10542"
"6088","4357.14","4342.61","656.221","10542"
"6089","4329.08","4381.741","657.4576","10542"
"6090","4313.96","4390.32","656.216","10542"
"6091","4280.41","4397.6","656.216","10542"
"6092","4250.05","4392.19","656.216","10542"
"6093","598.1","4442.33","-36.2342","10547"
"6094","597.5364","4447.12","-74.4305","10547"
"6095","481.704","4409.73","-90.7882","10549"
"6096","481.149","4414.32","-138.847","10549"
"6097","1695.72","4745.07","147.301","10551"
"6098","1691.46","4747.3","138.267","10551"
"6099","1698.99","4768","146.28","10553"
"6100","1692.83","4767.53","137.628","10553"
"6101","1576.82","4615.54","137.633","10555"
"6102","1573.54","4612.33","133.262","10555"
"6103","501.941","3470.8","97.7325","10557"
"6104","501.79","3487.05","5.7023","10557"
"6105","1516.58","4589.36","132.732","10559"
"6106","1510.4","4589.45","121.314","10559"
"6107","1335.92","4542.95","120.432","10561"
"6108","1333.15","4540.51","116.22","10561"
"6109","616.744","3355.4","98.6879","10563"
"6110","633.931","3353.38","0.495865","10563"
"6111","171.846","2906.67","97.1059","10565"
"6112","174.497","2892.89","0.140606","10565"
"6113","50.708","3025.86","96.0847","10567"
"6114","36.4879","3029.58","0.645134","10567"
"6115","1862.32","3570.19","144.192","10573"
"6116","1863.95","3569.24","116.906","10573"
"6117","1843.02","3875.16","219.276","10575"
"6118","1830.37","3876.87","181.912","10575"
"6119","1798.28","3877.91","180.547","10577"
"6120","1788.6","3874.55","154.277","10577"
"6121","1800.32","3982.23","218.424","10579"
"6122","1788.45","3969.6","166.477","10579"
"6123","1765.73","3926.3","165.246","10584"
"6124","1760.4","3921.57","154.307","10584"
"6125","1758.74","4095.05","186.018","10586"
"6126","1751.88","4094.41","166.067","10586"
"6127","1679.01","4084.41","164.288","10588"
"6128","1668.11","4078.8","133.667","10588"
"6129","1619.56","4068.88","134.431","10590"
"6130","1610.35","4067.17","110.867","10590"
"6131","1618.93","4044.59","133.414","10592"
"6132","1611.87","4040.61","110.867","10592"
"6133","2231.15","4265.07","250.88","10594"
"6134","2220.01","4265.43","219.437","10594"
"6135","2351.68","4173.39","286.944","10596"
"6136","2351.78","4184.33","252.844","10596"
"6137","2511.771","4077.17","356.384","10598"
"6138","2492.424","4092.325","287.287","10598"
"6139","2649.41","4381.92","411.392","10600"
"6140","2637.42","4384.46","347.956","10600"
"6141","2628.06","4391.35","344.001","10602"
"6142","2623.26","4389.92","276.048","10602"
"6143","2629.48","4402.53","333.578","10604"
"6144","2627.43","4402.23","312.721","10604"
"6145","3573.76","4388.69","736.316","10605"
"6146","3573.76","4388.69","688.243","10605"
"6147","2622.45","4400.01","312.975","10607"
"6148","2620.83","4402.53","276.089","10607"
"6151","3652.63","4382.46","736.714","10609"
"6152","3652.63","4382.46","683.86","10609"
"6153","2614.26","4398.64","273.883","10611"
"6154","2594.48","4400.65","201.567","10611"
"6155","3678.46","4355.63","738.958","10612"
"6156","3676.8","4355.74","691.793","10612"
"6157","3497.05","4220.85","737.536","10613"
"6158","3498.31","4224.1","703.319","10613"
"6159","2686.28","4461.03","412.018","10615"
"6160","2669.39","4476.1","309.288","10615"
"6161","2667.85","4462.35","380.081","10617"
"6162","2663.48","4469.12","308.473","10617"
"6163","2677.4","4479.09","364.911","10619"
"6164","2668.03","4479.57","306.845","10619"
"6165","2667.15","4476.74","308.141","10621"
"6166","2643.25","4489.51","201.566","10621"
"6167","2657.75","4497.28","275.007","10623"
"6168","2646.08","4496.17","201.566","10623"
"6169","2649.05","4473.79","252.043","10625"
"6170","2646.98","4477.86","201.566","10625"
"6171","2594.52","3882.59","1223.13","10627"
"6172","2513.6","4039.08","357.019","10627"
"6173","2690.32","3932.22","1243.91","10629"
"6174","2656.22","4004.61","792.679","10629"
"6175","2628.76","4071.64","583.302","10631"
"6176","2631.12","4104.39","485.638","10631"
"6177","2647.38","4015.87","790.224","10633"
"6178","2641.72","4026.16","584.877","10633"
"6179","2983.64","4231.07","1037.37","10635"
"6180","2966.66","4244.79","731.614","10635"
"6181","2943.84","4260.59","730.112","10637"
"6182","2937.65","4263.96","662.896","10637"
"6183","2886.69","4293.08","659.303","10639"
"6184","2866.4","4314.02","526.964","10639"
"6185","2852.89","4326.14","521.103","10641"
"6186","2844.92","4325.51","413.951","10641"
"6187","2844.48","4251.08","657.668","10643"
"6188","2814.71","4269.56","495.262","10643"
"6189","2803.14","4272.07","491.558","10645"
"6190","2794.51","4280.64","413.192","10645"
"6191","2818.75","4281.1","492.044","10647"
"6192","2818.81","4284.94","462.754","10647"
"6193","2812.97","4289.13","459.897","10649"
"6194","2809.54","4288.99","431.128","10649"
"6195","2805.18","4289.47","430.523","10651"
"6196","2802.69","4289.18","413.131","10651"
"6197","3041","4569","499.302","10653"
"6198","3015.84","4583.66","401.851","10653"
"6199","2932.1","4606.25","395.321","10655"
"6200","2905.06","4638.2","245.403","10655"
"6201","2945.63","4736.69","345.753","10657"
"6202","2942.96","4739.18","285.485","10657"
"6203","2926.21","4686.91","345.049","10659"
"6204","2921.9","4686.41","286.478","10659"
"6205","2915.18","4686.2","285.478","10661"
"6206","2911.57","4685.02","251.465","10661"
"6207","3117.03","4721.11","499.086","10663"
"6208","3096.56","4746.11","393.194","10663"
"6209","3024.86","4789.64","364.53","10665"
"6210","2984.32","4802.31","236.956","10665"
"6211","3076.61","4777.47","389.555","10667"
"6212","3071.99","4786.6","366.7","10667"
"6213","3340","4678.99","772.111","10669"
"6214","3279.7","4699.67","502.704","10669"
"6215","3288.66","4567.53","800.77","10671"
"6216","3259.51","4597.27","617.021","10671"
"6217","3249.43","4605.38","614.622","10673"
"6218","3244.31","4611.76","502.818","10673"
"6219","3207.44","5158","615.873","10676"
"6220","3157.66","5146.16","410.547","10676"
"6221","3075.38","5192.33","407.754","10678"
"6222","3015.73","5207.87","144.488","10678"
"6223","2775.89","5243.78","141.809","10680"
"6224","2770.07","5245.6","124.613","10680"
"6225","2638.64","5208.81","122.123","10682"
"6226","2631.56","5207.98","96.9067","10682"
"6227","2641.22","5282.87","123.146","10684"
"6228","2635.87","5282.75","109.824","10684"
"6229","2590.73","5318.17","108.591","10686"
"6230","2585.03","5318.7","96.5793","10686"
"6231","2396","5045.67","116.772","10688"
"6232","2392.13","5052.86","96.7719","10688"
"6233","2100.69","5487.96","94.711","10690"
"6234","2097.25","5479.11","49.4945","10690"
"6235","2125.19","5470.3","94.5234","10692"
"6236","2117.77","5461.82","47.9611","10692"
"6237","2152.8","5425.31","93.2154","10694"
"6238","2139.57","5421.33","47.7354","10694"
"6239","2118.53","5325.88","94.6126","10696"
"6240","2112.99","5338.52","48.9619","10696"
"6241","2074.85","5312.89","94.2694","10698"
"6242","2069.7","5325.59","48.5959","10698"
"6243","2421.49","5768.74","138.871","10700"
"6244","2419.21","5765.95","130.688","10700"
"6245","2372.59","5740.31","128.733","10702"
"6246","2369.84","5737.56","118.759","10702"
"6247","2320.21","5660.36","115.5","10704"
"6248","2319.79","5651.65","96.7384","10704"
"6249","2229.34","5713.52","116.202","10706"
"6250","2218.94","5713.83","89.0848","10706"
"6253","1555.396","5593.201","6.45412","10710"
"6254","1553.625","5596.209","-0.9549546","10710"
"6255","1801.04","5510.17","17.7745","10712"
"6256","1801.04","5510.17","-38.1906","10712"
"6257","1790.29","5424.76","9.94105","10714"
"6258","1791.74","5427.21","-36.0528","10714"
"6259","1898.08","5591.04","54.1788","10716"
"6260","1897.63","5562.05","41.0383","10716"
"6261","1893.46","5557.04","38.1137","10716"
"6262","1892.33","5517.21","21.017","10716"
"6263","1891.86","5514.04","-14.6571","10716"
"6264","1957.32","4699.23","168.847","10718"
"6265","1952.32","4705.15","149.148","10718"
"6266","1938.2","4680.44","168.397","10720"
"6267","1934.13","4686.41","148.413","10720"
"6268","2310.52","4357.75","186.241","10722"
"6269","2306.58","4361.26","169.992","10722"
"6270","2337.2","4290.9","249.641","10724"
"6271","2338.46","4299.49","223.591","10724"
"6272","2340.5","4304.88","221.877","10726"
"6273","2339.26","4315.03","187.062","10726"
"6274","2325.42","4300.25","239.023","10728"
"6275","2326.2","4301.9","227.214","10728"
"6276","2328.02","4306.21","225.437","10730"
"6277","2328.99","4312.78","187.397","10730"
"6278","2345.88","4312.09","211.492","10732"
"6279","2341.65","4318.89","187.787","10732"
"6280","1955.52","4251.62","217.785","10734"
"6281","1945.96","4250.71","187.19","10734"
"6282","2203.97","4079.28","253.642","10736"
"6283","2194.24","4080.22","220.032","10736"
"6284","2239.46","4078.99","262.036","10738"
"6285","2236.19","4079.42","255.728","10738"
"6286","2321.73","4095.34","286.148","10740"
"6287","2313.52","4096.66","262.491","10740"
"6288","2631.3","4174.63","463.686","10742"
"6289","2630.84","4174.25","394.459","10742"
"6290","2567.07","4594.24","199.202","10744"
"6291","2559.37","4606.32","155.604","10744"
"6292","2539.76","4562.66","199.019","10746"
"6293","2530.56","4572.59","154.104","10746"
"6294","2509.35","4703.35","152.198","10748"
"6295","2510.46","4711.17","135.134","10748"
"6296","2464.64","4887.02","134.219","10750"
"6297","2464.14","4892.83","119.097","10750"
"6298","2476.6","5094.11","102.142","10752"
"6299","2474.67","5096.43","96.9479","10752"
"6300","2658.31","4998.27","120.208","10754"
"6301","2654.413","5000.954","103.8442","10754"
"6302","2722.74","4963.28","127.908","10756"
"6303","2720.35","4965.72","121.561","10756"
"6304","2996.26","4756.63","346.466","10758"
"6305","2996.44","4760.76","315.145","10758"
"6306","2989.33","4771.07","304.259","10760"
"6307","2986.29","4772.42","273.042","10760"
"6308","2985.31","4789.74","262.455","10762"
"6309","2983.63","4791.99","237.128","10762"
"6310","2935.22","4824.19","234.719","10764"
"6311","2925.83","4837.94","181.111","10764"
"6312","2821.09","4827.98","243.369","10766"
"6313","2828.58","4845.44","181.118","10766"
"6314","948.962","4305.15","104.367","10768"
"6315","946.931","4302.7","53.7626","10768"
"6316","978.226","4298.23","105.941","10770"
"6317","979.405","4294.41","53.0197","10770"
"6318","949.666","4245.4","45.916","10772"
"6319","948.116","4243.51","0.00347447","10772"
"6320","1092.88","3521.34","18.2848","10774"
"6321","1092.88","3521.34","9.96175","10774"
"6322","2345.28","7280.87","65.5039","10777"
"6323","2340.89","7294.18","1.57539","10777"
"6324","2495.36","6835.59","141.015","10779"
"6325","2491.68","6837.22","131.753","10779"
"6326","2468.02","6846.16","129.824","10781"
"6327","2464.77","6848.89","117.732","10781"
"6328","2449.27","6862.34","116.003","10783"
"6329","2447.42","6865.26","109.83","10783"
"6330","2507.04","6892.52","130.261","10785"
"6331","2500.7","6895.96","108.254","10785"
"6332","2531.38","6879.3","140.796","10787"
"6333","2528.51","6881.41","131.64","10787"
"6334","2305.2","7170.69","64.7039","10789"
"6335","2302.16","7167.84","55.3074","10789"
"6336","2396.58","6976.53","105.059","10791"
"6337","2396.88","6988.63","67.275","10791"
"6338","1766.42","6937.66","12.2302","10793"
"6339","1766.42","6937.66","8.1261","10793"
"6340","1775.64","6917.96","15.7062","10795"
"6341","1775.64","6917.96","7.69893","10795"
"6342","1774.77","6896.48","14.6248","10797"
"6343","1774.31","6896.77","8.84636","10797"
"6344","1755.63","6890.52","-13.9292","10799"
"6345","1756.73","6890.63","-23.6646","10799"
"6346","1758.38","6898.24","-13.8477","10801"
"6347","1759.81","6897.1","-23.3041","10801"
"6348","1769.91","6906.6","-13.5449","10803"
"6349","1770.11","6902.31","-22.8382","10803"
"6350","1737.94","6893.47","-5.67758","10805"
"6351","1739.76","6892.17","-13.2102","10805"
"6352","1744.64","6900.01","-5.69145","10807"
"6353","1746.46","6898.95","-13.3383","10807"
"6354","2948.01","1011.15","335.412","10810"
"6355","2980.95","1032.9","303.095","10810"
"6358","1618.93","4044.59","133.414","10814"
"6359","1611.87","4040.61","110.867","10814"
"6360","1681.9","4053.76","163.878","10816"
"6361","1671.09","4058.35","133.622","10816"
"6362","2594.52","3882.59","1223.13","10826"
"6363","2513.6","4039.08","357.019","10826"
"6364","2690.32","3932.22","1243.91","10827"
"6365","2656.22","4004.61","792.679","10827"
"6366","2983.64","4231.07","1037.37","10829"
"6367","2966.66","4244.79","731.614","10829"
"6368","1538.056","5583.444","6.45412","10835"
"6369","1536.285","5586.454","-0.9549544","10835"
"6370","1754.91","6906.32","-2.54388","10839"
"6371","1755.3","6906.11","-12.7971","10839"
"6372","1764.17","6921.88","-5.87056","10841"
"6373","1764.35","6921.24","-13.0371","10841"
"6374","1776.161","6911.72","-2.48812","10842"
"6375","1776.804","6912.17","-13.0936","10842"
"6376","1779.93","6893.16","-5.77428","10843"
"6377","1779.45","6893.19","-22.8985","10843"
"6378","1779.75","6871.14","-9.4233","10844"
"6379","1779.43","6871.54","-22.8985","10844"
"6380","1777.06","6867","-0.613913","10845"
"6381","1777.13","6867.25","-22.8985","10845"
"6382","1770.9","6852.59","-17.1985","10846"
"6383","1770.66","6852.974","-22.8977","10846"
"6384","1764.17","6858.48","-3.48225","10847"
"6385","1764.53","6858.51","-22.8983","10847"
"6386","2247.83","6765.41","130.64","10850"
"6387","2243.28","6768.94","105.461","10850"
"6388","2410.18","6181.69","143.693","10853"
"6389","2403.21","6182.54","120.894","10853"
"6390","2471.28","6182.72","196.082","10855"
"6391","2459.76","6186.38","144.813","10855"
"6392","2672.8","6185.62","215.352","10857"
"6393","2668.31","6180.21","198.831","10857"
"6394","2603.7","5987.23","195.627","10859"
"6395","2600.09","5980.13","168.961","10859"
"6396","2641.52","5972.3","197.077","10861"
"6397","2638.95","5963.62","168.952","10861"
"6398","2558.31","5817.22","167.21","10863"
"6399","2558.12","5809.32","140.746","10863"
"6400","2631.35","7016.78","123.955","10865"
