Id,Unknown0,Unknown1_0,Unknown1_1,Unknown2,Unknown3_0,Unknown3_1,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18
"1437","garrison_alliance_petstable1","3585","8","1","0","0","Garrison - Alliance - Pet Stable 1","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1438","garrison_alliance_petstable2","3585","8","1","0","0","Garrison - Alliance - Pet Stable 2","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1439","garrison_alliance_petstable3","3585","8","1","0","0","Garrison - Alliance - Pet Stable 3","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1440","garrison_alliance_infirmary1","3585","8","1","0","0","Garrison - Alliance - Infirmary 1","","","0","-1","-1","-1","-1","-1","0","0","4","0","0","0"
"1441","garrison_alliance_infirmary2","3585","8","1","0","0","Garrison - Alliance - Infirmary 2","","","0","-1","-1","-1","-1","-1","0","0","4","0","0","0"
"1442","garrison_alliance_infirmary3","3585","8","1","0","0","Garrison - Alliance - Infirmary 3","","","0","-1","-1","-1","-1","-1","0","0","4","0","0","0"
"1446","outdoorGarrisonConstructionPlotAllianceLarge","3585","8","1","0","0","Outdoor Garrison - Construction Plot, Large - Alliance","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1447","outdoorGarrisonConstructionPlotHordeLarge","3585","8","1","0","0","Outdoor Garrison - Construction Plot, Large - Horde","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1448","HellfireRaid62","8404573","8","1","0","0","Hellfire Citadel","","","0","375","-1","360","-1","-1","0","2","1","5","0","0"
"1451","TanaanLegionTest","545267293","8","1","0","0","Tanaan Legion Test","","","0","-1","-1","-1","-1","-1","0","5","1","5","0","0"
"1453","ScourgeofNorthshire","545275485","24","1","0","0","Scourge of Northshire","","","0","360","-1","-1","-1","0","0","5","1","6","0","0"
"1454","ArtifactAshbringerOrigin","8396381","0","1","0","0","The Broken Shore (old - delete)","","","0","251","-1","0","-1","-1","0","5","1","6","0","0"
"1455","EdgeofRealityMount","8404509","8","1","0","0","Edge of Reality","","","0","364","-1","0","-1","-1","0","5","1","5","0","0"
"1456","NagaDungeon","2155888157","272","1","0","0","Eye of Azshara","","","0","416","-1","-1","-1","1220","11","1","1","6","0","0"
"1457","FXlDesignLand-DevOnly","142622303","0","1","0","0","Test Dungeon","","","0","244","-1","-1","-1","-1","0","2","1","6","0","0"
"1458","7_DungeonExteriorNeltharionsLair","8404573","0","1","0","0","Neltharion's Lair","","","0","407","-1","-1","-1","-1","0","1","1","6","0","0"
"1459","Transport_The_Iron_Mountain","3585","8","1","0","0","Transport: The Iron Mountain","","","0","-1","-1","-1","-1","-1","0","0","3","5","0","0"
"1460","BrokenShoreScenario","142622301","2050","1","0","0","Broken Shore Scenario","","","0","411","-1","-1","-1","-1","0","5","1","5","0","0"
"1461","AzsunaScenario","545275485","16","1","0","0","Azsuna Scenario","","","0","411","-1","-1","1220","1220","11","5","1","6","0","0"
"1462","IllidansRock","7773","0","1","0","0","Illidans Rock","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1463","HelhiemExteriorArea","8404573","0","1","0","0","Helhiem Exterior Area","","","0","411","-1","-1","-1","-1","11","0","1","6","0","0"
"1464","TanaanJungle","8404573","25","1","0","0","Tanaan Jungle","","","0","360","-1","-1","-1","1116","0","0","1","5","0","0"
"1465","TanaanJungleNoHubsPhase","8404573","24","1","0","0","Tanaan Jungle - No Hubs Phase","","","0","360","-1","-1","1464","-1","0","0","1","5","0","0"
"1466","Emerald_Nightmare_ValSharah_exterior","8396381","0","1","0","0","Darkheart Thicket","","","0","397","-1","-1","-1","-1","12","1","1","6","0","0"
"1468","WardenPrison","8666709","516","1","0","0","Warden Prison DH Quests","","","0","398","-1","-1","-1","-1","0","0","1","5","0","0"
"1469","MaelstromShaman","1629","0","1","0","0","The Heart of Azeroth","","","0","405","-1","-1","-1","-1","0","0","1","3","0","0"
"1470","Legion Dungeon","15965","0","1","0","0","Legion Dungeon","","","0","215","-1","-1","-1","-1","0","1","1","6","0","0"
"1471","1466","7709","0","1","0","0","Dungeon Test Map 1466","","","0","0","-1","-1","-1","-1","0","0","1","0","0","0"
"1473","GarrisonAllianceShipyard","8404573","24","1","0","0","Garrison - Alliance - Shipyard","","","0","360","-1","-1","1116","1116","0","0","1","5","0","0"
"1474","GarrisonHordeShipyard","8404573","24","1","0","0","Garrison - Horde - Shipyard","","","0","360","-1","-1","1116","1116","0","0","1","5","0","0"
"1475","TheMawofNashal","8404573","0","1","0","0","The Maw of Nashal","","","0","-1","-1","-1","-1","-1","0","5","1","6","0","0"
"1476","Transport_The_Maw_of_Nashal","1553","0","1","0","0","Transport: The Maw of Nashal","","","0","0","-1","-1","-1","-1","0","0","3","6","0","0"
"1477","Valhallas","8396381","528","1","0","0","Halls of Valor","","","0","415","-1","-1","-1","-1","12","1","1","6","0","0"
"1478","ValSharahTempleofEluneScenario","679493213","16","1","0","0","The Temple of Elune","","","0","182","-1","-1","-1","1220","12","5","1","6","0","0"
"1479","WarriorArtifactArea","679485021","0","1","0","0","Skyhold","","","0","415","-1","-1","-1","-1","0","0","1","6","0","0"
"1480","DeathKnightArtifactArea","8396381","0","1","0","0","Icecrown Citadel","","","0","250","-1","-1","-1","-1","0","5","1","6","0","0"
"1481","legionnexus","10755677","20","1","0","0","Mardum","","","0","378","-1","-1","-1","-1","0","0","1","5","0","0"
"1482","GarrisonShipyardAllianceSubmarine","3585","8","1","0","0","Garrison Shipyard - Submarine - Alliance","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1483","GarrisonShipyardAllianceDestroyer","3585","8","1","0","0","Garrison Shipyard - Destroyer - Alliance","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1484","GarrisonShipyardTransport","3585","8","1","0","0","Garrison Shipyard - Transport","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1485","GarrisonShipyardDreadnaught","3585","8","1","0","0","Garrison Shipyard - Battleship - Alliance","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1486","GarrisonShipyardCarrier","3585","8","1","0","0","Garrison Shipyard - Carrier - Horde","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1487","GarrisonShipyardHordeSubmarine","3585","8","1","0","0","Garrison Shipyard - Submarine - Horde","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1488","GarrisonShipyardHordeDestroyer","3585","8","1","0","0","Garrison Shipyard - Destroyer - Horde","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1489","Artifact-PortalWorldAcqusition","10493533","0","1","0","0","Niskara","","","0","408","-1","-1","-1","-1","0","5","1","6","0","0"
"1492","Helheim","8396381","528","1","0","0","Maw of Souls","","","0","399","-1","-1","-1","-1","0","1","1","6","0","0"
"1493","WardenPrisonDungeon","8404565","512","1","0","0","Vault of the Wardens","","","0","398","-1","-1","-1","-1","0","1","1","6","0","0"
"1494","AcquisitionVioletHold","679493213","0","1","0","0","The Violet Hold","","","0","420","-1","-1","-1","-1","0","5","1","6","0","0"
"1495","AcquisitionWarriorProt","679493213","16","1","0","0","Shield's Rest","","","0","411","-1","-1","1220","1220","0","5","1","6","0","0"
"1496","GarrisonShipyardCarrierAlliance","3585","8","1","0","0","Garrison Shipyard - Carrier - Alliance","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1497","GarrisonShipyardGalleonHorde","3585","8","1","0","0","Garrison Shipyard - Battleship - Horde","","","0","-1","-1","-1","-1","-1","0","0","4","5","0","0"
"1498","AcquisitionHavoc","142622301","16","1","0","0","Felsoul Hold","","","0","411","-1","-1","-1","1220","0","5","1","6","0","0"
"1499","Artifact-Warrior Fury Acquisition","679493213","0","1","0","0","oldArtifact - Warrior Fury Acquisition","","","0","-1","-1","-1","-1","-1","0","1","1","6","0","0"
"1500","ArtifactPaladinRetAcquisition","679493213","0","1","0","0","Broken Shore","","","0","411","-1","-1","-1","-1","0","5","1","6","0","0"
"1501","BlackRookHoldDungeon","8404573","16","1","0","0","Black Rook Hold","","","0","404","-1","720","-1","-1","14","1","1","6","0","0"
"1502","DalaranUnderbelly","8404573","17","1","0","0","Dalaran Underbelly","","","0","411","-1","-1","-1","1220","0","0","1","6","0","0"
"1503","ArtifactShamanElementalAcquisition","2826976861","0","1","0","0","Deepholm","","","0","268","-1","-1","-1","646","0","5","1","6","0","0"
"1504","BlackrookHoldArena","8396381","0","1","0","0","Black Rook Hold Arena","","","0","413","-1","-1","-1","-1","14","4","1","6","0","0"
"1505","NagrandArena2","8396381","16","1","0","0","Nagrand Arena","","","0","421","-1","-1","-1","-1","0","4","1","6","0","0"
"1509","BloodtotemCavernFelPhase","3585","0","1","0","0","Bloodtotem Cavern - Fel Phase","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1510","BloodtotemCavernTaurenPhase","3585","0","1","0","0","Bloodtotem Cavern - Tauren Phase","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1511","Artifact-WarriorFuryAcquisition","8404573","16","1","0","0","Tideskorn Harbor","","","0","411","-1","-1","1220","1220","12","5","1","6","0","0"
"1512","Artifact-PriestHunterOrderHall","679485021","0","1","0","0","Netherlight Temple","","","0","406","-1","-1","-1","-1","0","0","1","6","0","0"
"1513","Artifact-MageOrderHall","679493213","0","1","0","0","Hall of the Guardian","","","0","410","-1","-1","-1","-1","0","0","1","6","0","0"
"1514","Artifact-MonkOrderHall","679493213","0","1","0","0","The Wandering Isle","","","0","393","-1","-1","-1","-1","0","0","1","6","0","0"
"1515","HulnHighmountain","142622301","0","1","0","0","Huln's War","","","0","3","-1","-1","-1","-1","12","0","1","6","0","0"
"1516","SuramarCatacombsDungeon","8396381","512","1","0","0","The Arcway","","","0","402","-1","720","-1","-1","0","1","1","6","0","0"
"1517","StormheimPrescenarioWindrunner","3585","0","1","0","0","Stormheim Prescenario Windrunner","","","0","-1","-1","-1","-1","-1","11","0","4","6","0","0"
"1518","StormheimPrescenarioSkyfire","3585","0","1","0","0","Stormheim Prescenario Skyfire","","","0","-1","-1","-1","-1","-1","11","0","4","6","0","0"
"1519","ArtifactsDemonHunterOrderHall","10755677","16","1","0","0","The Fel Hammer","","","0","396","-1","-1","-1","-1","0","0","1","6","0","0"
"1520","NightmareRaid","142614109","512","1","0","0","The Emerald Nightmare","","","0","400","-1","-1","-1","-1","12","2","1","6","0","0"
"1522","ArtifactWarlockOrderHallScenario","10493533","0","1","0","0","Dreadscar Rift","","","0","401","-1","-1","-1","-1","0","5","1","6","0","0"
"1523","MardumScenario","10501725","16","1","0","0","Mardum Scenario","","","0","378","-1","-1","-1","-1","0","0","1","0","0","0"
"1526","Artifact-WhiteTigerTempleAcquisition","679493213","16","1","0","0","Temple of the White Tiger","","","0","334","-1","-1","-1","870","0","5","1","6","0","0"
"1527","HighMountain","8404573","16","1","0","0","High Mountain Scenario","","","0","411","-1","-1","1220","1220","12","0","1","6","0","0"
"1528","Artifact-SkywallAcquisition","8396381","0","1","-11522.49","-2317.934","Skywall","","","0","259","1","-1","-1","-1","0","5","1","6","0","0"
"1529","KarazhanScenario","8404573","8","1","0","0","Karazhan","","","0","200","-1","-1","-1","-1","0","5","1","5","0","0"
"1530","SuramarRaid","2155888221","784","1","0","0","The Nighthold","","","0","412","-1","720","-1","1220","12","2","1","6","0","0"
"1532","HighMountainMesa","8404573","16","1","0","0","High Mountain Mesa Scenario","","","0","411","-1","-1","1220","1220","12","0","1","6","0","0"
"1533","Artifact-KarazhanAcquisition","679493213","17","1","0","0","Karazhan Catacombs","","","0","200","-1","-1","-1","0","0","5","1","6","0","0"
"1534","Artifact-DefenseofMoongladeScenario","679493213","0","1","0","0","Moonglade","","","0","3","-1","-1","-1","-1","0","5","1","6","0","0"
"1535","DefenseofMoongladeScenario","679493213","0","1","0","0","Moonglade","","","0","-1","-1","-1","-1","-1","0","1","1","6","0","0"
"1536","UrsocsLairScenario","679493213","0","1","0","0","Ursocs Lair","","","0","397","-1","-1","-1","-1","0","5","1","6","0","0"
"1537","BoostExperience","142622303","17","1","0","0","zzOLD - Boost Experience","","","0","376","-1","-1","-1","-1","0","5","1","6","0","0"
"1538","Karazhan Scenario","7709","48","1","0","0","test","","","0","200","-1","-1","-1","-1","0","0","1","0","0","0"
"1539","Artifact-AcquisitionArmsHolyShadow","8404573","16","1","0","0","Tirisfal Glades","","","0","4","-1","-1","-1","0","0","5","1","6","0","0"
"1540","Artifact-Dreamway","679493213","0","1","0","0","Emerald Dreamway","","","0","418","-1","-1","-1","-1","11","0","1","6","0","0"
"1541","Artifact-TerraceofEndlessSpringAcquisition","8396381","0","1","0","0","Terrace of Endless Spring","","","0","321","-1","-1","-1","-1","0","5","1","6","0","0"
"1544","LegionVioletHoldDungeon","7773","8","1","0","0","Assault on Violet Hold","","","0","420","-1","-1","-1","-1","0","1","1","6","0","0"
"1545","Artifact-Acquisition-CombatResto","142622301","16","1","0","0","Azsuna","","","0","411","-1","-1","-1","1220","12","5","1","6","0","0"
"1547","Artifacts-CombatAcquisitionShip","3585","0","1","0","0","Artifact - Combat - Acquisition Ship","","","0","411","-1","-1","-1","-1","0","0","4","6","0","0"
"1549","TechTestSeamlessWorldTransitionA","142622303","48","1","0","0","Tech Test - Seamless World Transition A","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1550","TechTestSeamlessWorldTransitionB","142622303","48","1","0","0","Tech Test - Seamless World Transition B","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1552","ValsharahArena","8396381","16","1","0","0","Ashamane's Fall","","","0","417","-1","-1","-1","-1","11","4","1","6","0","0"
"1553","Artifact-Acquisition-Underlight","2155880029","280","1","0","0","Gloaming Reef","","","0","411","-1","-1","-1","1220","12","5","1","6","0","0"
"1554","BoostExperience2","545275485","145","1","0","0","Boost Experience - Alliance","","","0","411","-1","-1","-1","1220","0","1","1","5","0","0"
"1555","TransportBoostExperienceAllianceGunship","3585","8","1","0","0","zzOLD - Transport: Boost Experience - Alliance Gunship","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1556","TransportBoostExperienceHordeGunship","3585","8","1","0","0","zzOLD - Transport: Boost Experience - Horde Gunship","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1557","BoostExperience2Horde","545275485","145","1","0","0","Boost Experience - Horde","","","0","411","-1","-1","-1","1220","0","1","1","5","0","0"
"1559","TransportBoostExperienceHordeGunship2","3585","8","1","0","0","Transport: Boost Experience - Horde Gunship","","","0","-1","-1","-1","-1","-1","0","0","3","5","0","0"
"1560","TransportBoostExperienceAllianceGunship2","3585","8","1","0","0","Transport: Boost Experience - Alliance Gunship","","","0","-1","-1","-1","-1","-1","0","0","3","5","0","0"
"1561","TechTestCosmeticParentPerformance","142622303","16","1","0","0","Tech Test - Cosmetic Parent Performance","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1571","SuramarCityDungeon","2155880029","272","1","0","0","Court of Stars","","","0","419","-1","-1","-1","1220","12","1","1","6","0","0"
"1572","MaelstromShamanHubIntroScenario","1629","0","1","0","0","The Maelstrom","","","0","272","-1","-1","-1","-1","0","5","1","3","0","0"
"1579","UdluarScenario","7773","48","1","0","0","Ulduar","","","0","244","-1","0","-1","-1","0","5","1","5","0","0"
"1580","MaelstromTitanScenario","15965","8","1","0","0","Maelstrom Titan Scenario","","","0","-1","-1","-1","-1","-1","0","5","1","6","0","0"
"1582","Artifact�DalaranVaultAcquisition","679493213","16","1","0","0","Delete","","","0","-1","-1","-1","-1","0","0","5","1","6","0","0"
"1583","Artifact-DalaranVaultAcquisition","679485021","16","1","0","0","Nexus Vault","","","0","227","-1","-1","-1","-1","0","5","1","6","0","0"
"1584","JulienTestLand-DevOnly","142622303","16","1","0","0","Julien Test Land","","","0","216","-1","-1","-1","571","0","0","1","6","0","0"
"1586","AssualtOnStormwind","142622303","16","1","0","0","Assault on Stormwind - Dev Map","","","0","4","-1","1020","-1","0","0","0","1","6","0","0"
"1588","DevMapA","142622303","16","1","0","0","Dev Map - A - Jared Coulston","","","0","-1","-1","-1","-1","1116","0","0","1","6","0","0"
"1589","DevMapB","142622303","16","1","0","0","Dev Map - B - Nathaniel Chapman","- NO DESCRIPTION -","- NO DESCRIPTION -","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1590","DevMapC","142622303","16","1","0","0","Dev Map - C - Julien Tremblay","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1591","DevMapD","142622303","16","1","0","0","Dev Map - D - PotT","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1592","DevMapE","142622303","16","1","0","0","Dev Map - E","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1593","DevMapF","142622303","16","1","0","0","Dev Map - F","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1594","DevMapG","142622303","16","1","0","0","Dev Map - G","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1599","ArtifactRestoAcqusition","8404573","16","1","0","0","Nordrassil","","","0","3","-1","-1","-1","1","0","5","1","6","0","0"
"1600","ArtifactThroneoftheTides","679493213","0","1","0","0","Throne of the Tides","","","0","255","-1","-1","-1","-1","0","5","1","6","0","0"
"1602","SkywallDungeon_OrderHall","1565","0","1","-11522.49","-2317.934","Artifact - The Vortex Pinnacle - Shaman Order Hall","","","0","259","1","-1","-1","-1","0","0","1","6","0","0"
"1603","AbyssalMaw_Interior_Scenario","17949","0","1","-5585.872","5401.649","Throne of the Tides Scenario(DELETE)","","","0","255","0","-1","-1","-1","0","5","1","3","0","0"
"1604","Artifact-PortalWorldNaskora","10493533","0","1","0","0","Artifact - Order Campaign - Portal World Niskara","","","0","408","-1","-1","-1","-1","0","0","1","6","0","0"
"1605","FirelandsArtifact","7773","48","1","0","0","Firelands_Artifact","","","0","274","-1","720","-1","-1","0","0","1","6","0","0"
"1607","ArtifactAcquisitionSubtlety","679485021","0","1","0","0","Artifact - Acquisition - Subtlety","","","0","378","-1","-1","-1","-1","0","5","1","6","0","0"
"1608","Hyjal Instance","8396381","48","1","0","0","Hyjal War of the Ancients Quest","","","0","3","-1","-1","-1","-1","0","0","1","6","0","0"
"1609","AcquisitionTempleofstorms","679485021","16","1","0","0","Temple of Storms","","","0","216","-1","-1","-1","571","0","5","1","6","0","0"
"1610","Artifact-SerenityLegionScenario","680541789","16","1","0","0","Artifact - Serenity Legion Scenario","","","0","327","-1","-1","870","870","0","5","1","6","0","0"
"1611","DeathKnightCampaign-LightsHopeChapel","8396381","16","1","0","0","Death Knight Campaign - Light's Hope Chapel","","","0","4","-1","-1","-1","0","0","5","1","6","0","0"
"1612","TheRuinsofFalanaar","8396381","16","1","0","0","The Ruins of Falanaar","","","0","417","-1","0","1220","1220","0","5","1","6","0","0"
"1616","Faronaar","142622301","16","1","0","0","Faronaar","","","0","411","-1","-1","-1","1220","0","5","1","6","0","0"
"1617","DeathKnightCampaign-Undercity","8396381","16","1","0","0","Death Knight Campaign - Undercity","","","0","376","-1","-1","-1","0","0","5","1","6","0","0"
"1618","DeathKnightCampaign-ScarletMonastery","8396381","16","1","0","0","Death Knight Campaign - Scarlet Monastery","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1620","ArtifactStormwind","679493213","16","1","0","0","Artifact - Stormwind","","","0","4","-1","-1","-1","0","0","5","1","6","0","0"
"1621","BlackTemple-Legion","8396381","0","1","0","0","Black Temple - Legion","","","0","215","-1","-1","-1","-1","0","5","1","6","0","0"
"1622","IllidanTemp","142614109","16","1","0","0","Pandemonium","","","0","-1","-1","-1","-1","-1","0","0","1","6","0","0"
"1623","MageCampaign-TheOculus","8404573","16","1","0","0","Mage Campaign - The Oculus","","","0","227","-1","-1","-1","-1","0","5","1","6","0","0"
"1624","BattleofExodar","134225501","48","1","0","0","Battle of Exodar","","","0","3","-1","-1","-1","-1","0","5","1","6","0","0"
"1625","TrialoftheSerpent","679493213","0","1","0","0","Trial of the Serpent","","","0","311","-1","-1","-1","-1","0","5","1","6","0","0"
"1626","TheCollapseSuramarScenario","142614109","16","1","0","0","The Collapse - Suramar Scenario","","","0","411","-1","-1","-1","1220","11","5","1","6","0","0"
"1627","FelHammerDHScenario","3585","8","1","0","0","Fel Hammer DH Scenario","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1628","Transport251513","3585","0","1","0","0","Transport: Alliance Battleship","","","0","-1","-1","-1","-1","-1","0","0","3","6","0","0"
"1629","NetherlightTemplePrison","679480925","0","1","0","0","Netherlight Temple","","","0","406","-1","-1","-1","-1","0","5","1","6","0","0"
"1630","TolBarad1","9821","0","1","0","0","Tol Barad","","","0","265","-1","-1","-1","-1","0","5","1","6","0","0"
"1632","TheArcwaySuramarScenario","8396381","16","1","0","0","The Arcway - Suramar Scenario","","","0","402","-1","-1","-1","-1","0","5","1","6","0","0"
"1637","TransportAllianceShipPhaseableMO","3585","0","1","0","0","Transport: Alliance Ship PhaseableMO","","","0","-1","-1","-1","-1","-1","0","0","3","6","0","0"
"1638","TransportHordeShipPhaseableMO","3585","0","1","0","0","Transport: Horde Ship PhaseableMO","","","0","-1","-1","-1","-1","-1","0","0","3","6","0","0"
"1639","TransportKvaldirShipPhaseableMO","3585","0","1","0","0","Transport: Kvaldir Ship PhaseableMO","","","0","-1","-1","-1","-1","-1","0","0","3","6","0","0"
"1646","BlackRookSenario","142622301","16","1","0","0","Black Rook Hold [Scenario]","","","0","404","-1","-1","-1","-1","14","5","1","6","0","0"
"1647","VoljinsFuneralPyre","3585","0","1","0","0","Vol'jin's Funeral Pyre","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1648","Helhiem2","8396381","512","1","0","0","Trial of Valor","","","0","422","-1","-1","-1","-1","0","2","1","6","0","0"
"1649","Transport254124","3585","0","1","0","0","Transport: Horde Battleship","","","0","-1","-1","-1","-1","-1","0","0","3","6","0","0"
"1650","Acherus","3649","48","1","0","0","Legion Command Ship Transport","","","0","-1","-1","-1","-1","-1","0","0","4","6","0","0"
"1651","Karazahn1","8396381","528","1","-11110.41","-2004.065","Return to Karazhan","","","3457","423","0","-1","-1","-1","20","1","1","6","10","0"
"1653","LightsHeart","144711261","0","1","0","0","Great Dark Beyond","","","0","411","-1","-1","-1","-1","0","5","1","6","0","0"
"1662","SuramarEndScenario","15965","48","1","0","0","Suramar","","","0","-1","-1","-1","-1","1220","0","5","1","6","0","0"
"1663","DungeonBlockout","8396381","0","1","0","0","Dungeon Blockout","","","0","200","-1","-1","-1","-1","0","1","1","6","0","0"
"1670","BrokenshorePristine","8396381","48","1","0","0","Broken Shore (Delete)","","","0","411","-1","-1","-1","-1","0","0","1","6","0","0"
"1672","bladesedgearena2b","8396381","16","1","0","0","Blade's Edge Arena","","","3702","218","-1","-1","-1","-1","11","4","1","6","0","0"
"1711","SouthseaPirateShip715BoatHoliday","1537","8","1","0","0","Alliance Submarine (7.1.5 Boat Holiday)","","","0","-1","-1","-1","-1","-1","0","0","3","0","0","0"
