Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37_0,Unknown37_1,Unknown37_2,Unknown38_0,Unknown38_1,Unknown38_2,Unknown39_0,Unknown39_1,Unknown39_2,Unknown40_0,Unknown40_1,Unknown40_2,Unknown41,Unknown42,Unknown43,Unknown44_0,Unknown44_1,Unknown44_2,Unknown45,Unknown46,Unknown47,Unknown48_0,Unknown48_1,Unknown48_2,Unknown48_3,Unknown48_4,Unknown48_5,Unknown48_6,Unknown48_7,Unknown48_8,Unknown48_9,Unknown48_10,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60,Unknown61
"3615","1","0.15","0","0.8","1000","4928","0","2","4","1","1","0.26","2","0.02","0.06283","4","1.571","1.571","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","20","0","0.066","0.01","0.8","1","1","0","0","0","20","0","0","0","0","0","0","0.15","0.15","SPELLS\GRADIANTBEAM_02.BLP","","","","7217","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","247","240","226","3","2"
"3616","0.1","0.3","0","-1.34","5999","328","0","2","4","0","0.75","0","0","0.6","0.4398","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","10","1","10","0","0.066","0.01","-1.34","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","TEXTURES\SPELLCHAINEFFECTS\ETHEREAL_RIBBON_SPELL.BLP","","","","10709","0","300","27","3617","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","2","255","255","3","0"
"3617","0.1","0.3","0","-1.7","1000","360","0","2","4","0","0.75","0","0","0.4","0.3142","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-19","10","1","10","0","0.066","0.01","-1.7","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Textures\SpellChainEffects\Ghost2purple_Chain.blp","","","","2581","0","300","27","727","730","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3618","4","0.5","0","-2","1000","73","0","0","0","0","0.75","0","0","0","3.142","-50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-24","4","1","2","0","0.066","0.01","-2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\HealBeam_Desaturated.blp","","","","818","0","200","0","955","956","728","723","725","726","0","0","0","0","0","0","0","0","3","3","51","153","30","215","3","0"
"3619","0.3925","0.235","0","-1.2","19999","1228","0","0","0","0","0.75","0","0","0.13","1.068","7.67","1.602","1.602","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","1","2","0.2269","0.066","0.01","-1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.235","0.235","SPELLS\TEXTURES\BEAM_VOID_01.BLP","","","","9640","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","217","182","255","2","2"
"3621","0.1","0.579425","0","-1","322","8008","0","2","4","0","0.99","0.8","0.8","0.4","-1.885","4.4","0","0","1.382","0","1","0.06283","0","0","0","0","0.4","0.4","0.4","0.4","-30","0.01","4.5","5.107","3.142","0.066","0.01","-1","1","1","0","0","0","5.107","0","0","0","0","0","0","0.579425","0.579425","SPELLS\TEXTURES\BEAM_BLOOD.BLP","","","","10762","0","300","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","2","0"
"3622","0.841","0.2048","0","-1","1000","97","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","1.4","-3.142","3.142","0","0","0","0","0","0","0","-16","1.809","1.5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","SPELLS\BEAM_SPIRITLINK_RED.BLP","","","","10793","0","700","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","169","62","62","2","0"
"3623","0.841","0.2048","0","-1","1262","97","0","2","4","0.27","0.75","0","0","0","0","0","0","0","0","0","1.4","-3.142","3.142","0","0","0","0","0","0","0","-17.5","1.809","1.5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","SPELLS\BEAM_SPIRITLINK_RED.BLP","","","","10793","0","455","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","169","62","62","2","0"
"3625","0.1","0.75","0","1.075","1000","104","0","2","4","0","0.75","0","0","0.15","0.9425","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.5","1","0.5","2","0","0.066","0.01","1.075","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","SPELLS\TEXTURES\BEAM_VOID_01.BLP","","","","9640","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","1","25","255","6","1"
"3626","0.1","0.6","0","1.075","1000","104","0","2","4","0","0.75","0","0","-0.47","0.1885","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.5","1","0.5","2","0","0.066","0.01","1.075","1","1","0","0","0","2","0","0","0","0","0","0","0.6","0.6","TEXTURES\SPELLCHAINEFFECTS\BEAM_MIST_FILLED_LIGHT_01.BLP","","","","6440","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","234","68","254","2","0"
"3627","1","0.3047","0","2.3","1000","6464","0","2","4","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","6.207","0","0.066","0.01","2.3","1","1","0","0","0","6.207","0","0","0","0","0","0","0.3047","0.3047","SPELLS\RIBBONBLUR1BD_PURPLE_SIDE.BLP","","","","10824","0","300","27","3577","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","235","157","255","3","1"
"3628","0.1","0.5","0","1","2000","73","0","2","4","0","0.698","0.66","1.42","0.4","0.6912","0","0","0","0","0","0.4","0.3456","0","5.027","-5.027","0","0","0","0","0","20","100","1","2","0","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","SPELLS\TEXTURES\BEAM_VINES.BLP","","","","9848","0","200","27","3772","3772","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","73","190","24","2","0"
"3630","0.5","0.2","0","1.2","1000","448","0","2","4","0","0.75","0","0","0.15","0.6283","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","1","6.51","0","0.066","0.01","1.2","1","1","0","0","0","6.51","0","0","0","0","0","0","0.2","0.2","SPELLS\BEAM_SPIRITLINK_COMBO_SHADOW.BLP","","","","9328","0","300","27","3632","3631","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","229","229","229","3","0"
"3631","0.7045","0.175","0","2","999","0","0","2","4","0","0.698","0.66","1.42","0","0","-1E-06","3.142","0","0","0","0","0","0","0","0","0","0","0","0","0","100","60","5","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.175","0.175","TEXTURES\SPELLCHAINEFFECTS\WHITEBEAM.BLP","","","","7502","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","98","176","28","238","3","0"
"3632","0.1","0.2048","0","1.3","1000","840","0","2","4","0","0.99","0","0","0.2","1.696","2.4","0.1885","-0.6283","2.765","1.759","0","0","0","0","0","0","0","0","0","0","1","3.808","2.5","6.01","-2.073","0.066","0.01","1.3","1","1","0","0","0","6.01","0","0","0","0","0","0","0.2048","0.2048","SPELLS\BEAM_SPIRITLINK_MAGENTA.BLP","","","","9368","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","65","255","255","255","2","1"
"3633","2.1085","0.5","0.01","2.1","1000","260","0","0","0","0","0.99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.207","0","0.066","0.01","2.1","1","1","0","0","0","6.207","0","0","0","0","0","0","0.5","0.5","SPELLS\BEAM_SPIRITLINK_COMBO_ORANGEDOTS.BLP","","","","10861","0","200","0","3634","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","6","0"
"3634","0.1","0.25","0","1.45","1000","328","0","2","4","0","0.75","0","0","0.05","3.142","0.2","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0.05","11","5.407","9.1","10","0","0.066","0.01","1.45","1","1","0","0","0","10","0","0","0","0","0","0","0.25","0.25","TEXTURES\SPELLCHAINEFFECTS\DRAINMANALIGHTNING_DESATURATED.BLP","","","","6802","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","239","59","6","0"
"3635","0.1","0.125","0","0","2000","461","0.0125","4","6","3","0.9504","0.23","0.21","0","0.8796","1.2","0","0","0","0","0","0.2827","-1.257","1.508","-5.027","0","0","0","0","0","23","20","0","1.109","0","0.066","0.01","0","1","1","0","0","0","1.109","0","0","0","0","0","0","0.125","0.125","SPELLS\TEXTURES\BEAM_CHAINIRON_V2.BLP","","","","9256","0","200","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","255","255","255","255","2","0"
"3636","0.1","0.125","0","0","2000","457","0","4","6","0","0.99","0.23","0.21","0","0.8796","1.2","0","0","0","0","0","0.2827","-1.257","1.508","-5.027","0","0","0","0","0","23","20","0","1.109","0","0.066","0.01","0","1","1","0","0","0","1.109","0","0","0","0","0","0","0.125","0.125","SPELLS\TEXTURES\BEAM_CHAINIRON_V2.BLP","","","","9256","0","200","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","255","255","255","255","2","0"
"3639","0.5875","0.079925","0","1.45","888","328","0","10","10","0","0.75","0","0","0.4","-0.1257","1.2","0","0","0","0","0","0","0","0.6283","0","100","0.48","0.66","0.26","0.55","6","2.309","11.8","10","0","0.066","0.01","1.45","1","1","0","0","0","10","0","0","0","0","0","0","0.079925","0.079925","Spells\Textures\beam_spiritlink.blp","","","","4736","0","0","27","1336","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","255","207","174","0","3","0"
"3640","0.334","0.05","0","2.3","50","198","0.04","2","3.25","0.765","0","0.15","0.48","0","-0.1257","6.8","0","0","0","0","0.1","-3.142","3.142","3.896","-7.54","0","1","2","1.43","2","2.5","5.107","7.2","2","0","0.066","0.01","2.3","1","1","0","0","0","2","0","0","0","0","0","0","0.05","0.05","Textures\SpellChainEffects\Beam_Red.blp","","","","386","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","255","255","255","4","0"
"3641","0.49","0.2048","0.0005","3.15","50","12","0.045","2.45","9.3","0.39","0.2277","2","0.88","0.15","0.5027","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-37.5","3.508","4.5","2","0","0.066","0.01","3.15","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","Textures\SpellChainEffects\SoulBeam.blp","","","","173","0","300","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","127","31","74","37","3","0"
"3642","1","0.15","0","1.2","50","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","Spells\Textures\beam_smokegrey.blp","","","","4816","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","104","9","159","3","0"
"3647","0.4","0.11","0","1.2","2999","66","0","0.1","1","0","1","0","0","0.08","1.696","20","0","0","0","1.745","0.07","0","0","0","3.142","0","0","0","0","0","30","7.55","1.76","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.11","0.11","WORLD\EXPANSION02\DOODADS\SHOLAZARBASIN\RAINBOW\RAINBOW01.BLP","","","","10436","0","299","0","3651","3650","0","0","0","0","0","0","0","0","0","0","0","0","5","1","254","255","255","255","3","0"
"3650","0.2","0.135","0","0.78","2999","224","0","0.7","1","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0.25","0.5","2","0","0.066","0.01","0.78","1","1","0","0","0","2","0","0","0","0","0","0","0.135","0.135","WORLD\EXPANSION02\DOODADS\SHOLAZARBASIN\RAINBOW\RAINBOW01.BLP","","","","10436","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3651","0.2","0.165","0","0.78","2999","224","0","0.7","1","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0.75","0.33","2","0","0.066","0.01","0.78","1","1","0","0","0","2","0","0","0","0","0","0","0.165","0.165","WORLD\EXPANSION02\DOODADS\SHOLAZARBASIN\RAINBOW\RAINBOW01.BLP","","","","10436","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3652","0.2","0.11","0","0.78","2999","104","0","0.7","1","0","0.8","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0.1","5","2","0","0.066","0.01","0.78","1","1","0","0","0","2","0","0","0","0","0","0","0.11","0.11","WORLD\EXPANSION02\DOODADS\SHOLAZARBASIN\RAINBOW\RAINBOW01.BLP","","","","10436","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3653","0.1","0.379625","0","1.9","1000","3392","0","2","8","0","0","0.8","1.2","0.3","-0.754","14","0","0","0","0","0.8","0","0","1.885","-2.136","0","0.8","0.8","1.2","0.8","38.5","2.309","3.4","14","2.89","0.066","0.01","1.9","1","1","0","0","0","14","0","0","0","0","0","0","0.379625","0.379625","INTERFACE\UNITPOWERBARALT\ARCANE_CIRCULAR_FRAME.BLP","","","","10905","0","300","27","3655","3656","0","0","0","0","0","0","0","0","0","0","0","0","6","4","255","255","149","211","3","0"
"3654","0.1","0.5045","0","1.9","1000","3392","0","2","8","0","0","0.8","1.2","0.3","-0.754","14","0","0","0","0","1.25","0","0","1.885","-2.136","0","0.8","0.8","1.2","0.8","38.5","2.309","3.4","14","2.89","0.066","0.01","1.9","1","1","0","0","0","14","0","0","0","0","0","0","0.5045","0.5045","INTERFACE\UNITPOWERBARALT\ARCANE_CIRCULAR_FRAME.BLP","","","","10905","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","255","255","255","255","3","0"
"3655","0.1","0.129875","0","1.9","1000","3392","0","2","8","0","0","0.8","1.2","0.3","-0.754","14","0","0","0","0","2.5","-2.531","0","0","0","0","0.8","0.8","1.2","0.8","38.5","2.309","3.4","14","2.89","0.066","0.01","1.9","1","1","0","0","0","14","0","0","0","0","0","0","0.129875","0.129875","INTERFACE\UNITPOWERBARALT\ARCANE_CIRCULAR_FRAME.BLP","","","","10905","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","255","255","149","211","3","0"
"3656","0.1","0.129875","0","1.9","1000","3392","0","2","8","0","0","0.8","1.2","0.3","-0.754","14","0","0","0","0","2.5","2.513","0","0","0","0","0.8","0.8","1.2","0.8","38.5","2.309","3.4","14","2.89","0.066","0.01","1.9","1","1","0","0","0","14","0","0","0","0","0","0","0.129875","0.129875","INTERFACE\UNITPOWERBARALT\ARCANE_CIRCULAR_FRAME.BLP","","","","10905","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","255","255","149","211","3","0"
"3657","1","0.2","0","3.5","499","2120","0","3","7","0","0.75","0.23","0.72","0","0","6.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","3.5","1","1","0","0","0","2","0","0","0","0","0","0","0.2","0.2","Textures\Weather\WEATHERMISTGRAINY01.BLP","","","","1478","0","300","27","3658","3659","3660","0","0","0","0","0","0","0","0","0","0","0","3","3","255","67","46","232","3","0"
"3658","1","0.205","0","2.5","499","104","0","3","7","0","0.75","0.4","0.8","0","1.194","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","55","20","2","0","0.066","0.01","2.5","1","1","0","0","0","2","0","0","0","0","0","0","0.205","0.205","Textures\Weather\WEATHERMISTGRAINY01.BLP","","","","1478","0","300","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","255","198","123","245","3","0"
"3659","1","0.35","0","2.2","499","8296","0","3","7","0","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","45.2","20","2","0","0.066","0.01","2.2","1","1","0","0","0","2","0","0","0","0","0","0","0.35","0.35","SPELLS\BEAM_LIGHT_ORANGERED.BLP","","","","5984","0","300","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","255","255","255","255","3","0"
"3660","1","0.225","0","2","499","104","0","3","7","0","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205","45.5","20","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.225","0.225","Textures\Weather\WEATHERMISTGRAINY01.BLP","","","","1478","0","300","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","255","193","203","235","3","0"
"3662","4","0.5","0","-2","1000","72","0","0","0","0","0.75","0","0","0","3.142","-50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-24","4","1","2","0","0.066","0.01","-2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\HealBeam_Desaturated.blp","","","","818","0","200","0","3663","3664","3665","3666","0","0","0","0","0","0","0","0","0","0","3","3","51","156","247","58","3","0"
"3663","0.2","0.15","0","-1","1000","96","0","0","0","0","0.75","0","0","0.1","-0.6283","0","0","0","0","0","0.35","0","2.094","0","0","0","0","0","0","0","-25","10","5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","117","169","0","3","0"
"3664","0.2","0.15","0","-1","1000","96","0","0","0","0","0.75","0","0","0.1","-0.6283","0","0","0","0","0","0.5","0","2.094","0","0","0","0","0","0","0","-35","10","5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","139","169","0","3","0"
"3665","0.2","0.15","0","-1","1000","96","0","0","0","0","0.75","0","0","0.1","-0.6283","0","0","0","0","0","0.25","4.712","6.283","0","0","0","0","0","0","0","-40","10","5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","118","169","0","3","0"
"3666","0.2","0.15","0","-1","1000","96","0","0","0","0","0.75","0","0","0.1","-0.6283","0","0","0","0","0","0.15","4.712","6.283","0","0","0","0","0","0","0","-45","10","5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","126","169","0","3","0"
"3672","1","1","0","-0.25","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","-0.25","1","1","0","0","0","2","0","0","0","0","0","0","1","1","WORLD\DUNGEON\ORGRIMMARRAID\BEAM_GENERIC_01B.BLP","","","","9748","0","300","27","3673","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","150","250","129","10","3","0"
"3673","1","0.75","0","-0.5","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","-0.5","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","SPELLS\TEXTURES\BEAM_FIRE_02.BLP","","","","7914","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","118","0","3","0"
"3674","1","1.5","0","-0.15","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","-10","4","1","2","0","0.066","0.01","-0.15","1","1","0","0","0","2","0","0","0","0","0","0","1.5","1.5","WORLD\DUNGEON\ORGRIMMARRAID\BEAM_GENERIC_01B.BLP","","","","9748","0","300","27","3675","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","250","129","10","3","0"
"3675","1","1.5","0","-0.5","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","-5","4","1","2","0","0.066","0.01","-0.5","1","1","0","0","0","2","0","0","0","0","0","0","1.5","1.5","SPELLS\TEXTURES\BEAM_FIRE_02.BLP","","","","7914","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","255","118","0","3","0"
"3676","2.4985","0.4","0.00625","2","149","128","0.045","0","0","0","0.75","0","0","0","5.152","-3.2","0","0","-4.65","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.4","0.4","Textures\SpellChainEffects\Beam_Purple.blp","","","","303","0","200","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3677","0.5875","0.5","0","0.8","240","104","0","10","10","0","0.75","0","0","1.45","0.1571","0","0","0","0","0","0","0","0","0","0","0","0.48","0.66","0.26","0.55","21","2.509","4","2","0","0.066","0.01","0.8","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\Weather\WEATHERMISTGRAINY01.BLP","","","","1478","0","199","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","255","161","0","255","3","0"
"3678","0.1975","0.2048","0.002","0.1500001","202","328","0","2","4","0","0.75","0","0","0.4","-0.6912","-1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-20","4","1.8","1.71","0","0.066","0.01","0.1500001","1","1","0","0","0","1.71","0","0","0","0","0","0","0.2048","0.2048","Spells\Textures\Beam_ChainIron.blp","","","","1899","0","300","27","1701","1700","1700","3677","0","0","0","0","0","0","0","0","0","0","3","3","124","233","233","233","3","0"
"3679","3.1615","0.129875","0","-0.3","1000","100","0","0","0","0","0.99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","9999","0","2","0","0.066","0.01","-0.3","1","1","0","0","0","2","0","0","0","0","0","0","0.129875","0.129875","Textures\SpellChainEffects\RopeBeam.blp","","","","346","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","2","0"
"3682","1","0.3","0","1.2","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","","","","","0","0","0","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","16777215"
"3684","1","0.075","0","0.75","50","192","0","0","0","0","0.99","0.01","0.05","0.1","0.6283","10","0","0","-6.283","6.283","0","0","0","0","0","0","0","0","0","0","20","9.505","16","2","1.257","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.075","0.075","WORLD\EXPANSION02\DOODADS\SHOLAZARBASIN\RAINBOW\Rainbow01.blp","","","","10957","0","200","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3685","0.1","0.3","0","1.5","999","2113","0","2","4","0","0.698","0.66","1.42","0","0","0","0","0","0","0","0","1.257","-1.257","5.027","-5.027","0","0","0","0","0","-10.5","10","2","2","0","0.066","0.01","1.5","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","SPELLS\TEXTURES\BEAM_SHADOW_01.BLP","","","","8508","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3686","1","0.375","0","-0.4","50","192","0","0","0","0","0.99","0.01","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","9.505","16","2","1.257","0.066","0.01","-0.4","1","1","0","0","0","2","0","0","0","0","0","0","0.375","0.375","SPELLS\BEAM_WATERRED.BLP","","","","10589","0","200","10","3684","3685","3687","0","0","0","0","0","0","0","0","0","0","0","3","3","255","231","255","0","3","0"
"3687","0.1","0.5","0","0.5","999","65","0","2","4","0","0.698","0.66","1.42","0","0","0","0","0","0","0","0","1.257","-1.257","5.027","-5.027","0","0","0","0","0","-10.5","10","2","2","0","0.066","0.01","0.5","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","SPELLS\TEXTURES\BEAM_SHADOW_01.BLP","","","","8508","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","138","28","255","199","3","0"
"3688","0.1","0.1","0","1.25","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.01","1","2","0","0.066","0.01","1.25","1","1","0","0","0","2","0","0","0","0","0","0","0.1","0.1","SPELLS\TEXTURES\BEAM_WATERBLUE.BLP","","","","8871","0","300","2","3690","3691","3693","0","0","0","0","0","0","0","0","0","0","0","3","3","255","144","0","255","3","0"
"3690","0.1","0.3","0","0.75","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.01","1","2","0","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","SPELLS\TEXTURES\BEAM_SHADOW_01.BLP","","","","8508","0","300","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","182","0","255","3","0"
"3691","0.1","0.2","0","1","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.01","1","2","0","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","0.2","0.2","SPELLS\TEXTURES\BEAM_SHADOW_01.BLP","","","","8508","0","300","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","117","0","255","3","0"
"3692","0.1","0.1","0","1.25","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.01","1","2","0","0.066","0.01","1.25","1","1","0","0","0","2","0","0","0","0","0","0","0.1","0.1","SPELLS\TEXTURES\BEAM_WATERGREEN.BLP","","","","9912","0","300","2","3693","3694","3695","0","0","0","0","0","0","0","0","0","0","0","3","3","178","255","255","255","3","0"
"3693","0.1","0.05","0","1.5","1000","76","0","2","4","0","0.75","0","0","0","6.283","20.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.01","1","2","0","0.066","0.01","1.5","1","1","0","0","0","2","0","0","0","0","0","0","0.05","0.05","TEXTURES\SPELLCHAINEFFECTS\HEALBEAM_DESATURATED.BLP","","","","6976","0","300","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"3694","0.1","0.15","0","1","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.01","1","2","0","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","SPELLS\TEXTURES\BEAM_SHADOW_01.BLP","","","","8508","0","300","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","30","255","0","3","0"
