Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown0_7,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3,Unknown2_4,Unknown2_5,Unknown2_6,Unknown2_7,Unknown3_0,Unknown3_1,Unknown3_2,Unknown3_3,Unknown3_4,Unknown3_5,Unknown3_6,Unknown3_7
"2494","8","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2495","5","2","0","0","0","0","0","0","1","56","56","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2496","50254","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2497","50234","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2498","50280","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2499","50281","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2501","1","197134","51271","0","0","0","0","0","0","63","76","76","0","0","0","0","0","1","2","2","0","0","0","0","0"
"2502","6","20","0","0","0","0","0","0","0","56","39","0","0","0","0","0","0","1","5","0","0","0","0","0","0"
"2503","48967","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2504","50337","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2505","1","50341","0","0","0","0","0","0","1","63","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2506","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2507","197792","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2508","181302","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2509","197963","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2510","197964","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2511","197965","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2512","197966","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2513","197967","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2514","49752","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2515","191989","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2516","75","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2517","35","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2518","75","197333","0","0","0","0","0","0","0","12","76","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2519","75","192656","0","0","0","0","0","0","0","12","76","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2520","35","197333","0","0","0","0","0","0","0","12","76","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2521","35","192656","0","0","0","0","0","0","0","12","76","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2522","50480","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2523","50480","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2524","48842","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2525","50513","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2526","197963","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2527","197964","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2528","197965","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2529","197966","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2530","197967","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2532","198600","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2533","198609","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2535","50633","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2536","1","199178","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2538","50659","199335","0","0","0","0","0","0","0","75","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2539","48119","47285","0","0","0","0","0","0","1","75","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2540","99192","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2541","12","30","13","2","0","0","0","0","1","22","22","22","22","0","0","0","0","1","1","1","1","0","0","0","0"
"2542","118","0","0","0","0","0","0","0","1","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2543","200251","200284","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2544","1","200289","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2545","1","200355","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2546","60","197333","0","0","0","0","0","0","0","12","76","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2547","197547","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2548","97320","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2549","97320","192188","0","0","0","0","0","0","0","74","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2550","50825","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2551","50861","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2552","200958","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2553","200354","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2554","200354","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2555","201064","1","0","0","0","0","0","0","0","76","35","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2556","201244","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2557","51095","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2559","100","1","0","0","0","0","0","0","0","12","31","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2560","10","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2561","51110","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2562","165950","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2563","193060","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2564","99233","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2565","15","0","0","0","0","0","0","0","0","12","54","0","0","0","0","0","0","3","5","0","0","0","0","0","0"
"2567","51267","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2568","200439","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2569","202594","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2570","202677","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2571","51385","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2572","201518","204050","203948","220088","0","0","0","0","1","76","76","76","76","0","0","0","0","1","1","1","1","0","0","0","0"
"2573","51434","20","0","0","0","0","0","0","0","75","39","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2574","200251","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2575","96512","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2576","203448","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2577","51509","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2578","1","202781","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2579","102962","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2581","203586","203587","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2582","203585","203587","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2583","203585","203586","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2584","1","1","0","0","0","0","0","0","0","9","4","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2585","1","1","1","0","0","0","0","0","0","7","4","9","0","0","0","0","0","1","2","1","0","0","0","0","0"
"2586","99200","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2588","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2589","204073","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2590","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2591","1","202129","0","0","0","0","0","0","1","18","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2592","1","40","0","0","0","0","0","0","0","63","39","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2593","51735","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2594","103344","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2595","99791","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2596","204719","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2597","204720","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2598","203809","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2599","203809","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2600","50528","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2601","50642","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2602","50312","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2603","50152","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2604","1","65","0","0","0","0","0","0","0","35","12","0","0","0","0","0","0","2","4","0","0","0","0","0","0"
"2605","78677","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2606","50659","199335","0","0","0","0","0","0","0","75","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2607","205650","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2608","205650","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2609","202298","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2610","205807","201008","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2611","6","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2612","51969","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2616","206412","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2617","206466","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2618","52044","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2619","206589","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2620","52098","10","0","0","0","0","0","0","0","75","39","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2621","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"2622","52129","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2624","205061","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2625","51846","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2626","208115","208117","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2627","208115","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2628","207801","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2629","52357","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2630","197352","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2631","208523","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2632","208619","208619","0","0","0","0","0","0","0","17","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2633","50769","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2634","209006","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2635","209006","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2636","103769","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2637","104659","104657","104628","104658","0","0","0","0","0","74","74","74","74","0","0","0","0","2","2","2","2","0","0","0","0"
"2638","52030","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2639","209190","209190","0","0","0","0","0","0","1","20","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2640","105611","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2641","209442","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2642","0","209447","0","0","0","0","0","0","0","59","20","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"2643","52567","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2644","209240","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2645","52575","14","0","0","0","0","0","0","0","75","56","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2646","710","0","0","0","0","0","0","0","1","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2647","103224","108359","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2648","111759","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2649","209868","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2650","103217","108361","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2651","103225","108360","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2652","52596","14","0","0","0","0","0","0","0","75","56","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2653","50862","0","0","0","0","0","0","0","0","75","59","0","0","0","0","0","0","1","5","0","0","0","0","0","0"
"2654","210056","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2655","1784","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2656","102263","103217","103225","103224","0","0","0","0","1","74","74","74","74","0","0","0","0","1","1","1","1","0","0","0","0"
"2657","1","210207","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2658","210257","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2659","210257","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2660","210397","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2661","210397","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2662","206005","206242","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2663","46637","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2664","53013","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2665","102263","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2666","206516","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2667","212466","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2668","212467","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2669","1","212592","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2670","1","212592","212593","0","0","0","0","0","0","63","76","76","0","0","0","0","0","1","1","2","0","0","0","0","0"
"2671","1","212593","212594","0","0","0","0","0","0","63","76","76","0","0","0","0","0","1","1","2","0","0","0","0","0"
"2672","1","212594","212595","0","0","0","0","0","0","63","76","76","0","0","0","0","0","1","1","2","0","0","0","0","0"
"2673","1","212595","212597","0","0","0","0","0","0","63","76","76","0","0","0","0","0","1","1","2","0","0","0","0","0"
"2674","1","212597","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2675","107125","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2676","53075","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2677","212587","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2678","51381","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2679","53107","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2680","212822","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2681","212833","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2682","53127","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2683","213357","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2684","213361","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2685","213360","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2686","213360","213361","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2687","213360","213357","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2688","213361","213357","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2690","105630","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2691","53276","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2692","183516","183509","0","0","0","0","0","0","1","17","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2693","211127","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2694","214105","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2695","1","214185","0","0","0","0","0","0","0","63","20","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2697","214234","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2698","214234","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2699","107951","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2700","53287","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2701","70628","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2703","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2704","1","212993","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2705","1","1","0","0","0","0","0","0","0","6","31","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2706","1","214573","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2707","1","214573","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2708","103209","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2709","108131","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2710","108132","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2711","214741","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2712","48965","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2713","215010","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2714","215045","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2715","53500","53091","0","0","0","0","0","0","1","75","75","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2716","1","1","80","0","0","0","0","0","0","35","33","12","0","0","0","0","0","2","2","4","0","0","0","0","0"
"2717","91983","91984","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2718","215254","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2719","91975","91979","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2720","92017","92022","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2721","92072","92073","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2722","91975","91979","91983","91984","92017","92022","92072","92073","1","74","74","74","74","74","74","74","74","1","1","1","1","1","1","1","1"
"2723","1","1","0","0","0","0","0","0","1","82","63","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2724","3","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"2725","2","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"2726","215333","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2728","1","210863","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2729","106370","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2730","106371","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2731","53658","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2732","215378","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2733","108625","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2734","53720","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2735","108820","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2736","1","53730","1","103679","0","0","0","0","1","63","75","82","74","0","0","0","0","1","1","1","1","0","0","0","0"
"2737","216289","1","0","0","0","0","0","0","0","76","63","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"2738","50406","52202","0","0","0","0","0","0","1","75","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2739","195755","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2740","52098","0","0","0","0","0","0","0","0","75","59","0","0","0","0","0","0","1","5","0","0","0","0","0","0"
"2741","53777","216744","0","0","0","0","0","0","0","75","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2742","53779","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2743","53781","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2744","49990","10","0","0","0","0","0","0","0","75","39","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2746","1","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2747","217202","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2748","217203","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2749","217204","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2750","217205","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2751","51155","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2752","218144","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2753","54042","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2754","192750","204461","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2755","192750","204461","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
