Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2
"123070","4307.139","-369.6233","35.29218","0","0","0"
"123071","4305.714","-369.125","35.29372","0","0","0"
"123072","4301.616","-366.6667","35.29047","0","0","0"
"123073","4300.846","-365.7951","35.29358","0","0","0"
"123074","4296.901","-363.5729","35.29366","0","0","0"
"123075","4295.85","-363.3455","35.28976","0","0","0"
"123076","4295.264","-362.9983","35.30164","0","0","0"
"123077","4289.226","-364.2552","35.29157","0","0","0"
"123078","4287.466","-365","35.29158","0","0","0"
"123079","4282.93","-366.1945","35.29371","0","0","0"
"123080","4280.286","-367.783","35.29082","0","0","0"
"123081","4279.157","-368.9167","35.28942","0","0","0"
"123082","4277.752","-370.8507","35.28707","0","0","0"
"123083","4276.601","-372.1736","35.29279","0","0","0"
"123084","4274.706","-375.0538","35.28526","0","0","0"
"123085","4270.528","-378.8455","35.29201","0","0","0"
"123086","4270.405","-379.2448","35.29465","0","0","0"
"123087","4270.604","-383.3385","35.29109","0","0","0"
"123088","4272.475","-385.8351","35.29129","0","0","0"
"123089","4273.104","-387.5695","35.29602","0","0","0"
"123090","4273.862","-390.5938","35.29556","0","0","0"
"123091","4273.952","-392.6719","35.29529","0","0","0"
"123092","4273.826","-394.691","35.29003","0","0","0"
"123093","4273.256","-395.8455","35.29421","0","0","0"
"123094","4272.491","-399.9931","35.2898","0","0","0"
"123095","4272.627","-401.7813","35.2882","0","0","0"
"123096","4272.471","-402.4722","35.29196","0","0","0"
"123097","4272.662","-404.1684","35.28932","0","0","0"
"123098","4274.065","-405.184","35.28892","0","0","0"
"123099","4275.077","-406.1875","35.28919","0","0","0"
"123100","4276.846","-408.3351","35.29209","0","0","0"
"123101","4277.218","-410.2361","35.29335","0","0","0"
"123102","4270.814","-378.441","35.29316","0","0","0"
"123103","4291.964","-362.7639","35.29222","0","0","0"
"123104","4298.377","-364.2483","35.29192","0","0","0"
"123105","4299.583","-365.066","35.28978","0","0","0"
"123106","4303.582","-367.8889","35.29875","0","0","0"
"123107","4314.88","-369.3733","35.29127","0","0","0"
"123108","4320.675","-368.0486","35.28865","0","0","0"
"123109","4324.95","-367.1788","35.29141","0","0","0"
"123110","4325.329","-366.934","35.29644","0","0","0"
"123111","4330.946","-358.3368","35.29028","0","0","0"
"123112","4334.369","-348.9097","35.29393","0","0","0"
"123113","4341.288","-345.4948","35.29114","0","0","0"
"123114","4343.469","-343.3733","35.29415","0","0","194.1559"
"123115","4347.505","-339.9757","35.28934","0","0","0"
"123116","4349.459","-333.3438","35.28975","0","0","0"
"123117","4358.334","-343.2639","35.29147","0","0","0"
"123118","4355.444","-347.1059","35.29244","0","0","0"
"123119","4355.535","-348.6285","35.29037","0","0","0"
"123120","4358.297","-352.8837","35.2881","0","0","0"
"123121","4359.521","-354.125","35.29112","0","0","0"
"123122","4365.452","-357.132","35.28869","0","0","0"
"123123","4369.856","-359.2708","35.293","0","0","0"
"123124","104.6615","-2749.161","79.06947","0","0","0"
"123125","105.7274","-2744.278","68.84306","0","0","0"
"123126","102.2569","-2744.111","73.79087","0","0","0"
"123127","101.658","-2739.523","82.39225","0","0","0"
"123128","95.3125","-2737.188","70.05859","0","0","0"
"123129","92.34722","-2731.519","67.59006","0","0","0"
"123130","85.21702","-2733.917","73.66592","0","0","0"
"123131","79.74653","-2733.208","79.32038","0","0","0"
"123132","76.68924","-2738.085","71.49641","0","0","0"
"123133","69.41146","-2740.953","83.78723","0","0","0"
"123134","67.42014","-2744.313","67.2814","0","0","0"
"123135","63.14583","-2747.229","75.69099","0","0","0"
"123136","64.78125","-2751.745","79.29484","0","0","0"
"123137","61.63368","-2757.686","70.7448","0","0","0"
"123138","66.57118","-2760.943","83.34019","0","0","0"
"123139","67.51041","-2765.531","75.34404","0","0","0"
"123140","75.86111","-2767.236","70.10759","0","0","0"
"123141","75.21181","-2773.571","66.14509","0","0","0"
"123142","81.27257","-2770.139","80.7464","0","0","0"
"123143","84.89757","-2773.094","74.46795","0","0","0"
"123144","89.59375","-2776.467","69.67593","0","0","0"
"123145","92.09896","-2771.503","83.94643","0","0","0"
"123146","95.85416","-2771.958","76.02106","0","0","0"
"123147","99.5625","-2771.323","77.14067","0","0","0"
"123148","98.59202","-2766.913","67.51767","0","0","0"
"123149","105.7813","-2763.22","74.88333","0","0","0"
"123150","102.9427","-2759.193","87.03545","0","0","0"
"123151","107.0052","-2755.778","67.6619","0","0","0"
"123152","102.5035","-2753.115","73.0662","0","0","0"
"123172","2185.965","394.7309","7.035129","0","0","0"
"123173","2185.965","394.7309","15.60735","0","0","0"
"123174","2185.965","394.7309","44.84359","0","0","0"
"123175","2185.965","394.7309","49.75826","0","0","0"
"123176","2185.965","394.7309","51.98555","0","0","357.6005"
"123177","2256.549","361.5642","-2","0","0","333.3138"
"123178","2297.526","340.5469","-2","0","0","328.4182"
"123179","2419.998","44.09375","-2","0","0","277.6699"
"123180","2421.127","37.31597","-0.2762858","0","0","279.4524"
"123181","2351.238","295.6528","-2","0","0","305.3357"
"123182","2410.295","111.1875","-2","0","0","279.1807"
"123183","2416.682","70.31771","-2","0","0","278.2291"
"123185","2421.127","37.31597","-0.2618544","0","0","0"
"123186","2421.127","37.31597","900","0","0","0"
"123187","2421.127","37.31597","25.17551","0","0","0"
"123188","2421.127","37.31597","769.5272","0","0","0"
"123189","2421.127","37.31597","15.72957","0","0","0"
"123190","2421.127","37.31597","8.937365","0","0","0"
"123191","2421.127","37.31597","4.337755","0","0","0"
"123192","2421.127","37.31597","2.03795","0","0","0"
"123193","2421.127","37.31597","835.3895","0","0","0"
"123194","2421.127","37.31597","886.4464","0","0","0"
"123197","3869.505","-2508.46","905","0","0","0"
"123198","3336.171","-2370.62","18.14879","0","0","152.2461"
"123216","3367.944","-2347.089","-2","0","0","49.08964"
"123217","3421.454","-2257.899","-2","0","0","77.42654"
"123218","3419.981","-2210.003","-2","0","0","94.81921"
"123232","3531.079","-2127.344","66.05614","0","0","90"
"123233","3305.345","-2251.59","-18.28461","0","0","107.8652"
"123239","3293.372","-2221.59","-32.77142","0","0","179.5391"
"123241","2937.59","-2248.632","-212.2445","0","0","184.3465"
"123242","-8779.801","-4559.497","18.84417","0","0","0"
"123244","-8782.029","-4571.278","19.55462","0","0","85.87234"
"123245","-8809.56","-4570.8","20.15707","0","0","32.9256"
"123246","-8808.474","-4544.432","20.1812","0","0","0.76828"
"123247","-8804.967","-4594.313","21.20267","0","0","3.158081"
"123248","4162.796","5255.368","64.81449","0","0","315.8107"
"123249","4169.001","5258.921","65.22935","0","0","301.2711"
"123250","4169.918","5265.737","63.94629","0","0","293.7471"
"123251","4175.813","5265.726","64.77811","0","0","283.7628"
"123252","4185.374","5274.304","63.60506","0","0","266.8078"
"123253","4196.022","5267.516","64.98854","0","0","248.1768"
"123254","4211.498","5288.588","62.71688","0","0","241.9355"
"123255","4195.638","5293.951","62.86486","0","0","257.9929"
"123256","4176.746","5297.744","62.85597","0","0","275.9324"
"123257","4168.46","5290.283","61.95972","0","0","285.0762"
"123258","4151.055","5283.866","61.74407","0","0","0"
"123259","4139.458","5271.739","59.38583","0","0","320.384"
"123260","4127.351","5266.904","57.48671","0","0","329.3521"
"123261","4125.963","5246.101","61.16587","0","0","347.6963"
"123262","4150.602","5235.953","64.05332","0","0","355.7707"
"123263","4148.679","5225.042","63.38388","0","0","13.57751"
"123264","4155.621","5218.44","64.82389","0","0","28.1969"
"123265","4161.562","5212.018","65.01122","0","0","45.65247"
"123266","4136.767","5199.042","62.42952","0","0","36.27768"
"123267","4124.26","5211","62.75109","0","0","20.73099"
"123268","4128.331","5223.511","61.52781","0","0","10.22705"
"123269","4156.883","5175.266","63.41835","0","0","65.74945"
"123270","4202.401","5268.352","64.52596","0","0","247.7136"
"123271","4218.246","5286.215","62.8049","0","0","240.2448"
"123272","4191.882","5272.232","64.10981","0","0","264.4411"
"123273","4180.514","5267.147","65.06703","0","0","282.7174"
"123274","4161.608","5261.749","63.19827","0","0","313.1583"
"123275","4154.046","5232.08","65.18821","0","0","358.7314"
"123276","4153.874","5222.01","64.86068","0","0","16.94226"
"123277","4156.649","5212.81","64.22304","0","0","33.53549"
"123278","4158.27","5171.096","63.91201","0","0","66.3313"
"123279","4140.859","5194.096","62.97719","0","0","40.3952"
"123280","4129.594","5206.255","62.24703","0","0","24.52808"
"123281","4126.005","5236.291","61.25507","0","0","355.2378"
"123282","4136.126","5266.866","59.68859","0","0","327.294"
"123283","4148.499","5280.843","61.78558","0","0","309.9108"
"123284","4180.839","5297.64","62.74136","0","0","276.4664"
"123285","4192.858","5293.877","62.79243","0","0","265.5058"
"123286","4159.147","5284.469","61.37109","0","0","299.6003"
"123287","-8768.801","-4525.804","22.10895","0","0","240.4953"
"123288","-8774.047","-4547.321","18.82526","0","0","181.8775"
"123289","-8813.63","-4588.74","21.41825","0","0","0"
"123290","-8802.351","-4524.984","20.50524","0","0","0"
"123291","-8799.441","-4557.155","19.29521","0","0","40.2966"
"123292","-8796.188","-4553.768","18.94738","0","0","223.3782"
"123293","3415.492","-2164.108","-2","0","0","101.0331"
"123294","3406.603","-2302.476","-2","0","0","59.03768"
"123295","3418.173","-2186.878","-2","0","0","92.86511"
"123296","3417.569","-2175.318","-2","0","0","96.19648"
"123297","3416.769","-2169.536","-2","0","0","100.4939"
"123298","3318.103","-2298.316","-1.228987","0","0","104.5192"
"123299","3869.505","-2508.46","289.309","0","0","164.0178"
"123306","3540.578","-2415.385","100.8642","0","0","165.509"
"123307","3415.447","-2162.756","-2","0","0","102.7953"
"123308","3415.077","-2162.281","-2","0","0","106.7282"
"123309","3415.075","-2161.517","-2","0","0","90.20142"
"123310","3418.024","-2181.099","-2","0","0","92.99196"
"123311","3418.892","-2198.441","-2","0","0","94.47076"
"123312","3421.886","-2233.951","-2","0","0","91.7617"
"123324","4299.994","-300.9427","35.95162","0","0","0"
"123332","-102.7666","-16.61804","-0.5973091","0","0","0"
"123333","-92.70947","-4.96701","-0.6507874","0","0","0"
"123334","-89.69629","-5.12326","-0.6527214","0","0","0"
"123335","-88.06006","-5.046875","-0.6640167","0","0","0"
"123336","-86.45605","-5.522552","-0.657795","0","0","0"
"123337","-80.50439","-6.81076","-0.6412125","0","0","0"
"123338","-78.61816","-7.15799","-0.6505165","0","0","0"
"123344","-62.53125","-9.010406","-0.6432533","0","0","0"
"123345","-61.46973","-8.427063","-0.6494598","0","0","0"
"123346","-60.32324","-7.375","-0.6553841","0","0","0"
"123347","-59.52979","-6.111115","-0.6382027","0","0","0"
"123348","-60.94824","-3.1875","-0.6344795","0","0","0"
"123349","-61.9248","0.963562","-0.6471252","0","0","0"
"123350","-62.53564","2.152771","-0.652317","0","0","0"
"123351","-63.88135","3.815979","-0.656292","0","0","0"
"123352","-64.35498","5.135437","-0.657196","0","0","0"
"123353","-64.14502","7.598969","-0.6466522","0","0","0"
"123354","-63.01855","9.727448","-0.6507454","0","0","0"
"123355","-62.41357","11.21008","-0.6403198","0","0","0"
"123356","-61.57568","12.56076","-0.6542244","0","0","0"
"123357","-61.06006","13.39932","-0.6354218","0","0","0"
"123358","-60.75195","15.24481","-0.6551971","0","0","0"
"123359","-59.9541","17.63889","-0.6612434","0","0","0"
"123360","-59.87256","20.2691","-0.6716614","0","0","0"
"123361","-59.39063","21.77951","-0.6289368","0","0","0"
"123362","-59.36572","24.8837","-0.645752","0","0","0"
"123363","-59.09668","25.94794","-0.6664162","0","0","0"
"123364","-61.08105","32.29169","-0.6734657","0","0","0"
"123365","-59.12354","34.49826","-0.6727409","0","0","0"
"123366","-58.01855","35.15451","-0.6400757","0","0","0"
"123367","-51.25879","32.97919","-0.6490517","0","0","0"
"123368","-49.97998","33.07813","-0.65131","0","0","0"
"123369","-49.29102","33.5","-0.6498451","0","0","0"
"123370","-48.87598","34.30557","-0.6655388","0","0","0"
"123371","-48.98096","35.32465","-0.6529312","0","0","0"
"123372","-47.42383","38.47571","-0.6615639","0","0","0"
"123373","-47.40625","42.65799","-0.6415901","0","0","0"
"123374","-50.24756","46.77431","-0.6444435","0","0","0"
"123375","-49.87061","51.06598","-0.6549377","0","0","0"
"123376","-49.87012","55.09897","-0.6579323","0","0","0"
"123377","-47.27637","59.25002","-0.6547279","0","0","0"
"123378","-45.91748","61.79861","-0.6630249","0","0","0"
"123379","-45.11377","62.6823","-0.6532974","0","0","0"
"123380","-44.6748","63.43924","-0.6557884","0","0","0"
"123381","-47.79346","66.83334","-0.6524429","0","0","0"
"123382","-47.50098","68.09377","-0.6516914","0","0","0"
"123383","-47.78223","69.40799","-0.6490173","0","0","0"
"123384","-42.71094","68.71008","-0.6538544","0","0","0"
"123385","-41.6416","69.66493","-0.6605415","0","0","0"
"123386","-39.22607","70.02258","-0.6563377","0","0","0"
"123387","-37.47656","70.91147","-0.6591721","0","0","0"
"123388","-33.25879","71.12848","-0.6659126","0","0","0"
"123389","-32.31201","72.08508","-0.6705513","0","0","0"
"123390","-33.17822","72.64584","-0.6756401","0","0","0"
"123391","-33.92139","72.39758","-0.6494179","0","0","0"
"123392","-36.7998","72.42535","-0.6538086","0","0","0"
"123393","-37.48779","72.73265","-0.6476746","0","0","0"
"123394","-38.19629","72.45314","-0.6604271","0","0","0"
"123395","-40.84717","72.57986","-0.6617432","0","0","0"
"123396","-41.62598","72.81772","-0.6578445","0","0","0"
"123397","-42.51904","72.68924","-0.6535187","0","0","0"
"123398","-45.49512","71.78821","-0.6524963","0","0","0"
"123399","-46.37598","69.63196","-0.6552734","0","0","0"
"123400","-46.80811","69.56946","-0.6549377","0","0","0"
"123401","-47.29248","69.80904","-0.6530075","0","0","0"
"123402","-50.65918","70.2014","-0.6583633","0","0","0"
"123403","-54.92627","70.34897","-0.6290665","0","0","0"
"123404","-56.80225","72.62674","-0.6488953","0","0","0"
"123405","-59.69043","75.51564","-0.54953","0","0","0"
"123411","-54.10693","105.8872","-0.7820663","0","0","0"
"123412","-47.8501","125.7049","0.01779175","0","0","0"
"123421","15.85986","159.4427","-0.365139","0","0","0"
"123422","26.9668","135.1354","-0.8657265","0","0","0"
"123423","30.02686","128.901","-0.9160995","0","0","0"
"123424","20.78906","122.467","-0.9220886","0","0","0"
"123425","12.05127","119.8993","-0.8246536","0","0","0"
"123472","1.975586","76.21355","-0.9507294","0","0","0"
"123473","2.425293","76.37674","-0.9537888","0","0","0"
"123480","14.86523","77.67709","-0.9472427","0","0","0"
"123485","34.74365","77.63368","-0.9517288","0","0","0"
"123486","35.81152","76.91321","-0.9480743","0","0","0"
"123487","38.82373","75.98439","-0.9431572","0","0","0"
"123488","40.43408","67.66493","-0.9449158","0","0","0"
"123489","53.6377","66.51042","-0.9459267","0","0","0"
"123490","57.69336","59.14931","-0.9406166","0","0","0"
"123491","51.00781","50.52953","-0.9467278","0","0","0"
"123498","53.05811","46.75174","-0.9165344","0","0","0"
"123500","52.92432","40.83856","-0.9656868","0","0","0"
"123501","52.80469","37.33508","-0.9754333","0","0","0"
"123502","47.43652","32.64932","-0.9690666","0","0","0"
"123503","47.41992","31.67361","-0.952755","0","0","0"
"123504","48.59424","31.46008","-0.9516907","0","0","0"
"123505","50.00684","33.06772","-0.9486198","0","0","0"
"123506","52.46582","32.55383","-0.9369049","0","0","0"
"123507","52.83496","27.21182","-0.9405975","0","0","0"
"123508","52.55908","25.95139","-0.9439888","0","0","0"
"123509","53.22559","24.94446","-0.9468193","0","0","0"
"123510","58.68994","24.84723","-0.9393578","0","0","0"
"123537","75.51904","4.628479","-0.8585587","0","0","0"
"123538","83.00244","-65.58331","-0.528656","0","0","0"
"123539","72.64063","-76.90103","-0.4533539","0","0","0"
"123540","70.45117","-74.60764","-0.8423195","0","0","0"
"123541","69.28027","-74.28299","-0.8846207","0","0","0"
"123542","67.97314","-74.83853","-0.8995361","0","0","0"
"123543","69.83496","-58.34549","-0.6650772","0","0","0"
"123544","68.64404","-57.40277","-0.6608925","0","0","0"
"123545","67.21924","-56.75519","-0.6758842","0","0","0"
"123546","66.70459","-56.21701","-0.6568031","0","0","0"
"123547","65.46436","-56.20831","-0.6674232","0","0","0"
"123548","63.89404","-55.94791","-0.6591759","0","0","0"
"123549","62.49707","-55.61456","-0.6611023","0","0","0"
"123550","60.97705","-54.74652","-0.6653976","0","0","0"
"123551","59.5083","-53.16318","-0.6611099","0","0","0"
"123552","59.03613","-52.625","-0.669117","0","0","0"
"123553","58.29688","-51.94791","-0.6658936","0","0","0"
"123554","56.86963","-50.54688","-0.6652679","0","0","0"
"123555","55.78613","-49.06076","-0.6781044","0","0","0"
"123556","55.47119","-47.63367","-0.6776581","0","0","0"
"123557","55.40625","-46.17014","-0.6700859","0","0","0"
"123616","36.40869","-62.46179","-0.6762199","0","0","0"
"123617","39.83398","-68.1059","-0.6732788","0","0","0"
"123618","34.09619","-78.17535","-0.6803513","0","0","0"
"123619","23.9502","-80.46005","-0.6650276","0","0","0"
"123624","20.5","-70.18924","-0.6798477","0","0","0"
"123625","19.0625","-67.5191","-0.6732941","0","0","0"
"123626","16.68311","-67.72916","-0.6737061","0","0","0"
"123627","14.87402","-68.45139","-0.6648674","0","0","0"
"123628","13.11523","-69.35938","-0.6765747","0","0","0"
"123629","12.15088","-69.54166","-0.6629791","0","0","0"
"123630","9.100586","-69.12152","-0.6678314","0","0","0"
"123631","8.37207","-68.83679","-0.6754761","0","0","0"
"123632","7.067383","-68.75174","-0.6864891","0","0","0"
"123633","4.933105","-71.32986","-0.6780052","0","0","0"
"123634","1.717773","-73.22568","-0.6665535","0","0","0"
"123635","-0.2734375","-72.00348","-0.6792717","0","0","0"
"123636","-1.032227","-71.11111","-0.6660461","0","0","0"
"123643","-10.73389","-63.32639","-0.6631775","0","0","0"
"123644","-12.49951","-64.06076","-0.6611671","0","0","0"
"123645","-17.07568","-65.30206","-0.6628532","0","0","0"
"123646","-19.70068","-66.88367","-0.6643562","0","0","0"
"123647","-20.79785","-68.00693","-0.6673241","0","0","0"
"123648","-22.20313","-69.92361","-0.6693726","0","0","0"
"123649","-23.35156","-71.27255","-0.6657906","0","0","0"
"123650","-25.27295","-74.14581","-0.6731796","0","0","0"
"123651","-29.12598","-77.52777","-0.6703148","0","0","0"
"123652","-29.39941","-77.88889","-0.6702118","0","0","0"
"123653","-29.52783","-78.30902","-0.6715622","0","0","0"
"123654","-24.6875","-81.09894","-0.6763611","0","0","0"
"123655","-20.72852","-82.73611","-0.6792679","0","0","0"
"123656","-20.12598","-84.47049","-0.666687","0","0","0"
"123669","-21.83691","-110.6632","-0.6459007","0","0","0"
"123670","-22.00635","-111.9305","-0.4096718","0","0","0"
"123679","-92.38135","-112.2569","0.2637329","0","0","0"
"123680","-93.04639","-103.7326","0.2637329","0","0","0"
"123681","-102.875","-83.34723","0.2454834","0","0","0"
"123687","-103.7456","-65.59375","0.1484184","0","0","0"
"123694","4215.667","5254.552","64.74474","0","0","218.3739"
"123695","4226.17","5238.686","66.35907","0","0","187.0088"
"123696","4221.721","5232.229","65.82688","0","0","176.3676"
"123697","4219.11","5211.414","65.89149","0","0","153.4886"
"123698","4199.687","5201.147","64.54395","0","0","115.9722"
"123699","4185.544","5196.296","64.43514","0","0","87.61331"
"123700","4181.822","5191.613","64.48313","0","0","82.03394"
"123701","4223.301","5266.977","62.95543","0","0","224.5234"
"123702","4217.931","5250.05","65.01733","0","0","206.7288"
"123703","4225.059","5234.437","66.28844","0","0","178.7681"
"123704","4218.185","5216.859","65.7886","0","0","152.8048"
"123705","4211.888","5209.68","65.70765","0","0","134.2769"
"123706","4180.285","5197.835","65.06951","0","0","83.74084"
"123715","5286.484","5063.87","-2","0","0","111.9177"
"123716","5267.294","5111.563","-2","0","0","114.678"
"123717","5246.335","5151.249","-2","0","0","124.5539"
"123718","5059.306","5244.516","-2","0","0","174.0695"
"123719","5173.606","5222.77","-2","0","0","141.7176"
"123720","5132.685","5241.695","-2","0","0","161.3835"
"123721","5312.858","5001.879","8.322331","0","0","289.7495"
"123722","5353.557","4917.767","58.13713","0","0","0"
"123723","5059.306","5244.516","-2","0","0","0"
"123724","5059.306","5244.516","482.5761","0","0","19.15158"
"123725","5059.306","5244.516","15.79894","0","0","0"
"123726","5059.306","5244.516","474.2803","0","0","0"
"123727","5342.057","4916.598","58.13713","0","0","0"
"123728","5342.057","4916.598","60.07591","0","0","207.4883"
"123893","588.9011","-2096.733","861.1372","0","0","282.3649"
"123894","598.5989","-2140.97","863.0944","0","0","256.7515"
"123895","568.4132","-2183.752","859.6148","0","0","220.1148"
"123896","505.4323","-2219.465","861.4297","0","0","190.9577"
"123897","433.9913","-2209.778","858.8407","0","0","165.4784"
"123898","381.816","-2187.446","861.4297","0","0","152.0968"
"123899","330.3941","-2154.918","861.4297","0","0","127.0757"
"123900","325.9271","-2113.483","861.4297","0","0","65.98943"
"123901","369.4306","-2067.285","861.4297","0","0","37.97303"
"123902","421.7535","-2038.688","864.6446","0","0","19.6467"
"123903","500.6979","-2020.422","860.4906","0","0","347.2582"
"123904","572.6493","-2072.809","861.7133","0","0","323.942"
"123905","575.4323","-2078.233","874.9803","0","0","288.6017"
"123906","593.3021","-2131.326","878.6468","0","0","263.0656"
"123907","562.0504","-2188.262","878.7419","0","0","219.4476"
"123908","499.6875","-2208.353","879.5719","0","0","193.252"
"123909","452.9323","-2213.96","878.1414","0","0","168.2568"
"123910","386.3385","-2184.79","873.2922","0","0","154.2742"
"123911","330.3941","-2154.918","879.9515","0","0","130.2712"
"123912","325.9271","-2113.483","871.8027","0","0","63.98262"
"123913","371.5139","-2070.675","874.3649","0","0","34.26944"
"123914","421.7535","-2048.189","884.0067","0","0","19.42664"
"123915","482.0174","-2031.703","881.5356","0","0","356.8916"
"123916","557.691","-2055.571","875.4701","0","0","342.4943"
"123917","500.0712","-2059.476","924.8327","0","0","314.9084"
"123918","540.1945","-2099.728","928.4991","0","0","291.6781"
"123919","538.2552","-2155.535","928.5942","0","0","242.8721"
"123920","494.283","-2189.339","934.6872","0","0","198.6649"
"123921","416.059","-2196.813","927.9937","0","0","169.6651"
"123922","356.9531","-2164.295","923.1445","0","0","132.0198"
"123924","339.9879","-2112.385","925.7784","0","0","68.35319"
"123926","400.0104","-2055.804","933.8589","0","0","28.953"
"123928","461.7431","-2045.026","925.3224","0","0","9.903495"
"123932","12.62109","9.555573","0.193428","0","0","0"
"123933","12.7207","-9.00174","0.1194458","0","0","0"
"123934","4.135742","-13.99826","0.02122498","0","0","0"
"123935","-15.11523","-14.10068","0.02129745","0","0","0"
"123936","-15.41309","13.44446","0.02125931","0","0","0"
"123937","3.962891","13.68576","0.04331207","0","0","0"
"123938","4190.706","-334.7552","36.07506","0","0","0"
"123939","48.44727","-70.45142","-0.1762505","0","0","0"
"123940","54.81152","-61.31958","0.01390457","0","0","0"
"123941","60.97461","-57.60425","0.01390457","0","0","0"
"123942","65.5459","-54.27783","0.01390457","0","0","0"
"123943","75.07031","-52.43066","-0.03183746","0","0","0"
"123944","83.94434","-49.91675","-0.2204361","0","0","0"
"123945","84.89307","-29.03662","-0.1733017","0","0","0"
"123946","93.23242","-13.10083","-0.229702","0","0","0"
"123947","92.93164","-3.748291","-0.05048752","0","0","0"
"123948","96.4585","0.159668","-0.06139374","0","0","0"
"123949","96.35596","7.857666","-0.2247276","0","0","0"
"123950","89.23438","12.22559","-0.2375641","0","0","0"
"123951","94.26904","17.79858","-0.1302223","0","0","0"
"123952","88.40527","27.84717","-0.03183365","0","0","0"
"123953","68.01465","28.88354","-0.03183365","0","0","0"
"123954","59.57471","36.11621","-0.03183365","0","0","0"
"123955","58.73535","49.34717","-0.03183365","0","0","0"
"123956","54.56836","52.93213","-0.03183365","0","0","0"
"123957","54.55127","57.69775","-0.03183365","0","0","0"
"123958","48.21777","63.51392","-0.06654739","0","0","0"
"123959","44.36523","68.37671","0.0003013611","0","0","0"
"123960","33.69531","68.95142","0.728241","0","0","0"
"123961","27.74121","74.59375","0.0002593994","0","0","0"
"123962","21.21167","83.34204","0.0003013611","0","0","0"
"123963","11.62329","83.50513","0.0002975464","0","0","0"
"123964","-9.532959","83.95313","0.0002593994","0","0","0"
"123965","-17.05127","78.86108","0.0002975464","0","0","0"
"123966","-31.64063","71.58667","0.0002975464","0","0","0"
"123967","-38.31519","58.94092","0.0002975464","0","0","0"
"123968","-41.97656","51.88184","0.0002975464","0","0","0"
"123969","-39.91577","43.97388","0.0002975464","0","0","0"
"123970","-54.36035","31.94092","-0.07740402","0","0","0"
"123971","-50.41504","20.88184","0.0002975464","0","0","0"
"123972","-52.94971","17.43213","0.0002975464","0","0","0"
"123973","-68.54517","20.04688","-0.1612816","0","0","0"
"123974","-79.23364","9.291504","0.0002975464","0","0","0"
"123975","-85.25879","-2.085205","0.0002975464","0","0","0"
"123976","-94.5625","-5.447998","0.0002975464","0","0","0"
"123977","-99.25879","-15.96362","0.0002975464","0","0","0"
"123978","-109.2153","-20.82642","0.0002975464","0","0","0"
"123979","-105.4939","-23.66846","0.0002975464","0","0","0"
"123980","-108.6138","-31.28491","0.0002975464","0","0","0"
"123981","-100.5122","-42.07813","0.0002975464","0","0","0"
"123982","-88.27075","-40.81787","-0.09538269","0","0","0"
"123983","-100.9463","-52.60767","-0.0845108","0","0","0"
"123984","-90.08521","-57.22754","0.0002975464","0","0","0"
"123985","-91.79248","-62.40625","0.0002975464","0","0","0"
"123986","-86.33936","-67.08691","0.0002975464","0","0","0"
"123987","-81.84204","-63.20679","0.0002975464","0","0","0"
"123988","-57.70483","-64.70142","0.0002975464","0","0","0"
"123989","-41.58765","-73.98267","0.0002975464","0","0","0"
"123990","-31.23877","-67.75","0.0002975464","0","0","0"
"123991","-15.29956","-75.74658","0.0002975464","0","0","0"
"123992","27.94019","-74.82471","0.0002975464","0","0","0"
"123993","38.53564","-67.79004","0","0","0","0"
"123994","4061.739","-2187.41","51.14798","0","0","0"
"124022","2211.306","253.1181","8.550436","0","347.1","18.97345"
"124023","2222.59","208.9948","15.59578","0","0","326.0711"
"124024","510.2292","-2125.599","923.9999","0","0","136.3163"
"124025","510.2969","-2125.641","841.1016","0","0","328.3464"
"124026","483.5121","-2032.627","917.7355","0","0","335.7545"
"124027","561.1893","-2087.002","918.5009","0","0","301.1897"
"124028","554.257","-2149.488","917.415","0","0","245.2578"
"124029","512.0625","-2193.604","920.055","0","0","205.1762"
"124030","431.0816","-2207.387","922.1221","0","0","172.0001"
"124031","352.2743","-2171.148","915.2703","0","0","136.5798"
"124032","331.2118","-2112.878","915.7049","0","0","70.6116"
"124033","395.1649","-2049.274","916.1233","0","0","35.1008"
"124034","447.2847","-2031.299","917.4647","0","0","19.02904"
"124035","345.901","-2167.167","891.7733","0","0","113.7177"
"124036","333.0087","-2126.882","894.1331","0","0","82.49223"
"124037","359.0504","-2067.392","894.2282","0","0","44.56605"
"124038","419.3802","-2041.809","895.0583","0","0","18.37265"
"124039","465.4462","-2032.056","893.6276","0","0","353.3696"
"124040","534.382","-2055.177","888.7781","0","0","338.8754"
"124041","585.0452","-2078.264","895.4378","0","0","305.3202"
"124042","587.2257","-2129.755","887.2889","0","0","253.9156"
"124043","559.3108","-2167.514","889.8513","0","0","220.4023"
"124044","511.2795","-2194.396","899.493","0","0","204.2992"
"124045","454.3715","-2214.894","897.0218","0","0","179.0066"
"124046","381.632","-2192.148","890.9564","0","0","168.7529"
"124047","373.1215","-2066.965","880.2551","0","0","38.26962"
"124048","420.6632","-2029.46","881.4667","0","0","20.32204"
"124049","490.3958","-2023.533","885.5877","0","0","337.8651"
"124050","555.4149","-2084.273","884.8466","0","0","308.3062"
"124051","573.7483","-2129.052","883.4163","0","0","267.9265"
"124052","551.2899","-2198.205","886.5828","0","0","244.0905"
