Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2_0,Unknown2_1,Unknown3,Unknown4,Unknown5_0,Unknown5_1,Unknown5_2,Unknown5_3,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown7_3,Unknown8_0,Unknown8_1,Unknown8_2,Unknown8_3,Unknown9,Unknown10_0,Unknown10_1,Unknown11,Unknown12,Unknown13
"1353","16778317","33555378","2097152","0","3100","4294925296","3000","0","1","0.25","Tushui Pandaren","Led by the stalwart Aysa Cloudsinger, the Tushui Pandaren believe in contemplation and reasoned action.","42999","4294925296","42999","0","188","0","0","0","0","273","6","17","0","469","4","7","0","0","0"
"1357","65013759","0","0","0","0","0","0","0","0","0","Nomi","5.0 Cooking - This is a hidden faction used to level up Nomi.","42999","0","0","0","191","0","0","0","0","4","0","0","0","0","0","0","0","0","25"
"1358","65013759","0","0","0","0","0","0","0","0","0","Nat Pagle","The consummate fisherman and lover of fine alcohol from across the land, Nat's irascible exterior belies a love of teaching.","42999","0","0","0","192","0","0","0","0","16","0","0","0","1302","0","0","0","0","26"
"1359","56625151","0","0","0","2800","0","0","0","0","0","The Black Prince","Black Prince Wrathion is the last of the black dragons. He has been known to richly reward those who earn his trust and support his endeavors.","42999","0","0","0","193","4095","0","0","0","16","0","0","0","1245","0","0","0","0","0"
"1364","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 2","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1366","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 3","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1367","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 4","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1368","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 5","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1369","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 6","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1370","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 7","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1371","0","0","0","0","0","0","0","0","0","0","Paw'don Village","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1372","0","0","0","0","0","0","0","0","0","0","Honeydew Village","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1374","33555378","0","0","0","0","0","0","0","0","0","Brawl'gar Arena (Season 1)","The first season of the Horde Brawler's Guild occurred during the Pandaria campaign.","9000","0","0","0","197","0","0","0","0","16","0","0","0","892","0","0","0","0","171"
"1375","33555378","18875469","0","0","0","4294925296","0","0","0","0","Dominance Offensive","Horde forces in Pandaria, stationed at Domination Point in Krasarang Wilds.","42999","4294925296","0","0","198","0","0","0","0","144","2","0","0","1245","0","0","0","1","0"
"1376","18875469","33555378","0","0","0","4294925296","0","0","0","0","Operation: Shieldwall","Alliance forces in Pandaria, stationed at Lion's Landing in Krasarang Wilds.","42999","4294925296","0","0","199","0","0","0","0","144","2","0","0","1245","0","0","0","1","0"
"1387","18875469","33555378","0","0","3000","4294925296","0","0","0","0","Kirin Tor Offensive","Ignited by Jaina's fury, the Kirin Tor Offensive seek to seize Thunder Isle for the glory of the Alliance!","42999","4294925296","0","0","207","0","0","0","0","144","2","0","0","1245","0","0","0","1","0"
"1388","33555378","18875469","0","0","3000","4294925296","0","0","0","0","Sunreaver Onslaught","Outcast from Dalaran, the Sunreaver Onslaught fight to obtain powerful mogu artifacts from among the ruins of Thunder Isle, and to secure their future if the Horde falls to anarchy.","42999","4294925296","0","0","208","0","0","0","0","144","2","0","0","1245","0","0","0","1","0"
"1416","2047","0","0","0","500","0","0","0","1","1","Akama's Trust","Akama is distrustful of Warlocks after witnessing Illidan's fall to his own corruption, followed by the invasion of the Black Temple by Warlocks after the Cataclysm.","1000","0","0","0","221","4095","0","0","0","0","0","0","0","1245","0","0","4","0","0"
"1419","18875469","0","0","0","0","0","0","0","0","0","Bizmo's Brawlpub (Season 1)","The first season of the LFG Brawler's Guild occurred during the Pandaria campaign.","9000","0","0","0","220","0","0","0","0","16","0","0","0","891","0","0","0","0","172"
"1433","67108863","0","0","0","100","0","0","0","0","0","Monster, Enforced Neutral For Force Reaction","","100","0","0","0","227","4095","0","0","0","20","0","0","0","0","0","0","0","0","0"
"1435","65013759","0","0","0","0","0","0","0","0","0","Shado-Pan Assault","These valorous Shado-Pan venture into the Throne of Thunder to vanquish the evil found within, and exact justice for the centuries of slavery they endured under the Thunder King's reign.","42999","0","0","0","228","4095","0","0","0","16","0","0","0","1245","0","0","0","0","0"
"1440","65013759","0","0","0","0","0","0","0","0","0","Darkspear Rebellion","Vol'jin has declared open rebellion against Garrosh Hellscream. With the aid of both Horde and Alliance forces, he gathers resources in preparation for an attack on Orgrimmar itself.","10000","0","0","0","229","0","0","0","0","16","0","0","0","1245","0","0","0","0","72"
"1443","0","0","0","0","0","0","0","0","0","0","Kor'kron","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1444","65013759","0","0","0","0","0","0","0","0","0","Warlords of Draenor","","0","0","0","0","230","0","0","0","0","24","0","0","0","0","0","0","5","0","0"
"1445","33555378","23069773","0","0","3000","4294925296","0","0","0","0","Frostwolf Orcs","The Frostwolf orcs of Frostfire Ridge are a tight-knit family of brutal warriors, well equipped to deal with the savage realities of Draenor.","42999","4294925296","0","0","231","0","0","0","0","16","2","0","0","1444","0","0","0","0","0"
"1447","0","0","0","0","0","0","0","0","0","0","Darkspear Trolls","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1457","0","0","0","0","0","0","0","0","1","1","Forelings","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1483","0","0","0","0","0","0","0","0","1","1","Foreling-Eaters","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1491","0","0","0","0","0","0","0","0","0","0","The Timewalkers","The Timewalkers guard the timeways from those who would take advantage of the bronze dragonflight's mortality; most are adventurers or scholars that have previously worked with the Keepers of Time.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1492","65013759","0","0","0","0","0","0","0","0","0","Emperor Shaohao","Shaohao, the long lost Emperor of the Pandaren people, is a personage worthy of deep respect.","42999","0","0","0","241","4095","0","0","0","16","0","0","0","1245","0","0","0","0","0"
"1496","0","0","0","0","0","0","0","0","1","1","Frostfire Ogres","Frostfire ogres are not interesting, but they do like to argue.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1444","0","0","0","0","0"
"1500","0","0","0","0","0","0","0","0","0","0","Red Phantom","You've been corrupted by the power of Ordos, and have turned against your friends and foes in mindless rage.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1508","0","0","0","0","0","0","0","0","0","0","Shadowmoon Orcs","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1509","0","0","0","0","0","0","0","0","0","0","The Pale","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1514","0","0","0","0","0","0","0","0","1","1","Adherents of Rukhmar","Worshippers of the dread god Rukhmar, these vile filth seek to stain the world with the blood of their foes.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1515","65013759","0","0","0","0","0","0","0","0","0","Arakkoa Outcasts","Working from the shadows, the Arakkoa Outcasts seek to bring a brighter tomorrow.","42999","0","0","0","247","0","0","0","0","16","0","0","0","1444","0","0","0","0","0"
"1520","0","0","0","0","0","0","0","0","1","1","Shadowmoon Exiles","","0","0","0","0","205","0","0","0","0","20","0","0","0","1444","0","0","0","0","0"
"1521","0","0","0","0","0","0","0","0","0","0","Shadow Council","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1591","0","0","0","0","0","0","0","0","0","0","Draenei, Draenor","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1617","0","0","0","0","0","0","0","0","0","0","Primal","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1618","0","0","0","0","0","0","0","0","0","0","Breaker","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1623","0","0","0","0","0","0","0","0","1","1","The Iron Horde","A tenuous alliance of many of the orc clans of Draenor under the leadership of Grommash Hellscream.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1245","0","0","0","0","0"
"1665","0","0","0","0","0","0","0","0","0","0","The Sargerei","Twisted in the service of the Shadow Council, these draenei have sacrificed much in pursuit of power.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1674","0","0","0","0","0","0","0","0","0","0","Draenor Spores","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1679","0","0","0","0","0","0","0","0","0","0","Operation: Aardvark","","10000","0","0","0","251","0","0","0","0","4","0","0","0","1444","0","0","0","0","0"
"1680","0","0","0","0","0","0","0","0","1","1","Highmaul","Highmaul ogres like togas and gladiator fights.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1444","0","0","0","0","0"
"1681","33555378","23069773","0","0","0","4294925296","0","0","0","0","Vol'jin's Spear","Horde forces in Ashran, stationed at Warspear.","42999","4294925296","0","0","252","0","0","0","0","16","18","0","0","1444","0","0","0","0","0"
"1682","18875469","33555378","0","0","0","4294925296","0","0","0","0","Wrynn's Vanguard","Alliance forces in Ashran, stationed at Stormshield.","42999","4294925296","0","0","253","0","0","0","0","16","18","0","0","1444","0","0","0","0","0"
"1687","0","0","0","0","0","0","0","0","0","0","Gorgrond Goren","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1690","33555378","0","0","0","0","0","0","0","1","1","Brawl'gar Arena","The warchief has gathered creatures from all over Azeroth and Outland to participate in bloody arena deathmatches with heroes of the Horde.","7000","0","0","0","136","0","0","0","0","16","0","0","0","892","0","0","0","0","28"
"1691","23069773","0","0","0","0","0","0","0","1","1","Bizmo's Brawlpub","A group of battle-hungry fighters has gathered creatures from all over Azeroth and Outland to participate in bloody arena deathmatches with heroes of the Alliance.","7000","0","0","0","135","0","0","0","0","16","0","0","0","891","0","0","0","0","43"
"1708","33555378","23069773","0","0","3000","4294925296","0","0","0","0","Laughing Skull Orcs","The Laughing Skull clan calls the most savage reaches of Draenor home, laughing maniacally at the impending annihilation they face from every side.","42999","4294925296","0","0","107","0","0","0","0","16","2","0","0","1444","0","0","0","0","0"
"1710","18875469","33555378","0","0","0","4294925296","0","0","0","0","Sha'tari Defense","The defenders of Shattrath struggle to regain control of their capital city, having been betrayed from within.","42999","4294925296","0","0","121","0","0","0","0","16","2","0","0","1444","0","0","0","0","0"
"1711","60819455","0","0","0","0","0","0","0","0","0","Steamwheedle Preservation Society","The goblins of the Steamwheedle Preservation Society seek to liberate relics from the ogres of Nagrand with the noble intention of selling them to the highest bidder.","42999","0","0","0","124","0","0","0","0","16","0","0","0","1444","5","5","0","0","0"
"1712","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_IronHorde","","42999","0","0","0","125","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1713","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_ShadowCouncil","","42999","0","0","0","126","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1714","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_Ogres","","42999","0","0","0","128","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1715","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_Primals","","42999","0","0","0","129","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1716","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_Breakers","","42999","0","0","0","132","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1717","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_ThunderLord","","42999","0","0","0","133","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1718","65013759","0","0","0","0","0","0","0","0","0","GarInvasion_Shadowmoon","","42999","0","0","0","134","0","0","0","0","1028","0","0","0","1444","0","0","0","0","0"
"1731","23069773","33555378","0","0","3000","4294925296","0","0","0","0","Council of Exarchs","Under the leadership of five powerful exarchs, the draenei of Draenor have prospered in a savage world.","42999","4294925296","0","0","254","0","0","0","0","16","2","0","0","1444","0","0","0","0","0"
"1732","67108863","0","0","0","0","0","0","0","1","1","Steamwheedle Draenor Expedition","Draenor is a long of infinite opportunity, and very little competition.","0","0","0","0","138","4095","0","0","0","4","0","0","0","1444","0","0","0","0","0"
"1733","23069773","0","0","0","0","0","0","0","0","0","Delvar Ironfist","Your personal bodyguard, stationed at your barracks. You can build friendship with Delvar by inviting him to fight alongside you.","20000","0","0","0","255","0","0","0","0","16","0","0","0","1735","0","0","0","0","164"
"1735","0","0","0","0","0","0","0","0","0","0","Barracks Bodyguards","Station bodyguards at your barracks.","0","0","0","0","242","0","0","0","0","0","0","0","0","1444","0","0","0","0","0"
"1736","65013759","0","0","0","0","0","0","0","0","0","Tormmok","Your personal bodyguard, stationed at your barracks. You can build friendship with Tormmok by inviting him to fight alongside you.","20000","0","0","0","243","0","0","0","0","16","0","0","0","1735","0","0","0","0","160"
"1737","65013759","0","0","0","0","0","0","0","0","0","Talonpriest Ishaal","Your personal bodyguard, stationed at your barracks. You can build friendship with Ishaal by inviting him to fight alongside you.","20000","0","0","0","244","0","0","0","0","16","0","0","0","1735","0","0","0","0","166"
"1738","23069773","0","0","0","0","0","0","0","0","0","Defender Illona","Your personal bodyguard, stationed at your barracks. You can build friendship with Illona by inviting her to fight alongside you.","20000","0","0","0","245","0","0","0","0","16","0","0","0","1735","0","0","0","0","162"
"1739","33555378","0","0","0","0","0","0","0","0","0","Vivianne","Your personal bodyguard, stationed at your barracks. You can build friendship with Vivianne by inviting her to fight alongside you.","20000","0","0","0","246","0","0","0","0","16","0","0","0","1735","0","0","0","0","165"
"1740","33555378","0","0","0","0","0","0","0","0","0","Aeda Brightdawn","Your personal bodyguard, stationed at your barracks. You can build friendship with Aeda by inviting him to fight alongside you.","20000","0","0","0","248","0","0","0","0","16","0","0","0","1735","0","0","0","0","163"
"1741","65013759","0","0","0","0","0","0","0","0","0","Leorajh","Your personal bodyguard, stationed at your barracks. You can build friendship with Leorajh by inviting him to fight alongside you.","20000","0","0","0","137","0","0","0","0","16","0","0","0","1735","0","0","0","0","167"
"1746","0","0","0","0","0","0","0","0","0","0","Nagrand Gronn","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1747","0","0","0","0","0","0","0","0","1","1","Coliseum Treasure","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1756","0","0","0","0","0","0","0","0","0","0","LVA_Looters","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1757","0","0","0","0","0","0","0","0","0","0","LVA_Preservers","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1758","0","0","0","0","0","0","0","0","0","0","LVA_Naturalists","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1759","0","0","0","0","0","0","0","0","0","0","LVA_Machines","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1760","0","0","0","0","0","0","0","0","1","1","Highmaul Gladiators","Highmaul ogres like togas and gladiator fights.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1444","0","0","0","0","0"
"1786","0","0","0","0","0","0","0","0","0","0","Burning Legion Invaders","Demons from places unknown and unrivaled in power.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1815","65013759","0","0","0","0","0","0","0","0","0","Gilnean Survivors","","42999","0","0","0","140","0","0","0","0","4","0","0","0","1834","0","0","0","0","0"
"1828","65013759","0","0","0","0","0","0","0","0","0","Highmountain Tribe","The Highmountain Tribe has dwindled in numbers over the years, and with the drogbar threat looming, seek new allies to save their homeland.","42999","0","0","0","141","0","0","0","0","16","0","0","0","1834","5","5","0","0","0"
"1833","0","0","0","0","0","0","0","0","1","1","Uncrowned","If you have to ask, you're already dead.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1834","0","0","0","0","0"
"1834","65013759","0","0","0","0","0","0","0","0","0","Legion","","0","0","0","0","146","0","0","0","0","24","0","0","0","0","0","0","6","0","0"
"1847","23069773","33555378","0","0","3000","4294925296","0","0","0","0","Hand of the Prophet","Yrel has assembled the remaining Exarchs and is calling for a crusade in Velen's name. Together they are working to establish a foothold in Tanaan Jungle and to overthrow Gul'dan.","42999","4294925296","0","0","147","0","0","0","0","16","2","0","0","1444","0","0","0","0","0"
"1848","33555378","23069773","0","0","3000","4294925296","0","0","0","0","Vol'jin's Headhunters","Seeking to protect Azeroth with a decisive victory on Draenor, Warchief Vol'jin is assembling an elite team of champions to establish a foothold in Tanaan Jungle and to overthrow Gul'dan.","42999","4294925296","0","0","148","0","0","0","0","16","2","0","0","1444","0","0","0","0","0"
"1849","60819455","0","0","0","0","0","0","0","0","0","Order of the Awakened","Survivors of a grisly civil war, these beleaguered arakkoans hope the reclamation of apexis artifacts will hold the key to peacefully rebuilding their civilization.","42999","0","0","0","149","0","0","0","0","16","0","0","0","1444","5","5","0","0","0"
"1850","60819455","0","0","0","0","0","0","0","0","0","The Saberstalkers","The treacherous wilds of Tanaan Jungle have attracted the craftiest hunters from both Azeroth and Draenor. To defeat the beasts of Tanaan, one must become a beast.","42999","0","0","0","150","0","0","0","0","16","0","0","0","1444","5","5","0","0","0"
"1859","23069773","33555378","0","0","0","0","0","0","0","0","The Nightfallen","These exiled Nightborne elves suffer withdrawals after being cut off from the Nightwell. They oppose their people's alliance with the Legion and fight for some kind of redemption.","42999","42999","0","0","151","0","0","0","0","16","16","0","0","1834","5","5","0","0","0"
"1860","65013759","0","0","0","1","0","0","0","0","0","Arcane Thirst (Thalyssra)","First Arcanist Thalyssra","200","0","0","0","152","0","0","0","0","20","0","0","0","1859","0","0","0","0","181"
"1861","65013759","0","0","0","0","0","0","0","0","0","Arcane Thirst (Silgryn) DEPRECATED","DEPRECATED","42999","0","0","0","153","0","0","0","0","20","0","0","0","1859","0","0","0","0","182"
"1862","65013759","0","0","0","1","0","0","0","0","0","Arcane Thirst (Oculeth)","Chief Telemancer Oculeth","200","0","0","0","155","0","0","0","0","20","0","0","0","1859","0","0","0","0","183"
"1883","65013759","0","0","0","0","0","0","0","0","0","Dreamweavers","The druids and their allies in Val'sharah have guarded the Emerald Dream since time immemorial.","42999","0","0","0","157","0","0","0","0","16","0","0","0","1834","5","5","0","0","0"
"1888","65013759","0","0","0","4294925296","0","0","0","0","0","Jandvik Vrykul","","42999","0","0","0","168","4095","0","0","0","6","0","0","0","1834","0","0","0","0","0"
"1894","65013759","0","0","0","0","0","0","0","0","0","The Wardens","After Legion forces broke the Vault of the Wardens with the aid of Gul'dan, what few Wardens remain are determined to rebuild their prison and hunt down the terrifying beasts that were let loose when it fell.","42999","0","0","0","169","0","0","0","0","16","0","0","0","1834","5","5","0","0","0"
"1899","65013759","0","0","0","0","0","0","0","0","0","Moonguard","The Night Time is the Right Time [PH]","42999","0","0","0","176","0","0","0","0","16","0","0","0","1834","5","5","0","0","0"
"1900","65013759","0","0","0","0","0","0","0","0","0","Court of Farondis","The ghostly Court of Farondis and its allies continue the fight against an onslaught of invaders on the cursed island of Azsuna.","42999","0","0","0","177","0","0","0","0","16","0","0","0","1834","5","5","0","0","0"
"1905","0","0","0","0","0","0","0","0","0","0","Dreamgrove Druid","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1910","0","0","0","0","0","0","0","0","0","0","Drogbar","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1911","0","0","0","0","0","0","0","0","0","0","Kvaldir Ghosts","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1912","0","0","0","0","0","0","0","0","0","0","Kvaldir","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1913","0","0","0","0","0","0","0","0","0","0","Nightborne","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1914","0","0","0","0","0","0","0","0","0","0","Withered","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1919","65013759","0","0","0","1","0","0","0","0","0","Arcane Thirst (Valtrois)","Arcanist Valtrois","200","0","0","0","178","0","0","0","0","20","0","0","0","1859","0","0","0","0","185"
"1920","0","0","0","0","0","0","0","0","0","0","Moon Guard","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1947","0","0","0","0","3000","0","0","0","1","1","Illidari","Elves that have sworn themselves to fighting against the Burning Legion, no matter the cost.","42999","42999","0","0","195","2048","2047","0","0","20","20","0","0","1834","0","0","0","0","0"
"1948","23069773","33555378","0","0","0","0","0","0","0","0","Valarjar","These are the chosen warriors of Odyn, sworn to his service in life and death.","42999","42999","0","0","196","0","0","0","0","16","16","0","0","1834","5","5","0","0","0"
"1953","0","0","0","0","0","0","0","0","0","0","Nightmare","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1962","0","0","0","0","0","0","0","0","0","0","Nightborne Civilian","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","65013759","0","0","0","0","0","0","0","0","0","Conjurer Margoss","Once a student of the Kirin Tor, Margoss has turned to fishing to ease his stressful life.","42999","0","0","0","200","0","0","0","0","16","0","0","0","1834","0","0","0","0","193"
"1984","0","0","0","0","0","0","0","0","1","1","The First Responders","High in their floating home city of Dalaran, Olisarra and Angelique treat the injured, the sick and the quite nearly, fataly wounded. They also sell wares to travelers who are in need of medical supplies.","0","0","0","0","201","0","0","0","0","0","0","0","0","1834","0","0","0","0","195"
"1989","65013759","0","0","0","42000","0","0","0","0","0","Moon Guard","","42999","0","0","0","142","0","0","0","0","4","0","0","0","1834","0","0","0","0","0"
"2012","0","0","0","0","0","0","0","0","0","0","Nightborne Rebels","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","65013759","0","0","0","0","0","0","0","0","0","Talon's Vengeance","Allies of the demigod Aviana and protectors of the winged creatures of the Broken Isles.","42999","0","0","0","211","0","0","0","0","16","0","0","0","1834","5","5","0","0","0"
"2040","0","0","0","0","0","0","0","0","1","1","Talon's Vengeance","Allies of the demigod Aviana and protectors of the winged creatures of the Broken Isles.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1834","5","5","0","0","0"
"1072","0","0","0","0","0","0","0","0","1","1","REUSE","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1083","0","0","0","0","0","0","0","0","1","1","REUSE","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1093","0","0","0","0","0","0","0","0","1","1","REUSE","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1096","0","0","0","0","0","0","0","0","1","1","REUSE","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1051","0","0","0","0","0","0","0","0","1","1","UNUSED","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
