Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5_0,Unknown5_1,Unknown5_2,Unknown6,Unknown7,Unknown8,Unknown9
"1648","0.2","0.1","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1649","0","0.2","0.5","0.25","1","0","0","0","239","0","0","10"
"1650","0.2","0.1","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1651","0.2","0.1","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1652","0","0.2","0.5","0.25","1","0","0","0","0","0","0","10"
"1653","0.7","0.1","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1654","0.2","0.1","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1660","0.7","0.1","0.3","0.5","0.85","0","0","0","232","0","0","0"
"1665","0.2","0.1","0.3","0.5","1","0","0","0","242","0","0","10"
"1666","0","0.2","0.5","0.6","0.9","0","0","0","231","0","0","24"
"1667","0.2","0.1","0.3","0.5","0.85","0","0","0","242","0","0","10"
"1668","0.2","0.1","0.3","0.5","0.85","0","0","0","242","0","0","10"
"1669","0.4","0.5","1","0.75","1","0","0","0","0","0","0","0"
"1670","0","0.3","0.4","0.4","1","0","0","0","237","0","0","10"
"1674","0.2","0.1","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1677","0.2","0.2","0.5","0.6","0.9","0","0","0","231","0","0","24"
"1678","0.3","0.1","0.4","0.5","0.85","0","0","0","242","0","0","10"
"1679","0","0.1","0.5","0.5","0.85","0","0","0","231","0","0","24"
"1683","0","1","1","0.6","0.9","0","0","0","231","0","0","24"
"1690","0.2","0.5","1","0.75","1","0","0","0","243","0","0","2"
"1695","0.45","0.1","0.3","0.5","1","0","0","0","242","1","0","10"
"1696","0.6","0.1","0.3","0.5","1","0","0","0","242","1","0","10"
"1697","0","0.8","0.5","0.75","1","0","0","0","184","1","0","0"
"1698","0.2","0.5","0.1","0","1","0","0","0","0","1","0","2"
"1699","0","0.5","0.5","0.75","1","0","0","0","0","1","0","0"
"1700","0.4","0.5","1","0.75","1","0","0","0","171","0","0","2"
"1708","0.2","0.1","0.3","0.5","0.85","0","0","0","232","1","0","8"
"1715","0","0.1","0.4","0.25","1","0","0","0","244","0","0","10"
"1717","0.6","0.4","0.3","0.5","0.85","0","0","0","232","0","0","8"
"1718","0","0.2","0.6","0.3","0.9","0","0","0","262","0","0","8"
"1719","0","0","0.5","0.3","0.5","0","0","0","263","0","0","10"
"1720","0.5","0.5","0","0.75","1","0","0","0","0","1","0","8"
"1726","0","0.1","0","0","0","0","0","0","0","0","0","0"
"1734","1","0.5","0.6","0.75","1","0","0","0","0","0","0","0"
"1738","0.1","0.5","1","0.75","1","0","0","0","0","1","0","0"
"1740","0.1","0.3","0.4","0.4","1","0","0","0","237","0","0","8"
"1741","0","0.2","0.5","0.6","0.9","0","0","0","0","0","0","26"
"1748","0","0.1","0","0","0","0","0","0","0","0","0","0"
"1750","0","0.45","1","0.75","1","0","0","0","0","0","0","8"
"1752","0.5","0.5","1","0.75","1","0","0","0","0","1","0","10"
"1755","0","0.2","0.5","0.25","1","0","0","0","244","0","0","10"
"1756","0.3","0.5","0.8","0.3","0.5","0","0","0","281","0","0","26"
"1761","0.8","0.5","1","0.5","1","0","0","0","0","0","0","10"
"1766","0.5","0.5","1","0.75","1","0","0","0","0","1","0","8"
"1767","0.2","0.1","0.4","0.5","0.85","0","0","0","232","1","0","8"
"1768","0.5","0.5","0.5","0.75","1","0","0","0","247","1","0","8"
"1770","0.75","0.5","1","0.75","1","0","0","0","0","1","0","8"
"1771","0.5","0.4","0.3","0.8","0.9","0","0","0","0","0","0","8"
"1772","0","0.1","0.5","0.1","0.5","0","0","0","0","0","0","8"
"1775","0.5","0.5","1","0.75","1","0","0","0","242","1","0","8"
"1776","0.8","1","1","0.5","1","0","0","0","0","0","0","10"
"1777","0.3","0.85","1","0.75","1","0","0","0","0","1","0","8"
"1778","0","0.5","1","0.75","1","0","0","0","251","0","0","8"
"1780","1","0.5","1","0.75","1","0","0","0","0","0","0","10"
"1782","0","0.3","0.6","0.3","0.9","0","0","0","283","0","0","8"
"1783","0.1","0.2","0.5","0.75","0.5","0","0","0","264","0","0","10"
"1787","0","0.2","0.5","0.6","0.9","0","0","0","278","0","0","8"
"1788","0.3","0","0","1","1","0","0","0","0","0","0","8"
"1790","0","0.1","0","0","0","0","0","0","0","0","0","0"
"1795","0","0.6","1","0.75","0.5","0","0","0","21","0","0","8"
"1799","0","0.6","1","0.75","0.5","0","0","0","253","0","0","10"
"1800","0","0.3","0.8","0.5","1","0","0","0","253","0","0","8"
"1801","0","0.3","0.4","0.4","1","0","0","0","0","0","0","26"
"1802","0.6","0.1","0.5","0.5","0.85","0","0","0","0","0","0","10"
"1806","0.4","0.5","1","0.65","1","0","0","0","0","1","0","0"
"1810","0.4","0.2","0.3","0.3","0.9","0","0","0","258","0","0","2"
"1811","0.2","0.1","0","0.1","0","0","0","0","254","0","0","10"
"1817","0.2","0.1","0.3","0.5","0.85","0","0","0","242","0","0","10"
"1818","0","0.5","0.5","0.75","1","0","0","0","247","1","0","8"
"1831","1","0.5","1","0.75","1","0","0","0","0","0","0","10"
"1832","1","0.5","1","0.75","1","0","0","0","252","0","0","10"
"1833","0.8","0.1","0.4","0.5","0.85","0","0","0","232","0","0","8"
"1834","0.35","0.5","0.5","0.2","1","0","0","0","267","1","0","10"
"1835","0","0.2","0.3","0.3","0.9","0","0","0","0","0","0","8"
"1850","0","0.2","0.5","0.6","0.9","0","0","0","231","0","0","24"
"1851","0","0.2","0.3","0.3","0.9","0","0","0","262","0","0","8"
"1852","0.4","0.5","0.5","0.75","1","0","0","0","0","1","0","10"
"1853","0","0.3","0.6","0.2","0.5","0","0","0","259","0","0","8"
"1857","0.5","0.5","0.5","0.75","1","0","0","0","0","1","0","10"
"1858","0.5","0.5","0.5","0.75","1","0","0","0","0","1","0","10"
"1859","0.3","0.5","1","0.75","1","0","0","0","9","0","0","10"
"1860","0","0.2","0.5","0.75","1","0","0","0","266","1","0","8"
"1861","0.65","0.5","1","0.75","1","0","0","0","0","0","0","8"
"1862","0.4","0.5","1","0.75","1","0","0","0","0","0","0","10"
"1863","0.65","0.6","1","0.75","0.5","0","0","0","253","0","0","10"
"1864","0.8","1","1","0.5","1","0","0","0","0","0","0","10"
"1865","0.2","0.5","0.5","0.75","1","0","0","0","0","1","0","8"
"1866","0.4","0.2","0.3","0.3","0.9","0","0","0","258","0","0","10"
"1867","0.4","0.6","1","0.2","0.5","0","0","0","253","0","0","10"
"1868","0.5","0.5","1","0.6","1","0","0","0","0","0","0","8"
"1869","0","0.6","1","0.75","0.5","0","0","0","0","0","0","8"
"1870","1","0.5","1","0.75","1","0","0","0","261","0","0","8"
"1871","0","0.45","1","0.75","0.5","0","0","0","0","0","0","8"
"1872","0.5","0.2","0.5","0.7","1","0","0","0","272","0","0","10"
"1873","0","0.6","1","0.75","0.5","0","0","0","0","0","0","8"
"1874","0.3","0.5","0.5","0.75","1","0","0","0","0","1","0","10"
"1875","0.2","0.3","0.5","0.75","1","0","0","0","0","1","0","10"
"1876","1","0.1","0.4","0.5","1","0","0","0","0","0","0","10"
"1879","0.85","1","1","0.5","1","0","0","0","0","0","0","10"
"1880","0.6","0","0","0.5","0.5","0","0","0","265","1","0","10"
"1881","0","0.2","0.5","0.25","1","0","0","0","236","0","0","8"
"1882","0.2","0.1","0.4","0.75","0.85","0","0","0","232","0","0","8"
"1884","0.6","0.5","0.7","0.5","1","0","0","0","0","0","0","10"
"1885","0.1","0.2","0.5","0.6","0.9","0","0","0","231","0","0","8"
"1886","0.1","0.3","0.4","0.4","1","0","0","0","237","0","0","8"
"1887","0","0.2","0.5","0.5","1","0","0","0","235","0","0","0"
"1889","0.1","0.5","1","0.75","1","0","0","0","236","1","0","8"
"1890","0.03","0.1","0.3","0.2","1","0","0","0","0","0","0","2"
"1892","0.1","0.2","0.5","0.5","0.8","0","0","0","265","1","0","8"
"1893","0.6","0.5","0.7","0.5","1","0","0","0","269","1","0","8"
"1894","0.6","0.5","0.7","0.5","0.85","0","0","0","268","0","0","8"
"1897","0","0.2","0.5","0.75","1","0","0","0","0","0","0","8"
"1898","0","0.9","1","0.3","0.9","0","0","0","0","0","0","10"
"1900","0.1","0.3","0.4","0.4","1","0","0","0","277","0","0","10"
"1901","0.6","0.2","0.4","0.5","0.8","0","0","0","279","0","0","26"
"1902","0.1","0.3","0.4","0.4","1","0","0","0","0","0","0","10"
"1903","0","0.1","0.5","0.3","0.5","0","0","0","0","0","0","30"
"1904","0","0.1","0.5","0.3","0.5","0","0","0","0","0","0","30"
"1905","0","0","0","0","0","0","0","0","0","0","0","0"
"1906","0.1","0.3","0.4","0.4","1","0","0","0","237","0","0","8"
"1908","0","0.3","0.6","0.3","0.9","0","0","0","278","0","0","8"
"1909","0","0.3","0.6","0.3","0.9","0","0","0","0","0","0","8"
"1912","0.1","0.2","0.5","0.5","0.8","0","0","0","265","0","0","8"
"1925","0.6","0.1","0.4","0.5","1","0","0","0","242","0","0","10"
"1926","0.6","0.1","0.4","0.5","0.85","0","0","0","0","0","0","8"
"1928","0.6","0.1","0.4","0.5","0.85","0","0","0","270","0","0","8"
"1930","0","0.1","0","0","0","0","0","0","260","0","0","8"
"1931","0.5","0.1","0.4","0.5","1","0","0","0","232","0","0","8"
"1935","0.3","0.1","0.4","0.5","0.85","0","0","0","232","0","0","8"
"1936","1","0.2","0.3","0.3","0.9","0","0","0","198","0","0","10"
"1937","0.2","0.5","0.5","0.75","1","0","0","0","260","1","0","8"
"1938","0.3","0.1","0.4","0.5","1","0","0","0","232","0","0","28"
"1943","0","0.75","1","0.75","0.5","0","0","0","0","0","0","8"
"1944","0.1","0.2","0.5","0.5","1","0","0","0","280","1","0","8"
"1945","0.3","0.4","0.7","0.3","0.5","0","0","0","0","0","0","10"
"1946","0.3","0.1","0.4","0.5","1","0","0","0","273","0","0","8"
"1947","0","0.1","0.3","0.5","1","0","0","0","271","0","0","8"
"1948","0","0.2","0.3","0.3","0.9","0","0","0","278","0","0","8"
"1949","0.6","0.5","0.7","0.5","1","0","0","0","269","1","0","8"
"1952","0.4","0.1","0.4","0.5","1","0","0","0","232","0","0","8"
"1960","0.08","1","1","0.25","1","0","0","0","0","0","0","10"
"1961","0","0.5","0.4","0.75","1","0","0","0","0","0","0","8"
"1963","0.4","0.5","1","0.65","1","0","0","0","0","1","0","8"
"1964","0.3","0.1","0.4","0.5","0.85","0","0","0","232","0","0","8"
"1965","0.3","0.1","0.4","0.5","0.85","0","0","0","232","0","0","10"
"1969","0.2","0.1","0.3","0.5","1","0","0","0","0","0","0","30"
"1970","0","0.4","0.6","0.3","0.9","0","0","0","0","0","0","8"
"1971","0.8","0.2","0.1","0","1","0","0","0","0","1","0","0"
"1972","0.8","0.2","1","0.3","0.9","0","0","0","281","0","0","10"
"1973","0","0.6","0.4","0.3","1","0","0","0","212","1","0","0"
"1974","0.5","0.3","0.5","0.75","1","0","0","0","0","1","0","0"
"1977","0.6","0.1","0.4","0.5","0.8","0","0","0","0","0","0","10"
"1978","0.1","0.2","0.5","0.5","0.8","0","0","0","265","0","0","8"
"1979","1","0.2","0.5","0.6","0.9","0","0","0","231","0","0","10"
"1980","0.4","0.5","1","0.65","1","0","0","0","0","1","0","0"
"1982","0.2","0.2","0.5","0.5","0.8","0","0","0","280","1","0","10"
"1983","0.5","0.2","0.5","0.25","1","0","0","0","272","0","0","10"
"1988","0","1","1","0.25","1","0","0","0","240","0","0","10"
"1989","0","0","0","0","0","0","0","0","0","0","0","1"
"1994","0.4","0.2","0.5","0.5","0.8","0","0","0","265","1","0","10"
"1995","0.1","0.3","0.4","0.4","1","0","0","0","237","0","0","10"
"1996","0.4","1","1","0.25","1","0","0","0","243","0","0","10"
"1997","0.6","0.2","0.4","0.5","0.8","0","0","0","279","0","0","26"
"1998","0.2","0.3","0.8","0.75","0.5","0","0","0","0","0","0","8"
"1999","0.05","0.2","0.3","0.3","0.9","0","0","0","0","0","0","8"
"2000","0.05","0.2","0.3","0.5","0.9","0","0","0","262","0","0","8"
"2001","0.3","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"2005","0","1","1","0.75","1","0","0","0","0","1","0","8"
"2006","0.3","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"2010","0","0.3","0.8","0.75","0.5","0","0","0","0","0","0","8"
"2011","0","1","1","0.75","1","0","0","0","0","0","0","8"
"2012","0.8","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"2013","0.5","0.2","0.5","0.25","1","0","0","0","272","0","0","10"
"2014","0.2","1","1","0.5","1","0","0","0","0","1","0","8"
"2015","0","0.2","0.5","0.5","1","0","0","0","266","0","0","8"
"2016","0.3","0.1","0.4","0.5","1","0","0","0","232","0","0","28"
"2019","0.7","0.1","0.4","0.5","1","0","0","0","0","0","0","8"
"2020","0.2","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"2021","0.5","0.2","0.5","0.5","1","0","0","0","280","1","0","8"
"2024","0","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"2025","0.5","0.2","1","0.3","0.9","0","0","0","198","0","0","10"
"2031","0.2","0.1","0.1","0.1","1","0","0","0","311","0","0","0"
"2033","0.2","0.5","0.5","0.75","1","0","0","0","0","1","0","8"
"2035","0","0.3","0.8","0.5","1","0","0","0","253","0","0","8"
"2036","0.7","0.45","1","0.75","0.5","0","0","0","0","0","0","26"
"2037","0","0.1","0.3","0.3","0.9","0","0","0","282","0","0","8"
"2038","0.1","0.3","0.4","0.4","1","0","0","0","282","0","0","8"
"2039","0","0.3","0.8","0.5","1","0","0","0","282","0","0","8"
"2040","0.1","0.2","0.5","0.5","0.8","0","0","0","282","1","0","8"
"2041","0","0.2","0.5","0.75","1","0","0","0","282","1","0","8"
"2042","0.1","0.3","0.4","0.4","1","0","0","0","282","0","0","10"
"2043","0.1","0.3","0.4","0.4","1","0","0","0","282","0","0","10"
"2044","0.4","0.2","0.3","0.3","0.9","0","0","0","282","0","0","0"
"2046","0","0.2","0.3","0.3","0.9","0","0","0","0","0","0","8"
"2047","0.1","0.2","0.5","0.5","1","0","0","0","282","1","0","8"
"2049","0.1","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"2050","0.1","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"2051","0.1","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"2053","0","0.4","0.6","0.3","0.9","0","0","0","0","0","0","8"
"2054","0","0.3","0.6","0.3","0.9","0","0","0","283","0","0","8"
"2055","0","0.3","0.6","0.3","0.9","0","0","0","0","0","0","8"
"2056","0","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"2057","0","0.2","0.5","0.75","1","0","0","0","282","1","0","8"
"2058","0.1","0.2","0.5","0.5","1","0","0","0","282","1","0","8"
"2059","0","0.75","1","0.75","0.5","0","0","0","0","0","0","8"
"2060","0.2","0.1","0","0.1","0","0","0","0","282","0","0","8"
"2061","0","0.3","0.8","0.5","1","0","0","0","282","0","0","8"
"2062","0.05","0.2","0.3","0.3","0.9","0","0","0","284","0","0","8"
"2063","0.7","0.45","1","0.75","0.5","0","0","0","12","1","0","2"
"2066","0","0.3","0.8","0.5","1","0","0","0","282","0","0","8"
"2067","0.6","0","0","0.2","0.2","0","0","0","265","1","0","10"
"2068","0.6","0","0","0.2","0.8","0","0","0","265","1","0","10"
"2069","0.2","0.5","0.5","0.2","1","0","0","0","0","1","0","8"
"2070","0","0.2","0.5","0.7","1","0","0","0","309","0","0","0"
"2077","0","0.75","0.5","0.65","1","0","0","0","331","1","0","0"
"2078","0.1","0.2","0.5","0.5","1","0","0","0","265","1","0","0"
"2079","0.8","1","1","0.5","1","0","0","0","0","0","0","10"
"2080","0.5","0.5","0.5","0.75","1","0","0","0","0","1","0","10"
"2082","0.05","0.5","1","0.75","1","0","0","0","225","1","0","0"
"2083","1","0.5","0","0.75","1","0","0","0","302","0","0","10"
"2088","0.2","0.5","0.5","0.2","1","0","0","0","267","1","0","10"
"2089","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2090","0.2","0.2","0.4","0.5","0.8","0","0","0","0","0","0","2"
"2093","0.5","0.5","1","0.75","1","0","0","0","290","0","0","0"
"2094","0.5","0.5","1","0.75","1","0","0","0","0","0","0","0"
"2098","0","0.2","0.5","0.7","1","0","0","0","306","0","0","28"
"2099","0.5","0.5","1","0.75","1","0","0","0","0","0","0","2"
"2100","0.05","0.5","1","0.75","1","0","0","0","225","1","0","0"
"2101","0.1","0.2","0.5","0.7","1","0","0","0","0","0","0","30"
"2103","1","0.45","1","0.75","0.5","0","0","0","0","0","0","8"
"2105","0.2","1","0.6","0.5","1","0","0","0","0","0","0","2"
"2106","0.4","0.1","0.3","0.65","1","0","0","0","291","0","0","2"
"2107","0","0.1","0","0","0","0","0","0","0","0","0","0"
"2108","0","0.1","0","0","0","0","0","0","0","0","0","0"
"2109","0","0.1","0","0","0","0","0","0","0","0","0","0"
"2110","0","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2111","0.5","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2112","0.5","0.5","1","0.75","1","0","0","0","292","0","0","0"
"2113","0.1","0.3","0.4","0.4","1","0","0","0","345","0","0","0"
"2117","0.4","0.5","1","0.75","1","0","0","0","18","0","0","0"
"2118","0.4","0.5","1","0.75","1","0","0","0","18","1","0","0"
"2119","0.5","0.5","1","0.75","1","0","0","0","18","0","0","0"
"2123","0.7","0.5","1","0.75","1","0","0","0","225","1","0","28"
"2124","1","1","0.5","0.75","1","0","0","0","9","0","0","10"
"2125","0.03","0.1","0.3","0.2","1","0","0","0","0","0","0","2"
"2126","0","0.5","1","0.75","1","0","0","0","292","0","0","12"
"2127","0.3","0.2","0.5","0.5","1","0","0","0","0","1","0","2"
"2129","1","0.5","1","0.75","1","0","0","0","303","0","0","2"
"2131","0.3","0.5","1","0.75","1","0","0","0","9","0","0","10"
"2132","0.4","0.5","0.5","0.75","1","0","0","0","0","1","0","10"
"2133","0","0.1","0.3","0.3","0.9","0","0","0","0","0","0","0"
"2137","0.1","0.2","0.5","0.7","1","0","0","0","294","0","0","16"
"2139","0","0.1","0.3","0.3","0.9","0","0","0","352","0","0","8"
"2140","0","0.2","0.5","0.7","1","0","0","0","227","0","0","18"
"2141","0.4","0.2","0.5","0.7","1","0","0","0","0","0","0","16"
"2143","0.5","0.5","1","0.75","1","0","0","0","0","0","0","0"
"2159","0.5","1","0.5","0.75","1","0","0","0","0","0","0","2"
"2160","1","0.5","1","0.75","1","0","0","0","0","0","0","2"
"2183","0.3","0.5","1","0.75","1","0","0","0","292","0","0","10"
"2184","0.2","0.5","0.7","0.9","1","0","0","0","342","0","0","8"
"2186","0.2","0.1","0.3","0","0","0","0","0","0","0","0","2"
"2191","0.5","0.5","1","0.75","1","0","0","0","292","0","0","2"
"2193","0.75","0.5","1","0.65","1","0","0","0","0","1","0","2"
"2194","1","0.1","0.3","0.65","1","0","0","0","295","0","0","30"
"2199","0.3","0.5","1","0.75","1","0","0","0","292","0","0","30"
"2200","0.4","0.5","1","0.75","1","0","0","0","10","0","0","0"
"2201","1","0.5","1","0.75","1","0","0","0","0","0","0","8"
"2202","1","0.5","1","0.75","1","0","0","0","0","0","0","8"
"2203","1","0.5","0","0.75","1","0","0","0","0","0","0","10"
"2204","1","0.5","1","0.75","1","0","0","0","304","0","0","0"
"2206","0","0.2","0.3","0.3","0.9","0","0","0","262","0","0","8"
"2207","0.05","0.5","0.5","0.2","1","0","0","0","267","1","0","10"
"2208","0.5","0.5","1","0.75","1","0","0","0","0","0","0","0"
"2209","0","0.5","1","0.75","1","0","0","0","290","0","0","0"
"2211","1","0.5","1","0.75","1","0","0","0","0","0","0","2"
"2216","0.5","0.5","1","0.75","1","0","0","0","293","0","0","2"
"2217","0.4","0.5","1","0.65","1","0","0","0","329","1","0","14"
"2222","0","0.5","1","0.75","1","0","0","0","290","0","0","14"
"2223","0.3","0.5","1","0.75","1","0","0","0","296","0","0","10"
"2224","0.3","0.5","1","0.75","1","0","0","0","308","1","0","4"
"2226","0.25","0.3","1","0.75","1","0","0","0","319","1","0","28"
"2228","0.2","1","1","0.9","1","0","0","0","0","0","0","10"
"2233","0.05","0","1","0.5","1","0","0","0","307","1","0","4"
"2234","0","0.2","0.5","0.7","1","0","0","0","297","0","0","0"
"2235","0","0.2","0.5","0.7","1","0","0","0","0","0","0","2"
"2236","0.3","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2242","0.3","0.2","0.1","0.1","0.3","0","0","0","0","0","0","0"
"2243","0.3","0.2","0.5","0.5","1","0","0","0","0","1","0","2"
"2248","0.3","0.5","1","0.75","1","0","0","0","296","0","0","30"
"2250","0.5","0.5","1","0.75","1","0","0","0","298","0","0","8"
"2251","0.3","0.5","1","0.75","1","0","0","0","154","0","0","10"
"2252","0.3","0.5","1","0.75","1","0","0","0","0","0","0","10"
"2253","0.3","0.5","1","0.75","1","0","0","0","298","0","0","10"
"2255","0.5","0.5","1","0.75","1","0","0","0","305","0","0","10"
"2260","0.3","0.5","1","0.75","1","0","0","0","0","0","0","10"
"2261","0.6","0.75","0.5","0.65","1","0","0","0","0","1","0","0"
"2262","0.5","0.5","1","0.75","1","0","0","0","299","0","0","10"
"2263","0.1","0.75","0.5","0.65","1","0","0","0","0","1","0","0"
"2268","0","0.1","0","0","0","0","0","0","0","0","0","2"
"2275","0.2","0.1","0.7","0.2","0.7","0","0","0","311","0","0","2"
"2276","0.1","0.75","0.5","0.65","1","0","0","0","0","1","0","0"
"2277","0.15","0.2","0.5","0.7","1","0","0","0","0","0","0","0"
"2282","0.2","1","0.6","0.5","1","0","0","0","0","0","0","18"
"2283","0.27","1","0.6","0.5","1","0","0","0","0","0","0","18"
"2285","0.3","0.5","1","0.75","1","0","0","0","308","1","0","4"
"2286","0.1","0.5","1","0.75","1","0","0","0","308","1","0","4"
"2288","0.1","0.5","1","0.75","1","0","0","0","312","0","0","14"
"2289","0.3","0.2","0.5","0.5","1","0","0","0","301","0","0","0"
"2294","0.2","0.5","1","0.75","1","0","0","0","315","0","0","14"
"2295","0.4","0.2","0.5","0.5","0.8","0","0","0","322","0","0","0"
"2296","0.2","0.3","1","0.6","1","0","0","0","313","0","0","0"
"2297","0.2","0.3","1","0.6","1","0","0","0","314","0","0","0"
"2298","0.3","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2303","1","0.2","0.4","0.5","0.8","0","0","0","279","0","0","26"
"2318","0","0.45","1","0.75","0.5","0","0","0","0","0","0","2"
"2340","0.35","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2357","0","0.45","1","0.75","0.5","0","0","0","0","0","0","0"
"2377","0","0.2","0.5","0.7","1","0","0","0","0","0","0","0"
"2383","0.3","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2387","0.2","0.5","1","0.75","1","0","0","0","315","0","0","14"
"2394","0.3","0.5","1","0.75","1","0","0","0","9","0","0","0"
"2396","0.5","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2397","0.3","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2398","0.3","0.2","0.3","0.65","1","0","0","0","301","0","0","0"
"2399","0.3","0.5","1","0.75","1","0","0","0","308","1","0","4"
"2400","0.3","0.5","1","0.75","1","0","0","0","308","1","0","4"
"2401","0.2","0.3","0.7","0.75","1","0","0","0","321","0","0","30"
"2402","0.6","0.5","1","0.65","1","0","0","0","0","1","0","14"
"2405","0.05","0.5","1","0.75","1","0","0","0","164","1","0","28"
"2406","0.3","0.65","1","0.3","0.75","0","0","0","0","1","0","1"
"2407","0.15","0.2","0.5","0.5","1","0","0","0","343","0","0","0"
"2412","0.2","1","0.6","0.5","1","0","0","0","0","0","0","2"
"2415","0.2","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2420","0.1","0.5","1","0.75","1","0","0","0","308","0","0","0"
"2421","0.15","0.45","1","0.75","0.5","0","0","0","0","0","0","0"
"2422","0.3","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2423","0","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2424","0.1","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2425","0.5","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2426","0.1","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2427","0.3","0.2","0.1","0.1","0.3","0","0","0","0","1","0","0"
"2428","0.3","0.2","0.1","0.1","0.3","0","0","0","0","1","0","28"
"2429","0.3","0.2","0.1","0.1","0.3","0","0","0","0","1","0","0"
"2434","1","0.1","0.5","0.3","1","0","0","0","64","0","0","0"
"2441","0.0001","0.1","0.4","0.001","0.003","0","0","0","311","0","0","0"
"2442","0.2","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2443","0.2","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2444","0.4","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2448","0.2","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2449","0","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2450","0.1","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2451","0.2","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2452","0.1","0.5","1","0.6","1","0","0","0","0","0","0","24"
"2456","0","0.45","1","0.75","0.5","0","0","0","0","0","0","0"
"2461","1","0.1","0","0","0","0","0","0","64","0","0","0"
"2494","0.01","0.75","0.5","0.65","1","0","0","0","0","1","0","0"
"2502","0","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2503","0.1","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2504","0.3","0.1","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2505","0.5","0.1","0","0","0","0","0","0","0","0","0","2"
"2506","0.8","0.1","0","0","0","0","0","0","0","0","0","2"
"2511","0.5","0.1","0","0","0","0","0","0","0","0","0","2"
"2516","0.2","0.5","1","0.65","1","0","0","0","323","1","0","0"
"2518","0.2","0.5","1","0.65","1","0","0","0","323","1","0","0"
"2519","0.2","0.5","1","0.65","1","0","0","0","323","1","0","0"
"2520","0.44","0.1","1","0.6","1","0","0","0","311","0","0","0"
"2521","0.1","0.5","1","0.75","1","0","0","0","308","0","0","4"
"2522","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2524","0.1","0.2","0.5","0.2","1","0","0","0","338","0","0","30"
"2525","0.25","0.2","0.5","0.2","1","0","0","0","339","0","0","30"
"2526","0.6","0.2","0.5","0.2","1","0","0","0","340","0","0","30"
"2527","0","0.2","0.6","0.3","0.9","0.5","0","0.25","311","0","0","40"
"2529","0.6","0.1","0","0","0","1","1","1","0","0","0","32"
"2530","0.4","0.5","1","0.65","1","1","0","0","0","0","0","32"
"2531","0","0.2","0.5","0.7","1","0","0","0","306","0","0","28"
"2532","0.2","1","1","0.9","1","0","0","0","0","0","0","10"
"2537","0.4","0.5","1","0.75","1","0","0","0","0","0","0","30"
"2539","0.1","0.5","1","0.75","1","0","0","0","157","1","0","0"
"2550","0","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2555","0.5","0.5","1","0.75","1","0","0","0","327","0","0","14"
"2557","0.4","0.5","1","0.75","1","0","0","0","225","1","0","0"
"2563","0.5","0.5","1","0.75","1","0","0","0","105","1","0","0"
"2564","0.4","0.5","1","0.75","1","0","0","0","0","0","0","30"
"2565","0.5","0.1","0","0","0","0","0","0","0","0","0","2"
"2566","0.3","0.2","0.3","0.5","1","0","0","0","301","0","0","0"
"2567","0.3","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2570","0.3","1","0.6","0.5","1","0","0","0","354","0","0","0"
"2571","0.5","0.1","0","0","0","0","0","0","0","0","0","2"
