Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown10_3,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22
"6775","1073741888","0","ColossalsFall","0.2","Colossal's Fall","1116","6720","5407","0","1480","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6776","1073741888","0","SouthernHotspring","0","The Boneslag","1116","6720","5408","1147","1481","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6777","1073741888","0","FrostwolfOutpost","0","Stonefang Outpost","1116","6720","5409","0","1479","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6778","1073741888","0","IcewindDunes","0","Icewind Drifts","1116","6720","5410","1144","0","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6779","1073741888","0","ThunderlordCityInterior","0","Grom'gar","1116","6720","5411","1146","1480","0","0","0","0","0","0","0","-1","84","0","92","0","15","0","0","0","0"
"6780","1073741888","0","CavernofLostSpirits","0","Cavern of Lost Spirits","870","6757","5412","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6781","1073741888","0","AltarofKron","0.2","Altar of Kron","1116","6720","5413","1146","1481","0","0","0","0","0","0","0","-1","84","0","100","0","15","0","0","0","0"
"6782","1073741888","0","AscentofFrostfire","0.2","Ascent of Frostfire","1116","6720","5414","1146","1481","0","0","0","0","0","0","0","-1","84","0","100","0","15","0","0","0","0"
"6783","1073741888","0","RefusePit","0.2","Refuse Pit","1116","6720","5415","1351","0","0","0","0","0","0","0","0","-1","84","0","100","0","15","0","0","0","0"
"6784","1073741888","0","Magnarok","0.2","Magnarok","1116","6720","5416","1350","1481","0","0","0","0","0","0","0","-1","84","0","100","0","15","0","0","0","0"
"6785","1073741888","0","KaraniTerrace","0","K'arani Terrace","1116","6719","5417","0","1462","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6787","1073741888","0","Grommar","0","Grommar","1116","6719","5419","0","0","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6790","1073741888","0","garrisonsmvalliance","0","Lunarfall","1116","6719","5422","1148","1455","0","0","0","0","0","0","675","-1","96","0","0","0","15","25","25","0","0"
"6791","1073741888","0","TheBurialFields","0","The Burial Fields","1116","6719","5423","1315","1454","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6792","1073741888","0","Shazgul","0","Shaz'gul","1116","6719","5424","0","1454","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6793","1073741888","0","LightsFall","0","Light's Fall","1116","6719","5425","1150","1544","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6794","1073741888","0","TeluunaObservatory","0","Teluuna Observatory","1116","6719","5426","0","1457","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6796","1073741888","0","StarfallOutpost","0","Starfall Outpost","1116","6719","5428","1151","0","0","0","0","0","0","0","0","-1","96","0","92","0","15","0","0","0","0"
"6797","1073741888","0","Gulvar","0","Gul'var","1116","6719","5429","1191","1456","0","0","0","0","0","0","0","-1","96","0","94","0","15","0","0","0","0"
"6798","1073741824","8","OrgrimmarRaidVale","0","Scarred Vale","1136","6738","5430","1113","1395","1110","0","0","0","0","0","675","-1","86","0","0","0","13","0","0","0","0"
"6799","1073741824","8","OrgrimmarRaid","0","Bladefist Bay","1136","6738","5431","1118","1405","1112","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"6800","1073741824","8","OrgrimmarRaid","0","Dranosh'ar Landing","1136","6738","5432","1116","1405","1112","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6801","1073741824","8","OrgrimmarRaid","0","The Darkspear Offensive","1136","6738","5433","1116","1406","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6802","1073741824","8","OrgrimmarRaid","0","Before the Gates","1136","6738","5434","1116","1406","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6803","1073741824","8","OrgrimmarRaid","0","Valley of Strength","1136","6738","5435","1115","1405","1113","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"6804","1073741824","8","OrgrimmarRaid","0","The Drag","1136","6738","5436","1115","1405","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"6805","1073741888","0","GateoftheBreakers","0","Gate of the Breakers","1116","6720","5437","1144","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6807","0","0","DarkHeartofPandariaChatPlaceholder","0","Dark Heart of Pandaria","1144","0","5439","0","0","0","0","0","0","0","0","0","-1","0","0","-1","0","13","0","0","0","0"
"6809","1073758272","0","WatchersDen","0","Watcher's Den","1116","6719","5441","0","0","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6810","1073741888","0","ThunderlordVolcano","0","Giant's Fall","1116","6720","5442","1144","0","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6811","1073741888","0","SecludedGlade","0","Secluded Glade","1116","6719","5443","1151","1458","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6812","0","0","GreenstoneVillageScenarioChatPlaceholder","0","Greenstone Village","1024","0","5444","0","1303","0","0","0","0","0","0","0","-1","0","0","-1","0","13","0","0","0","0"
"6813","0","0","LionsLandingChatPlaceholder","0","Lion's Landing","1103","0","5445","1009","1320","1076","0","0","0","0","0","675","-1","86","0","-1","0","13","0","0","0","0"
"6814","0","0","DunMoroghScenarioChatPlaceholder","0","Blood in the Snow","1130","0","5446","598","1375","0","0","0","0","0","0","675","-1","0","11","-1","0","13","0","0","0","0"
"6815","16384","0","DominationPointScenarioChatPlaceholder","0","Domination Point","1102","0","5447","1009","1321","1077","0","0","0","0","0","675","-1","86","0","-1","0","13","0","0","0","0"
"6816","1073741824","8","OrgrimmarRaid","0","Stormwind","1136","6738","5448","1116","1385","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"6817","1073741888","0","GrimfrostHill","0","Grimfrost Hill","1116","6720","5449","0","1519","0","0","0","0","0","0","0","-1","0","0","93","0","15","0","0","0","0"
"6820","1073741888","0","PHSMVAllianceGarrison","0","[PH] - SMV - Alliance Garrison","1116","6719","5452","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6821","1073741888","0","SouthSeas","0.6","South Seas","870","6757","5453","1059","0","0","0","0","0","0","0","675","-1","84","89","0","0","15","0","0","0","0"
"6822","1073741888","0","RubyLake","0","Ruby Lake","870","6757","5454","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6823","1073741888","0","OrdonSanctuary","0","Ordon Sanctuary","870","6757","5455","1141","1391","1109","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6824","1073741888","0","CroakingHollow","0","Croaking Hollow","870","6757","5456","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6825","1073741888","0","FirewalkerRuins","0","Firewalker Ruins","870","6757","5457","0","1392","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6830","1073741888","0","TheCelestialCourt","0","The Celestial Court","870","6757","5458","0","1390","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6831","1073741888","0","MossgreenLake","0","Mossgreen Lake","870","6757","5459","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6832","1073741888","0","TheTimelessShore","0","The Timeless Shore","870","6757","5460","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6833","1073741888","0","TushuiLanding","0","Tushui Landing","870","6757","5461","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6834","1073741888","0","HuojinLanding","0","Huojin Landing","870","6757","5462","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6835","1073741888","0","TheMistyReach","0","The Misty Strand","870","6757","5463","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6836","1073741888","0","ThreeBreezeTerrace","0","Three-Breeze Terrace","870","6757","5464","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6837","1073741888","0","KukurusGrotto","0","Kukuru's Grotto","870","6757","5465","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6838","1073741888","0","TsavokasDen","0","Tsavo'ka's Den","870","6757","5466","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6839","1073741888","0","MysteriousDen","0","Mysterious Den","870","6757","5467","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6840","1073741888","0","WhispershadeHollow","0","Whispershade Hollow","870","6757","5468","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6841","1073741888","0","RedStoneRun","0","Red Stone Run","870","6757","5469","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6842","1073741888","0","FirewalkersPath","0","Firewalkers' Path","870","6757","5470","0","1392","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6843","1073741888","0","ShrineoftheBlackFlame","0","Shrine of the Black Flame","870","6757","5471","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6844","1073741888","0","TheBlazingWay","0","The Blazing Way","870","6757","5472","0","1392","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6846","1073741888","0","ShimmeringShores","0.6","Time-Lost Waters","870","6757","5474","1059","0","0","0","0","0","0","0","675","-1","84","89","0","0","15","0","0","0","0"
"6848","1073741888","0","BladespireFortress","0","Turgall's Den","1116","6720","5476","0","1519","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6849","1073741888","0","BladespireFortress","0","Sootstained Mines","1116","6720","5477","0","1479","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6850","1073741888","0","FavelaMineCamp","0","Sootstained Mining Camp","1116","6720","5478","1347","1519","0","0","0","0","0","0","0","-1","96","0","92","0","15","0","0","0","0"
"6851","0","0","Grommar","0","Grommar","1168","0","5479","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6852","64","0","ProvingGrounds","0","Proving Grounds","1148","0","5480","0","1393","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6854","1073741888","0","HideyHole","0","[UNUSED]Hidey-Hole","1116","6719","5482","0","0","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6855","1073741888","0","GloomshadeGrove","0","Gloomshade Grove","1116","6719","5483","1151","1459","0","0","0","0","0","0","1232","-1","96","0","91","0","15","0","0","0","0"
"6857","1073741888","0","TheShadowRise","0","The Shadow Rise","1116","6719","5485","0","0","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6861","1140850752","1","TheSavageCrag","0.2","Grulloc's Lair","1116","6720","5489","0","1480","0","0","0","0","0","0","0","-1","0","0","92","0","13","0","0","0","0"
"6862","1073741824","0","TheHalfhillMarketScenario","0","The Halfhill Market","1157","6863","5490","1142","1382","0","0","0","0","0","0","675","-1","86","0","-1","0","13","0","0","0","0"
"6863","0","0","TheSecretIngredientScenario","0","The Secret Ingredient","1157","0","5491","0","1382","0","0","0","0","0","0","0","-1","0","0","-1","0","13","0","0","0","0"
"6864","1073758272","0","BladespireFortress","0","Bladespire Citadel","1116","6720","5492","0","1519","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6865","1073741888","0","zzOldExplosionTownNOTTEMPNAME","0","zzOld - Explosion Town [NOT TEMP NAME]","1116","6721","5493","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6866","1073741888","0","TwilightGlade","0","Twilight Glade","1116","6719","5494","1150","1458","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6867","1073741888","0","TheCrimsonCrossing","0","Circle of Blood","1116","6720","5495","1146","1522","0","0","0","0","0","0","0","-1","84","0","92","0","15","0","0","0","0"
"6868","1073741888","0","ThunderlordCityInterior","0","Hall of the Great Hunt","1116","6720","5496","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","0","0","0","0","0"
"6869","1073741888","0","Worgol","0","Wor'gol","1116","6720","5497","1146","1479","0","0","0","0","0","0","0","-1","84","0","91","0","15","0","0","0","0"
"6870","1073741888","0","GloomshadeGrotto","0","Gloomshade Grotto","1116","6719","5498","0","1459","0","0","0","0","0","0","1232","-1","0","0","91","0","15","0","0","0","0"
"6871","1073741888","0","FarseersRock","0.2","Farseer's Rock","1116","6720","5499","1144","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6872","1073741888","0","TerraceOfTheStars","0","Terrace of the Stars","1116","6719","5500","1191","1454","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6873","1073741888","0","AnguishFortress","0","Anguish Fortress","1116","6719","5501","1191","1454","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6874","0","12","OgreMines","0","Bloodmaul Slag Mines","1175","0","5502","0","1519","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6875","1073741888","0","BladespireFortress","0","Bladespire Throne","1116","6720","5503","0","1519","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6876","1073741888","0","BastionRise","0","Bastion Rise","1116","6721","5504","0","1474","0","0","0","0","0","0","0","-1","0","0","93","0","15","0","0","0","0"
"6877","1073741888","0","Deadgrin","0","Deadgrin","1116","6721","5505","0","1471","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6878","1073741888","0","TailthrasherBasin","0","Tailthrasher Basin","1116","6721","5506","0","1475","0","0","0","0","0","0","0","-1","0","0","93","0","15","0","0","0","0"
"6879","1073741888","0","TheBrokenSpine","0","The Broken Spine","1116","6721","5507","0","0","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6880","1073741888","0","EvermornSprings","0","Evermorn Springs","1116","6721","5508","1250","1474","0","0","0","0","0","0","675","-1","86","0","93","0","15","0","0","0","0"
"6881","1075839040","0","Beastwatch","0","Beastwatch","1116","6721","5509","0","1474","0","0","0","0","0","0","0","-1","0","0","93","0","15","0","0","0","0"
"6882","1073741888","0","TheForgottenCaves","0","The Forgotten Caves","1116","6721","5510","0","0","0","0","0","0","0","0","675","-1","75","0","0","0","15","0","0","0","0"
"6883","1073741888","0","BlackrockPipeworks","0","Blackrock Pipeworks","1116","6721","5511","0","1476","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6884","1073741888","0","MistcreepMire","0","Mistcreep Mire","1116","6721","5512","1252","1474","0","0","0","0","0","0","1232","-1","0","0","93","0","15","0","0","0","0"
"6885","1073758272","0","CragplumeCauldron","0","Cragplume Cauldron","1116","6721","5513","0","1475","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6886","1073741888","0","DraenataurCavern","0","Draenataur Cavern","1116","6721","5514","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6887","1073741888","0","StonemaulArena","0","Stonemaul Arena","1116","6721","5515","0","1475","0","0","0","0","0","0","0","-1","96","0","93","0","15","0","0","0","0"
"6888","1073741888","0","KorgallsHovel","0","Kor'gall's Hovel","1116","6721","5516","0","0","0","0","0","0","0","0","0","-1","0","0","93","0","0","0","0","0","0"
"6889","1073741888","0","BrimstoneSprings","0","Brimstone Springs","1116","6721","5517","0","1475","0","0","0","0","0","0","1232","-1","96","0","0","0","15","0","0","0","0"
"6890","1073741888","0","zzOldGorgrondGarrisonArea","0","zzOld - Gorgrond Garrison Area","1116","6721","5518","1182","0","0","0","0","0","0","0","0","-1","86","0","0","0","15","0","0","0","0"
"6891","1073741888","0","GronnCanyon","0","Gronn Canyon","1116","6721","5519","0","1475","0","0","0","0","0","0","0","-1","96","0","100","0","15","0","0","0","0"
"6892","1073741888","0","BlackrockFoundry","0","The Pit","1116","6721","5520","1183","1476","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6893","1073741888","0","IyunWeald","0","Iyun Weald","1116","6721","5521","1251","1474","0","0","0","0","0","0","675","-1","96","0","92","0","15","0","0","0","0"
"6894","1073741888","0","GronnCave","0","Gronn Cave","1116","6721","5522","0","1475","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6895","1073741888","0","WindwardAscent","0","Windward Ascent","1116","6721","5523","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6896","1073741888","0","ElementalHollow","0","Elemental Hollow","1116","6721","5524","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6897","1073741888","0","BlackrockShipyard","0","Blackrock Shipyard","1116","6721","5525","0","1476","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6898","1073741888","0","zzOldTankworks","0","zzOld - Tankworks","1116","6721","5526","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6899","1073741888","0","AfflictionRidge","0","Affliction Ridge","1116","6721","5527","1252","0","0","0","0","0","0","0","675","-1","96","0","0","0","15","0","0","0","0"
"6900","1073741888","0","SulfurBasin","0","Sulfur Basin","1116","6721","5528","0","1475","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6901","1073741888","0","BlackrockFoundryBase","0","Grimrail Depot","1116","6721","5529","1183","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6902","1073741888","0","ReegaksNest","0.2","Reeg'ak's Nest","1116","6720","5530","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6903","1073741888","0","MeltedBurrow","0.2","Melted Burrow","1116","6720","5531","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6905","1073741888","0","GormaulTower","0","Gormaul Tower","1116","6720","5533","0","0","0","0","0","0","0","0","0","-1","96","0","100","0","15","0","0","0","0"
"6906","1073741888","0","FrostwallApproach","0.2","Frostwall Approach","1116","6720","5534","1146","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6907","1073741888","0","MordulTower","0","Mor'dul Tower","1116","6720","5535","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6908","64","0","HeroesThroughTime","0.6","[PH] Heroes Through Time","1116","0","5536","1220","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"6909","1073741888","0","SocretharsRise","0","Socrethar's Rise","1116","6719","5537","1149","1554","0","0","0","0","0","0","0","-1","96","0","99","0","15","0","0","0","0"
"6910","1073741888","0","DarktideRoost","0","Darktide Roost","1116","6719","5538","0","1483","0","0","0","0","0","0","1232","-1","0","0","99","0","15","0","0","0","0"
"6911","1073741888","0","SacrificePit","0","Pit of the Devourer","1116","6720","5539","0","0","0","0","0","0","0","0","0","-1","0","0","-1","0","15","0","0","0","0"
"6912","0","8","DraenorAuchindoun","0.6","Auchindoun","1182","0","5540","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6913","1073741888","0","GorgrondPass","0","Gorgrond Pass","1116","6721","5541","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6914","1073741888","0","Deeproot","0","Deeproot","1116","6721","5542","1244","1474","0","0","0","0","0","0","675","-1","86","0","93","0","15","0","0","0","0"
"6915","1073741888","0","TheFertileGround","0","The Fertile Ground","1116","6721","5543","1251","1474","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"6916","1073741888","0","CourtofSouls","0","Court of Souls","1116","6662","5544","0","1499","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6917","1073741888","0","LiadrinsWatch","0","Liadrin's Watch","1116","6662","5545","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6918","1073741888","0","DeathwebHollow","0","Deathweb Hollow","1116","6662","5546","1179","1506","0","0","0","0","0","0","0","-1","82","0","0","0","15","0","0","0","0"
"6920","1073741888","0","Telmor","0","Telmor","1116","6662","5548","0","1499","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6921","1073741888","0","PlainsOfSerenity","0","Plains of Serenity","1116","6719","5549","1149","0","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6922","1073741888","0","MoonflowerValley","0","Moonflower Valley","1116","6719","5550","1149","0","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6923","1073741888","0","EmbaariVillage","0","Embaari Village","1116","6719","5551","1150","1457","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6924","1073741888","0","CrystalMineTown","0","Aruuna","1116","6662","5552","0","1504","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6925","1073741888","0","PilgrimRest","0","Anchorite's Sojourn","1116","6662","5553","0","1501","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6926","1073741888","0","VeilShadar","0","Veil Shadar","1116","6662","5554","0","1504","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6927","1073741888","0","IsleofDusk","0","Duskfall Island","1116","6662","5555","0","1503","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6928","1073741888","0","PilgrimRoad","0","The Pilgrim's Road","1116","6662","5556","0","0","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6929","1073741888","0","FrostboarDrifts","0","Frostboar Drifts","1116","6720","5557","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6930","1073741888","0","Karabor","0","Karabor","1116","6719","5558","0","1565","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6931","1073741888","0","PathoftheLight","0","Path of the Light","1116","6719","5559","0","1462","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6932","0","12","ShadowmoonDungeon","0","Shadowmoon Burial Grounds","1176","0","5560","0","1528","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6933","1073741888","0","Iskarsrefuge","0","Terokkar Refuge","1116","6662","5561","0","1504","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6934","1073741888","0","RootersPass","0","Rooter's Pass","1116","6721","5562","0","1475","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6935","1073741888","0","Razorbloom","0","Razorbloom","1116","6721","5563","1250","1474","0","0","0","0","0","0","675","-1","0","0","93","0","15","0","0","0","0"
"6936","16448","0","BlastedLandsZ","0","Blasted Lands (DO NOT USE)","0","0","5564","210","7","0","0","0","0","0","0","675","-1","0","11","0","0","15","16","17","0","0"
"6937","1073741888","0","SharptuskLake","0","Sharptusk Lake","1116","6662","5565","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6938","1073741888","0","KuurosClaim","0","Kuuro's Claim","1116","6662","5566","0","1507","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6939","1073741888","0","BladespireFortress","0","Butcher's Rise","1116","6720","5567","0","1519","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6940","1073741888","0","TheBindingTrench","0","The Binding Trench","1116","6721","5568","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6941","536887296","0","Ashran","0.6","Ashran","1116","0","5569","1220","1438","0","0","0","0","0","0","1232","-1","97","0","0","0","15","25","25","0","0"
"6942","1073741888","0","SpinelingCrevice","0","Spineling Crevice","1116","6721","5570","0","0","0","0","0","0","0","0","0","-1","0","0","93","0","15","0","0","0","0"
"6943","1073741888","0","GardensOfEternityd","0","Gardens of Eternity","1116","6719","5571","0","1462","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6944","1073741888","0","TranquilCourt","0","Tranquil Court","1116","6719","5572","0","1462","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6945","1073741888","0","TheColiseumofLight","0","The Coliseum of Light","1116","6719","5573","0","1462","0","0","0","0","0","0","1232","-1","0","0","91","0","15","0","0","0","0"
"6946","1073741888","0","KaraborHarbor","0","Karabor Harbor","1116","6719","5574","1169","0","0","0","0","0","0","0","1232","-1","84","0","91","0","15","0","0","0","0"
"6947","1073741888","0","TaladorBeach","0","Orunai Coast","1116","6662","5575","1143","0","0","0","0","0","0","0","1232","-1","84","0","95","0","15","0","0","0","0"
"6948","1073741888","0","TaladorBluffBase","0","Archenon Siegeyard","1116","6662","5576","0","1500","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6949","1073741888","0","TaladorTuurem","0","Tuurem","1116","6662","5577","1143","1500","0","0","0","0","0","0","0","-1","84","0","95","0","15","0","0","0","0"
"6950","1073741888","0","MorgranLogworks","0","Mor'gran Logworks","1116","6662","5578","0","0","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6951","0","12","IronDocks","0","Iron Docks","1195","0","5579","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6952","1073741888","0","TheSulficRefuge","0","The Sulfic Refuge","1116","6721","5580","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6953","1073758272","0","ShatteredBeachhead","0","Shattered Beachhead","0","4","5581","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"6954","1073758272","0","ShatteredLanding","0","Shattered Landing","0","4","5582","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"6955","0","0","BonetownScenario","0","Bonetown Scenario","1200","0","5583","1212","0","0","0","0","0","0","0","0","-1","0","0","-1","0","13","0","0","0","0"
"6956","1073741888","0","GronnstalkersCache","0","Gronnstalkers' Cache","1116","6720","5584","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6957","1073741888","0","ExilesRise","0","Exile's Rise","1116","6719","5585","0","0","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6958","1073741888","0","PoolofVisions","0","Pool of Visions","1116","6720","5586","1146","0","0","0","0","0","0","0","0","-1","84","0","91","0","15","0","0","0","0"
"6959","1073741888","0","AruunaCrystalMine","0","Aruuna Crystal Mine","1116","6662","5587","0","1507","0","0","0","0","0","0","0","-1","0","0","95","0","15","0","0","0","0"
"6960","0","0","FrostfireRidge","0","Frostfire Ridge","1203","0","5588","0","1478","1127","0","0","0","0","0","675","-1","96","0","0","0","13","0","0","0","0"
"6961","1073741888","0","CanyonPass","0","Canyon Pass","1116","6721","5589","0","0","0","0","0","0","0","0","0","-1","0","0","94","0","15","0","0","0","0"
"6962","1073741888","0","BladespireRavine","0.6","Bladespire Ravine","1116","6720","5590","1147","1519","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6963","1073758272","0","TheShatteredFront","0","The Shattered Front","0","4","5591","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"6964","1073741888","0","StonefangRidge","0.6","Stonefang Ridge","1116","6720","5592","1147","1479","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6965","1073741888","0","ThunderPassScenario","0","Thunder Pass","1116","6720","5593","0","1481","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
