Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18_0,Unknown18_1,Unknown19,Unknown20,Unknown21_0,Unknown21_1,Unknown22,Unknown23,Unknown24_0,Unknown24_1,Unknown24_2,Unknown24_3,Unknown24_4,Unknown24_5,Unknown24_6,Unknown24_7,Unknown25,Unknown26_0,Unknown26_1,Unknown26_2,Unknown27,Unknown28
"4336","1073811495","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15856","0","0","0","0","0","0","0","0","0","0","0"
"4337","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15857","0","0","0","0","0","0","0","0","0","0","0"
"4338","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15858","0","0","0","0","0","0","0","0","0","0","0"
"4339","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15859","15860","0","0","0","0","0","0","0","0","0","0"
"4340","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15861","15862","15863","15864","15865","15866","15867","15868","0","0","0","0"
"4341","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15869","0","0","0","0","0","0","0","0","0","0","0"
"4346","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15881","0","0","0","0","0","0","0","0","0","0","0"
"4347","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15882","0","0","0","0","0","0","0","0","0","0","0"
"4348","1614864687","3.141593","3.141593","0","0","0.2617994","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15883","15884","15885","0","0","0","0","0","0","0","0","0"
"4349","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15886","0","0","0","0","0","0","0","0","0","0","0"
"4360","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15912","0","0","0","0","0","0","0","0","0","0","0"
"4361","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15913","0","0","0","0","0","0","0","0","0","0","0"
"4362","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15914","0","0","0","0","0","0","0","0","0","0","0"
"4367","1073885484","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15925","0","0","0","0","0","0","0","0","0","0","0"
"4372","1073741832","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15936","0","0","0","0","0","0","0","0","0","0","0"
"4373","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15937","0","0","0","0","0","0","0","0","0","0","0"
"4374","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15945","0","0","0","0","0","0","0","0","0","0","0"
"4375","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15939","15940","16642","16643","0","0","0","0","0","0","0","0"
"4376","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15941","0","0","0","0","0","0","0","0","0","0","0"
"4377","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15944","0","0","0","0","0","0","0","0","0","0","0"
"4379","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15947","0","0","0","0","0","0","0","0","0","0","0"
"4380","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15948","0","0","0","0","0","0","0","0","0","0","0"
"4381","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15949","0","0","0","0","0","0","0","0","0","0","0"
"4382","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15950","0","0","0","0","0","0","0","0","0","0","0"
"4383","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15951","0","0","0","0","0","0","0","0","0","0","0"
"4384","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15952","0","0","0","0","0","0","0","0","0","0","0"
"4385","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15953","0","0","0","0","0","0","0","0","0","0","0"
"4386","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15954","0","0","0","0","0","0","0","0","0","0","0"
"4387","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15956","0","0","0","0","0","0","0","0","0","0","0"
"4392","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15968","0","0","0","0","0","0","0","0","0","0","0"
"4393","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15970","0","0","0","0","0","0","0","0","0","0","0"
"4394","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15971","0","0","0","0","0","0","0","0","0","0","0"
"4395","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15972","0","0","0","0","0","0","0","0","0","0","0"
"4396","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15973","0","0","0","0","0","0","0","0","0","0","0"
"4397","3221225600","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15974","0","0","0","0","0","0","0","0","0","0","0"
"4398","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15975","0","0","0","0","0","0","0","0","0","0","0"
"4399","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15976","0","0","0","0","0","0","0","0","0","0","0"
"4400","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15977","0","0","0","0","0","0","0","0","0","0","0"
"4401","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15978","0","0","0","0","0","0","0","0","0","0","0"
"4402","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15979","15980","15981","15982","15988","0","0","0","0","0","0","0"
"4403","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15987","0","0","0","0","0","0","0","0","0","0","0"
"4404","3221225600","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15989","0","0","0","0","0","0","0","0","0","0","0"
"4405","1074004040","3.141593","3.141593","-1.396263","1.396263","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15990","15991","0","0","0","0","0","0","0","0","0","0"
"4406","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15992","0","0","0","0","0","0","0","0","0","0","0"
"4407","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15993","0","0","0","0","0","0","0","0","0","0","0"
"4408","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15994","0","0","0","0","0","0","0","0","0","0","0"
"4409","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","15995","0","0","0","0","0","0","0","0","0","0","0"
"4414","1074266112","1.047198","1.047198","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16006","16007","0","0","0","0","0","0","0","0","0","0"
"4415","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16008","0","0","0","0","0","0","0","0","0","0","0"
"4416","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16009","0","0","0","0","0","0","0","0","0","0","0"
"4417","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16010","0","0","0","0","0","0","0","0","0","0","0"
"4418","1073872896","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16011","0","0","0","0","0","0","0","0","0","0","0"
"4419","1073741824","3.141593","3.141593","0","0","0.2617994","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16012","0","0","0","0","0","0","0","0","0","0","0"
"4420","1078067200","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16013","0","0","0","0","0","0","0","0","0","0","0"
"4425","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16024","0","0","0","0","0","0","0","0","0","0","0"
"4426","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16025","0","0","0","0","0","0","0","0","0","0","0"
"4427","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16026","16027","0","0","0","0","0","0","0","0","0","0"
"4428","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16028","0","0","0","0","0","0","0","0","0","0","0"
"4429","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16029","0","0","0","0","0","0","0","0","0","0","0"
"4430","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16030","0","0","0","0","0","0","0","0","0","0","0"
"4431","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16031","0","0","0","0","0","0","0","0","0","0","0"
"4432","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16032","0","0","0","0","0","0","0","0","0","0","0"
"4433","1075974183","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16033","16043","16044","16045","16046","16047","16048","16049","0","0","0","0"
"4434","1202454611","0.7853982","3.141593","-0.2617994","0.9599311","0.08726646","0.25","0.45","0","1.570796","1.570796","1","1","99","1","1","1","1","5","1","SPELLS\TEXTURES\TARGET_LINE.BLP","SPELLS\TEXTURES\RETICLE_BRIGHTGROUND.BLP","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","0","0","16041","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4435","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16042","0","0","0","0","0","0","0","0","0","0","0"
"4436","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16050","16051","0","0","0","0","0","0","0","0","0","0"
"4437","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16054","0","0","0","0","0","0","0","0","0","0","0"
"4438","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16055","0","0","0","0","0","0","0","0","0","0","0"
"4439","1073930278","1.308997","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16056","0","0","0","0","0","0","0","0","0","0","0"
"4440","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16057","16058","0","0","0","0","0","0","0","0","0","0"
"4441","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16059","0","0","0","0","0","0","0","0","0","0","0"
"4442","1074323464","3.141593","1.047198","0","0","0","1.75","2.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16060","0","0","0","0","0","0","0","0","0","0","0"
"4443","1610743840","1.570796","0.1745329","0.03490658","0.4363323","0.1396263","0","0","-0.1745329","1.570796","1.570796","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","16061","0","0","0","0","0","0","0","0","165","0","0"
"4444","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16062","0","0","0","0","0","0","0","0","0","0","0"
"4445","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16063","0","0","0","0","0","0","0","0","0","0","0"
"4446","1073741863","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16064","0","0","0","0","0","0","0","0","0","0","0"
"4447","1073877031","1.570796","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16065","0","0","0","0","0","0","0","0","0","0","0"
"4448","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16066","0","0","0","0","0","0","0","0","0","0","0"
"4453","1610743840","1.570796","0.1745329","0.03490658","0.4363323","0.1396263","0","0","-0.1745329","1.570796","1.570796","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","16077","0","0","0","0","0","0","0","0","165","0","0"
"4454","1610743840","1.570796","0.1745329","0.03490658","0.4363323","0.1396263","0","0","-0.1745329","1.570796","1.570796","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","16078","0","0","0","0","0","0","0","0","165","0","0"
"4455","1082261933","0.1745329","0.3490658","0","0","0","1","1.5","0","0","0","1.5","1.5","1","1","0","0.5","1","1","0","SPELLS\TEXTURES\TARGET_LINE.BLP","","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","0","0","16079","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4456","1610743853","0.08726646","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16080","16122","0","0","0","0","0","0","0","0","0","0"
"4457","1619444863","0.1745329","1.047198","0","0.5235988","0.7853982","1","1.5","0","0","0","1.5","1.5","1","1","1","0.1","1","1","0","SPELLS\TEXTURES\TARGET_LINE.BLP","","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","0","0","16081","16083","0","0","0","0","0","0","0","0","0","0","0","0"
"4458","1073877030","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16082","0","0","0","0","0","0","0","0","0","0","0"
"4459","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16084","16085","0","0","0","0","0","0","0","0","0","0"
"4460","1610743844","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16086","16087","16088","16089","0","0","0","16090","0","0","0","0"
"4461","1073790976","1.047198","1.047198","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","10","0","0","16091","16092","0","0","0","0","0","0","0","0","0","0"
"4462","1073877030","0.6981317","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16094","0","0","0","0","0","0","0","0","0","0","0"
"4463","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16095","0","0","0","0","0","0","0","0","0","0","0"
"4464","1193072247","2.094395","1.047198","-0.2617994","0.7853982","0.7853982","1","1.5","0.2617994","0","0","1.5","1.5","1","1","2","0.5","1.6","10","1","SPELLS\TEXTURES\TARGET_LINE.BLP","SPELLS\TEXTURES\RETICLE_BRIGHTGROUND.BLP","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","10","0.05235988","16096","0","0","0","0","0","0","0","223","61","0","0","0","0"
"4465","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16097","16098","0","0","0","0","0","0","0","0","0","0"
"4466","1073881126","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16099","0","0","0","0","0","0","0","0","0","0","0"
"4467","1073819684","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16100","0","0","0","0","0","0","0","0","0","0","0"
"4468","1075843111","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16101","0","0","0","0","0","0","0","0","0","0","0"
"4469","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16102","0","0","0","0","0","0","0","0","0","0","0"
"4470","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16103","0","0","0","0","0","0","0","0","0","0","0"
"4471","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16104","0","0","0","0","0","0","0","0","0","0","0"
"4472","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16105","0","0","0","0","0","0","0","0","0","0","0"
"4478","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16117","0","0","0","0","0","0","0","0","0","0","0"
"4479","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16118","0","0","0","0","0","0","0","0","0","0","0"
"4480","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16119","0","0","0","0","0","0","0","0","0","0","0"
"4481","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16120","0","0","0","0","0","0","0","0","0","0","0"
"4482","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16121","0","0","0","0","0","0","0","0","0","0","0"
"4483","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16123","16127","0","0","0","0","0","0","0","0","0","0"
"4484","1077936167","3.141593","3.141593","0","0","0.2617994","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16124","0","0","0","0","0","0","0","0","0","0","0"
"4485","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16125","0","0","0","0","0","0","0","0","0","0","0"
"4486","1342771237","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16130","16131","0","0","0","0","0","0","0","0","0","0"
"4487","1084101751","0.7853982","0.5235988","-0.5235988","0.5235988","0.3490658","1","1.5","0","0.7853982","0.7853982","1.5","1.5","1","1","1","1","1.6","10","20","SPELLS\TEXTURES\TARGET_LINE.BLP","SPELLS\TEXTURES\RETICLE_BRIGHTGROUND.BLP","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","0","0","16132","0","0","0","0","0","0","0","0","148","0","0","0","0"
"4488","1073872928","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16133","0","0","0","0","0","0","0","0","0","0","0"
"4489","1074266120","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16134","0","0","0","0","0","0","0","0","0","0","0"
"4490","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0"
"4491","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16135","0","0","0","0","0","0","0","0","0","0","0"
"4492","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16136","0","0","0","0","0","0","0","0","0","0","0"
"4493","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16137","0","0","0","0","0","0","0","0","0","0","0"
"4494","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16138","0","0","0","0","0","0","0","0","0","0","0"
"4495","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16139","0","0","0","0","0","0","0","0","0","0","0"
"4496","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16140","0","0","0","0","0","0","0","0","0","0","0"
"4497","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16141","0","0","0","0","0","0","0","0","0","0","0"
"4498","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16142","0","0","0","0","0","0","0","0","0","0","0"
"4499","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16143","0","0","0","0","0","0","0","0","0","0","0"
"4500","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16144","0","0","0","0","0","0","0","0","0","0","0"
"4501","1073745956","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16145","0","0","0","0","0","0","0","0","0","0","0"
"4506","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16156","0","0","0","0","0","0","0","0","0","0","0"
"4507","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","256","0","0"
"4508","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16157","0","0","0","0","0","0","0","0","0","0","0"
"4509","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16158","0","0","0","0","0","0","0","0","0","0","0"
"4510","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16159","0","0","0","0","0","0","0","0","0","0","0"
"4511","1073877287","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16160","0","0","0","0","0","0","0","0","0","0","0"
"4512","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16161","0","0","0","0","0","0","0","0","0","0","0"
"4513","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16163","0","0","0","0","0","0","0","0","0","0","0"
"4514","1073745967","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16164","0","0","0","0","0","0","0","0","0","0","0"
"4515","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16166","0","0","0","0","0","0","0","0","0","0","0"
"4517","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16168","0","0","0","0","0","0","0","0","0","0","0"
"4518","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16169","0","0","0","0","0","0","0","0","0","0","0"
"4520","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16171","0","0","0","0","0","0","0","0","0","0","0"
"4521","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16172","0","0","0","0","0","0","0","0","0","0","0"
