Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"14312","-4991","14","151","30"
"14313","-4990","14","151","30"
"14314","-4989","14","151","30"
"14315","-4988","14","151","30"
"14316","-4987","14","151","30"
"14317","-4986","14","151","30"
"14318","-4985","14","151","30"
"14319","-4984","14","151","30"
"14320","-4983","14","151","30"
"14321","-4982","14","151","30"
"14322","-4981","14","151","30"
"14323","-4980","14","151","30"
"14324","-4979","14","151","30"
"14325","-4978","14","151","30"
"14326","-4977","14","151","30"
"14327","-4976","14","151","30"
"14328","-4975","14","151","30"
"14329","-4974","14","151","30"
"14330","-4973","14","151","30"
"14331","-4972","14","151","30"
"14332","-4901","14","152","30"
"14333","-4900","14","152","30"
"14334","-4899","14","152","30"
"14335","-5132","14","153","30"
"14336","-5131","14","153","30"
"14337","-5130","14","153","30"
"14338","-5129","14","153","30"
"14339","-5128","14","153","30"
"14340","-5127","14","153","30"
"14341","-5126","14","153","30"
"14342","-5125","14","153","30"
"14343","-5124","14","153","30"
"14344","-5208","14","154","30"
"14345","-5207","14","154","30"
"14346","-5206","14","154","30"
"14347","-5205","14","154","30"
"14348","-5204","14","154","30"
"14349","-5203","14","154","30"
"14350","-5202","14","154","30"
"14351","-5201","14","154","30"
"14352","-5200","14","154","30"
"14353","-5199","14","154","30"
"14354","-5198","14","154","30"
"14355","-5197","14","154","30"
"14356","-5196","14","154","30"
"14357","-5195","14","154","30"
"14358","-5194","14","154","30"
"14359","-5193","14","154","30"
"14360","-5192","14","154","30"
"14361","-5191","14","154","30"
"14362","-5190","14","154","30"
"14363","-5189","14","154","30"
"14364","-5188","14","154","30"
"14365","-5187","14","154","30"
"14366","-5186","14","154","30"
"14367","-5185","14","154","30"
"14368","-5184","14","154","30"
"14369","-5183","14","154","30"
"14370","-5182","14","154","30"
"14371","-5181","14","154","30"
"14372","-5180","14","154","30"
"14373","-5179","14","154","30"
"14374","-5178","14","154","30"
"14375","-5177","14","154","30"
"14376","-5176","14","154","30"
"14377","-5175","14","154","30"
"14378","-5174","14","154","30"
"14379","-5173","14","154","30"
"14380","-5172","14","154","30"
"14381","-5171","14","154","30"
"14382","-5170","14","154","30"
"14383","-5169","14","154","30"
"14384","-5168","14","154","30"
"14385","-5167","14","154","30"
"14386","-5166","14","154","30"
"14387","-5165","14","154","30"
"14388","-5164","14","154","30"
"14389","-5163","14","154","30"
"14390","-5162","14","154","30"
"14391","-5161","14","154","30"
"14392","-5160","14","154","30"
"14393","-5159","14","154","30"
"14394","-5158","14","154","30"
"14395","-5157","14","154","30"
"14396","-5156","14","154","30"
"14397","-5155","14","154","30"
"14398","-5247","14","155","30"
"14399","-5246","14","155","30"
"14400","-5245","14","155","30"
"14401","-5244","14","155","30"
"14402","-5147","14","156","30"
"14403","-5146","14","156","30"
"14404","-5145","14","156","30"
"14405","-5122","14","157","30"
"14406","-5121","14","157","30"
"14407","-5120","14","157","30"
"14408","-5119","14","157","30"
"14409","-5118","14","157","30"
"14410","-5117","14","157","30"
"14411","-5116","14","157","30"
"14412","-5115","14","157","30"
"14413","-5114","14","157","30"
"14414","-5113","14","157","30"
"14415","-5112","14","157","30"
"14416","-5106","14","157","30"
"14417","-5102","14","157","30"
"14418","-5099","14","157","30"
"14419","-5098","14","157","30"
"14420","416","15","157","30"
"14421","417","15","157","30"
"14422","418","15","157","30"
"14423","419","15","157","30"
"14424","420","15","157","30"
"14425","421","15","157","30"
"14426","422","15","157","30"
"14427","423","15","157","30"
"14428","424","15","157","30"
"14429","425","15","157","30"
"14430","426","15","157","30"
"14431","427","15","157","30"
"14432","428","15","157","30"
"14433","429","15","157","30"
"14434","430","15","157","30"
"14435","431","15","157","30"
"14436","432","15","157","30"
"14437","433","15","157","30"
"14438","434","15","157","30"
"14439","435","15","157","30"
"14440","436","15","157","30"
"14441","437","15","157","30"
"14442","438","15","157","30"
"14443","439","15","157","30"
"14444","440","15","157","30"
"14445","441","15","157","30"
"14446","442","15","157","30"
"14447","-5151","14","158","30"
"14448","-5150","14","158","30"
"14449","-5307","14","161","30"
"14450","-5149","14","162","30"
"14451","-5143","14","163","30"
"14452","-5306","14","166","30"
"14453","-24737","16","167","30"
"14454","-24736","16","167","30"
"14455","-24735","16","167","30"
"14456","-24734","16","167","30"
"14457","-24733","16","167","30"
"14458","-24732","16","167","30"
"14459","-24731","16","167","30"
"14460","-24730","16","167","30"
"14461","-24729","16","167","30"
"14462","-24728","16","167","30"
"14463","-24727","16","167","30"
"14464","-24726","16","167","30"
"14465","-5342","14","173","30"
"14466","-5341","14","173","30"
"14467","-5340","14","173","30"
"14468","-5339","14","173","30"
"14469","-5338","14","173","30"
"14470","-5337","14","175","30"
"14471","-5336","14","175","30"
"14472","-5335","14","175","30"
"14473","-5334","14","175","30"
"14474","-5333","14","175","30"
"14475","-5332","14","175","30"
"14476","-5331","14","175","30"
"14477","-5330","14","175","30"
"14478","-5329","14","175","30"
"14479","-5328","14","175","30"
"14480","-5327","14","175","30"
"14481","-5324","14","176","30"
"14482","-5323","14","176","30"
"14483","-5322","14","176","30"
"14484","-5321","14","176","30"
"14485","-5320","14","176","30"
"14486","-28478","15","176","30"
"14487","-28477","15","176","30"
"14488","-28476","15","176","30"
"14489","17262","16","176","30"
"14490","17263","16","176","30"
"14491","17264","16","176","30"
"14492","-5326","14","178","30"
"14493","-5325","14","178","30"
"14494","-5319","14","180","30"
"14495","-5294","14","184","30"
"14496","-5293","14","185","30"
"14497","-5292","14","185","30"
"14498","-5291","14","185","30"
"14499","-5290","14","186","30"
"14500","-5289","14","186","30"
"14501","-5288","14","186","30"
"14502","-5287","14","186","30"
"14503","-5286","14","186","30"
"14504","-5285","14","187","30"
"14505","-5284","14","187","30"
"14506","-5283","14","187","30"
"14507","-5282","14","187","30"
"14508","-5281","14","187","30"
"14509","-5280","14","187","30"
"14510","-5279","14","187","30"
"14511","-5349","14","192","30"
"14512","-5154","14","194","30"
"14513","-5153","14","194","30"
"14514","-5152","14","194","30"
"14515","402","15","195","30"
"14516","-5148","14","200","30"
"14517","-5144","14","202","30"
"14518","-5142","14","203","30"
"14519","-5141","14","203","30"
"14520","-5140","14","205","30"
"14521","-5139","14","205","30"
"14522","-5138","14","206","30"
"14523","-5137","14","207","30"
"14524","-5136","14","207","30"
"14525","-5135","14","207","30"
"14526","-5134","14","207","30"
"14527","-5020","14","211","30"
"14528","-5019","14","211","30"
"14529","-5258","14","213","30"
"14530","-5257","14","213","30"
"14531","-5255","14","213","30"
"14532","-5254","14","213","30"
"14533","-5253","14","213","30"
"14534","-5252","14","213","30"
"14535","-5250","14","213","30"
"14536","-5249","14","213","30"
"14537","30686","15","213","30"
"14538","19533","16","213","30"
"14539","19534","16","213","30"
"14540","-26540","16","213","30"
"14541","-5026","14","215","30"
"14542","-5025","14","215","30"
"14543","-5024","14","217","30"
"14544","-5023","14","217","30"
"14545","-5022","14","217","30"
"14546","-5021","14","219","30"
"14547","-5093","14","229","30"
"14548","-5092","14","229","30"
"14549","-5091","14","229","30"
"14550","-5090","14","229","30"
"14551","-5089","14","229","30"
"14552","-5081","14","232","30"
"14553","-5080","14","234","30"
"14554","-5083","14","235","30"
"14555","-5082","14","235","30"
"14556","-5088","14","236","30"
"14557","-5087","14","236","30"
"14558","-5086","14","236","30"
"14559","-5085","14","236","30"
"14560","-5084","14","236","30"
"14561","-5079","14","241","30"
"14562","-5260","14","251","30"
"14563","-5259","14","2","31"
"14564","-383","14","18","31"
"14565","-382","14","18","31"
"14566","30515","15","18","31"
"14567","30524","15","18","31"
"14568","30526","15","18","31"
"14569","17267","16","18","31"
"14570","17268","16","18","31"
"14571","17269","16","18","31"
"14572","17270","16","18","31"
"14573","-26645","16","18","31"
"14574","-26644","16","18","31"
"14575","-5045","14","21","31"
"14576","-5043","14","23","31"
"14577","-5238","14","50","31"
"14578","-5237","14","50","31"
"14579","-5236","14","50","31"
"14580","-5235","14","50","31"
"14581","-5234","14","50","31"
"14582","-5242","14","53","31"
"14583","-5241","14","53","31"
"14584","-5240","14","54","31"
"14585","-5239","14","54","31"
"14586","-5221","14","55","31"
"14587","-5220","14","55","31"
"14588","-5219","14","56","31"
"14589","-5218","14","56","31"
"14590","-5217","14","57","31"
"14591","-5216","14","57","31"
"14592","-5215","14","58","31"
"14593","-5214","14","58","31"
"14594","-5213","14","59","31"
"14595","-5212","14","59","31"
"14596","-5211","14","60","31"
"14597","-5210","14","60","31"
"14598","-5209","14","84","31"
"14599","-5463","14","89","31"
"14600","-5462","14","89","31"
"14601","-5460","14","89","31"
"14602","-5459","14","89","31"
"14603","-28500","15","90","31"
"14604","-28499","15","90","31"
"14605","-28498","15","90","31"
"14606","-28497","15","90","31"
"14607","-28496","15","91","31"
"14608","-28495","15","91","31"
"14609","-28494","15","91","31"
"14610","-28493","15","91","31"
"14611","-5007","14","92","31"
"14612","-5006","14","92","31"
"14613","-5005","14","95","31"
"14614","-5004","14","95","31"
"14615","-5003","14","97","31"
"14616","-5002","14","97","31"
"14617","-5001","14","97","31"
"14618","-5000","14","97","31"
"14619","-5070","14","104","31"
"14620","-5069","14","105","31"
"14621","-5067","14","106","31"
"14622","-5064","14","107","31"
"14623","-5062","14","108","31"
"14624","-5060","14","111","31"
"14625","-5058","14","112","31"
"14626","-5056","14","113","31"
"14627","-5054","14","116","31"
"14628","-5052","14","117","31"
"14629","-5051","14","119","31"
"14630","-5050","14","119","31"
"14631","-5049","14","119","31"
"14632","-5048","14","119","31"
"14633","-5018","14","120","31"
"14634","-5017","14","121","31"
"14635","-5016","14","121","31"
"14636","-5015","14","121","31"
"14637","-5014","14","121","31"
"14638","-5013","14","121","31"
"14639","-5012","14","121","31"
"14640","-5011","14","121","31"
"14641","-5010","14","121","31"
"14642","-5009","14","121","31"
"14643","-5008","14","122","31"
"14644","-5047","14","127","31"
"14645","-5042","14","134","31"
"14646","-5041","14","134","31"
"14647","-5032","14","139","31"
"14648","-5030","14","140","31"
"14649","-5029","14","140","31"
"14650","-5028","14","140","31"
"14651","-5027","14","140","31"
"14652","-5031","14","141","31"
"14653","-5317","14","151","31"
"14654","-5316","14","151","31"
"14655","-5314","14","151","31"
"14656","-5313","14","151","31"
"14657","-5311","14","151","31"
"14658","-5310","14","151","31"
"14659","-5309","14","151","31"
"14660","-5308","14","151","31"
"14661","-5302","14","154","31"
"14662","-5301","14","155","31"
"14663","-5376","14","160","31"
"14664","-5375","14","160","31"
"14665","-5374","14","160","31"
"14666","-5373","14","160","31"
"14667","-5372","14","160","31"
"14668","-5371","14","160","31"
"14669","-5370","14","160","31"
"14670","-5369","14","160","31"
"14671","-5368","14","160","31"
"14672","-5367","14","160","31"
"14673","-5366","14","160","31"
"14674","-5365","14","160","31"
"14675","-5364","14","160","31"
"14676","-5363","14","160","31"
"14677","-5362","14","160","31"
"14678","-5361","14","160","31"
"14679","-5360","14","160","31"
"14680","-5359","14","160","31"
"14681","-5358","14","160","31"
"14682","-5357","14","160","31"
"14683","-5356","14","160","31"
"14684","-5355","14","160","31"
"14685","-5354","14","160","31"
"14686","-5353","14","160","31"
"14687","-5352","14","160","31"
"14688","17208","16","160","31"
"14689","17209","16","160","31"
"14690","17210","16","160","31"
"14691","17211","16","160","31"
"14692","17212","16","160","31"
"14693","17213","16","160","31"
"14694","17214","16","160","31"
"14695","17215","16","160","31"
"14696","17216","16","160","31"
"14697","-29597","16","162","31"
"14698","-29596","16","162","31"
"14699","-5377","14","164","31"
"14700","-313","14","166","31"
"14701","-312","14","166","31"
"14702","-311","14","166","31"
"14703","-310","14","166","31"
"14704","-309","14","166","31"
"14705","-308","14","166","31"
"14706","-307","14","166","31"
"14707","-306","14","166","31"
"14708","-305","14","166","31"
"14709","-304","14","166","31"
"14710","-303","14","166","31"
"14711","-302","14","166","31"
"14712","-301","14","166","31"
"14713","-300","14","166","31"
"14714","-299","14","166","31"
"14715","-328","14","167","31"
"14716","-327","14","167","31"
"14717","-326","14","167","31"
"14718","-325","14","167","31"
"14719","-324","14","167","31"
"14720","-323","14","167","31"
"14721","-322","14","167","31"
"14722","-321","14","167","31"
"14723","-320","14","167","31"
"14724","-319","14","167","31"
"14725","-318","14","167","31"
"14726","-317","14","167","31"
"14727","-316","14","167","31"
"14728","-315","14","167","31"
"14729","-314","14","167","31"
"14730","17190","16","177","31"
"14731","17191","16","177","31"
"14732","-1160","14","180","31"
"14733","-1158","14","180","31"
"14734","30378","15","180","31"
"14735","-1140","14","182","31"
"14736","-1139","14","182","31"
"14737","-1138","14","182","31"
"14738","-1137","14","182","31"
"14739","-1136","14","182","31"
"14740","-1135","14","182","31"
"14741","-1134","14","182","31"
"14742","-1133","14","182","31"
"14743","-1132","14","182","31"
"14744","-1131","14","182","31"
"14745","-1130","14","182","31"
"14746","-1129","14","182","31"
"14747","-1128","14","182","31"
"14748","-1127","14","182","31"
"14749","30456","15","182","31"
"14750","30457","15","182","31"
"14751","30458","15","182","31"
"14752","30459","15","182","31"
"14753","17219","16","182","31"
"14754","17220","16","182","31"
"14755","-386","14","200","31"
"14756","-29654","16","202","31"
"14757","-29653","16","202","31"
"14758","-29652","16","202","31"
"14759","-29651","16","202","31"
"14760","-29650","16","202","31"
"14761","393","15","216","31"
"14762","19530","16","216","31"
"14763","352","15","218","31"
"14764","353","15","218","31"
"14765","354","15","218","31"
"14766","355","15","218","31"
"14767","30376","15","234","31"
"14768","30377","15","235","31"
"14769","30546","15","241","31"
"14770","30547","15","242","31"
"14771","-26881","16","245","31"
"14772","30657","15","248","31"
"14773","30557","15","16","32"
"14774","30558","15","16","32"
"14775","30660","15","18","32"
"14776","16797","16","18","32"
"14777","19904","15","23","32"
"14778","19905","15","23","32"
"14779","19906","15","23","32"
"14780","30565","15","30","32"
"14781","30566","15","31","32"
"14782","30661","15","32","32"
"14783","30662","15","32","32"
"14784","17304","16","32","32"
"14785","30671","15","40","32"
"14786","30672","15","40","32"
"14787","30673","15","40","32"
"14788","30674","15","40","32"
"14789","30675","15","40","32"
"14790","30676","15","40","32"
"14791","30677","15","40","32"
"14792","30681","15","49","32"
"14793","30682","15","49","32"
"14794","30683","15","49","32"
"14795","30604","15","50","32"
"14796","30490","15","52","32"
"14797","30563","15","54","32"
"14798","30663","15","55","32"
"14799","30664","15","55","32"
"14800","30665","15","55","32"
"14801","30666","15","55","32"
"14802","30667","15","55","32"
"14803","30668","15","55","32"
"14804","30669","15","55","32"
"14805","19925","15","56","32"
"14806","19926","15","56","32"
"14807","-28617","15","56","32"
"14808","30448","15","60","32"
"14809","30449","15","60","32"
"14810","-25912","15","60","32"
"14811","-25911","15","60","32"
"14812","-25910","15","60","32"
"14813","17194","16","60","32"
"14814","17195","16","60","32"
"14815","17196","16","60","32"
"14816","30658","15","63","32"
"14817","30489","15","68","32"
"14818","30496","15","79","32"
"14819","30544","15","81","32"
"14820","30545","15","82","32"
"14821","30548","15","88","32"
"14822","30497","15","89","32"
"14823","30549","15","126","32"
"14824","30492","15","134","32"
"14825","30493","15","134","32"
"14826","30494","15","134","32"
"14827","30495","15","134","32"
"14828","17247","16","134","32"
"14829","17248","16","134","32"
"14830","19927","15","142","32"
"14831","19928","15","142","32"
"14832","19929","15","142","32"
"14833","-25902","15","143","32"
"14834","30655","15","145","32"
"14835","30656","15","146","32"
"14836","30474","15","147","32"
"14837","30475","15","147","32"
"14838","30476","15","147","32"
"14839","30559","15","148","32"
"14840","30560","15","148","32"
"14841","30300","15","151","32"
"14842","30301","15","151","32"
"14843","30302","15","151","32"
"14844","30303","15","151","32"
"14845","30306","15","152","32"
"14846","30307","15","152","32"
"14847","30308","15","152","32"
"14848","30309","15","152","32"
"14849","30318","15","153","32"
"14850","30319","15","153","32"
"14851","30320","15","153","32"
"14852","30321","15","153","32"
"14853","30322","15","153","32"
"14854","30323","15","153","32"
"14855","30324","15","153","32"
"14856","30325","15","153","32"
"14857","30326","15","153","32"
"14858","30327","15","153","32"
"14859","30328","15","153","32"
"14860","30329","15","153","32"
"14861","30330","15","153","32"
"14862","30331","15","153","32"
"14863","30332","15","153","32"
"14864","30333","15","153","32"
"14865","30334","15","153","32"
"14866","30335","15","153","32"
"14867","30336","15","153","32"
"14868","30337","15","153","32"
"14869","30338","15","153","32"
"14870","30339","15","153","32"
"14871","30340","15","153","32"
"14872","30341","15","153","32"
"14873","30342","15","153","32"
"14874","30343","15","153","32"
"14875","30344","15","153","32"
"14876","30345","15","153","32"
"14877","30346","15","153","32"
"14878","30347","15","153","32"
"14879","30348","15","153","32"
"14880","-15208","15","153","32"
"14881","-15207","15","153","32"
"14882","-15206","15","153","32"
"14883","-15205","15","153","32"
"14884","-15204","15","153","32"
"14885","-15203","15","153","32"
"14886","-15202","15","153","32"
"14887","-15201","15","153","32"
"14888","-15200","15","153","32"
"14889","-15199","15","153","32"
"14890","-15198","15","153","32"
"14891","-15197","15","153","32"
"14892","-15196","15","153","32"
"14893","-15195","15","153","32"
"14894","-15194","15","153","32"
"14895","-15193","15","153","32"
"14896","-15192","15","153","32"
"14897","-15191","15","153","32"
"14898","-15190","15","153","32"
"14899","-15189","15","153","32"
"14900","-15188","15","153","32"
"14901","-15187","15","153","32"
"14902","-15186","15","153","32"
"14903","-15185","15","153","32"
"14904","-15184","15","153","32"
"14905","30310","15","161","32"
"14906","30311","15","161","32"
"14907","30312","15","161","32"
"14908","30313","15","161","32"
"14909","30314","15","162","32"
"14910","30315","15","162","32"
"14911","30316","15","162","32"
"14912","30317","15","162","32"
"14913","30568","15","182","32"
"14914","30463","15","189","32"
"14915","30464","15","189","32"
"14916","30466","15","189","32"
"14917","30467","15","189","32"
"14918","30468","15","189","32"
"14919","30571","15","192","32"
"14920","30572","15","192","32"
"14921","-28469","15","192","32"
"14922","30580","15","193","32"
"14923","30583","15","194","32"
"14924","30584","15","194","32"
"14925","30589","15","195","32"
"14926","30590","15","195","32"
"14927","30591","15","195","32"
"14928","17295","16","195","32"
"14929","17296","16","195","32"
"14930","30598","15","196","32"
"14931","30601","15","197","32"
"14932","-25976","15","208","32"
"14933","30408","15","210","32"
"14934","30409","15","210","32"
"14935","30410","15","210","32"
"14936","30411","15","210","32"
"14937","30412","15","210","32"
"14938","30413","15","210","32"
"14939","30414","15","210","32"
"14940","30415","15","210","32"
"14941","30416","15","210","32"
"14942","30417","15","210","32"
"14943","30418","15","210","32"
"14944","30419","15","210","32"
"14945","30420","15","210","32"
"14946","30421","15","210","32"
"14947","30422","15","210","32"
"14948","30423","15","210","32"
"14949","30424","15","210","32"
"14950","30425","15","210","32"
"14951","30426","15","210","32"
"14952","30427","15","210","32"
"14953","32369","16","212","32"
"14954","32370","16","212","32"
"14955","32371","16","212","32"
"14956","32372","16","212","32"
"14957","30529","15","213","32"
"14958","30530","15","213","32"
"14959","30531","15","213","32"
"14960","30532","15","213","32"
"14961","30533","15","213","32"
"14962","30534","15","213","32"
"14963","30535","15","213","32"
"14964","30536","15","213","32"
"14965","17271","16","213","32"
"14966","17272","16","213","32"
"14967","17273","16","213","32"
"14968","17274","16","213","32"
"14969","19923","15","216","32"
"14970","14732","16","223","32"
"14971","19901","15","224","32"
"14972","14733","16","229","32"
"14973","30296","15","230","32"
"14974","14734","16","230","32"
"14975","19920","15","231","32"
"14976","19921","15","231","32"
"14977","19922","15","231","32"
"14978","30561","15","232","32"
"14979","30577","15","234","32"
"14980","30651","15","236","32"
"14981","30652","15","237","32"
"14982","30653","15","238","32"
"14983","30654","15","238","32"
"14984","19912","15","239","32"
"14985","19913","15","239","32"
"14986","19914","15","239","32"
"14987","30379","15","2","33"
"14988","30380","15","2","33"
"14989","30381","15","2","33"
"14990","30537","15","6","33"
"14991","30538","15","6","33"
"14992","30551","15","7","33"
"14993","30552","15","7","33"
"14994","30507","15","8","33"
"14995","30508","15","8","33"
"14996","30509","15","8","33"
"14997","30510","15","8","33"
"14998","19909","15","9","33"
"14999","19917","15","10","33"
"15000","19918","15","10","33"
"15001","19919","15","10","33"
"15002","30539","15","11","33"
"15003","30540","15","11","33"
"15004","30550","15","12","33"
"15005","30511","15","32","33"
"15006","30512","15","32","33"
"15007","30513","15","32","33"
"15008","30514","15","32","33"
"15009","30555","15","34","33"
"15010","30556","15","34","33"
"15011","30553","15","37","33"
"15012","30554","15","37","33"
"15013","30562","15","42","33"
"15014","32351","16","43","33"
"15015","30567","15","57","33"
"15016","19526","16","69","33"
"15017","19527","16","69","33"
"15018","19528","16","69","33"
"15019","19529","16","69","33"
"15020","31116","15","70","33"
"15021","31117","15","70","33"
"15022","19933","16","70","33"
"15023","19934","16","70","33"
"15024","19935","16","70","33"
"15025","19936","16","70","33"
"15026","19937","16","70","33"
"15027","19938","16","70","33"
"15028","19939","16","70","33"
"15029","19940","16","70","33"
"15030","19941","16","70","33"
"15031","19942","16","70","33"
"15032","19943","16","70","33"
"15033","19944","16","70","33"
"15034","30428","15","101","33"
"15035","30429","15","101","33"
"15036","30432","15","101","33"
"15037","30433","15","101","33"
"15038","30434","15","101","33"
"15039","30435","15","101","33"
"15040","30436","15","101","33"
"15041","30437","15","101","33"
"15042","30438","15","101","33"
"15043","30439","15","101","33"
"15044","30440","15","101","33"
"15045","30441","15","101","33"
"15046","30444","15","101","33"
"15047","-25952","15","101","33"
"15048","-25951","15","101","33"
"15049","-25950","15","101","33"
"15050","-25949","15","101","33"
"15051","-25948","15","101","33"
"15052","-25947","15","101","33"
"15053","-25946","15","101","33"
"15054","-25945","15","101","33"
"15055","-25944","15","101","33"
"15056","-25943","15","101","33"
"15057","-25942","15","101","33"
"15058","-25941","15","101","33"
"15059","-25940","15","101","33"
"15060","-25939","15","101","33"
"15061","-25938","15","101","33"
"15062","-25937","15","101","33"
"15063","-25936","15","101","33"
"15064","-25935","15","101","33"
"15065","-25934","15","101","33"
"15066","-25933","15","101","33"
"15067","-25932","15","101","33"
"15068","-25931","15","101","33"
"15069","-25930","15","101","33"
"15070","-25929","15","101","33"
"15071","-25928","15","101","33"
"15072","-25927","15","101","33"
"15073","-25926","15","101","33"
"15074","-25925","15","101","33"
"15075","-25924","15","101","33"
"15076","-25923","15","101","33"
"15077","-25922","15","101","33"
"15078","-25921","15","101","33"
"15079","-25920","15","101","33"
"15080","-25919","15","101","33"
"15081","-25918","15","101","33"
"15082","-25917","15","101","33"
"15083","-25916","15","101","33"
"15084","-25915","15","101","33"
"15085","-25914","15","101","33"
"15086","-25913","15","101","33"
"15087","30698","15","105","33"
"15088","30699","15","105","33"
"15089","30569","15","108","33"
"15090","30570","15","109","33"
"15091","30573","15","111","33"
"15092","-25879","15","111","33"
"15093","30712","15","112","33"
"15094","30713","15","112","33"
"15095","30714","15","112","33"
"15096","30715","15","112","33"
"15097","30716","15","112","33"
"15098","30717","15","112","33"
"15099","30718","15","112","33"
"15100","30719","15","112","33"
"15101","30720","15","112","33"
"15102","30721","15","112","33"
"15103","30722","15","112","33"
"15104","30723","15","112","33"
"15105","30724","15","112","33"
"15106","30725","15","112","33"
"15107","30726","15","112","33"
"15108","30727","15","112","33"
"15109","30728","15","112","33"
"15110","30729","15","112","33"
"15111","30730","15","112","33"
"15112","30731","15","112","33"
"15113","30732","15","112","33"
"15114","30733","15","112","33"
"15115","30734","15","112","33"
"15116","30735","15","112","33"
"15117","30736","15","112","33"
"15118","30737","15","112","33"
"15119","30738","15","112","33"
"15120","30739","15","112","33"
"15121","30740","15","112","33"
"15122","30741","15","112","33"
"15123","30742","15","112","33"
"15124","30743","15","112","33"
"15125","30744","15","112","33"
"15126","30745","15","112","33"
"15127","30746","15","112","33"
"15128","30747","15","112","33"
"15129","30748","15","112","33"
"15130","30749","15","112","33"
"15131","30750","15","112","33"
"15132","30751","15","112","33"
"15133","30752","15","112","33"
"15134","30753","15","112","33"
"15135","30754","15","112","33"
"15136","30755","15","112","33"
"15137","30756","15","112","33"
"15138","30757","15","112","33"
"15139","30758","15","112","33"
"15140","30759","15","112","33"
"15141","30760","15","112","33"
"15142","30761","15","112","33"
"15143","30762","15","112","33"
"15144","30763","15","112","33"
"15145","30764","15","112","33"
"15146","30765","15","112","33"
"15147","30766","15","112","33"
"15148","30767","15","112","33"
"15149","30768","15","112","33"
"15150","30769","15","112","33"
"15151","30770","15","112","33"
"15152","30771","15","112","33"
"15153","30772","15","112","33"
"15154","30773","15","112","33"
"15155","30774","15","112","33"
"15156","30775","15","112","33"
"15157","30776","15","112","33"
"15158","30777","15","112","33"
"15159","30778","15","112","33"
"15160","30779","15","112","33"
"15161","30780","15","112","33"
"15162","30781","15","112","33"
"15163","30782","15","112","33"
"15164","30783","15","112","33"
"15165","30784","15","112","33"
"15166","30785","15","112","33"
"15167","30786","15","112","33"
"15168","30787","15","112","33"
"15169","30793","15","112","33"
"15170","30794","15","112","33"
"15171","30800","15","112","33"
"15172","-30333","15","112","33"
"15173","-30332","15","112","33"
"15174","-30331","15","112","33"
"15175","-30330","15","112","33"
"15176","-30329","15","112","33"
"15177","-30328","15","112","33"
"15178","-30327","15","112","33"
"15179","-30326","15","112","33"
"15180","-30325","15","112","33"
"15181","-30324","15","112","33"
"15182","-30323","15","112","33"
"15183","-30322","15","112","33"
"15184","-30321","15","112","33"
"15185","30632","15","115","33"
"15186","30633","15","115","33"
"15187","30634","15","115","33"
"15188","30635","15","115","33"
"15189","30636","15","115","33"
"15190","30637","15","115","33"
"15191","30575","15","116","33"
"15192","30576","15","116","33"
"15193","30670","15","117","33"
"15194","17307","16","117","33"
"15195","30687","15","121","33"
"15196","30688","15","121","33"
"15197","30690","15","121","33"
"15198","30691","15","121","33"
"15199","30692","15","121","33"
"15200","30693","15","121","33"
"15201","30694","15","121","33"
"15202","31147","15","121","33"
"15203","31148","15","121","33"
"15204","-25869","15","121","33"
"15205","30837","15","122","33"
"15206","30838","15","122","33"
"15207","30839","15","122","33"
"15208","30840","15","122","33"
"15209","30841","15","122","33"
"15210","30842","15","122","33"
"15211","30843","15","122","33"
"15212","30844","15","122","33"
"15213","30845","15","122","33"
"15214","30846","15","122","33"
"15215","30847","15","122","33"
"15216","30848","15","122","33"
"15217","30849","15","122","33"
"15218","30850","15","122","33"
"15219","30851","15","122","33"
"15220","30852","15","122","33"
"15221","30853","15","122","33"
"15222","30854","15","122","33"
"15223","30855","15","122","33"
"15224","30856","15","122","33"
"15225","30857","15","122","33"
"15226","30858","15","122","33"
"15227","30859","15","122","33"
"15228","30860","15","122","33"
"15229","30861","15","122","33"
"15230","30862","15","122","33"
"15231","30863","15","122","33"
"15232","30864","15","122","33"
"15233","30865","15","122","33"
"15234","30866","15","122","33"
"15235","30867","15","122","33"
"15236","30868","15","122","33"
"15237","30869","15","122","33"
"15238","30870","15","122","33"
"15239","30871","15","122","33"
"15240","30872","15","122","33"
"15241","30873","15","122","33"
"15242","30874","15","122","33"
"15243","30875","15","122","33"
"15244","30876","15","122","33"
"15245","30877","15","122","33"
"15246","30878","15","122","33"
"15247","30879","15","122","33"
"15248","30880","15","122","33"
"15249","30881","15","122","33"
"15250","30882","15","122","33"
"15251","30883","15","122","33"
"15252","30884","15","122","33"
"15253","30885","15","122","33"
"15254","30886","15","122","33"
"15255","30887","15","122","33"
"15256","30888","15","122","33"
"15257","30889","15","122","33"
"15258","30890","15","122","33"
"15259","30541","15","127","33"
"15260","30542","15","128","33"
"15261","30578","15","138","33"
"15262","30619","15","139","33"
"15263","30620","15","139","33"
"15264","30621","15","139","33"
"15265","30622","15","139","33"
"15266","30581","15","146","33"
"15267","30585","15","147","33"
"15268","17292","16","147","33"
"15269","30579","15","151","33"
"15270","30582","15","153","33"
"15271","30587","15","154","33"
"15272","30588","15","154","33"
"15273","30472","15","175","33"
"15274","30592","15","184","33"
"15275","17297","16","184","33"
"15276","17298","16","184","33"
"15277","30595","15","185","33"
"15278","30596","15","185","33"
"15279","30597","15","185","33"
