Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27_0,Unknown27_1,Unknown27_2,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37,Unknown38,Unknown39,Unknown40,Unknown41,Unknown42,Unknown43,Unknown44,Unknown45,Unknown46,Unknown47,Unknown48,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60
"3973","1081482","2","0","0","0","-10","0","7","19.29","0","0","1","4","0","20","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","0","0","91","91","5","5","5","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"3974","1081482","2","0","0","0","-10","0","7","19.29","0","0","1","4","0","20","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","0","0","91","91","5","5","5","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"6292","1048715","18","0","0","0","0","0","7","19.29","0","0","1","4","0","3.5","19.29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"7267","1048715","18","0","0","0","0","0","7","19.29","0","0","1","4","0","3.5","19.29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"9600","1048715","18","0","0","0","0","0","7","19.29","0","0","1","4","0","3.5","19.29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"12819","1048715","18","0","0","0","0","0","7","19.29","0","0","1","4","0","3.5","19.29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"16064","1048715","18","0","0","0","0","0","7","19.29","0","0","1","4","0","3.5","19.29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"7656","33587215","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"7535","139419666","9309633","0","-0.3","-0.2","0.8","0","7","19.29","0","0","1","4","0","7","19.29","1.2","1.2","6","6","0","-1.570796","0","1","0","0","1","1","1","0","0","0","4","0","15","0","0","534043","37","38","-1","474","128","123","40","40","39","112","107","111","0","0","0","0","0","0","0","13","34","-1","-1","-1","1","0","0"
"4426","32783","524801","0","0.1","0","0.1","0","12","19.29","0","1","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","534043","37","38","91","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"9764","32783","524801","0","0.1","0","0.1","0","12","19.29","0","1","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","534043","37","38","91","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"9783","32783","524801","0","0.1","0","0.1","0","12","19.29","0","1","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","534043","37","38","91","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"8272","1610647563","524289","0","0","0","0","0","20","19.29","0","0","1","4","0","12","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"9787","33587343","0","0","-0.2","0","1","0","7","19.29","0","0","1","4","0","10","19.29","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","5","102","32","17","466","467","468","-1","-1","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"9788","33587343","0","0","-2.5","-1","1.4","0","7","19.29","0","0","1","4","0","10","19.29","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","5","102","32","17","466","467","468","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"9789","33587343","0","0","-4","1","2.2","0","7","19.29","0","0","1","4","0","10","19.29","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","5","102","32","17","466","467","468","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"10910","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"9766","1644201999","11264","0","-0.2","0.4","-2.2","0","7","19.29","0","0","1","4","0","4","19.29","0","0","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","534043","37","38","-1","91","-1","110","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"9767","33587211","0","0","6.25","0.8","-6.3","0","7","19.29","0","0","1","4","0","7","19.29","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","-1","128","123","466","467","468","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"5366","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5386","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5387","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5388","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5389","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5390","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5391","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5392","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5446","33587215","0","4","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","476","121","-1","6","-1","-1","91","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"5869","51405832","38273028","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","20","-1","-1","-1","-1","1","0","0"
"5867","51405832","38273028","0","4.25","-3.6","2.8","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","20","-1","-1","-1","-1","1","0","0"
"5868","51405832","38273028","0","4.25","3.6","2.8","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","20","-1","-1","-1","-1","1","0","0"
"7126","1930464267","16","0","0","0","0","0","7","19.29","0.7","2","1.5","4","0","7","19.29","0.7","2","1.5","4","0","0","0","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","-1","91","37","38","39","-1","107","111","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","13836","13834"
"7537","1930464267","16","0","0","0","0","0","7","19.29","0.7","2","1.5","4","0","7","19.29","0.7","2","1.5","4","0","0","0","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","-1","91","37","38","39","-1","107","111","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","13836","13834"
"10397","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"16060","1645251081","402656272","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","2.25","0","0","10","0","0","534041","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","13836","13834"
"7759","34635791","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"8360","1611696139","34078721","0","-0.2","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"7937","1662028303","436215808","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","10","0","0","534041","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"5251","33587209","33554432","0","20","-10","10","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"5253","33587209","33554432","0","-15","0","20","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"5587","33587215","33554432","0","-0.1","0","0.85","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","0","17","16","16","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","1","34","-1","-1","-1","1","0","0"
"5889","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"7128","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"7970","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"8059","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"8110","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"8234","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"8762","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"9060","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"9261","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"9346","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"9707","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10146","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10211","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10597","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10599","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10600","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10601","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10602","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10603","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10604","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10605","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10671","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13939","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"10442","303866127","33554432","0","-0.15","-0.23","0","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","2.094395","0","0.5235988","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","5","-1","-1","4","-1","1","0","0"
"16241","303866127","33554432","0","-0.15","-0.23","0","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","2.094395","0","0.5235988","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","5","-1","-1","4","-1","1","0","0"
"10443","303857935","33554432","0","0.15","-0.2","0.3","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","-1.570796","0","-0.6981317","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","9","-1","-1","4","-1","1","0","0"
"16242","303857935","33554432","0","0.15","-0.2","0.3","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","-1.570796","0","-0.6981317","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","9","-1","-1","4","-1","1","0","0"
"10444","303857935","33554432","0","-0.2","-0.4","-0.1","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","0","0","2.617994","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","10","-1","-1","4","-1","1","0","0"
"16243","303857935","33554432","0","-0.2","-0.4","-0.1","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","0","0","2.617994","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","10","-1","-1","4","-1","1","0","0"
"10445","303857935","33554432","0","0.25","0.23","0","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","1.570796","0","0.5235988","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","3","-1","-1","4","-1","1","0","0"
"16244","303857935","33554432","0","0.25","0.23","0","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","1.570796","0","0.5235988","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","3","-1","-1","4","-1","1","0","0"
"10446","303857935","33554432","0","0.25","0.23","0","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","1.570796","0","0.5235988","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","1","-1","-1","4","-1","1","0","0"
"16245","303857935","33554432","0","0.25","0.23","0","0","7","19.29","0.2","0.6","1","4","0","7","19.29","0.5","0.7","2","4","1.570796","0","0.5235988","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","128","-1","-1","-1","-1","-1","74","16","0","0","0","0","0","0","0","1","-1","-1","4","-1","1","0","0"
"10550","32783","0","0","-0.12","0","0.05","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"10557","32783","0","0","-0.12","0","0.05","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"10572","32783","0","0","-0.12","0","0.05","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"8505","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"10854","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"10855","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"7639","1481408522","41943042","0","0","0","0","0","7","19.29","0","0","1","4","0","50","0","0","0","10","100","0","0","0","1","0.8","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","474","128","123","-1","38","-1","112","107","111","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"7640","1481408522","41943042","0","0","0","0","0","7","19.29","0","0","1","4","0","50","0","0","0","10","100","0","0","0","1","0.8","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","474","128","123","-1","38","-1","112","107","111","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"7152","34635791","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"16063","34635791","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"8277","33587211","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"8455","33587211","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"9109","33587211","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
