Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"111504","1226","1225","969","1225","19","6","63","12","17","6"
"112135","1226","1225","969","1225","19","6","63","12","17","6"
"119399","1226","1225","969","1225","19","6","63","12","17","6"
"100242","1160","1161","1162","1160","7","1","1","7","5","10"
"100522","1160","1161","1162","1160","7","1","1","7","5","10"
"101120","1164","1163","1168","1168","4","4","4","4","0","15"
"101126","1164","1163","1168","1168","4","4","4","4","0","15"
"101132","1164","1163","1168","1168","4","4","4","4","0","15"
"103036","1164","1163","1168","1168","4","4","4","4","0","15"
"103445","1164","1163","1168","1168","4","4","4","4","0","15"
"106864","1164","1163","1168","1168","4","4","4","4","0","15"
"106878","1164","1163","1168","1168","4","4","4","4","0","15"
"106892","1164","1163","1168","1168","4","4","4","4","0","15"
"106906","1164","1163","1168","1168","4","4","4","4","0","15"
"106918","1164","1163","1168","1168","4","4","4","4","0","15"
"106930","1164","1163","1168","1168","4","4","4","4","0","15"
"106943","1164","1163","1168","1168","4","4","4","4","0","15"
"106257","277","278","1224","1223","2","2","8","4","0","3"
"111505","277","278","1224","1223","2","2","8","4","0","3"
"112136","277","278","1224","1223","2","2","8","4","0","3"
"119400","277","278","1224","1223","2","2","8","4","0","3"
"100181","1226","1225","969","1225","38","19","31","12","17","6"
"105792","1226","1225","969","1225","38","19","31","12","17","6"
"106258","1226","1225","969","1225","38","19","31","12","17","6"
"106861","1226","1225","969","1225","38","19","31","12","17","6"
"110071","1226","1225","969","1225","38","19","31","12","17","6"
"112137","1226","1225","969","1225","38","19","31","12","17","6"
"114062","1226","1225","969","1225","38","19","31","12","17","6"
"114226","1226","1225","969","1225","38","19","31","12","17","6"
"119122","1226","1225","969","1225","38","19","31","12","17","6"
"105188","1287","1288","1289","1290","25","25","25","25","0","8"
"112648","1287","1288","1289","1290","25","25","25","25","0","8"
"116545","1287","1288","1289","1290","25","25","25","25","0","8"
"116795","1287","1288","1289","1290","25","25","25","25","0","8"
"101123","996","848","841","999","3","1","6","6","7","3"
"101129","996","848","841","999","3","1","6","6","7","3"
"101136","996","848","841","999","3","1","6","6","7","3"
"103038","996","848","841","999","3","1","6","6","7","3"
"103448","996","848","841","999","3","1","6","6","7","3"
"105257","996","848","841","999","3","1","6","6","7","3"
"106871","996","848","841","999","3","1","6","6","7","3"
"106885","996","848","841","999","3","1","6","6","7","3"
"106899","996","848","841","999","3","1","6","6","7","3"
"106911","996","848","841","999","3","1","6","6","7","3"
"106923","996","848","841","999","3","1","6","6","7","3"
"106936","996","848","841","999","3","1","6","6","7","3"
"106949","996","848","841","999","3","1","6","6","7","3"
"115824","996","848","841","999","3","1","6","6","7","3"
"116796","996","848","841","999","3","1","6","6","7","3"
"101124","1249","1250","999","841","3","3","4","6","7","4"
"101130","1249","1250","999","841","3","3","4","6","7","4"
"101137","1249","1250","999","841","3","3","4","6","7","4"
"103039","1249","1250","999","841","3","3","4","6","7","4"
"103449","1249","1250","999","841","3","3","4","6","7","4"
"106872","1249","1250","999","841","3","3","4","6","7","4"
"106886","1249","1250","999","841","3","3","4","6","7","4"
"106900","1249","1250","999","841","3","3","4","6","7","4"
"106912","1249","1250","999","841","3","3","4","6","7","4"
"106924","1249","1250","999","841","3","3","4","6","7","4"
"106937","1249","1250","999","841","3","3","4","6","7","4"
"106950","1249","1250","999","841","3","3","4","6","7","4"
"111539","1249","1250","999","841","3","3","4","6","7","4"
"116546","1249","1250","999","841","3","3","4","6","7","4"
"116797","1249","1250","999","841","3","3","4","6","7","4"
"101125","1246","1247","1245","1248","3","1","11","1","5","12"
"101131","1246","1247","1245","1248","3","1","11","1","5","12"
"101138","1246","1247","1245","1248","3","1","11","1","5","12"
"103040","1246","1247","1245","1248","3","1","11","1","5","12"
"103450","1246","1247","1245","1248","3","1","11","1","5","12"
"105190","1246","1247","1245","1248","3","1","11","1","5","12"
"106873","1246","1247","1245","1248","3","1","11","1","5","12"
"106887","1246","1247","1245","1248","3","1","11","1","5","12"
"106901","1246","1247","1245","1248","3","1","11","1","5","12"
"106913","1246","1247","1245","1248","3","1","11","1","5","12"
"106925","1246","1247","1245","1248","3","1","11","1","5","12"
"106938","1246","1247","1245","1248","3","1","11","1","5","12"
"106951","1246","1247","1245","1248","3","1","11","1","5","12"
"116548","1246","1247","1245","1248","3","1","11","1","5","12"
"116800","1246","1247","1245","1248","3","1","11","1","5","12"
"109876","1309","1311","1309","1311","8","2","4","2","0","8"
"109890","1309","1311","1309","1311","8","2","4","2","0","8"
"103540","0","0","0","0","4","4","4","88","1","8"
"103609","0","0","0","0","4","4","4","88","1","8"
"108132","0","0","0","0","4","4","4","88","1","8"
"108238","0","0","0","0","4","4","4","88","1","8"
"108556","0","0","0","0","4","4","4","88","1","8"
"109001","0","0","0","0","4","4","4","88","1","8"
"109884","0","0","0","0","4","4","4","88","1","8"
"111818","0","0","0","0","4","4","4","88","1","8"
"111941","0","0","0","0","4","4","4","88","1","8"
"111985","0","0","0","0","4","4","4","88","1","8"
"114052","0","0","0","0","4","4","4","88","1","8"
"114262","0","0","0","0","4","4","4","88","1","8"
"100234","1165","1165","1165","1160","2","2","10","2","5","8"
"100241","1165","1165","1165","1160","2","2","10","2","5","8"
"100521","1165","1165","1165","1160","2","2","10","2","5","8"
"100235","1160","1158","1159","1160","7","1","1","7","5","10"
"116550","793","694","695","1187","49","15","3","33","7","4"
"116802","793","694","695","1187","49","15","3","33","7","4"
"111508","1255","1256","1257","1258","2","2","2","10","9","6"
"112142","1255","1256","1257","1258","2","2","2","10","9","6"
"119405","1255","1256","1257","1258","2","2","2","10","9","6"
"102378","1267","1267","1267","1268","4","4","4","4","0","8"
"103330","1267","1267","1267","1268","4","4","4","4","0","8"
"114028","1267","1267","1267","1268","4","4","4","4","0","8"
"115211","1267","1267","1267","1268","4","4","4","4","0","8"
"103460","1270","1271","1483","1267","17","41","16","26","5","8"
"105960","1270","1271","1483","1267","17","41","16","26","5","8"
"111675","1270","1271","1483","1267","17","41","16","26","5","8"
"111978","1270","1271","1483","1267","17","41","16","26","5","8"
"112702","1270","1271","1483","1267","17","41","16","26","5","8"
"114029","1270","1271","1483","1267","17","41","16","26","5","8"
"114069","1270","1271","1483","1267","17","41","16","26","5","8"
"114250","1270","1271","1483","1267","17","41","16","26","5","8"
"115224","1270","1271","1483","1267","17","41","16","26","5","8"
"101121","1158","1160","1161","1242","8","5","2","1","5","15"
"101127","1158","1160","1161","1242","8","5","2","1","5","15"
"101133","1158","1160","1161","1242","8","5","2","1","5","15"
"103447","1287","1288","1289","1290","4","4","4","4","0","8"
"106870","1287","1288","1289","1290","4","4","4","4","0","8"
"106884","1287","1288","1289","1290","4","4","4","4","0","8"
"106898","1287","1288","1289","1290","4","4","4","4","0","8"
"106910","1287","1288","1289","1290","4","4","4","4","0","8"
"106922","1287","1288","1289","1290","4","4","4","4","0","8"
"106935","1287","1288","1289","1290","4","4","4","4","0","8"
"106948","1287","1288","1289","1290","4","4","4","4","0","8"
"101084","1277","1278","1161","1159","8","5","1","2","5","13"
"101102","1277","1278","1161","1159","8","5","1","2","5","13"
"101134","1277","1278","1161","1159","8","5","1","2","5","13"
"103446","1277","1278","1161","1159","8","5","1","2","5","13"
"102379","1270","1271","1270","1270","4","4","4","4","5","8"
"103332","1270","1271","1270","1270","4","4","4","4","5","8"
"114030","1270","1271","1270","1270","4","4","4","4","5","8"
"115212","1270","1271","1270","1270","4","4","4","4","5","8"
"103458","1283","1484","1268","1274","27","14","32","27","8","4"
"105958","1283","1484","1268","1274","27","14","32","27","8","4"
"111817","1283","1484","1268","1274","27","14","32","27","8","4"
"111979","1283","1484","1268","1274","27","14","32","27","8","4"
"112703","1283","1484","1268","1274","27","14","32","27","8","4"
"114031","1283","1484","1268","1274","27","14","32","27","8","4"
"114070","1283","1484","1268","1274","27","14","32","27","8","4"
"114253","1283","1484","1268","1274","27","14","32","27","8","4"
"115225","1283","1484","1268","1274","27","14","32","27","8","4"
"100818","1302","1301","1304","1297","31","38","25","6","0","6"
"102942","1302","1301","1304","1297","31","38","25","6","0","6"
"111509","1302","1301","1304","1297","31","38","25","6","0","6"
"111544","1302","1301","1304","1297","31","38","25","6","0","6"
"112146","1302","1301","1304","1297","31","38","25","6","0","6"
"116557","1302","1301","1304","1297","31","38","25","6","0","6"
"116809","1302","1301","1304","1297","31","38","25","6","0","6"
"119407","1302","1301","1304","1297","31","38","25","6","0","6"
"109873","1342","1375","1343","412","28","17","52","3","7","4"
"109886","1342","1375","1343","412","28","17","52","3","7","4"
"102380","490","844","492","690","4","4","4","4","0","6"
"103334","490","844","492","690","4","4","4","4","0","6"
"114032","490","844","492","690","4","4","4","4","0","6"
"115213","490","844","492","690","4","4","4","4","0","6"
"100736","1226","1225","969","1217","25","13","31","31","0","2"
"103209","1226","1225","969","1217","25","13","31","31","0","2"
"110289","1226","1225","969","1217","25","13","31","31","0","2"
"111865","1226","1225","969","1217","25","13","31","31","0","2"
"111943","1226","1225","969","1217","25","13","31","31","0","2"
"114033","1226","1225","969","1217","25","13","31","31","0","2"
"115214","1226","1225","969","1217","25","13","31","31","0","2"
"119121","1226","1225","969","1217","25","13","31","31","0","2"
"111866","19","350","1342","1341","7","93","0","0","7","2"
"111944","19","350","1342","1341","7","93","0","0","7","2"
"114034","1484","1283","1282","1267","2","20","13","65","8","9"
"114252","1484","1283","1282","1267","2","20","13","65","8","9"
"114035","1281","1282","1281","1283","25","25","25","25","8","8"
"115215","1281","1282","1281","1283","25","25","25","25","8","8"
"102074","0","0","0","0","4","4","4","88","9","8"
"102702","0","0","0","0","4","4","4","88","9","8"
"103444","0","0","0","0","4","4","4","88","9","8"
"104462","0","0","0","0","4","4","4","88","9","8"
"105635","0","0","0","0","4","4","4","88","9","8"
"105868","0","0","0","0","4","4","4","88","9","8"
"108736","0","0","0","0","4","4","4","88","9","8"
"108984","0","0","0","0","4","4","4","88","9","8"
"111519","0","0","0","0","4","4","4","88","9","8"
"111897","0","0","0","0","4","4","4","88","9","8"
"111914","0","0","0","0","4","4","4","88","9","8"
"112162","0","0","0","0","4","4","4","88","9","8"
"114049","0","0","0","0","4","4","4","88","9","8"
"114051","0","0","0","0","4","4","4","88","9","8"
"114265","0","0","0","0","4","4","4","88","9","8"
"115220","0","0","0","0","4","4","4","88","9","8"
"116574","0","0","0","0","4","4","4","88","9","8"
"119423","0","0","0","0","4","4","4","88","9","8"
"101128","888","890","892","888","5","4","4","3","0","8"
"101135","888","890","892","888","5","4","4","3","0","8"
"103037","888","890","892","888","5","4","4","3","0","8"
"103434","888","890","892","888","5","4","4","3","0","8"
"104817","888","890","892","888","5","4","4","3","0","8"
"104827","888","890","892","888","5","4","4","3","0","8"
"104837","888","890","892","888","5","4","4","3","0","8"
"106793","888","890","892","888","5","4","4","3","0","8"
"106869","888","890","892","888","5","4","4","3","0","8"
"106883","888","890","892","888","5","4","4","3","0","8"
"106897","888","890","892","888","5","4","4","3","0","8"
"101669","274","841","990","873","13","19","44","24","7","8"
"102857","274","841","990","873","13","19","44","24","7","8"
"109197","274","841","990","873","13","19","44","24","7","8"
"110252","274","841","990","873","13","19","44","24","7","8"
"110726","274","841","990","873","13","19","44","24","7","8"
"112168","274","841","990","873","13","19","44","24","7","8"
"114065","274","841","990","873","13","19","44","24","7","8"
"114243","274","841","990","873","13","19","44","24","7","8"
"115813","274","841","990","873","13","19","44","24","7","8"
"116744","274","841","990","873","13","19","44","24","7","8"
"119181","274","841","990","873","13","19","44","24","7","8"
"102382","672","668","673","943","4","5","5","2","0","12"
"103337","672","668","673","943","4","5","5","2","0","12"
"114037","672","668","673","943","4","5","5","2","0","12"
"115216","672","668","673","943","4","5","5","2","0","12"
"101787","85","83","81","80","6","6","6","82","8","8"
"101790","63","64","65","66","6","6","6","82","0","8"
"101785","77","79","76","78","6","6","6","82","8","8"
"119148","1341","1342","1343","1375","17","15","22","46","7","4"
"119149","1341","351","350","412","16","9","68","7","7","2"
"102062","1322","1318","1319","1323","6","4","3","3","5","10"
"108013","1322","1318","1319","1323","6","4","3","3","5","10"
"108035","1322","1318","1319","1323","6","4","3","3","5","10"
"108482","1322","1318","1319","1323","6","4","3","3","5","10"
"108483","1322","1318","1319","1323","6","4","3","3","5","10"
"108484","1322","1318","1319","1323","6","4","3","3","5","10"
"108505","1322","1318","1319","1323","6","4","3","3","5","10"
"108506","1322","1318","1319","1323","6","4","3","3","5","10"
"108507","1322","1318","1319","1323","6","4","3","3","5","10"
"109358","1322","1318","1319","1323","6","4","3","3","5","10"
"109360","1322","1318","1319","1323","6","4","3","3","5","10"
"118948","1322","1318","1319","1323","6","4","3","3","5","10"
"119152","1322","1318","1319","1323","6","4","3","3","5","10"
"102796","1337","1338","1334","1335","2","10","2","2","0","8"
"112159","1337","1338","1334","1335","2","10","2","2","0","8"
"119420","1337","1338","1334","1335","2","10","2","2","0","8"
"102790","1332","1335","1334","1336","4","8","3","1","0","8"
"106261","1332","1335","1334","1336","4","8","3","1","0","8"
"112160","1332","1335","1334","1336","4","8","3","1","0","8"
"119421","1332","1335","1334","1336","4","8","3","1","0","8"
"111543","1329","1328","1330","1329","44","6","6","44","9","10"
"116556","1329","1328","1330","1329","44","6","6","44","9","10"
"116808","1329","1328","1330","1329","44","6","6","44","9","10"
"118957","1341","1342","1343","1342","31","38","31","0","0","4"
"108509","1321","1321","1320","1320","36","36","16","12","5","4"
"118939","1321","1321","1320","1320","36","36","16","12","5","4"
"102685","1374","1375","1376","1374","6","31","19","44","0","3"
"108029","1374","1375","1376","1374","6","31","19","44","0","3"
"108109","1374","1375","1376","1374","6","31","19","44","0","3"
"109758","1374","1375","1376","1374","6","31","19","44","0","3"
"118943","1374","1375","1376","1374","6","31","19","44","0","3"
"118944","1374","1375","1376","1374","6","31","19","44","0","3"
"103335","1515","1516","1517","1520","23","8","4","65","5","8"
"105227","1515","1516","1517","1520","23","8","4","65","5","8"
"108630","1515","1516","1517","1520","23","8","4","65","5","8"
"109332","1515","1516","1517","1520","23","8","4","65","5","8"
"109897","1351","1347","1350","1346","6","25","44","25","9","8"
"111868","1351","1347","1350","1346","6","25","44","25","9","8"
"109668","1474","1475","1475","812","39","26","23","12","17","10"
"111869","1474","1475","1475","812","39","26","23","12","17","10"
"111946","1474","1475","1475","812","39","26","23","12","17","10"
"118950","1360","1357","1358","1359","19","50","25","6","9","8"
"108511","1354","1355","1356","1357","19","19","13","49","9","8"
"118955","1354","1355","1356","1357","19","19","13","49","9","8"
"104816","1160","1161","1162","1160","39","10","4","47","5","8"
"104826","1160","1161","1162","1160","39","10","4","47","5","8"
"104836","1160","1161","1162","1160","39","10","4","47","5","8"
"106388","1160","1161","1162","1160","39","10","4","47","5","8"
"106794","1160","1161","1162","1160","39","10","4","47","5","8"
"106807","1160","1161","1162","1160","39","10","4","47","5","8"
"106827","1160","1161","1162","1160","39","10","4","47","5","8"
"106252","1216","1223","1222","1216","38","31","13","18","5","3"
"111520","1304","1304","1304","1302","93","0","0","7","0","6"
"112164","1304","1304","1304","1302","93","0","0","7","0","6"
"119424","1304","1304","1304","1302","93","0","0","7","0","6"
"106982","1298","1299","1365","1296","38","25","6","31","6","5"
"106050","1218","1296","1405","1294","4","10","55","31","6","8"
"106057","1218","1296","1405","1294","4","10","55","31","6","8"
"106223","1218","1296","1405","1294","4","10","55","31","6","8"
"106691","1218","1296","1405","1294","4","10","55","31","6","8"
"107697","1218","1296","1405","1294","4","10","55","31","6","8"
"107709","1218","1296","1405","1294","4","10","55","31","6","8"
"111525","1215","921","921","921","24","33","25","18","9","8"
"112170","1215","921","921","921","24","33","25","18","9","8"
"119428","1215","921","921","921","24","33","25","18","9","8"
"119156","1382","1385","1386","1394","38","13","19","30","8","14"
"118947","1374","1375","1376","1374","6","31","19","44","0","2"
"103451","1329","1328","1330","1329","7","1","1","7","5","10"
"106874","1329","1328","1330","1329","7","1","1","7","5","10"
"106888","1329","1328","1330","1329","7","1","1","7","5","10"
"106902","1329","1328","1330","1329","7","1","1","7","5","10"
"106914","1329","1328","1330","1329","7","1","1","7","5","10"
"106926","1329","1328","1330","1329","7","1","1","7","5","10"
"106939","1329","1328","1330","1329","7","1","1","7","5","10"
"106952","1329","1328","1330","1329","7","1","1","7","5","10"
"108491","1393","1394","1383","1384","1","8","5","2","5","16"
"108513","1393","1394","1383","1384","1","8","5","2","5","16"
"109364","1393","1394","1383","1384","1","8","5","2","5","16"
"109388","1393","1394","1383","1384","1","8","5","2","5","16"
"119159","1393","1394","1383","1384","1","8","5","2","5","16"
"119160","1387","1388","1395","1389","19","31","31","19","5","15"
"119161","1381","1390","1392","1393","31","38","25","6","8","10"
"104909","1197","1198","1199","1197","50","25","25","0","0","1"
"103616","1361","1362","1363","1364","19","31","19","31","0","8"
"103987","1361","1362","1363","1364","19","31","19","31","0","8"
"105172","1361","1362","1363","1364","19","31","19","31","0","8"
"105692","1361","1362","1363","1364","19","31","19","31","0","8"
"106702","1361","1362","1363","1364","19","31","19","31","0","8"
"107279","1361","1362","1363","1364","19","31","19","31","0","8"
"107282","1361","1362","1363","1364","19","31","19","31","0","8"
"108267","1361","1362","1363","1364","19","31","19","31","0","8"
"106260","1337","1338","1334","1335","5","40","10","45","0","8"
"108516","1337","1338","1334","1335","5","40","10","45","0","8"
"109367","1337","1338","1334","1335","5","40","10","45","0","8"
"109391","1337","1338","1334","1335","5","40","10","45","0","8"
"119162","1337","1338","1334","1335","5","40","10","45","0","8"
"106756","1218","1296","1405","1294","4","10","55","31","0","8"
"108640","1218","1296","1405","1294","4","10","55","31","0","8"
"114050","1290","1288","1289","1290","30","31","24","15","0","2"
"115221","1290","1288","1289","1290","30","31","24","15","0","2"
"103372","1511","1512","1513","1514","35","15","24","26","9","5"
"106259","1511","1512","1513","1514","35","15","24","26","9","5"
"108624","1511","1512","1513","1514","35","15","24","26","9","5"
"110321","1400","1401","1402","1403","25","25","25","25","0","4"
"112172","1400","1401","1402","1403","25","25","25","25","0","4"
"119430","1400","1401","1402","1403","25","25","25","25","0","4"
"104822","1158","1160","1161","1242","8","5","2","1","5","16"
"106798","1158","1160","1161","1242","8","5","2","1","5","16"
"106865","1158","1160","1161","1242","8","5","2","1","5","16"
"106879","1158","1160","1161","1242","8","5","2","1","5","16"
"106893","1158","1160","1161","1242","8","5","2","1","5","16"
"106931","1158","1160","1161","1242","8","5","2","1","5","16"
"106944","1158","1160","1161","1242","8","5","2","1","5","16"
"105957","1484","1283","1282","1267","4","20","13","63","8","9"
"111674","1484","1283","1282","1267","4","20","13","63","8","9"
"111982","1484","1283","1282","1267","4","20","13","63","8","9"
"105032","0","0","0","0","4","4","4","88","14","8"
"108131","0","0","0","0","4","4","4","88","14","8"
"109003","0","0","0","0","4","4","4","88","14","8"
"119178","0","0","0","0","4","4","4","88","14","8"
"104685","197","1411","1122","1306","28","9","35","28","0","8"
"106877","197","1411","1122","1306","28","9","35","28","0","8"
"106891","197","1411","1122","1306","28","9","35","28","0","8"
"106905","197","1411","1122","1306","28","9","35","28","0","8"
"106917","197","1411","1122","1306","28","9","35","28","0","8"
"106929","197","1411","1122","1306","28","9","35","28","0","8"
"106942","197","1411","1122","1306","28","9","35","28","0","8"
"106955","197","1411","1122","1306","28","9","35","28","0","8"
"108500","197","1411","1122","1306","28","9","35","28","0","8"
"108523","197","1411","1122","1306","28","9","35","28","0","8"
"109375","197","1411","1122","1306","28","9","35","28","0","8"
"109395","197","1411","1122","1306","28","9","35","28","0","8"
"111874","197","1411","1122","1306","28","9","35","28","0","8"
"111951","197","1411","1122","1306","28","9","35","28","0","8"
"119174","197","1411","1122","1306","28","9","35","28","0","8"
"111875","1407","1409","1410","1412","16","34","31","19","8","8"
"111952","1407","1409","1410","1412","16","34","31","19","8","8"
"108494","1394","821","1382","731","39","1","46","14","0","12"
"108517","1394","821","1382","731","39","1","46","14","0","12"
"109368","1394","821","1382","731","39","1","46","14","0","12"
"109392","1394","821","1382","731","39","1","46","14","0","12"
"119164","1394","821","1382","731","39","1","46","14","0","12"
"108189","1309","1368","731","1337","61","24","8","7","0","4"
"109369","1309","1368","731","1337","61","24","8","7","0","4"
"119165","1309","1368","731","1337","61","24","8","7","0","4"
"108496","1395","1392","1394","731","13","15","47","25","5","12"
"108519","1395","1392","1394","731","13","15","47","25","5","12"
"109370","1395","1392","1394","731","13","15","47","25","5","12"
"109393","1395","1392","1394","731","13","15","47","25","5","12"
"119166","1395","1392","1394","731","13","15","47","25","5","12"
"119115","1395","1325","1215","1394","40","6","8","46","5","5"
"119167","1394","1385","1215","854","45","34","11","10","6","5"
"118956","1376","1374","1374","1376","55","11","10","24","2","3"
"105258","700","705","698","702","22","31","27","20","8","8"
"106875","700","705","698","702","22","31","27","20","8","8"
"106889","700","705","698","702","22","31","27","20","8","8"
"106903","700","705","698","702","22","31","27","20","8","8"
"106915","700","705","698","702","22","31","27","20","8","8"
"106927","700","705","698","702","22","31","27","20","8","8"
"106940","700","705","698","702","22","31","27","20","8","8"
"106953","700","705","698","702","22","31","27","20","8","8"
"116558","700","705","698","702","22","31","27","20","8","8"
"116810","700","705","698","702","22","31","27","20","8","8"
"105186","1407","1409","1410","1412","16","36","29","19","17","8"
"115817","1407","1409","1410","1412","16","36","29","19","17","8"
"116739","1407","1409","1410","1412","16","36","29","19","17","8"
"111545","197","1411","1122","1306","28","9","35","28","8","8"
"116559","197","1411","1122","1306","28","9","35","28","8","8"
"116811","197","1411","1122","1306","28","9","35","28","8","8"
"105400","1407","1409","1410","1412","16","34","31","19","0","8"
"108499","1407","1409","1410","1412","16","34","31","19","0","8"
"108522","1407","1409","1410","1412","16","34","31","19","0","8"
"109374","1407","1409","1410","1412","16","34","31","19","0","8"
"109394","1407","1409","1410","1412","16","34","31","19","0","8"
"119173","1407","1409","1410","1412","16","34","31","19","0","8"
"104824","1165","1165","1165","1160","18","14","60","8","5","8"
"104834","1165","1165","1165","1160","18","14","60","8","5","8"
"106390","1165","1165","1165","1160","18","14","60","8","5","8"
"106791","1165","1165","1165","1160","18","14","60","8","5","8"
"106809","1165","1165","1165","1160","18","14","60","8","5","8"
"106829","1165","1165","1165","1160","18","14","60","8","5","8"
"111876","1438","1439","1441","1440","22","10","47","21","5","8"
"111953","1438","1439","1441","1440","22","10","47","21","5","8"
"119176","71","72","676","839","47","0","24","29","17","4"
"108685","1419","1420","1422","1423","26","29","24","21","17","8"
"110671","1419","1420","1422","1423","26","29","24","21","17","8"
"115815","1419","1420","1422","1423","26","29","24","21","17","8"
"116813","1419","1420","1422","1423","26","29","24","21","17","8"
"119177","1419","1420","1422","1423","26","29","24","21","17","8"
"105394","71","72","676","678","35","43","22","0","17","3"
"105776","71","72","676","678","35","43","22","0","17","3"
"106314","71","72","676","678","35","43","22","0","17","3"
"106492","71","72","676","678","35","43","22","0","17","3"
"112184","71","72","676","678","35","43","22","0","17","3"
"114055","71","72","676","678","35","43","22","0","17","3"
"114276","71","72","676","678","35","43","22","0","17","3"
"105286","1419","1469","1422","1538","19","11","46","24","17","4"
"105395","1419","1469","1422","1538","19","11","46","24","17","4"
"105621","1419","1469","1422","1538","19","11","46","24","17","4"
"105704","1419","1469","1422","1538","19","11","46","24","17","4"
"105777","1419","1469","1422","1538","19","11","46","24","17","4"
"112179","1419","1469","1422","1538","19","11","46","24","17","4"
"114057","1419","1469","1422","1538","19","11","46","24","17","4"
"114231","1419","1469","1422","1538","19","11","46","24","17","4"
"106205","1435","1436","1437","1441","11","46","21","22","5","10"
"109233","1435","1436","1437","1441","11","46","21","22","5","10"
"111877","1435","1436","1437","1441","11","46","21","22","5","10"
"111954","1435","1436","1437","1441","11","46","21","22","5","10"
"128921","1435","1436","1437","1441","11","46","21","22","5","10"
"113701","1427","1428","1446","1429","27","26","25","22","5","8"
"118989","1427","1428","1446","1429","27","26","25","22","5","8"
"121577","1427","1428","1446","1429","27","26","25","22","5","8"
"122901","1427","1428","1446","1429","27","26","25","22","5","8"
"123472","1427","1428","1446","1429","27","26","25","22","5","8"
"126618","1427","1428","1446","1429","27","26","25","22","5","8"
"127231","1427","1428","1446","1429","27","26","25","22","5","8"
"128198","1427","1428","1446","1429","27","26","25","22","5","8"
"106206","1434","1435","1441","1442","7","24","67","2","5","10"
"108914","1434","1435","1441","1442","7","24","67","2","5","10"
"111878","1434","1435","1441","1442","7","24","67","2","5","10"
"111955","1434","1435","1441","1442","7","24","67","2","5","10"
"111879","1348","1308","1341","1342","0","0","50","50","7","3"
"111956","1348","1308","1341","1342","0","0","50","50","7","3"
"111880","1431","1433","1336","1310","24","37","38","1","17","4"
"111957","1431","1433","1336","1310","24","37","38","1","17","4"
"113702","1443","1444","1450","1448","40","41","12","7","0","8"
"118990","1443","1444","1450","1448","40","41","12","7","0","8"
"121578","1443","1444","1450","1448","40","41","12","7","0","8"
"122902","1443","1444","1450","1448","40","41","12","7","0","8"
"123473","1443","1444","1450","1448","40","41","12","7","0","8"
"126619","1443","1444","1450","1448","40","41","12","7","0","8"
"127232","1443","1444","1450","1448","40","41","12","7","0","8"
"128199","1443","1444","1450","1448","40","41","12","7","0","8"
"106243","1462","1465","1463","1462","25","25","8","42","0","2"
"106999","1462","1465","1463","1462","25","25","8","42","0","2"
"108420","1462","1465","1463","1462","25","25","8","42","0","2"
"108422","1462","1465","1463","1462","25","25","8","42","0","2"
"110833","1462","1465","1463","1462","25","25","8","42","0","2"
"111907","1462","1465","1463","1462","25","25","8","42","0","2"
"116584","1462","1465","1463","1462","25","25","8","42","0","2"
"113703","1452","1453","1454","1455","34","15","12","39","0","1"
"118991","1452","1453","1454","1455","34","15","12","39","0","1"
"121579","1452","1453","1454","1455","34","15","12","39","0","1"
"122903","1452","1453","1454","1455","34","15","12","39","0","1"
"123474","1452","1453","1454","1455","34","15","12","39","0","1"
"126620","1452","1453","1454","1455","34","15","12","39","0","1"
"127233","1452","1453","1454","1455","34","15","12","39","0","1"
"128200","1452","1453","1454","1455","34","15","12","39","0","1"
"106245","1460","1461","1460","1461","25","25","25","25","0","8"
"107003","1460","1461","1460","1461","25","25","25","25","0","8"
"108421","1460","1461","1460","1461","25","25","25","25","0","8"
"108423","1460","1461","1460","1461","25","25","25","25","0","8"
"110834","1460","1461","1460","1461","25","25","25","25","0","8"
"111908","1460","1461","1460","1461","25","25","25","25","0","8"
"116585","1460","1461","1460","1461","25","25","25","25","0","8"
"113704","1458","1459","1470","1470","13","55","11","21","0","8"
"118992","1458","1459","1470","1470","13","55","11","21","0","8"
"121580","1458","1459","1470","1470","13","55","11","21","0","8"
"122904","1458","1459","1470","1470","13","55","11","21","0","8"
"123475","1458","1459","1470","1470","13","55","11","21","0","8"
"126621","1458","1459","1470","1470","13","55","11","21","0","8"
"127234","1458","1459","1470","1470","13","55","11","21","0","8"
"128201","1458","1459","1470","1470","13","55","11","21","0","8"
"111966","1277","1278","1161","1438","50","24","13","13","5","13"
"111881","1278","1438","1440","1441","39","25","25","11","0","8"
"111958","1278","1438","1440","1441","39","25","25","11","0","8"
"109024","0","0","0","0","0","0","0","100","2","0"
"109052","0","0","0","0","0","0","0","100","2","0"
"112058","0","0","0","0","0","0","0","100","2","0"
"112061","0","0","0","0","0","0","0","100","2","0"
"112062","0","0","0","0","0","0","0","100","2","0"
"112273","0","0","0","0","0","0","0","100","2","0"
"112275","0","0","0","0","0","0","0","100","2","0"
"112277","0","0","0","0","0","0","0","100","2","0"
"112431","0","0","0","0","0","0","0","100","2","0"
"112635","0","0","0","0","0","0","0","100","2","0"
"112707","0","0","0","0","0","0","0","100","2","0"
"113567","0","0","0","0","0","0","0","100","2","0"
"113725","0","0","0","0","0","0","0","100","2","0"
