Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"8914","7025.424","5296.924","84.25035","0","25","35","14.14","0.7854","1126","0","0","0","4113","0","1","0"
"8915","6587.668","5358.937","12.15901","70","0","0","0","0","1126","0","0","0","4109","0","0","0"
"8916","6119.022","5030.17","36.59472","10","0","0","0","0","1064","0","0","0","4110","1","0","0"
"8917","7044.977","5231.937","84.22413","0","40","10","14.14","0.7854","1126","0","0","0","4108","0","1","0"
"8918","6122.912","5035.021","36.56319","20","0","0","0","0","1126","0","0","0","4101","0","0","0"
"8919","6937.635","5208.264","66.0382","0","14.14","14.14","14.14","0.7848","1126","0","0","0","4119","0","1","0"
"8920","6982.138","5253.264","84.25035","0","25","35","14.14","0.7854","1126","0","0","0","4120","0","1","0"
"8921","5676.733","6216.907","13.04459","9.31484","0","0","0","0","1126","2163","0","0","4122","0","0","0"
"8922","6348.385","5271.932","24.8101","24.4627","0","0","0","0","1126","2178","0","0","4126","0","0","0"
"8925","6284.476","5203.81","32.70651","0","3.61","750.2","50","0.8211","1126","2178","0","0","4132","0","1","0"
"8926","6134.75","5017.522","36.89301","24.5203","0","0","0","0","1126","2178","0","0","4133","0","0","0"
"8927","6135.337","4971.894","36.89301","0","12","12","12","3.102","1064","0","0","0","4208","0","1","0"
"8928","6928.521","5143.319","114.5851","0","49.21","41.96","14.14","5.485","1126","0","0","0","4135","0","1","0"
"8929","6957.551","5030.684","18.12191","0","39.22","93.63","30.14","3.904","1126","0","0","0","4137","0","1","0"
"8930","5916.339","4800.782","142.5522","0","50","20","20","0","1098","0","0","0","4140","0","1","0"
"8931","5623.307","4823.918","80.96704","0","20","20","20","0.632","1098","0","0","0","4141","0","1","0"
"8932","6096.833","4162.165","150.4144","0","20","20","20","0.7273","1098","0","0","0","4142","0","1","0"
"8933","6233.188","4821.361","-134.3784","0","50","20","50","1.784","1098","0","0","0","4143","0","1","0"
"8934","5896.485","5754.447","130.071","0","20","20","50","0.01556","1098","0","0","0","4144","0","1","0"
"8935","5646.192","6263.463","114.8195","0","20","20","50","0.01556","1098","0","0","0","4145","0","1","0"
"8936","5895.838","4512.769","-45.69793","0","190","200","50","3.136","1098","0","0","0","4158","0","1","0"
"8937","6046.219","5159.479","148.241","0","30","45","30","0","1098","0","0","0","4147","0","1","0"
"8938","-158.6129","609.8472","175.2215","0","11.99","13.11","7","5.306","870","0","0","0","4149","1","1","0"
"8940","5532.667","6188.459","4.460504","0","500","500","500","4.709","1098","0","0","0","4151","0","1","0"
"8943","6494.231","4561.783","-313","0","135","150","205","5.633","1098","0","0","0","4159","0","1","0"
"8944","6408.632","4438.688","-313","0","115","150","205","5.633","1098","0","0","0","4160","0","1","0"
"8945","5945.407","6317.097","130.9869","0","30","30","40","5.504","1098","0","0","0","4161","0","1","0"
"8946","5944.485","6209.97","130.9048","0","30","30","40","5.504","1098","0","0","0","4161","0","1","0"
"8947","5838.307","6210.922","130.9048","0","30","30","40","5.504","1098","0","0","0","4161","0","1","0"
"8948","5839.104","6317.027","130.9048","0","30","30","40","5.504","1098","0","0","0","4161","0","1","0"
"8949","5479.783","4654.436","-2.477515","0","50","105.7","20","0","1098","0","0","0","4164","0","1","0"
"8950","712.1337","949.2986","53.0521","100","0","0","0","0","1112","0","0","108","4165","1","0","0"
"8951","6312.998","5264.831","30.29655","0","800","400","282.8","0.9623","1126","0","0","0","4170","1","1","0"
"8952","5681.971","6208.636","13.57026","75","0","0","0","0.9623","1126","0","0","0","4624","1","0","0"
"8953","6400.706","4618.643","-312.6522","0","82","150","205","5.633","1098","0","0","0","4171","0","1","0"
"8954","6330.963","4494.022","-280.3435","0","77","150","140","5.633","1098","0","0","0","4172","0","1","0"
"8955","6508.108","4560.741","-216.5011","0","105","140","100","6.229","1098","0","0","0","4159","0","1","0"
"8956","6428.802","4458.932","-188.6828","0","70","110","50","5.114","1098","0","0","0","4160","0","1","0"
"8957","832.934","-179.7986","421.5794","0","6.142","5.142","3.142","5.753","870","0","0","0","4173","0","1","0"
"8958","7167.233","6309.813","16.01545","12","0","0","0","0","1064","0","0","138","4175","0","0","0"
"8959","6156.206","5038.782","37.5835","12","0","0","0","0","1064","0","0","138","4176","0","0","0"
"8961","-451.4983","1082.486","133.6606","0","39.03","74.36","40","0","1135","0","0","0","4179","0","1","0"
"8962","-299.2778","1209.8","127.6365","52.8908","0","0","0","0","1135","0","0","0","4180","0","0","0"
"8963","6170.491","4990.311","38.99789","0","24","24","24","2.571","1064","0","0","0","4181","0","1","0"
"8964","7362.946","5167.923","81.79346","75","0","0","0","5.406","1126","0","0","0","4182","0","0","0"
"8972","6698.965","6481.634","-10.6309","75","0","0","0","1.311","1126","0","0","0","4622","1","0","0"
"8973","7002.441","6105.668","4.580349","0","800","400","282.8","0.9623","1126","0","0","0","4191","1","1","0"
"8974","7368.02","5170.432","49.58476","10","0","0","0","5.406","1126","0","0","0","4192","0","0","0"
"8975","6536.771","4706.92","-69.85284","0","800","400","600","2.356","1126","0","0","0","4193","1","1","0"
"8976","6519.215","5212.91","23.10373","0","270.7","295.5","600","5.498","1126","0","0","0","4193","1","1","0"
"8977","7101.45","4636.573","-13.39223","0","400","300","600","5.498","1126","0","0","0","4193","1","1","0"
"8978","6815.405","5048.227","69.93362","0","50","110","100","5.498","1126","0","0","0","4193","1","1","0"
"8979","6723.021","5132.758","29.53247","0","200","150","100","5.498","1126","0","0","0","4193","1","1","0"
"8980","6768.487","5275.236","36.34435","0","200","200","100","5.498","1126","0","0","0","4193","1","1","0"
"8983","6658.291","5543.156","5.41531","0","850","600","282.8","2.355","1126","0","0","0","4194","1","1","0"
"8986","6047.122","5637.062","130.0703","0","20","20","15","0","1098","0","0","0","4197","0","1","0"
"8988","6150.713","4329.122","102.6512","0","200","200","45","4.954","1098","0","0","0","4835","0","1","0"
"8990","7122.725","5160.38","23.69662","0","48","43.5","10","0.7814","1064","0","0","0","4206","0","1","0"
"8992","6651.489","5042.827","19.41138","10.622","0","0","0","0","1126","0","0","0","4211","0","0","0"
"8993","7188.17","6300.617","12.62348","120","0","0","0","1.311","1126","0","0","0","4213","1","0","0"
"8994","7407.521","5543.865","35.0341","0","400","400","169.7","1.506","1126","0","0","0","4213","1","1","0"
"8995","5688.885","4506.219","34.72631","0","62.28","27.44","10","4.709","1098","0","0","0","4215","0","1","0"
"8996","6139.259","5034.486","25.89301","100","0","0","0","1.311","1126","0","0","0","4213","1","0","0"
"8998","6263.731","4973.605","0.04681057","0","40","40","20","2.215","1064","0","0","0","4216","0","1","0"
"8999","6175.5","4857.67","4.844152","0","40","40","20","4.915","1064","0","0","0","4217","0","1","0"
"9000","5996.276","5077.274","1.666334","0","40","40","20","1.515","1064","0","0","0","4218","0","1","0"
"9001","7263.286","5957.116","1.501472","0","40","40","20","5.077","1064","0","0","0","4220","0","1","0"
"9002","7358.558","6199.344","1.501472","0","40","40","20","0.718","1064","0","0","0","4221","0","1","0"
"9003","7372.502","6309.498","1.501472","0","40","40","20","4.355","1064","0","0","0","4222","0","1","0"
"9004","6793.77","4819.864","-93.89875","0","378","538.8","190","0.8016","1126","0","0","0","4193","1","1","0"
"9005","7104.413","5141.647","18.50003","0","62.04","170.2","80","5.498","1126","0","0","0","4193","1","1","0"
"9006","5592.99","4654.123","55.77786","65","0","0","0","4.709","1098","0","0","0","4224","0","0","0"
"9007","7224.411","5303.736","65.98442","10","0","0","0","3.965","1126","0","0","0","4226","0","0","0"
"9008","6045.761","5573.479","125.5307","0","150","200","65","0","1098","0","0","0","4228","0","1","0"
"9009","795.4583","-207.3854","402.571","60","0","0","0","0","1095","0","0","0","4249","0","0","0"
"9011","7300.208","5229.392","65.98495","0","500","200","200","5.536","1126","0","0","0","4251","1","1","0"
"9012","-241.9757","208.6493","133.7463","5","0","0","0","0","1105","0","0","0","4403","0","0","0"
"9013","-91.55729","791.441","133.7471","5","0","0","0","0","1105","0","0","0","4404","0","0","0"
"9016","1396.611","802.4618","38.86669","0","0.9376","1.123","4","1.915","1131","0","0","0","4457","0","1","0"
"9018","7224.411","5303.736","65.98442","10","0","0","0","3.965","1126","0","0","0","4496","0","0","0"
"9020","-163.4392","639.25","165.4093","25.3285","0","0","0","0","870","0","0","0","4627","1","0","0"
"9021","6045.833","4857.194","148.7795","0","60","18","30","6.257","1098","0","0","0","4025","0","1","0"
"9022","7086.588","6052.925","18.94551","8.51812","0","0","0","0","1128","2163","0","0","4017","0","0","0"
"9023","7367.724","5161.196","51.91088","40","0","0","0","0","1064","0","0","0","4640","0","0","0"
"9026","2120.083","-4750.505","110.9352","0","75","150","15","0.05909","1043","0","0","0","3120","1","1","0"
"9027","2031.127","-4820.458","108.2045","0","75","150","15","4.772","1043","0","0","0","3120","1","1","0"
"9028","1937.304","-4755.295","111.4838","0","75","150","15","0.05909","1043","0","0","0","3120","1","1","0"
"9029","2026.359","-4679.403","111.1639","0","75","150","15","4.772","1043","0","0","0","3120","1","1","0"
"9030","2085.95","-4781.818","107.8133","0","30","30","15","5.458","1043","0","0","0","3120","1","1","0"
"9031","1976.196","-4786.249","107.89","0","30","30","15","5.522","1043","0","0","0","3120","1","1","0"
"9032","1975.158","-4720.828","107.935","0","30","30","15","5.458","1043","0","0","0","3120","1","1","0"
"9033","2076.07","-4712.58","107.9313","0","30","30","15","5.745","1043","0","0","0","3120","1","1","0"
"9035","-5251.283","-426.6632","388.462","3","0","0","0","2.048","1130","0","0","0","4652","0","0","0"
"9036","928.0278","-2666.174","225.5031","0","14.14","14.14","14.14","0","870","0","0","0","4662","1","1","0"
"9037","-5280.019","-294.6285","434.8944","5","0","0","0","2.048","1130","0","0","0","4663","0","0","0"
"9041","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2287","0","0","4725","0","1","0"
"9042","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2288","0","0","4725","0","1","0"
"9043","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2289","0","0","4725","0","1","0"
"9044","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2290","0","0","4725","0","1","0"
"9045","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2291","0","0","4725","0","1","0"
"9046","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2292","0","0","4725","0","1","0"
"9047","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2293","0","0","4725","0","1","0"
"9048","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2294","0","0","4725","0","1","0"
"9049","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2295","0","0","4725","0","1","0"
"9050","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","2296","0","0","4725","0","1","0"
"9051","3723.101","542.1754","639.6908","0","14.14","20","20","6.216","870","2317","0","0","4684","0","1","0"
"9052","3757.74","538.3038","639.6908","0","40","20","20","6.194","870","2317","0","0","4685","0","1","0"
"9053","1463.129","-4838.125","29.1508","6.86411","0","0","0","0","1","0","0","0","4686","0","0","0"
"9054","3795.455","533.6962","639.0071","0","125","125","150","0","870","2321","0","0","4694","0","1","0"
"9055","3795.455","533.6962","639.0071","0","125","125","150","0","870","2322","0","0","4694","0","1","0"
"9056","3795.455","533.6962","639.0071","0","125","125","150","0","870","2323","0","0","4694","0","1","0"
"9057","3795.455","533.6962","639.0071","0","125","125","150","0","870","2306","0","0","4694","0","1","0"
"9058","3795.455","533.6962","639.0071","0","125","125","150","0","870","2307","0","0","4694","0","1","0"
"9059","3795.455","533.6962","639.0071","0","125","125","150","0","870","2308","0","0","4694","0","1","0"
"9060","3795.455","533.6962","639.0071","0","125","125","150","0","870","2309","0","0","4694","0","1","0"
"9061","3795.455","533.6962","639.0071","0","125","125","150","0","870","2310","0","0","4694","0","1","0"
"9062","3795.455","533.6962","639.0071","0","125","125","150","0","870","2311","0","0","4694","0","1","0"
"9063","3795.455","533.6962","639.0071","0","125","125","150","0","870","2312","0","0","4694","0","1","0"
"9064","2258.575","4710.893","146.101","0","30","30","20","5.361","870","2324","0","0","4693","0","1","0"
"9065","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2326","0","0","4740","0","1","0"
"9066","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2327","0","0","4740","0","1","0"
"9067","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2328","0","0","4740","0","1","0"
"9068","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2330","0","0","4740","0","1","0"
"9069","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2331","0","0","4740","0","1","0"
"9070","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2332","0","0","4740","0","1","0"
"9071","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2333","0","0","4740","0","1","0"
"9072","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2334","0","0","4740","0","1","0"
"9073","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2335","0","0","4740","0","1","0"
"9074","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","2336","0","0","4740","0","1","0"
"9075","-1900.366","1052.675","-4.399043","0","30","30","20","5.361","870","2337","0","0","4696","0","1","0"
"9078","1494.835","1000.639","38.04543","0","10","15","15","6.207","1131","0","0","0","4697","0","1","0"
"9079","2324.484","-4215.772","15.78099","0","90","40","30","5.075","1099","0","0","0","4698","0","1","0"
"9081","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2339","0","0","4739","0","1","0"
"9082","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2340","0","0","4739","0","1","0"
"9083","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2341","0","0","4739","0","1","0"
"9084","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2342","0","0","4739","0","1","0"
"9085","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2343","0","0","4739","0","1","0"
"9086","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2344","0","0","4739","0","1","0"
"9087","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2345","0","0","4739","0","1","0"
"9088","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2346","0","0","4739","0","1","0"
"9089","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2347","0","0","4739","0","1","0"
"9090","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","2348","0","0","4739","0","1","0"
"9091","1494.835","1000.639","38.04543","0","10","15","15","6.207","1131","0","0","0","4700","0","1","0"
"9092","1494.835","1000.639","38.04543","0","10","15","15","6.207","1131","0","0","0","4701","0","1","0"
"9093","1494.835","1000.639","38.04543","0","10","15","15","6.207","1131","0","0","0","4702","0","1","0"
"9094","1403.976","-4664.37","34.35989","16.4207","0","0","0","0","1","0","0","0","4703","0","0","0"
"9095","1335.491","-4750.259","26.19165","26.6417","0","0","0","0","1","0","0","0","4704","0","0","0"
"9096","1418.009","-4908.62","12.11005","16.4207","0","0","0","0","1","0","0","0","4705","0","0","0"
"9097","1126.141","903.8368","404.1013","5","0","0","0","0","1144","0","0","81","4708","0","0","0"
"9098","-784.5555","-4943.047","22.24632","11","0","0","0","0","1","0","0","0","4709","0","0","0"
"9099","-784.5555","-4943.047","22.24632","11","0","0","0","0","1","2282","0","0","4710","0","0","0"
"9100","1445.595","388.467","548.0162","7.5","0","0","0","0","870","0","0","0","4714","0","0","0"
"9102","3594.092","2027.962","958.8665","0","38.5","15.4","20","6.062","870","2350","0","0","4726","0","1","0"
"9103","3597.023","2059.418","982.7877","0","24.38","35.28","25","5.106","870","2350","0","0","4726","0","1","0"
"9104","3574.167","2109.266","1012.293","0","38.88","21.89","30","5.776","870","2350","0","0","4726","0","1","0"
"9105","3614.833","2103.47","1001.295","0","38.88","21.89","30","6.203","870","2350","0","0","4726","0","1","0"
"9106","3598.185","2138.578","1023.512","0","61.15","33.26","30","6.056","870","2350","0","0","4726","0","1","0"
"9107","3538.464","2160.924","1029.733","0","61.52","48.72","30","0.883","870","2350","0","0","4726","0","1","0"
"9108","3473.747","2156.378","1060.038","0","49.66","32.77","40","0.883","870","2350","0","0","4726","0","1","0"
"9110","1534.582","1008.328","39.1317","0","55","95","35","0.09989","1131","0","0","0","4728","0","1","0"
"9112","6824.413","5944.121","253.0084","17.5037","0","0","0","0","1116","0","0","0","4730","0","0","0"
"9113","2454.603","-4075.96","9.039534","10","0","0","0","0","1099","0","0","0","4734","0","0","0"
"9114","2328.804","-4170.768","-48.70091","0","750","900","100","5.406","1099","0","0","0","4736","0","1","0"
"9115","2169.892","-4230.394","8.877339","4","0","0","0","5.075","1099","0","0","0","4737","0","0","0"
"9116","2169.722","-4230.885","9.784728","0","50","20","5","1.44","1099","0","0","0","4738","0","1","0"
"9117","943.2899","305.1493","506.1406","1.31545","0","0","0","0","870","0","0","0","4743","0","0","0"
"9119","2164.445","-4222.092","16.8096","0","5","5","5","0","1099","0","0","0","4752","0","1","0"
"9120","2342.943","-4134.309","12.72303","0","90","40","26","5.075","1099","0","0","0","4754","0","1","0"
"9121","841.7257","1091.837","356.6255","3","0","0","0","0","1144","0","0","48","4758","0","0","0"
"9122","737.8941","-501.309","440.1567","0","20","20","14.14","0","870","0","0","0","4762","0","1","0"
"9131","2464.443","-4094.74","9.03997","5","0","0","0","5.075","1099","0","0","0","4768","0","0","0"
"9132","2462.924","-4081.097","9.040776","5","0","0","0","5.075","1099","0","0","0","4769","0","0","0"
"9133","2465.54","-4102.014","15.13783","5","0","0","0","5.075","1099","0","0","0","4769","0","0","0"
"9134","1461.345","1090.316","50.36517","0","55","55","15","5.87","1131","0","0","0","4728","0","1","0"
"9135","1387.37","1069.733","52.07357","0","55","55","25","5.513","1131","0","0","0","4728","0","1","0"
"9136","1350.76","1006.17","59.76399","0","55","55","25","2.786","1131","0","0","0","4728","0","1","0"
"9137","1466.625","943.4809","49.97133","0","55","55","15","5.732","1131","0","0","0","4728","0","1","0"
"9138","2328.88","-4211.522","11.32007","15","0","0","0","0","1099","0","0","0","4776","0","0","0"
"9141","2462.924","-4104.893","10.62192","0","40","20","5","4.798","1099","0","0","0","4738","0","1","0"
"9142","2167.422","-4234.67","14.34486","15","0","0","0","0","1099","0","0","0","4777","0","0","0"
"9144","2342.943","-4134.309","22.9485","0","90","40","16","5.075","1099","0","0","0","4779","0","1","0"
"9145","2324.47","-4215.799","24.2154","0","90","40","15","2.051","1099","0","0","0","4779","0","1","0"
"9146","2321.997","-4210.92","15.87965","0","12","40","10","5.326","1099","0","0","0","4779","0","1","0"
"9147","1599.915","1066.201","0","0","1000","1000","25","0","1131","0","0","0","3586","0","1","0"
"9148","2313.976","-4193.965","8.053524","5","0","0","0","0","1099","0","0","0","4792","0","0","0"
"9149","2352.563","-4160.471","5.724826","5","0","0","0","0","1099","0","0","0","4792","0","0","0"
"9153","679.4323","666.9965","5.24942","0","50","50","20","5.612","529","0","0","0","4798","0","1","1"
"9154","1321.474","1325.326","10.6232","0","50","50","20","3.891","529","0","0","0","4799","0","1","1"
"9157","1382.701","-750.1979","62.73571","0","49.88","232.3","159.1","3.15","628","0","0","0","2392","0","1","0"
"9158","204.2865","-833.0035","48.56453","0","49.88","232.3","159.1","3.144","628","0","0","0","2395","0","1","0"
"9159","-94.02952","375.5035","135.5832","4","0","0","0","0","1105","0","0","0","4820","0","0","0"
"9160","-239.4236","624.566","135.6165","4","0","0","0","0","1105","0","0","0","4821","0","0","0"
"9161","96.40452","426.0729","111.3469","4","0","0","0","0","1105","0","0","0","4830","0","0","0"
"9162","-429.4809","581.3577","110.9592","4","0","0","0","0","1105","0","0","0","4833","0","0","0"
"9167","1437.858","1010.304","34.1974","0","2.5","2.5","15","5.875","1131","0","0","0","4840","0","1","0"
"9168","1437.858","1010.304","34.1974","0","2.5","2.5","15","5.875","1131","0","0","0","4841","0","1","0"
"9169","2121.611","-4740.938","142.7274","0","20","170","80","0.05909","1043","0","0","0","3120","1","1","0"
"9170","1945.583","-4747.717","141.8837","0","20","170","80","0.05909","1043","0","0","0","3120","1","1","0"
"9171","2039.623","-4826.995","145.3864","0","20","170","80","4.766","1043","0","0","0","3120","1","1","0"
"9172","2028.012","-4663.913","148.5389","0","20","170","80","4.766","1043","0","0","0","3120","1","1","0"
"9173","16473.16","16373.8","69.44444","0","14.14","14.14","14.14","0.1416","451","0","0","0","4842","0","1","0"
"9174","16497.33","16374.35","69.44444","0","14.14","14.14","14.14","0","451","0","0","0","4843","0","1","0"
"9175","7525.626","5518.008","110.9433","19.8477","0","0","0","0","1116","0","0","0","4845","0","0","0"
"9176","1252.991","-767.3785","48.91625","0","210","180","50","0","628","0","0","0","4851","0","1","0"
"9178","326.0573","-832.632","48.91625","0","180","140","50","0.0004075","628","0","0","0","4852","0","1","0"
"9179","2019.863","-5541.502","-305.3","0","250","33.2","5","5.304","1136","0","0","0","4853","0","1","0"
"9185","892.5851","-2672.634","200.1841","0","120","150","60","5.949","870","0","0","0","4882","1","1","0"
"9186","-1814.938","1053.226","-31.72836","0","100","100","80","0","870","0","0","0","4884","1","1","0"
"9187","3795.455","533.6962","639.0071","0","125","125","150","0","870","0","0","0","4883","1","1","0"
"9188","2242.024","4732.573","146.6598","0","200","175","50","5.347","870","0","0","0","4885","1","1","0"
"9189","1958.019","-5537.264","-308.8492","3.75","0","0","0","0","1136","0","0","0","4887","0","0","0"
"9190","1988.354","-5544.165","-308.599","3.25","0","0","0","0","1136","0","0","0","4887","0","0","0"
"9194","2027.931","-5592.827","-304.9604","3.5","0","0","0","3.142","1136","0","0","0","4891","0","0","0"
"9196","6111.917","4510.693","-141.5385","0","80","40","40","2.68","1098","0","0","0","4061","0","1","0"
"9197","6187.547","4480.267","-163.7436","0","100","50","60","5.822","1098","0","0","0","4061","0","1","0"
"9198","7434.488","5712.68","75.14217","20","0","0","0","0","1116","0","0","0","4895","1","0","0"
"9205","7067.292","5029.427","112.9717","0","70.51","19.25","33.39","5.838","1116","0","0","0","4904","0","1","0"
"9208","7183.034","5491.733","107.2938","17.4184","0","0","0","2.964","1116","0","0","0","4942","1","0","0"
"9211","-347.934","-5168.418","7.702762","8","0","0","0","0","870","0","0","0","4944","0","0","0"
"9214","1204.337","-5113.391","-289.9396","240","0","0","0","0","1136","0","0","0","4839","0","0","0"
"9216","2036.458","-5605.05","-304.6355","3.5","0","0","0","0","1136","0","0","0","4891","0","0","0"
"9222","-685.1371","-4519.236","-74.63616","20","0","0","0","0","870","0","0","107","4991","0","0","0"
"9225","1956.004","-5608.608","-427","0","350","375","200","2.14","1136","0","0","0","4999","0","1","0"
"9236","1973.8","-5538.785","-304.4739","4.5","0","0","0","0","1136","0","0","0","4887","0","0","0"
"9238","2052.675","-5549.347","-304.3103","3.5","0","0","0","0","1136","0","0","0","4891","0","0","0"
"9239","2071.743","-5579.068","-304.0609","4","0","0","0","0","1136","0","0","0","4891","0","0","0"
"9240","1936.267","-5540.58","-307.3395","3.75","0","0","0","0","1136","0","0","0","4887","0","0","0"
"9241","1945.762","-5537.059","-306.9164","3.25","0","0","0","0","1136","0","0","0","4887","0","0","0"
"9242","6583.826","4014.063","108.3581","10","0","0","0","0","1116","0","0","0","5025","0","0","0"
"9244","1440.321","235.7083","290.558","0","25","30","25","1.545","1136","0","0","0","5068","0","1","0"
"9245","1244.84","598.9167","325.8603","0","14.14","20","25","2.307","870","0","0","0","5026","0","1","0"
"9247","778.3629","967.6441","374.4047","0","85","100","40","0.2144","1136","0","0","0","5027","0","1","0"
"9250","1921.269","-5527.655","-295.8406","6","0","0","0","0","1136","0","0","0","5036","0","0","0"
"9251","1893.549","-5545.66","-294.258","6","0","0","0","0","1136","0","0","0","5036","0","0","0"
"9252","1907.063","-5536.545","-297.5861","6","0","0","0","0","1136","0","0","0","5036","0","0","0"
"9253","1902.352","-5563.689","-307.7348","3.5","0","0","0","0","1136","0","0","0","5040","0","0","0"
"9254","1886.372","-5587.885","-309.5685","4.4","0","0","0","0","1136","0","0","0","5040","0","0","0"
"9255","1878.148","-5595.115","-307.1699","3.5","0","0","0","0","1136","0","0","0","5040","0","0","0"
"9256","1885.3","-5607.66","-307.7887","3.5","0","0","0","0","1136","0","0","0","5040","0","0","0"
"9257","1894.488","-5573.436","-303.4508","4","0","0","0","0","1136","0","0","0","5040","0","0","0"
"9258","2074.182","-5620.134","-297.0166","0","40","30","80","3.706","1136","0","0","0","4999","0","1","0"
"9259","1974.2","-5473.672","-297.0166","0","37.5","29","80","3.706","1136","0","0","0","4999","0","1","0"
"9260","796.9097","-1806.66","3.523831","15","0","0","0","0","1116","2572","0","69","5055","0","0","0"
"9261","1040.766","-1738.333","-0.60593","15","0","0","0","0","1116","2572","0","69","5056","0","0","0"
"9262","1191.573","-1306.828","-10.41408","15","0","0","0","0","1116","2572","0","69","5057","0","0","0"
"9263","1433.677","-1391.127","-9.391751","15","0","0","0","0","1116","2572","0","69","5058","0","0","0"
"9264","1956.977","-5607.358","-309.3269","0","0","0","0","0","1136","0","0","6085","5064","0","3","0"
"9267","805.0278","838.6979","385.8181","0","25","14.14","30","0.2234","1136","0","0","0","5069","0","1","0"
"9271","1828.155","-4382.611","-4.301169","0","37.9","15.62","10","5.205","1136","0","0","0","5072","0","1","0"
"9272","1621.323","-4368.255","25.23497","0","15.3","4.641","10","5.205","1136","0","0","0","5074","0","1","0"
"9273","1817.837","-4524.524","23.28642","0","61.14","24.32","10","4.917","1136","0","0","0","5075","0","1","0"
"9274","1657.009","-5634.726","-309.0157","0","10","30","200","0.5934","1136","0","0","0","5076","0","1","0"
"9275","1508.882","-5735.359","-308.9862","0","10","30","200","0.5934","1136","0","0","0","5076","0","1","0"
"9278","1580.997","-4346.191","21.27835","0","40.6","28.04","10","5.662","1136","0","0","0","5080","0","1","0"
"9280","1490.29","-4420.832","24.09016","0","38.07","11.6","10","4.855","1136","0","0","0","5086","0","1","0"
"9282","1098.795","-5396.139","-349.7607","0","100","250","30","3.011","1136","0","0","0","5087","0","1","0"
"9283","946.9288","-5616.26","-416.46","0","450","200","75","3.011","1136","0","0","0","5087","0","1","0"
"9284","1051.146","-5869.321","-317.8872","0","175","175","150","3.011","1136","0","0","0","5087","0","1","0"
"9285","6460.58","5003.424","59.23101","0","55.25","67.07","44.48","0.319","1116","0","0","0","5101","0","1","0"
"9286","1671.165","-5675.022","-299.2383","0","14.14","14.14","8","3.678","1136","0","0","0","5103","0","1","0"
"9287","1646.158","-5704.627","-295.319","0","14.14","14.14","8","2.673","1136","0","0","0","5103","0","1","0"
"9288","1577.069","-5750.58","-295.327","0","14.14","14.14","8","1.653","1136","0","0","0","5103","0","1","0"
"9289","1540.052","-5763.285","-299.2573","0","14.14","14.14","8","0.6344","1136","0","0","0","5103","0","1","0"
"9290","1495.002","-5694.874","-299.2399","0","14.14","14.14","8","0.6344","1136","0","0","0","5103","0","1","0"
"9291","1519.363","-5665.394","-295.3352","0","14.14","14.14","8","5.843","1136","0","0","0","5103","0","1","0"
"9292","1588.635","-5618.874","-295.3303","0","14.14","14.14","8","4.813","1136","0","0","0","5103","0","1","0"
"9293","1625.602","-5606.745","-299.2511","0","14.14","14.14","8","3.745","1136","0","0","0","5103","0","1","0"
"9299","-54.72743","836.0364","165.9172","0","45","45","45","0.0004075","1105","0","0","0","5144","0","1","0"
"9300","877.5712","-2720.075","192.1645","0","51.8","76.18","14.14","5.969","960","0","0","0","5027","0","1","0"
"9301","-275.6701","165.0747","169.6147","0","38","55","45","3.142","1105","0","0","0","5145","0","1","0"
"9302","137.8229","411.2621","116.988","0","35","70","50","3.013","1105","0","0","0","5146","0","1","0"
"9303","-465.2743","586.1667","112.2113","0","35","70","50","2.974","1105","0","0","0","5147","0","1","0"
