Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"205677","208059","0","215204","17","10","0","8","0","8"
"205678","208060","0","215205","17","10","0","8","0","9"
"205679","208055","0","215200","17","10","0","8","1","4"
"205680","208056","0","215201","17","10","0","8","1","5"
"205681","208057","0","215202","17","10","0","8","1","6"
"205682","208058","0","215203","17","10","0","8","1","7"
"205683","208059","0","215204","17","10","0","8","1","8"
"205684","208060","0","215205","17","10","0","8","1","9"
"205685","208055","0","215200","17","10","0","8","2","4"
"205686","208056","0","215201","17","10","0","8","2","5"
"205687","208057","0","215202","17","10","0","8","2","6"
"205688","208058","0","215203","17","10","0","8","2","7"
"205689","208059","0","215204","17","10","0","8","2","8"
"205690","208060","0","215205","17","10","0","8","2","9"
"205691","208055","0","215200","17","10","0","8","3","4"
"205692","208056","0","215201","17","10","0","8","3","5"
"205693","208057","0","215202","17","10","0","8","3","6"
"205694","208058","0","215203","17","10","0","8","3","7"
"205695","208059","0","215204","17","10","0","8","3","8"
"205696","208060","0","215205","17","10","0","8","3","9"
"205697","208055","0","215200","17","10","0","8","4","4"
"205698","208056","0","215201","17","10","0","8","4","5"
"205699","208057","0","215202","17","10","0","8","4","6"
"205700","208058","0","215203","17","10","0","8","4","7"
"205701","208059","0","215204","17","10","0","8","4","8"
"205702","208060","0","215205","17","10","0","8","4","9"
"205703","208055","0","215200","17","10","0","8","5","4"
"205704","208056","0","215201","17","10","0","8","5","5"
"205705","208057","0","215202","17","10","0","8","5","6"
"205706","208058","0","215203","17","10","0","8","5","7"
"205707","208059","0","215204","17","10","0","8","5","8"
"205708","208060","0","215205","17","10","0","8","5","9"
"205709","208055","0","215200","17","10","0","8","6","4"
"205710","208056","0","215201","17","10","0","8","6","5"
"205711","208057","0","215202","17","10","0","8","6","6"
"205712","208058","0","215203","17","10","0","8","6","7"
"205713","208059","0","215204","17","10","0","8","6","8"
"205714","208060","0","215205","17","10","0","8","6","9"
"205715","208055","0","215200","17","10","0","8","7","4"
"205716","208056","0","215201","17","10","0","8","7","5"
"205717","208057","0","215202","17","10","0","8","7","6"
"205718","208058","0","215203","17","10","0","8","7","7"
"205719","208059","0","215204","17","10","0","8","7","8"
"205720","208060","0","215205","17","10","0","8","7","9"
"205721","208055","0","215200","17","10","0","8","8","4"
"205722","208056","0","215201","17","10","0","8","8","5"
"205723","208057","0","215202","17","10","0","8","8","6"
"205724","208058","0","215203","17","10","0","8","8","7"
"205725","208059","0","215204","17","10","0","8","8","8"
"205726","208060","0","215205","17","10","0","8","8","9"
"205727","208055","0","215200","17","10","0","8","9","4"
"205728","208056","0","215201","17","10","0","8","9","5"
"205729","208057","0","215202","17","10","0","8","9","6"
"205730","208058","0","215203","17","10","0","8","9","7"
"205731","208059","0","215204","17","10","0","8","9","8"
"205732","208060","0","215205","17","10","0","8","9","9"
"205733","208055","0","215200","17","10","0","8","10","4"
"205734","208056","0","215201","17","10","0","8","10","5"
"205735","208057","0","215202","17","10","0","8","10","6"
"205736","208058","0","215203","17","10","0","8","10","7"
"205737","208059","0","215204","17","10","0","8","10","8"
"205738","208060","0","215205","17","10","0","8","10","9"
"205739","0","207528","0","65","10","0","6","3","0"
"205740","0","207529","0","65","10","0","6","3","1"
"205741","0","207530","0","65","10","0","6","3","2"
"205742","0","207531","0","65","10","0","6","3","3"
"205743","0","207532","0","65","10","0","6","3","4"
"205744","0","207533","0","65","10","0","6","3","5"
"205745","0","207534","0","65","10","0","6","3","6"
"205746","0","207535","0","65","10","0","6","3","7"
"205747","0","207536","0","65","10","0","6","3","8"
"205748","0","207537","0","65","10","0","6","3","9"
"205749","0","207538","0","65","10","0","6","4","0"
"205750","0","207539","0","65","10","0","6","4","1"
"205751","0","207540","0","65","10","0","6","4","2"
"205752","0","207541","0","65","10","0","6","4","3"
"205753","0","207542","0","65","10","0","6","4","4"
"205754","0","207543","0","65","10","0","6","4","5"
"205755","0","207544","0","65","10","0","6","4","6"
"205756","0","207545","0","65","10","0","6","4","7"
"205757","0","207546","0","65","10","0","6","4","8"
"205758","0","207547","0","65","10","0","6","4","9"
"205759","0","207551","0","65","10","0","6","5","0"
"205760","0","207552","0","65","10","0","6","5","1"
"205761","0","207553","0","65","10","0","6","5","2"
"205762","0","207554","0","65","10","0","6","5","3"
"205763","0","207555","0","65","10","0","6","5","4"
"205764","0","207556","0","65","10","0","6","5","5"
"205765","0","207557","0","65","10","0","6","5","6"
"205766","0","207558","0","65","10","0","6","5","7"
"205767","0","207559","0","65","10","0","6","5","8"
"205768","0","207560","0","65","10","0","6","5","9"
"205769","0","207561","0","1","10","0","6","6","0"
"205770","0","207562","0","1","10","0","6","6","1"
"205771","0","207563","0","1","10","0","6","6","2"
"205772","0","207564","0","1","10","0","6","6","3"
"205773","0","207565","0","1","10","0","6","6","4"
"205774","0","207566","0","1","10","0","6","6","5"
"205775","0","207567","0","1","10","0","6","6","6"
"205776","0","207568","0","1","10","0","6","6","7"
"205777","0","207569","0","1","10","0","6","6","8"
"205778","0","207570","0","1","10","0","6","6","9"
"205779","0","207571","0","1","10","0","6","7","0"
"205780","0","207572","0","1","10","0","6","7","1"
"205781","0","207573","0","1","10","0","6","7","2"
"205782","0","207574","0","1","10","0","6","7","3"
"205783","0","207575","0","1","10","0","6","7","4"
"205784","0","207576","0","1","10","0","6","7","5"
"205785","0","207577","0","1","10","0","6","7","6"
"205786","0","207578","0","1","10","0","6","7","7"
"205787","0","207579","0","1","10","0","6","7","8"
"205788","0","207580","0","1","10","0","6","7","9"
"205789","0","207584","0","1","10","0","6","8","0"
"205790","0","207585","0","1","10","0","6","8","1"
"205791","0","207586","0","1","10","0","6","8","2"
"205792","0","207587","0","1","10","0","6","8","3"
"205793","0","207588","0","1","10","0","6","8","4"
"205794","0","207589","0","1","10","0","6","8","5"
"205795","0","207590","0","1","10","0","6","8","6"
"205796","0","207591","0","1","10","0","6","8","7"
"205797","0","207592","0","1","10","0","6","8","8"
"205798","0","207593","0","1","10","0","6","8","9"
"205799","0","207594","0","1","10","0","6","9","0"
"205800","0","207595","0","1","10","0","6","9","1"
"205801","0","207596","0","1","10","0","6","9","2"
"205802","0","207597","0","1","10","0","6","9","3"
"205803","0","207598","0","1","10","0","6","9","4"
"205804","0","207599","0","1","10","0","6","9","5"
"205805","0","207600","0","1","10","0","6","9","6"
"205806","0","207601","0","1","10","0","6","9","7"
"205807","0","207602","0","1","10","0","6","9","8"
"205808","0","207603","0","1","10","0","6","9","9"
"205809","207734","0","0","17","10","0","5","0","0"
"205810","207735","0","0","17","10","0","5","0","1"
"205811","207736","0","0","17","10","0","5","0","2"
"205812","207737","0","0","17","10","0","5","0","3"
"205813","207738","0","0","17","10","0","5","0","4"
"205814","207739","0","0","17","10","0","5","0","5"
"205815","207740","0","0","17","10","0","5","0","6"
"205816","207741","0","0","17","10","0","5","0","7"
"205817","207742","0","0","17","10","0","5","0","8"
"205818","207743","0","0","17","10","0","5","0","9"
"205819","207744","0","0","8","10","0","5","0","10"
"205820","208015","0","0","8","10","0","5","0","11"
"205821","208016","0","0","8","10","0","5","0","12"
"205822","208017","0","0","8","10","0","5","0","13"
"205823","208018","0","0","8","10","0","5","0","14"
"205824","208019","0","0","8","10","0","5","0","15"
"205825","0","0","0","17","10","0","7","0","1"
"205826","0","0","0","17","10","0","7","0","2"
"205827","0","0","0","17","10","0","7","0","3"
"205828","0","0","0","17","10","0","7","0","4"
"205829","0","0","0","17","10","0","7","0","5"
"205830","0","0","0","17","10","0","7","0","6"
"205831","0","0","0","17","10","0","7","0","7"
"205832","0","0","0","17","10","0","7","0","8"
"205833","0","0","0","17","10","0","7","0","9"
"205834","0","0","0","17","10","0","7","1","0"
"205835","0","0","0","17","10","0","7","1","1"
"205836","0","0","0","17","10","0","7","1","2"
"205837","0","0","0","17","10","0","7","1","3"
"205838","0","0","0","17","10","0","7","1","4"
"205839","0","0","0","17","10","0","7","1","5"
"205840","0","0","0","17","10","0","7","1","6"
"205841","0","0","0","17","10","0","7","1","7"
"205842","0","0","0","17","10","0","7","1","8"
"205843","0","0","0","17","10","0","7","1","9"
"205844","0","0","0","17","10","0","7","2","0"
"205845","0","0","0","17","10","0","7","2","1"
"205846","0","0","0","17","10","0","7","2","2"
"205847","0","0","0","17","10","0","7","2","3"
"205848","0","0","0","17","10","0","7","2","4"
"205849","0","0","0","17","10","0","7","2","5"
"205850","0","0","0","17","10","0","7","2","6"
"205851","0","0","0","17","10","0","7","2","7"
"205852","0","0","0","17","10","0","7","2","8"
"205853","0","0","0","17","10","0","7","2","9"
"205854","0","0","0","17","10","0","7","3","0"
"205855","0","0","0","17","10","0","7","3","1"
"205856","0","0","0","17","10","0","7","3","2"
"205857","0","0","0","17","10","0","7","3","3"
"205858","0","0","0","17","10","0","7","3","4"
"205859","0","0","0","17","10","0","7","3","5"
"205860","0","0","0","17","10","0","7","3","6"
"205861","0","0","0","17","10","0","7","3","7"
"205862","0","0","0","17","10","0","7","3","8"
"205863","0","0","0","17","10","0","7","3","9"
"205864","0","0","0","17","10","0","7","4","0"
"205865","0","0","0","17","10","0","7","4","1"
"205866","0","0","0","17","10","0","7","4","2"
"205867","0","0","0","17","10","0","7","4","3"
"205868","0","0","0","17","10","0","7","4","4"
"205869","0","0","0","17","10","0","7","4","5"
"205870","0","0","0","17","10","0","7","4","6"
"205871","0","0","0","17","10","0","7","4","7"
"205872","0","0","0","17","10","0","7","4","8"
"205873","0","0","0","17","10","0","7","4","9"
"205874","0","0","0","17","10","0","7","5","0"
"205875","0","0","0","17","10","0","7","5","1"
"205876","0","0","0","17","10","0","7","5","2"
"205877","0","0","0","17","10","0","7","5","3"
"205878","0","0","0","17","10","0","7","5","4"
"205879","0","0","0","17","10","0","7","5","5"
"205880","0","0","0","17","10","0","7","5","6"
"205881","0","0","0","17","10","0","7","5","7"
"205882","0","0","0","17","10","0","7","5","8"
"205883","0","0","0","17","10","0","7","5","9"
"205884","0","0","0","17","10","0","7","6","0"
"205885","0","0","0","17","10","0","7","6","1"
"205886","0","0","0","17","10","0","7","6","2"
"205887","0","0","0","17","10","0","7","6","3"
"205888","0","0","0","17","10","0","7","6","4"
"205889","0","0","0","17","10","0","7","6","5"
"205890","0","0","0","17","10","0","7","6","6"
"205891","0","0","0","17","10","0","7","6","7"
"205892","0","0","0","17","10","0","7","6","8"
"205893","0","0","0","17","10","0","7","6","9"
"205894","0","0","0","17","10","0","7","7","0"
"205895","0","0","0","17","10","0","7","7","1"
"205896","0","0","0","17","10","0","7","7","2"
"205897","0","0","0","17","10","0","7","7","3"
"205898","0","0","0","17","10","0","7","7","4"
"205899","0","0","0","17","10","0","7","7","5"
"205900","0","0","0","17","10","0","7","7","6"
"205901","0","0","0","17","10","0","7","7","7"
"205902","0","0","0","17","10","0","7","7","8"
"205903","0","0","0","17","10","0","7","7","9"
"205904","0","0","0","17","10","0","7","8","0"
"205905","0","0","0","17","10","0","7","8","1"
"205906","0","0","0","17","10","0","7","8","2"
"205907","0","0","0","17","10","0","7","8","3"
"205908","0","0","0","17","10","0","7","8","4"
"205909","0","0","0","17","10","0","7","8","5"
"205910","0","0","0","17","10","0","7","8","6"
"205911","0","0","0","17","10","0","7","8","7"
"205912","0","0","0","17","10","0","7","8","8"
"205913","0","0","0","17","10","0","7","8","9"
"205914","0","0","0","17","10","0","7","9","0"
"205915","0","0","0","17","10","0","7","9","1"
"205916","0","0","0","17","10","0","7","9","2"
"205917","0","0","0","17","10","0","7","9","3"
"205918","0","0","0","17","10","0","7","9","4"
"205919","0","0","0","17","10","0","7","9","5"
"205920","0","0","0","17","10","0","7","9","6"
"205921","0","0","0","17","10","0","7","9","7"
"205922","0","0","0","17","10","0","7","9","8"
"205923","0","0","0","17","10","0","7","9","9"
"205924","208006","0","215196","18","10","0","8","11","0"
"205925","208052","0","215197","18","10","0","8","11","1"
"205926","208053","0","215198","18","10","0","8","11","2"
"205927","208054","0","215199","18","10","0","8","11","3"
"205928","208055","0","215200","18","10","0","8","11","4"
"205929","208056","0","215201","18","10","0","8","11","5"
"205930","208057","0","215202","18","10","0","8","11","6"
"205931","208058","0","215203","18","10","0","8","11","7"
"205932","208059","0","215204","18","10","0","8","11","8"
"205933","208060","0","215205","18","10","0","8","11","9"
"205934","208006","0","215196","18","10","0","8","12","0"
"205935","208052","0","215197","18","10","0","8","12","1"
"205936","208053","0","215198","18","10","0","8","12","2"
"205937","208054","0","215199","18","10","0","8","12","3"
"205938","208055","0","215200","18","10","0","8","12","4"
"205939","208056","0","215201","18","10","0","8","12","5"
"205940","208057","0","215202","18","10","0","8","12","6"
"205941","208058","0","215203","18","10","0","8","12","7"
"205942","208059","0","215204","18","10","0","8","12","8"
"205943","208060","0","215205","18","10","0","8","12","9"
"205944","208006","0","215196","18","10","0","8","13","0"
"205945","208052","0","215197","18","10","0","8","13","1"
"205946","208053","0","215198","18","10","0","8","13","2"
"205947","208054","0","215199","18","10","0","8","13","3"
"205948","208055","0","215200","18","10","0","8","13","4"
"205949","208056","0","215201","18","10","0","8","13","5"
"205950","208057","0","215202","18","10","0","8","13","6"
"205951","208058","0","215203","18","10","0","8","13","7"
"205952","208059","0","215204","18","10","0","8","13","8"
"205953","208060","0","215205","18","10","0","8","13","9"
"205954","208006","0","215196","18","10","0","8","14","0"
"205955","208052","0","215197","18","10","0","8","14","1"
"205956","208053","0","215198","18","10","0","8","14","2"
"205957","208054","0","215199","18","10","0","8","14","3"
"205958","208055","0","215200","18","10","0","8","14","4"
"205959","208056","0","215201","18","10","0","8","14","5"
"205960","208057","0","215202","18","10","0","8","14","6"
"205961","208058","0","215203","18","10","0","8","14","7"
"205962","208059","0","215204","18","10","0","8","14","8"
"205963","208060","0","215205","18","10","0","8","14","9"
"205964","208006","0","215196","18","10","0","8","15","0"
"205965","208052","0","215197","18","10","0","8","15","1"
"205966","208053","0","215198","18","10","0","8","15","2"
"205967","208054","0","215199","18","10","0","8","15","3"
"205968","208055","0","215200","18","10","0","8","15","4"
"205969","208056","0","215201","18","10","0","8","15","5"
"205970","208057","0","215202","18","10","0","8","15","6"
"205971","208058","0","215203","18","10","0","8","15","7"
"205972","208059","0","215204","18","10","0","8","15","8"
"205973","208060","0","215205","18","10","0","8","15","9"
"205974","207745","0","0","5","10","0","5","0","16"
"205975","207716","0","0","5","10","0","9","0","16"
"205976","207746","0","0","5","10","0","5","0","17"
"205977","207717","0","0","5","10","0","9","0","17"
"205978","207747","0","0","5","10","0","5","0","18"
"205979","207718","0","0","5","10","0","9","0","18"
"205980","208061","0","215206","5","10","0","8","0","10"
"205981","208061","0","215206","5","10","0","8","1","10"
"205982","208061","0","215206","5","10","0","8","2","10"
"205983","208061","0","215206","5","10","0","8","3","10"
"205984","208061","0","215206","5","10","0","8","4","10"
"205985","208061","0","215206","5","10","0","8","5","10"
"205986","208061","0","215206","5","10","0","8","6","10"
"205987","208061","0","215206","5","10","0","8","7","10"
"205988","208061","0","215206","5","10","0","8","8","10"
"205989","208061","0","215206","5","10","0","8","9","10"
"205990","208061","0","215206","5","10","0","8","10","10"
"205991","208061","0","215206","6","10","0","8","11","10"
"205992","208061","0","215206","6","10","0","8","12","10"
"205993","208061","0","215206","6","10","0","8","13","10"
"205994","208061","0","215206","6","10","0","8","14","10"
"205995","208061","0","215206","6","10","0","8","15","10"
"205996","208062","0","215207","5","10","0","8","0","11"
"205997","208062","0","215207","5","10","0","8","1","11"
"205998","208062","0","215207","5","10","0","8","2","11"
"205999","208062","0","215207","5","10","0","8","3","11"
"206000","208062","0","215207","5","10","0","8","4","11"
"206001","208062","0","215207","5","10","0","8","5","11"
"206002","208062","0","215207","5","10","0","8","6","11"
"206003","208062","0","215207","5","10","0","8","7","11"
"206004","208062","0","215207","5","10","0","8","8","11"
"206005","208062","0","215207","5","10","0","8","9","11"
"206006","208062","0","215207","5","10","0","8","10","11"
"206007","208062","0","215207","6","10","0","8","11","11"
"206008","208062","0","215207","6","10","0","8","12","11"
"206009","208062","0","215207","6","10","0","8","13","11"
"206010","208062","0","215207","6","10","0","8","14","11"
"206011","208062","0","215207","6","10","0","8","15","11"
"206012","208063","0","215208","5","10","0","8","0","12"
"206013","208063","0","215208","5","10","0","8","1","12"
"206014","208063","0","215208","5","10","0","8","2","12"
"206015","208063","0","215208","5","10","0","8","3","12"
"206016","208063","0","215208","5","10","0","8","4","12"
"206017","208063","215208","0","5","10","0","8","5","12"
"206018","208063","0","215208","5","10","0","8","6","12"
"206019","208063","0","215208","5","10","0","8","7","12"
"206020","208063","0","215208","5","10","0","8","8","12"
"206021","208063","0","215208","5","10","0","8","9","12"
"206022","208063","0","215208","5","10","0","8","10","12"
"206023","208063","0","215208","6","10","0","8","11","12"
"206024","208063","0","215208","6","10","0","8","12","12"
"206025","208063","0","215208","6","10","0","8","13","12"
"206026","208063","0","215208","6","10","0","8","14","12"
"206027","208063","0","215208","6","10","0","8","15","12"
"206028","0","207525","0","5","10","0","6","2","16"
"206029","0","207526","0","5","10","0","6","2","17"
"206030","0","207527","0","5","10","0","6","2","18"
"206031","0","207548","0","5","10","0","6","4","16"
"206032","0","207549","0","5","10","0","6","4","17"
"206033","0","207550","0","5","10","0","6","4","18"
"206034","0","207581","0","5","10","0","6","7","16"
"206035","0","207582","0","5","10","0","6","7","17"
"206036","0","207583","0","5","10","0","6","7","18"
"206037","0","207604","0","5","10","0","6","10","0"
"206038","0","207605","0","5","10","0","6","10","1"
"206039","0","207606","0","5","10","0","6","10","2"
"206040","0","207607","0","5","10","0","6","10","3"
"206041","0","207608","0","5","10","0","6","10","4"
"206042","0","207609","0","5","10","0","6","10","5"
"206043","0","207610","0","5","10","0","6","10","6"
"206044","0","207611","0","5","10","0","6","10","7"
"206045","0","207612","0","5","10","0","6","10","8"
"206046","0","207613","0","5","10","0","6","10","9"
"206047","0","207614","0","5","10","0","6","11","0"
"206048","0","207615","0","5","10","0","6","11","1"
"206049","0","207616","0","5","10","0","6","11","2"
"206050","0","207617","0","5","10","0","6","11","3"
"206051","0","207618","0","5","10","0","6","11","4"
"206052","0","207619","0","5","10","0","6","11","5"
"206053","0","207620","0","5","10","0","6","11","6"
"206054","0","207621","0","5","10","0","6","11","7"
"206055","0","207622","0","5","10","0","6","11","8"
"206056","0","207623","0","5","10","0","6","11","9"
"206057","0","207624","0","5","10","0","6","12","0"
"206058","0","207625","0","5","10","0","6","12","1"
"206059","0","207626","0","5","10","0","6","12","2"
"206060","0","207627","0","5","10","0","6","12","3"
"206061","0","207628","0","5","10","0","6","12","4"
"206062","0","207629","0","5","10","0","6","12","5"
"206063","0","207630","0","5","10","0","6","12","6"
"206064","0","207631","0","5","10","0","6","12","7"
"206065","0","207632","0","5","10","0","6","12","8"
"206066","0","207633","0","5","10","0","6","12","9"
"206067","0","207634","0","5","10","0","6","13","0"
"206068","0","207635","0","5","10","0","6","13","1"
"206069","0","207636","0","5","10","0","6","13","2"
"206070","0","207637","0","5","10","0","6","13","3"
"206071","0","207638","0","5","10","0","6","13","4"
"206072","0","207639","0","5","10","0","6","13","5"
"206073","0","207640","0","5","10","0","6","13","6"
"206074","0","207641","0","5","10","0","6","13","7"
"206075","0","207642","0","5","10","0","6","13","8"
"206076","0","207643","0","5","10","0","6","13","9"
"206077","0","207644","0","5","10","0","6","14","0"
"206078","0","207645","0","5","10","0","6","14","1"
"206079","0","207646","0","5","10","0","6","14","2"
"206080","0","207647","0","5","10","0","6","14","3"
"206081","0","207648","0","5","10","0","6","14","4"
"206082","0","207649","0","5","10","0","6","14","5"
"206083","0","207650","0","5","10","0","6","14","6"
"206084","0","207651","0","5","10","0","6","14","7"
"206085","0","207652","0","5","10","0","6","14","8"
"206086","0","207653","0","5","10","0","6","14","9"
"206087","0","207654","0","5","10","0","6","15","0"
"206088","0","207655","0","5","10","0","6","15","1"
"206089","0","207656","0","5","10","0","6","15","2"
"206090","0","207657","0","5","10","0","6","15","3"
"206091","0","207658","0","5","10","0","6","15","4"
"206092","0","207659","0","5","10","0","6","15","5"
"206093","0","207660","0","5","10","0","6","15","6"
"206094","0","207661","0","5","10","0","6","15","7"
"206095","0","207662","0","5","10","0","6","15","8"
"206096","0","207663","0","5","10","0","6","15","9"
"206097","0","207664","0","5","10","0","6","16","0"
"206098","0","207665","0","5","10","0","6","16","1"
"206099","0","207666","0","5","10","0","6","16","2"
"206100","0","207667","0","5","10","0","6","16","3"
"206101","0","207668","0","5","10","0","6","16","4"
"206102","0","207669","0","5","10","0","6","16","5"
"206103","0","207670","0","5","10","0","6","16","6"
"206104","0","207671","0","5","10","0","6","16","7"
"206105","0","207672","0","5","10","0","6","16","8"
"206106","0","207673","0","5","10","0","6","16","9"
"206107","0","207674","0","5","10","0","6","17","0"
"206108","0","207675","0","5","10","0","6","17","1"
"206109","0","207676","0","5","10","0","6","17","2"
"206110","0","207677","0","5","10","0","6","17","3"
"206111","0","207678","0","5","10","0","6","17","4"
"206112","0","207679","0","5","10","0","6","17","5"
"206113","0","207680","0","5","10","0","6","17","6"
"206114","0","207681","0","5","10","0","6","17","7"
"206115","0","207682","0","5","10","0","6","17","8"
"206116","0","207683","0","5","10","0","6","17","9"
"206117","0","207684","0","5","10","0","6","18","0"
"206118","0","207685","0","5","10","0","6","18","1"
"206119","0","207686","0","5","10","0","6","18","2"
"206120","0","207687","0","5","10","0","6","18","3"
"206121","0","207688","0","5","10","0","6","18","4"
"206122","0","207689","0","5","10","0","6","18","5"
"206123","0","207690","0","5","10","0","6","18","6"
"206124","0","207691","0","5","10","0","6","18","7"
"206125","0","207692","0","5","10","0","6","18","8"
"206126","0","207693","0","5","10","0","6","18","9"
"206127","0","207694","0","5","10","0","6","19","0"
"206128","0","207695","0","5","10","0","6","19","1"
"206129","0","207696","0","5","10","0","6","19","2"
"206130","0","207697","0","5","10","0","6","19","3"
"206131","0","207698","0","5","10","0","6","19","4"
"206132","0","207699","0","5","10","0","6","19","5"
"206133","0","207700","0","5","10","0","6","19","6"
"206134","0","207701","0","5","10","0","6","19","7"
"206135","0","207702","0","5","10","0","6","19","8"
"206136","0","207703","0","5","10","0","6","19","9"
"206137","0","0","0","5","10","0","7","0","10"
"206138","0","0","0","5","10","0","7","0","11"
"206139","0","0","0","5","10","0","7","0","12"
"206140","0","0","0","5","10","0","7","1","10"
"206141","0","0","0","5","10","0","7","1","11"
"206142","0","0","0","5","10","0","7","1","12"
"206143","0","0","0","5","10","0","7","2","10"
"206144","0","0","0","5","10","0","7","2","11"
"206145","0","0","0","5","10","0","7","2","12"
"206146","0","0","0","5","10","0","7","3","10"
"206147","0","0","0","5","10","0","7","3","11"
"206148","0","0","0","5","10","0","7","3","12"
"206149","0","0","0","5","10","0","7","4","10"
"206150","0","0","0","5","10","0","7","4","11"
"206151","0","0","0","5","10","0","7","4","12"
"206152","0","0","0","5","10","0","7","5","10"
"206153","0","0","0","5","10","0","7","5","11"
"206154","0","0","0","5","10","0","7","5","12"
"206155","0","0","0","5","10","0","7","6","10"
"206156","0","0","0","5","10","0","7","6","11"
"206157","0","0","0","5","10","0","7","6","12"
"206158","0","0","0","5","10","0","7","7","10"
"206159","0","0","0","5","10","0","7","7","11"
"206160","0","0","0","5","10","0","7","7","12"
"206161","0","0","0","5","10","0","7","8","10"
"206162","0","0","0","5","10","0","7","8","11"
"206163","0","0","0","5","10","0","7","8","12"
"206164","0","0","0","5","10","0","7","9","10"
"206165","0","0","0","5","10","0","7","9","11"
"206166","0","0","0","5","10","0","7","9","12"
"206167","208006","0","215196","18","10","0","8","16","0"
"206168","208052","0","215197","18","10","0","8","16","1"
"206169","208053","0","215198","18","10","0","8","16","2"
"206170","208054","0","215199","18","10","0","8","16","3"
"206171","208055","0","215200","18","10","0","8","16","4"
"206172","208056","0","215201","18","10","0","8","16","5"
"206173","208057","0","215202","18","10","0","8","16","6"
"206174","208058","0","215203","18","10","0","8","16","7"
"206175","208059","0","215204","18","10","0","8","16","8"
"206176","208060","0","215205","18","10","0","8","16","9"
"206177","208061","0","215206","6","10","0","8","16","10"
"206178","208062","0","215207","6","10","0","8","16","11"
"206179","208063","0","215208","6","10","0","8","16","12"
"206180","0","0","0","8","10","0","7","10","0"
"206181","0","0","0","8","10","0","7","10","1"
"206182","0","0","0","8","10","0","7","10","2"
"206183","0","0","0","8","10","0","7","10","3"
"206184","0","0","0","8","10","0","7","10","4"
"206185","0","0","0","8","10","0","7","10","5"
"206186","0","0","0","8","10","0","7","10","6"
"206187","0","0","0","8","10","0","7","10","7"
"206188","0","0","0","8","10","0","7","10","8"
"206189","0","0","0","8","10","0","7","10","9"
"206190","0","0","0","8","10","0","7","10","10"
"206191","0","0","0","8","10","0","7","10","11"
"206192","0","0","0","8","10","0","7","10","12"
"206193","0","0","0","8","10","0","7","11","0"
"206194","0","0","0","8","10","0","7","11","1"
"206195","0","0","0","8","10","0","7","11","2"
"206196","0","0","0","8","10","0","7","11","3"
"206197","0","0","0","8","10","0","7","11","4"
"206198","0","0","0","8","10","0","7","11","5"
"206199","0","0","0","8","10","0","7","11","6"
"206200","0","0","0","8","10","0","7","11","7"
"206201","0","0","0","8","10","0","7","11","8"
"206202","0","0","0","8","10","0","7","11","9"
"206203","0","0","0","8","10","0","7","11","10"
"206204","0","0","0","8","10","0","7","11","11"
"206205","0","0","0","8","10","0","7","11","12"
"206206","0","0","0","8","10","0","7","12","0"
"206207","0","0","0","8","10","0","7","12","1"
"206208","0","0","0","8","10","0","7","12","2"
"206209","0","0","0","8","10","0","7","12","3"
"206210","0","0","0","8","10","0","7","12","4"
"206211","0","0","0","8","10","0","7","12","5"
"206212","0","0","0","8","10","0","7","12","6"
"206213","0","0","0","8","10","0","7","12","7"
"206214","0","0","0","8","10","0","7","12","8"
"206215","0","0","0","8","10","0","7","12","9"
"206216","0","0","0","8","10","0","7","12","10"
"206217","0","0","0","8","10","0","7","12","11"
"206218","0","0","0","8","10","0","7","12","12"
"206219","0","0","0","8","10","0","7","13","0"
"206220","0","0","0","8","10","0","7","13","1"
"206221","0","0","0","8","10","0","7","13","2"
"206222","0","0","0","8","10","0","7","13","3"
"206223","0","0","0","8","10","0","7","13","4"
"206224","0","0","0","8","10","0","7","13","5"
"206225","0","0","0","8","10","0","7","13","6"
"206226","0","0","0","8","10","0","7","13","7"
"206227","0","0","0","8","10","0","7","13","8"
"206228","0","0","0","8","10","0","7","13","9"
"206229","0","0","0","8","10","0","7","13","10"
"206230","0","0","0","8","10","0","7","13","11"
"206231","0","0","0","8","10","0","7","13","12"
"206232","0","0","0","8","10","0","7","14","0"
"206233","0","0","0","8","10","0","7","14","1"
"206234","0","0","0","8","10","0","7","14","2"
"206235","0","0","0","8","10","0","7","14","3"
"206236","0","0","0","8","10","0","7","14","4"
"206237","0","0","0","8","10","0","7","14","5"
"206238","0","0","0","8","10","0","7","14","6"
"206239","0","0","0","8","10","0","7","14","7"
"206240","0","0","0","8","10","0","7","14","8"
"206241","0","0","0","8","10","0","7","14","9"
"206242","0","0","0","8","10","0","7","14","10"
"206243","0","0","0","8","10","0","7","14","11"
"206244","0","0","0","8","10","0","7","14","12"
"206245","0","0","0","8","10","0","7","15","0"
"206246","0","0","0","8","10","0","7","15","1"
"206247","0","0","0","8","10","0","7","15","2"
"206248","0","0","0","8","10","0","7","15","3"
"206249","0","0","0","8","10","0","7","15","4"
"206250","0","0","0","8","10","0","7","15","5"
"206251","0","0","0","8","10","0","7","15","6"
"206252","0","0","0","8","10","0","7","15","7"
"206253","0","0","0","8","10","0","7","15","8"
"206254","0","0","0","8","10","0","7","15","9"
"206255","0","0","0","8","10","0","7","15","10"
"206256","0","0","0","8","10","0","7","15","11"
"206257","0","0","0","8","10","0","7","15","12"
"206258","0","0","0","8","10","0","7","16","0"
