Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"1160","0.48285","0.470977","Ner'zhul","Ner'zhul, chieftain and elder shaman of the Shadowmoon clan, sacrificed the heart and soul of his tribe in an attempt to join the Iron Horde. He has now retreated to his clan's ancient burial grounds as he ventures ever further along a dark path, embracing the power of the Void and the necromantic arts.","831","969","9677","537","-1","0","4"
"1161","0.393369","0.205645","Gruul","Garrosh knew that the surest path to breaking the gronn lay in subjugating their great father, Gruul. Known in another time as the Dragonkiller, here Gruul has been reduced to the role of menial laborer. In a cruel mockery of the Shattered Hand's warrior tradition, his hand has been replaced with a hook to enable him to more easily haul pallets of fuel to the furnace.","841","988","9681","457","-1","0","4"
"1162","0.332437","0.431451","Kromog","The magnaron are mysterious in their ways, ancient and inscrutable. Miners excavating an expansion to the Foundry, in support of the Iron Horde's massive production needs, were horrified to unearth a chamber containing a living magnaron. To their astonishment, Kromog began to assist in their endeavors, and now uses his massive stone fists to hammer out the gigantic plates needed for the Iron Horde's dreadnaughts and siege machinery.","842","988","9692","457","-1","0","8"
"1163","0.650602","0.510542","Nitrogg Thundertower","With a zeal for flame and explosives, Nitrogg was a natural fit in the mechanized and weaponized army that Garrosh's plans brought to Draenor, and he has risen quickly through the Iron Horde. He oversees the artillery on the Grimrail, and is eager to break through the defenses around Shattrath and conquer the enemies of the Iron Horde within.","850","993","9707","536","-1","0","2"
"1168","0.788918","0.736148","Nhallish","When Ner'zhul tore the fabric of reality and allowed the Void to spill into the ritual burial grounds of the Shadowmoon clan, the malefic spirit Nhallish came through that rift in search of souls upon which to feed. Ancient and born of pure darkness, Nhallish seeks to devour all life.","828","969","9759","537","-1","0","2"
"1185","0.289222","0.336398","Vigilant Kaathar","The greatest warriors of the draenei may be called upon for one final service as they stand on the precipice of the afterlife: inhabiting one of the armored constructs that serve as the eternal protectors of Auchindoun and the draenei civilization on Draenor. This particular Vigilant is tasked with guarding the last remaining crystal that powers the shield around Auchindoun.","837","984","9823","547","-1","0","1"
"1186","0.49898","0.679591","Soulbinder Nyami","Nyami is a draenei priestess, entrusted as a soultender with access to the holiest grounds within Auchindoun. However, her true loyalties lie with the Shadow Council, and she plots to bring down the barrier that protects the mausoleum from invaders.","837","984","9830","547","-1","0","2"
"1195","0.37021","0.748455","Tectus","An ancient embodiment of the chaotic forces that shaped the terrain of Draenor, Tectus has been twisted and enslaved by the maddened Pale Orcs - who themselves barely maintain control over this imposing force of nature.","0","994","10055","477","-1","0","3"
"1196","0.508653","0.164401","Brackenspore","The Iron Horde juggernaut moored in the waters beside Highmaul drew the attention of Brackenspore, ancient walker of the deep. The aquatic giant spreads fungal growth and moss in his wake, and is driven by primal instinct to eradicate any traces of civilization on Draenor.","0","994","9976","477","-1","0","4"
"1197","0.453028","0.752163","Imperator Mar'gok","As the grand Imperator of Highmaul, Mar'gok is descended from a long line of sorcerers who have ruled the Gorian Empire. Equal parts cunning and brutality, Mar'gok recognized the rising tide of the Iron Horde and what it would mean to oppose them. He has acquiesced to an alliance with Grommash, even as he continues to search for a way to tip the balance of power back into his favor.","856","994","9956","477","-1","0","7"
"1202","0.371864","0.823924","Oregorger","The storehouses of the Blackrock Foundry, laden with heaps and pallets of unprocessed Blackrock ore, represent a grand banquet feast for the ravenous rock-eating goren who have burrowed into the chamber. Oregorger is by far the largest of the invaders, gluttony swelling his frame far beyond the size of any goren previously seen in Draenor.","841","988","9960","457","-1","0","1"
"1203","0.823477","0.283602","The Iron Maidens","With little opportunity to exercise her tactical brilliance under the ancient social structure of the orc clans, Gar'an was thrilled to be one of the first warriors to volunteer for naval duty under the Iron Horde. Instantly successful in battle, she was named Admiral of the Iron Horde fleet and selected Marak and Sorka as her lieutenants. Together, they are called the Iron Maidens, and have crushed any who have dared face them in battle.","842","988","10006","457","-1","0","9"
"1207","0.656984","0.233003","Ancient Protectors","Gola and Telu, a pair of botani forest-tenders, spread creeping growth as they urge the forest to reclaim and swallow the ill-fated outpost in its midst. Guarding them as they perform this task is the terrible brute Dulhu, long ago a Blackrock clansman who wandered too far into primal woodlands, but now more plant than orc.","0","1008","10405","556","-1","0","2"
"1208","0.558096","0.359085","Archmage Sol","Archmage Sol was among the last holdouts of the Kirin Tor expedition at Violet Bluff, but ultimately succumbed to spores that took root in her brain. Perhaps a portion of her humanity remains buried deep within, but she now lives as a prisoner in her own body.","0","1008","10472","556","-1","0","3"
"1209","0.597651","0.123883","Xeri'tac","This venomous spider matriarch guards her brood in a cave deep in the hills of Gorgrond, trapping and devouring any prey foolish enough to wander near.","0","1008","10496","556","-1","0","4"
"1210","0.4501","0.821857","Yalnu","Ancient and inscrutable, the genesaur Yalnu was drawn to the Kirin Tor outpost in Gorgrond by strange energies radiating from the bluff. For ages the genesaur have battled their eternal foes - the magnaron, the gronn, children of stone - to a stalemate across the world of Draenor. But in these emanations, Yalnu sensed a new world, where his kind could flourish and spread unchecked.","912","1008","10548","556","-1","0","5"
"1211","0.47006","0.859282","Tarlna the Ageless","It is said that before Tarlna arrived in Gorgrond, the entire region was a barren wasteland. It is said that verdant life springs up in the wake of each footstep of the ancient genesaur. It is said that the creature is immortal, renewed like a forest in the aftermath of a great blaze. Much is said of Tarlna, but little is truly known or understood.","0","949","10670","557","-1","0","2"
"1214","0.530948","0.564895","Witherbark","Deep within the lush forests of Gorgrond, Witherbark has seen countless cycles of life and death, decay and rebirth. The upstart ""Iron Horde"" and the strange beings that seem to have arrived in their wake are just a new skin on an old snake. They will be gone soon. And Witherbark will endure.","0","1008","10090","556","-1","0","1"
"1216","0.707832","0.332832","Azzakel","On Argus - the former homeworld of the draenei, now the stronghold of the Burning Legion - Azzakel waits, poised for a servant of the Legion to open a portal to one of the countless worlds they seek to invade. As Soulbinder Nyami lowers the defenses of Auchindoun, Azzakel senses that his moment is nigh.","837","984","10102","547","-1","0","3"
"1225","0.496988","0.335799","Teron'gor","Working alongside the Sargerei, Gul'dan's agent Teron'gor plots to feast upon the bounty of souls contained within the barriers of the holy mausoleum of Auchindoun.","837","984","10160","547","-1","0","4"
"1226","0.305389","0.267964","Orebender Gor'ashan","A powerful elementalist with a natural affinity for shaping and channeling his powers through metal, Gor'ashan was part of the Iron Horde vanguard in their initial invasion of Azeroth. He bides his time waiting for further orders by attempting to unravel the secrets of the Dark Iron runes left behind by the Spire's creators.","878","995","10238","559","-1","0","1"
"1227","0.39022","0.387725","Kyrak","One of the last remaining survivors of Nefarian's twisted experiments, Kyrak was spared by the Iron Horde and tasked with finding ways to preserve and fortify the few Black Dragonflight eggs remaining in the Spire Rookery. Iron Horde emissaries quickly struck a deal with the cunning dragon.","878","995","10255","559","-1","0","2"
"1228","0.48503","0.24551","Commander Tharbek","A cunning warrior of the Warsong clan, Tharbek was entrusted with the task of leading the expeditionary Ironmarch assault through the Dark Portal. Following Garrosh's instructions, he made his way to the home of the Blackrock orcs in Azeroth to rally forces for the next phase of the operation.","879","995","10271","559","-1","0","3"
"1229","0.46008","0.462575","Ragewing the Untamed","Ragewing is a gargantuan proto-drake raised in the Twilight Highlands by the Dragonmaw clan. Her indomitable spirit has kept her from being broken and used as a mount, although she has formed a close bond with Warlord Zaela herself, following her to Blackrock Spire and roosting in its cavernous halls.","879","995","10285","559","-1","0","4"
"1234","0.1507","0.48503","Warlord Zaela","When Garrosh instructed the Ironmarch vanguard as to their mission in Azeroth, he urged them to rendezvous with an old ally whom he knew would be fierce, loyal, and thirsting for revenge: Zaela, Warlord of the Dragonmaw clan. Now, as she readies a doomsday weapon in the heart of Blackrock Mountain, her moment of vengeance draws near.","879","995","10307","559","-1","0","5"
"1235","0.478915","0.341868","Fleshrender Nok'gar","This fierce Warsong warleader has risen rapidly through the ranks of the Iron Horde, and now commands a battalion of orcish soldiers. From atop his wolf Dreadfang, he surveys their drilling and preparation as they ready themselves to lead a naval assault on Shattrath.","839","987","10432","558","-1","0","1"
"1236","0.802239","0.753012","Grimrail Enforcers","The Grimrail Enforcers are elite mercenaries in the employ of the Blackfuse Company, hired to protect the trains that run through Gorgrond. The trio consists of a Burning Blade swordsman, a goblin engineer, and a shaman who is versed in dark blood magic. The sole threads that bind them are greed and zeal for killing.","839","987","10445","558","-1","0","2"
"1237","0.804217","0.174969","Oshir","Once a savage predator who prowled the Spires of Arak, feared and respected within his pride, the saberon Oshir fell into a Thunderlord snare and was brought to Gorgrond to be broken and trained as an Iron Horde combatant. Not a day passes that Oshir does not dream of tasting his captors' blood.","839","987","10462","558","-1","0","3"
"1238","0.684696","0.436676","Skulloc","The mighty gronn Skulloc represents one of the great successes of the Iron Horde's subjugation of the giants of Gorgrond. Towering over the Grom'kar forces, and fitted with a pair of cannons that would feel at home on any ironclad warship, Skulloc stands ready to unleash destruction at the behest of his new masters.","839","987","10423","558","-1","0","4"
"1262","0.471061","0.784568","Rukhmar","Rukhmar occasionally appears as a blazing firehawk soaring through the skies high above the Spires of Arak. The origins of the great bird are unknown, though Rukhmar is venerated as a deity by the arakkoa, seen as an embodiment of the sun itself.","0","948","10508","557","-1","0","3"
"1291","0.441283","0.399207","Drov the Ruiner","Drov was called Ruiner by the Blackrock clans of old, who quickly learned to give the fearsome magnaron a wide berth. Drov carves a swath of devastation where he walks, as though the earth itself senses his arrival and parts to make way.","0","949","10659","557","-1","0","1"
"1372","0.176143","0.451792","Gorefiend","Falling into the heart of the mausoleum Auchindoun, the Shadow Council lieutenant Teron'gor gorged upon hundreds of draenei souls, becoming a bloated abomination in the process. More than just an orc now, Teron'gor gave up his old name and has taken a new one: Gorefiend.","926","1026","11006","669","-1","0","6"
"1391","0.498764","0.182942","Fel Lord Zakuun","Speculated by some scholars of the Legion to be an evolved version of the common felguard, Fel Lords serve as enforcers in the direct service of Archimonde. Their cruelty is matched only by their brute force. Zakuun was set to a task that called upon both of these traits in equal measure: breaking the iron will of a stubborn and defiant orc chieftain of the Warsong Clan....","929","1026","11091","669","-1","0","9"
"1392","0.52225","0.451792","Kormrok","As ancient as Draenor itself, Kormrok once ruled Gorgrond, the creatures of the land slinking away from the giant magnaron's destructive fury. But then the Iron Horde came, trapping the behemoth and attempting to break his will. They were entirely unsuccessful... that is, until the rise of Gul'dan, and the fel power that Kormrok could not resist.","925","1026","11110","669","-1","0","3"
"1394","0.293572","0.514833","Tyrant Velhari","When Gul'dan brought his gift to the Sargerei, Velhari had already made her ambitions clear and risen through the ranks with brutal ferocity. Known to her enemies as the Tyrant, Velhari was one of the first to accept the fel touch, further enhancing her combat prowess. Velhari now bears a mockery of the holy symbol of the Naaru, signifying her conviction to the new order.","931","1026","11145","669","-1","0","11"
"1395","0.510777","0.480125","Mannoroth","Bloodthirsty and brutal, Mannoroth was Archimonde's most feared enforcer, until he was felled by a mighty blow from Grommash's blade. Even in death, his blood was used by Gul'dan to fuel a dark bargain with the Iron Horde and their allies. Gul'dan and his minions now seek to reanimate the shattered remains of Mannoroth, that he may continue to serve the Legion.","932","1026","11193","669","-1","0","12"
"1396","0.512361","0.334981","Kilrogg Deadeye","Kilrogg Deadeye, Warlord of the Bleeding Hollow, seized control of his clan after performing a ritual to learn of his death. With this knowledge, he led his clan fearlessly on countless campaigns, marching toward the glorious end he desires. Now, with demon blood coursing through his veins, Kilrogg awaits you in Hellfire Citadel, awaiting the moment of his death, or yours.","928","1026","11254","669","-1","0","5"
"1425","0.433674","0.50574","Iron Reaver","The schematics for the Iron Reaver were found in the workshop of Blackfuse himself after the fall of Orgrimmar, drawing inspiration from the mighty constructs of the Legion and designed to be the nefarious goblin's masterwork. The project was completed after his death, and represents the pinnacle of the Iron Horde's military might.","0","1026","11389","669","-1","0","2"
"1426","0.609695","0.450255","Hellfire Assault","With the aid of the mercenary Blackfuse company, the Iron Horde constructed devastating siege machinery in the shadow of Hellfire Citadel, to be used in the eventual assault upon Azeroth's capitals. With the tanks now retrofitted to use fel energy, Siegemaster Mar'tak awaits Gul'dan's command to begin the assault.","0","1026","11401","669","-1","0","1"
"1427","0.595179","0.529666","Socrethar the Eternal","The greatest warriors of the draenei have their souls imbued into gleaming constructs, serving as eternal Vigilants in defense of their people. Originally a member of the Council of Exarchs before his descent into darkness, Socrethar has perverted this holiest of rituals, and used a warped fel construct to preserve his soul after his defeat in Talador.","931","1026","11442","669","-1","0","8"
"1432","0.717552","0.676143","Hellfire High Council","Thousands of Iron Horde orcs accepted the blood of Mannoroth, but few grew as powerful as these three champions. Dia Darkwhisper, master of Void magic and an outcast of the Shadowmoon, rose quickly to power as the left hand of Gul'dan. Gurtogg, with his insatiable hunger for blood, emerged the victor in hundreds of trials by combat. He has met his match only once, fighting Blademaster Jubei'thos to a draw. Tainted with fel sickness, they serve Gul'dan as both Highguard and Council of War.","928","1026","11538","669","-1","0","4"
"1433","0.401112","0.761434","Shadow-Lord Iskar","After Iskar's efforts to resurrect Terokk and return to power ended in frustration, he was approached by Gul'dan with an offer and a promise to break the ancient curse of Sethe. No longer flightless, elevated from the shadows yet still a master of illusion and deception, Iskar's hour of vengeance is at hand.","929","1026","11506","669","-1","0","7"
"1438","0.584054","0.533375","Archimonde","One of the original eredar who betrayed the draenei of Argus to take his place as the sinister hand of the dark titan Sargeras, Archimonde the Defiler commands the military might of the Burning Legion. He arrives in Draenor, reaching across space and time, to ensure that the invasion of Azeroth proceeds as planned, and that Gul'dan does not fail his Legion masters.","933","1026","11573","669","-1","0","13"
"1447","0.483931","0.507416","Xhul'horac","Summoned by Gul'dan from the depths of the Twisting Nether, Xhul'horac is one of most powerful of the Void Revenants - a race of parasitic void-beings that tear holes through the planes of reality, consuming and absorbing the energies and beings within. Gul'dan has twisted Xhul'horac, feeding him overwhelming Fel energy, and using his powers to tear open the portals through which he plans to rally the forces of the Burning Legion.","930","1026","11680","669","-1","0","10"
"1452","0.471061","0.215398","Supreme Lord Kazzak","Supreme Lord Kazzak has emerged from the Twisting Nether once again, watching over Gul'dan's efforts on behalf of the Burning Legion. He stands near the Throne of Kil'jaeden, the heart of the corruption that has befallen Tanaan Jungle.","0","945","11748","557","-1","0","4"
"1467","0.244957","0.569164","Tirathon Saltheril","Once ally to the Master, Tirathon made a bargain with the Legion in exchange for more power. Embittered after years of imprisonment, Tirathon is eager to dole out pain and suffering to whomever crosses his path. If that happens to be one of his former captors, then so much the better.","969","1045","12067","707","-1","0","1"
"1468","0.469741","0.791787","Ash'golm","Ash'golm was one of Ragnaros' lieutenants who burned a violent scar across the forests of Kalimdor before the Wardens finally managed to bind him. Unable to fully destroy Ash'golm, the Wardens locked him in a prison of ice. Unfortunately, the recent incursion by the Legion has weakened the countermeasures that kept Ash'golm frozen all these years....","970","1045","12095","707","-1","0","3"
"1469","0.688762","0.482709","Glazer","Like many demons of this type, Glazer can focus his gaze into a potent weapon against his enemies. The Wardens discovered that the creature's magical emissions could be reflected back to their source, to debilitating effect. They used this knowledge to ensnare the demon, and crafted a special prison of mirrors to contain its power. Until now.","970","1045","12386","707","-1","0","4"
"1470","0.5","0.772334","Cordana Felsong","Traitor. Betrayer. Outcast. Cordana was among the vanguard that pursued Garrosh into the Dark Portal, fighting by Khadgar's side and working to thwart the influence of the Shadow Council. But Gul'dan's dark sorcery wormed its way into her heart, turning her into the warlock's ultimate pawn. Once a paragon of duty, she will now forever be known as the instrument of the Wardens' undoing.","971","1045","12396","707","-1","0","5"
"1479","0.563401","0.350865","Serpentrix","The naga camped at the Eye of Azshara keep a healthy distance from its northern reaches. An ancient scaled beast makes its home in the shallows there, occasionally bursting forth with one if its many snake-like necks to devour nearby prey.","0","1046","12007","716","-1","0","4"
"1480","0.54611","0.683718","Warlord Parjesh","This fierce commander oversees the military might of the naga that have overrun Azsuna in search of the Tidestone of Golgonnath. He is second only to Athissa among the Hatecoil, and commands obedience with an equal measure of fear and respect.","0","1046","12020","716","-1","0","1"
"1485","0.478916","0.395865","Hymdall","Clad in gleaming golden armor, with an imposing frame that looks to have been chiseled from granite, Hymdall remains ever vigilant at the gates of the Halls of Valor. Tasked by Odyn to keep the unworthy from entering the Halls, with deadly storm drakes circling nearby ready to heed the call of his horn, he will never falter in his charge.","963","1041","12104","721","-1","0","1"
"1486","0.629518","0.847892","Hyrja","In life Hyrja was a warrior without equal, defending the Valkyra from all threats. Her valor and courage drew the attention of Eyir, a titan watcher.  Upon her death and ascension to the Halls of Valor Eyir has awarded Hyrja with her greatest honor, transformation into a Val'kyr.","963","1041","12044","721","-1","0","2"
"1487","0.283132","0.762048","Fenryr","In the Fields of the Eternal Hunt, the greatest vrykul champions keep their skills sharp, competing to see who can fell the largest beast. But man and beast alike give a wide berth to the fearsome worg Fenryr, true master of the Fields, who stalks his prey and pounces with unnerving quickness.","0","1041","12284","721","-1","0","3"
"1488","0.51506","0.825301","God-King Skovald","Gul'dan approached the vrykul king Skovald with a simple proposition: he could join the Legion and receive ultimate power, or he would see his people destroyed. Dreaming of conquest and glory, Skovald has taken up the Legion's offer, and been set to a single crucial task. He must claim the Aegis of Aggramar from Odyn in the Halls of Valor and deliver it to Gul'dan. Only then can his endless conquest begin.","964","1041","12128","721","-1","0","4"
"1489","0.515061","0.945738","Odyn","Odyn, a titan keeper, was empowered by the titan Pantheon to lead the titan-forged armies against the Old Gods. In the aftermath, he raised the Halls of Valor into the skies, assembling a force of the greatest vrykul champions to defend Azeroth. But when Ulduar fell into the clutches of Yogg-Saron, he was betrayed by Loken and cursed by Helya, now trapped within these halls for eternity.","964","1041","12331","721","-1","0","5"
"1490","0.459654","0.5","Lady Hatecoil","This naga sea witch hails from a long line of Hatecoil nobility, favored by Queen Azshara herself. The waves and the skies heed her call, as she harnesses their power to crush any who would oppose the Hatecoil.","0","1046","12048","716","-1","0","2"
"1491","0.682998","0.512968","King Deepbeard","Sailors tell of a behemoth that strides the ocean floor, surging from the depths to tear vessels apart with his bare hands. They say he wears the intact prow of a ship as a pauldron--as a trophy. Most listeners dismiss these reports as fools' tales, the product of too much grog.","0","1046","12049","716","-1","0","3"
"1492","0.57781","0.536744","Wrath of Azshara","One of Azshara's most loyal handmaidens offered herself willingly to her Queen to serve as the instrument of her vengeance. Summoned by Hatecoil channelers as a last resort after Parjesh's failure, the terrifying Wrath of Azshara exists to wash away all landwalkers who would stand against her.","0","1046","12057","716","-1","0","5"
"1497","0.168588","0.752882","Ivanyr","Cut off from the power of the Nightwell and cast into the dark expanse of the Arcway, Ivanyr wandered aimlessly, slowly withering away, until he came upon a trove in the foundations beneath the great library of Suramar. He spends his days feverishly working to decipher the tomes there, feeding off the power of relics in the achives in order to sustain himself. But even as that magic sustains his body, his mind cracks and weakens.","994","1079","12261","726","-1","0","1"
"1498","0.393372","0.776657","Corstilax","This massive construct patrols the tunnels beneath Suramar, searching for anomalies and correcting them. He has detected one such anomaly - a breach in one of the conduits that carries the power of the Nightwell - and works to repair it. But living outsiders wandering the tunnels are also an anomaly; one that Corstilax is empowered to remedy.","994","1079","12187","726","-1","0","2"
"1499","0.752161","0.502161","General Xakal","When Gul'dan threatened Suramar with destruction if Elisande did not comply with his demands, those were not idle words. A Legion invasion force has burrowed into the tunnels beneath the city, and Xakal leads those forces. He awaits further command, ready at a moment's notice to surge forth and bring death and destruction to the streets of Suramar.","994","1079","12494","726","-1","0","3"
"1500","0.619596","0.748559","Nal'tira","This massive spider made its nest in the hollow beneath a great mana tree. Over the years, loose magical energies and runoff have warped the creature, imbuing Nal'tira with arcane energy that makes her perhaps the deadliest predator in the Arcway.","994","1079","12692","726","-1","0","4"
"1501","0.484149","0.385447","Advisor Vandros","Vandros is one of Elisande's closest advisors, and an adept at harnessing the arcane magic of the Nightwell, second only to Elisande herself. He would not ordinarily venture into the Arcway himself, but after monitoring the state of the nightfallen resistance and their allies, he now feels the need to take matters into his own hands.","994","1079","12750","726","-1","0","5"
"1502","0.533719","0.262906","Ymiron, the Fallen King","Ymiron, one-time king of the vrykul of Northrend, was a mighty warrior held in awe by his people. The gates of the Halls of Valor awaited him in the afterlife. But, hungry for more power, he struck a dark bargain with the Lich King. When adventurers struck him down, he found the eternal Halls closed to him. And so, the damned king waits in purgatory on the shores of the Maw of Souls.","0","1042","12143","727","-1","0","1"
"1512","0.724975","0.561642","Harbaron","The mysterious ferryman of souls stands at the helm of the Naglfar, gathering the damned and bringing them to Helya's domain. His connection with the fallen queen of the val'kyr is unclear, but when the breeze catches Harbaron's cloak, an expanse of shimmering stars unfolds beneath. Strange.","968","1042","12207","727","-1","0","2"
"1518","0.391566","0.614457","The Amalgam of Souls","Immense soul energy was released when Gul'dan conducted the ritual to sever Illidan's soul from his body at Black Rook Hold. This energy brought the souls of the Ravencrest clan back to their ancestral home - and residual soul energy has merged them into a massive monstrosity.","998","1081","12238","740","-1","0","0"
"1519","0.658633","0.374995","Lucifron","","181","696","0","741","-1","0","1"
"1520","0.694339","0.236793","Magmadar","","181","696","0","741","-1","0","2"
"1521","0.330876","0.485334","Gehennas","","181","696","0","741","-1","0","3"
"1522","0.315094","0.689623","Garr","","181","696","0","741","-1","0","4"
"1523","0.558406","0.852617","Shazzrah","","181","696","0","741","-1","0","5"
"1524","0.523926","0.77632","Baron Geddon","","181","696","0","741","-1","0","6"
"1525","0.828302","0.825472","Sulfuron Harbinger","","181","696","0","741","-1","0","7"
"1526","0.68868","0.576416","Golemagg the Incinerator","","181","696","0","741","-1","0","8"
"1527","0.84151","0.652831","Majordomo Executus","","181","696","0","741","-1","0","9"
"1528","0.562265","0.533963","Ragnaros","","181","696","0","741","-1","0","10"
"1529","0.419285","0.602438","Razorgore the Untamed","","182","755","0","742","-1","0","1"
"1530","0.332819","0.275371","Vaelastrasz the Corrupt","","182","755","0","742","-1","0","2"
"1531","0.505751","0.617476","Broodlord Lashlayer","","184","755","0","742","-1","0","3"
"1532","0.464398","0.429507","Firemaw","","184","755","0","742","-1","0","4"
"1533","0.34911","0.209583","Ebonroc","","184","755","0","742","-1","0","5"
"1534","0.355376","0.371237","Flamegor","","185","755","0","742","-1","0","6"
"1535","0.394223","0.7265","Chromaggus","","185","755","0","742","-1","0","7"
"1536","0.703746","0.72462","Nefarian","","185","755","0","742","-1","0","8"
"1537","0.563507","0.357434","Kurinnaxx","","0","717","0","743","-1","0","1"
"1538","0.58402","0.49128","General Rajaxx","","0","717","0","743","-1","0","2"
"1539","0.328635","0.360511","Moam","","0","717","0","743","-1","0","3"
"1540","0.697866","0.620511","Buru the Gorger","","0","717","0","743","-1","0","4"
"1541","0.616841","0.905126","Ayamiss the Hunter","","0","717","0","743","-1","0","5"
"1542","0.429149","0.695895","Ossirian the Unscarred","","0","717","0","743","-1","0","6"
"1543","0.457866","0.522049","The Prophet Skeram","","192","766","0","744","-1","0","0"
"1544","0.445559","0.335896","Battleguard Sartura","","191","766","0","744","-1","0","2"
"1545","0.622995","0.218973","Fankriss the Unyielding","","191","766","0","744","-1","0","3"
"1546","0.435303","0.503588","Princess Huhuran","","191","766","0","744","-1","0","5"
"1547","0.284533","0.497434","Silithid Royalty","","191","766","0","744","-1","0","1"
"1548","0.721456","0.178973","Viscidus","","191","766","0","744","-1","0","4"
"1549","0.606584","0.697434","The Twin Emperors","","191","766","0","744","-1","0","6"
"1550","0.301969","0.818972","Ouro","","191","766","0","744","-1","0","7"
"1551","0.570687","0.625126","C'thun","","195","766","0","744","-1","0","8"
"1552","0.596409","0.287693","Servant's Quarters","","383","799","0","745","-1","0","0"
"1553","0.452819","0.826154","Attumen the Huntsman","","383","799","0","745","-1","0","1"
"1554","0.27128","0.635385","Moroes","","386","799","0","745","-1","0","2"
"1555","0.834384","0.500042","Maiden of Virtue","","387","799","0","745","-1","0","3"
"1556","0.181023","0.35077","Opera Hall","","387","799","0","745","-1","0","4"
"1557","0.494869","0.366155","The Curator","","393","799","0","745","-1","0","6"
"1559","0.716407","0.260001","Shade of Aran","","398","799","0","745","-1","0","7"
"1560","0.525638","0.696924","Terestian Illhoof","","399","799","0","745","-1","0","8"
"1561","0.359484","0.418462","Netherspite","","402","799","0","745","-1","0","9"
"1562","0.359484","0.616923","Chess Event","","403","799","0","745","-1","4","10"
"1563","0.514356","0.309231","Prince Malchezaar","","406","799","0","745","-1","0","11"
"1564","0.550255","0.570769","High King Maulgar","","322","776","0","746","-1","0","0"
"1565","0.199486","0.283077","Gruul the Dragonkiller","","322","776","0","746","-1","0","1"
"1566","0.691795","0.743077","Magtheridon","","341","779","0","747","-1","0","0"
"1567","0.36359","0.847692","Hydross the Unstable","","355","780","0","748","-1","0","0"
"1568","0.402564","0.581538","The Lurker Below","","355","780","0","748","-1","0","1"
"1569","0.417949","0.255385","Leotheras the Blind","","355","780","0","748","-1","0","2"
"1570","0.504103","0.176924","Fathom-Lord Karathress","","355","780","0","748","-1","0","3"
"1571","0.59641","0.260001","Morogrim Tidewalker","","355","780","0","748","-1","0","4"
"1572","0.722563","0.589231","Lady Vashj","","355","780","0","748","-1","0","5"
"1573","0.501026","0.587692","Al'ar","","349","782","0","749","-1","0","0"
"1574","0.264075","0.490686","Void Reaver","","349","782","0","749","-1","0","1"
"1575","0.74","0.48923","High Astromancer Solarian","","349","782","0","749","-1","0","2"
"1576","0.500999","0.138461","Kael'thas Sunstrider","","349","782","0","749","-1","0","3"
"1577","0.127692","0.633846","Rage Winterchill","","0","775","0","750","-1","0","0"
"1578","0.0856407","0.681538","Anetheron","","0","775","0","750","-1","0","1"
"1579","0.424103","0.358461","Kaz'rogal","","0","775","0","750","-1","0","2"
"1580","0.357436","0.378461","Azgalor","","0","775","0","750","-1","0","3"
"1581","0.77282","0.283076","Archimonde","","0","775","0","750","-1","0","4"
"1582","0.439487","0.187651","High Warlord Naj'entus","","433","796","0","751","-1","0","0"
"1583","0.663076","0.473846","Supremus","","0","796","0","751","-1","0","1"
"1584","0.409743","0.88923","Shade of Akama","","434","796","0","751","-1","0","2"
"1585","0.394358","0.118461","Teron Gorefiend","","436","796","0","751","-1","0","3"
"1586","0.539999","0.476922","Gurtogg Bloodboil","","435","796","0","751","-1","0","4"
"1587","0.613844","0.850768","Reliquary of Souls","","435","796","0","751","-1","0","5"
"1588","0.675383","0.367691","Mother Shahraz","","437","796","0","751","-1","0","6"
"1589","0.473332","0.43846","The Illidari Council","","438","796","0","751","-1","0","7"
"1590","0.527691","0.704613","Illidan Stormrage","","439","796","0","751","-1","0","8"
"1591","0.306154","0.510769","Kalecgos","","0","789","0","752","-1","0","0"
"1592","0.658973","0.864615","Brutallus","","0","789","0","752","-1","0","1"
"1593","0.727691","0.826153","Felmyst","","0","789","0","752","-1","0","2"
"1594","0.641566","0.321","The Eredar Twins","","0","789","0","752","-1","0","3"
"1595","0.46718","0.238462","M'uru","","440","789","0","752","-1","0","4"
"1596","0.46","0.616923","Kil'jaeden","","440","789","0","752","-1","0","5"
"1597","0.49335","0.168738","Archavon the Stone Watcher","","63","532","0","753","-1","0","0"
"1598","0.627193","0.553059","Emalon the Storm Watcher","","63","532","0","753","-1","0","1"
"1599","0.363289","0.551625","Koralon the Flame Watcher","","63","532","0","753","-1","0","2"
"1600","0.627151","0.363767","Toravon the Ice Watcher","","63","532","0","753","-1","0","3"
"1601","0.306925","0.469885","Anub'Rekhan","","57","535","0","754","-1","0","0"
"1602","0.441725","0.360899","Grand Widow Faerlina","","57","535","0","754","-1","0","1"
"1603","0.686466","0.152964","Maexxna","","57","535","0","754","-1","0","2"
"1604","0.346122","0.564531","Noth the Plaguebringer","","59","535","0","754","-1","0","3"
"1605","0.498172","0.456978","Heigan the Unclean","","59","535","0","754","-1","0","4"
"1606","0.760165","0.283523","Loatheb","","59","535","0","754","-1","0","5"
"1607","0.427469","0.459909","Instructor Razuvious","","58","535","0","754","-1","0","6"
"1608","0.675078","0.596142","Gothik the Harvester","","58","535","0","754","-1","0","7"
