Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30
"1043","Vault of the Wardens","49411","VaultoftheWardens","","44508","775","110","110","1493","1045","0","1470","0","0","110","100","110","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1044","Vault of the Wardens","49155","VaultoftheWardens","","44509","810","110","110","1493","1046","0","1470","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1045","Random Legion Dungeon","16387","","","0","680","110","110","-1","0","0","0","0","0","98","0","98","1","6","-1","6","1","53","1","1","3","1","1","3","1","0"
"1046","Random Legion Heroic","16387","","","18367","810","110","110","-1","0","0","0","0","0","110","110","110","2","6","-1","6","2","52","1","1","3","1","1","3","1","0"
"1059","The Fleshripper's Harvest","75795458","QUEST","You have traveled to Niskara in search of a demonic weapon of great power.","0","0","110","110","1489","0","940","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1060","Serenity's End","75795458","QUEST","The masters of the monk temple at the Peak of Serenety have called for a gathering to discuss the threat of the Burning Legion.","18682","0","110","110","1014","0","943","0","0","0","98","100","98","12","1","-1","6","10","38","0","0","1","0","0","1","3","0"
"1065","Cleansing of the Deep","75795458","QUEST","Pursue the foul demon Geth'xun through the Maelstrom and purify the realm of earth.","0","0","110","110","1503","0","950","0","0","0","98","0","98","12","1","-1","0","0","38","0","0","1","0","0","1","3","0"
"1090","Boost 2.0 R&D","7170","QUEST","Boost 2.0 R&D","0","0","100","100","1554","0","0","0","0","0","0","0","0","12","1","-1","0","0","38","0","0","1","0","0","1","3","0"
"1094","Mardum Scenario","33794","QUEST","","0","0","110","110","1523","0","975","0","0","0","100","100","100","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1127","Ashran","38469635","Ashran","","43731","0","255","100","1191","0","0","0","0","0","110","110","100","25","1","-1","0","10","38","0","0","40","0","0","0","5","0"
"1132","Apocalypse Scenario","35842","QUEST","","0","0","110","110","1533","0","989","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1143","The Frost and the Flame","75795458","QUEST","You have entered Icecrown to recover the fabled runeblade, Felo'melorn.","0","0","110","110","1480","0","957","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1145","The Thundering Heavens","75795458","QUEST","You have traveled to the Skywall, realm of the wind elementals, in search of the legendary Fists of the Heavens.","0","0","110","110","1528","0","983","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1146","Random Timewalking Dungeon (Cataclysm)","40967","","","37610","300","110","110","-1","0","0","0","0","300","86","0","86","2","6","-1","4","4","44","1","1","3","0","0","0","1","85"
"1147","The Vortex Pinnacle","1027","THEVORTEXPINNACLE","","37610","0","110","110","657","1146","0","116","0","333","86","85","86","2","1","-1","3","0","0","1","1","3","1","1","3","1","85"
"1148","The Stonecore","1027","THESTONECORE","","37610","0","110","110","725","1146","0","113","0","333","86","85","86","2","1","-1","3","0","0","1","1","3","1","1","3","1","85"
"1149","Grim Batol","1027","GRIMBATOL","","37610","0","110","110","670","1146","0","134","0","333","86","85","86","2","1","-1","3","0","0","1","1","3","1","1","3","1","85"
"1150","Throne of the Tides","1027","THRONEOFTHETIDES","","37610","0","110","110","643","1146","0","104","0","333","86","85","86","2","1","-1","3","0","0","1","1","3","1","1","3","1","85"
"1151","Lost City of the Tol'vir","1027","LOSTCITYOFTOLVIR","","37610","0","110","110","755","1146","0","122","0","333","86","85","86","2","1","-1","3","0","0","1","1","3","1","1","3","1","85"
"1152","End Time","1027","ENDTIME","","0","0","110","110","938","1146","0","289","0","365","86","85","86","2","1","-1","3","0","0","1","1","3","1","1","3","1","85"
"1153","Pit of Saron","1027","PITOFSARON","","8990","0","110","110","658","995","0","610","0","219","81","80","81","2","1","-1","2","0","0","1","1","3","1","1","3","1","80"
"1154","Magisters' Terrace","1027","MAGISTERSTERRACE","","6728","0","110","110","585","744","0","533","0","120","71","70","71","2","1","-1","1","0","0","1","1","3","1","1","3","1","70"
"1162","Legacy of the Windrunners","75795458","QUEST","You have traveled to Niskara, homeworld of the Legion Inquisition.","0","0","110","110","1489","0","972","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1163","[TEST] Conditional Shores","492546","QUEST","","37764","0","255","100","1460","0","1018","0","0","0","100","100","100","12","1","-1","0","10","38","0","0","40","0","0","0","3","0"
"1164","The Underlight","75795458","QUEST","You are attempting to deal with the aquatic disturbance off the coast of Val'sharah.","0","0","110","110","1553","0","1025","0","0","0","100","100","100","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1165","The Twinblades of the Deceiver","75795458","QUEST","You are leading an elite force of demon hunters on a hunt to slay Varedis Felsoul in his Legion stronghold in Suramar.","0","0","110","110","1498","0","900","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1166","The Aldrachi Warblades","75795458","QUEST","You are closing in on Caria Felsoul, wielder of the infamous Aldrachi Warblades.","0","0","110","110","1500","0","961","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1167","The Dread Admiral","75795458","QUEST","You and Fleet Admiral Tethys have located the Dread Admiral Eliza's fleet off the coast of Azsuna.","0","0","110","110","1545","0","1012","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1168","The Emperor's Promise","75795458","QUEST","The Shado-Pan urgently need help liberating a powerful artifact from the clutches of the Burning Legion.","0","0","110","110","1541","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1170","Ursoc's Lair","75795458","QUEST","You have traveled the Emerald Dream to Ursoc's Lair in search of the claws of the Bear God.","0","0","110","110","1536","0","990","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1171","The Frozen Throne","75795458","QUEST","You have been summoned to Icecrown by the Lich King.","0","0","110","110","1480","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1172","The Violet Hold","75795458","QUEST","You must interrogate Taldath the Destroyer for information on Varedis' whereabouts.","0","0","110","110","1494","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1173","The Dark Riders","35842","QUEST","You have found the secret lair of the Dark Riders, but their leader must be defeated for you to claim the artifact.","0","0","110","110","1533","0","1026","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1174","Eye of Azshara","49155","EyeofAzshara","","44504","680","110","110","1456","1045","0","1492","0","0","98","100","100","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1175","Eye of Azshara","49155","EyeofAzshara","","44509","810","110","110","1456","1046","0","1492","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1176","Challenge of Valor","75795458","QUEST","Havi offers aid against the Legion if you prove your valor on the Broken Shore.","0","0","110","110","1500","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1178","The Spear in Shadow","75795458","QUEST","Apata has found the location of the Talonclaw, guarded by an ancient enemy. Kill the monster and take back the spear.","0","0","110","110","1511","0","973","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1183","Dreadscar Scenario","75795458","QUEST","","0","0","110","110","1522","0","962","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1184","Dreadscar Finale Scenario","75795458","QUEST","","0","0","110","110","1522","0","998","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1185","Deadwind Harvester Scenario","35842","QUEST","","0","0","110","110","1533","0","988","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1186","Scythe of Elune Scenario","35842","QUEST","","0","0","110","110","1533","0","1014","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1187","The Forge of the Guardian","75795458","QUEST","","0","0","110","110","1494","0","1034","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1189","The Arcway","49155","TheArcway","","21439","775","111","111","1516","1045","0","1501","0","0","111","110","111","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1190","The Arcway","49155","TheArcway","","21439","810","111","111","1516","1046","0","1501","0","0","111","110","111","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1191","Maw of Souls","49411","MawofSouls","","44508","775","110","110","1492","1045","0","1663","0","0","110","110","110","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1192","Maw of Souls","49155","MawofSouls","","44509","810","110","110","1492","1046","0","1663","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1193","Halls of Valor","49155","HallsofValor","","44504","680","110","110","1477","1045","0","1489","0","0","98","100","100","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1194","Halls of Valor","16387","HallsofValor","","44509","810","110","110","1477","1046","0","1489","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1195","A Ring Reforged","75795458","QUEST","After the disastrous events at the Broken Shore, the world's shaman convene an emergency meeting at the very heart of Azeroth.","0","0","110","110","1572","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1200","The Dark Riders","35842","QUEST","You have found the secret lair of the Dark Riders, but their leader must be defeated for you to claim the artifact.","0","0","110","110","1533","0","988","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1201","Darkheart Thicket","49155","DarkheartThicket","","44504","680","110","110","1466","1045","0","1657","0","0","98","100","100","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1202","Darkheart Thicket","49155","DarkheartThicket","","44509","810","110","110","1466","1046","0","1657","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1203","The Dark Riders","35842","QUEST","You have found the secret lair of the Dark Riders, but their leader must be defeated for you to claim the artifact.","0","0","110","110","1533","0","1014","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1204","Black Rook Hold","49411","BlackRookHold","","44508","775","110","110","1501","1045","0","1672","0","0","110","100","110","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1205","Black Rook Hold","49155","BlackRookHold","","44509","810","110","110","1501","1046","0","1672","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1206","Neltharion's Lair","49155","NeltharionsLair","","44504","680","110","110","1458","1045","0","1687","0","0","98","100","100","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1207","Neltharion's Lair","49155","NeltharionsLair","","44509","810","110","110","1458","1046","0","1687","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1208","Assault on Violet Hold","49411","AssaultonVioletHold","","38546","720","110","110","1544","1045","0","1697","0","0","105","105","105","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1209","Assault on Violet Hold","49155","AssaultonVioletHold","","44509","810","110","110","1544","1046","0","1697","0","0","110","110","110","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1214","Maelstrom Titan Scenario","3075","QUEST","","0","0","0","0","1580","0","0","0","0","0","0","100","0","12","1","-1","6","10","38","0","0","1","0","0","1","3","0"
"1221","Where the Hammer Falls","75795458","QUEST","Venture into the forgotten corridors of Deepholm to retrieve the Doomhammer from a demonic foe.","0","0","110","110","1503","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1222","The Voice of Thunder","35842","QUEST","The powerful Fist of Ra-Den awaits any who can prove to the White Tiger that they are mighty enough to wield it.","0","0","110","110","1526","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1227","Cleansing the Mother Tree","75795458","QUEST","You and Lyessa Bloomwatcher have traveled to the base of Nordrassil to cleanse G'Hanir, the Mother Tree of its corruption.","0","0","110","110","1599","0","1061","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1228","The Nexus Vault","75795458","QUEST","","0","0","110","110","1583","0","1065","0","0","0","98","100","98","12","1","-1","6","11","38","0","0","1","0","0","1","3","0"
"1229","The Dark Queen and the Sea","75795458","QUEST","Return to the Throne of Tides to track down a powerful relic of ages past: Sharas'dal, Scepter of the Tides.","0","0","110","110","1600","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1234","Thunder of the Titans","75795458","QUEST","You have traveled to Shield's Rest, an island that holds ancient vrykul tombs.","0","0","110","110","1495","0","1068","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1240","Shadowgore Citadel","75795458","QUEST","You must infiltrate Akaari Shadowgore's fortress and take the Fangs of the Devourer from her corpse.","0","0","110","110","1607","0","1078","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1241","The Nexus Vault","75795458","QUEST","","0","0","110","110","1583","0","1101","0","0","0","98","100","98","12","1","-1","6","11","38","0","0","1","0","0","1","3","0"
"1242","Claiming the Truthguard","75795458","QUEST","Inside a tomb of ancient vrykul kings lies a shrine to Tyr. Enter it and find the Truthguard.","0","0","110","110","1495","0","1082","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1243","Return of the Light","75795458","QUEST","You have traveled to the shattered world of Niskara in search of the legendary crystalline staff, T'uure.","0","0","110","110","1489","0","1085","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1248","Secrets of Ulduar","35842","ULDUAR","You tread within the ancient titan city of Ulduar.","0","0","110","110","1579","0","1125","0","0","0","98","100","98","12","1","-1","5","11","38","0","0","1","0","0","1","3","0"
"1249","[DNT] The Silver Hand","75795458","QUEST","[DNT] Holy Paladin Acquisition","0","0","110","110","1539","0","1092","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1250","Dark Whispers","75795458","QUEST","You have traveled to this demon infested valley in search of the Skull of the Man'ari.","0","0","110","110","1498","0","1097","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1251","The Creator's Workshop","75795458","QUEST","Mimiron has called you to the Spark of Imagination in Ulduar to plan your next move.","0","0","110","110","1579","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1252","Never Hunt Alone","75795458","QUEST","","0","0","110","110","1609","0","1099","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1279","On The Prowl","75795458","QUEST","You have traveled to this ancient ruin in search of Verstok Darkbough, who fled from Ashamane's Fall with the Fangs of Ashamane.","0","0","110","110","1612","0","1108","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1280","The Mage Hunter","75795458","QUEST","Ebonchill is in the hands of a power eredar mage hunter. Attract his attention with a powerful ritual and turn the tables on him","0","0","110","110","1616","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1281","The Unseen Blade","35842","QUEST","The Veiled Hand has infiltrated Stormwind and plans to summon the Legion directly into the city.","0","0","110","110","1620","0","1123","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1286","Confrontation at the Black Temple","35842","QUEST","Convince Akama to stand by your side in the war against the Burning Legion.","0","0","110","110","1621","0","1124","0","0","0","98","105","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1287","Darkbough","16507","TheEmeraldNightmareDarkbough","To cleanse the Nightmare, the brave must ascend the great tree Shaladrassil, where the veil of dreams is thinnest.","40807","825","110","110","1520","0","0","1738","0","0","110","110","110","17","1","-1","6","1","0","2","5","18","1","4","13","2","0"
"1288","Tormented Guardians","16507","TheEmeraldNightmareTormentedGuardians","The Nightmare's sway is greatest over those closest to nature, clouding the minds of her stalwart protectors with fear and rage.","40808","825","110","110","1520","0","0","1750","0","0","110","110","110","17","1","-1","6","2","0","2","5","18","1","4","13","2","0"
"1289","Rift of Aln","16507","TheEmeraldNightmareRiftofAln","Deep within this dark and formless expanse, where reality shifts and the senses deceive, the Nightmare Lord awaits.","40809","825","110","110","1520","0","0","1726","0","0","110","110","110","17","1","-1","6","3","0","2","5","18","1","4","13","2","0"
"1290","Arcing Aqueducts","16507","TheNightholdArcingAqueducts","An undersea passage offers access to the foundations of the Nightwell itself, but forgotten terrors await within.","40810","835","110","110","1530","0","0","1731","0","0","110","110","110","17","1","-1","6","4","0","2","5","18","1","4","13","2","0"
"1291","Royal Athenaeum","16507","TheNightholdRoyalAthenaeum","The palatial grounds of the Nighthold stand as the pinnacle of a culture thoroughly shaped - and twisted - by magic.","40811","835","110","110","1530","0","0","1761","0","0","110","110","110","17","1","-1","6","5","0","2","5","18","1","4","13","2","0"
"1292","Nightspire","16507","TheNightholdNightspire","For Grand Magistrix Elisande, who mortgaged her people's future in a dark bargain with the Legion, a day of reckoning comes.","40815","835","110","110","1530","0","0","1743","0","0","110","110","110","17","1","-1","6","6","0","2","5","18","1","4","13","2","0"
"1293","Betrayer's Rise","16507","TheNightholdBetrayersRise","Atop the Nighthold, the warlock Gul'dan arrives at the purpose for which his Legion masters sent him to Azeroth. Destiny awaits.","40816","835","110","110","1530","0","0","1737","0","0","110","110","110","17","1","-1","6","7","0","2","5","18","1","4","13","2","0"
"1294","Confrontation at the Black Temple","35842","QUEST","Convince Akama to stand by your side in the war against the Burning Legion.","0","0","110","110","1621","0","1131","0","0","0","98","105","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1295","Rescue Koltira","33794","QUEST","Rescue Koltira.","0","0","110","110","1617","0","1134","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1296","The Oculus","35842","QUEST","Follow Archmage Vargoth into the Oculus.","0","0","1","1","1623","0","1135","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1297","The Violet Hold","35842","QUEST","Defeat Hakkar the Houndmaster within the Violet Hold.","0","0","110","110","1494","0","1136","0","0","0","98","110","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1298","The Serpent and the Demon","75795458","QUEST","You have arrived at the Jade Temple to seek out the former staff of the Monkey King, Fu Zan.","0","0","110","110","1625","0","1137","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1299","Battle for the Exodar","344198147","QUEST","","0","0","0","0","1624","0","1138","0","0","0","0","0","0","12","1","-1","0","0","38","0","0","1","0","0","1","3","0"
"1304","The Invasion of Niskara","35842","QUEST","Send a message to the Burning Legion by invading Niskara and putting an end once and for all to Caria and Varedis Felsoul.","0","0","110","110","1489","0","0","0","0","0","98","110","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1305","The Invasion of Niskara","35842","QUEST","Send a message to the Burning Legion by invading Niskara and putting an end once and for all to Caria and Varedis Felsoul.","0","0","110","110","1489","0","0","0","0","0","98","110","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1306","The Collapse","75762691","QUEST","Fight alongside your army of withered and make your way into the Collapse.","44880","0","255","110","1626","0","1150","0","0","0","110","110","110","12","1","-1","6","1","38","0","0","1","0","0","1","3","0"
"1307","Tideskorn Harbor Acquisition Scenarios - JMC","75795458","QUEST","Testing if a generic LFG record is all I need.","0","0","110","110","1511","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1308","Tirisfal Glades Acquisition Scenarios - JMC","75795458","QUEST","Generic LFG Record for Scenarios.","0","0","110","110","1539","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1309","Shield's Rest Acquisition Scenarios - JMC","75795458","QUEST","Generic LFG Record for Scenarios.","0","0","110","110","1495","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1310","The Fate of Hodir","35842","QUEST","","0","0","110","110","1489","0","1146","0","0","0","98","105","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1311","Ulduar Warrior Scenario","35842","ULDUAR","You tread within the ancient titan city of Ulduar.","0","0","1","1","1579","0","1148","0","0","0","98","100","98","12","1","-1","6","11","38","0","0","1","0","0","1","3","0"
"1312","An Eye for a Scepter","75795458","QUEST","Disguised as Jergosh, join the Shadow Council's hunt for the Eye of Dalaran in Tol Barad.","0","0","110","110","1630","0","1155","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1317","The Fourth Horseman","33794","QUEST","Raise the Fourth Horseman.","0","0","110","110","1611","0","0","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1318","Court of Stars","49155","CourtofStars","","21439","810","111","111","1571","1046","0","1720","0","0","111","110","111","2","1","-1","6","0","52","1","1","3","1","1","3","1","0"
"1319","Court of Stars","49155","CourtofStars","","21439","775","111","111","1571","1045","0","1720","0","0","111","111","111","1","1","-1","6","0","53","1","1","3","1","1","3","1","0"
"1320","Light's Hope Chapel","35842","QUEST","Slaughter Light's Hope Chapel.","0","0","110","110","1611","0","1157","0","0","0","98","100","98","12","1","-1","0","11","38","0","0","1","0","0","1","3","0"
"1321","All In","3075","QUEST","Sabotage the Nightflow Conduit.","4383","0","255","110","1632","0","1159","0","0","0","110","110","110","12","1","-1","6","1","38","0","0","1","0","0","1","3","0"
"1326","The Defense of Netherlight Temple","3075","QUEST","Defend Netherlight Temple against Lord Balnazzar's invasion.","4383","0","255","110","1629","0","1160","0","0","0","110","110","110","12","1","-1","6","1","38","0","0","1","0","0","1","3","0"
"1345","The Defense of Netherlight Temple","3075","QUEST","Defend Netherlight Temple against Lord Balnazzar's invasion.","4383","0","255","110","1629","0","1168","0","0","0","110","110","110","12","1","-1","6","1","38","0","0","1","0","0","1","3","0"
"1346","Destiny Unfulfilled","344230914","QUEST","You must fulfill your destiny.","0","0","110","110","1621","0","1170","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1347","Karazhan - Quest for the Pillars","35842","KARAZHAN","Return to the tower of Karazhan to seek the clues to the Pillars of Creation.","0","0","110","110","1529","0","989","0","0","0","98","0","98","12","1","-1","5","0","38","0","0","1","0","0","1","3","0"
"1348","The Emerald Nightmare","0","TheEmeraldNightmareRiftofAln","","0","0","110","110","1520","0","0","1726","0","0","110","110","110","14","2","-1","6","0","54","0","0","0","0","0","0","2","0"
"1349","The Emerald Nightmare","0","TheEmeraldNightmareRiftofAln","","0","0","110","110","1520","0","0","1726","0","0","110","110","110","15","2","-1","6","0","55","0","0","0","0","0","0","2","0"
"1350","The Emerald Nightmare","0","TheEmeraldNightmareRiftofAln","","0","0","110","110","1520","0","0","1726","0","0","110","110","110","16","2","-1","6","0","56","0","0","0","0","0","0","2","0"
"1351","The Nighthold","0","TheNighthold","","0","0","110","110","1520","0","0","1438","0","0","110","110","110","14","2","-1","6","0","54","0","0","0","0","0","0","2","0"
"1352","The Nighthold","0","TheNighthold","","0","0","110","110","1520","0","0","1438","0","0","110","110","110","15","2","-1","6","0","55","0","0","0","0","0","0","2","0"
"1353","The Nighthold","0","TheNighthold","","0","0","110","110","1520","0","0","1438","0","0","110","110","110","16","2","-1","6","0","56","0","0","0","0","0","0","2","0"
"1354","Illidan Origins: Ravencrest's Legacy","3075","QUEST","","0","0","0","0","1646","0","1179","0","0","0","0","0","0","12","1","-1","6","0","38","0","0","1","0","0","1","3","0"
"1359","Blackhand's Crucible","5235","BlackrockFoundryCrucible","Atop the Blackrock Foundry, Warlord Blackhand oversees his clan's ancestral home amidst searing heat that only he can bear.","0","0","110","110","1205","0","0","959","0","0","101","100","101","17","1","-1","5","0","0","0","0","25","0","0","1","2","0"
"1360","The Black Forge","5235","BlackrockFoundryForge","Deep within the Blackrock Foundry, brutal and giant creatures temper and forge the machinery of war for the Iron Horde.","0","0","110","110","1205","0","0","1162","0","0","101","100","101","17","1","-1","5","5","0","0","0","25","0","0","1","2","0"
"1361","Slagworks","5235","BlackrockFoundrySlagworks","Only the unnatural heat of the Foundry furnace can smelt the Blackrock ore, essential to the might of the Iron Horde.","31415","0","110","110","1205","0","0","1154","0","0","101","100","101","17","1","-1","5","4","0","0","0","25","0","0","1","2","0"
"1362","Iron Assembly","5235","BlackrockFoundryAssembly","The extent of the Iron Horde's arms and armaments is a terrible sight to behold.","31434","0","110","110","1205","0","0","1203","0","0","101","100","101","17","1","-1","5","6","0","0","0","25","0","0","1","2","0"
"1363","Walled City","5235","HighmaulCity","As ogres and Iron Horde leaders gather for a spectacle in the great arena of Highmaul, a destructive plot roils in the shadows.","30904","0","110","110","1228","0","0","1196","0","0","101","100","101","17","1","-1","5","1","0","0","0","25","0","0","1","2","0"
"1364","Arcane Sanctum","5235","HighmaulSanctum","Only a select few have seen the inside of the Gorthenon atop Highmaul; rumors abound of strange relics and sorcery within.","31172","0","110","110","1228","0","0","1153","0","0","101","100","101","17","1","-1","5","2","0","0","0","25","0","0","1","2","0"
"1365","Imperator's Rise","5235","HighmaulRise","Atop Highmaul, Imperator Mar'gok works to unlock ancient secrets so that ogres may reclaim their birthright as lords of Draenor.","31431","0","110","110","1228","0","0","1197","0","0","101","100","101","17","1","-1","5","3","0","0","0","25","0","0","1","2","0"
"1366","Hellbreach","5235","HellfireRaidHellbreach","Before the gates of Hellfire Citadel, fel-infused siege engines and monstrous beasts stand ready for an assault on Azeroth.","34443","0","110","110","1448","0","0","1392","0","0","101","100","101","17","1","-1","5","8","0","0","0","25","0","0","1","2","0"
"1367","Halls of Blood","5235","HellfireRaidHallsofBlood","Kilrogg was first to accept Gul'dan's twisted offer, but many orcs followed. Bloodthirsty and savage, they await in these halls.","34444","0","110","110","1448","0","0","1372","0","0","101","100","101","17","1","-1","5","9","0","0","0","25","0","0","1","2","0"
"1368","Bastion of Shadows","5235","HellfireRaidBastionofShadows","With Gul'dan's ascent to power, the Sargerei and other members of the Shadow Council now work openly in service of the Legion.","34445","0","110","110","1448","0","0","1394","0","0","101","100","101","17","1","-1","5","10","0","0","0","25","0","0","1","2","0"
"1369","Destructor's Rise","5235","HellfireRaidDestructorsRise","Atop the spires of the Citadel, demonic champions ready themselves, as Gul'dan begins a dark ritual....","34446","0","110","110","1448","0","0","1395","0","0","101","100","101","17","1","-1","5","11","0","0","0","25","0","0","1","2","0"
"1370","The Black Gate","5235","HellfireRaidBlackGate","On the grounds of the ruined Dark Portal, Archimonde himself comes forth to ensure that the Legion's plans do not fail.","34447","0","110","110","1448","0","0","1438","0","0","101","100","101","17","1","-1","5","12","0","0","0","25","0","0","1","2","0"
"1371","Priest Order Formation - JMC","75795458","QUEST","Priest Order Formation","0","0","110","110","1629","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1372","Illidan Origins: Great Dark Beyond","3075","QUEST","","0","0","0","0","1653","0","0","0","0","0","0","0","0","12","1","-1","0","0","38","0","0","1","0","0","1","3","0"
"1381","[DNT] Blade in Twilight","75795458","QUEST","[DNT] - Shadow Priest Acquisition","0","0","110","110","1539","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
