Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3
"176531","254239","114867","0","0","0.02137889","0.9997715"
"176532","254239","114933","0","0","0.005115673","0.9999869"
"176533","254239","114967","0","0","-0.003045793","0.9999954"
"176534","254239","115033","0","0","-0.01927995","0.9998142"
"176535","254239","115133","0","0","-0.0427664","0.9990851"
"176536","254239","115200","0","0","-0.0574663","0.9983475"
"176537","254239","115233","0","0","-0.06438329","0.9979252"
"176538","254239","115300","0","0","-0.07730179","0.9970077"
"176539","254239","115333","0","0","-0.08346088","0.996511"
"176540","254239","115433","0","0","-0.1011543","0.9948707"
"176541","254239","115600","0","0","-0.1295671","0.9915707"
"176542","254239","115733","0","0","-0.1525033","0.9883029"
"176543","254239","115867","0","0","-0.1746774","0.9846257"
"176544","254239","115967","0","0","-0.1916115","0.9814708"
"176545","254239","116067","0","0","-0.2095443","0.9777991"
"176546","254239","116167","0","0","-0.2288183","0.9734691"
"176547","254239","116267","0","0","-0.2487669","0.9685634"
"176548","254239","116367","0","0","-0.2694675","0.9630095"
"176549","254239","116467","0","0","-0.2909329","0.9567435"
"176550","254239","116567","0","0","-0.3132352","0.9496756"
"176551","254239","116633","0","0","-0.3285751","0.9444779"
"176552","254239","116667","0","0","-0.3362462","0.9417741"
"176553","254239","116733","0","0","-0.3514631","0.9362018"
"176554","254239","116833","0","0","-0.373633","0.9275766"
"176555","254239","116933","0","0","-0.3948464","0.9187471"
"176556","254239","116967","0","0","-0.4018184","0.9157194"
"176557","254239","117067","0","0","-0.4231333","0.9060675"
"176558","254239","117133","0","0","-0.4376245","0.8991578"
"176559","254239","117167","0","0","-0.4448915","0.8955845"
"176560","254239","117233","0","0","-0.4593698","0.8882451"
"176561","254239","117333","0","0","-0.4804406","0.8770273"
"176562","254239","117400","0","0","-0.493614","0.8696811"
"176563","254239","117433","0","0","-0.4998661","0.8661027"
"176564","254239","117533","0","0","-0.5175953","0.8556256"
"176565","254239","117633","0","0","-0.5342336","0.8453369"
"176566","254239","117667","0","0","-0.5396543","0.8418867"
"176567","254239","117767","0","0","-0.555991","0.8311883"
"176568","254239","117867","0","0","-0.5730673","0.8195083"
"176569","254239","117967","0","0","-0.5907202","0.8068765"
"176570","254239","118067","0","0","-0.6089626","0.7931989"
"176571","254239","118167","0","0","-0.6277466","0.7784178"
"176572","254239","118233","0","0","-0.6403964","0.7680446"
"176573","254239","118267","0","0","-0.6467094","0.7627365"
"176574","254239","118367","0","0","-0.6659014","0.7460398"
"176575","254239","118433","0","0","-0.6785795","0.734527"
"176576","254239","118533","0","0","-0.6968784","0.7171893"
"176577","254239","118633","0","0","-0.7140076","0.700138"
"176578","254239","118767","0","0","-0.7352661","0.6777786"
"176579","254239","118867","0","0","-0.7511941","0.6600814"
"176580","254239","118933","0","0","-0.76165","0.6479886"
"176581","254239","119000","0","0","-0.7716989","0.6359881"
"176582","254239","119033","0","0","-0.7764808","0.6301409"
"176583","254239","119100","0","0","-0.785406","0.6189809"
"176584","254239","119133","0","0","-0.7894128","0.6138628"
"176585","254239","119200","0","0","-0.7967166","0.604353"
"176586","254239","119233","0","0","-0.8001177","0.599843"
"176587","254239","119300","0","0","-0.8064733","0.5912705"
"176588","254239","119333","0","0","-0.8094429","0.5871986"
"176589","254239","119400","0","0","-0.8150282","0.5794213"
"176590","254239","119433","0","0","-0.8176637","0.5756962"
"176591","254239","119533","0","0","-0.8250403","0.5650739"
"176592","254239","119600","0","0","-0.8292454","0.5588846"
"176593","254239","119633","0","0","-0.8311415","0.5560609"
"176594","254239","119700","0","0","-0.8345813","0.5508847"
"176595","254239","119733","0","0","-0.8361415","0.5485138"
"176596","254239","119833","0","0","-0.840332","0.5420722"
"176597","254239","119933","0","0","-0.8440294","0.536297"
"176598","254239","119967","0","0","-0.8451882","0.5344688"
"176599","254239","120033","0","0","-0.847132","0.5313826"
"176600","254239","120133","0","0","-0.8496363","0.5273691"
"176601","254239","120233","0","0","-0.851765","0.5239239"
"176602","254239","120333","0","0","-0.8535647","0.5209868"
"176603","254239","120400","0","0","-0.854596","0.5192934"
"176604","254239","120433","0","0","-0.8549861","0.518651"
"176605","254239","120500","0","0","-0.8554825","0.5178317"
"176606","254239","120633","0","0","-0.8558797","0.5171748"
"176607","254239","120767","0","0","-0.8559414","0.5170728"
"176608","254239","120900","0","0","-0.8561205","0.5167763"
"176609","254239","121233","0","0","-0.8559098","0.5171252"
"176610","254239","121467","0","0","-0.8567516","0.5157294"
"176611","254239","121667","0","0","-0.8580916","0.5134966"
"176612","254239","122067","0","0","-0.8621693","0.5066202"
"176613","254239","122167","0","0","-0.8634929","0.504361"
"176614","254239","122400","0","0","-0.867496","0.4974441"
"176615","254239","122467","0","0","-0.8688154","0.4951362"
"176616","254239","122533","0","0","-0.8703491","0.4924352"
"176617","254239","122567","0","0","-0.8712141","0.4909032"
"176618","254239","122600","0","0","-0.8721618","0.4892176"
"176619","254239","122633","0","0","-0.8732513","0.48727"
"176620","254239","122667","0","0","-0.8745065","0.4850138"
"176621","254239","122767","0","0","-0.8787119","0.4773524"
"176622","254239","122867","0","0","-0.883347","0.4687196"
"176623","254239","122967","0","0","-0.8882552","0.4593502"
"176624","254239","123067","0","0","-0.8933546","0.4493523"
"176625","254239","123133","0","0","-0.8970034","0.4420236"
"176626","254239","123200","0","0","-0.9005322","0.4347894"
"176627","254239","123267","0","0","-0.9041784","0.4271549"
"176628","254239","123300","0","0","-0.9061407","0.4229765"
"176629","254239","123333","0","0","-0.9082357","0.418459"
"176630","254239","123367","0","0","-0.9104897","0.4135318"
"176631","254239","123400","0","0","-0.9129182","0.4081427"
"176632","254239","123433","0","0","-0.915524","0.4022633"
"176633","254239","123467","0","0","-0.9183111","0.3958595"
"176634","254239","123500","0","0","-0.921267","0.3889306"
"176635","254239","123567","0","0","-0.9275817","0.3736204"
"176636","254239","123600","0","0","-0.9308057","0.3655145"
"176637","254239","123667","0","0","-0.9372396","0.3486861"
"176638","254239","123733","0","0","-0.9434883","0.3314058"
"176639","254239","123767","0","0","-0.9464993","0.3227059"
"176640","254239","123833","0","0","-0.9522702","0.3052565"
"176641","254239","123867","0","0","-0.95504","0.2964769"
"176642","254239","123900","0","0","-0.9577543","0.2875876"
"176643","254239","123933","0","0","-0.9605117","0.2782396"
"176644","254239","123967","0","0","-0.9633937","0.2680907"
"176645","254239","124000","0","0","-0.9662744","0.2575147"
"176646","254239","124067","0","0","-0.9718775","0.2354869"
"176647","254239","124133","0","0","-0.9771391","0.2126008"
"176648","254239","124167","0","0","-0.9796057","0.2009297"
"176649","254239","124233","0","0","-0.984163","0.1772656"
"176650","254239","124267","0","0","-0.9862396","0.1653228"
"176651","254239","124333","0","0","-0.9899753","0.1412408"
"176652","254239","124367","0","0","-0.9916373","0.1290555"
"176653","254239","124400","0","0","-0.9932202","0.1162486"
"176654","254239","124433","0","0","-0.9947348","0.1024829"
"176655","254239","124467","0","0","-0.9961558","0.08759934"
"176656","254239","124500","0","0","-0.9974278","0.07167871"
"176657","254239","124567","0","0","-0.9993009","0.03738565"
"176658","254239","124600","0","0","-0.9998119","0.01939445"
"176659","254239","124633","0","0","-0.9999993","0.00116928"
"176660","254239","124667","0","0","-0.9998546","-0.01705044"
"176661","254239","124700","0","0","-0.9993868","-0.03501276"
"176662","254239","124733","0","0","-0.998625","-0.0524232"
"176663","254239","124767","0","0","-0.9976187","-0.06896981"
"176664","254239","124800","0","0","-0.9964368","-0.08434211"
"176665","254239","124833","0","0","-0.995173","-0.09813656"
"176666","254239","124867","0","0","-0.9938686","-0.110568"
"176667","254239","124900","0","0","-0.9925166","-0.1221096"
"176668","254239","124933","0","0","-0.9911408","-0.1328149"
"176669","254239","124967","0","0","-0.9897557","-0.1427711"
"176670","254239","125000","0","0","-0.988372","-0.1520552"
"176671","254239","125033","0","0","-0.9869944","-0.1607544"
"176672","254239","125100","0","0","-0.9842481","-0.176793"
"176673","254239","125133","0","0","-0.9828665","-0.1843189"
"176674","254239","125233","0","0","-0.978539","-0.2060615"
"176675","254239","125267","0","0","-0.9771013","-0.2127746"
"176676","254239","125300","0","0","-0.975768","-0.2188076"
"176677","254239","125333","0","0","-0.9745139","-0.224327"
"176678","254239","125367","0","0","-0.9733245","-0.2294326"
"176679","254239","125400","0","0","-0.9721968","-0.2341653"
"176680","254239","125433","0","0","-0.9711171","-0.2386035"
"176681","254239","125533","0","0","-0.9680479","-0.2507655"
"176682","254239","125667","0","0","-0.9638075","-0.2665994"
"176683","254239","125933","0","0","-0.9544311","-0.2984313"
"176684","254239","126000","0","0","-0.9521152","-0.3057393"
"176685","254239","126033","0","0","-0.9510114","-0.3091559"
"176686","254239","126100","0","0","-0.9489596","-0.3153977"
"176687","254239","126133","0","0","-0.9480491","-0.3181239"
"176688","254239","126167","0","0","-0.9472758","-0.3204193"
"176689","254239","126233","0","0","-0.9460431","-0.3240407"
"176690","254239","126333","0","0","-0.9444203","-0.3287403"
"176691","254239","126433","0","0","-0.9430535","-0.332641"
"176692","254239","126500","0","0","-0.9422961","-0.3347807"
"176693","254239","126567","0","0","-0.9416847","-0.3364967"
"176694","254239","126600","0","0","-0.9414513","-0.3371492"
"176695","254239","126633","0","0","-0.9413692","-0.3373783"
"176696","254239","126667","0","0","-0.9414302","-0.3372079"
"176697","254239","126700","0","0","-0.9415974","-0.3367409"
"176698","254239","126767","0","0","-0.9421641","-0.3351519"
"176699","254239","126967","0","0","-0.9446275","-0.3281446"
"176700","254239","127033","0","0","-0.9452828","-0.3262523"
"176701","254239","127333","0","0","-0.9474099","-0.3200227"
"176702","254239","127433","0","0","-0.947894","-0.318586"
"176703","254239","127500","0","0","-0.948029","-0.3181838"
"176704","254239","127567","0","0","-0.9479246","-0.3184949"
"176705","254239","127667","0","0","-0.9474601","-0.3198741"
"176706","254239","127900","0","0","-0.9459689","-0.3242575"
"176707","254239","128367","0","0","-0.9437199","-0.3307457"
"176708","254239","128733","0","0","-0.9425445","-0.3340805"
"176709","254239","128833","0","0","-0.9424129","-0.3344516"
"176710","254239","129067","0","0","-0.9427343","-0.3335447"
"176711","254239","129367","0","0","-0.943723","-0.3307367"
"176712","254239","130100","0","0","-0.9472349","-0.3205401"
"176713","254239","132700","0","0","-0.9512596","-0.3083912"
"176714","254239","133967","0","0","-0.9557757","-0.2940965"
"176715","254239","135300","0","0","-0.9631518","-0.2689585"
"176716","254239","135367","0","0","-0.963384","-0.2681253"
"176717","254239","135433","0","0","-0.963474","-0.2678019"
"176718","254239","135467","0","0","-0.9634222","-0.2679883"
"176719","254239","135567","0","0","-0.9629986","-0.2695062"
"176720","254239","135667","0","0","-0.9623626","-0.2717686"
"176721","254239","135767","0","0","-0.9614725","-0.2749012"
"176722","254239","135867","0","0","-0.9602999","-0.2789696"
"176723","254239","135967","0","0","-0.9587895","-0.2841173"
"176724","254239","136067","0","0","-0.9570111","-0.2900512"
"176725","254239","136200","0","0","-0.9543328","-0.2987457"
"176726","254239","136300","0","0","-0.9521157","-0.3057379"
"176727","254239","136367","0","0","-0.9503943","-0.3110478"
"176728","254239","136467","0","0","-0.9476268","-0.3193798"
"176729","254239","136567","0","0","-0.9445741","-0.3282984"
"176730","254239","136633","0","0","-0.9422593","-0.3348842"
"176731","254239","136667","0","0","-0.9409934","-0.3384248"
"176732","254239","136700","0","0","-0.9396418","-0.3421598"
"176733","254239","136767","0","0","-0.9366432","-0.3502849"
"176734","254239","136900","0","0","-0.9295534","-0.3686876"
"176735","254239","136967","0","0","-0.9257638","-0.3781022"
"176736","254239","137067","0","0","-0.9195241","-0.3930337"
"176737","254239","137100","0","0","-0.91723","-0.3983582"
"176738","254239","137167","0","0","-0.9121858","-0.409777"
"176739","254239","137200","0","0","-0.9093285","-0.4160789"
"176740","254239","137233","0","0","-0.9060093","-0.4232579"
"176741","254239","137267","0","0","-0.902353","-0.4309978"
"176742","254239","137300","0","0","-0.8985286","-0.4389149"
"176743","254239","137367","0","0","-0.8903699","-0.4552378"
"176744","254239","137400","0","0","-0.886011","-0.4636642"
"176745","254239","137467","0","0","-0.8766584","-0.4811133"
"176746","254239","137500","0","0","-0.8716382","-0.4901498"
"176747","254239","137567","0","0","0.8607848","0.5089691"
"176748","254239","137600","0","0","0.8548875","0.5188136"
"176749","254239","137633","0","0","0.8486316","0.5289843"
"176750","254239","137667","0","0","0.8417387","0.539885"
"176751","254239","137700","0","0","0.8338952","0.5519228"
"176752","254239","137733","0","0","0.8251419","0.5649255"
"176753","254239","137767","0","0","0.8155688","0.5786601"
"176754","254239","137800","0","0","0.8052682","0.5929106"
"176755","254239","137867","0","0","0.7828029","0.6222697"
"176756","254239","137933","0","0","0.7585683","0.6515934"
"176757","254239","137967","0","0","0.7461124","0.66582"
"176758","254239","138000","0","0","0.7336184","0.6795616"
"176759","254239","138033","0","0","0.7212615","0.6926629"
"176760","254239","138067","0","0","0.7092201","0.7049872"
"176761","254239","138100","0","0","0.6976445","0.7164441"
"176762","254239","138133","0","0","0.6865023","0.7271276"
"176763","254239","138167","0","0","0.6752595","0.7375802"
"176764","254239","138233","0","0","0.6522244","0.758026"
"176765","254239","138267","0","0","0.6405232","0.7679388"
"176766","254239","138300","0","0","0.6287864","0.7775781"
"176767","254239","138333","0","0","0.6171013","0.7868838"
"176768","254239","138400","0","0","0.5941974","0.8043193"
"176769","254239","138433","0","0","0.5831684","0.8123512"
"176770","254239","138467","0","0","0.5725679","0.8198573"
"176771","254239","138500","0","0","0.5625024","0.8267956"
"176772","254239","138533","0","0","0.5531285","0.833096"
"176773","254239","138567","0","0","0.5450253","0.8384196"
"176774","254239","138600","0","0","0.5378316","0.8430523"
"176775","254239","138633","0","0","0.5313155","0.847174"
"176776","254239","138667","0","0","0.5253947","0.8508586"
"176777","254239","138700","0","0","0.5199673","0.8541862"
"176778","254239","138733","0","0","0.5149508","0.8572198"
"176779","254239","138800","0","0","0.5058405","0.862627"
"176780","254239","138833","0","0","0.5015821","0.8651101"
"176781","254239","138967","0","0","0.484796","0.8746273"
"176782","254239","139000","0","0","0.4808909","0.8767805"
"176783","254239","139033","0","0","0.4773615","0.878707"
"176784","254239","139100","0","0","0.4709975","0.8821346"
"176785","254239","139133","0","0","0.4681408","0.8836539"
"176786","254239","139200","0","0","0.4629596","0.8863794"
"176787","254239","139300","0","0","0.4561883","0.8898833"
"176788","254239","139400","0","0","0.449955","0.8930512"
"176789","254239","139433","0","0","0.4480365","0.8940153"
"176790","254239","139467","0","0","0.4463944","0.8948363"
"176791","254239","139633","0","0","0.439805","0.8980933"
"176792","254239","139833","0","0","0.4327897","0.9014949"
"176793","254239","139900","0","0","0.4307737","0.90246"
"176794","254239","140000","0","0","0.4286475","0.9034718"
"176795","254239","140100","0","0","0.4272023","0.9041561"
"176796","254239","140200","0","0","0.4264355","0.904518"
"176797","254239","140233","0","0","0.4263102","0.904577"
"176798","254239","140333","0","0","0.4263145","0.904575"
"176799","254239","140400","0","0","0.4268998","0.904299"
"176800","254239","140567","0","0","0.4296771","0.9029826"
"176801","254239","140767","0","0","0.4337642","0.9010264"
"176802","254239","140800","0","0","0.4345559","0.9006449"
"176803","254239","140833","0","0","0.4355418","0.9001685"
"176804","254239","140867","0","0","0.4367401","0.8995878"
"176805","254239","141033","0","0","0.4440106","0.8960215"
"176806","254239","141100","0","0","0.4464036","0.8948317"
"176807","254239","141133","0","0","0.4472443","0.8944119"
"176808","254239","141167","0","0","0.4477696","0.8941489"
"176809","254239","141200","0","0","0.4479071","0.8940801"
"176810","254239","141233","0","0","0.4475276","0.8942701"
"176811","254239","141267","0","0","0.4467042","0.8946817"
"176812","254239","141300","0","0","0.4455374","0.8952633"
"176813","254239","141367","0","0","0.4424171","0.8968094"
"176814","254239","141533","0","0","0.4326403","0.9015666"
"176815","254239","141600","0","0","0.4291136","0.9032506"
"176816","254239","141767","0","0","0.4218779","0.9066526"
"176817","254239","141933","0","0","0.413984","0.9102842"
"176818","254239","142000","0","0","0.4112747","0.9115114"
"176819","254239","142033","0","0","0.4101422","0.9120216"
"176820","254239","142067","0","0","0.409198","0.9124456"
"176821","254239","142100","0","0","0.4084951","0.9127606"
"176822","254239","142133","0","0","0.4081307","0.9129235"
"176823","254239","142167","0","0","0.4079551","0.913002"
"176824","254239","142233","0","0","0.4080713","0.9129501"
"176825","254239","142367","0","0","0.4095913","0.9122691"
"176826","254239","142567","0","0","0.4126098","0.9109079"
"176827","254239","142933","0","0","0.4213288","0.906908"
"176828","254239","143500","0","0","0.4315167","0.902105"
"176829","254239","143933","0","0","0.43618","0.8998594"
"176830","254239","155667","0","0","0.447459","0.8943045"
"176831","254239","155933","0","0","0.4466255","0.894721"
"176832","254239","156000","0","0","0.4468603","0.8946037"
"176833","254239","156067","0","0","0.4476212","0.8942233"
"176834","254239","156100","0","0","0.4483203","0.893873"
"176835","254239","156167","0","0","0.4502175","0.8929189"
"176836","254239","156267","0","0","0.4538393","0.8910835"
"176837","254239","156433","0","0","0.460328","0.8877489"
"176838","254239","156567","0","0","0.4644439","0.8856025"
"176839","254239","156667","0","0","0.4683186","0.8835596"
"176840","254239","156733","0","0","0.4711436","0.8820565"
"176841","254239","156800","0","0","0.4735847","0.8807483"
"176842","254239","156833","0","0","0.4744985","0.8802564"
"176843","254239","156867","0","0","0.4751269","0.8799173"
"176844","254239","156900","0","0","0.4753958","0.879772"
"176845","254239","156933","0","0","0.4752471","0.8798524"
"176846","254239","156967","0","0","0.4745398","0.8802341"
"176847","254239","157067","0","0","0.4706106","0.882341"
"176848","254239","157100","0","0","0.4690905","0.8831501"
"176849","254239","157133","0","0","0.4673581","0.8840681"
"176850","254239","157167","0","0","0.4653508","0.8851264"
"176851","254239","157200","0","0","0.4630154","0.8863502"
"176852","254239","157233","0","0","0.4602844","0.8877715"
"176853","254239","157267","0","0","0.4570915","0.8894197"
"176854","254239","157300","0","0","0.4533787","0.891318"
"176855","254239","157333","0","0","0.4490614","0.8935009"
"176856","254239","157367","0","0","0.4440858","0.8959842"
"176857","254239","157400","0","0","0.4381114","0.8989207"
"176858","254239","157467","0","0","0.4235563","0.9058698"
"176859","254239","157500","0","0","0.4156453","0.9095268"
"176860","254239","157567","0","0","0.3986047","0.9171228"
"176861","254239","157600","0","0","0.389468","0.92104"
"176862","254239","157667","0","0","0.369838","0.9290963"
"176863","254239","157700","0","0","0.3593113","0.9332178"
"176864","254239","157733","0","0","0.3482254","0.9374108"
"176865","254239","157767","0","0","0.3364953","0.9416851"
"176866","254239","157800","0","0","0.3240214","0.9460497"
"176867","254239","157833","0","0","0.31012","0.9506974"
"176868","254239","157867","0","0","0.2940206","0.9557991"
"176869","254239","157900","0","0","0.2761372","0.9611182"
"176870","254239","157933","0","0","0.2567957","0.9664657"
"176871","254239","157967","0","0","0.2362848","0.9716839"
"176872","254239","158000","0","0","0.2149032","0.9766354"
"176873","254239","158033","0","0","0.1929404","0.9812105"
"176874","254239","158067","0","0","0.1706895","0.9853249"
"176875","254239","158100","0","0","0.1484343","0.9889223"
"176876","254239","158133","0","0","0.1264948","0.9919673"
"176877","254239","158167","0","0","0.1051665","0.9944546"
"176878","254239","158200","0","0","0.08476056","0.9964013"
"176879","254239","158233","0","0","0.06559394","0.9978464"
"176880","254239","158267","0","0","0.0478356","0.9988552"
"176881","254239","158300","0","0","0.03111972","0.9995157"
"176882","254239","158333","0","0","0.01459896","0.9998934"
"176883","254239","158367","0","0","-0.001884547","0.9999982"
"176884","254239","158433","0","0","-0.03457795","0.999402"
"176885","254239","158467","0","0","-0.05064641","0.9987167"
"176886","254239","158500","0","0","-0.06645484","0.9977894"
"176887","254239","158533","0","0","-0.08187687","0.9966424"
"176888","254239","158600","0","0","-0.1112863","0.9937884"
"176889","254239","158633","0","0","-0.1250609","0.9921491"
"176890","254239","158667","0","0","-0.1380752","0.9904217"
"176891","254239","158700","0","0","-0.1501429","0.9886643"
"176892","254239","158733","0","0","-0.1605281","0.9870313"
"176893","254239","158767","0","0","-0.16959","0.9855147"
"176894","254239","158800","0","0","-0.1779253","0.984044"
"176895","254239","158833","0","0","-0.1856467","0.9826165"
"176896","254239","158867","0","0","-0.1928896","0.9812205"
"176897","254239","158900","0","0","-0.199708","0.9798555"
"176898","254239","158933","0","0","-0.2061918","0.9785116"
"176899","254239","159000","0","0","-0.2183833","0.9758631"
"176900","254239","159033","0","0","-0.2241979","0.9745436"
"176901","254239","159133","0","0","-0.2411143","0.9704967"
"176902","254239","159167","0","0","-0.2462807","0.9691985"
"176903","254239","159200","0","0","-0.2508239","0.9680327"
"176904","254239","159233","0","0","-0.2549658","0.9669501"
"176905","254239","159267","0","0","-0.2587475","0.965945"
"176906","254239","159300","0","0","-0.2622193","0.9650083"
"176907","254239","159333","0","0","-0.2654121","0.9641351"
"176908","254239","159400","0","0","-0.2711623","0.9625337"
"176909","254239","159567","0","0","-0.2838129","0.9588796"
"176910","254239","159600","0","0","-0.2861076","0.9581975"
"176911","254239","159633","0","0","-0.2881774","0.957577"
"176912","254239","159700","0","0","-0.2918311","0.9564699"
"176913","254239","159767","0","0","-0.2948831","0.9555333"
"176914","254239","159833","0","0","-0.2974572","0.9547352"
"176915","254239","160000","0","0","-0.3027318","0.9530758"
"176916","254239","160033","0","0","-0.3035557","0.9528137"
"176917","254239","160133","0","0","-0.305118","0.9523146"
"176918","254239","160467","0","0","-0.3073626","0.9515925"
"176919","254239","160567","0","0","-0.3072628","0.9516247"
"176920","254239","160833","0","0","-0.3053686","0.9522342"
"176921","254239","161000","0","0","-0.305297","0.9522572"
"176922","254239","161533","0","0","-0.3073179","0.9516069"
"176923","254239","162000","0","0","-0.3071922","0.9516475"
"176924","254239","162067","0","0","-0.3070797","0.9516838"
"176925","254239","162133","0","0","-0.3069378","0.9517295"
"176926","254239","162200","0","0","-0.3067724","0.9517829"
"176927","254239","163067","0","0","-0.3026048","0.9531161"
"176928","254239","163600","0","0","-0.2974299","0.9547436"
"176929","254239","163900","0","0","-0.2930625","0.9560933"
"176930","254239","164067","0","0","-0.2898075","0.957085"
"176931","254239","164500","0","0","-0.2791362","0.9602515"
"176932","254239","165767","0","0","-0.2532223","0.9674081"
"176933","254239","166200","0","0","-0.246905","0.9690397"
"176934","254239","166433","0","0","-0.2454093","0.9694195"
"176935","254239","167167","0","0","-0.2434106","0.9699233"
"176936","254239","169133","0","0","-0.232776","0.9725304"
"176937","254239","169200","0","0","-0.2326378","0.9725634"
"176938","254239","169333","0","0","-0.2327403","0.9725389"
"176939","254239","170033","0","0","-0.2364631","0.9716405"
"176940","254239","170167","0","0","-0.2366447","0.9715962"
"176941","254239","170267","0","0","-0.2365421","0.9716212"
"176942","254239","170700","0","0","-0.2347049","0.9720667"
"176943","254239","171000","0","0","-0.2318331","0.9727556"
"176944","254239","171400","0","0","-0.2251755","0.9743182"
"176945","254239","171800","0","0","-0.2209035","0.9752957"
"176946","254239","171900","0","0","-0.2203456","0.9754219"
"176947","254239","172033","0","0","-0.2205535","0.9753749"
"176948","254239","172833","0","0","-0.2228877","0.9748442"
"176949","254239","173033","0","0","-0.2227684","0.9748714"
"176950","254239","173167","0","0","-0.2225841","0.9749135"
"176951","254239","174067","0","0","-0.2182276","0.9758979"
"176952","254239","174900","0","0","-0.2098281","0.9777383"
"176953","254239","175833","0","0","-0.20651","0.9784445"
"176954","254239","177733","0","0","-0.1896012","0.9818612"
"176955","254239","178967","0","0","-0.184314","0.9828674"
"176956","254239","180333","0","0","-0.1700911","0.9854283"
"176957","254239","180733","0","0","-0.1675228","0.9858682"
"176958","254239","180767","0","0","-0.1674114","0.9858871"
"176959","254239","180900","0","0","-0.1672817","0.9859091"
"176960","254239","181133","0","0","-0.1669963","0.9859575"
"176961","254239","181467","0","0","-0.1643453","0.9864029"
"176962","254239","181600","0","0","-0.162452","0.9867164"
"176963","254239","181800","0","0","-0.1578344","0.9874656"
"176964","254239","182167","0","0","-0.1479098","0.9890009"
"176965","254239","182500","0","0","-0.1379172","0.9904438"
"176966","254239","182733","0","0","-0.1321051","0.9912357"
"176967","254239","182933","0","0","-0.1281621","0.9917533"
"176968","254239","183333","0","0","-0.1228716","0.9924226"
"176969","254239","184667","0","0","-0.1147368","0.9933959"
"176970","254239","185600","0","0","-0.1036916","0.9946095"
"176971","254239","185967","0","0","-0.09779139","0.995207"
"176972","254239","186067","0","0","-0.09572806","0.9954075"
"176973","254239","186300","0","0","-0.08902155","0.9960297"
"176974","254239","186500","0","0","-0.08214633","0.9966203"
"176975","254239","186567","0","0","-0.07950403","0.9968345"
"176976","254239","186633","0","0","-0.07628778","0.9970859"
"176977","254239","186833","0","0","-0.06459346","0.9979116"
"176978","254239","186900","0","0","-0.06111087","0.998131"
"176979","254239","186933","0","0","-0.05964084","0.9982199"
"176980","254239","186967","0","0","-0.05841299","0.9982925"
"176981","254239","187000","0","0","-0.05749471","0.9983458"
"176982","254239","187067","0","0","-0.05629408","0.9984142"
"176983","254239","187133","0","0","-0.05556805","0.9984549"
"176984","254239","187233","0","0","-0.05526905","0.9984715"
"176985","254239","187367","0","0","-0.05593892","0.9984342"
"176986","254239","187433","0","0","-0.05670636","0.9983909"
"176987","254239","187500","0","0","-0.05836038","0.9982956"
"176988","254239","187667","0","0","-0.06377285","0.9979644"
"176989","254239","187800","0","0","-0.06916013","0.9976056"
"176990","254239","187867","0","0","-0.0722102","0.9973894"
"176991","254239","187900","0","0","-0.07396907","0.9972606"
"176992","254239","187967","0","0","-0.07823841","0.9969347"
"176993","254239","188067","0","0","-0.08528217","0.9963568"
"176994","254239","188167","0","0","-0.09295861","0.99567"
"176995","254239","188267","0","0","-0.1013836","0.9948474"
"176996","254239","188333","0","0","-0.1074795","0.9942073"
"176997","254239","188367","0","0","-0.1108159","0.9938409"
"176998","254239","188500","0","0","-0.1258296","0.9920519"
"176999","254239","188567","0","0","-0.1337472","0.9910155"
"177000","254239","188600","0","0","-0.1379507","0.9904391"
"177001","254239","188667","0","0","-0.147063","0.9891271"
"177002","254239","188700","0","0","-0.1520314","0.9883757"
"177003","254239","188767","0","0","-0.162915","0.9866401"
"177004","254239","188800","0","0","-0.1688596","0.9856401"
"177005","254239","188867","0","0","-0.1823319","0.983237"
"177006","254239","188967","0","0","-0.2037352","0.979026"
"177007","254239","189067","0","0","-0.2256686","0.9742041"
"177008","254239","189167","0","0","-0.2479455","0.968774"
"177009","254239","189200","0","0","-0.2555511","0.9667956"
"177010","254239","189233","0","0","-0.2633436","0.9647021"
"177011","254239","189267","0","0","-0.2717176","0.962377"
"177012","254239","189300","0","0","-0.2809545","0.9597211"
"177013","254239","189333","0","0","-0.2908698","0.9567627"
"177014","254239","189367","0","0","-0.3012758","0.953537"
"177015","254239","189400","0","0","-0.3120912","0.9500521"
"177016","254239","189467","0","0","-0.3346786","0.9423323"
"177017","254239","189500","0","0","-0.3463213","0.938116"
"177018","254239","189533","0","0","-0.3580997","0.9336834"
"177019","254239","189567","0","0","-0.3699471","0.9290528"
"177020","254239","189633","0","0","-0.3934464","0.9193476"
"177021","254239","189733","0","0","-0.427053","0.9042266"
"177022","254239","189767","0","0","-0.4379968","0.8989765"
"177023","254239","189833","0","0","-0.4602248","0.8878024"
"177024","254239","189867","0","0","-0.4713871","0.8819264"
"177025","254239","189933","0","0","-0.493539","0.8697237"
"177026","254239","189967","0","0","-0.5043917","0.863475"
"177027","254239","190000","0","0","-0.5150501","0.8571601"
"177028","254239","190033","0","0","-0.5254434","0.8508286"
"177029","254239","190100","0","0","-0.5452527","0.8382717"
"177030","254239","190133","0","0","-0.5545905","0.8321235"
"177031","254239","190167","0","0","-0.5634736","0.826134"
"177032","254239","190200","0","0","-0.571764","0.8204181"
"177033","254239","190233","0","0","-0.5795361","0.8149465"
