Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"2581","-2743.804","-6410.026","The Krazzworks","","517","0","4922","0","0","0","0","0","1","7","0"
"2582","-2769.226","-5333.944","Kirthaven","","517","0","4922","0","0","0","0","0","1","7","0"
"2583","-3201.318","-5029.646","Thundermar","","517","0","4922","0","0","0","0","0","2","7","0"
"2584","-4194.932","-4724.745","Victor's Point","","517","0","4922","0","0","0","0","0","1","7","0"
"2585","-4840.495","-4821.499","Crushblow","","517","0","4922","0","0","0","0","0","1","7","0"
"2586","-5132.042","3282.906","Deepmist Grotto","","0","0","5146","0","0","0","0","0","3","7","0"
"2587","-6116.978","4294.889","Silver Tide Hollow","","517","0","5146","0","0","0","0","0","3","7","0"
"2588","-6608.521","4285.433","Tranquil Wash","","517","0","5146","0","0","0","0","0","3","7","0"
"2589","-6778.962","4193.525","Legion's Rest","","517","0","5146","0","0","0","0","0","3","7","0"
"2590","-6876.415","6009.471","Darkbreak Cove","","517","0","5146","0","0","0","0","0","3","7","0"
"2591","-6549.031","6126.409","Tenebrous Cavern","","517","0","5146","0","0","0","0","0","3","7","0"
"2592","1537.479","-1596.34","Andorhal","","517","0","28","0","0","0","0","0","2","0","0"
"2593","-2871.995","-1493.771","Swiftgear Station","","517","0","11","0","0","0","0","0","1","7","0"
"2594","-3280.667","-2752.481","Greenwarden's Grove","","517","0","11","0","0","0","0","0","2","7","0"
"2596","-1380.689","2126.285","Keel Harbor","","517","0","4714","0","0","0","0","0","1","7","0"
"2597","3015.771","-514.8507","Hellscream's Watch","","517","1","331","0","0","0","0","0","1","7","0"
"2598","3511.2","-6549.838","Bilgewater Harbor","","517","1","16","0","0","0","0","0","3","0","0"
"2599","7415.803","-272.474","Lor'danel","","517","1","148","0","0","0","0","0","3","0","0"
"2600","-977.8316","1640.688","Karnum's Glade","","517","1","405","0","0","0","0","0","3","0","0"
"2601","6089.463","-871.8021","Whisperwind Grove","","517","1","361","0","0","0","0","0","3","0","0"
"2602","6197.865","-1931.347","Talonbranch Glade","","517","1","361","0","0","0","0","0","1","7","0"
"2603","-3077.53","2573.988","Camp Ataya","","517","1","357","0","0","0","0","0","1","7","0"
"2604","-4573.439","1832.96","Stonemaul Hold","","517","1","357","0","0","0","0","0","1","7","0"
"2605","-3168.969","1909.273","Dreamer's Rest","","517","1","357","0","0","0","0","0","1","7","0"
"2606","5523.938","-3609.866","Nordrassil","","517","1","616","0","0","0","0","0","3","0","0"
"2607","5136.833","-1755.382","Grove of Aessina","","517","1","616","0","0","0","0","0","1","7","0"
"2608","4919.508","-2727.566","Shrine of Aviana","","517","1","616","0","0","0","0","0","1","7","0"
"2609","1169.868","-3390.976","Nozzlepot's Outpost","","517","1","17","0","0","0","0","0","1","7","0"
"2611","-789.2674","-1568.986","Hunter's Hill","","517","1","4709","0","0","0","0","0","1","7","0"
"2612","-442.1649","-1475.08","Honor's Stand","","517","1","4709","0","0","0","0","0","1","7","0"
"2613","-2171.91","-3632.043","Northwatch Hold","","517","1","4709","0","0","0","0","0","1","7","0"
"2614","-3253.825","-1725.438","Desolation Hold","","517","1","4709","0","0","0","0","0","3","0","0"
"2615","-3146.649","-2280.623","Fort Triumph","","517","1","4709","0","0","0","0","0","3","0","0"
"2616","902.5382","3.770833","Krom'gar Fortress","","517","1","406","0","0","0","0","0","3","0","0"
"2617","1202.004","443.184","Windshear Hold","","517","1","406","0","0","0","0","0","3","0","0"
"2618","1025.519","2003.116","Farwatcher's Glen","","517","1","406","0","0","0","0","0","1","7","0"
"2619","2127.559","1592.045","Thal'darah Overlook","","517","1","406","0","0","0","0","0","1","7","0"
"2620","-8670.891","-4065.628","Bootlegger Outpost","","517","1","440","0","0","0","0","0","1","7","0"
"2621","-6126.91","-3852.34","Fizzle and Pozzik's Speedbarge","","517","1","400","0","0","0","0","0","3","0","0"
"2622","-9440.91","-958.6354","Ramkahen","","517","1","5034","0","0","0","0","0","3","0","0"
"2623","-8340.511","788.2864","Oasis of Vir'sar","","517","1","5034","0","0","0","0","0","1","7","0"
"2624","-10676.9","1052.095","Schnottz's Landing","","517","1","5034","0","0","0","0","0","3","5","0"
"2625","-7504.564","-1503.879","Marshal's Stand","","517","1","490","0","0","0","0","0","3","0","0"
"2626","-7924.009","-1918.425","Chiselgrip","","517","0","46","0","0","0","0","0","2","0","0"
"2627","-4635.432","3535.167","Smuggler's Scar","","0","0","4815","0","0","0","0","0","1","7","0"
"2693","2048.422","1394.047","Blood Elf Tower","","655","968","5799","8861","15180","0","0","0","0","6","0"
"2694","2043.83","1730.028","Fel Reaver Ruins","","655","968","5799","8862","15228","0","0","0","0","6","0"
"2695","2284.903","1731.54","Mage Tower","","655","968","5799","8859","15181","0","0","0","0","6","0"
"2696","2286.568","1402.504","Draenei Ruins","","655","968","5799","8860","15182","0","0","0","0","6","0"
"2704","-9548.009","90.97396","Darkmoon Faire","","29","0","12","6078","15184","0","0","0","0","181","0"
"2705","-1524.851","176.7622","Darkmoon Faire","","29","1","215","6078","15184","0","0","0","0","181","0"
"2723","3289.22","-4993.2","Portal 1","CoT Well of Eternity - Portal 1","643","939","5993","6246","15210","0","0","0","0","45","0"
"2724","3452.313","-4880.193","Portal 2","CoT Well of Eternity - Portal 2","643","939","5993","6246","15210","0","0","0","0","45","0"
"2725","3478.842","-4851.016","Portal 3","CoT Well of Eternity - Portal 3","643","939","5993","6246","15210","0","0","0","0","45","0"
"2743","1422.063","-471.908","Fort Grookin","","4254","870","5785","0","15364","0","0","0","0","188","0"
"2744","1869.047","194.5035","Inkgill Mere","","4252","870","5841","0","15507","0","0","0","0","188","0"
"2745","2485.833","-1687.135","Tian Monastery","","4260","870","5785","0","15694","0","0","0","1","188","0"
"2746","119.1267","-1586.908","Nectarbreeze Orchard","","4228","870","5785","0","15697","0","0","0","0","188","0"
"2747","2493.783","-1947.259","Woods of the Lost ","","4228","870","5785","0","15695","0","0","0","0","188","0"
"2748","-101.7917","-2607.321","Glassfin Village","","4255","870","5785","0","15704","0","0","0","0","188","0"
"2749","-1061.826","2047.304","Nesingwary's Safari","","4228","870","5805","0","15717","0","0","0","0","188","0"
"2750","-1330.879","1556.896","Fallsong Village","","4228","870","5805","0","15718","0","0","0","0","188","0"
"2751","1891.46","1998.108","Firebough Nook","","4108","870","5841","0","15862","0","0","0","0","188","0"
"2753","-2511.832","532.5851","Nayeli Lagoon","","4255","870","5805","0","16152","0","0","0","0","188","0"
"2754","2728.191","2175.313","Kota Basecamp","","4228","870","5841","0","16179","0","0","0","0","188","0"
"2755","2723.045","383.651","Muskpaw Ranch","","4260","870","5841","0","16178","0","0","0","0","188","0"
"2756","3071.87","1204.476","Onekeg","","4228","870","5841","0","16177","0","0","0","0","188","0"
"2763","2841.853","-714.3489","Seein' Red","","4252","870","5785","0","16419","0","0","0","0","188","0"
"2773","2389.276","5045.748","Bluesaddle and Bag-of-Rocks","","4231","870","5842","0","16750","0","0","0","0","188","0"
"2774","1708.837","1244.149","Power Orb","Uncontrolled","655","998","6051","6960","16754","0","0","0","0","45","0"
"2775","1857.913","1422.75","Power Orb","Uncontrolled","655","998","6051","6960","16757","0","0","0","0","45","0"
"2776","1855.028","1245.365","Power Orb","Uncontrolled","655","998","6051","6960","16759","0","0","0","0","45","0"
"2777","1710.686","1421.894","Power Orb","Uncontrolled","655","998","6051","6960","16758","0","0","0","0","45","0"
"2778","973.3038","3510.987","Sunset Brewgarden","","4228","870","6334","0","16954","0","0","0","0","188","0"
"2779","-1100.533","3207.982","Soggy's Gamble","","4228","870","6368","0","16955","0","0","0","0","188","0"
"2780","685.8906","3243.884","Chen Stormstout","","4228","870","6138","0","16971","0","0","0","0","188","0"
"2781","478.3472","-69.59202","The Veiled Stair","","4260","870","6006","0","17348","0","0","0","0","188","0"
"2782","1968.033","3176.542","Sumprushes","","4228","870","6164","0","17457","0","0","0","0","188","0"
"2783","1401.504","2688.911","Gao-Ran Battlefront","","4228","870","6187","0","17458","0","0","0","0","188","0"
"2790","1843.116","4256.379","Shado-Pan Garrison","","4228","870","6197","0","17536","0","0","0","0","188","0"
"2816","3821.906","537.4739","Temple of the White Tiger","","4260","870","5841","0","17763","0","0","0","0","188","0"
"2817","2174.45","1569.498","Eye of the Storm Flag","Not Controlled","647","968","5799","8863","15183","0","0","0","0","45","0"
"2821","156.8837","3162.639","Klaxxi'vess Alchemy","","0","870","6315","0","0","4107","0","0","0","7","0"
"2822","1421.056","364.2743","Seat of Knowledge Archaeology","","0","870","6295","0","0","4276","0","0","0","7","0"
"2823","726.5486","1928.281","Setting Sun Garrison Blacksmith","","0","870","6035","0","0","4280","0","0","0","7","0"
"2824","-256.1441","611.6059","Halfhill Cooking","","0","870","5981","0","0","4148","0","0","0","7","0"
"2825","1656.757","-1817.516","Dawn's Blossom Enchanting","","0","870","5930","0","0","3567","0","0","0","7","0"
"2826","-1079.483","2048.707","Nesingwary's Safari Engineering","","0","870","6025","0","0","4148","0","0","0","7","0"
"2827","-1078.097","2054.267","Nesingwary's Safari Skinning","","0","870","3673","0","0","4148","0","0","0","7","0"
"2829","-1469.734","-261.8681","Anglers Wharf Fishing","","0","870","6106","0","0","4103","0","0","0","7","0"
"2830","1464.674","406.3906","Seat of Knowledge Inscription","","0","870","6295","0","0","4281","0","0","0","7","0"
"2831","2025.571","-1905.21","Greenstone Village Jewelcrafting","","0","870","6204","0","0","3567","0","0","0","7","0"
"2832","2283.715","-1764.807","Greenstone Quarry Mining","","0","870","5955","0","0","3567","0","0","0","7","0"
"2833","-466.4288","219.7326","Silken Fields Tailoring","","0","870","5986","0","0","4148","0","0","0","7","0"
"2834","3079.293","793.3646","The Grummle Bazaar Leatherworking","","0","870","6079","0","0","3590","0","0","0","7","0"
"2835","200.5556","2203.135","Serpent's Spine Alliance Conquest Quartermasters","","0","870","6395","0","0","4348","0","0","0","7","0"
"2836","894.033","2324.655","Gate of the Setting Sun Honor Quartermaster","","0","870","6396","0","0","4348","0","0","0","7","0"
"2837","2084.592","4903.283","Valor & Justice Quartermaster","","4239","870","6213","0","20106","4380","0","0","0","194","0"
"2838","2083.97","4900.018","Niuzao Temple Justice Quartermaster","","0","870","6213","0","0","4380","0","0","0","7","0"
"2839","-1469.991","-260.474","Anglers Wharf Anglers Quartermaster","","0","870","6106","0","0","4103","0","0","0","7","0"
"2841","-695.3055","1253.743","Stormstout Brewery Brewmasters Quartermaster","","0","870","5963","0","0","4100","0","0","0","7","0"
"2842","888.4063","346.8524","Mogu'shan Palace Golden Lotus Quartermaster - Alliance","","0","870","6143","0","0","4278","0","0","0","7","0"
"2843","149.9236","3193.011","Klaxxi'vess Klaxxi Quartermaster","","0","870","6315","0","0","4107","0","0","0","7","0"
"2844","1453.361","405.4688","Seat of Knowledge Lorewalkers Quartermaster","","0","870","6295","0","0","4278","0","0","0","7","0"
"2845","-258.2188","599.3455","Halfhill Tillers Quartermaster","","0","870","5980","0","0","4148","0","0","0","7","0"
"2850","911.7327","348.4757","Shrine of Seven Stars Flight Trainer","","0","870","6142","0","0","4276","0","0","0","7","0"
"2880","-246.3594","570.8854","Halfhill Herbalism","","0","870","5980","0","0","4148","0","0","0","7","0"
"2881","1856.34","4274.068","Shado-Pan Garrison Quartermaster","","0","870","6197","0","0","4381","0","0","0","7","0"
"2882","200.5556","2203.135","Conquest & Honor Quartermaster","","4239","870","6395","0","20112","0","0","0","0","46","0"
"2883","2141.648","2620.688","Serpent's Spine Horde Conquest Quartermasters","","0","870","6395","0","0","4348","0","0","0","7","0"
"2884","2141.648","2620.688","Conquest & Honor Quartermaster","","4239","870","6396","0","20111","0","0","0","0","48","0"
"2886","1461.167","-2498.797","The Arboretum Order of the Cloud Serpent Quartermaster","","0","870","5931","0","0","3568","0","0","0","7","0"
"2890","-1964.78","2282.354","Domination Point Graveyard","Horde Controlled","6023","870","6134","0","19607","0","0","0","0","13","0"
"2891","-1964.873","2282.385","Domination Point Graveyard","Alliance Controlled","6023","870","6134","0","19608","0","0","0","0","15","0"
"2892","-2183.47","2331.568","Domination Point Tower","Horde Controlled","6023","870","6134","0","19609","0","0","0","0","10","0"
"2893","-2183.432","2331.54","Domination Point Tower","Alliance Controlled","6023","870","6134","0","19610","0","0","0","0","11","0"
"2894","-773.4149","-1033.611","Lion's Landing Graveyard","Horde Controlled","6023","870","6134","0","19611","0","0","0","0","13","0"
"2895","-773.4011","-1033.563","Lion's Landing Graveyard","Alliance Controlled","6023","870","6134","0","19612","0","0","0","0","15","0"
"2896","-881.5399","-769.2621","Lion's Landing Tower","Horde Controlled","6023","870","6134","0","19613","0","0","0","0","10","0"
"2897","-881.5399","-769.3108","Lion's Landing Tower","Alliance Controlled","6023","870","6134","0","19614","0","0","0","0","11","0"
"2902","-1292.828","1513.953","Elder Adler","","4285","1104","6574","0","19733","0","0","0","0","193","0"
"2903","-1188.431","1147.741","Rosey Axlerod","","4285","1104","6574","0","19734","0","0","0","0","193","0"
"2904","-1175.679","1210.557","Duff McStrum","","4285","1104","6574","0","19735","0","0","0","0","193","0"
"2905","-2116.457","1768.351","Blacksand Oilfield","Horde Controlled","6023","870","6134","0","19808","0","0","0","0","153","0"
"2906","-2116.46","1768.387","Blacksand Oilfield","Alliance Controlled","6023","870","6134","0","19809","0","0","0","0","151","0"
"2907","-717.5295","-1030.047","Ogudei Shrine","Horde Controlled","6023","870","6134","0","19810","0","0","0","0","20","0"
"2908","-717.5313","-1030.002","Ogudei Shrine","Alliance Controlled","6023","870","6134","0","19811","0","0","0","0","18","0"
"2909","-1163.405","1037.464","Master Brownstone","","4285","1104","6574","0","19845","0","0","0","0","193","0"
"2910","-1093.622","1256.693","Ferra Pearl","","4285","1104","6574","0","20015","0","0","0","0","193","0"
"2925","6820.853","5458.492","The Zandalari Battlements","Aid the Kirin Tor war effort to gain access to the city.","4228","1064","6507","0","20988","0","0","0","0","102","0"
"2927","6820.983","5458.362","The Zandalari Battlements","You need to gain a foothold on the island before attacking the city.","4228","1064","6507","0","20848","0","0","0","0","104","0"
"2937","7348.343","5403.266","The Thunder Forges","Aid the Kirin Tor war effort to gain access to the forge.","4228","1064","6507","0","20781","0","0","0","0","102","0"
"2938","7347.894","5401.14","The Thunder Forges","You need to break through the battlements before attacking this area.","4228","1064","6507","0","20782","0","0","0","0","102","0"
"2939","6924.854","4903.918","Stormsea Landing","Aid the Kirin Tor war effort to gain access to the landing.","4228","1064","6507","0","20779","0","0","0","0","102","0"
"2940","6923.648","4902.349","Stormsea Landing","You need to control the Thunder Forges before attacking this area.","4228","1064","6507","0","20984","0","0","0","0","102","0"
"2941","7301.731","4973.28","The Foot of Lei Shen","Aid the Kirin Tor war effort to gain access to this area.","4228","1064","6507","0","20778","0","0","0","0","102","0"
"2942","7301.441","4973.695","The Foot of Lei Shen","You need to hold Stormsea Landing before attacking this area.","4228","1064","6507","0","20985","0","0","0","0","102","0"
"2943","6134.277","5011.243","Shaol'mara","Aid the Kirin Tor war effort to gain access to this area.","4228","1064","6507","0","20848","0","0","0","0","102","0"
"2944","7203.191","6302.98","Zeb'tula","Aid the Sunreaver war effort to gain access to this area.","4228","1064","6507","0","20849","0","0","0","0","102","0"
"2945","6820.853","5458.492","The Zandalari Battlements","Aid the Sunreaver war effort to gain access to the city.","4228","1064","6507","0","20989","0","0","0","0","102","0"
"2946","7347.783","5401.788","The Thunder Forges","Aid the Sunreaver war effort to gain access to the forge.","4228","1064","6507","0","20786","0","0","0","0","102","0"
"2947","6923.24","4902.965","Stormsea Landing","Aid the Sunreaver war effort to gain access to the landing.","4228","1064","6507","0","20785","0","0","0","0","102","0"
"2948","7300.356","4973.545","The Foot of Lei Shen","Aid the Sunreaver war effort to gain access to this area.","4228","1064","6507","0","20784","0","0","0","0","102","0"
"2949","6820.983","5458.362","The Zandalari Battlements","You need to gain a foothold on the island before attacking the city.","4228","1064","6507","0","20849","0","0","0","0","104","0"
"2950","7347.467","5401.82","The Thunder Forges","You need to break through the battlements before attacking this area.","4228","1064","6507","0","20787","0","0","0","0","102","0"
"2951","6923.199","4902.674","Stormsea Landing","You need to control the Thunder Forges before attacking this area.","4228","1064","6507","0","20986","0","0","0","0","102","0"
"2952","7303.135","4975.564","The Foot of Lei Shen","You need to hold Stormsea Landing before attacking this area.","4228","1064","6507","0","20987","0","0","0","0","102","0"
"2958","-717.5295","-1030.047","Ogudei Shrine","Horde Controlled","6023","870","6609","0","19810","0","0","0","0","20","0"
"2959","-717.5313","-1030.002","Ogudei Shrine","Alliance Controlled","6023","870","6609","0","19811","0","0","0","0","18","0"
"2960","68.30729","431.6146","Pandaren Mine","In Conflict","655","1105","6665","7857","21387","0","0","0","0","17","0"
"2961","68.37153","432.0573","Pandaren Mine","In Conflict","655","1105","6665","7861","21440","0","0","0","0","19","0"
"2962","68.37847","431.9097","Pandaren Mine","Alliance Controlled","655","1105","6665","7859","21390","0","0","0","0","18","0"
"2963","68.39931","431.4462","Pandaren Mine","Horde Controlled","655","1105","6665","7858","21391","0","0","0","0","20","0"
"2965","68.30035","431.7674","Pandaren Mine","Uncontrolled","655","1105","6665","7935","21392","0","0","0","0","16","0"
"2966","-165.3524","502.5538","Center Mine","Uncontrolled","647","1105","6665","7939","21417","0","0","0","0","16","0"
"2967","-397.2639","573.6111","Goblin Mine","In Conflict","655","1105","6665","7865","21434","0","0","0","0","19","0"
"2968","-397.559","573.4948","Goblin Mine","Uncontrolled","655","1105","6665","7938","21435","0","0","0","0","16","0"
"2969","-397.9496","573.8386","Goblin Mine","In Conflict","655","1105","6665","7864","21441","0","0","0","0","17","0"
"2970","-397.7014","573.5555","Goblin Mine","Horde Controlled","655","1105","6665","7863","21436","0","0","0","0","20","0"
"2971","-397.5868","573.7587","Goblin Mine","Alliance Controlled","655","1105","6665","7862","21437","0","0","0","0","18","0"
"2972","-165.1372","502.5451","Center Mine","In Conflict","655","1105","6665","7936","21442","0","0","0","0","19","0"
"2973","-164.9931","502.4826","Center Mine","In Conflict","655","1105","6665","7934","21443","0","0","0","0","17","0"
"2974","-165.0712","502.6094","Center Mine","Horde Controlled","655","1105","6665","7933","21444","0","0","0","0","20","0"
"2975","-164.9497","502.4236","Center Mine","Alliance Controlled","655","1105","6665","7937","21445","0","0","0","0","18","0"
"2976","377.1302","-1968.347","Kor'kron Commander","","4743","1","0","0","21465","0","0","0","0","195","0"
"2977","517.6528","-1586.951","Kor'kron Commander","","4743","1","0","0","21466","0","0","0","0","195","0"
"2978","-493.6059","-2055.349","Kor'kron Commander","","4743","1","0","0","21467","0","0","0","0","195","0"
"2979","-742.6528","-2485.988","Kor'kron Commander","","4743","1","0","0","21469","0","0","0","0","195","0"
"2980","-41.25868","-1414.483","Kor'kron Commander","","4743","1","0","0","21470","0","0","0","0","195","0"
"2981","-672.0972","-3744.96","Kor'kron Commander","","4743","1","0","0","21471","0","0","0","0","195","0"
"2982","54.79514","-3024.609","Kor'kron Commander","","4743","1","0","0","21472","0","0","0","0","195","0"
"2983","437.9774","-3451.163","Kor'kron Commander","","4743","1","0","0","21473","0","0","0","0","195","0"
"2984","765.4514","-2894.318","Kor'kron Commander","","4743","1","0","0","21474","0","0","0","0","195","0"
"2985","570.3299","-1747.17","Overturned Kor'kron Caravan","Lumber","4743","1","0","0","21503","0","0","0","0","68","0"
"2986","482.1528","-2635.715","Overturned Kor'kron Caravan","Oil","4743","1","0","0","21504","0","0","0","0","68","0"
"2987","-234.4288","-2511.734","Overturned Kor'kron Caravan","Meat","4743","1","0","0","21505","0","0","0","0","68","0"
"2988","-898.5278","-3441.068","Overturned Kor'kron Caravan","Stone","4743","1","0","0","21506","0","0","0","0","68","0"
"2990","674.9202","-2125.816","Overturned Kor'kron Caravan","Lumber","4743","1","0","0","21616","0","0","0","0","68","0"
"2991","305.8871","-1595.639","Overturned Kor'kron Caravan","Lumber","4743","1","0","0","21621","0","0","0","0","68","0"
"2992","345.5208","-3268.58","Overturned Kor'kron Caravan","Oil","4743","1","0","0","21618","0","0","0","0","68","0"
"2993","922.3004","-2969.097","Overturned Kor'kron Caravan","Oil","4743","1","0","0","21622","0","0","0","0","68","0"
"2994","103.6649","-1952.55","Overturned Kor'kron Caravan","Meat","4743","1","0","0","21619","0","0","0","0","68","0"
"2995","35.25","-2615.83","Overturned Kor'kron Caravan","Meat","4743","1","0","0","21623","0","0","0","0","68","0"
"2996","-810.4688","-3087.337","Overturned Kor'kron Caravan","Stone","4743","1","0","0","21620","0","0","0","0","68","0"
"2997","-378","-3627.344","Overturned Kor'kron Caravan","Stone","4743","1","0","0","21624","0","0","0","0","68","0"
"2998","-9876.11","89.52","Julia Stevens","Aspiring Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"2999","-9831.59","886.78","Old Macdonald","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3003","-9414.94","-2334.44","Lindsay","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3004","-10528.03","297.28","Eric Davidson","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3005","-12122.29","-142.4","Steven Lisbane","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3006","-14447.72","77.53","Bill Buckler","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3007","791.04","-4281.26","Zunta","Aspiring Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3008","-221.81","-3165.47","Dagra the Fierce","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3009","3537.08","535.17","Analynn","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3010","588.54","382.45","Zonya the Sadist","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3011","-917.52","1665.68","Merda Stronghoof","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3012","-3707.71","-1582.18","Cassandra Kaboom","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3013","-4666.74","1288.99","Traitor Gluk","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3014","-4653.96","-3802.35","Grazzle the Great","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3015","-4932.9","-1835.98","Kela Grimtotem","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3016","4951.15","-624.15","Zoltan","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3017","7563.73","-2446.02","Elena Flutterfly","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3018","6148.53","-5028.3","Stone Cold Trixxy","Grand Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3019","65.62","-3999.93","David Kosse","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3020","2295.27","-4986.98","Deiza Plaguehorn","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3021","-6512.87","-1110.56","Kortas Darkhammer","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3022","-10229.63","-4008.05","Everessa","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3023","-7982.93","-1269.64","Durin Darkhammer","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3024","-11141.02","-1834.53","Lydia Accoste","Grand Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3025","-216.6","2218","Nicki Tinytech","Master Pet Tamer","12332","530","0","0","0","0","0","0","0","196","0"
"3026","241.98","8608.06","Ras'an","Master Pet Tamer","12332","530","0","0","0","0","0","0","0","196","0"
"3027","-1778.9","6927.21","Narrok","Master Pet Tamer","12332","530","0","0","0","0","0","0","0","196","0"
"3028","-2084.03","5367.8","Morulu the Elder","Master Pet Tamer","12332","530","0","0","0","0","0","0","0","196","0"
"3029","-3479.28","2546.71","Bloodknight Antari","Grand Master Pet Tamer","12332","530","0","0","0","0","0","0","0","196","0"
"3030","1750.8","-3127.52","Beegle Blastfuse","Master Pet Tamer","12332","571","0","0","0","0","0","0","0","196","0"
"3031","5432.46","78.96","Nearly Headless Jacob","Master Pet Tamer","12332","571","0","0","0","0","0","0","0","196","0"
"3032","2693.34","316.89","Orkut Dragonwaste","Master Pet Tamer","12332","571","0","0","0","0","0","0","0","196","0"
"3033","5445.3","-1260.61","Gutretch","Master Pet Tamer","12332","571","0","0","0","0","0","0","0","196","0"
"3034","8609.03","590.56","Major Payne","Grand Master Pet Tamer","12332","571","0","0","0","0","0","0","0","196","0"
"3035","5269.79","-3534.61","Brok","Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3036","856.13","508.82","Bordin Steadyfist","Master Pet Tamer","12332","646","0","0","0","0","0","0","0","196","0"
"3037","-4152.23","-5420.39","Goz Banefury","Master Pet Tamer","12332","0","0","0","0","0","0","0","0","196","0"
"3038","-9763.45","-1061.34","Obalis","Grand Master Pet Tamer","12332","1","0","0","0","0","0","0","0","196","0"
"3039","1130.8","-1897.38","Hyuna of the Shrines","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3040","-47.16","871.1","Farmer Nishi","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3041","-1545.16","30.58","Mo'ruk","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3042","2546.45","2596.29","Courageous Yon","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3043","2559.26","4992.9","Seeker Zusshi","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3044","76.04","3190.32","Wastewalker Shu","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3045","697.2","1689.28","Aki the Chosen","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3046","-4099.497","6382.18","Jeremy Feasel","Master Pet Tamer","12332","974","0","0","0","0","0","0","0","196","0"
"3047","1975.281","-565.7136","Whispering Pandaren Spirit","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3048","1705.04","775.0712","Thundering Pandaren Spirit","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3049","2946.092","3796.944","Burning Pandaren Spirit","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3050","-1706.082","2867.674","Flowing Pandaren Spirit","Grand Master Pet Tamer","12332","870","0","0","0","0","0","0","0","196","0"
"3086","1575.722","879.1614","Mogu'shan Palace Golden Lotus Quartermaster - Horde","","0","870","6143","0","0","4278","0","0","0","7","0"
"3088","5636.434","1858.92","Rokk","Laughing Skull Ruins","4743","1116","0","0","23100","0","0","0","0","48","0"
"3089","5366.982","1534.951","Rokk","Tank Base","4743","1116","0","0","23101","0","0","0","0","48","0"
"3090","6263.3","1691.231","Rokk","Ogre Slave Camp","4743","1116","0","0","23102","0","0","0","0","48","0"
"3091","5743.805","894.8333","Rokk","Pipeworks Camp","4743","1116","0","0","23103","0","0","0","0","48","0"
"3092","7363.087","1573.561","Rokk","Steam Capping Camp","4743","1116","0","0","23104","0","0","0","0","48","0"
"3093","6792.872","312.8611","Rokk","Shipyard Camp","4743","1116","0","0","23120","0","0","0","0","48","0"
"3104","7169.229","6024.37","Arena Spectator's Chest","","4231","1116","6720","0","25352","0","0","0","0","197","0"
"3105","7257.686","6089.362","Arena Master's Warhorn","","4231","1116","6720","0","25354","0","0","0","0","197","0"
"3107","6457.64","5789.28","Slave's Stash","","4231","1116","6720","0","25355","0","0","0","0","197","0"
"3109","7882.47","6167.6","Lagoon Pool","Requires Fishing","4231","1116","6720","0","25358","0","0","0","0","197","0"
