Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown2,Unknown3,Unknown4
"28312","1132168","-0.2917809","-1.712282","0.8377183","0.9070013","1.712282","10.12662","0","0","0"
"28313","1103245","-21.36027","-17.35582","-13.27794","20.08373","17.35582","27.08771","0","0","0"
"28314","394767","-5.671","-5.671","-5.671","5.671","5.671","5.671","0","0","0"
"28323","577652","-2.58357","-4.24628","-0.681635","2.35909","3.99155","6.42969","0","0","0"
"28334","1096712","-6.944445","-6.944445","0","6.944445","6.944445","0","0","0","0"
"28349","1096713","-6.944445","-3.472222","0","6.944445","3.472222","0","0","0","0"
"28353","203452","-3.585","-3.561","0.00237","3.573","3.598","3.606","0","0","0"
"28355","985124","-4.451091","-4.600851","-3.885619","4.89212","4.742361","5.606702","0","0","0"
"28356","1096724","-6.944445","-6.944445","0","6.944445","6.944445","0","0","0","0"
"28366","320166","-0.01757","-4.612","-4.283","0.01757","4.612","4.283","0","0","0"
"28400","1088005","-30.4586","-48.78334","-1.855122","44.90361","47.65332","30.36474","0","0","0"
"28404","1240388","-6.145833","-6.258433","-108.7406","6.140055","6.135532","0.843655","0","0","0"
"28421","952573","-1.645485E-06","-10.89756","-1.43159","1.645485E-06","10.89756","4.610126","0","0","0"
"28422","528625","-0.335498","-0.284248","-0.00424596","0.285624","0.284247","0.247748","0","0","0"
"28441","348932","-7.64","-7.416","-52.81","96.57","1.913","37.47","0","0","0"
"28443","411878","-9.53674E-07","-1.56141","0","0.16723","1.56141","3.64843","0","0","0"
"28444","959518","-1.0535","-1.16581","-0.740302","1.0535","1.19209","1.3667","0","0","0"
"28445","195086","-2.855","-2.857","0.0003442","2.855","2.872","2.249","0","0","0"
"28446","1126119","-0.2005622","-0.1364526","-0.1295476","0.1540603","0.1444961","0.09755317","0","0","0"
"28447","1237455","-0.9996681","-3.586682","-1.688381","0.9400842","3.589122","5.436673","0","0","0"
"28448","1237456","-0.9987078","-3.586682","-1.688381","0.9400842","3.589122","5.436673","0","0","0"
"28474","534963","-0.247194","-0.223952","-0.000990868","0.209946","0.225018","0.951973","0","0","0"
"28485","1102346","-3.390842E-06","-0.8124197","-7.658031","6.533743","0.812422","1.589433","0","0","0"
"28486","1240709","-0.5922962","-0.9343651","-0.8886315","0.6089807","0.906922","0.9536408","0","0","0"
"28487","1242721","-1.615965","1.227961","240.575","14.226","17.46467","255.7511","0","0","0"
"28488","1242530","-0.5922964","-1.560457","-0.7936558","0.6089807","1.641109","0.9736556","0","0","0"
"28491","338531","-2.1","-1.291","0.3149","1.037","2.174","1.749","0","0","0"
"28492","1126620","-1.839666","-0.713077","-0.333386","1.72103","0.6783952","2.188503","0","0","0"
"28493","1126621","-2.25696","-0.6991503","-0.333478","1.592319","0.6976371","2.188503","0","0","0"
"28494","311511","-28.28","-28.47","-7.812","79.89","24.23","61.8","0","0","0"
"28495","457380","-50.60702","-16.32521","-16.88482","46.13418","16.32268","14.67493","0","0","0"
"28496","1016678","-1.139002","-1.111111","0.2209075","1.08322","1.111111","0.2261359","0","0","0"
"28497","200652","-0.9988","-1.504","-0.05835","0.06649","1.504","0.4997","0","0","0"
"28519","1108691","-0.7580805","-0.7356251","-1.206011","0.7580805","0.7356251","1.206011","0","0","0"
"28522","1241135","-9.781459","-9.781459","-2.677776","9.781459","9.781459","1.473284","0","0","0"
"28523","1116933","-1.082569","-4.095649","-2.077114E-06","1.10212","4.100045","9.528661","0","0","0"
"28525","1237454","-1.000399","-3.586682","-1.688381","0.9400842","3.589122","5.436673","0","0","0"
"28526","1121896","-0.8717402","-1.244579","-1.249434","1.456125","3.826672","7.970211","0","0","0"
"28537","1122013","-2.586123","-2.578455","-0.4816583","2.588143","0.7970024","1.436661","0","0","0"
"28567","1131724","-0.5656435","-7.278647","-0.4239329","0.46108","7.277037","0.558197","0","0","0"
"28587","1240703","-1.37068","-1.401938","-0.0004895038","1.370679","1.401938","1.35663","0","0","0"
"28588","1116935","-1.158875","-4.171694","-1.52094E-06","1.187799","4.178235","9.528662","0","0","0"
"28592","902888","-0.2427969","-0.2344746","0.0003567007","0.2367296","0.3996875","0.9866834","0","0","0"
"28593","1032470","-0.195405","-0.1340264","0.0005162822","0.2709455","0.1273437","0.9740958","0","0","0"
"28594","1133846","-3.034693","-2.218172","-1.293509","2.511063","2.053638","1.622648","0","0","0"
"28595","243425","-0.3423","-0.1001","0.0005168","0.4109","0.1119","0.03927","0","0","0"
"28602","1146908","-0.2877774","-0.50304","0.001106527","0.3128044","0.50304","1.0525","0","0","0"
"28603","1118869","-2.537142","-2.035735","-0.9911059","5.230119","2.098457","6.305026","0","0","0"
"28622","1244535","-0.1096988","-0.470445","-0.08302601","0.1183325","0.1765914","1.616527","0","0","0"
"28624","1244536","-1.069431","-0.5096071","-0.009709691","0.8298434","0.5110302","0.4646832","0","0","0"
"28625","1244539","-0.0775163","-0.02542402","-0.09768762","0.262463","0.02617564","0.02572942","0","0","0"
"28629","1113720","-10.97534","-8.838904","-0.8022521","10.89467","10.15731","14.82518","0","0","0"
"28630","1113727","-1.288237","-1.136873","-0.209311","1.214792","1.288237","1.936929","0","0","0"
"28631","1243749","-3.305441","-3.238959","-5.067047","3.242842","3.110438","3.909408","0","0","0"
"28632","1243750","-2.254142","-2.270066","1.181283","2.281877","2.284246","8.372297","0","0","0"
"28633","1243751","-4.015027","-9.22408","0.02507528","2.655684","9.664817","8.855905","0","0","0"
"28634","1243752","-2.192081","-2.192533","-2.13612","1.883799","1.747648","8.900035","0","0","0"
"28635","1243753","-1.275942","-1.10027","2.798349","1.275942","1.061049","8.903168","0","0","0"
"28636","1243754","-2.528404","-3.264513","-0.4342681","2.043571","3.85047","8.715167","0","0","0"
"28646","1118888","-4.045422","-15.29723","-0.6089608","6.470164","15.33905","30.90769","0","0","0"
"28647","1125309","-1.448461","-1.181727","-0.1027649","1.395102","1.112134","2.704433","0","0","0"
"28648","1137535","-2.041306","-1.52176","-0.08551868","0.9246733","1.100347","3.552394","0","0","0"
"28649","1137536","-0.9122652","-1.325119","-0.2160308","0.7657174","1.647579","2.579127","0","0","0"
"28675","1118878","-0.757813","-1.143407","-0.04621617","0.7564031","1.1204","2.628397","0","0","0"
"28695","987009","-1.030038","-1.670385","-0.3702713","1.001537","1.657991","8.351479","0","0","0"
"28696","195874","-0.4499","-0.5225","-0.04373","0.6084","0.56","1.305","0","0","0"
"28697","1035155","-12.42294","-15.38679","0.0471734","2.59394","15.67526","30.38877","0","0","0"
"28698","1119129","-2.240752","-2.001956","-0.3699575","1.781707","2.109298","10.8105","0","0","0"
"28699","1035194","-1.300916","-9.711864","-15.50674","1.300916","9.711864","16.02487","0","0","0"
"28714","1139506","-6.378606","-5.981745","-0.890604","6.603064","5.194454","16.33973","0","0","0"
"28715","1244489","-0.947231","-1.204362","-0.609473","0.9413927","0.9780162","1.821137","0","0","0"
"28721","1139507","-3.771887","-4.284648","-0.890604","3.771888","4.284648","1.654904","0","0","0"
"28722","1119655","-0.4727497","-0.2388664","0.008318213","0.2807147","0.2927651","0.4918463","0","0","0"
"28723","1108871","-0.3013747","-0.386059","0","0.3013747","0.403418","0.8626496","0","0","0"
"28724","243367","-0.1147","-1.081","-1.091","0.1897","1.084","1.092","0","0","0"
"28737","940594","-12.03229","-9.614545","-0.2491559","6.432909","9.295943","12.61279","0","0","0"
"28738","1121351","-2.850385","-3.944203","-0.8897406","3.299915","3.601432","3.185164","0","0","0"
"28739","1240390","-0.3237502","-0.09814443","-0.1121634","0.3543157","0.05491574","0.03609149","0","0","0"
"28740","1129705","-263.8927","-53.14953","-77.17551","6.176853","228.3085","19.34193","0","0","0"
"28760","319877","-9.05951","-14.2309","-14.3551","17.2279","15.5801","58.4013","0","0","0"
"28761","1090671","-233.3197","-253.1941","-331.6139","136.3835","160.6316","151.5986","0","0","0"
"28762","1080665","-3.339338","-2.718937","-0.03350523","3.339338","2.718938","2.547962","0","0","0"
"28781","195048","-0.7398","-0.9493","-0.5689","0.9573","0.9246","1.569","0","0","0"
"28782","310485","-1.415","-0.2809","-0.09239","1.464","0.2809","0.365","0","0","0"
"28783","1013990","-2.114295","-0.3755807","0.0189536","2.114295","0.3755773","0.2257953","0","0","0"
"28784","961977","-0.7473859","-0.4559352","-0.09982134","0.7473859","0.4559343","0.09982135","0","0","0"
"28785","240989","-0.2461","-0.07428","-0.09032","0.2329","0.07116","0.08203","0","0","0"
"28786","240990","-0.2488","-0.0776","-0.1024","0.2402","0.07725","0.09949","0","0","0"
"28788","892414","-1.11581","-1.22201","-0.80665","1.1031","1.20587","1.5339","0","0","0"
"28789","243489","-0.06298","-0.07272","0.00199","0.06298","0.07272","0.4818","0","0","0"
"28790","799993","-12.4476","-2.61984","-31.9433","16.5402","2.59666","18.9163","0","0","0"
"28791","1244487","-0.7964021","-0.8511862","-0.5783506","0.7626215","0.6750246","1.439185","0","0","0"
"28792","1244488","-0.8001674","-0.8766983","-0.5371875","0.7636963","0.6633713","2.800748","0","0","0"
"28793","200397","-0.6265","-1.172","-0.005319","0.4808","1.24","4.914","0","0","0"
"28794","200398","-0.3633","-1.015","0.01502","0.6534","1.077","4.914","0","0","0"
"28795","200399","-0.6483","-1.279","-0.008495","0.5578","0.8192","4.914","0","0","0"
"28796","1140305","-9.432624","-9.861349","-0.1436602","9.519505","9.090779","16.2988","0","0","0"
"28807","533091","-0.367757","-0.367757","-0.00284859","0.367756","0.367756","0.156991","0","0","0"
"28816","979119","-1.045091","-1.374148","-0.002739785","1.746841","1.519838","2.846066","0","0","0"
"28821","146256","-0.262","-0.04421","-0.1626","0.6693","0.04206","0.1572","0","0","0"
"28858","1246563","-0.5487425","-0.4849443","-0.06383853","0.5521612","0.4036411","0.9028577","0","0","0"
"28860","960876","-0.3199887","-0.1166933","-0.1113534","0.3199887","0.1166933","0.1113534","0","0","0"
"28877","165861","-1.70045","-1.89312","-0.0990372","1.98306","1.88742","4.90655","0","0","0"
"28878","240814","-4.91584","-5.68552","-2.94752","5.36179","5.71913","11.1196","0","0","0"
"28879","191383","-44.41","-27.41","-71.22","27.61","27.14","41.45","0","0","0"
"28888","1247929","-1.74667","-2.117773","0.000550482","1.74667","2.109697","2.316411","0","0","0"
"28909","197862","-0.08296","-0.0958","0","0.08296","0.0958","0.2099","0","0","0"
"28910","197877","-0.08296","-0.0958","0","0.08296","0.0958","0.2099","0","0","0"
"28911","197880","-0.08296","-0.0958","0","0.08296","0.0958","0.2099","0","0","0"
"28912","197863","-0.08296","-0.0958","0","0.08296","0.0958","0.2099","0","0","0"
"28916","1102409","-0.001651022","-0.1183742","-0.1259765","0.4431939","0.1552329","0.119993","0","0","0"
"28917","1092919","-3.256796","-2.932183","-2.446523","3.256796","2.932179","2.446523","0","0","0"
"28918","194865","-2.409","-2.046","-0.0744","2.919","2.046","4.008","0","0","0"
"28919","466135","-3.939","-5.651","-0.01781","1.41","6.505","19.71","0","0","0"
"28920","194809","-2.455","-3.466","-0.3915","2.486","3.448","5.052","0","0","0"
"28921","194826","-0.2404","-1.137","-0.1043","0.2566","0.9972","1.577","0","0","0"
"28927","1122028","-7.112373","-2.781827","-0.4646119","3.298664","2.734957","3.427907","0","0","0"
"28928","1031540","-7.230635","-7.89414","-2.757463","4.868181","7.325707","15.2906","0","0","0"
"28938","1249920","-0.2627517","-25.91433","-29.01808","4.108404","26.00248","113.3248","0","0","0"
"28949","1097623","-2.318437","-2.608166","-1.453066","2.477643","2.713191","7.421761","0","0","0"
"28958","1120322","-15.95487","-17.19264","-3.435748","20.13362","16.67907","3.868392","0","0","0"
"28971","898239","-1.56287","-2.56605","-0.00239023","1.14256","1.91601","4.2483","0","0","0"
"28975","984242","-0.1968905","-1.323184","-0.3595432","0.1968905","1.323184","0.09407271","0","0","0"
"28976","124003","-7.65909","-5.20172","-3.53045","6.359","5.47594","8.98141","0","0","0"
"28997","1028015","-2.904607","-4.006704","-0.1462419","2.904607","4.458395","6.683437","0","0","0"
"29008","304416","-6.965","-3.106","-0.4616","4.618","2.797","10.17","0","0","0"
"29009","1116308","-2.452989","-5.103903","0.01044316","2.452989","3.682367","5.427338","0","0","0"
"29023","1005460","-0.6398141","-0.5749192","-0.01015483","0.7703792","0.4734599","0.2707046","0","0","0"
"29030","850852","-0.177988","-0.205337","-0.00148469","0.178103","0.205625","0.388414","0","0","0"
"29031","1135155","-72.73818","-135.5655","-11.09326","72.73818","135.5662","493.3118","0","0","0"
"29032","983301","-3.548293","-3.384748","-1.946362","3.403168","3.566712","17.88256","0","0","0"
"29055","1124085","-0.4899391","-0.7931003","0.000429021","0.4899391","0.7931003","0.2609152","0","0","0"
"29056","984708","-5.42201","-3.071863","-1.402369","4.115643","3.075842","11.92753","0","0","0"
"29057","984711","-5.552469","-3.019799","-1.435318","3.963351","2.995964","11.98206","0","0","0"
"29058","646783","-0.603423","-0.927369","-0.903526","1.25131","0.927369","0.951212","0","0","0"
"29059","955814","-3.08897","-5.72823","-4.88279","3.06618","5.72823","5.0388","0","0","0"
"29060","1121948","-3.680135","-0.6674986","-1.04923","0.6363762","2.722004","6.64151","0","0","0"
"29061","892844","-4.54477","-2.15101","-1.1343","1.63435","1.84352","2.05556","0","0","0"
"29062","1112556","-5.258242","-4.928145","0","5.258243","4.928145","0.8507883","0","0","0"
"29096","202662","-0.6878","-0.6752","-0.08399","0.6864","0.6337","1.242","0","0","0"
"29104","1122140","-54.3996","-19.40583","-8.364727","45.15813","19.45002","55.25633","0","0","0"
"29105","433810","-3.07806","-2.99792","-3.91947","3.91516","2.72808","4.10233","0","0","0"
"29106","1115740","-0.2483594","-2.648938","-2.648938","1.223967","2.648938","2.648938","0","0","0"
"29116","1250729","-9.644738","-13.69252","-1.162553E-06","9.476409","9.656484","74.52757","0","0","0"
"29126","370341","-24.05","-22.52","-2.073","20.08","22.73","37.06","0","0","0"
"29133","1246955","-0.002450426","-2.045227","0.0003498925","0.4643182","2.045228","3.082581","0","0","0"
"29134","1246956","-0.001570172","-1.337868","-0.01165507","0.4236055","1.337868","2.280802","0","0","0"
"29135","1246957","0","-1.026185","-0.04510641","0.4445329","1.026186","1.62406","0","0","0"
"29136","949615","-0.2899308","-0.2484275","-0.07873843","0.287614","0.2607062","0.07876237","0","0","0"
"29137","1005457","-0.2728031","-0.3412594","0","0.256074","0.3412586","0.2788452","0","0","0"
"29145","1251990","-4.099258","-4.628399","-1.138501","4.797598","4.62839","21.20902","0","0","0"
"29146","1253403","-4.099238","-4.685122","-1.138499","5.236532","4.685122","20.96147","0","0","0"
"29147","1251986","-4.099238","-12.5566","-1.138499","4.832421","12.5566","24.12807","0","0","0"
"29158","1116844","-0.6546316","-0.6864988","-0.3281644","0.6546317","0.6227645","0.981099","0","0","0"
"29160","949621","-0.2879122","-0.2175796","-0.006336106","0.2890506","0.218869","0.08891959","0","0","0"
"29161","1248970","-1.658035","-2.474911","-8.72663","1.670744","2.452232","0.4767416","0","0","0"
"29174","1140790","-0.0329442","-3.811342","-0.3291076","0.2661063","4.049624","0.2880763","0","0","0"
"29175","996195","-0.3367054","-0.3357676","-0.005620454","0.416102","0.2762666","0.1387295","0","0","0"
"29178","961979","-0.08080927","-0.2510312","-0.5544501","0.08080927","0.2510312","0.5544501","0","0","0"
"29179","1097383","-0.8817787","-0.8489916","0","0.8578513","0.8571505","1.650905","0","0","0"
"29180","984413","-0.09502292","-0.3970162","-0.05308535","0.09014679","0.2893756","0.04180358","0","0","0"
"29181","984414","-0.1804186","-0.3455341","-0.05195402","0.173918","0.3471348","0.05900698","0","0","0"
"29182","1091577","-0.4770046","-0.4082423","-0.003961639","0.4782588","0.3220028","0.2302762","0","0","0"
"29189","1251481","-1.296735","-1.999496","-0.2374958","1.296735","1.999496","1.488008","0","0","0"
"29192","201675","-14.47","-3.012","-3.807","14.77","40.15","26.75","0","0","0"
"29193","195290","-0.5457","-0.4289","0.03217","0.5452","0.4214","1.185","0","0","0"
"29194","199654","-2.939","-8.757","-1.11","15.14","3.392","23.1","0","0","0"
"29204","588312","-12.2648","-5.6483","-0.387468","2.13427","9.04442","12.362","0","0","0"
"29221","1253955","-127.6365","-127.6365","-57.29757","127.6365","127.6365","100.4769","0","0","0"
"29267","577371","-0.484404","-0.751108","-0.0672751","0.41144","0.808757","0.138908","0","0","0"
"29268","1255623","-1.918825","-1.642885","-2.670058","1.378242","1.632152","2.627218","0","0","0"
"29269","921499","-210.7152","-195.9431","0.7838542","185.6241","207.8674","1000.446","0","0","0"
"29291","1254015","-17.55047","-17.57073","-29.71023","17.82517","17.80492","19.56573","0","0","0"
"29296","1116809","-0.7383178","-3.261419","3.593331E-07","1.028825","3.257872","7.515159","0","0","0"
"29327","1255606","-1.918825","-1.642885","-2.671079","1.378242","1.632152","2.647674","0","0","0"
"29352","1255607","-1.918825","-1.642885","-2.669729","1.378242","1.632152","2.654279","0","0","0"
"29368","1255610","-1.918825","-1.642885","-2.676591","1.378242","1.632152","2.644091","0","0","0"
"29381","1140787","-0.02826585","-1.047274","0.03135374","0.2768811","1.047597","2.126225","0","0","0"
"29382","1255612","-1.918825","-1.642885","-2.651889","1.378242","1.632152","2.645823","0","0","0"
"29383","1103597","-3.347425","-1.253892","-0.09391531","3.352519","1.882208","4.474068","0","0","0"
"29384","1255622","-1.918825","-1.642885","-2.688333","1.378242","1.632152","2.609616","0","0","0"
"29431","243126","-5.097764","-5.096841","-0.0305659","5.097764","5.09684","0.1393536","0","0","0"
"29478","1136427","-0.09997139","-0.1345773","-0.05243916","0.1559687","0.1258406","0.07232157","0","0","0"
"29504","979112","-0.295147","-0.0712687","-0.104122","0.68263","0.07649","0.094997","0","0","0"
"29515","1253823","-1.231194","-3.039928","-0.2477506","1.231194","3.039928","3.719584","0","0","0"
"29524","1259581","-138.3419","-95.17256","-25.20784","49.89353","95.01682","238.943","0","0","0"
"29525","1124088","-0.28194","-0.2328083","1.515283E-05","0.2819401","0.2328083","0.1161244","0","0","0"
"29526","1240666","-0.2962691","-1.323171","-0.01531163","1.081115","1.323171","4.365794","0","0","0"
"29527","1240667","-0.2962691","-1.323171","0","1.081115","1.323171","4.412837","0","0","0"
"29528","1240702","-0.3423964","-1.323171","-0.01137617","1.081115","1.323171","4.351851","0","0","0"
"29529","1091580","-2.1048","-1.939175","-0.14828","2.175063","1.949265","6.214338","0","0","0"
"29530","963094","-0.9981461","-1.147191","-0.02102322","0.9732666","1.133194","2.743768","0","0","0"
"29531","198704","-2.909","-0.8087","-0.7094","2.909","1.008","21.35","0","0","0"
"29532","196158","-58.89","-34.01","-12.09","5.773","37.71","80.92","0","0","0"
"29533","1093202","-22.22222","-5.555556","0","22.22222","5.555556","0","0","0","0"
"29534","1093203","-11.11111","-11.11111","0","11.11111","11.11111","0","0","0","0"
"29541","1116519","-9.432624","-9.861349","-0.1436602","9.519505","9.090779","16.2988","0","0","0"
"29547","1255019","-1.1213","-1.079363","0.02888174","1.1213","1.079363","1.375933","0","0","0"
"29548","1255023","-0.5440319","-0.5989373","0.00936132","0.5480713","0.6015984","0.6534494","0","0","0"
"29549","1255034","-0.8584104","-0.8124767","0.01315724","0.858411","0.8124771","0.6968461","0","0","0"
"29550","1255043","-0.8041123","-0.7676062","0.0172108","0.8041127","0.7676052","0.7850845","0","0","0"
"29551","1255734","-1.83703","-2.77756","-0.1756126","1.83703","2.77756","3.43819","0","0","0"
"29552","1254955","-1.924155","-3.717441","0.02487678","1.924155","3.799778","3.267503","0","0","0"
"29554","1255404","-3.895746","-12.5566","-1.148121","5.063066","12.5566","25.67238","0","0","0"
"29572","1140310","-0.6785272","-0.8551254","-1.284081","0.6272432","0.8948423","1.939461","0","0","0"
"29573","1257781","-4.331778","-4.415632","0","4.469798","4.440608","3.317301","0","0","0"
"29574","1255595","-1.818127","-2.213792","-0.4689869","1.804036","2.230782","7.279358","0","0","0"
"29585","1116425","-2.375064","-2.636747","-1.799721","2.467578","2.73627","8.236896","0","0","0"
"29588","996181","-0.6361828","-0.4439389","-0.00491996","0.4083044","0.6347076","1.451143","0","0","0"
"29594","535161","-0.284914","-0.310303","-0.0166041","0.275781","0.295711","2.46213","0","0","0"
"29595","534980","-0.532114","-0.586727","-0.00344477","0.569503","0.505026","2.65787","0","0","0"
"29598","1260588","-0.4431783","-4.56688","3.397166","0.3132095","4.587143","20.60686","0","0","0"
"29600","531106","-0.925005","-0.824634","-0.00767204","1.07665","0.824401","1.63408","0","0","0"
"29601","608735","-14.03303","-9.117564","-28.99452","14.28295","9.264111","27.38058","0","0","0"
"29602","1112500","-0.2762541","-0.08901286","-0.02498911","0.1036554","0.1454708","0.07487091","0","0","0"
"29605","1260635","-4.326963","-4.450257","-0.1105705","4.273264","4.515638","4.293309","0","0","0"
"29606","192163","-2.93","-3.135","0","2.919","3.118","0","0","0","0"
"29607","192161","-6.144","-3.562","0","6.228","3.641","0","0","0","0"
"29608","1258917","-0.380721","-2.408015","0.02448591","-0.0573188","2.31083","5.52705","0","0","0"
"29619","1255417","-28.96629","-4.687565","-0.5893657","0.4016944","4.687564","47.96584","0","0","0"
"29623","1253404","-2.596291","-2.859394","-0.02136358","2.495382","2.837938","5.752052","0","0","945"
"29624","903237","-0.515674","-0.54335","-0.557911","0.515673","0.497337","8.34816","0","0","0"
"29631","201925","-15.93","-23.56","-1.279","19.97","24.5","56.02","0","0","0"
"29632","1079594","-1.98437","-1.773189","-0.5358649","1.641571","1.941464","5.599231","0","0","0"
"29633","344367","-1.977","-8.446","-0.3198","10.32","7.627","6.539","0","0","0"
"29634","1125327","-10.49481","-11.54429","-5.183116","11.5443","10.49482","26.56","0","0","0"
"29635","196999","-0.9229","-1.256","-0.2019","1.198","1.348","1.302","0","0","0"
"29653","1248678","-23.35385","-25.69739","-4.855676","22.92577","25.3763","107.182","0","0","0"
"29654","198965","-1.05209","-2.63514","-0.0164201","1.23961","2.42549","4.26526","0","0","0"
"29655","429321","-54.5146","-38.7979","-37.489","44.185","32.1157","27.5711","0","0","0"
"29656","200610","-0.7955","-1.399","-0.1944","1.201","1.399","2.596","0","0","0"
"29668","949617","-0.3538169","-0.2847409","-0.07253144","0.3538728","0.284788","0.07253138","0","0","0"
"29671","243295","-0.492","-0.5174","-0.004554","0.3175","0.3487","0.3424","0","0","0"
"29672","249271","-0.4993362","-1.315746","-3.897764","8.89341","1.1743","4.233199","0","0","0"
"29673","244236","-0.374219","-1.05504","-0.347624","2.3512","0.467462","18.8431","0","0","0"
"29674","936407","-0.04066886","-0.0786228","-0.3343768","0.04016318","0.07670403","0.3333424","0","0","0"
"29675","1255624","-0.4711338","-1.597122","-0.1448099","0.6146538","1.597121","3.06894","0","0","0"
"29683","1096609","-1.494845","-2.73787","-0.2203324","1.51222","2.73787","3.10292","0","0","0"
"29684","530365","-13.7677","-8.87023","-28.8012","13.7677","8.87022","27.2792","0","0","0"
"29690","974949","-1.04813","-0.750794","-0.329116","1.0263","0.808696","0.766159","0","0","0"
"29692","903340","-5.00312","-5.00555","-3.72168","5.00798","5.00555","4.33715","0","0","0"
"29693","1062757","-3.335917","-3.834677","-1.312309","3.380537","3.974218","6.529196","0","0","0"
"29694","942865","-0.4473464","-0.4944757","-0.2974574","0.4473464","0.4944757","0.2974574","0","0","0"
"29704","294455","-0.0964","-2.914","-0.4485","0.854","0.2981","8.461","0","0","0"
"29705","1097788","-0.2576233","-0.9314221","-0.144322","0.5239809","0.2984389","0.6701525","0","0","0"
"29706","878925","-6.935727","-7.52479","-2.567672","7.108514","7.403205","10.38152","0","0","0"
"29712","1260850","-6.970481","-2.340492","-0.635085","7.295871","2.340492","1.829109","0","0","0"
"29715","126300","-1.944033","-3.385732","-0.2735737","1.205792","3.384698","1.239129","0","0","0"
"29716","1261715","-0.8610914","-0.7180171","-1.614022","0.7265838","0.7394292","1.875047","0","0","0"
"29729","1131729","-0.7529103","-0.7510576","-0.03651428","0.8900664","0.7039549","1.642465","0","0","0"
"29730","950748","-0.432501","-3.11668","-0.348459","0.865724","3.20002","7.4168","0","0","0"
"29745","1118819","-71.28653","-89.21941","-36.43599","68.37777","79.71522","36.42891","0","0","0"
"29746","1118817","-43.48527","-48.91652","-29.62935","44.06957","49.1777","29.62228","0","0","0"
"29755","378622","-39.42","-32.63","-34","29.43","124.7","147.8","0","0","0"
"29774","1265947","-2.221678","-2.441079","-0.3335415","2.740335","2.735769","5.067853","0","0","0"
"29775","318768","-11.29","-4.574","-4.56","11.18","8.917","25.98","0","0","0"
"29776","318757","-0.8707","-1.817","-3.409","0.8707","1.817","3.409","0","0","0"
"29779","533876","-977.3429","-988.2007","-59.89127","984.6122","973.7543","374.4873","0","0","0"
"29780","1257283","-5.654004","-5.923779","-0.03831651","5.946645","6.038598","38.41454","0","0","0"
"29781","1255656","-0.555144","-0.6595467","-0.1622363","0.6836576","0.6595457","3.022285","0","0","0"
"29782","384504","-29.91627","-29.93056","-0.6035495","29.91576","29.93056","162.7161","0","0","0"
"29783","381037","-0.4811","-0.8174","-0.4388","0.6571","0.8174","0.8431","0","0","0"
"29784","384508","-25.07565","-25.0726","0.001614041","25.06956","25.07261","67.75677","0","0","0"
"29785","1249240","-1.276309","-1.022811","-0.1380409","1.093179","1.027465","2.44034","0","0","0"
"29786","194647","-2.5244","-10.3726","-0.332289","2.82011","5.50143","0.184107","0","0","0"
"29792","1101702","-1.385894","-0.9922162","-0.0704994","0.9190401","1.011674","2.172286","0","0","0"
"29802","1266313","-16.55606","-16.10523","-18.59044","16.55607","16.87344","39.47372","0","0","0"
"29807","1141736","-25.66377","-27.66789","-1.699467","26.23358","27.65698","7.451431","0","0","0"
"29808","1133848","-1.485739","-1.822518","-1.64954","1.28526","1.272782","1.674262","0","0","0"
"29809","1141737","-25.66377","-27.66789","-1.699467","26.23358","27.65698","7.451431","0","0","0"
"29810","1255657","-0.5444466","-0.6886486","-0.167344","0.7696984","0.6886488","3.081048","0","0","0"
"29811","1255658","-0.5549532","-1.788701","-0.1635507","0.7212386","1.7887","3.121969","0","0","0"
"29812","1263829","-0.6067052","-0.5400119","-1.132485","0.4630751","0.5295376","15.53646","0","0","0"
"29813","1263830","-6.176254","-7.214785","-0.07707892","7.555513","7.116855","10.32137","0","0","0"
"29814","1255424","-1.992403","-2.954521","-0.5312809","1.75895","2.954519","5.112879","0","0","0"
"29815","1263844","-6.193488","-5.050715","-0.009717305","3.761642","5.399947","1.80179","0","0","0"
"29816","1117102","-45.03271","-59.29797","-30.35355","44.66238","41.19413","30.34648","0","0","0"
"29831","338549","-15.4976","-15.547","-13.6025","15.6394","15.59","17.8223","0","0","0"
"29837","312959","-5.857","-31.74","0.0231","3.442","31.85","40.72","0","0","0"
"29838","196069","-4.507","-9.567","-0.1103","3.64","9.247","25.88","0","0","0"
"29844","1239111","-0.3834351","-0.4609369","-2.281281","0.6147177","0.4720533","1.52358","0","0","0"
"29845","1118155","-1.298558","-1.301732","-0.1153101","1.2948","1.294035","4.352146","0","0","0"
"29846","1118868","-2.537142","-2.035735","-0.9911059","5.230119","2.098457","6.305026","0","0","0"
"29856","1244490","-1.00948","-1.136407","-0.7374468","0.9931048","0.8979177","2.869417","0","0","0"
"29869","1061191","-0.6528662","-0.6528662","-0.02431191","0.6528661","0.6528662","1.815771","0","0","0"
"29872","903771","-1.80782","-2.71849","-1.14798","1.05082","1.79456","1.14557","0","0","0"
"29876","1124092","-0.6481504","-0.4276023","-0.002849989","0.6322818","0.4276206","0.1652518","0","0","0"
"29877","969910","-0.218918","-0.281111","-0.00800742","0.303308","0.241759","0.845587","0","0","0"
"29886","1267174","-1.088355","-1.020275","-0.07467937","0.9806116","1.05153","1.736676","0","0","0"
"29887","1267048","-0.3571022","-0.6107789","-0.01583428","0.351272","0.600306","0.2344043","0","0","0"
