Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown7_3,Unknown7_4,Unknown7_5,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
"8702","1","30","20","1","0.6111111","2.031278","0","-2.711795","-1.542257","0.004894711","1.342083","1.710722","4.901337","0.8","1.25","0","0","0","0","0","0","1","0","0","1300839","0","7","1","0","0","0","2774","0"
"8703","1","30","20","1","0.6111111","2.031278","0","-1.441801","-1.542855","0.0280589","0.9738606","1.465703","4.6031","1.2","1.1","0","0","0","0","4.15","1.75","1","0","0","1286521","0","11","4","0","0","0","2704","287"
"8707","1","18","12","1","1.183679","1.153852","0","-0.2802818","-0.3353188","-0.0429737","0.280684","0.3968652","0.4934014","1","1","0","0","0","0","0","0","1","0","0","198343","0","1","0","0","0","0","0","0"
"8709","1","18","12","1","0.6111111","2.031278","0","-1.657948","-1.235556","-0.1418004","1.245889","1.341496","2.857105","1","1","0","0","0","0","0","0","1","0","4096","1303060","0","1","4","0","0","0","3054","0"
"8710","1","18","12","1","0","0","0","-0.4043308","-0.4356343","-0.03908751","0.4354938","0.4539869","0.7906294","1","1","0","0","0","0","0","0","1","0","12291","1240381","0","19","4","0","0","0","0","0"
"8711","1","18","12","1","1.05523","2.405902","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","304412","0","1","0","0","0","0","0","0"
"8712","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","147984","0","1","0","0","0","0","0","0"
"8714","1","18","12","1","0","0","0","-201.79","-94.79275","-75.21275","302.5595","132.3768","69.97059","1","1","0","0","0","0","0","0","1","0","12288","1303239","0","1","0","0","0","0","2595","0"
"8715","1","18","12","1","1.612466","0.573661","0","-1.07388","-0.6681095","-0.05966494","1.137063","0.7969412","0.5791295","1","1","0","0","0","0","0","0","1","0","51","1125316","0","20","0","0","0","0","0","0"
"8717","1","18","12","1","0.6111111","2.031278","0","-2.65112","-2.125829","-0.3413162","1.871021","2.28253","3.779533","1","1","0","0","0","0","0","0","1","0","0","1096638","0","19","0","0","0","0","0","0"
"8722","1","18","12","1","11.09199","1.363738","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","850273","0","15","0","0","0","0","0","0"
"8723","1","18","12","1","0.6111111","2.031278","1.749054","-1.639721","-1.720367","-0.145584","1.606814","1.656047","3.999636","0.9","1.2","0","0","0","0","0","1.7","1","0","2","1306546","1","12","5","0","0","0","5040","0"
"8724","1","18","12","1","0.6111111","2.031278","0","-3.279612","-1.292531","-0.1626607","1.043923","1.000648","1.618206","1","1","0","0","0","0","0","0","1","0","4096","1306665","1","1","7","0","0","0","5197","0"
"8725","1","18","12","1","0.6111111","2.031278","0","-0.7993196","-1.02421","-0.006950535","0.5684868","1.017123","3.41535","1","1","0","0","0","0","0","1.25","1","0","0","1306568","1","16","1","0","0","0","0","0"
"8726","1","18","12","1","0.6111111","2.031278","0","-2.287841","-2.131635","-0.001446952","0.6791117","1.883024","3.993315","1","1","0","0","0","0","0","0","1","0","4","1307044","0","1","3","0","0","0","5074","0"
"8727","1","18","12","1","0.6111111","2.031278","0","-2.704128","-1.520722","-0.07504025","0.97103","1.732899","4.636654","1","1","0","0","0","0","0","2.2","1","0","0","1307298","1","7","1","0","0","0","2928","0"
"8728","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","307169","0","20","0","0","0","0","0","0"
"8729","1","15","10","1","0.6111111","2.031278","1.323851","-2.991451","-0.529908","-0.0114208","1.059109","0.5865471","1.462736","1","0.9","0","0","0","0","0","1.3","1","0","4096","1307326","1","6","7","0","0","0","5093","0"
"8730","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","12288","797773","0","20","8","0","0","0","0","0"
"8731","1","18","12","1","0.3915915","1.679524","0","-0.2159268","-2.766787","-0.8435498","0.2996364","1.038401","0.875979","1","1","0","0","0","0","0","0","1","0","12291","1266993","0","19","4","0","0","0","0","0"
"8732","1","18","12","1","0.6111111","2.031278","3.004674","-7.709632","-3.054743","-0.3938234","3.334326","2.894912","3.771286","1","1","0","0","0","0","0","0","1","0","4096","1308432","1","3","5","0","0","0","5092","0"
"8734","1","18","12","1","3.948138","1.283033","0","-1.974069","-1.1094","-0.05332755","1.974069","1.1094","1.402478","1","1","0","0","0","0","0","0","1","0","0","1097596","0","9","0","0","0","0","0","0"
"8735","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","774343","0","20","0","0","0","0","0","0"
"8736","1","18","12","1","3.141027","1.719375","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","669532","0","1","0","0","0","0","0","0"
"8737","1","18","12","1","6.962813","17.10258","0","-3.75547","-3.653671","-0.9066361","3.419445","3.890376","16.13225","1","1","0","0","0","0","0","0","1","0","0","1272473","0","1","0","0","0","0","0","0"
"8738","1","18","12","1","0.6999145","1.258361","0","-0.5205442","-0.33779","0.0001690123","0.2310223","0.33779","1.253656","1","1","0","0","0","1","0","1","1","0","12288","1271625","0","9","8","0","0","0","0","0"
"8740","1","18","12","1","1.80032","3.054178","0","-0.3524931","-1.473502","-3.265305","1.4238","1.473503","0.2855971","1","1","0","0","0","1","0","1","1","0","12288","1310142","0","20","8","0","0","0","0","0"
"8741","1","18","12","1","1.206277","1.101488","0","-0.6891343","-2.020086","-0.1852093","0.7016406","2.020087","1.27273","1","1","0","0","0","0","0","0","1","0","0","876156","0","9","0","0","0","0","0","0"
"8742","1","18","12","1","0.6111111","2.031278","0","-1.422799","-1.934844","0.05898261","1.669965","1.950823","5.760626","0.75","1.5","0","0","0","0","0","0","1","0","4097","1303191","1","2","0","0","0","0","5030","0"
"8743","1","40","25","1","0.6111111","2.031278","0","-1.418736","-1.693561","0.03951559","0.9789861","1.708331","5.319958","1.2","1","0","0","0","0","0","2.3","1","0","0","1304697","2","11","1","0","21","22","0","0"
"8744","1","18","12","1","0.6111111","2.031278","0","-0.087901","-0.400114","0.208883","0.770812","0.493761","1.373","1","1","0","0","0","0","0","0","1","5","12288","396354","0","11","4","0","0","0","3128","0"
"8745","1","18","12","1","0","0","0","-1.557455","-0.8747329","-0.6202571","0.6421534","0.6783071","0.4541003","1","1","0","0","0","0","0","0","1","0","0","1327450","0","1","0","0","0","0","0","0"
"8746","1","18","12","1","0","0","0","-1.32816","-0.8747329","-0.6202571","0.7483847","1.220852","0.4541003","1","1","0","0","0","0","0","0","1","0","0","1327357","0","1","0","0","0","0","0","0"
"8747","1","18","12","1","1.040909","13.89487","0","-5.343014","-14.11737","-11.25402","22.37492","13.60057","16.46392","1","1","0","0","0","0","0","0","1","0","0","1312884","0","20","4","0","0","0","2640","0"
"8748","1","4","3","1","5.999321","11.26476","0","-0.8241135","-2.66617","-0.6652204","6.608174","2.669248","10.59954","1","0.5","0","0","0","0","0","0","1","0","4096","1125295","0","1","7","0","0","0","114","0"
"8749","1","18","12","1","11.32039","19.62461","0","-4.608249","-4.648963","0","6.320251","4.607788","19.62461","1","1","0","0","0","0","0","0","1","0","0","1316204","1","1","5","0","0","0","2396","0"
"8750","1","4","3","1","0","0","0","-1.999121","-1.459665","-0.9667554","1.816907","1.857702","0.9113487","1","0.5","0","0","0","0","0","0","1","0","4096","1261877","0","1","7","0","0","0","114","0"
"8751","1","18","12","1","0.6111111","2.031278","0","-1.252034","-1.95555","-0.014218","6.221471","1.877405","4.212055","1","1","0","0","0","0","0","0","1","0","0","234665","0","1","0","0","0","0","0","0"
"8752","1","18","12","1","1.164528","1.701027","0","-0.7767929","-0.5586004","-0.03157931","0.5873904","0.7938068","1.72685","0.31","1","0","0","0","0","0","0","1","0","12288","1269450","0","20","4","0","0","0","2549","0"
"8753","1","9","6","1","0.6111111","2.031278","0","-2.00874","-2.213436","-0.02216393","3.775403","2.213369","2.256145","1.5","1.5","0","0","0","0","0","3","1","0","4098","1310666","1","2","6","0","0","0","5349","0"
"8754","1.3","18","12","1","0.6111111","2.031278","0","-0.5669405","-0.630632","-0.0003805537","0.4797713","0.6294589","2.984128","0.25","0.85","0","0","0","0","0","0","1","0","0","1311487","0","16","1","0","0","0","0","0"
"8755","1","50","30","3","0.6111111","2.031278","8.081573","-17.51886","-9.774025","-0.5433121","9.306153","9.665431","13.98834","0.4","1","0","0","0","0","10","7","1","10","4096","1313657","3","1","5","0","24","23","5140","0"
"8756","1","50","30","3","0.6111111","2.031278","7.60472","-17.62887","-9.774025","-0.5433121","10.2743","9.665432","13.97622","0.4","1","0","0","0","0","10","7","1","10","4096","1284572","3","1","5","0","24","23","5357","0"
"8757","1","18","12","1","0","0","0","0","0","0","0","0","0","0.15","0.15","0","0","0","0","0","0","1","0","12371","192766","1","11","4","0","0","0","2870","0"
"8758","1","18","12","1","4.059701","9.296514","0","-2.240752","-1.998624","-0.3699575","1.798876","2.106108","10.81051","1","1","2","1","1","0","0","0","1","0","51","1269714","2","11","0","0","0","0","0","0"
"8759","0.32","18","12","1","16.85878","21.06466","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","115","370323","0","11","4","0","0","0","0","0"
"8760","1","18","12","1","1.505327","2.927912","0","-1.41933","-1.912596","0.01017298","2.629697","1.806842","3.718992","1","1","0","0","0","0","0","0","1","0","0","1239793","0","20","4","0","0","0","0","0"
"8761","1","18","12","1","1.811584","1.245241","0","-1.348141","-1.248504","-0.1750075","0.8512416","0.9067264","2.275352","1","1","0","0","0","0","0","0","1","0","0","1244079","0","20","4","0","0","0","0","0"
"8762","1","18","12","1","7.032947","10.98877","0","-3.829894","-3.534494","-0.2888992","3.503557","3.529855","11.04025","1","1","0","0","0","1","0","1","1","0","12288","1125333","0","11","8","0","0","0","0","0"
"8763","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12291","926052","1","11","4","0","0","0","0","0"
"8764","1","18","12","1","0","0","0","-3.834155","-3.833242","-1.474473","3.834155","3.833243","6.192012","1","1","0","0","0","1","0","1","1","0","12288","1305790","0","19","8","0","0","0","0","0"
"8767","1","18","12","1","4.617579","4.442198","0","-2.436296","-7.147737","-0.2822588","2.908204","6.97304","22.4143","1","1","0","0","0","0","0","0","1","0","0","1303842","0","20","4","0","0","0","0","0"
"8768","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","51","199734","0","1","0","0","0","0","0","0"
"8770","1","36","24","1","0.6111111","2.031278","3.00467","-7.709632","-3.054752","-0.3938218","3.255473","2.894912","3.771292","1","0.2","0","0","0","0","0","0","1","4.5","0","406462","0","1","5","0","0","0","2684","0"
"8773","1","18","12","1","0","0","0","-0.7343746","-0.7712849","0.00567966","0.5924765","0.7050831","1.915462","1","1","0","0","0","0","0","0","1","0","12288","1303200","0","19","4","0","0","0","3006","0"
"8774","1","18","12","1","0","0","0","-1.011821","-0.993398","-0.966057","0.999972","1.022371","0.992887","1","1","0","0","0","0","0","0","1","0","0","521284","0","20","4","0","0","0","0","0"
"8775","1","18","12","1","71.29511","36.34845","0","-69.22135","-9.585611","-12.63469","2.049101","9.705475","23.71376","1","1","0","0","0","0","0","0","1","0","0","1130223","0","9","0","0","0","0","0","0"
"8780","1","50","30","3","0.6111111","2.031278","8.081573","-17.51886","-9.774025","-0.5433121","9.306153","9.665431","13.98834","0.4","1","0","0","0","0","10","7","1","10","4096","1313657","3","1","5","0","0","0","5140","0"
"8781","1","70","30","1","0.6111111","2.031278","8.13903","-20.76331","-10.42869","-0.5031197","9.908952","9.756299","14.46642","0.4","1","0","0","0","0","0","7","1","10","4096","1316202","0","3","5","0","24","23","2670","0"
"8782","1","70","30","1","0.6111111","2.031278","8.13903","-20.69412","-9.76004","-0.5031197","9.908952","9.646903","13.99537","0.4","1","0","0","0","0","0","7","1","10","4096","1316203","0","3","5","0","24","23","2670","0"
"8783","0.5","18","12","1","0.6111111","2.031278","2.74513","-1.140304","-1.529118","0.01377273","1.185935","0.8373629","4.143985","1","1","0","0","0","0","0","0","1","0","0","1318274","2","16","4","0","0","0","5259","0"
"8784","1","18","12","1","0.6111111","2.031278","0","-1.657948","-1.235556","-0.1418004","1.245889","1.341496","2.857105","1","1","0","0","0","0","0","0","1","0","4096","1303060","0","1","4","0","0","0","5137","0"
"8785","1","18","12","1","0","0","0","-0.4868902","-0.4484182","-0.02343342","0.4839882","0.4484185","0.1773562","1","1","0","0","0","0","0","0","1","0","0","999889","0","19","0","0","0","0","0","0"
"8786","1","18","12","1","0","0","0","-0.9917085","-3.584546","-1.686291","0.9395244","3.586985","5.43452","1","1","0","0","0","0","0","0","1","0","12387","197042","0","12","4","0","0","0","2865","0"
"8787","1","18","12","1","0","0","0","-0.9922994","-3.586682","-1.688381","0.9400842","3.589122","5.436673","1","1","0","0","0","0","0","0","1","0","12387","197043","0","12","4","0","0","0","2865","0"
"8788","1","18","12","1","0","0","0","-0.9922994","-3.586682","-1.688381","0.9400842","3.589122","5.436673","1","1","0","0","0","0","0","0","1","0","12387","1020714","0","12","4","0","0","0","2865","0"
"8789","1","18","12","1","2.476926","6.332673","0","-1.22556","-1.229344","-0.7040507","1.221229","1.223902","0.8728587","0.15","0.15","0","0","0","0","0","0","1","0","12371","1311397","1","20","4","0","0","0","2870","0"
"8790","1","18","12","1","4.106708","6.076288","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","524568","0","11","4","0","0","0","0","0"
"8794","1","18","12","1","2.431304","10.4477","0","-1.140349","-5.557974","-0.4236922","1.140349","5.557974","10.03803","1","1","0","0","0","0","0","0","1","0","0","1097380","0","9","0","0","0","0","0","0"
"8800","1","18","12","1","0","0","0","-1.202506","-2.764649","-0.02555162","1.202507","2.797786","4.267739","0.15","0.15","0","0","0","0","0","0","1","0","12371","607277","1","7","4","0","0","0","2870","0"
"8801","1","40","20","1","0.6111111","2.031278","0","-0.9275227","-2.054508","-0.0001964241","1.64799","1.81639","6.510131","1","2","0","0","0","0","0","2","1","0","0","1279257","1","3","6","0","0","0","5035","0"
"8802","0.5","18","12","1","0.6111111","2.031278","2.745128","-1.140304","-1.517929","0.02372679","1.185936","0.8373628","4.143987","1","1","0","0","0","0","0","0","1","0","0","1323068","1","16","4","0","0","0","5259","0"
"8803","1","30","15","1","0.6111111","2.031278","-0.002307795","-1.148961","-1.383285","-0.01213917","0.7297312","1.342036","3.148067","1","1","0","0","0","0","0","1","1","0","133120","1321518","1","6","1","0","0","0","51","0"
"8804","1","18","12","1","0.6111111","2.031278","5.573772","-5.656737","-4.211156","-0.7563906","3.35797","3.956295","5.688427","1","1","0","0","0","0","0","0","1","0.5","8","1321517","1","2","4","0","0","0","5408","0"
"8805","1","18","12","1","0.6111111","2.031278","5.573772","-5.656737","-4.211156","-0.7563906","3.35797","3.956295","5.688427","1","1","0","0","0","0","0","0","1","0.5","8","1321517","1","2","4","0","0","0","5101","0"
"8806","1","18","12","1","0.6111111","2.031278","5.573772","-5.656735","-4.211154","-0.7563896","3.35797","3.956294","5.688426","1","1","0","0","0","0","0","0","1","0.5","8","1321545","1","2","4","0","0","0","5101","0"
"8808","1","18","12","1","4.053939","3.528146","0","-1.994867","-2.521835","-0.1370167","1.967889","2.541841","3.440259","1","1","0","0","0","0","0","0","1","0","0","1054111","0","1","0","0","0","0","0","0"
"8809","1","18","12","1","10.12815","1.94149","0","-6.193488","-5.050715","-0.009717305","3.761642","5.399947","1.80179","1","1","0","0","0","0","0","0","1","0","0","1263844","1","1","5","0","0","0","4884","0"
"8811","1","18","12","1","3.454399","11.07903","0","-8.291458","-14.15685","-19.34601","4.85746","8.964061","25.86166","1","1","0","0","0","0","0","0","1","0","371","332869","3","13","0","0","0","0","0","0"
"8812","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12331","353152","0","20","4","0","0","0","0","0"
"8813","1","18","12","1","0.6111111","2.031278","0","-1.90651","-2.26985","-0.048861","0.309172","1.697387","2.304719","1","1","0","0","0","0","0","0","1","0","0","343816","0","3","4","0","0","0","3088","0"
"8814","1","18","12","1","3.584955","5.319911","0","-2.537142","-2.035735","-0.1773362","1.251384","2.098457","5.31105","1","1","0","0","0","0","0","0","1","0","12288","1118868","0","19","4","0","0","0","0","0"
"8815","1","18","12","1","0.995677","1.263579","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","959534","0","19","0","0","0","0","0","0"
"8816","1","18","12","1","0.6111111","2.031278","0","-2.329155","-2.628878","-0.007055839","1.02943","2.624642","3.466275","0.35","1","0","0","0","0","3","1.5","1","0","0","1308652","2","6","3","0","0","20","5031","0"
"8817","1","18","12","1","0.6111111","2.031278","0","-19.00812","-34.48429","-42.45564","25.53316","34.40195","42.83202","0.5","10","0","0","0","0","0","40","1","0","12299","1267971","4","6","4","0","0","23","1508","0"
"8818","1","18","12","1","2.032689","1.066209","0","-1.885128","-2.488795","-1.272509","1.454785","2.417157","2.844445","1","1","0","0","0","1","0","1","1","0","12288","1321783","0","20","8","0","0","0","0","0"
"8819","1","18","12","1","0","0","0.6624821","-0.2710007","-0.1009012","-0.3893408","0.3732176","0.07690326","0.7399384","1","1","0","0","0","0","0","0","1","0","0","1346214","0","1","0","0","0","0","0","0"
"8820","1","18","12","1","0.6622064","1.070675","0","-0.4586958","-0.3912988","-0.08697575","0.4564178","0.4791735","0.9885281","1","1","0","0","0","0","0","0","1","0","0","1096618","0","19","0","0","0","0","0","0"
"8821","1","18","12","1","0.5940288","1.550528","0","-4.12574","-4.170409","-0.7575341","4.224815","4.180147","2.756563","1","1","0","0","0","0","0","0","1","0","12291","510063","0","11","4","0","0","0","0","0"
"8822","1","18","12","1","5.268409","3.717333","0","-0.7172936","-0.5243116","-0.3335415","0.4748242","0.5460258","1.650941","1","1","0","0","0","0","0","0","1","0","12339","1265947","0","1","0","0","0","0","0","0"
"8824","1","18","12","1","5.178407","3.24051","0","-2.883275","-0.8288376","-0.03600746","2.882565","0.8288376","3.139782","1","1","0","0","0","1","0","1","1","0","12339","1324256","0","20","8","0","0","0","0","0"
"8825","1","18","12","1","1.775006","1.277784","0","-1.000596","-1.696788","-0.02550987","1.037857","1.696811","1.550642","1","1","0","0","0","1","0","1","1","0","12339","1323662","0","20","8","0","0","0","0","0"
"8826","1","18","12","1","0.6111111","2.031278","0","-1.205754","-1.545326","0.2513795","1.761114","1.699277","4.812529","1","1","0","0","0","0","1","3","1","0","3","1334457","1","7","0","0","0","0","4171","0"
"8828","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","653743","0","1","0","0","0","0","0","0"
"8834","1","18","12","1","1.102974","1.102234","0","-1.001247","-1.140318","-0.1106785","1.002068","1.172912","0.9922196","1","1","0","0","0","0","0","0","1","0","12288","1118774","1","20","4","0","0","0","3114","0"
"8847","1","18","12","1","33.36471","33.25504","0","-26.97896","-57.16005","-8.52303","41.13504","46.47371","86.07548","1","1","0","0","0","0","0","0","1","0","0","531278","0","1","0","0","0","0","0","0"
"8850","1","18","12","1","0.8922023","10.87234","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190061","0","1","0","0","0","0","0","0"
"8851","1","18","12","1","7.534936","39.3672","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190056","0","1","0","0","0","0","0","0"
"8852","1","18","12","1","5.588803","29.72198","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190059","0","1","0","0","0","0","0","0"
"8853","1","18","12","1","1.194638","6.968161","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190060","0","1","0","0","0","0","0","0"
"8854","1","18","12","1","0.5123046","4.096819","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190062","0","1","0","0","0","0","0","0"
"8855","1","18","12","1","5.588803","29.72198","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190058","0","1","0","0","0","0","0","0"
"8856","1","18","12","1","5.588803","29.72198","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190063","0","1","0","0","0","0","0","0"
"8857","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","190057","0","1","0","0","0","0","0","0"
"8860","1","18","12","1","15.20609","39.13627","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","201982","2","9","0","0","0","0","0","0"
"8861","1","25","12","1","0.6111111","2.031278","0","-15.95052","-7.78782","-0.124588","4.716389","8.792933","17.90036","1","1","0","0","0","0","0","0","1","0","0","250582","4","3","4","0","24","23","2879","0"
"8862","0.5","18","12","1","0","0","0","-0.6697671","-0.7692866","-0.2982327","0.7643388","0.7642144","1.283922","1","1","0","0","0","0","0","0","1","0","12291","1369688","0","14","4","0","0","0","267","0"
"8864","1","18","12","1","2.053658","7.285222","0","-0.8717402","-1.244579","-1.249434","1.456125","3.826672","7.970211","1","1","0","0","0","0","0","0","1","0","0","1121896","0","1","0","0","0","0","0","0"
"8865","1","18","12","1","7.209082","5.379791","0","-3.537797","-4.7198","-0.2996654","3.537797","4.7198","4.412841","1","1","0","0","0","0","0","0","1","0","0","1125311","0","1","0","0","0","0","0","0"
"8866","1","18","12","1","0.2373419","3.09662","0","-0.2129415","-3.319572","-0.0950938","0.804719","3.460174","4.37602","1","1","0","0","0","0","0","0","1","0","19","1115947","0","9","0","0","0","0","0","0"
"8867","1","18","12","1","0","0","0","-0.3140417","-2.648938","-2.648938","1.2629","2.648938","2.648938","1","1","0","0","0","0","0","0","1","3","12288","1115740","0","6","4","0","0","0","2850","0"
"8868","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","0","10","1","0","3","405891","1","3","4","0","0","0","2942","0"
"8869","1","18","12","1","0.6111111","2.031278","0","0.07395539","-0.3835863","1.456337","0.5909773","0.3799462","2.174518","1","1","0","0","0","0","0","0","1","0","3","1119637","0","3","0","0","0","0","4793","0"
"8872","1","18","12","1","3.258014","1.603895","0","-1.573567","-1.614035","-0.02428824","1.573567","1.614035","1.586618","1","1","2","0","0","0","0","0","1","0","12288","996155","0","9","4","0","0","0","2850","0"
"8874","1","20","20","1","0.6111111","2.031278","0","-1.686066","-1.67202","-0.226344","1.999697","1.671645","3.52686","1.75","1.75","0","0","0","0","0","2.5","1","0","8192","1336650","0","19","8","0","0","0","5271","0"
"8875","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","646783","0","4","4","0","0","0","2881","0"
"8876","1","18","12","1","0.6111111","2.031278","0","-0.8925301","-0.9331608","-0.1368489","0.7253773","1.277904","2.779881","1.4","1","0","0","0","0","0","0","1","0","3","1313539","0","7","0","0","0","0","5071","0"
"8877","1","18","12","1","1.634504","1.807074","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","531064","0","9","4","0","0","0","2850","0"
"8878","1","3","2","1","0.6111111","2.031278","0","-0.4318675","-0.2193177","-0.003213912","0.612553","0.2151286","0.7631817","1","1","0","0","0","0","0","0","1","0","8192","1338716","0","1","7","0","0","0","5258","0"
"8879","1","18","12","1","0.6111111","2.031278","0","-2.472012","-1.128441","-0.8284922","0.7075861","1.453449","2.837628","0.85","1","0","0","0","0","0","1","1","0","0","1338687","1","7","3","0","0","0","78","0"
"8880","1","6","4","1","0.6111111","2.031278","0","-2.29909","-2.423782","-0.2021714","2.166389","2.401632","3.470554","1","1.5","0","0","0","0","0","1.5","1","0","4096","1337288","0","16","1","0","0","0","2575","0"
"8881","1","18","12","1","0.6111111","2.031278","0","-1.454016","-1.068832","-0.06477281","1.497852","1.023211","3.004488","1","1","0","0","0","0","0","1.3","1","0","0","1337298","0","16","0","0","0","0","5215","0"
"8882","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","432048","0","1","0","0","0","0","0","0"
"8884","1","18","12","1","0.6111111","2.031278","1.49938","-8.764225","-3.245262","-0.8823223","2.603815","4.692307","4.58452","0.75","2","0","0","0","0","0","2","1","1","12297","1339235","1","1","4","0","0","0","5559","0"
"8885","1","18","12","1","0.6111111","2.031278","1.933592","-3.166787","-0.9683593","-0.1289829","1.109417","0.9683585","1.885253","1.4","1","0","0","0","0","0","0","1","0","0","1339042","1","1","6","0","0","0","4087","0"
"8886","1","10","8","1","0.6111111","2.031278","1.362816","-2.672052","-0.533958","0.01152283","1.215771","0.693226","1.358817","1.5","1","0","0","0","0","0","0","1","0","4096","1338875","0","1","7","0","0","0","3115","0"
"8887","1","18","12","1","0.6111111","2.031278","0","-1.362253","-0.5777066","-0.02022465","1.025773","0.5695089","1.559534","1.25","1","0","0","0","0","0","0","1","0","4096","1338909","0","1","7","0","0","0","73","0"
"8888","1","4","3","1","0.6111111","2.031278","0","-0.5063027","-0.7209052","-0.4938793","0.3146576","0.7983709","0.8578206","1","0.5","0","0","0","0","0","0.65","1","0","4096","1339026","0","12","7","0","0","0","114","0"
"8889","1","48","36","1","0.6111111","2.031278","6.75754","-8.23957","-7.547637","-2.641649","8.597886","7.466158","12.41405","1","4","0","0","0","0","0","6","1","0","4115","1339027","0","7","6","0","0","0","4584","0"
"8890","1","18","12","1","0.6111111","2.031278","1.193892","-1.32329","-4.266352","1.864835","2.740977","4.248178","6.528349","1","1","0","0","0","0","0","2","1","0.5","12297","1338861","1","2","4","0","0","0","189","0"
"8891","1","30","20","1","0.6111111","2.031278","2.615263","-0.841856","-1.416158","-0.03278789","0.9439664","1.213008","5.055394","1.3","0.7","0","0","0","0","0","0","1","3","0","1339502","0","1","1","0","0","0","5219","290"
"8892","1","18","12","1","0","0","0","1","1","1","-1","-1","-1","1","1","0","0","0","0","0","0","1","0","4099","1249985","1","7","4","0","0","0","9","0"
"8893","1","4","3","1","0","0","0","-0.794866","-2.747821","-0.6388673","6.64675","2.737559","10.91029","1","0.5","0","0","0","0","0","0","1","0","4096","1270934","0","1","7","0","0","0","114","0"
"8895","1","18","12","1","0.6111111","2.031278","1.74318","-1.961772","-0.6003324","-0.03086841","1.689206","0.6263784","2.269106","1.3","1","0","0","0","0","0","0","1","0","4096","1339562","0","7","4","0","0","0","3015","0"
"8896","1","16","6","1","0.6111111","2.031278","0","-0.5429854","-0.9571669","0.0004817742","0.3544584","1.005917","3.252924","0.25","1","0","0","0","0","0","0","1","0","0","1341699","1","9","5","0","0","0","4698","0"
"8898","1","18","12","1","0.6111111","2.031278","1.749054","-1.639721","-1.113892","-0.1455836","1.700294","1.04925","2.93643","1.3","1.2","0","0","0","0","0","1.7","1","0","2","1124496","1","12","5","0","0","0","5040","0"
"8899","1","18","12","1","0","0","0","-2.517453","-2.631409","-6.810167","2.488452","2.632111","18.39637","1","1","0","0","0","0","0","0","1","0","0","1341700","0","1","0","0","0","0","0","0"
"8900","1","18","12","1","0.3214929","0.348889","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","969987","0","19","0","0","0","0","0","0"
"8901","1","18","12","1","0.6111111","2.031278","0","-1.238618","-2.675285","-0.6785473","1.196959","2.439679","5.536108","1","0.5","0","0","0","0","0","3","1","0","4097","1342090","2","12","0","0","0","0","2526","0"
"8902","1","18","12","1","0.6111111","2.031278","0","-1.503948","-1.866631","-0.0726952","1.422606","1.544511","2.638847","1","1","0","0","0","0","0","0","1","0","3","1334458","1","3","0","0","0","0","4109","0"
