Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29
"603","104622","104622","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Rebuilding the Order|n|n|cFFFFD200Zone:|r Monk Campaign","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Rebuilding the Order|n|n|cFFFFD200Zone:|r Monk Campaign","1341780","1341780","117255","117255","210","210","760","760","0","0","4","10","10","1","70","70","103","0","3","-1","-1","3","0","10","0","0"
"604","104623","104623","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Brick by Brick|n|n|cFFFFD200Zone:|r Monk Campaign","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Brick by Brick|n|n|cFFFFD200Zone:|r Monk Campaign","1341816","1341816","119433","119433","212","212","760","760","0","0","4","8","8","1","70","70","109","0","3","-1","-1","3","0","10","0","0"
"605","104631","104631","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Brick by Brick|n|n|cFFFFD200Zone:|r Monk Campaign","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Brick by Brick|n|n|cFFFFD200Zone:|r Monk Campaign","1341817","1341817","122050","122050","178","178","760","760","0","0","4","5","5","1","68","68","109","0","3","-1","-1","3","0","10","0","0"
"606","104632","104632","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Brick by Brick|n|n|cFFFFD200Zone:|r Monk Campaign","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Brick by Brick|n|n|cFFFFD200Zone:|r Monk Campaign","1341818","1341818","119434","119434","211","211","760","760","0","0","4","12","12","1","69","69","109","0","3","-1","-1","3","0","10","0","0"
"607","104633","104633","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Storm Brew|n|n|cFFFFD200Zone:|r Monk Campaign","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Storm Brew|n|n|cFFFFD200Zone:|r Monk Campaign","1360259","1360259","119435","119435","168","168","760","760","0","0","4","56","56","1","68","68","110","0","3","-1","-1","3","0","10","0","0"
"608","104647","104647","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341774","1341774","117257","117257","193","193","760","760","0","0","4","5","5","1","130","130","100","0","3","-1","-1","3","0","7","0","0"
"609","104648","104648","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1401863","1401863","120866","120866","0","0","760","760","0","0","4","54","54","1","132","132","100","0","3","-1","-1","3","0","7","0","0"
"610","104649","104649","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1401862","1401862","120852","120852","0","0","760","760","0","0","4","54","54","1","131","131","103","0","3","-1","-1","3","0","7","0","0"
"611","104651","104651","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341765","1341765","117272","117272","194","194","760","760","0","0","4","55","55","1","132","132","103","0","3","-1","-1","3","0","7","0","0"
"612","104652","104652","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341806","1341806","117276","117276","195","195","760","760","0","0","4","9","9","1","131","131","110","0","3","-1","-1","3","0","7","0","0"
"613","104653","104653","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1401877","1401877","120892","120892","0","0","760","760","0","0","4","54","54","1","130","130","110","0","3","-1","-1","3","0","7","0","0"
"614","104654","104654","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341777","1341777","120880","120880","175","175","760","760","0","0","4","11","11","1","131","131","109","0","3","-1","-1","3","0","7","0","0"
"615","104655","104655","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1401867","1401867","120841","120841","0","0","760","760","0","0","4","54","54","1","130","130","109","0","3","-1","-1","3","0","7","0","0"
"616","104669","104669","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341804","1341804","119429","119429","136","136","760","760","0","0","4","63","63","1","134","134","100","0","3","-1","-1","3","0","9","0","0"
"617","104670","104670","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1396685","1396685","119428","119428","139","139","760","760","0","0","4","2","2","1","135","135","109","0","3","-1","-1","3","0","9","0","0"
"618","104671","104671","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341810","1341810","122046","122046","137","137","760","760","0","0","4","14","14","1","133","133","103","0","3","-1","-1","3","0","9","0","0"
"619","104672","104672","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341783","1341783","120507","120507","138","138","760","760","0","0","4","13","13","1","135","135","103","0","3","-1","-1","3","0","9","0","0"
"620","104673","104673","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift","1341809","1341809","114239","114239","140","140","760","760","0","0","4","13","13","1","133","133","109","0","3","-1","-1","3","0","9","0","0"
"621","104674","104674","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r A Trifling Legacy|n|n|cFFFFD200Zone:|r Dalaran","|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r A Trifling Legacy|n|n|cFFFFD200Zone:|r Dalaran","1341767","1341767","108919","108919","141","141","760","760","0","0","4","39","39","1","134","134","110","0","3","-1","-1","3","0","9","0","0"
"622","114145","114145","","","1489426","1489426","120086","120086","228","228","700","700","0","0","4","63","63","1","67","67","100","0","2","-1","-1","3","2","10","22","22"
"623","104759","104759","","","1396688","1396688","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","2","-1","-1","3","3","0","0","0"
"624","104759","104759","","","1396688","1396688","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","2","-1","-1","3","3","0","0","0"
"625","114143","114143","","","1489425","1489425","120086","120086","228","228","700","700","0","0","4","63","63","1","67","67","100","0","2","-1","-1","3","2","10","22","22"
"626","114144","114144","","","1489424","1489424","120086","120086","228","228","700","700","0","0","4","63","63","1","67","67","100","0","2","-1","-1","3","2","10","22","22"
"627","114141","114141","","","1489368","1489368","120087","120087","229","229","700","700","0","0","4","63","63","2","67","67","100","0","2","-1","-1","3","2","10","23","23"
"628","114130","114130","","","1489366","1489366","120088","120088","230","230","700","700","0","0","4","63","63","3","67","67","100","0","2","-1","-1","3","2","10","24","24"
"629","114126","114126","","","1452569","1452569","120089","120089","231","231","700","700","0","0","4","63","63","1","66","66","100","0","2","-1","-1","3","3","10","25","25"
"630","114122","114122","","","1489367","1489367","120090","120090","232","232","700","700","0","0","4","63","63","2","66","66","100","0","2","-1","-1","3","3","10","26","26"
"631","114118","114118","","","1489365","1489365","120091","120091","233","233","700","700","0","0","4","63","63","3","66","66","100","0","2","-1","-1","3","3","10","27","27"
"632","104960","104960","","","1396697","1396697","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"633","104961","104961","","","1341782","1341782","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"634","104962","104962","","","1341782","1341782","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"635","101316","101316","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r The Adventure Continues|n|n|cFFFFD200Zone:|r The Wandering Isle","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r The Adventure Continues|n|n|cFFFFD200Zone:|r The Wandering Isle","1341781","1341781","0","0","124","124","700","700","0","0","4","10","10","1","69","69","110","0","7","-1","-1","3","0","10","0","0"
"636","103138","103138","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r The Wandering Isle","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r The Wandering Isle","1341778","1341778","0","0","0","0","700","700","0","0","4","10","10","1","68","68","110","0","7","-1","-1","3","0","10","0","0"
"639","105929","105929","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r Druid Campaign","1360257","1360257","112010","112010","0","0","760","760","0","0","4","8","8","1","111","111","100","0","3","-1","-1","3","0","11","0","0"
"640","105930","105930","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r Druid Campaign","1360258","1360258","112019","112019","207","207","760","760","0","0","4","12","12","1","112","112","100","0","3","-1","-1","3","0","11","0","0"
"641","105931","105931","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Idol of the Wilds|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Idol of the Wilds|n|n|cFFFFD200Zone:|r Druid Campaign","1360256","1360256","117309","117309","206","206","760","760","0","0","4","8","8","1","112","112","103","0","3","-1","-1","3","0","11","0","0"
"642","105934","105934","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Idol of the Wilds|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r Idol of the Wilds|n|n|cFFFFD200Zone:|r Druid Campaign","1360260","1360260","119450","119450","208","208","760","760","0","0","4","8","8","1","114","114","103","0","3","-1","-1","3","0","11","0","0"
"643","105935","105935","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r A New Beginning|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r A New Beginning|n|n|cFFFFD200Zone:|r Druid Campaign","1341773","1341773","112066","112066","180","180","760","760","0","0","4","11","11","1","112","112","109","0","3","-1","-1","3","0","11","0","0"
"644","105937","105937","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r A New Beginning|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r A New Beginning|n|n|cFFFFD200Zone:|r Druid Campaign","1452592","1452592","112089","112089","0","0","760","760","0","0","4","58","58","1","111","111","109","0","3","-1","-1","3","0","11","0","0"
"645","105939","105939","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r The Shade of Xavius|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r The Shade of Xavius|n|n|cFFFFD200Zone:|r Druid Campaign","1360255","1360255","119451","119451","0","0","760","760","0","0","4","59","59","1","114","114","109","0","3","-1","-1","3","0","11","0","0"
"646","105940","105940","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r The Demi-God's Return|n|n|cFFFFD200Zone:|r Druid Campaign","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r The Demi-God's Return|n|n|cFFFFD200Zone:|r Druid Campaign","1360253","1360253","112042","112042","0","0","760","760","0","0","4","60","60","1","111","111","110","0","3","-1","-1","3","0","11","0","0"
"647","103825","103825","","","1341771","1341771","0","0","0","0","700","700","0","0","4","8","8","2","5","5","110","0","7","-1","-1","3","0","11","0","0"
"648","114079","114079","","","1489421","1489421","120117","120117","226","226","700","700","0","0","4","63","63","1","103","103","100","0","2","-1","-1","3","3","9","49","49"
"649","114072","114072","","","1396680","1396680","120115","120115","0","0","700","700","0","0","4","62","62","1","102","102","100","0","2","-1","-1","3","2","9","47","47"
"650","106281","106281","","","1341760","1341760","0","0","0","0","700","700","0","0","4","39","39","1","104","104","110","0","6","-1","-1","3","4","9","0","0"
"651","104960","104960","","","1396697","1396697","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"652","104960","104960","","","1396697","1396697","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"653","104960","104960","","","1396697","1396697","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","2","-1","-1","3","3","10","0","0"
"654","104960","104960","","","1396697","1396697","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","2","-1","-1","3","3","10","0","0"
"655","114125","114125","","","1489431","1489431","120089","120089","231","231","700","700","0","0","4","63","63","1","66","66","100","0","2","-1","-1","3","3","10","25","25"
"656","114124","114124","","","1489429","1489429","120089","120089","231","231","700","700","0","0","4","63","63","1","66","66","100","0","2","-1","-1","3","3","10","25","25"
"657","104957","104957","","","1396706","1396706","0","0","0","0","700","700","0","0","4","57","57","1","66","66","110","0","2","-1","-1","3","2","10","0","0"
"658","104957","104957","","","1396706","1396706","0","0","0","0","700","700","0","0","4","57","57","1","66","66","110","0","2","-1","-1","3","2","10","0","0"
"659","114038","114038","","","1489377","1489377","120081","120081","191","191","700","700","0","0","4","63","63","1","72","72","100","0","2","-1","-1","3","3","8","20","20"
"660","106386","106386","","","1396675","1396675","120079","120079","0","0","700","700","0","0","4","63","63","1","73","73","100","0","2","-1","-1","3","2","8","18","18"
"661","106387","106387","","","1341782","1341782","0","0","0","0","700","700","0","0","4","10","10","1","74","74","110","0","6","-1","-1","3","2","8","0","0"
"662","114192","114192","","","1452567","1452567","120060","120060","0","0","700","700","0","0","4","63","63","1","75","75","100","0","2","-1","-1","3","2","6","2","2"
"663","114196","114196","","","1401866","1401866","120063","120063","204","204","700","700","0","0","4","63","63","1","76","76","100","0","2","-1","-1","3","3","6","4","4"
"664","114188","114188","","","1401859","1401859","120062","120062","0","0","700","700","0","0","4","64","64","2","75","75","100","0","2","-1","-1","3","2","6","3","3"
"665","114008","114008","","","1401873","1401873","120065","120065","0","0","700","700","0","0","4","63","63","1","79","79","100","0","2","-1","-1","3","2","12","6","6"
"666","114015","114015","","","1401865","1401865","120067","120067","217","217","700","700","0","0","4","63","63","1","80","80","100","0","2","-1","-1","3","3","12","8","8"
"667","110782","110782","","","1341782","1341782","0","0","0","0","700","700","0","0","4","63","63","1","96","96","100","0","7","-1","-1","3","0","0","0","0"
"668","114153","114153","","","1452562","1452562","120070","120070","0","0","700","700","0","0","4","63","63","2","81","81","100","0","2","-1","-1","3","2","11","11","11"
"669","114149","114149","","","1489448","1489448","120071","120071","238","238","700","700","0","0","4","63","63","1","82","82","100","0","2","-1","-1","3","3","11","12","12"
"670","114146","114146","","","1396684","1396684","120072","120072","0","0","700","700","0","0","4","63","63","2","82","82","100","0","2","-1","-1","3","3","11","13","13"
"671","114046","114046","","","1401885","1401885","120074","120074","148","148","700","700","0","0","4","63","63","1","86","86","100","0","2","-1","-1","3","2","3","14","14"
"672","114054","114054","","","1401887","1401887","120077","120077","154","154","700","700","0","0","4","63","63","1","85","85","100","0","2","-1","-1","3","3","3","16","16"
"673","106400","106400","","","1341782","1341782","0","0","0","0","700","700","0","0","4","10","10","1","84","84","110","0","2","-1","-1","3","2","3","0","0"
"674","114155","114155","","","1396701","1396701","120093","120093","223","223","700","700","0","0","4","63","63","1","87","87","100","0","2","-1","-1","3","2","2","28","28"
"675","114163","114163","","","1489392","1489392","120095","120095","216","216","700","700","0","0","4","63","63","1","88","88","100","0","2","-1","-1","3","3","2","30","30"
"676","106403","106403","","","1341782","1341782","0","0","0","0","700","700","0","0","4","10","10","1","89","89","110","0","6","-1","-1","3","2","2","0","0"
"677","114172","114172","","","1496852","1496852","120097","120097","234","234","700","700","0","0","4","63","63","1","91","91","100","0","2","-1","-1","3","2","5","32","32"
"678","114176","114176","","","1452631","1452631","120098","120098","235","235","700","700","0","0","4","63","63","2","91","91","100","0","2","-1","-1","3","2","5","33","33"
"679","114180","114180","","","1452634","1452634","120099","120099","236","236","700","700","0","0","4","63","63","1","92","92","100","0","2","-1","-1","3","3","5","34","34"
"680","113989","113989","","","1401891","1401891","120101","120101","221","221","700","700","0","0","4","63","63","1","93","93","100","0","2","-1","-1","3","2","4","36","36"
"681","113993","113993","","","1489385","1489385","120104","120104","220","220","700","700","0","0","4","63","63","2","93","93","100","0","2","-1","-1","3","2","4","37","37"
"682","114004","114004","","","1401893","1401893","120105","120105","222","222","700","700","0","0","4","63","63","2","94","94","100","0","2","-1","-1","3","3","4","38","38"
"683","114023","114023","","","1396645","1396645","120107","120107","0","0","700","700","0","0","4","64","64","1","97","97","100","0","2","-1","-1","3","2","7","40","40"
"684","106411","106411","","","1396661","1396661","120113","120113","0","0","700","700","0","0","4","64","64","3","139","139","100","0","2","-1","-1","3","1","7","46","46"
"685","114029","114029","","","1489434","1489434","120109","120109","196","196","700","700","0","0","4","63","63","1","98","98","100","0","2","-1","-1","3","3","7","42","42"
"686","114083","114083","","","1401869","1401869","120119","120119","158","158","700","700","0","0","4","64","64","1","99","99","100","0","2","-1","-1","3","2","1","51","51"
"687","114091","114091","","","1401854","1401854","120121","120121","156","156","700","700","0","0","4","64","64","1","100","100","100","0","2","-1","-1","3","3","1","53","53"
"688","114087","114087","","","1401871","1401871","120120","120120","159","159","700","700","0","0","4","64","64","2","99","99","100","0","2","-1","-1","3","2","1","52","52"
"689","114140","114140","","","1489369","1489369","120087","120087","229","229","700","700","0","0","4","63","63","2","67","67","100","0","2","-1","-1","3","2","10","23","23"
"690","114139","114139","","","1452666","1452666","120087","120087","229","229","700","700","0","0","4","63","63","2","67","67","100","0","2","-1","-1","3","2","10","23","23"
"691","114121","114121","","","1489370","1489370","120090","120090","232","232","700","700","0","0","4","63","63","2","66","66","100","0","2","-1","-1","3","3","10","26","26"
"692","114120","114120","","","1452575","1452575","120090","120090","232","232","700","700","0","0","4","63","63","2","66","66","100","0","2","-1","-1","3","3","10","26","26"
"693","114117","114117","","","1489371","1489371","120091","120091","233","233","700","700","0","0","4","63","63","3","66","66","100","0","2","-1","-1","3","3","10","27","27"
"694","114116","114116","","","1452579","1452579","120091","120091","233","233","700","700","0","0","4","63","63","3","66","66","100","0","2","-1","-1","3","3","10","27","27"
"695","114129","114129","","","1489445","1489445","120088","120088","230","230","700","700","0","0","4","63","63","3","67","67","100","0","2","-1","-1","3","2","10","24","24"
"696","114128","114128","","","1489428","1489428","120088","120088","230","230","700","700","0","0","4","63","63","3","67","67","100","0","2","-1","-1","3","2","10","24","24"
"697","104961","104961","","","1341782","1341782","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"698","104961","104961","","","1341782","1341782","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"699","104962","104962","","","1341782","1341782","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"700","104962","104962","","","1341782","1341782","0","0","0","0","700","700","0","0","4","57","57","1","65","65","110","0","6","-1","-1","3","3","10","0","0"
"701","110406","110406","","","1401880","1401880","120083","120083","0","0","700","700","0","0","4","62","62","3","105","105","100","0","2","-1","-1","3","1","10","55","55"
"702","110405","110405","","","1401878","1401878","120084","120084","0","0","700","700","0","0","4","63","63","3","105","105","100","0","2","-1","-1","3","1","10","56","56"
"703","106536","106536","","","1489437","1489437","120085","120085","0","0","700","700","0","0","4","66","66","3","105","105","100","0","2","-1","-1","3","1","10","57","57"
"704","79378","79378","","","0","0","0","0","0","0","700","700","0","0","4","15","15","2","17","17","110","0","5","-1","-1","3","0","0","0","0"
"708","107984","107984","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1452591","1452591","121340","121340","166","166","760","760","0","0","4","56","56","1","136","136","100","0","3","-1","-1","3","0","1","0","0"
"709","107985","107985","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1396682","1396682","121327","121327","167","167","760","760","0","0","4","29","29","1","138","138","100","0","3","-1","-1","3","0","1","0","0"
"710","107986","107986","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1396683","1396683","121175","121175","164","164","760","760","0","0","4","56","56","1","138","138","103","0","3","-1","-1","3","0","1","0","0"
"711","107987","107987","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1396679","1396679","121297","121297","165","165","760","760","0","0","4","56","56","1","137","137","103","0","3","-1","-1","3","0","1","0","0"
"712","107989","107989","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1396652","1396652","121269","121269","162","162","760","760","0","0","4","56","56","1","136","136","109","0","3","-1","-1","3","0","1","0","0"
"713","107991","107991","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416428","1416428","117457","117457","161","161","760","760","0","0","4","65","65","1","136","136","109","0","3","-1","-1","3","0","1","0","0"
"714","107992","107992","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1396651","1396651","121189","121189","163","163","760","760","0","0","4","5","5","1","137","137","109","0","3","-1","-1","3","0","1","0","0"
"715","107993","107993","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416427","1416427","121312","121312","160","160","760","760","0","0","4","56","56","1","137","137","110","0","3","-1","-1","3","0","1","0","0"
"716","108247","108247","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1452566","1452566","117402","117402","186","186","760","760","0","0","4","2","2","1","118","118","100","0","3","-1","-1","3","0","8","0","0"
"717","108248","108248","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1396670","1396670","117393","117393","187","187","760","760","0","0","4","2","2","1","120","120","100","0","3","-1","-1","3","0","8","0","0"
"718","108249","108249","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Into Our Ranks|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Into Our Ranks|n|n|cFFFFD200Zone:|r The Fel Hammer","1416426","1416426","121138","121138","134","134","760","760","0","0","4","55","55","1","140","140","103","0","19","-1","-1","3","0","12","0","0"
"719","108250","108250","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Into Our Ranks|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Into Our Ranks|n|n|cFFFFD200Zone:|r The Fel Hammer","1396700","1396700","121154","121154","135","135","760","760","0","0","4","55","55","1","140","140","103","0","19","-1","-1","3","0","12","0","0"
"720","108784","108784","|cFFFFD200Class:|r Demon|n|n|cFFFFD200Quest:|r Two Worthies|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Demon|n|n|cFFFFD200Quest:|r Two Worthies|n|n|cFFFFD200Zone:|r The Fel Hammer","1396673","1396673","117362","117362","0","0","760","760","0","0","4","10","10","1","140","140","109","0","3","-1","-1","3","0","12","0","0"
"721","108311","108311","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Into Our Ranks|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Into Our Ranks|n|n|cFFFFD200Zone:|r The Fel Hammer","1396676","1396676","122036","122036","117","117","760","760","0","0","4","3","3","1","63","63","103","0","3","-1","-1","3","0","12","0","0"
