Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown1_6,Unknown2,Unknown3,Unknown4,Unknown5
"118777","115238","268959750","536870912","1","167772160","16777216","16384","0","1665","6","110","110"
"118784","115245","277348612","72","16777216","1116742","17301504","0","0","2621","6","113","113"
"118795","115256","302515040","0","0","0","16777216","0","0","16","6","112","112"
"118801","115262","268959750","536871936","1","167772168","16777216","4194320","0","35","6","98","110"
"118806","115267","268959744","0","0","0","16777216","0","0","2823","6","110","110"
"118807","115268","268959744","0","0","0","16777216","0","0","2823","6","110","110"
"118810","115271","2424832000","8","8388608","2","16777216","0","0","2821","6","110","110"
"118817","115278","268959750","536871936","1","167772168","16777216","4194320","0","35","6","98","110"
"118825","115286","268959846","0","0","0","16777216","0","0","35","0","60","60"
"118831","115292","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"118832","115293","277348356","0","0","0","16777216","4194304","0","16","6","111","111"
"118833","115294","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"118834","115295","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"118837","115298","277348356","0","0","0","16777216","4194304","0","16","6","111","111"
"118838","115299","277348356","0","0","0","16777216","4194304","0","16","6","111","111"
"118845","115306","102","0","0","0","16777216","0","0","188","0","25","25"
"118847","115308","102","0","0","0","16777728","0","0","188","0","25","25"
"118848","115309","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118849","115310","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118850","115311","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118852","115313","268435558","0","0","0","16777216","0","0","35","6","25","25"
"118853","115314","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118854","115315","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118855","115316","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118856","115317","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118859","115320","268959744","0","0","0","16777216","0","0","35","6","110","110"
"118860","115321","268959744","0","0","0","16777216","0","0","35","6","110","110"
"118861","115322","268959744","0","0","0","16777216","0","0","35","6","110","110"
"118862","115323","268959744","0","0","0","16777216","0","0","35","6","110","110"
"118863","115324","268959750","536870912","262145","167774336","16777216","0","0","2299","6","110","110"
"118864","115325","268959750","536870912","262145","167774336","16777216","0","0","2299","6","110","110"
"118865","115326","268959758","536870912","262145","167774336","16777216","0","0","2299","6","110","110"
"118866","115327","268959750","536870912","262145","167774336","16777216","0","0","2299","6","110","110"
"118867","115328","268959758","536870912","262145","167774336","16777216","0","0","2299","6","110","110"
"118895","115342","403177478","0","0","0","16777216","0","0","2799","6","110","110"
"118907","115354","277348612","72","16777216","1116230","17301504","0","0","14","6","113","113"
"118910","115357","277348356","72","25165824","1116742","16777216","0","0","2621","6","113","113"
"118911","115358","277348356","72","25165824","1116742","16777216","0","0","2621","6","112","112"
"118915","115362","277348356","72","25165824","1116742","16777216","0","0","2621","6","113","113"
"118916","115363","277348356","72","25165824","1116742","16777216","0","0","2621","6","113","113"
"118919","115366","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118920","115367","269025280","0","0","0","16777216","0","0","35","6","110","110"
"118924","115371","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118925","115372","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118927","115374","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"118928","115375","269025280","0","0","0","16777216","0","0","35","6","110","110"
"118983","115426","2147550304","0","0","0","150994944","0","0","35","6","110","110"
"118984","115427","1024","0","0","0","150994944","0","0","35","6","110","110"
"118996","115435","16777574","0","40960","1610613248","16783361","0","0","35","6","110","110"
"118999","115438","268959750","1024","1","33554432","16777216","4194304","0","35","6","98","110"
"119000","115439","277348356","0","0","0","16777216","4194304","0","35","6","111","111"
"119001","115440","277348356","0","0","0","16777216","4194304","0","35","6","111","111"
"119002","115441","277348356","0","0","0","16777216","4194304","0","35","6","111","111"
"119052","115491","65632","0","1024","0","16777216","0","0","35","6","110","110"
"119064","115503","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119065","115504","269025280","0","0","0","16777216","0","0","35","6","110","110"
"119066","115505","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119067","115506","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119069","115508","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119071","115510","589926","0","0","0","16777216","2","0","35","6","100","100"
"119078","115517","268959782","536870912","0","167774208","16777472","134217728","0","2361","6","110","110"
"119082","115521","268959782","536870912","0","167774208","16777472","134217728","0","2713","6","110","110"
"119085","115524","268959840","0","0","0","16777216","2","0","2799","6","110","110"
"119089","115528","268959744","0","0","134217728","16777216","16384","0","14","6","110","110"
"119090","115529","268959744","0","0","134217728","16777216","16384","0","14","6","110","110"
"119096","115535","268959744","0","0","134217728","16777216","16384","0","16","6","110","110"
"119112","115551","277348356","0","0","0","16777216","4194304","0","35","6","111","111"
"119210","115637","2424832524","72","16777216","1116742","16777216","0","0","2621","6","113","113"
"119212","115639","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119218","115645","277350660","72","16777216","1116742","150994944","0","0","2621","6","112","112"
"119222","115649","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119223","115650","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119224","115651","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119225","115652","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119227","115654","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119233","115660","8389160","0","8192","2097664","16777217","134217728","0","35","6","113","113"
"119235","115662","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119257","115684","273154054","16777984","0","0","16777216","0","0","2008","-1","0","0"
"119258","115685","268959744","0","0","0","16777216","0","0","534","6","110","110"
"119259","115686","268959744","0","0","0","16777216","0","0","2361","6","110","110"
"119261","115688","0","0","0","0","16777216","0","0","2186","6","101","101"
"119266","115693","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119271","115698","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119273","115700","403177479","0","41943040","0","16777216","134217728","0","35","6","98","110"
"119282","115709","268959758","536870912","262145","167774336","16777216","0","0","2299","6","110","110"
"119283","115710","403177478","0","0","0","16777216","0","0","2799","6","110","110"
"119285","115712","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119290","115717","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119291","115718","277348388","72","16777216","1116230","16777217","0","0","190","6","110","110"
"119310","115736","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119360","115784","102","0","0","0","16777280","16","0","188","0","1","1"
"119361","115785","102","0","0","0","16777280","16","0","188","0","1","1"
"119362","115786","102","0","0","0","16777280","16","0","188","0","1","1"
"119363","115787","102","0","0","0","16777280","16","0","188","0","1","1"
"119369","115793","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"119374","115798","268959744","0","0","0","150994944","0","0","2799","6","110","110"
"119375","115799","268959840","0","0","0","16777216","0","0","2823","6","110","110"
"119376","115800","268959744","0","0","0","150994944","0","0","1665","6","110","110"
"119384","115808","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119385","115809","268959840","0","0","0","16777216","0","0","2823","6","110","110"
"119447","115839","102","0","0","0","16777728","0","0","188","0","1","1"
"119448","115840","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"119478","115867","268959744","0","0","0","16777216","0","0","35","6","110","110"
"119489","115878","403177479","0","41943040","0","16777216","134217728","0","35","6","98","110"
"119514","115901","268959744","0","0","134217728","16777216","16384","0","2820","6","110","110"
"119531","115918","268959846","0","0","0","16777216","0","0","188","6","1","1"
"119532","115919","268959846","0","0","0","16777216","0","0","188","6","1","1"
"119537","115924","268959776","536870912","0","167774208","16777216","134217728","0","2361","6","110","110"
"119539","115926","268960800","536870912","0","134217728","16777216","0","0","2713","6","110","110"
"119600","115987","268959750","536870912","1","167772160","16777216","16384","0","1665","6","110","110"
"119601","115988","268959750","536870912","1","167772160","16777216","16384","0","1665","6","110","110"
"119654","116037","268960774","536870912","1","167772160","16777216","16384","0","1665","6","110","110"
"119663","116046","9488230","1048576","0","1","16777216","0","0","35","6","110","110"
"119702","116077","102","0","0","0","16777728","0","0","188","0","25","25"
"119703","116078","102","0","0","0","16777216","0","0","188","0","25","25"
"119704","116079","102","0","0","0","16777216","0","0","188","0","25","25"
"119705","116080","268959814","0","0","0","16777728","0","0","188","0","1","1"
"119706","116081","268960774","536870912","1","167772160","16777216","16384","0","1665","6","110","110"
"119712","116087","268959840","0","0","0","16777216","2","0","2799","6","110","110"
"119742","116106","268960806","536870912","1","167772160","16777216","16384","0","1665","6","110","110"
"119785","116146","65540","0","0","0","16777216","0","0","35","6","113","113"
"119831","116188","278397184","72","16777216","2048","16777216","134217728","0","14","6","110","110"
"119841","116198","5","262144","0","0","16777216","134217728","0","35","6","110","110"
"119849","116206","268959744","0","1","0","16777216","0","0","2851","6","110","110"
"119883","116236","268959744","0","0","0","16777216","0","0","1895","3","85","85"
"119913","116254","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"120098","116351","268959840","0","0","0","16777217","0","0","2823","6","110","110"
"120100","116353","2164261734","0","40960","1610612736","16783361","0","0","35","6","110","110"
"120101","116354","268959750","536871936","1","167772168","16777216","4194320","0","35","6","98","110"
"120102","116355","403177478","0","0","0","16777216","4194304","0","35","6","113","113"
"120110","116363","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"120111","116364","268960800","536870912","0","134217728","16777216","0","0","2713","6","110","110"
"120116","116369","268959846","0","0","0","16777216","0","0","188","0","1","1"
"120119","116372","268959744","0","262144","134217856","16777216","0","0","2885","6","110","110"
"120248","116493","407371782","553648896","0","0","16777216","4194304","0","123","-1","0","0"
"120294","116539","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"120330","116575","268959750","536870912","1","167772160","16777216","16384","0","2884","6","110","110"
"120376","116621","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"120450","116692","277348356","72","16777216","1116166","16777216","0","0","2621","6","112","112"
"120531","116697","65604","0","0","0","16777216","0","0","35","6","113","113"
"120637","116715","268960864","536870912","0","134217728","16777216","0","0","2802","6","110","110"
"120655","116733","403177478","0","0","0","16777216","0","0","2799","6","110","110"
"120656","116734","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"120660","116738","268959840","0","0","0","16777472","0","0","2361","6","110","110"
"120661","116739","436797542","0","33554432","524288","16777472","0","0","534","6","110","110"
"120662","116740","277413990","536870984","16777217","2176","16777472","0","0","35","6","110","110"
"120665","116743","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"120712","116782","268959744","0","0","0","16777216","131072","0","1895","3","85","85"
"120714","116784","268959744","0","0","0","16777216","138412032","0","90","6","70","110"
"120738","116804","33554958","1048576","8449","0","16777216","0","0","35","0","1","1"
"120749","116815","268959744","0","0","134217728","16777216","16384","0","2823","6","110","110"
"120794","116855","277348612","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"120826","116887","285737574","0","40960","1610613248","16792065","0","0","35","0","1","1"
"120828","116889","285737574","0","40960","1610613248","16792065","0","0","35","0","1","1"
"120860","116921","268959760","0","0","0","16777216","0","0","14","6","110","110"
"120891","116952","268959744","0","0","0","16777216","0","0","14","6","110","110"
"120899","116960","277348352","0","0","0","16777216","0","0","35","6","110","110"
"120908","116969","14","0","0","0","16777216","138412032","0","35","6","98","110"
"120910","116971","14","0","0","0","16777216","138412032","0","35","6","98","110"
"120961","117022","310951972","4199424","10813504","512","16777216","0","0","534","6","110","110"
"120962","117023","310951972","4199424","10813504","512","16777216","0","0","534","6","110","110"
"120963","117024","5","0","0","0","16777216","134217728","0","35","6","98","110"
"121016","117077","277348356","72","16777216","1116166","16777216","0","0","2621","6","112","112"
"121024","117085","268959744","0","0","0","16777216","0","0","2799","6","110","110"
"121026","117087","268959748","0","0","2048","16777216","0","0","2621","6","110","110"
"121041","117102","277413892","72","25165824","1116230","16777216","0","0","2621","6","112","112"
"121052","117113","277413892","72","25165824","1116230","16777216","0","0","2621","6","113","113"
"121060","117121","269025280","536870912","0","128","16777216","134217856","0","2876","6","98","110"
"121072","117133","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"121088","117145","277348356","72","16777216","1116230","16777216","0","0","2621","6","112","112"
"121089","117146","277348356","72","25165824","1116230","16777216","0","0","2621","6","112","112"
"121116","117169","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"121126","117179","277348356","72","16777216","2118","16777216","0","0","2621","6","113","113"
"121130","117183","277348388","72","16777216","1116230","16777217","0","0","190","6","113","113"
"121150","117203","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"121153","117206","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"121154","117207","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"121155","117208","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"121283","117313","5","0","0","0","16777216","4194304","0","35","0","80","80"
"121341","117371","268959846","0","0","0","16777216","0","0","188","6","1","1"
"121630","117656","782","1048576","0","0","16777216","0","0","35","0","1","1"
"121632","117658","268959814","0","0","0","16777217","0","0","188","0","1","1"
"121727","117753","310902788","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"121733","117759","277348388","72","16777216","1116230","16777217","0","0","2621","6","113","113"
"121837","117860","310902820","72","16777216","1116230","16777217","0","0","2621","6","113","113"
"122037","118060","70","0","0","0","16777216","0","0","35","6","1","1"
"122040","118063","102","0","0","0","16777216","0","0","35","6","1","1"
"122342","118348","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122400","118406","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122417","118423","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122418","118424","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122419","118425","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122421","118427","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122422","118428","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122423","118429","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122424","118430","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122425","118431","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122426","118432","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122427","118433","14","0","33554432","0","16777216","138412032","0","35","6","98","110"
"122945","118938","277348388","72","16777216","1116230","16777217","0","0","190","6","113","113"
"123047","119040","102","0","0","0","16777216","0","0","188","0","25","25"
"123090","119083","102","0","0","0","16777216","0","0","188","0","60","60"
"28405","27638","2424832004","0","0","0","16777216","0","0","16","2","80","81"
"31078","28878","277348356","0","0","0","16777216","0","0","2075","2","80","80"
"31079","28878","277348356","0","0","0","16777216","0","0","2075","2","80","80"
"38062","32906","1082724360","78","1024","1048832","16777216","0","0","16","2","83","83"
"56859","63560","4","0","0","33554560","16777216","0","0","2102","4","90","90"
"65502","63560","4","0","0","33554560","16777216","0","0","2102","4","90","90"
"57902","63591","2424833028","72","16777216","65536","16777216","0","0","16","4","92","92"
"57903","63591","2424833028","72","16777216","65536","16777216","0","0","16","4","92","92"
"57904","63591","2424833028","72","16777216","65536","16777216","0","0","16","4","92","92"
"57905","63591","2424833028","72","16777216","65536","16777216","0","0","16","4","92","92"
"60065","63591","2424833028","72","16777216","65536","16777216","0","0","16","4","92","92"
"64729","68904","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64730","68904","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64731","68904","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64732","68904","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64725","68905","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64726","68905","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64727","68905","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"64728","68905","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"68299","71504","1082720256","78","16778240","1114112","16777216","0","0","14","4","93","93"
"68303","71504","1082720256","78","16778240","1114112","16777216","0","0","14","4","93","93"
"68304","71504","1082720256","78","16778240","1114112","16777216","0","0","14","4","93","93"
"69281","71504","1082720256","78","16778240","1114112","16777216","0","0","14","4","93","93"
"68725","71865","1351156744","94","150995968","3213632","285245440","4096","0","16","4","93","93"
"68726","71865","1351156744","94","150995968","3213632","285245440","4096","0","16","4","93","93"
"68727","71865","1351156744","94","150995968","3213632","285245440","4096","0","16","4","93","93"
"68728","71865","1351156744","94","150995968","3213632","285245440","4096","0","16","4","93","93"
"68245","72661","2424832000","8","16777216","2048","16777216","0","0","14","4","92","92"
"68260","72661","2424832000","8","16777216","2048","16777216","0","0","14","4","92","92"
"74206","72661","2424832000","8","16777216","2048","16777216","0","0","14","4","92","92"
"68521","72927","277348352","8","16778240","0","16777216","0","0","16","4","92","92"
"68526","72927","277348352","8","16778240","0","16777216","0","0","16","4","92","92"
"75948","72927","277348352","8","16778240","0","16777216","0","0","16","4","92","92"
"68527","72929","2424832000","8","16777216","512","16777216","0","0","16","4","91","91"
"68528","72929","2424832000","8","16777216","512","16777216","0","0","16","4","91","91"
"75951","72929","2424832000","8","16777216","512","16777216","0","0","16","4","91","91"
"68529","72954","2424832000","8","16777216","0","16777216","0","0","16","4","91","91"
"68530","72954","2424832000","8","16777216","0","16777216","0","0","16","4","91","91"
"75930","72954","2424832000","8","16777216","0","16777216","0","0","16","4","91","91"
"69290","72964","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69292","72964","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69873","72964","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75841","72964","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75842","72964","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75843","72964","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69293","72981","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69294","72981","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69878","72981","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75835","72981","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75836","72981","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75837","72981","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69296","72986","2424832044","8","16777216","512","16777216","0","0","16","4","92","92"
"69297","72986","2424832044","8","16777216","512","16777216","0","0","16","4","92","92"
"69874","72986","2424832044","8","16777216","512","16777216","0","0","16","4","92","92"
"75853","72986","2424832044","8","16777216","512","16777216","0","0","16","4","92","92"
"75854","72986","2424832044","8","16777216","512","16777216","0","0","16","4","92","92"
"75855","72986","2424832044","8","16777216","512","16777216","0","0","16","4","92","92"
"68534","73012","2424832000","8","16777216","0","16777216","0","0","16","4","91","91"
"68535","73012","2424832000","8","16777216","0","16777216","0","0","16","4","91","91"
"75936","73012","2424832000","8","16777216","0","16777216","0","0","16","4","91","91"
"69298","73091","2424832036","8","16777216","0","16777216","0","0","16","4","91","91"
"69299","73091","2424832036","8","16777216","0","16777216","0","0","16","4","91","91"
"69880","73091","2424832036","8","16777216","0","16777216","0","0","16","4","91","91"
"75832","73091","2424832036","8","16777216","0","16777216","0","0","16","4","91","91"
"75833","73091","2424832036","8","16777216","0","16777216","0","0","16","4","91","91"
"75834","73091","2424832036","8","16777216","0","16777216","0","0","16","4","91","91"
"69329","73095","2424832036","8","16777216","512","16777216","0","0","16","4","91","91"
"69330","73095","2424832036","8","16777216","512","16777216","0","0","16","4","91","91"
"69881","73095","2424832036","8","16777216","512","16777216","0","0","16","4","91","91"
"75849","73095","2424832036","8","16777216","512","16777216","0","0","16","4","91","91"
"75850","73095","2424832036","8","16777216","512","16777216","0","0","16","4","91","91"
"75851","73095","2424832036","8","16777216","512","16777216","0","0","16","4","91","91"
"69326","73098","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69327","73098","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"69875","73098","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75829","73098","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75830","73098","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"75831","73098","2424832036","8","16777216","0","16777216","0","0","16","4","92","92"
"74204","72661","2424832000","8","16777216","2048","16777216","1024","0","14","4","92","92"
"74205","72661","2424832000","8","16777216","2048","16777216","1024","0","14","4","92","92"
"75826","71504","1082720256","78","16778240","1114112","16777216","132096","0","14","4","93","93"
"75827","71504","1082720256","78","16778240","1114112","16777216","132096","0","14","4","93","93"
"75928","72954","2424832000","8","16777216","0","16777216","1024","0","16","4","91","91"
"75929","72954","2424832000","8","16777216","0","16777216","1024","0","16","4","91","91"
"75934","73012","2424832000","8","16777216","0","16777216","1024","0","16","4","91","91"
"75935","73012","2424832000","8","16777216","0","16777216","1024","0","16","4","91","91"
"75946","72927","277348352","8","16778240","0","16777216","1024","0","16","4","92","92"
"75947","72927","277348352","8","16778240","0","16777216","1024","0","16","4","92","92"
"75949","72929","2424832000","8","16777216","512","16777216","1024","0","16","4","91","91"
"75950","72929","2424832000","8","16777216","512","16777216","1024","0","16","4","91","91"
"75989","71865","1351156744","94","150995968","3213632","285245440","136192","0","16","4","93","93"
"75990","71865","1351156744","94","150995968","3213632","285245440","136192","0","16","4","93","93"
"83471","75451","2424832000","8","16777216","0","16777216","0","0","16","5","100","100"
"93903","75451","2424832000","8","16777216","0","16777216","0","0","16","5","100","100"
"83469","75507","2424832036","8","16785408","1073741824","16777217","0","0","25","5","93","93"
"83461","75587","2424832260","8","16777216","0","16777216","0","0","16","5","100","100"
"83472","75728","2424832036","8","16785408","1073741824","16777217","0","0","25","5","100","100"
"83468","75729","2424832036","8","16785408","1073741824","16777217","0","0","25","5","93","93"
"83462","75966","277348358","8","16777216","0","16777216","0","0","16","5","100","100"
"93884","75966","277348358","8","16777216","0","16777216","0","0","16","5","100","100"
"73174","76601","8388610","16384","268435456","1048576","16777216","0","0","16","2","83","83"
"73175","76601","8388610","16384","268435456","1048576","16777216","0","0","16","2","83","83"
"93813","76601","8388610","16384","268435456","1048576","16777216","0","0","16","2","83","83"
"78259","77325","1351156736","94","150995968","1116224","285312000","256","0","14","5","103","103"
"78248","77342","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"78249","77342","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"78250","77342","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"78251","77342","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"93781","77734","1351090184","74","16779264","1114112","16842752","0","0","2710","5","102","102"
"79871","77951","6","0","0","0","16777216","0","0","35","5","101","101"
"79892","78093","2441609574","72","50372608","1073741824","1090525185","128","0","35","5","97","97"
"79169","79068","8388614","8","33792","2048","16777248","0","0","14","5","101","101"
"79170","79068","8388614","8","33792","2048","16777248","0","0","14","5","101","101"
"79171","79068","8388614","8","33792","2048","16777248","0","0","14","5","101","101"
"79172","79068","8388614","8","33792","2048","16777248","0","0","14","5","101","101"
"78257","77325","1351156736","94","150995968","1116224","285312000","1280","0","14","5","103","103"
"78282","80646","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"78295","80654","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"78301","80659","3498574848","90","16777216","3213888","285246464","256","0","14","5","102","102"
"78303","80660","3498574856","90","16777216","3213888","285246464","256","0","14","5","102","102"
"93892","75786","3498574080","78","16777216","1114112","16777216","0","0","16","5","102","102"
"93918","74790","1351090176","78","16778240","1114112","16777216","0","0","16","5","102","102"
"93913","75198","2424832000","8","16777216","0","16777216","0","0","1781","5","100","100"
"93915","75193","2424832000","8","16777216","0","16777216","0","0","1781","5","100","100"
"93911","75210","2424832000","8","16777216","0","16777216","0","0","1781","5","100","100"
"79160","78714","3230203904","334","150994944","1116480","16842752","1024","0","14","5","103","103"
"79161","78714","3230203904","334","150994944","1116480","16842752","1024","0","14","5","103","103"
"93888","75839","1351090176","74","16778240","3213312","16777216","0","0","16","5","102","102"
"93788","77134","277348352","72","16778241","2048","16777216","0","0","16","5","101","101"
"93789","77133","3498573824","4168","16777216","2099200","16777216","0","0","16","5","100","100"
"93792","77130","277348352","72","16777217","2048","16777216","0","0","16","5","100","100"
"93779","77812","277348352","72","16778241","2048","16777216","0","0","16","5","101","101"
"93791","77131","277348352","72","16778241","2048","16777216","0","0","16","5","101","101"
"93790","77132","277348352","72","16777217","2099200","16777216","0","0","16","5","100","100"
"93850","76177","3498573824","74","16777216","1116160","16777216","0","0","16","5","102","102"
"93714","81750","2424832000","8","16777216","0","16777216","0","0","1781","5","101","101"
"85959","81779","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85960","81779","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85961","81779","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85962","81779","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85948","81806","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85949","81806","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85950","81806","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85951","81806","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"93772","78437","2424832000","72","16778240","1116160","16777216","0","0","16","5","101","101"
"93776","77890","277348352","8","16778240","2048","16777216","0","0","2711","5","101","101"
"93777","77889","2424832000","72","16778240","1116160","16777216","0","0","2711","5","101","101"
"93713","81767","2424832000","8","16777216","0","16777216","0","0","1781","5","101","101"
"93684","83623","277348352","8","16777216","0","16777216","0","0","1781","5","100","100"
"93683","83624","277348352","8","16777216","0","16777216","0","0","1781","5","100","100"
"83593","84336","310902816","78","16778240","1116160","16777216","0","0","16","5","102","102"
"93649","84978","277348352","8","16777216","0","16777216","0","0","1781","5","100","100"
"85944","86256","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85945","86256","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85946","86256","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"85947","86256","2424832000","8","16777216","0","16777216","1024","0","16","5","101","101"
"87430","87420","1351156768","94","150995968","1116480","285246464","256","0","14","5","103","103"
"87431","87420","1351156768","94","150995968","1116480","285246464","256","0","14","5","103","103"
"87432","87420","1351156768","94","150995968","1116480","285246464","256","0","14","5","103","103"
"87433","87420","1351156768","94","150995968","1116480","285246464","256","0","14","5","103","103"
"86469","87589","3498573824","8","16777216","0","16777216","1024","0","2734","5","101","101"
"86470","87589","3498573824","8","16777216","0","16777216","1024","0","2734","5","101","101"
"86471","87589","3498573824","8","16777216","0","16777216","1024","0","2734","5","101","101"
"86472","87589","3498573824","8","16777216","0","16777216","1024","0","2734","5","101","101"
"87386","88008","1384646400","1048656","16785408","1075841104","25165824","0","0","14","5","102","102"
"87387","88008","1384646400","1048656","16785408","1075841104","25165824","0","0","14","5","102","102"
"87388","88008","1384646400","1048656","16785408","1075841104","25165824","0","0","14","5","102","102"
"87389","88008","1384646400","1048656","16785408","1075841104","25165824","0","0","14","5","102","102"
"93626","88619","277348352","78","16777216","1114112","16777216","0","0","16","5","102","102"
"93658","84464","570426126","0","40960","0","16777216","0","0","114","5","100","100"
"91953","91241","1351090176","4186","16778240","1116224","16809984","536870912","0","14","5","102","102"
"91954","91241","1351090176","4186","16778240","1116224","16809984","536870912","0","14","5","102","102"
