Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2_0,Unknown2_1,Unknown2_2
"1423","4278190080","4278190080","4278190080","4281786798","4280021955","4279102395","4278190080","4278190080","4278190080"
"1424","4278190080","4278190080","4278190080","4279686399","4279555071","4279356927","4278190080","4278190080","4278190080"
"1425","4282889470","4282889470","4278237695","4280111594","4280046058","4279584989","4279250134","4279316455","4279250134"
"1426","4293459748","4293459748","4293852928","4286896167","4286896167","4286896167","4281841952","4281841952","4280858382"
"1427","4279754239","4279754239","4278311423","4283983329","4283983329","4282602205","4286988506","4286856922","4286131414"
"1429","4279932896","4279932639","4279798734","4280918246","4280918246","4279932896","4280852710","4280918246","4280852710"
"1430","4280728332","4280728076","4280527883","4280928525","4280928781","4280728076","4280994573","4280928781","4280728076"
"1431","4294350868","4294350867","4293692937","4294351125","4293758729","4292576264","4294351125","4294351125","4293758729"
"1432","4278190080","4278190080","4278190080","4293370637","4293304845","4292187660","4278190080","4278190080","4278190080"
"1433","4278190080","4278190080","4278190080","4292326917","4291209221","4291209221","4278190080","4278190080","4278190080"
"1434","4294924829","4294920968","4294920968","4285464330","4286250773","4285464320","4294967061","4294967061","4294967040"
"1435","4288634880","4289423616","4288569600","4294895451","4294895451","4294960731","4294964169","4294964169","4294964428"
"1436","4280327958","4280327958","4278230528","4283301667","4283301667","4283301667","4288085795","4288085795","4288085795"
"1437","4288020487","4288020487","4288020487","4294342675","4294342675","4294342675","4294426908","4294426908","4294426908"
"1438","4278190080","4278190080","4278190080","4278190091","4278190080","4278190080","4285922337","4278190080","4278190080"
"1439","4280576768","4280772878","4280312576","4281794341","4281859877","4278386439","4294701824","4294701824","4294701824"
"1440","4294104472","4294039453","4294301588","4293236003","4292189225","4292778276","4292241672","4292241674","4292241928"
"1441","4294966216","4294901701","4294966728","4294695802","4294762101","4294695802","4294944328","4294944328","4294944328"
"1442","4293524729","4293393655","4293393657","4289131765","4288995830","4288864761","4288849110","4288718038","4288849109"
"1443","4292670104","4292605073","4292800926","4293125411","4292863524","4293125151","4292234248","4292561420","4292561678"
"1444","4278190080","4278190080","4278190080","4294933551","4278190080","4278190080","4278190080","4278190080","4278190080"
"1445","4278190080","4278190080","4278190080","4294917888","4278190080","4278190080","4278190080","4278190080","4278190080"
"1446","4278190080","4278190080","4278190080","4294617873","4278190080","4278190080","4278190080","4278190080","4278190080"
"1447","4278190080","4278190080","4278190080","4288871432","4278190080","4278190080","4278190080","4278190080","4278190080"
"1448","4278190080","4278190080","4278190080","4282122495","4278190080","4278190080","4278190080","4278190080","4278190080"
"1449","4278190080","4278190080","4278190080","4278202879","4278190080","4278190080","4278190080","4278190080","4278190080"
"1451","4278190080","4278190080","4278190080","4278227455","4278190080","4278190080","4278190080","4278190080","4278190080"
"1452","4278190080","4278190080","4278190080","4294745907","4294680626","4294746672","4278190080","4278190080","4278190080"
"1453","4278190080","4278190080","4278190080","4294830694","4294962024","4294896488","4278190080","4278190080","4278190080"
"1454","4278190080","4278190080","4278190080","4289198335","4289264125","4289198332","4278190080","4278190080","4278190080"
"1455","4278190080","4278190080","4278190080","4289920051","4289919794","4289789237","4278190080","4278190080","4278190080"
"1456","4280112651","4280112395","4280112651","4284066327","4284066327","4284066327","4292002076","4292002076","4292002076"
"1457","4283160573","4283160573","4283160573","4283910874","4283910874","4283910874","4286316756","4286316756","4286316756"
"1458","4291337751","4291337751","4291337751","4292164638","4292164638","4292164638","4291632666","4291632666","4291632666"
"1459","4294349590","4294349590","4294349590","4294273825","4294273825","4294273825","4285940012","4285940012","4285940012"
"1460","4294934272","4294934272","4294934272","4294660096","4294660096","4294660096","4287037440","4287037440","4287037440"
"1461","4278237695","4278237951","4278237695","4278215104","4278215103","4278215103","4278270352","4278270352","4278270352"
"1462","4278190080","4278190080","4278190080","4282921397","4282921397","4282921397","4278190080","4278190080","4278190080"
"1463","4278190080","4278190080","4278190080","4294901529","4294901529","4294901507","4278190080","4278190080","4278190080"
"1464","4278190080","4278190080","4278190080","4278293695","4278228159","4278293695","4278190080","4278190080","4278190080"
"1465","4278190080","4278190080","4278190080","4278297855","4278232829","4278297855","4278190080","4278190080","4278190080"
"1466","4278190080","4278190080","4278190080","4294936833","4294806273","4294936833","4278190080","4278190080","4278190080"
"1467","4278391841","4278391583","4278325276","4278217470","4278217469","4278217470","4278392100","4278392098","4278391583"
"1468","4278190080","4278190080","4278190080","4283633095","4283633095","4283633095","4278190080","4278190080","4278190080"
"1469","4280178445","4280178445","4280178445","4284066327","4284066327","4284066327","4292068124","4292067868","4292068124"
"1470","4282187917","4282187917","4282187917","4284547264","4284547263","4284547263","4287103228","4287103228","4287103228"
"1471","4287109147","4287108893","4287108893","4290392076","4290392076","4290392076","4294347797","4294347797","4294347797"
"1472","4281435790","4281435790","4281435790","4280587095","4280587095","4280587095","4281389161","4281389159","4281389161"
"1473","4278190080","4278190080","4278190080","4283613914","4283613914","4283482842","4278190080","4278190080","4278190080"
"1474","4278190080","4278190080","4278190080","4278217470","4278217470","4278217470","4278190080","4278190080","4278190080"
"1475","4278190080","4278190080","4278190080","4294465025","4294465025","4294465280","4278190080","4278190080","4278190080"
"1476","4278245886","4278246142","4278245885","4282865116","4282799579","4282865116","4278246142","4278246142","4278246142"
"1477","4278190080","4278190080","4291861761","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1478","4280178445","4280178445","4280178445","4284066327","4284066327","4284066327","4288274245","4288274245","4288274245"
"1479","4286841050","4286841050","4286841050","4284285137","4284285137","4284285137","4281270440","4281204904","4281270440"
"1480","4292196634","4292196634","4292196634","4291445260","4291445260","4291445260","4288948233","4288948233","4288948233"
"1481","4282242237","4282242237","4282242237","4282177969","4282177969","4282177969","4281589105","4281589105","4281589105"
"1482","4282892818","4282892818","4282892818","4288404797","4288404797","4288404797","4291624770","4291624770","4291624770"
"1483","4288827650","4288827650","4288827650","4292708096","4292838400","4292969473","4288827650","4288827650","4288827650"
"1484","4278391841","4278391583","4278325276","4281729244","4281860317","4281860317","4278392100","4278392098","4278391583"
"1485","4278252714","4278252714","4278252714","4278252714","4278252714","4278252714","4278237951","4278237951","4278303231"
"1486","4282811359","4282811359","4282811359","4282811359","4282811359","4282811359","4282811359","4282811359","4282811359"
"1488","4283559464","4283559464","4283559464","4283559464","4283559464","4283559464","4283559464","4283559464","4283559464"
"1489","4290183375","4290183375","4290183375","4290183375","4290183375","4290183375","4290183375","4290183375","4290183375"
"1490","4292159772","4292159772","4292159772","4292159772","4292159772","4292159772","4292159772","4292159772","4292159772"
"1491","4278190080","4278190080","4278190080","4294936085","4294936085","4294935829","4278190080","4278190080","4278190080"
"1492","4278245852","4278245851","4278245852","4278225798","4278225798","4278225798","4278210638","4278211150","4278210894"
"1493","4282908417","4282908416","4282908417","4278236416","4278236416","4278236416","4278674944","4278674944","4278674944"
"1494","4293394432","4293394432","4293394432","4287365121","4287365121","4287365121","4283564288","4283564288","4283564288"
"1495","4278190080","4278190080","4278190080","4294967295","4294967295","4294967295","4278190080","4278190080","4278190080"
"1496","4292601601","4292535552","4292601601","4287398656","4287398656","4287398656","4283257344","4283257344","4283257344"
"1497","4286841050","4286841050","4286841050","4284547264","4284547263","4284285137","4281270440","4281270440","4281270440"
"1499","4283363038","4283363038","4283363038","4283363038","4283363038","4283363038","4283363038","4283363038","4283363038"
"1500","4288741120","4288741120","4288675602","4288741120","4288741120","4288544554","4288741120","4288741120","4288741120"
"1501","4293263592","4293263592","4293263592","4293263592","4293263592","4293263592","4293263592","4293263592","4293263592"
"1502","4292182817","4292182817","4292117281","4292182817","4292182817","4292182817","4292182817","4292182817","4292182817"
"1503","4278190080","4278190080","4278190080","4278293438","4278293695","4278293695","4278190080","4278190080","4278190080"
"1504","4279969607","4279969607","4279969607","4281821085","4281821085","4281821085","4283039710","4283039710","4283039710"
"1505","4283436365","4283436365","4283436365","4288417671","4288417671","4288417671","4294312028","4294312028","4294312028"
"1506","4283381527","4283447064","4283447064","4288251434","4288251434","4288251434","4294435616","4294435616","4294435616"
"1507","4282801177","4282801178","4282801178","4284786474","4284786474","4284786474","4284151841","4284151841","4284151585"
"1508","4282777644","4282777644","4282777644","4290130485","4290130485","4290130485","4294261773","4294261773","4294261773"
"1509","4285661192","4285661192","4285661192","4290798864","4290798864","4290798864","4294240545","4294240545","4294240545"
"1510","4281598107","4281598107","4281598107","4281625282","4281625282","4281625282","4283025661","4283025661","4283025661"
"1511","4281008193","4281008193","4281008193","4284547221","4284547221","4284547221","4293918945","4293918945","4293918945"
"1512","4284350521","4284350521","4284350521","4289331209","4289331209","4289331209","4294135824","4294135824","4294135824"
"1513","4281872996","4281872996","4281872996","4284052659","4284052659","4284052659","4284340985","4284340985","4284340985"
"1514","4280703773","4280703773","4280703773","4285241115","4285241115","4285241115","4291684640","4291684640","4291684640"
"1515","4281867365","4281867365","4281867365","4286002590","4286002590","4286002590","4290596324","4290596324","4290596324"
"1516","4284416004","4284481540","4284481540","4287561801","4287561801","4287561801","4294312036","4294312036","4294312036"
"1518","4280140577","4280140577","4280140577","4279803421","4279803421","4279803421","4279720980","4279720980","4279720980"
"1519","4294252796","4294252796","4294252796","4289596159","4289596159","4289596159","4283304641","4283304641","4283304641"
"1520","4294967040","4294573860","4294573860","4294967185","4294573704","4294639497","4294967295","4294967295","4294967295"
"1521","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295"
"1522","4278255615","4278190080","4278190080","4287758335","4278190080","4278190080","4294967295","4278190080","4278190080"
"1523","4284427775","4285137147","4285202685","4290683135","4290419197","4290419198","4294967295","4294967295","4294967295"
"1524","4287094136","4287094136","4287094136","4282178899","4282178897","4282178897","4282046721","4282046721","4282046721"
"1525","4286709980","4286644441","4286709980","4283629780","4283629780","4283629780","4279435436","4279369900","4279435436"
"1527","4287319817","4287319817","4287319817","4293962276","4293962276","4293896996","4282134552","4282003479","4282003479"
"1528","4294134501","4294134501","4294134501","4290838738","4290838738","4290838738","4283564124","4283564124","4283564124"
"1529","4294044985","4294044985","4294044985","4292699942","4292699942","4292699942","4294062366","4294062366","4294062366"
"1530","4287557257","4287557257","4287557257","4280587300","4280587300","4280587300","4279782942","4279782942","4279782942"
"1531","4287224554","4287224554","4287224554","4283679712","4283679712","4283679712","4281614264","4281614264","4281614264"
"1532","4279734443","4279734443","4279734443","4281003519","4280937468","4281003519","4294967295","4294967295","4294967295"
"1533","4284555040","4284555040","4284555040","4294953257","4294953257","4294953257","4294967295","4294967295","4294967295"
"1534","4281376299","4281376299","4281376299","4284219178","4284219178","4284219178","4294967295","4294967295","4294967295"
"1535","4278190080","4278190080","4278190080","4294258717","4294258717","4294258717","4278190080","4278190080","4278190080"
"1536","4278190080","4278190080","4278190080","4294409013","4294409013","4294409013","4278190080","4278190080","4278190080"
"1537","4278190080","4278190080","4278190080","4286775101","4286775101","4286775101","4278190080","4278190080","4278190080"
"1538","4278190080","4278190080","4278190080","4284014335","4284014335","4284014335","4278190080","4278190080","4278190080"
"1539","4281860292","4281860293","4281794756","4290222587","4290222588","4290156795","4281336000","4281401537","4281336000"
"1540","4283419165","4283419165","4283419165","4290314146","4290117534","4290314146","4285253148","4285253148","4285253148"
"1541","4290707653","4290838727","4290707653","4294482160","4294679539","4294679539","4288217791","4288282817","4288282817"
"1542","4282733708","4282799500","4282799501","4290428894","4290429151","4290560223","4282672010","4282606217","4282672010"
"1543","4285474075","4285474075","4285474075","4294501434","4294501434","4294501434","4285474075","4285474075","4285474075"
"1544","4279319068","4279319068","4279319068","4282701279","4282701279","4282701279","4279319068","4279319068","4279318811"
"1545","4280877163","4280877163","4280877163","4292018415","4292018415","4292018415","4280877163","4280877163","4280877163"
"1546","4279972170","4279972170","4279972170","4283668987","4283668987","4283668987","4279972170","4279972170","4279972170"
"1547","4280240152","4280240152","4280240152","4284022572","4284022572","4284022572","4280240152","4280240152","4280240152"
"1548","4278190080","4278190080","4278190080","4293988927","4293988927","4293988927","4278190080","4278190080","4278190080"
"1549","4281254435","4281254691","4281254691","4285980739","4285980739","4285980739","4291821348","4291886884","4291821348"
"1550","4283236542","4283236542","4283236542","4285082074","4285082074","4285082074","4287168765","4287037692","4287168765"
"1551","4294267151","4294267151","4294267151","4292100906","4292100906","4292100906","4290252313","4290252313","4290186520"
"1552","4281729213","4281729213","4281729213","4283397595","4283397595","4283397595","4278237951","4278237951","4278303231"
"1553","4281729213","4281729213","4281729213","4283397595","4283397595","4283397595","4283297533","4283297533","4283297533"
"1554","4283760419","4283760419","4283760419","4280596248","4280595992","4280596248","4279789070","4279789326","4279723789"
"1555","4294246438","4293984297","4294246440","4289469450","4289469450","4289469194","4284615940","4284550404","4284615940"
"1556","4282777542","4282777542","4282777541","4281771699","4281705907","4281771699","4280247910","4280247910","4280247653"
"1557","4282956030","4282890235","4282956286","4281290420","4281224883","4281290420","4279973477","4280039009","4279973477"
"1558","4278190080","4284501562","4278190080","4279895083","4286538296","4278190080","4278190080","4291144054","4278190080"
"1559","4278190080","4288117298","4278190080","4279772459","4292927647","4278190080","4278190080","4292008354","4278190080"
"1560","4278190080","4284367922","4278190080","4278722091","4287980858","4278190080","4278190080","4292983376","4278190080"
"1561","4278190080","4284236370","4278190080","4278921772","4285426554","4278190080","4278190080","4289778398","4278190080"
"1562","4278190080","4278190080","4278190080","4294802736","4294933809","4294933809","4278190080","4278190080","4278190080"
"1563","4278190080","4278190080","4278190080","4285801735","4285933321","4285801991","4278190080","4278190080","4278190080"
"1564","4278190080","4278190080","4278190080","4289789475","4289855268","4289855011","4280974131","4280908594","4280974131"
"1565","4278190080","4278190080","4278190080","4294289175","4294354712","4294288919","4288825633","4288303406","4288825633"
"1566","4278387716","4278387716","4278387972","4291566077","4291566333","4291500540","4285464801","4285268191","4285333728"
"1567","4280178912","4279179324","4278190080","4280237780","4280157049","4278190080","4281224641","4281602511","4278190080"
"1568","4281065503","4279451142","4278190080","4280276015","4280843025","4278190080","4285317165","4281324829","4278190080"
"1569","4287569632","4281008207","4281139282","4286652372","4283236474","4278190080","4289867456","4288020654","4278190080"
"1570","4280278240","4279450936","4278190080","4280276161","4280515434","4278190080","4281254070","4282307260","4278190080"
"1571","4282806567","4282806823","4282806823","4288142636","4288142636","4288142636","4283593999","4283593999","4283593999"
"1572","4280750399","4280750399","4280684861","4285205932","4285205932","4285205932","4280549450","4280549450","4279500852"
"1573","4282259482","4282259482","4282259482","4288875541","4289006614","4289006614","4282848513","4282914049","4282914049"
"1574","4282759298","4282759298","4282759298","4282507700","4282507700","4282507700","4282234267","4282234267","4282300060"
"1575","4282484894","4282484894","4282484894","4288996576","4288996576","4288996576","4289124313","4289124313","4289124313"
"1576","4281966658","4281966658","4281966658","4288865951","4288865951","4288865951","4289059501","4289059501","4289059501"
"1577","4288229426","4288229426","4288229426","4292176691","4292241971","4292241971","4292071235","4292071233","4292071234"
"1578","4282425231","4282425231","4282425231","4288931022","4288931022","4288931022","4289059526","4289124806","4289059526"
"1579","4282054904","4282054904","4282054904","4280347885","4280347885","4280347885","4280339182","4280339182","4280339182"
"1580","4282382394","4282382394","4282382394","4285394464","4285394464","4285394464","4286377247","4286377247","4286311967"
"1581","4292694581","4292694581","4292694581","4293757728","4293757728","4293757728","4293834273","4293834273","4293834273"
"1582","4292336949","4292336949","4292336949","4293911073","4293845280","4293911074","4293911073","4293911073","4293911073"
"1583","4283870718","4283870718","4283870718","4283137534","4283137534","4283137534","4282206170","4282206170","4282206170"
"1584","4293853437","4293853437","4293853437","4290642173","4290642173","4290707709","4287037694","4287037694","4287037694"
"1585","4294492710","4294951462","4294951462","4293757728","4294942242","4294417954","4294916638","4294326814","4294326814"
"1586","4283236189","4283236189","4283236189","4281784133","4281784133","4281784133","4280983096","4280983096","4280983096"
"1587","4283946238","4283946238","4283946238","4283737342","4283737342","4283737342","4281551800","4281551800","4281551800"
"1588","4291772757","4291772757","4291772757","4290520868","4290520868","4290520868","4286192411","4286192411","4286192411"
"1589","4294570287","4294570031","4294570287","4292263459","4292263459","4292263459","4289103895","4289103895","4289103895"
"1590","4278190080","4278190080","4278190080","4294704996","4294704996","4294704996","4278190080","4278190080","4278190080"
"1591","4291981586","4291850514","4291981586","4291445260","4291445260","4291445260","4288882953","4288882955","4288882953"
"1592","4281951450","4281885913","4281951450","4285595855","4285595855","4285595855","4286644393","4286644393","4286644393"
"1593","4287682558","4287617021","4287682558","4281751249","4281751249","4281751249","4280942762","4280877221","4280942761"
"1594","4285981163","4285981163","4285981163","4282307012","4282373316","4282307012","4281301418","4281366442","4281366442"
"1595","4288210178","4288275457","4288275457","4284273152","4284273152","4284207872","4279789070","4279789326","4278282502"
"1596","4278255508","4278255508","4278255507","4280341417","4280341417","4280341417","4280247910","4278221938","4278221938"
"1597","4278320119","4278254838","4278320119","4278490271","4278231729","4278231729","4278208660","4278208405","4278208405"
"1598","4278190080","4278190080","4278190080","4284743685","4284743685","4284743685","4278190080","4278190080","4278190080"
"1599","4278190080","4278190080","4278190080","4282448042","4282382250","4282382250","4278190080","4278190080","4278190080"
"1600","4278190080","4278190080","4278190080","4281270082","4281269826","4281270082","4278190080","4278190080","4278190080"
"1602","4278321151","4278321151","4278321151","4279058431","4279058431","4279058431","4278190080","4278190080","4278190080"
"1603","4290657535","4290657535","4278190080","4286384639","4286384639","4278190080","4290657535","4290657535","4278190080"
"1604","4294967103","4294967103","4294967103","4294954017","4294954017","4294954017","4294967103","4294967103","4294967103"
"1605","4294929963","4294929963","4294929963","4294909967","4294909967","4294909967","4294856498","4294856498","4294856498"
"1606","4286578686","4286578686","4286578686","4280418254","4280418254","4280418254","4278190080","4278190080","4278190080"
"1608","4294967295","4294967295","4294967295","4285595646","4285595646","4285595646","4281961421","4281961421","4281961421"
"1609","4294573860","4294573860","4294508068","4288937764","4288937764","4288937764","4285180951","4285180951","4285180951"
"1610","4294572131","4294572131","4294572131","4294351127","4294351127","4294351127","4293139467","4293139467","4293139467"
"1611","4294967295","4294967295","4294967295","4294657789","4294657789","4294657789","4288741629","4288741629","4288741629"
"1612","4282701535","4282700768","4282700768","4281691845","4281691845","4281692356","4279977805","4279977805","4279977805"
"1613","4294309155","4294309155","4294309155","4285718608","4285718608","4285718608","4283286307","4283352099","4283352099"
"1614","4294348566","4294282774","4294282774","4292168491","4292168491","4292168491","4290252313","4290252313","4290252313"
"1615","4283234804","4282902241","4283234804","4284039900","4284039900","4284039900","4286185662","4286185662","4286120125"
"1616","4278319871","4278319871","4278253050","4279005934","4279005934","4279005934","4278194567","4278194824","4278194824"
"1617","4290182912","4290182912","4290182912","4281189130","4281189130","4281189130","4278539520","4278539520","4278539520"
"1618","4294935808","4294935808","4294935808","4286711929","4286712186","4286712186","4280549463","4280549463","4280549463"
"1619","4294940160","4294939904","4294940160","4293724940","4293790733","4294315535","4287102976","4287102976","4287102976"
"1620","4280959559","4280959559","4280959559","4281221446","4280957761","4280760124","4278190080","4278190080","4278190080"
"1621","4282658382","4282592845","4282264135","4281673532","4281936449","4281673532","4278190080","4278190080","4278190080"
"1622","4294059798","4294059798","4294059798","4289856002","4289856002","4289856002","4278190080","4278190080","4279699721"
"1623","4294040597","4294106135","4294106134","4290024963","4294040597","4290024962","4279505162","4294040598","4279505162"
"1624","4280016880","4279755507","4279755252","4278301105","4279821043","4278366385","4278784788","4279755507","4278784788"
"1625","4278190080","4278190080","4278190080","4281860318","4281794773","4281860318","4278190080","4278190080","4278190080"
"1626","4278190080","4278190080","4278190080","4294901760","4294901760","4294901760","4278190080","4278190080","4278190080"
"1627","4278190080","4278190080","4278190080","4278252714","4278252970","4278318507","4278190080","4278190080","4278190080"
"1628","4278190080","4278190080","4278190080","4294936085","4294936085","4294936088","4278190080","4278190080","4278190080"
"1629","4278190080","4278190080","4278190080","4278545151","4278217215","4278217215","4278190080","4278190080","4278190080"
"1630","4294761328","4294761328","4294696048","4294344706","4294344706","4294344706","4281665792","4281535235","4281731585"
"1631","4278190080","4278190080","4278190080","4294835971","4294835971","4294835971","4278190080","4278190080","4278190080"
"1632","4278190080","4278190080","4278190080","4285907974","4285907974","4285907974","4278190080","4278190080","4278190080"
"1633","4278386896","4278190080","4278190080","4278230015","4290637055","4278190080","4287493119","4278190080","4278190080"
"1634","4278198631","4278190080","4278190080","4278227793","4284481492","4278190080","4290772850","4278190080","4278190080"
"1635","4278196875","4278190080","4278190080","4278221777","4278190080","4278190080","4282705919","4278190080","4278190080"
"1636","4282253451","4278190080","4278190080","4284612817","4278190080","4278190080","4282686719","4278190080","4278190080"
"1637","4280056064","4278190080","4278190080","4280672000","4278190080","4278190080","4293787427","4278190080","4278190080"
"1638","4282515456","4278190080","4278190080","4287037440","4278190080","4278190080","4294901760","4278190080","4278190080"
"1639","4286119936","4278190080","4278190080","4292836864","4278190080","4278190080","4294955811","4278190080","4278190080"
"1640","4287321344","4278190080","4278190080","4291932416","4278190080","4278190080","4294966169","4278190080","4278190080"
"1641","4279107705","4278190080","4278190080","4278222559","4278190080","4278190080","4291359231","4278190080","4278190080"
"1642","4278190080","4294967295","4294967295","4285397759","4285399039","4285397759","4293524735","4278192436","4278211839"
"1643","4278190080","4294967295","4294967295","4285398993","4285398993","4287365049","4293525490","4280352820","4278255576"
"1644","4278190080","4294436814","4294436814","4294950937","4294957933","4294956427","4294966249","4281606144","4294941696"
"1645","4285285875","4278190080","4278190080","4291417558","4278190080","4278190080","4285285875","4278190080","4278190080"
"1646","4294103875","4278190080","4278190080","4292599220","4278190080","4278190080","4294103875","4278190080","4278190080"
"1647","4287628033","4278190080","4278190080","4292711795","4278190080","4278190080","4287628033","4278190080","4278190080"
"1648","4278254079","4278319615","4278255615","4279160561","4278245374","4278245375","4278244607","4278244095","4278310399"
"1649","4293048319","4293048319","4293309695","4288376526","4289553405","4289357055","4284557054","4284754175","4284556799"
"1650","4294966191","4294966191","4294965935","4294963974","4294964230","4294963200","4294948096","4294948097","4294947840"
"1652","4287430655","4287430655","4287430655","4282187740","4282187740","4282187740","4278255547","4278255547","4278255550"
"1653","4294462453","4294462961","4294594798","4285859277","4286186963","4286186964","4281073759","4281008222","4280483927"
"1654","4287231487","4287231487","4287429119","4280723935","4281053153","4280855262","4278208606","4278209121","4278208858"
"1655","4282905977","4283037566","4283497103","4280277518","4280277258","4280341253","4279854337","4279722240","4279720448"
"1656","4294497870","4294497870","4294630480","4291314691","4291708677","4292037381","4284684032","4284749825","4284092160"
"1657","4278190080","4278190080","4278190080","4287955437","4287955437","4287955437","4278190080","4278190080","4278190080"
"1658","4278190080","4278190080","4278190080","4278196963","4278196695","4278196953","4278190080","4278190080","4278190080"
"1659","4278190080","4278190080","4278190080","4278247705","4278250012","4278254616","4278190080","4278190080","4278190080"
"1660","4278190080","4278190080","4278190080","4292542519","4292083766","4292935736","4278190080","4278190080","4278190080"
"1661","4278190080","4278190080","4278190080","4282187634","4282187634","4282121841","4278190080","4278190080","4278190080"
"1662","4278190080","4278190080","4278190080","4294901815","4294901814","4294901760","4278190080","4278190080","4278190080"
"1663","4278190080","4278190080","4278190080","4284360942","4284360942","4284360942","4278190080","4278190080","4278190080"
"1664","4278190080","4278190080","4278190080","4294868481","4294868481","4294737664","4278190080","4278190080","4278190080"
"1665","4278196049","4278190080","4278190080","4278255414","4278190080","4278190080","4290575747","4278190080","4278190080"
"1666","4278200175","4278190080","4278190080","4278222847","4278190080","4278190080","4291028222","4278190080","4278190080"
"1667","4285470720","4278190080","4278190080","4292958720","4278190080","4278190080","4294691140","4278190080","4278190080"
"1668","4285477888","4278190080","4278190080","4292984576","4278190080","4278190080","4294900434","4278190080","4278190080"
"1669","4278190080","4278190080","4278190080","4294901760","4278190080","4278190080","4278190080","4278190080","4278190080"
"1670","4278190080","4278190080","4278190080","4278255615","4278190080","4278190080","4278190080","4278190080","4278190080"
"1671","4278190080","4288914853","4278190080","4286715642","4285107375","4280814235","4278190080","4283777415","4278190080"
"1672","4278190080","4288914823","4278190080","4286774806","4285968188","4279929100","4278190080","4278871075","4278190080"
"1673","4278190080","4289175687","4278190080","4292962582","4289686332","4287040524","4278190080","4284746250","4278190080"
"1674","4278190080","4289111712","4278190080","4293651222","4289241633","4289235727","4278190080","4289892140","4278190080"
"1675","4278190080","4278190080","4278190080","4285441280","4285968188","4285441280","4278190080","4278976512","4278190080"
"1676","4278190080","4278190080","4278190080","4284943792","4284746924","4284616104","4278190080","4278190080","4278190080"
"1677","4278190080","4278190080","4278190080","4294928662","4294928662","4294928662","4278190080","4278190080","4278190080"
"1678","4278190080","4278190080","4278190080","4293651222","4293651222","4293651222","4278190080","4278190080","4278190080"
"1679","4278190080","4278190080","4278190080","4279685882","4279685882","4279685882","4278190080","4278190080","4278190080"
"1680","4278190080","4278190080","4278190080","4288739865","4288739865","4288739865","4278190080","4278190080","4278190080"
"1681","4278190080","4278190080","4278190080","4290974975","4290974975","4290974975","4278190080","4278190080","4278190080"
"1682","4278190080","4278190080","4278190080","4279565030","4279565030","4279565030","4278190080","4278190080","4278190080"
"1683","4278190080","4278190080","4278190080","4286715642","4286715642","4286715642","4278190080","4278190080","4278190080"
"1684","4278190080","4278190080","4278190080","4294579220","4294579220","4294579220","4278190080","4278190080","4278190080"
"1685","4278190080","4278190080","4278190080","4283496980","4283496980","4283496980","4278190080","4278190080","4278190080"
"1686","4291426813","4291426813","4291426813","4282902265","4282836472","4282836472","4293322470","4293322470","4293322470"
"1687","4294441929","4294441929","4294441929","4283562056","4283562056","4283692873","4293322470","4293322470","4293322470"
"1688","4282620509","4278190080","4278190080","4280740885","4278190080","4278190080","4282004496","4278190080","4278190080"
"1689","4289676169","4278190080","4278190080","4293661973","4278190080","4278190080","4284028941","4278190080","4278190080"
"1690","4289700675","4278190080","4278190080","4293697557","4278190080","4278190080","4285143567","4278190080","4278190080"
"1691","4290961784","4278190080","4278190080","4284480768","4278190080","4278190080","4285650463","4278190080","4278190080"
"1692","4294953164","4278190080","4278190080","4294770688","4278190080","4278190080","4292242719","4278190080","4278190080"
"1693","4292790527","4278190080","4278190080","4285202685","4278190080","4278190080","4281933782","4278190080","4278190080"
"1694","4291362810","4278190080","4278190080","4278255080","4278190080","4278190080","4280249814","4278190080","4278190080"
"1695","4278254984","4278255490","4278320518","4283301811","4283367091","4283367091","4292673522","4292935410","4292476916"
"1696","4294878464","4294943747","4294878464","4294899788","4294900045","4294965581","4294570719","4294702048","4294702048"
"1697","4278386132","4278386132","4278255575","4283824104","4283301876","4283301870","4293000689","4292870130","4292870130"
"1698","4294738439","4294933762","4294737664","4294822996","4294954319","4294954319","4294049758","4294049758","4294049758"
"1699","4290838272","4290838272","4290838272","4289920940","4289920940","4289986477","4293852127","4293852127","4293852127"
"1700","4278859138","4278859138","4278859138","4278247134","4278246877","4278247134","4294967295","4294967295","4294967295"
"1701","4279500561","4279303950","4279369488","4278240013","4278240013","4278240013","4294967295","4294967295","4294967295"
"1702","4282059417","4282059416","4282059417","4282843320","4282843319","4282777782","4294967295","4294967295","4294967295"
"1703","4279144576","4279144576","4279144576","4278502336","4278502336","4278502336","4278237107","4278237107","4278237107"
"1704","4287498762","4287498762","4287498762","4294377472","4294377472","4294377472","4294967295","4294967295","4294967295"
"1705","4282453649","4282453649","4282453649","4285138124","4285138124","4285138124","4288217293","4288217293","4288217293"
"1706","4280717326","4280717326","4280717326","4284664836","4284664836","4284664836","4281655808","4281655808","4281655808"
"1707","4285467919","4285467919","4285467919","4288613124","4288613124","4288613124","4290201344","4290201344","4290201344"
"1708","4293770865","4293770609","4293770865","4294508544","4294508544","4294508544","4285267968","4285267968","4285267968"
"1709","4289518079","4289518079","4289518079","4283536621","4283536621","4283536621","4280817032","4281344133","4280817032"
