Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3
"369082","259845","60291","43.83765","-295.6551","0","0"
"369083","259845","60324","43.38577","-295.1754","0","0"
"369084","259845","60357","42.94713","-294.6837","0","0"
"369085","259845","60391","42.52189","-294.1802","0","0"
"369086","259845","60424","42.10601","-293.6638","0","0"
"369087","259845","60458","41.70293","-293.1422","0","0"
"369088","259845","60491","41.30941","-292.6136","0","0"
"369089","259845","60524","40.9248","-292.0784","0","0"
"369090","259845","60558","40.54856","-291.5373","0","0"
"369091","259845","60624","39.8195","-290.4391","0","0"
"369092","259845","60658","39.46509","-289.8834","0","0"
"369093","259845","60724","38.77452","-288.7607","0","0"
"369094","259845","60758","38.43769","-288.1942","0","0"
"369095","259845","60824","37.77922","-287.0524","0","0"
"369096","259845","60858","37.45708","-286.4776","0","0"
"369097","259845","60924","36.82566","-285.3207","0","0"
"369098","259845","60958","36.51411","-284.7355","0","0"
"369099","259845","61024","35.90584","-283.5666","0","0"
"369100","259845","61058","35.60707","-282.9794","0","0"
"369101","259845","61124","35.01942","-281.8002","0","0"
"369102","259845","61158","34.73014","-281.2084","0","0"
"369103","259845","61224","34.16005","-280.0211","0","0"
"369104","259845","61258","33.87896","-279.4255","0","0"
"369105","259845","61324","33.32436","-278.2312","0","0"
"369106","259845","61358","33.05059","-277.6325","0","0"
"369107","259845","61424","32.51039","-276.432","0","0"
"369108","259845","61458","32.24184","-275.8266","0","0"
"369109","259845","61491","31.977","-275.2242","0","0"
"369110","259845","61525","31.71411","-274.621","0","0"
"369111","259845","61591","31.19396","-273.4125","0","0"
"369112","259845","61625","30.93658","-272.8073","0","0"
"369113","259845","61691","30.42755","-271.5946","0","0"
"369114","259845","61725","30.17543","-270.9874","0","0"
"369115","259845","61791","29.67594","-269.7714","0","0"
"369116","259845","61825","29.42844","-269.1626","0","0"
"369117","259845","61891","28.93783","-267.9437","0","0"
"369118","259845","61925","28.69474","-267.3336","0","0"
"369119","259845","61991","28.21099","-266.1082","0","0"
"369120","259845","62025","27.97174","-265.4969","0","0"
"369121","259845","62091","27.49688","-264.2732","0","0"
"369122","259845","62125","27.26123","-263.661","0","0"
"369123","259845","62191","26.79313","-262.4355","0","0"
"369124","259845","62225","26.56076","-261.8225","0","0"
"369125","259845","62291","26.09907","-260.5956","0","0"
"369126","259845","62325","25.86963","-259.9818","0","0"
"369127","259845","62391","25.41344","-258.7538","0","0"
"369128","259845","62425","25.18661","-258.1395","0","0"
"369129","259845","62458","24.96056","-257.5251","0","0"
"369130","259845","62492","24.73389","-256.9067","0","0"
"369131","259845","62558","24.28543","-255.6776","0","0"
"369132","259845","62592","24.06215","-255.0629","0","0"
"369133","259845","62658","23.61719","-253.8335","0","0"
"369134","259845","62692","23.39545","-253.2189","0","0"
"369135","259845","62758","22.95294","-251.9897","0","0"
"369136","259845","62792","22.73199","-251.3753","0","0"
"369137","259845","62858","22.29015","-250.1472","0","0"
"369138","259845","62892","22.06896","-249.5335","0","0"
"369139","259845","62958","21.62495","-248.3074","0","0"
"369140","259845","62992","21.40148","-247.6951","0","0"
"369141","259845","63025","21.17491","-247.0799","0","0"
"369142","259845","63059","20.94751","-246.4697","0","0"
"369143","259845","63125","20.47976","-245.2546","0","0"
"369144","259845","63159","20.23524","-244.6516","0","0"
"369145","259845","63225","19.76061","-243.4407","0","0"
"369146","259845","63259","19.53027","-242.8328","0","0"
"369147","259845","63325","19.07796","-241.6147","0","0"
"369148","259845","63359","18.85493","-241.0049","0","0"
"369149","259845","63425","18.41401","-239.7842","0","0"
"369150","259845","63459","18.19556","-239.1735","0","0"
"369151","259845","63525","17.76223","-237.9516","0","0"
"369152","259845","63559","17.54587","-237.3367","0","0"
"369153","259845","63625","17.11868","-236.1143","0","0"
"369154","259845","63659","16.90636","-235.503","0","0"
"369155","259845","63725","16.48435","-234.2805","0","0"
"369156","259845","63759","16.2745","-233.6692","0","0"
"369157","259845","63825","15.85699","-232.4467","0","0"
"369158","259845","63859","15.64931","-231.8356","0","0"
"369159","259845","63925","15.23581","-230.6136","0","0"
"369160","259845","63959","15.03014","-230.0026","0","0"
"369161","259845","64025","14.62071","-228.7811","0","0"
"369162","259845","64059","14.41686","-228.1704","0","0"
"369163","259845","64092","14.21229","-227.5561","0","0"
"369164","259845","64126","14.00977","-226.9457","0","0"
"369165","259845","64192","13.60639","-225.7252","0","0"
"369166","259845","64226","13.40549","-225.1152","0","0"
"369167","259845","64292","13.00567","-223.8955","0","0"
"369168","259845","64326","12.80656","-223.2859","0","0"
"369169","259845","64392","12.4101","-222.0671","0","0"
"369170","259845","64426","12.21276","-221.458","0","0"
"369171","259845","64492","11.81969","-220.2401","0","0"
"369172","259845","64526","11.62402","-219.6315","0","0"
"369173","259845","64559","11.42877","-219.0229","0","0"
"369174","259845","64593","11.2331","-218.4108","0","0"
"369175","259845","64659","10.84559","-217.1948","0","0"
"369176","259845","64693","10.65283","-216.5869","0","0"
"369177","259845","64759","10.26869","-215.3721","0","0"
"369178","259845","64793","10.07758","-214.7648","0","0"
"369179","259845","64859","9.696858","-213.551","0","0"
"369180","259845","64893","9.507514","-212.9444","0","0"
"369181","259845","64959","9.130181","-211.7319","0","0"
"369182","259845","64993","8.942546","-211.1259","0","0"
"369183","259845","65059","8.568767","-209.9146","0","0"
"369184","259845","65093","8.382758","-209.3092","0","0"
"369185","259845","65159","8.011366","-208.0954","0","0"
"369186","259845","65193","7.827094","-207.4908","0","0"
"369187","259845","65259","7.460531","-206.2822","0","0"
"369188","259845","65293","7.277995","-205.6782","0","0"
"369189","259845","65359","6.915121","-204.471","0","0"
"369190","259845","65393","6.734484","-203.8677","0","0"
"369191","259845","65459","6.375217","-202.6619","0","0"
"369192","259845","65493","6.196669","-202.0594","0","0"
"369193","259845","65559","5.841146","-200.8551","0","0"
"369194","259845","65593","5.664524","-200.2532","0","0"
"369195","259845","65626","5.487305","-199.648","0","0"
"369196","259845","65660","5.311985","-199.0467","0","0"
"369197","259845","65726","4.963135","-197.8448","0","0"
"369198","259845","65760","4.789876","-197.2443","0","0"
"369199","259845","65826","4.445204","-196.044","0","0"
"369200","259845","65860","4.273926","-195.4443","0","0"
"369201","259845","65926","3.933621","-194.2456","0","0"
"369202","259845","65960","3.76435","-193.6468","0","0"
"369203","259845","66026","3.428548","-192.4496","0","0"
"369204","259845","66060","3.261665","-191.8514","0","0"
"369205","259845","66126","2.930176","-190.6559","0","0"
"369206","259845","66160","2.764865","-190.0549","0","0"
"369207","259845","66226","2.438205","-188.8609","0","0"
"369208","259845","66260","2.276259","-188.2645","0","0"
"369209","259845","66326","1.954698","-187.0723","0","0"
"369210","259845","66360","1.79503","-186.4765","0","0"
"369211","259845","66426","1.47876","-185.2859","0","0"
"369212","259845","66460","1.321642","-184.6911","0","0"
"369213","259845","66526","1.010851","-183.5021","0","0"
"369214","259845","66560","0.8568522","-182.9081","0","0"
"369215","259845","66626","0.5514323","-181.7209","0","0"
"369216","259845","66660","0.3996582","-181.1239","0","0"
"369217","259845","66693","0.2494575","-180.531","0","0"
"369218","259845","66727","0.1003961","-179.9383","0","0"
"369219","259845","66793","-0.1946072","-178.7539","0","0"
"369220","259845","66827","-0.3401964","-178.1619","0","0"
"369221","259845","66893","-0.628635","-176.9791","0","0"
"369222","259845","66927","-0.770752","-176.388","0","0"
"369223","259845","66993","-1.052002","-175.2067","0","0"
"369224","259845","67027","-1.19062","-174.6164","0","0"
"369225","259845","67093","-1.464111","-173.4367","0","0"
"369226","259845","67127","-1.598877","-172.8472","0","0"
"369227","259845","67160","-1.73253","-172.258","0","0"
"369228","259845","67194","-1.864963","-171.6653","0","0"
"369229","259845","67260","-2.12462","-170.4882","0","0"
"369230","259845","67294","-2.251736","-169.9","0","0"
"369231","259845","67360","-2.50198","-168.7243","0","0"
"369232","259845","67394","-2.62424","-168.1367","0","0"
"369233","259845","67460","-2.864204","-166.9624","0","0"
"369234","259845","67494","-2.980957","-166.3756","0","0"
"369235","259845","67560","-3.209635","-165.2026","0","0"
"369236","259845","67594","-3.320313","-164.6163","0","0"
"369237","259845","67660","-3.536214","-163.4445","0","0"
"369238","259845","67694","-3.641195","-162.8591","0","0"
"369239","259845","67760","-3.848389","-161.6856","0","0"
"369240","259845","67794","-3.95006","-161.1014","0","0"
"369241","259845","67860","-4.149306","-159.9341","0","0"
"369242","259845","67894","-4.247396","-159.3512","0","0"
"369243","259845","67960","-4.439779","-158.1864","0","0"
"369244","259845","67994","-4.534342","-157.6048","0","0"
"369245","259845","68060","-4.719916","-156.4428","0","0"
"369246","259845","68094","-4.810927","-155.8625","0","0"
"369247","259845","68160","-4.989773","-154.7034","0","0"
"369248","259845","68194","-5.077365","-154.1246","0","0"
"369249","259845","68227","-5.164496","-153.5425","0","0"
"369250","259845","68261","-5.250109","-152.9647","0","0"
"369251","259845","68327","-5.417426","-151.8104","0","0"
"369252","259845","68361","-5.499674","-151.234","0","0"
"369253","259845","68427","-5.660509","-150.0827","0","0"
"369254","259845","68461","-5.739394","-149.5079","0","0"
"369255","259845","68527","-5.893908","-148.3598","0","0"
"369256","259845","68561","-5.969482","-147.7866","0","0"
"369257","259845","68627","-6.11773","-146.6417","0","0"
"369258","259845","68661","-6.190023","-146.0702","0","0"
"369259","259845","68727","-6.332004","-144.9287","0","0"
"369260","259845","68761","-6.401666","-144.3552","0","0"
"369261","259845","68794","-6.469916","-143.7859","0","0"
"369262","259845","68828","-6.537326","-143.2172","0","0"
"369263","259845","68894","-6.66881","-142.0815","0","0"
"369264","259845","68928","-6.733046","-141.5146","0","0"
"369265","259845","68994","-6.85867","-140.3824","0","0"
"369266","259845","69028","-6.919922","-139.8172","0","0"
"369267","259845","69094","-7.039713","-138.6889","0","0"
"369268","259845","69128","-7.098009","-138.1256","0","0"
"369269","259845","69194","-7.212104","-137.0009","0","0"
"369270","259845","69228","-7.267524","-136.4396","0","0"
"369271","259845","69294","-7.376194","-135.3154","0","0"
"369272","259845","69328","-7.428928","-134.7559","0","0"
"369273","259845","69394","-7.531657","-133.6391","0","0"
"369274","259845","69428","-7.58176","-133.0817","0","0"
"369275","259845","69494","-7.678982","-131.9688","0","0"
"369276","259845","69528","-7.726481","-131.4135","0","0"
"369277","259845","69594","-7.818387","-130.3048","0","0"
"369278","259845","69628","-7.863227","-129.7515","0","0"
"369279","259845","69694","-7.95006","-128.647","0","0"
"369280","259845","69728","-7.992323","-128.0958","0","0"
"369281","259845","69761","-8.033746","-127.5453","0","0"
"369282","259845","69795","-8.074409","-126.9922","0","0"
"369283","259845","69861","-8.153185","-125.8948","0","0"
"369284","259845","69895","-8.191135","-125.3473","0","0"
"369285","259845","69961","-8.265056","-124.2544","0","0"
"369286","259845","69995","-8.300646","-123.7091","0","0"
"369287","259845","70061","-8.369846","-122.6207","0","0"
"369288","259845","70095","-8.403212","-122.0776","0","0"
"369289","259845","70161","-8.467801","-120.9937","0","0"
"369290","259845","70195","-8.498997","-120.4531","0","0"
"369291","259845","70261","-8.559082","-119.3738","0","0"
"369292","259845","70295","-8.588162","-118.8354","0","0"
"369293","259845","70361","-8.644097","-117.7576","0","0"
"369294","259845","70395","-8.671062","-117.2215","0","0"
"369295","259845","70461","-8.72263","-116.1518","0","0"
"369296","259845","70495","-8.747586","-115.6182","0","0"
"369297","259845","70561","-8.795085","-114.5535","0","0"
"369298","259845","70595","-8.818089","-114.0222","0","0"
"369299","259845","70661","-8.861653","-112.9624","0","0"
"369300","259845","70695","-8.882731","-112.4337","0","0"
"369301","259845","70761","-8.922553","-111.3788","0","0"
"369302","259845","70795","-8.941759","-110.8526","0","0"
"369303","259845","70828","-8.960233","-110.3239","0","0"
"369304","259845","70862","-8.978082","-109.7995","0","0"
"369305","259845","70928","-9.012072","-108.7531","0","0"
"369306","259845","70962","-9.028157","-108.2312","0","0"
"369307","259845","71028","-9.058702","-107.1899","0","0"
"369308","259845","71062","-9.073107","-106.6707","0","0"
"369309","259845","71128","-9.100342","-105.6346","0","0"
"369310","259845","71162","-9.113146","-105.1179","0","0"
"369311","259845","71228","-9.13718","-104.0872","0","0"
"369312","259845","71262","-9.148438","-103.5732","0","0"
"369313","259845","71328","-9.169379","-102.5479","0","0"
"369314","259845","71362","-9.179227","-102.0334","0","0"
"369315","259845","71395","-9.188531","-101.523","0","0"
"369316","259845","71429","-9.197211","-101.0136","0","0"
"369317","259845","71495","-9.213433","-99.99735","0","0"
"369318","259845","71529","-9.220757","-99.49061","0","0"
"369319","259845","71595","-9.234185","-98.47991","0","0"
"369320","259845","71629","-9.240208","-97.97598","0","0"
"369321","259845","71695","-9.251004","-96.97081","0","0"
"369322","259845","71729","-9.255751","-96.46958","0","0"
"369323","259845","71795","-9.264051","-95.47018","0","0"
"369324","259845","71829","-9.267632","-94.97188","0","0"
"369325","259845","71895","-9.273492","-93.97506","0","0"
"369326","259845","71929","-9.275933","-93.47959","0","0"
"369327","259845","71995","-9.27946","-92.49149","0","0"
"369328","259845","72029","-9.280816","-91.99899","0","0"
"369329","259845","72095","-9.282227","-91.01679","0","0"
"369330","259845","72129","-9.282416","-90.52723","0","0"
"369331","259845","72195","-9.281874","-89.55093","0","0"
"369332","259845","72229","-9.281006","-89.0642","0","0"
"369333","259845","72295","-9.278456","-88.09383","0","0"
"369334","259845","72329","-9.276692","-87.61018","0","0"
"369335","259845","72362","-9.274686","-87.12747","0","0"
"369336","259845","72462","-9.266765","-85.6823","0","0"
"369337","259845","72496","-9.263455","-85.20361","0","0"
"369338","259845","72562","-9.256239","-84.24944","0","0"
"369339","259845","72596","-9.252034","-83.77372","0","0"
"369340","259845","72662","-9.242079","-82.8256","0","0"
"369341","259845","72696","-9.236356","-82.35307","0","0"
"369342","259845","72762","-9.222711","-81.41114","0","0"
"369343","259845","72796","-9.215169","-80.94171","0","0"
"369344","259845","72862","-9.198079","-80.00597","0","0"
"369345","259845","72896","-9.188612","-79.53977","0","0"
"369346","259845","72929","-9.178602","-79.07158","0","0"
"369347","259845","72963","-9.168104","-78.60753","0","0"
"369348","259845","73029","-9.145453","-77.68242","0","0"
"369349","259845","73063","-9.133084","-77.22149","0","0"
"369350","259845","73129","-9.107069","-76.30273","0","0"
"369351","259845","73163","-9.093181","-75.84503","0","0"
"369352","259845","73229","-9.063938","-74.93299","0","0"
"369353","259845","73263","-9.048665","-74.47853","0","0"
"369354","259845","73329","-9.016194","-73.57286","0","0"
"369355","259845","73363","-8.999295","-73.12177","0","0"
"369356","259845","73429","-8.963976","-72.22282","0","0"
"369357","259845","73529","-8.906928","-70.87983","0","0"
"369358","259845","73563","-8.887044","-70.43548","0","0"
"369359","259845","73629","-8.845784","-69.54991","0","0"
"369360","259845","73663","-8.824598","-69.1088","0","0"
"369361","259845","73729","-8.780653","-68.23","0","0"
"369362","259845","73763","-8.75784","-67.7924","0","0"
"369363","259845","73829","-8.711209","-66.92047","0","0"
"369364","259845","73863","-8.687256","-66.48625","0","0"
"369365","259845","73929","-8.637967","-65.62121","0","0"
"369366","259845","73996","-8.586914","-64.75816","0","0"
"369367","259845","74030","-8.561008","-64.32973","0","0"
"369368","259845","74096","-8.507596","-63.47641","0","0"
"369369","259845","74130","-8.480198","-63.05151","0","0"
"369370","259845","74196","-8.424534","-62.2052","0","0"
"369371","259845","74230","-8.396132","-61.78391","0","0"
"369372","259845","74296","-8.338189","-60.94474","0","0"
"369373","259845","74330","-8.308729","-60.52684","0","0"
"369374","259845","74396","-8.248671","-59.69493","0","0"
"369375","259845","74430","-8.217937","-59.28067","0","0"
"369376","259845","74496","-8.155545","-58.4533","0","0"
"369377","259845","74530","-8.124159","-58.04278","0","0"
"369378","259845","74596","-8.05995","-57.22515","0","0"
"369379","259845","74630","-8.027235","-56.81827","0","0"
"369380","259845","74696","-7.961209","-56.00813","0","0"
"369381","259845","74796","-7.859918","-54.80199","0","0"
"369382","259845","74896","-7.755941","-53.60699","0","0"
"369383","259845","75063","-7.577121","-51.63783","0","0"
"369384","259845","75163","-7.466824","-50.47293","0","0"
"369385","259845","75263","-7.354574","-49.31938","0","0"
"369386","259845","75363","-7.240207","-48.1773","0","0"
"369387","259845","75463","-7.124159","-47.04668","0","0"
"369388","259845","75497","-7.084879","-46.67244","0","0"
"369389","259845","75530","-7.045519","-46.29714","0","0"
"369390","259845","75630","-6.926378","-45.18607","0","0"
"369391","259845","75730","-6.805935","-44.08656","0","0"
"369392","259845","75830","-6.683974","-42.99897","0","0"
"369393","259845","75930","-6.560764","-41.92331","0","0"
"369394","259845","76030","-6.436496","-40.85941","0","0"
"369395","259845","76130","-6.310709","-39.80544","0","0"
"369396","259845","76230","-6.184326","-38.7657","0","0"
"369397","259845","76330","-6.057292","-37.73818","0","0"
"369398","259845","76430","-5.929362","-36.72279","0","0"
"369399","259845","76530","-5.800863","-35.71974","0","0"
"369400","259845","76697","-5.585449","-34.07339","0","0"
"369401","259845","76797","-5.455919","-33.10335","0","0"
"369402","259845","76897","-5.326308","-32.14595","0","0"
"369403","259845","76997","-5.196371","-31.20099","0","0"
"369404","259845","77164","-4.979791","-29.65255","0","0"
"369405","259845","77264","-4.850098","-28.74154","0","0"
"369406","259845","77364","-4.720649","-27.84351","0","0"
"369407","259845","77464","-4.59158","-26.95819","0","0"
"369408","259845","77664","-4.334635","-25.22498","0","0"
"369409","259845","77764","-4.207167","-24.37895","0","0"
"369410","259845","77864","-4.080404","-23.54595","0","0"
"369411","259845","77964","-3.954481","-22.72632","0","0"
"369412","259845","78064","-3.829319","-21.91996","0","0"
"369413","259845","78231","-3.62264","-20.60406","0","0"
"369414","259845","78331","-3.50019","-19.8335","0","0"
"369415","259845","78431","-3.378906","-19.07639","0","0"
"369416","259845","78531","-3.25887","-18.33295","0","0"
"369417","259845","78731","-3.022597","-16.88579","0","0"
"369418","259845","78831","-2.90663","-16.18358","0","0"
"369419","259845","78931","-2.792101","-15.49525","0","0"
"369420","259845","79031","-2.679226","-14.82102","0","0"
"369421","259845","79198","-2.494602","-13.72685","0","0"
"369422","259845","79298","-2.386176","-13.09007","0","0"
"369423","259845","79398","-2.279622","-12.46749","0","0"
"369424","259845","79498","-2.174913","-11.85907","0","0"
"369425","259845","79665","-2.004666","-10.87711","0","0"
"369426","259845","79765","-1.905056","-10.30594","0","0"
"369427","259845","79965","-1.712294","-9.209581","0","0"
"369428","259845","80165","-1.528266","-8.171882","0","0"
"369429","259845","80365","-1.35319","-7.192214","0","0"
"369430","259845","80565","-1.187636","-6.273478","0","0"
"369431","259845","80732","-1.056966","-5.552829","0","0"
"369432","259845","80932","-0.9096408","-4.745056","0","0"
"369433","259845","81132","-0.7719455","-3.998542","0","0"
"369434","259845","81299","-0.6643609","-3.423279","0","0"
"369435","259845","81499","-0.5448948","-2.791016","0","0"
"369436","259845","81699","-0.4361708","-2.221734","0","0"
"369437","259845","81899","-0.3381076","-1.715603","0","0"
"369438","259845","82099","-0.2522787","-1.273994","0","0"
"369439","259845","82333","-0.1668294","-0.8402439","0","0"
"369440","259845","82566","-0.09898546","-0.4957208","0","0"
"369441","259845","82766","-0.05430773","-0.2717082","0","0"
"369442","259845","82966","-0.02275933","-0.1140883","0","0"
"369443","259845","83166","-0.004747179","-0.02374946","0","0"
"369444","259845","83333","-2.712674E-05","-0.0001220703","0","0"
"369445","254276","0","0","0","0","0"
"369446","254276","5133","-0.00469123","-0.009914822","0","0"
"369447","254276","5400","-0.04200575","-0.08860949","0","0"
"369448","254276","5667","-0.1159109","-0.2446153","0","0"
"369449","254276","5967","-0.2419705","-0.5107287","0","0"
"369450","254276","6267","-0.412713","-0.8706597","0","0"
"369451","254276","6567","-0.6277924","-1.321994","0","0"
"369452","254276","6867","-0.887458","-1.862088","0","0"
"369453","254276","7167","-1.193075","-2.487671","0","0"
"369454","254276","7467","-1.54549","-3.19576","0","0"
"369455","254276","7767","-1.951135","-3.980415","0","0"
"369456","254276","8067","-2.434608","-4.8251","0","0"
"369457","254276","8367","-3.022634","-5.708239","0","0"
"369458","254276","8600","-3.551721","-6.416979","0","0"
"369459","254276","8800","-4.064453","-7.028985","0","0"
"369460","254276","8967","-4.540366","-7.533054","0","0"
"369461","254276","9167","-5.172882","-8.122735","0","0"
"369462","254276","9367","-5.866616","-8.69614","0","0"
"369463","254276","9567","-6.616428","-9.254109","0","0"
"369464","254276","9767","-7.420444","-9.794067","0","0"
"369465","254276","9967","-8.284559","-10.30052","0","0"
"369466","254276","10100","-8.89702","-10.60931","0","0"
"369467","254276","10267","-9.701799","-10.95875","0","0"
"369468","254276","10400","-10.37423","-11.20951","0","0"
"369469","254276","10533","-11.07336","-11.42444","0","0"
"369470","254276","10633","-11.61543","-11.55467","0","0"
"369471","254276","10767","-12.35985","-11.68089","0","0"
"369472","254276","10867","-12.93156","-11.74255","0","0"
"369473","254276","10967","-13.51304","-11.77521","0","0"
"369474","254276","11067","-14.1027","-11.7776","0","0"
"369475","254276","11167","-14.69879","-11.74776","0","0"
"369476","254276","11233","-15.09842","-11.70547","0","0"
"369477","254276","11333","-15.69934","-11.60895","0","0"
"369478","254276","11467","-16.50282","-11.43385","0","0"
"369479","254276","11667","-17.71739","-11.11259","0","0"
"369480","254276","11833","-18.73437","-10.78872","0","0"
"369481","254276","12067","-20.16078","-10.2502","0","0"
"369482","254276","12267","-21.38927","-9.729261","0","0"
"369483","254276","12500","-22.8238","-9.048408","0","0"
"369484","254276","12767","-24.46389","-8.182983","0","0"
"369485","254276","13000","-25.90314","-7.363458","0","0"
"369486","254276","13367","-28.1749","-5.973647","0","0"
"369487","254276","13767","-30.71354","-4.402914","0","0"
"369488","254276","14167","-33.30383","-2.767402","0","0"
"369489","254276","14667","-36.6139","-0.6473253","0","0"
"369490","254276","15167","-39.99915","1.545953","0","0"
"369491","254276","15767","-44.14975","4.263536","0","0"
"369492","254276","16367","-48.38246","7.064291","0","0"
"369493","254276","17167","-54.13976","10.89113","0","0"
"369494","254276","17233","-54.62444","11.21404","0","0"
"369495","254276","18367","-62.93904","16.78979","0","0"
"369496","254276","18433","-63.42941","17.12484","0","0"
"369497","254276","18733","-65.61783","18.66691","0","0"
"369498","254276","19033","-67.78626","20.24679","0","0"
"369499","254276","19433","-70.64962","22.39936","0","0"
"369500","254276","19733","-72.76598","24.05561","0","0"
"369501","254276","19833","-73.45681","24.62537","0","0"
"369502","254276","19933","-74.12265","25.22358","0","0"
"369503","254276","20033","-74.76795","25.84344","0","0"
"369504","254276","20100","-75.18443","26.27014","0","0"
"369505","254276","20167","-75.58644","26.71019","0","0"
"369506","254276","20233","-75.97111","27.16511","0","0"
"369507","254276","20300","-76.33807","27.63407","0","0"
"369508","254276","20400","-76.85947","28.35858","0","0"
"369509","254276","20500","-77.35001","29.10338","0","0"
"369510","254276","20567","-77.66105","29.60955","0","0"
"369511","254276","20633","-77.95502","30.12533","0","0"
"369512","254276","20733","-78.36691","30.91393","0","0"
"369513","254276","20900","-79.0058","32.24939","0","0"
"369514","254276","21033","-79.47964","33.33217","0","0"
"369515","254276","21233","-80.13126","34.97613","0","0"
"369516","254276","21433","-80.72176","36.63671","0","0"
"369517","254276","21633","-81.25769","38.30872","0","0"
"369518","254276","21833","-81.74011","39.98927","0","0"
"369519","254276","22033","-82.16811","41.67623","0","0"
"369520","254276","22233","-82.54942","43.36547","0","0"
"369521","254276","22433","-82.89672","45.05241","0","0"
"369522","254276","22533","-83.05083","45.89589","0","0"
"369523","254276","22733","-83.30721","47.5834","0","0"
"369524","254276","22833","-83.40857","48.42668","0","0"
"369525","254276","22933","-83.4921","49.26906","0","0"
"369526","254276","23133","-83.6093","50.94897","0","0"
"369527","254276","23333","-83.66791","52.61953","0","0"
"369528","254276","23533","-83.67005","54.2779","0","0"
"369529","254276","23733","-83.60327","55.92107","0","0"
"369530","254276","23833","-83.54557","56.73592","0","0"
"369531","254276","23933","-83.46593","57.54519","0","0"
"369532","254276","24033","-83.36233","58.3479","0","0"
"369533","254276","24133","-83.23922","59.14391","0","0"
"369534","254276","24233","-83.0921","59.93184","0","0"
"369535","254276","24333","-82.91624","60.70962","0","0"
"369536","254276","24433","-82.70956","61.47551","0","0"
"369537","254276","24533","-82.47624","62.22929","0","0"
"369538","254276","24633","-82.21893","62.97068","0","0"
"369539","254276","24733","-81.9389","63.69905","0","0"
"369540","254276","24833","-81.63505","64.41294","0","0"
"369541","254276","24933","-81.30689","65.11098","0","0"
"369542","254276","25033","-80.95628","65.79278","0","0"
"369543","254276","25133","-80.58453","66.45783","0","0"
"369544","254276","25233","-80.18958","67.10372","0","0"
"369545","254276","25333","-79.77168","67.7291","0","0"
"369546","254276","25433","-79.33506","68.33543","0","0"
"369547","254276","25533","-78.8844","68.92503","0","0"
"369548","254276","25633","-78.42014","69.49734","0","0"
"369549","254276","25733","-77.94175","70.05097","0","0"
"369550","254276","25833","-77.44947","70.58507","0","0"
"369551","254276","26033","-76.43173","71.59846","0","0"
"369552","254276","26133","-75.90793","72.0775","0","0"
"369553","254276","26233","-75.37022","72.53212","0","0"
"369554","254276","26333","-74.81628","72.95733","0","0"
"369555","254276","26433","-74.25121","73.35764","0","0"
"369556","254276","26533","-73.67439","73.73003","0","0"
"369557","254276","26633","-73.08436","74.06902","0","0"
"369558","254276","26733","-72.48072","74.36967","0","0"
"369559","254276","26833","-71.86738","74.63486","0","0"
"369560","254276","26933","-71.24735","74.86666","0","0"
"369561","254276","27033","-70.62351","75.06374","0","0"
"369562","254276","27133","-69.9933","75.22465","0","0"
"369563","254276","27233","-69.36179","75.34337","0","0"
"369564","254276","27333","-68.73066","75.42142","0","0"
"369565","254276","27433","-68.10298","75.46627","0","0"
"369566","254276","27600","-67.06954","75.48716","0","0"
"369567","254276","27733","-66.25707","75.4566","0","0"
"369568","254276","27933","-65.06678","75.33958","0","0"
"369569","254276","28133","-63.9117","75.17149","0","0"
"369570","254276","28333","-62.79427","74.95797","0","0"
"369571","254276","28533","-61.71928","74.69202","0","0"
"369572","254276","28733","-60.69135","74.37252","0","0"
"369573","254276","28933","-59.71006","74.01336","0","0"
"369574","254276","29133","-58.76966","73.63761","0","0"
"369575","254276","29333","-57.87215","73.24486","0","0"
"369576","254276","29533","-57.01583","72.84257","0","0"
"369577","254276","29733","-56.1924","72.45115","0","0"
"369578","254276","30033","-55.01809","71.88939","0","0"
"369579","254276","30333","-53.92045","71.35538","0","0"
"369580","254276","30633","-52.89882","70.85578","0","0"
"369581","254276","30933","-51.9555","70.39118","0","0"
"369582","254276","31233","-51.09153","69.96467","0","0"
"369583","254276","31533","-50.30883","69.57762","0","0"
"369584","254276","31833","-49.60948","69.23103","0","0"
"369585","254276","32133","-48.99525","68.92642","0","0"
"369586","254276","32433","-48.46809","68.66518","0","0"
"369587","254276","32733","-48.03014","68.44807","0","0"
"369588","254276","33033","-47.68349","68.27619","0","0"
"369589","254276","33333","-47.43016","68.15055","0","0"
"369590","254276","33633","-47.27222","68.07224","0","0"
"369591","254276","33933","-47.21172","68.04225","0","0"
"369592","254276","39033","-47.2055","68.03918","0","0"
"369593","254276","39167","-47.1609","68.01705","0","0"
"369594","254276","39300","-47.07249","67.97321","0","0"
"369595","254276","39467","-46.90164","67.88853","0","0"
"369596","254276","39600","-46.71771","67.79736","0","0"
"369597","254276","39767","-46.43011","67.65489","0","0"
"369598","254276","39900","-46.15486","67.51862","0","0"
"369599","254276","40067","-45.75566","67.32118","0","0"
"369600","254276","40200","-45.3932","67.14211","0","0"
"369601","254276","40367","-44.88762","66.89256","0","0"
"369602","254276","40500","-44.44215","66.67287","0","0"
"369603","254276","40667","-43.8355","66.37373","0","0"
"369604","254276","40800","-43.31136","66.11526","0","0"
"369605","254276","40967","-42.6091","65.76885","0","0"
"369606","254276","41167","-41.6994","65.32018","0","0"
