Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown4_6,Unknown4_7
"6659","-2023.019","6641.304","8.842899E-05","539.1309","665.2651","1505","2850","3020","3066","0","3019","0","0","0"
"6660","3392.23","1032.965","75.10773","34.49099","102.8526","1220","3078","3082","3086","3082","3019","0","0","0"
"6666","2311.538","161.4444","164.7431","156.9167","240.7526","1481","3079","3079","3079","3079","3019","0","0","0"
"6667","2735.099","4730.519","25.47318","79.76218","95.37182","1220","2295","3020","2295","0","3019","0","0","0"
"6668","2950.396","6529.052","-296.6707","75.44645","75.52962","1220","2296","3020","0","0","3019","0","0","0"
"6670","2950.396","6529.052","-109.9415","56.04013","56.05778","1220","2297","3020","0","0","3019","0","0","0"
"6675","3466.434","1866.88","0.8479818","7.697537","13.3117","1511","2101","3020","2101","3020","3019","0","0","0"
"6677","6806.99","15876.39","147.5389","162.8171","163.0836","1060","2711","9","0","0","3","0","0","0"
"6679","6471.946","4291.389","8.024305","314.7691","381.5664","1220","2318","3020","2318","0","3019","0","0","0"
"6680","6471.946","4633.505","8.024305","196.7573","224.8231","1220","2318","2586","2318","0","3019","0","0","0"
"6682","6310.458","3881.059","8.024305","314.7691","381.5664","1220","2318","3020","2318","0","3019","0","0","0"
"6683","5985.175","3683.668","8.024312","314.7691","381.5664","1220","2318","3020","0","0","3019","0","0","0"
"6685","5320.847","5761.456","-524.4649","545.6027","802.8798","1220","2318","2586","0","0","3019","0","0","0"
"6688","1697.934","4656.431","137.194","77.62099","149.0119","1220","2566","2876","2566","0","3019","0","0","0"
"6689","1796.38","5195.851","38.04544","117.1947","193.8303","1220","2572","2876","2798","0","3019","0","0","0"
"6697","1351.349","4203.718","107.9357","10.26643","19.83618","1220","2589","2810","2589","0","3019","0","0","0"
"6720","4776.411","5908.608","8.024364","310.1665","374.3633","1220","2357","3020","0","0","3019","0","0","0"
"6722","4034.965","7235.552","-513.304","106.3882","122.8214","1220","2645","3020","2645","0","3019","0","0","0"
"6723","3449.295","2306.771","246.2132","101.5305","149.9558","1220","2377","3082","2760","3082","3019","0","0","0"
"6724","3424.622","2179.568","275.6674","108.85","162.9365","1220","2377","3082","2760","3082","3019","0","0","0"
"6727","2876.969","-4444.66","0","25.00158","156.6907","606","12","9","0","0","3","0","0","0"
"6770","2331.306","94.84028","164.7431","156.9167","240.7526","1481","2387","3079","3079","3079","3019","0","0","0"
"6773","4647.349","7431.31","-153.1031","53.31563","53.37588","1220","3064","3020","0","0","3019","0","0","0"
"6776","4517.186","-5280.266","136.6182","59.64095","104.0298","1515","2399","2399","2399","2399","3","0","0","0"
"6777","4520.141","-6702.512","105.6003","195.6057","229.4229","1515","2400","2400","2400","2400","3","0","0","0"
"6783","3012.569","3103.139","584.2015","721.8928","971.8548","1477","3080","3020","3080","3020","3019","0","0","0"
"6786","-3070.75","8268.392","0","843.426","900.2618","1520","2402","9","0","0","3","0","0","0"
"6787","1296.215","2408.847","-121.4393","206.8388","365.4643","1220","2398","2406","2398","0","3019","0","0","0"
"6788","3671.622","6351.113","221.5276","366.6054","441.8187","1220","3081","2729","3081","0","3019","0","0","0"
"6789","2301.036","6155.278","-130.7049","0.1388889","50.52597","1220","2612","3020","2612","0","3019","0","0","0"
"6790","2905.038","6667.421","-56.04352","66.60544","66.60544","1220","2441","3020","2741","0","3019","0","0","0"
"6794","1152.369","1280.746","18.44243","279.2531","458.2965","1481","2415","2415","2415","2415","3019","0","0","0"
"6795","927.2969","2215.677","-104.6817","217.4992","349.573","1220","2398","2406","2398","0","3019","0","0","0"
"6796","0","0","0","3.555565","17.92534","1528","1022","9","1022","0","3","0","0","0"
"6824","-812.3472","4239.377","755.95","68.91599","98.46473","1220","2420","3020","0","0","3019","0","0","0"
"6827","-489.691","7670.121","23.90614","202.0644","296.1311","1220","2420","2588","2420","0","3019","0","0","0"
"6830","-740.6094","4535.378","770.2512","121.0517","174.8768","1220","2421","2586","2421","0","3019","0","0","0"
"6832","2909.527","1388.255","-0.3093372","55.55148","84.34068","1458","2422","9","0","0","3","0","0","0"
"6833","2572.45","1841.905","-51.32772","63.73437","134.8336","1458","2423","9","0","0","3","0","0","0"
"6834","2743.105","1610.208","-51.32437","37.76212","83.7682","1458","2424","9","0","0","3","0","0","0"
"6836","2849.921","1680.392","-51.32437","56.26794","90.67259","1458","2450","9","0","0","3","0","0","0"
"6837","3066.318","1723.152","-51.43229","33.29723","63.79955","1458","2424","9","0","0","3","0","0","0"
"6839","2996.449","1801.224","-51.32437","39.83177","65.23547","1458","2425","9","0","0","3","0","0","0"
"6840","3058.396","1626.871","-38.14596","31.53817","60.69117","1458","2426","9","0","0","3","0","0","0"
"6842","0","0","0","8.259783","29.4989","1479","2226","9","0","0","3","0","0","0"
"6843","0","0","0","10.6701","25.13623","1492","2434","3020","0","0","3019","0","0","0"
"6852","1081.267","3946.586","107.9357","10.26643","19.83618","1220","2340","2810","2340","0","3019","0","0","0"
"6855","745.6702","2466.38","-21.51929","148.0039","381.3075","1481","2442","3020","0","0","3019","0","0","0"
"6856","1466.519","2534.527","39.95456","217.4337","306.307","1481","2443","3020","0","0","3019","0","0","0"
"6857","1607.557","1947.124","87.13352","266.5343","353.7333","1481","2444","3020","0","0","3019","0","0","0"
"6858","1918.137","1622.449","94.10416","266.5343","353.7333","1481","2444","3020","0","0","3019","0","0","0"
"6863","1170.211","3283.485","59.90215","85.49119","141.6859","1481","2448","3020","0","0","3019","0","0","0"
"6866","2945.725","1900.307","-181.6354","84.40971","139.1378","1458","2449","9","0","0","3","0","0","0"
"6867","2934.958","1276.396","92.77952","45.99166","73.70383","1458","2451","9","0","0","3","0","0","0"
"6868","3203.568","1626.242","-60.3125","78.61926","106.0642","1458","2452","9","0","0","3","0","0","0"
"6869","15391.49","7320.778","310.7199","162.8483","238.9248","1060","309","310","10","11","3","0","0","0"
"6870","15804.41","7315.299","310.7199","162.8483","238.9248","1060","307","308","10","11","4","0","0","0"
"6872","526.8574","4817.3","-39.48248","390.3717","460.9619","1220","3084","3020","3084","0","3019","0","0","0"
"6873","1168.833","5044.28","29.04251","265.2247","368.7446","1220","3084","3020","3084","0","3019","0","0","0"
"6874","925.6924","4824.786","40.52892","298.4636","360.6155","1220","3084","3020","3084","0","3019","0","0","0"
"6875","5075.927","5571.213","160.4326","136.5401","200.047","1220","2357","3020","0","0","3019","0","0","0"
"6876","7402.834","7296.529","43.78418","340.3528","449.3031","1492","2101","2429","0","0","3019","0","0","0"
"6880","0","0","0","156.9167","240.7526","1523","3079","3079","3079","3079","3019","0","0","0"
"6881","1857.09","703.6455","164.7431","156.9167","240.7526","1523","2387","3079","3079","3079","3019","0","0","0"
"6882","1152.369","1280.746","18.44243","279.2531","458.2965","1523","2415","2415","2415","2415","3019","0","0","0"
"6883","687.2236","2598.271","-21.51929","319.8873","468.3892","1523","2442","3020","0","0","3019","0","0","0"
"6884","1466.519","2534.527","39.95456","217.4337","306.307","1523","2443","3020","0","0","3019","0","0","0"
"6885","1607.557","1947.124","87.13352","266.5343","353.7333","1523","2444","3020","0","0","3019","0","0","0"
"6886","1918.137","1622.449","94.10416","266.5343","353.7333","1523","2444","3020","0","0","3019","0","0","0"
"6887","1170.211","3283.484","59.90215","85.49119","141.6859","1523","2448","3020","0","0","3019","0","0","0"
"6888","1260.472","5938.516","77.52607","93.38838","173.1517","1220","2090","3020","2090","0","3019","0","0","0"
"6893","9517.686","-13572.45","-7.85641E-07","1007.287","1179.767","605","2502","9","0","0","3","0","0","0"
"6894","1684.595","3193.031","173.4191","147.1716","205.5919","1220","2503","3020","2503","0","3019","0","0","0"
"6895","1753.436","3389.497","173.4191","128.9919","186.8788","1220","2503","3020","2503","0","3019","0","0","0"
"6896","2020.918","4438.053","163.3047","99.88182","161.2692","1220","2504","3020","2504","0","3019","0","0","0"
"6897","2212.599","4471.872","163.3047","116.1025","161.9273","1220","2504","3020","2504","0","3019","0","0","0"
"6898","2352.809","4372.487","163.3047","99.88182","147.1387","1220","2504","3020","2504","0","3019","0","0","0"
"6899","2525.681","4274.684","203.3247","103.8158","155.7627","1220","2504","3020","2504","0","3019","0","0","0"
"6900","2538.565","4468.69","203.3247","132.098","181.9916","1220","2504","3020","2504","0","3019","0","0","0"
"6901","2394.937","4622.076","167.7006","152.1741","213.0084","1220","2504","3020","2504","0","3019","0","0","0"
"6902","2480.888","4786.09","167.7006","101.6712","151.0048","1220","2504","3020","2504","0","3019","0","0","0"
"6903","1855.777","4431.337","145.5313","119.7065","161.2692","1220","2504","3020","2504","0","3019","0","0","0"
"6904","1925.541","4282.246","194.1788","48.05819","100.5595","1220","2504","3020","2504","0","3019","0","0","0"
"6905","1908.19","4226.112","186.6163","48.05819","89.75571","1220","2504","3020","2504","0","3019","0","0","0"
"6906","1869.621","4173.159","186.5069","48.05819","85.58176","1220","2504","3020","2504","0","3019","0","0","0"
"6907","1824.76","4116.685","186.2639","48.05819","86.43262","1220","2504","3020","2504","0","3019","0","0","0"
"6908","1930.604","4339.959","194.1788","48.05819","100.5595","1220","2504","3020","2504","0","3019","0","0","0"
"6909","0","0","0","101.5759","162.244","1519","3079","3020","0","0","3019","0","0","0"
"6910","2081.541","5392.571","-0.4663513","81.97398","147.002","1220","2504","3020","2504","0","3019","0","0","0"
"6913","-12806","12293.47","-221.3377","236.87","340.7611","1520","2506","9","0","0","3","0","0","0"
"6915","1137.619","1067.38","17.84664","33.42626","58.47458","1469","2518","9","0","0","3","0","0","0"
"6916","947.043","1084.411","21.8348","33.60016","56.58517","1469","2519","9","0","0","3","0","0","0"
"6917","1095.708","1056.032","21.68435","26.91498","41.19911","1469","2518","9","0","0","3","0","0","0"
"6918","1206.121","1081.987","21.68435","42.73861","66.69899","1469","2518","9","0","0","3","0","0","0"
"6925","1898.099","5686.306","38.04544","91.81184","232.4496","1220","2572","2876","2798","0","3019","0","0","0"
"6926","2760.237","2027.374","-211.7882","130.8183","209.5765","1458","2449","9","0","0","3","0","0","0"
"6927","2965.383","1649.449","-47.03125","31.53817","61.11581","1458","2426","9","0","0","3","0","0","0"
"6928","6164.114","4833.355","-280.0291","272.8276","516.356","1220","2318","2586","2318","0","3019","0","0","0"
"6929","5601.418","5396.005","-306.6713","465.2267","720.64","1220","2318","2586","2318","0","3019","0","0","0"
"6937","3310.646","1405.398","82.34776","56.04714","72.49094","1511","2235","3020","0","0","3019","0","0","0"
"6938","3263.414","1513.277","95.6236","56.04714","72.49094","1511","2235","3020","0","0","3019","0","0","0"
"6941","0","0","0","41.12999","43.40987","1475","2098","2428","2098","2428","3","0","0","0"
"6944","4961.23","2874.365","141.7811","73.31316","109.4595","1475","2531","2428","2531","2428","3","0","0","0"
"6950","0","0","0","89.9431","125.872","1590","2539","3020","0","0","3019","0","0","0"
"6951","14808.26","-9300.25","685.0936","12.36325","25.49495","1060","1860","9","0","0","3","0","0","0"
"6954","155.5449","613.5469","-6.799097E-06","397.8629","817.3504","1583","2563","3020","0","0","3019","0","0","0"
"6956","0","0","0","12.54275","39.76882","1469","2516","9","0","0","3","0","0","0"
"6957","858.6924","40.60547","10.73915","84.15099","89.39298","1469","2537","9","0","0","3","0","0","0"
"6960","269.6823","1466.606","-90.86945","1255.735","1512.006","1489","2555","9","0","0","3","0","0","0"
"6962","0","0","0","78.73631","152.602","1602","2557","9","1022","1022","3","0","0","0"
"6963","3747.472","-3932.02","27.86942","7.72737","15.15609","1191","3061","3050","3068","3050","3019","0","0","0"
"6964","3626.521","-4068.838","6.66352","17.05952","35.87557","1191","3062","3050","3067","3050","3019","0","0","0"
"6965","4356.349","-3896.938","8.578125","53.08278","121.251","1191","3054","3050","3054","3050","3019","0","0","0"
"6966","4272.762","-3884.195","8.578125","70.04656","123.2062","1191","3054","3050","3054","3050","3019","0","0","0"
"6967","4406.128","-4008.453","21.87326","58.61193","121.251","1191","3054","3050","3054","3050","3019","0","0","0"
"6968","4266.521","-3774.383","1.597222","70.04656","123.2062","1191","3054","3050","3054","3050","3019","0","0","0"
"6969","5251.684","-4196.313","3.628472","44.77227","59.78047","1191","3060","3050","3060","3050","3019","0","0","0"
"6970","5349.099","-4106.301","58.21844","11.68444","14.79976","1191","3057","3050","3071","3050","3019","0","0","0"
"6971","5412.599","-4207.428","4.354736","80.21421","107.4373","1191","3059","3050","3071","3050","3019","0","0","0"
"6972","5412.427","-4071.531","10.38016","25.88843","39.59972","1191","3058","3050","3069","3050","3019","0","0","0"
"6973","4113.755","-4462.969","35.29329","109.2705","158.9309","1191","3063","3050","3070","3050","3019","0","0","0"
"6974","4535.958","-3740.25","21.27025","30.12144","73.93468","1191","3056","3050","3070","3050","3019","0","0","0"
"6975","4878.849","-3637.125","0.02205356","52.54794","102.7454","1191","3055","3050","3055","3050","3019","0","0","0"
"6976","4816.347","-3668.008","-1.463136","52.54794","102.7454","1191","3055","3050","3055","3050","3019","0","0","0"
"6977","4790.081","-3835.828","-1.463136","52.54794","102.7454","1191","3055","3050","3055","3050","3019","0","0","0"
"6978","4797.755","-3751.176","-1.463136","70.97427","102.7454","1191","3055","3050","3055","3050","3019","0","0","0"
"6983","566.4043","-11707.25","42.97114","495.9466","667.2495","1060","2294","9","0","0","3","0","0","0"
"6984","0","0","0","132.4922","192.3526","1605","3042","3020","0","0","3019","0","0","0"
"6988","1551.628","5445.881","61.5187","125.3033","198.8206","1220","2572","2876","2798","0","3019","0","0","0"
"6989","10447.48","-12801.88","577.1492","116.5243","158.7747","1520","2570","9","2570","9","3","0","0","0"
"6993","1642.614","1573.668","5.546997","534.8956","694.9393","1540","2581","9","0","0","3","0","0","0"
"6995","1514.398","4807.173","172.6143","75.32935","151.6835","1220","2572","2876","2798","0","3019","0","0","0"
"6996","1958.61","5036.583","114.8924","123.6415","193.8303","1220","2572","2876","2798","0","3019","0","0","0"
"7003","221.8438","3371.146","243.5284","6.785411","24.9776","1530","2573","3020","0","0","3019","0","0","0"
"7004","231.2617","3200.197","243.5284","6.785411","24.9776","1530","2575","3020","0","0","3019","0","0","0"
"7005","122.4063","3293.778","243.5284","6.785411","24.9776","1530","2576","3020","0","0","3019","0","0","0"
"7008","607.1371","3188.964","211.4414","81.20136","97.59679","1530","2340","3020","0","0","3019","0","0","0"
"7009","1744.605","1292.614","0","273.6267","346.3663","1607","2583","9","0","0","3","0","0","0"
"7010","5703.085","3269.362","-38.43758","306.2329","336.6471","1220","2077","2586","0","0","3019","0","0","0"
"7011","6096.333","3099.345","-38.43758","306.254","355.3482","1220","2077","2586","0","0","3019","0","0","0"
"7012","6776.887","4657.371","-38.43758","117.7155","140.9733","1220","2318","2586","2318","0","3019","0","0","0"
"7013","6578.797","3376.781","-38.43758","262.5241","426.5017","1220","2077","2586","2318","0","3019","0","0","0"
"7015","5703.083","2795.362","-38.43758","290.6262","436.5084","1220","2077","2586","0","0","3019","0","0","0"
"7016","5254.027","3042.606","-38.43758","290.6262","397.9546","1220","2077","2586","0","0","3019","0","0","0"
"7017","5406.59","-320.3164","-201.0866","346.5685","458.481","1220","2077","2586","0","0","3019","0","0","0"
"7018","5437.8","977.3135","-38.43758","459.7872","584.2955","1220","2077","2586","0","0","3019","0","0","0"
"7019","5130.574","1759.128","-38.43758","459.7872","584.2955","1220","2077","2586","0","0","3019","0","0","0"
"7020","5130.574","2402.18","-38.43758","278.5139","410.9843","1220","2077","2586","0","0","3019","0","0","0"
"7021","4046.818","46.98438","-38.43753","357.813","479.9877","1220","2077","2586","0","0","3019","0","0","0"
"7022","3521.354","-52.76953","-38.43753","357.813","479.9877","1220","2077","2586","0","0","3019","0","0","0"
"7023","2791.355","-181.5625","-38.43751","357.813","479.9877","1220","2077","2586","0","0","3019","0","0","0"
"7024","2440.449","-181.5625","-38.43749","263.5794","358.5932","1220","2077","2586","0","0","3019","0","0","0"
"7025","2060.786","27.78125","-38.43749","263.5794","358.5932","1220","2077","2586","0","0","3019","0","0","0"
"7026","1764.617","319.8223","-38.43749","207.1024","301.305","1220","2077","2586","0","0","3019","0","0","0"
"7027","1124.688","319.8223","-38.43749","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7028","1164.958","641.3403","-38.43749","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7029","190.9236","2201.108","210.3157","193.5872","519.0587","1220","2420","2586","2420","0","3019","0","0","0"
"7030","457.0139","1678.038","-1017.851","316.8064","471.6574","1220","2398","2586","0","0","3019","0","0","0"
"7032","5630.98","230.3555","-38.43758","459.7872","584.2955","1220","2077","2586","0","0","3019","0","0","0"
"7034","-1217.453","983.0117","-216.7005","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7035","-1276.178","624.8984","-199.7179","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7036","-1429.943","314.875","-199.7179","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7037","-1783.031","113.625","-199.7179","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7038","-2338.656","214.9336","-199.7179","398.9682","471.6574","1220","2077","2586","0","0","3019","0","0","0"
"7039","6767.371","4753.472","-38.43758","117.7155","140.9733","1220","2318","2586","2318","0","3019","0","0","0"
"7040","6658.64","4907.966","-38.43758","146.371","181.8994","1220","2318","2586","2318","0","3019","0","0","0"
"7042","6574.449","5149.315","-38.43758","186.0183","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7043","6293.249","5758.884","-38.43758","186.0183","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7044","6574.449","5149.315","-38.43758","251.029","294.7277","1220","2077","2586","2318","0","3019","0","0","0"
"7045","6396.784","5371.139","-38.43758","268.0949","307.9514","1220","2077","2586","0","0","3019","0","0","0"
"7046","6801.623","4439.874","-38.43758","117.7155","140.9733","1220","2318","2586","2318","0","3019","0","0","0"
"7047","5975.537","5892.833","-38.43758","186.0183","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7048","5765.559","6108.75","-38.43758","186.0183","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7049","5521.552","6108.749","-38.43758","186.0183","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7050","5286.894","6313.871","-38.43758","186.0183","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7051","5017.289","6497.304","-38.43758","180.7868","248.5786","1220","2077","2586","0","0","3019","0","0","0"
"7052","4847.802","6754.983","-38.43758","183.1997","256.9529","1220","3064","2586","0","0","3019","0","0","0"
"7053","4723.456","7036.586","-38.43758","178.0617","248.5786","1220","3064","2586","0","0","3019","0","0","0"
"7054","4713.392","7328.765","-38.43758","177.5683","248.5786","1220","3064","2586","0","0","3019","0","0","0"
"7055","4620.132","7617.981","-38.43758","177.0715","248.5786","1220","3064","2586","0","0","3019","0","0","0"
"7056","4525.737","7721.935","-38.43758","176.8664","248.5786","1220","3064","2586","0","0","3019","0","0","0"
"7057","4219.388","7678.989","-38.43758","182.634","248.5786","1220","3064","2586","0","0","3019","0","0","0"
"7058","4071.283","7816.797","-38.43758","135.1961","186.3436","1220","3064","2586","0","0","3019","0","0","0"
"7059","3574.569","7846.739","-38.43758","184.1759","248.5786","1220","2139","2586","0","0","3019","0","0","0"
"7060","3991.381","7818.127","-38.43758","158.0174","230.3843","1220","3064","2586","0","0","3019","0","0","0"
"7061","3352.121","7889.671","-38.43758","184.1759","248.5786","1220","2139","2586","0","0","3019","0","0","0"
"7062","3033.777","7894.83","-38.43758","184.1759","248.5786","1220","2139","2586","2734","0","3019","0","0","0"
"7063","3033.777","8136.546","-38.43758","184.1759","248.5786","1220","2139","2586","0","0","3019","0","0","0"
"7064","2901.284","8388.091","-38.43758","184.1759","248.5786","1220","2139","2586","0","0","3019","0","0","0"
"7065","2640.982","8473.154","-38.43758","184.1759","248.5786","1220","2139","2586","0","0","3019","0","0","0"
"7066","2475.888","8518.752","-38.43758","184.1759","248.5786","1220","2139","2586","0","0","3019","0","0","0"
"7067","2645.063","8143.152","-38.43758","291.5482","379.4749","1220","2139","2586","0","0","3019","0","0","0"
"7068","2319.105","8143.152","-38.43758","291.5482","379.4749","1220","2139","2586","0","0","3019","0","0","0"
"7069","2167.621","7900.438","-38.43758","291.5482","379.4749","1220","2139","2586","2139","0","3019","0","0","0"
"7071","1445.701","7898.806","-38.43758","291.5482","379.4749","1220","2089","2586","0","0","3019","0","0","0"
"7072","771.8577","7984.143","-38.43758","230.4594","379.4749","1220","2089","2586","0","0","3019","0","0","0"
"7073","897.4913","8531.907","-38.43758","106.5659","319.8094","1220","2791","2784","2757","0","3019","0","0","0"
"7074","232.3472","8647.88","-38.43758","291.5482","379.4749","1220","2089","2586","0","0","3019","0","0","0"
"7075","64.10938","8582.474","-38.43758","291.5482","379.4749","1220","2089","2586","0","0","3019","0","0","0"
"7076","-367.3027","8511.876","-38.43758","291.5482","379.4749","1220","2089","2586","0","0","3019","0","0","0"
"7077","-854.6563","8370.012","-38.43758","291.5482","379.4749","1220","2089","2586","0","0","3019","0","0","0"
"7102","-2824.578","2497.555","92.62256","617.4881","685.0409","1520","53","24","10","24","4","0","0","0"
"7104","-2951.719","1339.885","70.08691","316.0097","384.5227","1520","55","27","469","27","4","0","0","0"
"7105","-2692.906","3684.293","142.7192","428.1283","493.5495","1520","194","216","492","216","4","0","0","0"
"7106","-4063.584","156.8691","70.08691","671.7414","788.1268","1520","249","219","425","219","4","0","0","0"
"7111","2990.017","4643.113","404.2699","270.3214","374.3069","1584","3030","3020","0","0","3019","0","0","0"
"7112","3340.629","4325.807","405.4988","170.4671","232.9968","1584","3085","3020","0","0","3019","0","0","0"
"7113","1059.684","6465.123","133.6192","110.3833","181.0106","1220","2127","3020","2127","0","3019","0","0","0"
"7118","0","0","0","42.54151","73.04481","1516","2521","9","2521","0","3","0","0","0"
"7119","1954.218","5000.764","396.7393","219.6736","228.8509","1584","3064","2520","3064","0","3019","0","0","0"
"7120","1948.699","4469.188","396.7393","219.6736","228.8509","1584","3064","2520","3064","0","3019","0","0","0"
"7121","1937.148","3948.021","396.7393","219.6736","228.8509","1584","3064","2520","3064","0","3019","0","0","0"
"7122","2420.315","4467.411","396.7393","219.6736","228.8509","1584","3064","2520","3064","0","3019","0","0","0"
"7123","2463.974","5014.394","396.7393","219.6736","228.8509","1584","3064","2520","3064","0","3019","0","0","0"
"7124","1567.682","6555.387","16.79131","109.4213","128.5555","1220","2596","2596","2596","0","3019","0","0","0"
"7125","1578.76","6621.172","-1.642361","90.31249","145.6614","1220","2596","2596","2596","0","3019","0","0","0"
"7126","1586.474","6793.567","-1.642362","102.1172","154.183","1220","2596","2596","2596","0","3019","0","0","0"
"7127","1572.659","6934.88","-1.642361","89.89258","154.183","1220","2596","2596","2596","0","3019","0","0","0"
"7128","1573.854","7057.612","-1.64236","76.00885","140.4917","1220","2596","2596","2596","0","3019","0","0","0"
"7129","2452.829","3951.739","396.7393","219.6736","228.8509","1584","3064","2520","3064","0","3019","0","0","0"
"7132","1581.342","7158.645","-1.64236","76.00885","144.8898","1220","2596","2596","2596","0","3019","0","0","0"
"7133","1556.802","7328.365","-1.642359","124.305","187.2439","1220","2596","2596","2596","0","3019","0","0","0"
"7134","1525.042","6452.559","-1.64236","92.99766","136.4973","1220","2596","2596","2596","0","3019","0","0","0"
"7135","269.6816","1466.605","-90.86945","824.3201","824.3201","1604","2555","9","0","0","3","0","0","0"
"7143","224.0313","-13629.76","-183.7844","1068.249","1123.019","1520","2591","9","0","0","3","0","0","0"
"7145","9218.512","2653.63","2.777791","0.1830562","544724.6","451","2600","9","0","0","3","0","0","0"
"7146","-13138.65","12026.07","65.3634","38.01137","69.7832","1520","2605","9","0","0","3","0","0","0"
"7148","2579.286","1042.617","310.3134","12.82536","29.33948","1220","2607","3082","2761","3082","3019","0","0","0"
"7149","-207.2031","3775.38","6.181586","640.1555","644.537","1584","2608","3077","3074","3077","3019","0","0","0"
"7150","1635.387","3836.489","104.0903","76.60217","105.3721","1220","2589","2609","2589","0","3019","0","0","0"
"7151","-3375.109","4438.489","-0.4367428","641.9936","913.8907","1220","2599","2588","2599","0","3019","0","0","0"
"7152","-3375.109","4438.489","-0.4367428","641.9936","913.8907","1456","2599","2599","2599","0","3019","0","0","0"
"7153","-4182.469","3803.056","-55.8638","10.26807","32.66878","1456","2524","2524","2524","0","3019","0","0","0"
"7154","-4209.516","3869.277","-55.61275","10.26807","32.66878","1456","2525","2525","2525","0","3019","0","0","0"
"7155","-4219.688","3943.925","-59.96154","10.26807","32.66878","1456","2526","2526","2526","0","3019","0","0","0"
"7158","2138.218","2774.117","706.0524","173.7028","232.3451","1220","2140","3082","2140","3082","3019","0","0","0"
"7160","10839.09","-10386.33","608.0326","70.1162","87.98973","1520","2690","203","482","203","3","0","0","0"
"7162","175.416","6749.896","44.94268","148.7768","213.2516","1220","2623","2623","2623","0","3019","0","0","0"
"7165","1757.793","7362.899","-1.642369","184.0599","239.9545","1220","2596","2596","2596","0","3019","0","0","0"
"7166","813.6042","4180.656","-22.53741","50.55339","100.4967","1220","2793","2810","2793","0","3019","0","0","0"
"7167","1283.085","3150.306","132.8775","75.58842","121.2923","1220","2620","2620","2620","0","3019","0","0","0"
"7169","2308.925","2879.203","611.5938","97.23171","138.0103","1220","2140","3082","2140","3082","3019","0","0","0"
"7172","0","0","0","56.97456","89.93984","1608","3081","3020","3081","0","3019","0","0","0"
"7173","2879.508","1287.586","197.7674","69.32055","93.0779","1220","2607","3082","2761","3082","3019","0","0","0"
"7174","2769.173","1227.822","210.0652","52.9581","74.29735","1220","2607","3082","2761","3082","3019","0","0","0"
"7176","-164.875","6209.887","44.94268","148.7768","267.5366","1220","2630","2873","2630","0","3019","0","0","0"
"7177","-2977.25","-5079.359","528.4226","66.83936","98.37647","1520","2862","9","2862","0","3","0","0","0"
"7178","-8825.883","616.2031","94.67036","399.1034","456.0227","1620","3028","3027","3035","3027","3019","0","0","0"
"7187","8561.92","2600.141","2.777751","0.7210899","93.23366","451","12","9","0","0","3","0","0","0"
"7189","730.1367","3341.269","-85.71455","199.7462","224.4747","1220","2340","2633","2340","0","3019","0","0","0"
"7191","6844.722","15607.21","167.897","117.8012","155.0836","1060","2634","9","2450","0","3","0","0","0"
"7207","-12785.99","12359.74","-242.4757","35.65899","60.91714","1520","2639","9","0","0","3","0","0","0"
"7210","10510.8","14471.57","139.1394","144.8887","195.3156","1060","2640","9","0","0","3","0","0","0"
"7221","730.1371","3115.55","-85.71455","161.4035","224.4747","1220","2340","2633","2340","0","3019","0","0","0"
"7222","477.0608","2964.848","-85.71455","199.7462","224.4747","1220","2340","2633","2340","0","3019","0","0","0"
"7223","291.1458","2793.425","-214.2316","152.7426","224.4747","1220","2340","2633","2340","0","3019","0","0","0"
"7224","2959.999","6450.674","-41.67883","30.71204","30.71204","1220","2340","2633","2340","0","3019","0","0","0"
"7225","-54.77778","3174.982","-85.71455","199.7462","289.3667","1220","2340","2633","2340","0","3019","0","0","0"
"7228","1560.722","6356.307","8.50206","101.7262","149.3648","1220","2596","2596","2596","0","3019","0","0","0"
"7229","1614.37","6227.078","-1.642362","118.4997","166.6415","1220","2596","2596","2596","0","3019","0","0","0"
"7230","1762.424","6185.213","-1.642369","102.8219","160.288","1220","2596","2596","2596","0","3019","0","0","0"
"7235","15666.75","4846.022","428.6867","572.3549","629.6407","1060","2570","9","2570","9","3","0","0","0"
"7237","11501.18","10978.5","369.8595","74.01028","129.7683","1520","2644","9","2644","0","3","0","0","0"
"7238","-366.0017","5437.438","44.94268","168.3336","277.1166","1220","2630","2873","2630","0","3019","0","0","0"
"7239","-208.1267","7017.287","44.94268","223.5402","301.4129","1220","2630","2873","2630","0","3019","0","0","0"
