Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown8
"87156","If she is searching for this ""Heart of Gorgorek,"" then we must find it before her. I will notify you as soon as I learn more.","","0","0","0","0","0","0","1","0","4","0","0","0"
"87157","Commander, this will be a protracted campaign. I should have more information for you in a week's time.","","0","0","0","0","0","0","1","0","4","0","0","0"
"87158","If she and da Iron Horde be searchin' for dis ""Heart a Gorgorek,"" den we must find it first. I will send for ya when I hear more.","","0","0","0","0","0","0","1","0","4","0","0","0"
"87159","Commander, dis will be a long campaign. I will have more information for ya in a week's time.","","0","0","0","0","0","0","1","0","4","0","0","0"
"87198","It looks like everyone is in position. Ka'alu, give the signal and get us out of here!","","0","0","0","0","0","0","0","0","6","46003","0","0"
"87393","There are still Iron Horde in the northern courtyard.","","0","0","0","0","0","0","1","0","6","0","0","0"
"87419","Gro the Uncreator, I call to you!","","0","0","0","0","0","0","0","0","6","0","0","0"
"87420","The spirits of the Laughing Skull have spoken. We must join together to fight our common enemy, the Iron Horde!","","0","0","0","0","0","0","0","0","6","0","0","0"
"87421","Yes! It is working! The spirits were right!","","0","0","0","0","0","0","0","0","6","0","0","0"
"87423","Xuk...","","0","0","0","0","0","0","0","0","6","0","0","0"
"87447","Ahhh, there it is. There's MY artifact. How foolish of me to trust Brak with something so valuable.","","0","0","0","0","0","0","1","0","4","46584","0","0"
"87448","It's a shame that you're too late to stop me. Surrender the artifact, and I will allow you to escape with your lives.","","0","0","0","0","0","0","1","0","4","46585","0","0"
"87449","Hahahaha, so be it! IRON HORDE, ADVANCE!","","0","0","0","0","0","0","574","0","4","46586","0","0"
"87450","See what weapons I have in my arsenal!","","0","0","0","0","0","0","603","0","4","46587","0","0"
"87451","You will never withstand the might of Goc!","","0","0","0","0","0","0","603","0","4","46588","0","0"
"87452","RELEASE THE IRON STARS!","","0","0","0","0","0","0","273","0","4","46589","0","0"
"87453","Gronnlings, attack!","","0","0","0","0","0","0","25","0","4","46590","0","0"
"87454","ARGH... UNBELIEVEABLE! You will DIE for your insolence! I'LL TEAR YOU LIMB FROM LIMB!","","0","0","0","0","0","0","53","0","4","46591","0","0"
"87455","NO! I will DIE before I let you take what is mine! YOU... WILL NOT... WIN... THIS... WAR! AAARRRRGHH!","","0","0","0","0","0","0","603","0","4","46592","0","0"
"87456","Hahaha! Not so confident now, are we?! Face me on even ground, cowards!","","0","0","0","0","0","0","574","0","4","46593","0","0"
"87556","The Laughing Skull will rise again!","","0","0","0","0","0","0","0","0","6","0","0","0"
"88053","","It is done! As for you, I think it is fitting that one of my tools dispatches the others...","0","0","0","0","0","0","0","0","6","0","43644","0"
"88605","For Skettis!","","0","0","0","0","0","0","0","0","4","46420","0","0"
"88606","You trust your eyes too much, fool.","","0","0","0","0","0","0","0","0","4","0","0","0"
"88712","","The Light prevails, because WE stand against the darkness.","0","0","0","0","0","0","1","0","6","0","45633","0"
"88942","","What ARE these creatures?","0","0","0","0","0","0","1","0","4","0","0","0"
"88945","Go ahead, Ga'nar. Take the clan. Slay your own brother in cold blood. See who follows you then.","","0","0","0","0","0","0","0","0","7","45213","0","0"
"88946","You think THIS is what father wanted?","","0","0","0","0","0","0","6","0","7","45212","0","0"
"88948","My totem will empower you!","","0","0","0","0","0","0","0","0","4","46666","0","0"
"88949","Stand nearby to use my totem's strength.","","0","0","0","0","0","0","0","0","4","46667","0","0"
"88950","Stand beside my totem to gain its power.","","0","0","0","0","0","0","0","0","4","46668","0","0"
"89096","","My wolves will tear your pets apart!","0","0","0","0","0","0","0","0","0","0","0","0"
"89106","","%s glares intensely at you.","0","0","0","0","0","0","0","0","4","0","0","0"
"89372","Come! You have your orders. I ride for Tanaan.","","0","0","0","0","0","0","0","0","4","46512","0","0"
"89379","I only hope my people will understand.","","0","0","0","0","0","0","1","0","6","45376","0","0"
"90001","","Oh, this should be interesting.  You don't mind if I take notes, do you?","0","0","0","0","0","0","0","0","0","0","0","0"
"90002","","It's easy to see why objects such as these would have been highly prized by their cultures!  Er, sorry about your pets.","0","0","0","0","0","0","0","0","0","0","0","0"
"90003","","Very interesting results.  Thanks for helping me test them out!","0","0","0","0","0","0","0","0","0","0","0","0"
"90004","","Well, what can you expect from something that's been buried in the ground for a millennium?","0","0","0","0","0","0","0","0","0","0","0","0"
"90005","","In its native culture, that pet might have been revered as a martyr.","0","0","0","0","0","0","0","0","0","0","0","0"
"90006","","Huh, I kinda thought that might happen.","0","0","0","0","0","0","0","0","0","0","0","0"
"90007","","Fortunately, Gyraxle can repair anything.  Even himself.","0","0","0","0","0","0","0","0","0","0","0","0"
"90008","","Now, was that result the device performing as expected, or did it just explode?","0","0","0","0","0","0","0","0","0","0","0","0"
"90009","","All in the name of science.","0","0","0","0","0","0","0","0","0","0","0","0"
"90011","","I've got bandages in my field kit if you need some...","0","0","0","0","0","0","0","0","0","0","0","0"
"90012","","You have to respect the ingenuity of such an ancient device.","0","0","0","0","0","0","0","0","0","0","0","0"
"90014","","I'll add a special thanks to your pet when I publish this research.","0","0","0","0","0","0","0","0","0","0","0","0"
"90019","","Here we go!","0","0","0","0","0","0","0","0","0","0","0","0"
"90020","","Oh my pets did so good.  They're going to get so many extra snuggles for that.","0","0","0","0","0","0","0","0","0","0","0","0"
"90021","","Oh, that's okay I guess.  Doodle will need a new eye though.","0","0","0","0","0","0","0","0","0","0","0","0"
"90022","","Don't worry, I'll kiss the boo-boo all better.","0","0","0","0","0","0","0","0","0","0","0","0"
"90023","","Soup will make you all better!","0","0","0","0","0","0","0","0","0","0","0","0"
"90024","","Oh no!","0","0","0","0","0","0","0","0","0","0","0","0"
"90025","","She's not dead, she's just sleeping.","0","0","0","0","0","0","0","0","0","0","0","0"
"90026","","We'll put the rainbow bandage on that.","0","0","0","0","0","0","0","0","0","0","0","0"
"90028","","Is your pet sleeping too?","0","0","0","0","0","0","0","0","0","0","0","0"
"90029","","You can make your pet all better, right?","0","0","0","0","0","0","0","0","0","0","0","0"
"90032","","You are lucky my wolves are not yet full grown, or else you would have been the meal.","0","0","0","0","0","0","0","0","0","0","0","0"
"90033","","Only defeat truly exposes our weaknesses.  This loss will improve their training.","0","0","0","0","0","0","0","0","0","0","0","0"
"90034","","That one was too stupid.","0","0","0","0","0","0","0","0","0","0","0","0"
"90035","","That one did not lack courage.","0","0","0","0","0","0","0","0","0","0","0","0"
"90036","","That one won't make that mistake again.","0","0","0","0","0","0","0","0","0","0","0","0"
"90037","","That one was too slow.","0","0","0","0","0","0","0","0","0","0","0","0"
"90038","","That one will need some healing.","0","0","0","0","0","0","0","0","0","0","0","0"
"90039","","A good kill.","0","0","0","0","0","0","0","0","0","0","0","0"
"90040","","A clean kill.","0","0","0","0","0","0","0","0","0","0","0","0"
"90041","","Hardly even a challenge.","0","0","0","0","0","0","0","0","0","0","0","0"
"90042","","Why are your pets so weak?","0","0","0","0","0","0","0","0","0","0","0","0"
"90043","","An easy kill.  My wolves will learn nothing.","0","0","0","0","0","0","0","0","0","0","0","0"
"90044","Gladiators, kill!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90045","I remain the greatest warlord in all of Nagrand!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90046","What?  How is this possible?  You must have cheated!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90047","What is one death when I have an army of three?","","0","0","0","0","0","0","0","0","0","0","0","0"
"90048","My gladiators fight to the death!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90049","You make Tarr angry!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90050","I told you to kill, not die!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90051","Haha, puny $r has puny pets.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90052","Gladiator smash!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90053","Are you not entertained?","","0","0","0","0","0","0","0","0","0","0","0","0"
"90054","Tarr will rock you!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90055","This is why Tarr is the greatest warlord in all of Nagrand!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90058","","I may be small, but if you hurt my pets, I'll hurt you.","0","0","0","0","0","0","0","0","0","0","0","0"
"90059","","Thanks $gMister:Lady;!  I bet 100 coppers on this fight.","0","0","0","0","0","0","0","0","0","0","0","0"
"90060","","This is just like the time my home town was overrun by demons.","0","0","0","0","0","0","0","0","0","0","0","0"
"90061","","It's okay, they're used to dying.","0","0","0","0","0","0","0","0","0","0","0","0"
"90062","","Not the first time someone has hunted that one to the ends of the earth.","0","0","0","0","0","0","0","0","0","0","0","0"
"90063","","Easy now!  I paid a pretty copper for that one.","0","0","0","0","0","0","0","0","0","0","0","0"
"90064","","I'll sell ya a Stone of Jordan if you promise not to do that again.","0","0","0","0","0","0","0","0","0","0","0","0"
"90065","","Bad luck just runs in my family.","0","0","0","0","0","0","0","0","0","0","0","0"
"90066","","Sorry, $gMister:Lady;.","0","0","0","0","0","0","0","0","0","0","0","0"
"90067","","Don't throw that one away, it can still be fixed up.","0","0","0","0","0","0","0","0","0","0","0","0"
"90068","","That's right!  My pets are from the mean streets of Caldeum.","0","0","0","0","0","0","0","0","0","0","0","0"
"90069","","That's a bit of bad luck there, $gMister:Lady;.","0","0","0","0","0","0","0","0","0","0","0","0"
"90072","Our hopes lie in what these pets will become.  They are sacred to us.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90073","Glory to Anzu!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90074","We are Arakkoa.  We are not broken by a single defeat.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90075","A bad omen.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90076","Anzu protect your children!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90077","No!  The guardians cannot fall!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90078","Doom and gloom!  Dooooooooom and glooooooom!","","0","0","0","0","0","0","0","0","0","0","0","0"
"90079","The curse of Sethe is upon us.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90080","A good omen.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90081","The strength of the Arakkoa is with us.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90082","The raven god blesses us today.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90083","The guardians stand strong.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90084","Anzu protects his children.","","0","0","0","0","0","0","0","0","0","0","0","0"
"90087","","Pay attention, $n.  Strength is often found where you least expect it.","0","0","0","0","0","0","0","0","0","0","0","0"
"90088","","I hope you have learned something today.","0","0","0","0","0","0","0","0","0","0","0","0"
"90090","","I am sad for the loss, but glad for your victory.","0","0","0","0","0","0","0","0","0","0","0","0"
"90091","","Fear not, a simple healing spell will set that to rights.","0","0","0","0","0","0","0","0","0","0","0","0"
"90092","","Life is full of surprises.","0","0","0","0","0","0","0","0","0","0","0","0"
"90093","","The Light has not yet taken her.  She simply rests.","0","0","0","0","0","0","0","0","0","0","0","0"
"90094","","The moth is drawn to the flame, it seems.","0","0","0","0","0","0","0","0","0","0","0","0"
"90096","","It is folly to underestimate the stength of nature.","0","0","0","0","0","0","0","0","0","0","0","0"
"90097","","The moth is delicate, but not without defenses.","0","0","0","0","0","0","0","0","0","0","0","0"
"90098","","Do not dispair, both you and your pet can learn from this.","0","0","0","0","0","0","0","0","0","0","0","0"
"90099","","A tender lesson learned too late.","0","0","0","0","0","0","0","0","0","0","0","0"
"90105","The darkness... it flows within me. It seeps from every vein.","","0","0","0","0","0","0","0","0","6","48235","0","0"
"90106","Come, strangers! Cross into the realm of the Shadow Lands! I shall deliver you to your death.","","0","0","0","0","0","0","0","0","6","0","0","0"
"90250","Any bites yet?  I have found that patience (and beer) really helps bring in the big catch!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90251","Did you bring a cooler?  Don't EVER go fishing without a cooler!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90253","*HIC!*  Was that a dolphin?!  *HIC!*  I love dolphins!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90254","Seriously?  I think I would actually just throw that one back.","","1","0","0","0","0","0","0","0","4","0","0","0"
"90265","See ya!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90266","I will be back later, save me a beer!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90267","Good luck on the lunkers!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90268","Howdy $n!  Any luck out here?","","1","0","0","0","0","0","0","0","4","0","0","0"
"90269","$n, I found ya!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90270","Greetings $n!","","1","0","0","0","0","0","0","0","4","0","0","0"
"90493","The Exarchs are charged with leading the draenei people. We represent and uphold the values of our society.","","0","0","0","0","0","0","0","0","4","0","0","0"
"90511","","It's been years since I've been out in the field like this.$B$B<The stately archmage takes a deep breath.>$B$BThere's nothing like the smell of clean air and danger.","0","0","0","0","0","0","0","0","4","0","0","0"
"90512","","If it were up to me, I'd be the one to carry out this mission. But Archmage Khadgar insisted that you would have a more delicate touch.","0","0","0","0","0","0","0","0","4","0","0","0"
"90513","","I still bear old wounds from the demons' first coming to Azeroth. I remember the horror, the madness, and the stillness that descended upon a city destroyed.$B$BI will do anything in my power to prevent that from happening again.","0","0","0","0","0","0","0","0","4","0","0","0"
"90514","","I cannot fathom why anyone would pledge themselves to the Legion.$B$BThere are those who lust for power, and do not know how to wield it.","0","0","0","0","0","0","0","0","4","0","0","0"
"90515","","The Sargerei village is like a beehive.$B$BDisturb its denizens, and we will get stung. Destroy it in flames, and we will destroy the precious honeycomb as well.$B$BThe only way to retrieve the information we seek is through sublety.","0","0","0","0","0","0","0","0","4","0","0","0"
"90522","","Exarch Othaar's betrayal was sudden. How could a leader of the draenei turn his back on the Light, and embrace the enemies who persecuted his entire race?","0","0","0","0","0","0","0","0","4","0","0","0"
"90525","","His new allies have given him a new name, and a new identity - ""Socrethar."" He is a powerful enemy, and I fear what he is capable of.","0","0","0","0","0","0","0","0","4","0","0","0"
"90528","","Have you heard of me, $n? I am Modera, archmage of the Council of Six, which rules the Kirin Tor and Dalaran.$B$BI could wipe out this entire village if I chose.$B$BBut that is not why we are here. As I have learned through the years, sometimes you need honey to catch a fly.","0","0","0","0","0","0","0","0","4","0","0","0"
"90779","","Ah, hero... I knew you would come. Gaze upon the source of your demise!","0","0","0","0","0","0","0","0","4","0","0","0"
"90780","","Now, I will leave you a taste of the Iron Horde's new power!","0","0","0","0","0","0","0","0","4","0","0","0"
"90809","How about we see who is on the other side of these anomalous shenanigans?","","0","0","0","0","0","0","0","0","4","0","0","0"
"90811","Temporal juxtaposition incoming!","","0","0","0","0","0","0","0","0","4","0","0","0"
"90813","Wow! It worked. And we haven't been temporally inverted.","","0","0","0","0","0","0","0","0","4","0","0","0"
"90900","I'm sorry, Cenarius. I believed in your cause, but I couldn't bring myself to turn against...","","0","0","0","0","0","0","397","0","4","0","0","0"
"90901","","You've done me a great service today, Farondis.","0","0","0","0","0","0","430","0","4","0","0","0"
"90902","","What a shame that you won't LIVE to reap the benefits of my gratitude.","0","0","0","0","0","0","396","0","4","0","0","0"
"90903","...what?!","","0","0","0","0","0","0","5","0","4","0","0","0"
"90904","","This whole valley is filled with plotters and schemers.","0","0","0","0","0","0","274","0","4","0","0","0"
"90905","","Cavorting with Cenarius behind my back? I will NOT tolerate dissent!","0","0","0","0","0","0","474","0","4","0","0","0"
"90910","","Here it is, my Prince: The Tidestone of Golganneth, one of the seven Stones of Creation, and treasured relic of the kaldorei.","0","0","0","0","0","0","6","0","4","0","0","0"
"90911","Very good. Leave me.","","0","0","0","0","0","0","1","0","4","0","0","0"
"91842","Commander, Morthis Whisperwing from the Druids of the Talon was looking for you. He can be found beneath the great tree to the south.","","0","0","0","0","0","0","0","0","4","0","0","0"
"92017","BLACKHAND","BLACKHAND","0","0","0","0","0","0","0","0","14","0","0","0"
"92018","GUL'DAN","GUL'DAN","0","0","0","0","0","0","0","0","14","0","0","0"
"92019","KARGATH","KARGATH","0","0","0","0","0","0","0","0","14","0","0","0"
"92020","KILROGG","KILROGG","0","0","0","0","0","0","0","0","14","0","0","0"
"92021","NER'ZHUL","NER'ZHUL","0","0","0","0","0","0","0","0","14","0","0","0"
"92034","Alchemy Lab
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92035","Barn
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92036","Barracks
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92037","Dwarven Bunker
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92038","Enchanter's Study
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92039","Engineering Works
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92040","Fishing Shack
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92041","Gem Boutique
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92042","Gladiator's Sanctum
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92043","Gnomish Gearworks
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92044","Herb Garden
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92045","Lumber Mill
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92046","Lunarfall Excavation
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92047","Lunarfall Inn
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92048","Mage Tower
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92049","Menagerie
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92050","Salvage Yard
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92051","Scribe's Quarters
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92052","Stables
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92053","Storehouse
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92054","Tailoring Emporium
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92055","The Forge
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92056","The Tannery
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92057","Trading Post
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92058","Frostwall Mine
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92059","Frostwall Tavern
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92060","Goblin Workshop
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92061","Spirit Lodge
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92062","War Mill
Level 1","","0","0","0","0","0","0","0","0","14","0","0","0"
"92066","Alchemy Lab
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92067","Barn
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92068","Barracks
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92069","Dwarven Bunker
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92070","Enchanter's Study
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92071","Engineering Works
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92072","Fishing Shack
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92073","Gem Boutique
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92074","Gladiator's Sanctum
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92075","Gnomish Gearworks
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92076","Herb Garden
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92077","Lumber Mill
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92078","Lunarfall Excavation
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92079","Lunarfall Inn
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92080","Mage Tower
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92081","Menagerie
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92082","Salvage Yard
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92083","Scribe's Quarters
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92084","Stables
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92085","Storehouse
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92086","Tailoring Emporium
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92087","The Forge
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92088","The Tannery
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92089","Trading Post
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92090","Frostwall Mine
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92091","Frostwall Tavern
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92092","Goblin Workshop
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92093","Spirit Lodge
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92094","War Mill
Level 2","","0","0","0","0","0","0","0","0","14","0","0","0"
"92095","Alchemy Lab
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92096","Barn
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92097","Barracks
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92098","Dwarven Bunker
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92099","Enchanter's Study
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92100","Engineering Works
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92101","Fishing Shack
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92102","Gem Boutique
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92103","Gladiator's Sanctum
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92104","Gnomish Gearworks
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92105","Herb Garden
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92106","Lumber Mill
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92107","Lunarfall Excavation
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92108","Lunarfall Inn
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92109","Mage Tower
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92110","Menagerie
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92111","Salvage Yard
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92112","Scribe's Quarters
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92113","Stables
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92114","Storehouse
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92115","Tailoring Emporium
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92116","The Forge
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92117","The Tannery
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92118","Trading Post
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92119","Frostwall Mine
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92120","Frostwall Tavern
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92121","Goblin Workshop
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92122","Spirit Lodge
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92123","War Mill
Level 3","","0","0","0","0","0","0","0","0","14","0","0","0"
"92164","","You must all be taught a lesson.","0","0","0","0","0","0","474","0","4","0","0","0"
"92206","Ten thousand years ago, I found myself mixed up with a rebel alliance of sorts.","","0","0","0","0","0","0","0","0","6","49588","0","0"
"92207","This was during the pinnacle of Queen Azshara's power over the elves. Her abuse of magic had grown dangerously strong.","","0","0","0","0","0","0","0","0","6","49588","0","0"
"92208","We plotted to use the Tidestone of Golganneth against the queen.","","0","0","0","0","0","0","0","0","6","49588","0","0"
"92209","Cenarius. I can wield the Tidestone, but I must warn you: we risk destroying the entire Well of Eternity!","","0","0","0","0","0","0","0","0","4","49588","0","0"
"92210","That, my friend, is precisely the plan.","","0","0","0","0","0","0","0","0","4","49588","0","0"
"92211","Fah! We need simply to do away with Queen Azshara herself, not the very source of our people's power.","","0","0","0","0","0","0","0","0","4","49588","0","0"
"92212","I agree. We are firing a cannon at sparrows.","","0","0","0","0","0","0","0","0","4","49588","0","0"
"92213","","We are fighting the greatest danger our world has ever seen!","0","0","0","0","0","0","0","0","4","0","49588","0"
"92214","","Even now, Queen Azshara colludes with demons. She puts our world at risk.","0","0","0","0","0","0","0","0","4","0","49588","0"
"92215","Very well. Prince Farondis, you can secure the Tidestone of Golganneth?","","0","0","0","0","0","0","0","0","4","49588","0","0"
"92216","I shall have it arranged, Cenarius.","","0","0","0","0","0","0","0","0","4","49588","0","0"
"92360","My queen.","","0","0","0","0","0","0","397","0","4","0","0","0"
"92780","This is a fortified high-security bastion. Only a fool would go into there without an army.$b$bI mean... good luck, Champion.$b$b<Khadgar gives you a comforting pat on the shoulder.>","","6","0","0","0","0","0","0","0","4","0","0","0"
"93026","Come with me. This is exactly what I need to undo Gul'dan's hold on Garona.","","0","0","0","0","0","0","1","0","4","49599","0","0"
"93027","We're using the tools of our enemy against them.","","0","0","0","0","0","0","1","0","4","49600","0","0"
"93028","Not 'til my dying breath. I will end your torment, Garona.","","0","0","0","0","0","0","274","0","4","49601","0","0"
"93029","Om na ka om, Fel na om kal...","","0","0","0","0","0","0","0","0","4","49602","0","0"
"93030","Quickly, destroy that thing!","","0","0","0","0","0","0","5","0","4","49603","0","0"
"93031","Awaken, Garona. You are free at last.","","0","0","0","0","0","0","1","0","4","49604","0","0"
"93032","Come with me, Garona. Together we will plan for Gul'dan's downfall.","","0","0","0","0","0","0","1","0","4","49605","0","0"
"93033","","Archmage. That is dark magic you're working with.","0","0","0","0","0","0","1","0","4","0","49594","0"
"93034","","You are using the tools of our enemy!","0","0","0","0","0","0","1","0","4","0","49595","0"
"93035","","I do not like this.","0","0","0","0","0","0","1","0","4","0","49596","0"
"93036","","Give me that orb, Khadgar. I will destroy that hideous thing.","0","0","0","0","0","0","1","0","4","0","49597","0"
"93037","","Haven't you given up already, mage?","0","0","0","0","0","0","1","0","4","0","49625","0"
"93038","","%s gasps in pain.","0","0","0","0","0","0","0","0","4","0","49626","0"
"93039","","Gul'dan... he's not in my head anymore...","0","0","0","0","0","0","274","0","4","0","49627","0"
"93040","","I owe everything to you! To both of you!","0","0","0","0","0","0","1","0","4","0","49628","0"
"93041","","I will do whatever it takes to stop Gul'dan. Wherever you lead, I will follow... commander!","0","0","0","0","0","0","66","0","4","0","49639","0"
"93462","","Ha ha ha haaa... my wrath is coming.","0","0","0","0","0","0","15","0","4","0","52895","0"
"93463","Let us begin.","Let us begin.","0","0","0","0","0","0","0","0","5","0","0","0"
"93464","Impossible!","Impossible!","0","0","0","0","0","0","0","0","5","0","0","0"
"93465","I am victorious again.","I am victorious again.","0","0","0","0","0","0","0","0","5","0","0","0"
"93466","That was unexpected.","That was unexpected.","0","0","0","0","0","0","0","0","5","0","0","0"
"93467","Your pet will recover with time.","Your pet will recover with time.","0","0","0","0","0","0","0","0","5","0","0","0"
"93475","Let's see how you handle a different threat.","Let's see how you handle a different threat.","0","0","0","0","0","0","0","0","5","0","0","0"
"93645","","We seek Solog Roark!","0","0","0","0","0","0","0","0","4","0","50565","0"
"93646","","We don't want you dead. We need a shipwright.","0","0","0","0","0","0","0","0","4","0","50566","0"
