Id,Unknown0,Unknown1_0,Unknown1_1,Unknown2_0,Unknown2_1
"5832","153645","0","0","162","0"
"5833","153646","0","0","162","0"
"5834","153647","0","0","162","0"
"5835","153648","0","0","162","0"
"5836","153649","0","0","162","0"
"5837","153650","0","0","162","0"
"5838","153651","0","0","162","0"
"5839","153652","0","0","162","0"
"5840","153653","0","0","162","0"
"5841","153654","0","0","162","0"
"5842","153655","0","0","162","0"
"5843","153656","0","0","162","0"
"5844","153657","0","0","162","0"
"5845","153658","0","0","162","0"
"5846","153659","0","0","162","0"
"5847","153660","0","0","162","0"
"5848","153661","0","0","162","0"
"5849","153662","0","0","162","0"
"5850","153663","0","0","162","0"
"5851","153664","0","0","162","0"
"5852","153665","0","0","162","0"
"5853","153666","0","0","162","0"
"5854","153667","0","0","162","0"
"5855","153668","0","0","162","0"
"5922","155692","0","0","10","0"
"5999","158081","0","0","0","0"
"6015","158877","0","0","209","0"
"6016","158878","0","0","209","0"
"6017","158879","0","0","209","0"
"6018","158880","0","0","209","0"
"6019","158881","0","0","209","0"
"6022","158884","0","0","209","0"
"6023","158885","0","0","209","0"
"6024","158886","0","0","209","0"
"6025","158887","0","0","209","0"
"6026","158889","0","0","209","0"
"6029","158892","0","0","209","0"
"6030","158893","0","0","209","0"
"6031","158894","0","0","209","0"
"6032","158895","0","0","209","0"
"6033","158896","0","0","209","0"
"6036","158899","0","0","209","0"
"6037","158900","0","0","209","0"
"6038","158901","0","0","209","0"
"6039","158902","0","0","209","0"
"6040","158903","0","0","209","0"
"6043","158907","0","0","209","0"
"6044","158908","0","0","209","0"
"6045","158909","0","0","209","0"
"6046","158910","0","0","209","0"
"6047","158911","0","0","209","0"
"6050","158914","0","0","209","0"
"6051","158915","0","0","209","0"
"6052","158916","0","0","209","0"
"6053","158917","0","0","209","0"
"6054","158918","0","0","209","0"
"6067","159235","0","0","209","0"
"6068","159236","0","0","209","0"
"6069","159671","0","0","209","0"
"6070","159672","0","0","209","0"
"6071","159673","0","0","209","0"
"6072","159674","0","0","209","0"
"6074","160103","0","0","4","0"
"6092","161455","0","0","14","15"
"6118","162195","0","0","15","0"
"6119","162196","0","0","14","15"
"6120","162197","0","0","15","0"
"6121","162198","0","0","15","0"
"6122","162199","0","0","15","0"
"6125","162202","0","0","0","15"
"6126","162203","0","0","14","0"
"6127","162204","0","0","14","0"
"6128","162205","0","0","162","0"
"6129","162206","0","0","15","0"
"6130","162207","0","0","15","0"
"6132","162209","0","0","14","0"
"6133","162210","0","0","0","15"
"6137","162214","0","0","0","15"
"6139","162216","0","0","162","14"
"6140","162217","0","0","14","0"
"6141","162218","0","0","162","15"
"6230","163294","0","0","121","0"
"6231","163345","20815","0","0","0"
"6232","163521","20815","0","0","0"
"6253","165304","0","0","121","0"
"6254","165456","0","0","121","0"
"6255","165460","0","0","121","0"
"6256","165461","0","0","121","0"
"6257","165463","0","0","121","0"
"6258","165464","0","0","121","0"
"6259","165465","0","0","121","0"
"6260","165466","0","0","121","0"
"6261","165467","0","0","121","0"
"6263","165564","0","0","121","0"
"6264","165774","0","0","2","0"
"6265","165804","0","0","121","0"
"6266","166356","0","0","121","0"
"6267","166359","0","0","121","0"
"6268","166363","0","0","121","0"
"6269","166366","0","0","121","0"
"6270","166367","0","0","121","0"
"6274","166432","0","0","121","0"
"6275","166669","0","0","121","0"
"6281","167950","0","0","121","0"
"6288","169076","0","0","15","0"
"6289","169077","0","0","15","0"
"6290","169078","0","0","15","0"
"6292","169081","0","0","121","0"
"6294","169145","0","0","238","0"
"6295","169215","0","0","4","0"
"6299","170627","0","0","209","0"
"6300","170628","0","0","209","0"
"6301","170629","0","0","209","0"
"6302","170630","0","0","209","0"
"6303","170631","0","0","209","0"
"6304","170700","0","0","238","0"
"6305","170701","0","0","238","0"
"6306","170702","0","0","238","0"
"6307","170703","0","0","238","0"
"6308","170704","0","0","238","0"
"6309","170705","0","0","238","0"
"6310","170706","0","0","238","0"
"6311","170707","0","0","238","0"
"6312","170708","0","0","238","0"
"6313","170709","0","0","238","0"
"6314","170710","0","0","238","0"
"6315","170711","0","0","238","0"
"6316","170712","0","0","238","0"
"6317","170713","0","0","238","0"
"6318","170714","0","0","238","0"
"6319","170715","0","0","238","0"
"6320","170716","0","0","238","0"
"6321","170717","0","0","238","0"
"6322","170718","0","0","238","0"
"6323","170719","0","0","238","0"
"6324","170720","0","0","238","0"
"6325","170721","0","0","238","0"
"6326","170722","0","0","238","0"
"6327","170723","0","0","238","0"
"6328","170724","0","0","238","0"
"6329","170725","0","0","238","0"
"6330","170726","0","0","238","0"
"6331","170727","0","0","238","0"
"6332","170728","0","0","238","0"
"6333","170729","0","0","238","0"
"6334","170730","0","0","238","0"
"6335","170731","0","0","238","0"
"6336","170732","0","0","238","0"
"6337","170832","0","0","238","0"
"6344","171690","0","0","162","0"
"6345","171691","0","0","162","0"
"6346","171692","0","0","162","0"
"6347","171693","0","0","162","0"
"6348","171694","0","0","162","0"
"6349","171695","0","0","162","0"
"6350","171696","0","0","162","0"
"6351","171697","0","0","162","0"
"6352","171698","0","0","162","0"
"6353","171699","0","0","162","0"
"6354","171700","0","0","162","0"
"6355","171701","0","0","162","0"
"6356","171702","0","0","162","0"
"6357","171703","0","0","162","0"
"6358","171704","0","0","162","0"
"6359","171705","0","0","162","0"
"6360","171706","0","0","162","0"
"6361","171707","0","0","162","0"
"6362","171708","0","0","162","0"
"6363","171709","0","0","162","0"
"6364","171710","0","0","162","0"
"6365","171711","0","0","162","0"
"6366","171718","0","0","162","0"
"6372","173289","0","0","14","0"
"6373","173308","0","0","14","0"
"6374","173309","0","0","14","0"
"6375","173323","0","0","209","0"
"6376","173355","0","0","162","0"
"6381","175389","0","0","121","0"
"6382","175390","0","0","121","0"
"6383","175392","0","0","121","0"
"6391","176087","0","0","238","0"
"6392","176090","0","0","162","0"
"6393","176732","0","0","14","0"
"6394","177045","0","0","121","0"
"6396","177169","0","0","162","0"
"6397","177363","0","0","162","0"
"6398","177364","0","0","162","0"
"6403","178134","120186","0","0","0"
"6407","178240","0","0","121","0"
"6408","178243","0","0","162","0"
"6409","178245","0","0","162","0"
"6410","178248","0","0","121","0"
"6411","178249","0","0","121","0"
"6416","178497","0","0","121","0"
"6463","181625","0","0","12","0"
"6464","181627","0","0","12","0"
"6465","181628","0","0","12","0"
"6466","181629","0","0","12","0"
"6467","181630","0","0","12","0"
"6468","181631","0","0","12","0"
"6469","181632","0","0","12","0"
"6470","181633","0","0","12","0"
"6471","181634","0","0","12","0"
"6472","181635","0","0","12","0"
"6473","181636","0","0","12","0"
"6474","181637","0","0","12","0"
"6475","181643","0","0","12","0"
"6480","182116","0","0","162","0"
"6481","182125","0","0","121","0"
"6482","182127","0","0","238","0"
"6487","182158","0","0","121","0"
"6490","182928","0","0","162","0"
"6491","182929","0","0","162","0"
"6492","182930","0","0","162","0"
"6493","182931","0","0","162","0"
"6494","182932","0","0","162","0"
"6495","182933","0","0","162","0"
"6496","182934","0","0","162","0"
"6497","182935","0","0","162","0"
"6498","182944","0","0","162","0"
"6499","182945","0","0","162","0"
"6500","182946","0","0","162","0"
"6501","182947","0","0","162","0"
"6502","182948","0","0","162","0"
"6503","182949","0","0","162","0"
"6504","182950","0","0","162","0"
"6505","182951","0","0","162","0"
"6506","182962","0","0","162","0"
"6507","182963","0","0","162","0"
"6508","182964","0","0","162","0"
"6509","182965","0","0","162","0"
"6510","182966","0","0","162","0"
"6511","182967","0","0","162","0"
"6512","182968","0","0","162","0"
"6513","182969","0","0","162","0"
"6514","182970","0","0","162","0"
"6515","182971","0","0","162","0"
"6516","182972","0","0","162","0"
"6517","182973","0","0","162","0"
"6518","182974","0","0","162","0"
"6519","182975","0","0","162","0"
"6520","182976","0","0","162","0"
"6521","182977","0","0","162","0"
"6522","182978","0","0","162","0"
"6523","182979","0","0","162","0"
"6524","182980","0","0","162","0"
"6525","182981","0","0","162","0"
"6526","182982","0","0","162","0"
"6527","182983","0","0","162","0"
"6528","182984","0","0","162","0"
"6529","182985","0","0","162","0"
"6530","182986","0","0","162","0"
"6531","182987","0","0","162","0"
"6532","182988","0","0","162","0"
"6533","182989","0","0","162","0"
"6534","182999","0","0","162","0"
"6562","184184","0","0","162","0"
"6563","184185","0","0","162","0"
"6564","184310","0","0","162","0"
"6565","184315","0","0","162","0"
"6566","184337","0","0","162","0"
"6567","184338","0","0","162","0"
"6568","184339","0","0","162","0"
"6569","184340","0","0","162","0"
"6570","184341","0","0","162","0"
"6571","184342","0","0","162","0"
"6572","184343","0","0","162","0"
"6573","184344","0","0","162","0"
"6574","184345","0","0","162","0"
"6575","184403","0","0","162","0"
"6576","184405","0","0","162","0"
"6577","184408","0","0","162","0"
"6578","184442","0","0","162","0"
"6651","187634","0","0","238","0"
"6652","187635","0","0","238","0"
"6653","187636","0","0","238","0"
"6654","187637","0","0","238","0"
"6655","187639","0","0","238","0"
"6656","187640","0","0","238","0"
"6657","188523","0","0","2","0"
"6672","190866","0","0","209","0"
"6673","190867","0","0","209","0"
"6674","190868","0","0","209","0"
"6675","190869","0","0","209","0"
"6676","190870","0","0","209","0"
"6677","190871","0","0","209","0"
"6678","190872","0","0","209","0"
"6679","190873","0","0","209","0"
"6680","190874","0","0","209","0"
"6681","190875","0","0","209","0"
"6682","190876","0","0","209","0"
"6683","190877","0","0","209","0"
"6684","190878","0","0","209","0"
"6685","190879","0","0","209","0"
"6686","190892","0","0","209","0"
"6687","190893","0","0","209","0"
"6688","190894","0","0","209","0"
"6689","190954","0","0","209","0"
"6690","190955","0","0","209","0"
"6691","190956","0","0","209","0"
"6692","190957","0","0","209","0"
"6693","190988","0","0","209","0"
"6694","190989","0","0","209","0"
"6695","190990","0","0","209","0"
"6696","190991","0","0","209","0"
"6697","190992","0","0","209","0"
"6698","190993","0","0","209","0"
"6699","190994","0","0","209","0"
"6700","190995","0","0","209","0"
"6701","190996","0","0","209","0"
"6702","190997","0","0","209","0"
"6703","190998","0","0","209","0"
"6704","190999","0","0","209","0"
"6705","191000","0","0","209","0"
"6706","191001","0","0","209","0"
"6707","191002","0","0","209","0"
"6708","191003","0","0","209","0"
"6709","191004","0","0","209","0"
"6710","191005","0","0","209","0"
"6711","191006","0","0","209","0"
"6712","191007","0","0","209","0"
"6713","191008","0","0","209","0"
"6714","191009","0","0","209","0"
"6715","191010","0","0","209","0"
"6716","191011","0","0","209","0"
"6717","191012","0","0","209","0"
"6718","191013","0","0","209","0"
"6719","191014","0","0","209","0"
"6720","191015","0","0","209","0"
"6721","191016","0","0","209","0"
"6722","191017","0","0","209","0"
"6723","191018","0","0","209","0"
"6724","191019","0","0","209","0"
"6725","191020","0","0","209","0"
"6726","191021","0","0","209","0"
"6727","191022","0","0","209","0"
"6728","191023","0","0","209","0"
"6729","191024","0","0","209","0"
"6730","191025","0","0","209","0"
"6735","191659","0","0","121","0"
"6737","191928","0","0","162","0"
"6738","191929","0","0","162","0"
"6739","191930","0","0","162","0"
"6740","191931","0","0","162","0"
"6750","192859","0","0","121","0"
"6751","192890","0","0","121","0"
"6869","195848","0","0","238","0"
"6870","195849","0","0","238","0"
"6871","195850","0","0","238","0"
"6872","195851","0","0","238","0"
"6873","195852","0","0","238","0"
"6874","195853","0","0","238","0"
"6875","195854","0","0","238","0"
"6876","195855","0","0","238","0"
"6877","195856","0","0","238","0"
"6878","195857","0","0","238","0"
"6879","195858","0","0","238","0"
"6880","195859","0","0","238","0"
"6881","195860","0","0","238","0"
"6882","195861","0","0","238","0"
"6883","195862","0","0","238","0"
"6884","195863","0","0","238","0"
"6885","195864","0","0","238","0"
"6886","195865","0","0","238","0"
"6887","195866","0","0","238","0"
"6888","195867","0","0","238","0"
"6889","195868","0","0","238","0"
"6890","195869","0","0","238","0"
"6891","195870","0","0","238","0"
"6892","195871","0","0","238","0"
"6893","195872","0","0","238","0"
"6894","195873","0","0","238","0"
"6895","195874","0","0","238","0"
"6896","195875","0","0","238","0"
"6897","195876","0","0","238","0"
"6898","195877","0","0","238","0"
"6899","195878","0","0","238","0"
"6900","195879","0","0","238","0"
"6901","195880","0","0","238","0"
"6902","195881","0","0","238","0"
"6903","195882","0","0","238","0"
"6904","195883","0","0","238","0"
"6905","195902","0","0","238","0"
"6906","195903","0","0","238","0"
"6907","195904","0","0","238","0"
"6908","195905","0","0","238","0"
"6909","195906","0","0","238","0"
"6910","195907","0","0","238","0"
"6911","195908","0","0","238","0"
"6912","195909","0","0","238","0"
"6913","195910","0","0","238","0"
"6914","195911","0","0","238","0"
"6915","195912","0","0","238","0"
"6916","195913","0","0","238","0"
"6917","195914","0","0","238","0"
"6918","195915","0","0","238","0"
"6919","195916","0","0","238","0"
"6920","195917","0","0","238","0"
"6921","195918","0","0","238","0"
"6922","195919","0","0","238","0"
"6923","195920","0","0","238","0"
"6924","195921","0","0","238","0"
"6925","195922","0","0","238","0"
"6926","195923","0","0","238","0"
"6927","195924","0","0","238","0"
"6928","195925","0","0","238","0"
"6929","195926","0","0","238","0"
"6930","195927","0","0","238","0"
"6931","195928","0","0","238","0"
"6932","195929","0","0","238","0"
"6933","195930","0","0","238","0"
"6934","195931","0","0","238","0"
"6935","195932","0","0","238","0"
"6936","195933","0","0","238","0"
"6937","195934","0","0","238","0"
"6938","195935","0","0","238","0"
"6939","195936","0","0","238","0"
"6940","195937","0","0","238","0"
"6941","195938","0","0","238","0"
"6942","195939","0","0","238","0"
"6943","195940","0","0","238","0"
"6944","195941","0","0","238","0"
"6945","195942","0","0","238","0"
"6946","195943","0","0","238","0"
"6978","202580","133912","0","0","0"
"7007","209496","0","0","162","0"
"7008","209497","0","0","162","0"
"7009","209498","0","0","162","0"
"7010","209499","0","0","162","0"
"7011","209564","0","0","162","0"
"7012","209603","0","0","238","0"
"7013","209604","0","0","238","0"
"7014","209605","0","0","238","0"
"7015","209606","0","0","238","0"
"7016","209607","0","0","238","0"
"7017","209608","0","0","238","0"
"7018","209609","0","0","238","0"
"7019","209610","0","0","238","0"
"7020","209611","0","0","238","0"
"7037","213916","0","0","162","0"
"7046","217651","0","0","10","0"
"7047","217645","0","0","209","0"
"7048","217641","0","0","209","0"
"7049","217644","0","0","209","0"
"7050","217637","0","0","209","0"
"7051","217655","0","0","209","0"
"7052","217650","0","0","209","0"
"7053","217649","0","0","209","0"
"7063","220178","0","0","2","0"
"7064","222851","0","0","209","0"
"7065","222852","0","0","209","0"
"7066","222853","0","0","209","0"
"7068","224199","0","0","209","0"
"7092","228139","0","0","209","0"
"7096","228402","0","0","209","0"
"7097","228403","0","0","209","0"
"7098","228404","0","0","209","0"
"7099","228405","0","0","209","0"
"7100","228406","0","0","209","0"
"7101","228407","0","0","209","0"
"7102","228408","0","0","209","0"
"7103","228409","0","0","209","0"
"7104","228410","0","0","209","0"
"7208","235695","0","0","209","0"
"7209","235696","0","0","209","0"
"7210","235697","0","0","209","0"
"7211","235698","0","0","209","0"
"7212","235699","0","0","209","0"
"7213","235700","0","0","209","0"
"7214","235701","0","0","209","0"
"7215","235702","0","0","209","0"
"7216","235703","0","0","209","0"
"7217","235704","0","0","209","0"
"7218","235705","0","0","209","0"
"7219","235706","0","0","209","0"
"7220","235794","0","0","209","0"
