Id,X,Y,Z,Unknown,Name,Map
"5088","4040.45","2441.94","206.297","86.6841","6.2 Hellfire Raid - Bastion of Shadows Zone In Location","1448"
"5089","4152.08","2545.23","179.916","267.358","6.2 Hellfire Raid - Destructor's Rise Zone In Location","1448"
"5090","4071.45","-2133.95","51.149","266.306","6.2 Hellfire Raid - The Black Gate Zone In Location","1448"
"5091","4880.1","108.811","69.5665","0","7.0 Artifacts - Warrior - Protection - Acquisition - Start - JMC","1495"
"5092","4056.45","-680.911","0.449491","116.684","6.2 Hellfire Raid - Corpse Location","1464"
"5093","4586.399","4078.67","967.3181","76.49857","7.0 Highmountain - Phoenix Peak","1220"
"5094","2625.649","1386.255","42.43517","170.4774","Stormheim - Skold Ashil GY","1220"
"5095","-737.07","2204.7","535.667","4.2096","7.0 Artifacts - Icecrown - DK Frost - Acherus Area","1480"
"5096","636.559","1541.64","61.6806","0","7.0 Artifact - Rogue - Subtlety - Demon Portal World - Entrance Location","1489"
"5097","1264.29","5236.38","93.5313","147.915","7.0 Artifacts - Havoc DH Acquisition Graveyard - GJC","1498"
"5098","3801.21","529.078","603.332","179.395","Valhallas - Entrance Target - MRN","1477"
"5099","2434.39","832.011","252.923","134.077","Valhallas - Exit Target - MRN","1220"
"5100","-3913.497","4535.343","85.98352","329.6533","7.0 Naga Dungeon - Entrance Target","1456"
"5101","2930.76","874.246","514.95","273.15","7.0 Helheim Dungeon - Boat Start Location - KJD","1492"
"5102","7184.294","7318.968","23.27296","346.8638","7.0 Helheim Dungeon - Entrance Target - KJD","1492"
"5103","3735.32","4182.46","892.069","351.07","Neltharion's Lair - Exit Teleport Target","1220"
"5104","-1811.731","6670.421","146.6911","148.1312","Vault of the Wardens - Exit Teleport Target","1220"
"5105","4184.485","-762.4045","269.4716","90.51581","Vault of the Wardens - Entrance","1493"
"5106","4188.701","-452.007","269.677","359.46","Vault of the Wardens - Boss 1 Defeated Transfer Loc","1493"
"5107","4450.924","-425.9201","120.1024","269.686","Vault of the Wardens - Boss 2 XOR 3 Defeated Transfer Loc","1493"
"5108","4450.65","-467.836","119.211","88.92","Vault of the Wardens - Boss 2 AND 3 Defeated Transfer Loc","1493"
"5109","3964.957","4022.457","884.2095","344.9337","Highmountain - Mesa GY","1220"
"5110","3058.354","7430.422","53.46305","300.5552","7.0 Val'sharah - Heroes' Rest (CAG)","1220"
"5111","3337.5","7379.25","16.6278","208.984","7.0 Val'sharah - Darkpens (CAG)","1220"
"5112","4193.17","-297.503","-281.421","179.161","Vault of the Wardens - Boss 4 Engaged Once","1493"
"5114","0.7829861","5783.039","4.204657","277.4136","7.0 Naga Dungeon - Exit Target","1220"
"5115","3965.763","-694.6371","31.06095","108.2062","6.2 Hellfire Raid - Iron Reaver - Player Safe Teleport - KJD","1448"
"5116","4035.392","2148.092","234.5874","126.6831","Stormheim - RavenbearGY","1220"
"5117","5056.53","3812.74","980.685","21.8684","7.0 Highmountain - Sled Port","1220"
"5119","1414.323","1774.394","56.41275","46.43353","7.0 DH-Mardum - (04) Illidari Foothold","1481"
"5120","1419.417","1255.491","34.10727","0","Blackrook Hold Arena - GY","1504"
"5121","1372.129","1247.191","33.00475","358.226","Blackrook Hold Arena - Start Position - Team 1","1504"
"5122","1472.696","1275.158","32.11037","210.6316","Blackrook Hold Arena - Start Position - Team 2","1504"
"5123","3419.009","1988.635","15.53604","169.902","7.0 Helheim Dungeon - Exit Target - KJD","1220"
"5124","4914.45","-92.7158","66.6543","137.502","Prot Warr Artifact - Shield's Rest Island - CRT","1495"
"5125","4819.77","221.624","-21.7057","79.9018","Prot Warr Artifact - Shield's Rest Island 2 - CRT","1495"
"5126","-2011.877","6596.143","12.54978","118.8496","Nagrand Arena 2 - Start Position - Team 1","1505"
"5127","-2074.424","6710.674","11.58311","302.829","Nagrand Arena 2 - Start Position - Team 2","1505"
"5128","-2045.118","6653.071","13.62743","30.6015","Nagrand Arena 2 - GY","1505"
"5131","3483.131","1849.26","2.731771","297.1932","Artifact - Warrior Fury - GY1","1511"
"5132","5066.033","-898.6163","322.1559","86.94666","Tanaan Jungle 6.2 - Throne of Kil'jaeden Kazzak GY (JT)","1464"
"5133","-2742.98","-66.0592","46.0733","270.398","Broken Shore - Ret Paladin Graveyard - Lost Temple","1500"
"5134","4026.05","-5444.71","115.8","85.05","7.0 Highmountain - Huln Flashback - Cemetary/Safe Loc","1515"
"5135","4330.025","-315.0139","-283.7572","171.0404","7.0 DH-VotW - Illidan's Chamber","1468"
"5136","4442.008","-392.8559","125.8984","277.5853","7.0 DH-VotW - Cellblock B","1468"
"5137","4184.598","-442.408","269.8069","271.626","7.0 DH-VotW - Antechamber","1468"
"5138","3816.61","1792.76","950.351","196.583","7.0 Artifacts - Monk - Peak of Serenity - Order Formation - Entrance Location","1014"
"5139","-837.535","4259.12","746.147","77.0352","Dalaran - Ret Paladin Acquisition Disconnect Safe Loc","1220"
"5140","1807.137","1333.116","97.7481","316.5583","7.0 DH-Mardum - (05) Volcano","1481"
"5141","1182.924","3329.346","85.19227","0","DH-Mardum - Lowlands - Corpse Catcher 000","1481"
"5184","3618.51","1178.76","129.637","186.471","Stormheim - Mystics Graveyard","1220"
"5185","2863.51","818.873","78.0788","213.561","Stormheim - Alliance Secondary Hub GY","1220"
"5186","2522.12","1919.29","6.6543","126.71","Stormheim - Horde Secondary Hub GY","1220"
"5187","2773.2","557.068","122.788","316.744","Stormheim - Bronzeleaf Thicket GY","1220"
"5188","1644.017","1414.04","243.3242","1.206055","7.0 DH-Mardum - (06) The Fel Hammer","1481"
"5189","4379.304","1421.179","37.33235","320.9319","Stormheim - Brewery GY","1220"
"5190","1737.69","161.54","74.9746","45.6746","Alliance - Character Boost(100) - Warlords of Draenor Start Loc","1159"
"5191","3549.94","-3869.42","7.56265","348.7","Alliance - Character Boost (100) - Warlords of Draenor Hearth Loc","1116"
"5192","5771.35","4488.16","131.856","164.7","Horde - Character Boost(100) - Warlords of Draenor Start Loc","1153"
"5193","5309.06","-3945.7","20.0653","276.751","Horde - Character Boost(100) - Warlords of Draenor Hearth Loc","1116"
"5194","3515.74","4805.38","590.072","177.335","7.0 Suramar Catacombs - Zone In Location","1516"
"5195","5170.507","-769.8195","329.0592","50.87994","Tanaan Jungle - Pet Battle Location 1","1464"
"5196","4814.638","261.1198","257.0041","103.3159","Tanaan Jungle - Pet Battle Location 2","1464"
"5197","3944.47","-559.184","0.9659289","300.5484","Tanaan Jungle - Pet Battle Location 3","1464"
"5199","2852.51","6500.73","207.63","347.128","Val'sharah - Temple of Elune Scenario - GY","1478"
"5200","2458.09","67.74479","-157.6579","220.262","Artifact - Shaman Acquisition Scenario - Enhancement - Enter","1503"
"5201","3773.1","5008.9","670.8","135.3","Highmountain - Riverbend - Rivermane - IntroGY","1220"
"5202","5313.44","4564.34","715.282","123.451","Highmountain - Bloodhunt Highland - GY","1220"
"5203","6363.06","4839.7","0.569286","296.083","Highmountain - Shipwreck Cove - Murloc GY","1220"
"5204","5261.1","5539.4","60.3","135.8","Highmountain - Feltotem Coast - Hub GY","1220"
"5205","4263.869","4440.359","672.0511","137.0612","Highmountain - Thundertotem - Graveyard","1220"
"5206","4702.2","3988.2","830.2","164.4","HighMountain - Skyhorn - GY","1220"
"5207","4506.74","4835.143","662.2623","357.7456","HighMountain - Nesingwary's Retreat - Graveyard","1220"
"5208","5675.453","3532.805","200.7466","306.33","Highmountain - Prepfoot Compound - Graveyard","1220"
"5209","6154.588","3779.51","2.641287","88.55609","Highmountain - Rockaway Coast - MurlocVinetteGY","1220"
"5210","-2708.51","-41.06424","47.89815","221.7903","Broken Shore - Ret Paladin Graveyard - Jailer Area","1500"
"5211","-2809.384","-243.8403","38.63377","312.0082","Broken Shore - Ret Paladin Graveyard - Ashbringer Area","1500"
"5212","4087.26","2484.89","365.787","356.742","7.0 Artifacts - Icecrown - Fire Mage - Frostwing Halls Area","1480"
"5213","4466.39","2769.46","350.962","1.69229","7.0 Artifacts - Icecrown - Fire Mage - Crimson Halls Area","1480"
"5214","4132.11","2769.1","350.963","358.902","7.0 Artifacts - Icecrown - DK Frost - The Spire Area","1480"
"5215","530.609","-2124.75","840.857","180.146","7.0 Artifacts - Icecrown - DK Frost - The Frozen Throne Area","1480"
"5216","2643.205","3701.78","1547.746","189","Highmountain - LonehoofWatch - GY","1220"
"5217","3215.236","4213.26","1365.443","20.08459","Highmountain - FrosthoofWatch - GY","1220"
"5218","-1903.63","-1210.45","0.824617","176.369","7.0 Artifact - Warrior Formation - Hippogryph -CRT","1500"
"5219","11.1372","-0.363736","20.6586","168.305","Legion Boost Experience - Alliance","1554"
"5220","1175.188","3271.372","67.27567","263.7141","Mardum Scenario - Start","1523"
"5223","-698.5538","4492.463","728.6114","212.905","7.0 Dalaran GY","1220"
"5224","-1900.311","-1210.76","0.824656","193.6252","Broken Shore - Warrior Graveyard - Initial - CRT","1500"
"5225","3251.576","632.066","635.3995","313.1331","Valhallas - Mead Hall Teleport Location - MRN","1477"
"5226","3190.86","2914.52","636.65","121.33","Valhallas - Hunting Grounds Teleport Location - MRN","1477"
"5227","-847.273","4275.66","746.266","0","7.0 Dalaran - Breadcrumb Flight DC Location - twh","1220"
"5228","3384.742","1401.83","69.32597","53.68268","Fury Warrior Acquisition GY 1 - CRT","1511"
"5229","3366.932","1568.267","10.96385","58.08218","Fury Warrior Acquisition 2","1511"
"5230","3245.73","623.115","537.852","262.407","Artifact - Shaman Acquisition Scenario - Elemental - Enter","1526"
"5231","1224.332","3253.843","68.04266","254.5002","DH-Mardum - Lowlands - Corpse Catcher 001","1481"
"5232","1198.04","3164.91","26.60531","93.02765","DH-Mardum - Lowlands - Corpse Catcher 002","1481"
"5233","1192.825","3081.359","-14.95544","309.0701","DH-Mardum - Lowlands - Corpse Catcher 003","1481"
"5234","1172.748","2984.695","-37.37604","174.3279","DH-Mardum - Lowlands - Corpse Catcher 004","1481"
"5235","1148.41","2911.795","-4.228086","354.1556","DH-Mardum - Lowlands - Corpse Catcher 005","1481"
"5236","1110.483","2861.691","7.885959","129.6616","DH-Mardum - Lowlands - Corpse Catcher 006","1481"
"5237","1065.08","2789.946","4.323317","335.2182","DH-Mardum - Lowlands - Corpse Catcher 007","1481"
"5238","1119.868","2660.947","-90.00056","239.97","DH-Mardum - Lowlands - Corpse Catcher 008","1481"
"5239","1165.889","2560.722","-14.40994","239.97","DH-Mardum - Lowlands - Corpse Catcher 009","1481"
"5240","1248.96","2603.827","13.73999","84.96094","DH-Mardum - Lowlands - Corpse Catcher 010","1481"
"5241","1604.007","2735.734","18.98232","341.4551","DH-Mardum - Lowlands - Corpse Catcher 011","1481"
"5242","1730.252","2487.425","64.82331","0.848206","DH-Mardum - Lowlands - Corpse Catcher 012","1481"
"5245","2119.573","1757.109","63.14182","35.98444","DH-Mardum - Lowlands - Corpse Catcher 015","1481"
"5246","2126.22","1625.804","82.12307","319.5829","DH-Mardum - Lowlands - Corpse Catcher 016","1481"
"5247","1475.823","865.7379","85.91711","195.2492","DH-Mardum - Lowlands - Corpse Catcher 017","1481"
"5248","995.4479","1409.276","34.74566","59.62524","DH-Mardum - Lowlands - Corpse Catcher 018","1481"
"5249","1619.243","1764.604","59.04713","354.2488","DH-Mardum - Lowlands - Corpse Catcher 019","1481"
"5250","1656.462","1698.8","54.86123","275.6157","DH-Mardum - Lowlands - Corpse Catcher 020","1481"
"5251","1731.491","1523.604","57.16695","95.92633","DH-Mardum - Lowlands - Corpse Catcher 021","1481"
"5252","1738.563","1431.292","67.24112","3.652405","DH-Mardum - Lowlands - Corpse Catcher 022","1481"
"5253","1491.597","1320.958","1.851095","69.16174","DH-Mardum - Lowlands - Corpse Catcher 023","1481"
"5254","1431.26","1367.622","-8.004683","321.0992","DH-Mardum - Lowlands - Corpse Catcher 024","1481"
"5255","1393.083","1561.526","22.14125","359.9665","DH-Mardum - Lowlands - Corpse Catcher 025","1481"
"5256","1425.575","1659.594","41.44145","150.062","DH-Mardum - Lowlands - Corpse Catcher 026","1481"
"5257","1464.385","1694.51","47.68416","20.30106","DH-Mardum - Lowlands - Corpse Catcher 027","1481"
"5258","1492.323","1750.297","35.79653","259.2087","DH-Mardum - Lowlands - Corpse Catcher 028","1481"
"5259","1231.101","2452.233","-14.85023","259.2087","DH-Mardum - Lowlands - Corpse Catcher 029","1481"
"5260","1249.295","2372.833","15.55854","119.606","DH-Mardum - Lowlands - Corpse Catcher 030","1481"
"5261","1041.339","2503.494","-51.83619","18.43582","DH-Mardum - Lowlands - Corpse Catcher 031","1481"
"5262","991.9948","2456.71","-84.91193","143.2799","DH-Mardum - Lowlands - Corpse Catcher 032","1481"
"5263","916.7882","2445.762","-70.84854","8.868866","DH-Mardum - Lowlands - Corpse Catcher 033","1481"
"5264","833.7118","2327.903","-52.54271","139.3742","DH-Mardum - Lowlands - Corpse Catcher 034","1481"
"5265","715.408","2659.747","-61.39784","279.5126","DH-Mardum - Lowlands - Corpse Catcher 035","1481"
"5266","730.2205","2753.055","-57.58348","331.9331","DH-Mardum - Lowlands - Corpse Catcher 036","1481"
"5267","796.5608","2845.663","-33.38833","290.18","DH-Mardum - Lowlands - Corpse Catcher 037","1481"
"5268","855.132","2912.828","-23.3528","208.7625","DH-Mardum - Lowlands - Corpse Catcher 038","1481"
"5269","834.243","3002.637","-44.61731","136.757","DH-Mardum - Lowlands - Corpse Catcher 039","1481"
"5270","926.5573","3124.056","-26.22431","14.23459","DH-Mardum - Lowlands - Corpse Catcher 040","1481"
"5271","987.5625","3195.935","24.0879","316.5788","DH-Mardum - Lowlands - Corpse Catcher 041","1481"
"5272","-731.906","436.562","644.538","78.2963","7.0 Artifacts - Monk - Windwalker - Acquisition Graveyard - LWB","1528"
"5273","3515.31","1671.7","1.03612","133.198","Fury Warrior Acquisition 3","1511"
"5274","3818.458","1793.007","950.3507","104.8841","7.0 Artifacts - Monk Formation GY - CRT","1014"
"5275","5053.72","-4062.88","40.5371","235.114","Ashran - Horde Start","1191"
"5276","3958.11","-4015.49","51.6193","283.129","Ashran - Alliance Start","1191"
"5277","880.826","3606.78","192.216","356.91","7.0 Artifacts - Monk - Windwalker - Return Home Safe Point - LWB","1514"
"5278","486.8906","659.7049","1.385912","84.05716","Boost Experience - Graveyard","1537"
"5279","-658.375","-56.86806","619.7411","0","7.0 Artifacts - Paladin - Ret - Shattered - Default Graveyard - GJC","1528"
"5280","1707.53","2277.37","49.801","40.7741","7.0 Pre-Launch - Karazhan - Front Entrance","1529"
"5281","2038.491","2442.023","135.0756","196.583","7.0 Artifacts - Tirisfal Scenario - General Safe Loc - JMC","1539"
"5282","2222.47","2388.68","118.689","164.072","7.0 Artifacts - Tirisfal Scenario - Default Graveyard - JMC","1539"
"5283","-851.006","4283.77","746.272","168.165","7.0 Artifacts - Survival Hunter - DC Port","1220"
"5284","848.3976","2394.681","-52.02893","328.3727","7.0 DH-Mardum - (02) Molten Shore","1481"
"5285","-839.248","4260.99","746.27","259.651","7.0 Dalaran - Artifacts - Paladin - Acquisition Flight Safe Loc - GJC","1220"
"5286","-837.535","4259.12","746.147","77.0352","7.0 Dalaran - Artifacts - Paladin - Acquisition Return Flight Safe Loc - GJC","1220"
"5287","1779.288","4601.86","165.8558","177.7255","7.0 Suramar - Hub Graveyard- At the base of telanor road in grotto","1220"
"5288","882.933","3605.61","192.218","177.899","7.0 Artifacts - Monk - Wandering Isle Order Hall - Temple - LWB","1514"
"5289","3193.571","528.9219","633.1832","179.8442","Valhallas - Bifrost Entrance Target - MRN","1477"
"5291","-736.4896","433.8698","644.5391","81.41464","Skywall Monk Acqusition Graveyard 1 - CRT","1528"
"5292","-1244.352","413.9254","662.1934","305.0688","Skywall Monk Acqusition Graveyard 2 - CRT","1528"
"5293","4581.607","3993.067","83.48759","64.80991","7.0 Violet Hold Entrance","1544"
"5294","1293.186","-262.7205","44.36467","0","7.0 Artifacts - DH - Acquisition - Violet Hold GY - GJC","1494"
"5295","3369.163","1920.993","0.628784","320.0867","Surv Hunter Acquisition GY 1 - JMC","1511"
"5296","3593.841","1803.5","2.062593","308.1192","Surv Hunter Acquisition GY 2 - JMC","1511"
"5297","1028.47","7225.17","100.181","1.88925","7.0 Artifacts - Warrior - Order Hall - JMC","1479"
"5298","236.3924","1952.189","-55.75229","20","7.0 Artifacts - Hunter - Marks - Niskara Entrance Loc - SMD","1489"
"5299","-1398.399","5891.41","0.9433343","350.4125","7.0 Artifacts - Rogue - Combat - Acquisition - Default GY - GJC","1545"
"5303","754.915","3555.37","141.492","1.994","7.0 Artifacts - Monk Order Hall - The Wandering Isle, Temple Town GY - LWB","1514"
"5304","-1067.307","-3146.333","28.14158","0","7.0 Artifacts - Monk Acquisition Scenario - Mistweaver - Enter","1541"
"5305","236.3924","1952.189","-55.75229","20","7.0 Artifacts - Niskara - Niskara Safe Loc - LWB","1489"
"5306","3542.697","5538.136","324.2354","0.008483887","Arena - Val'sharah - Teleport Target - Game On","1552"
"5307","3539.43","5472.07","325.436","88.5499","Arena - Val'sharah - Teleport Target - Team 1","1552"
"5308","3548.62","5601.11","325.227","268.325","Arena - Val'sharah - Teleport Target - Team 2","1552"
"5309","3252.285","546.8889","545.6692","20.11194","7.0 Artifact - Elemental Shaman - Temple of the White Tiger GY","1526"
"5310","-840.785","4276.08","746.258","250.613","7.0 Artifacts - Death Knight - Blood - Vehicle - DC Port","1220"
"5311","-855.2","4287.4","746.3","214","7.0 Artifacts - Acquisition - Hunter - Marks - Dalaran - SMD","1220"
"5312","2936.559","8173.857","8.866346","0","Artifact - Gloaming Reef - Start Loc","1553"
"5313","753.85","4963.45","138.2","341","7.0 Artifacts - Havoc Demon Hunter Scenario - Start","1498"
"5314","-2337.97","209.65","58.53","214","7.0 Artifacts - Vengeance Demon Hunter Scenario - Start","1500"
"5315","-1398.72","5891.39","0.89","348.52","7.0 Artifacts - Combat Rogue Scenario - Start","1545"
"5316","-12408.9","-12957.2","319.6","255.03","7.0 Artifacts - Druid - Guardian - Ursoc's Lair - Start","1536"
"5317","467","-2124.931","840.8569","180.7047","7.0 Artifacts - Shared Death Knight - Frozen Throne","1480"
"5318","-11017.9","-1984.96","23.4787","90.276","7.0 Artifacts - Karazhan Catacombs - Graveyard - TSH","1533"
"5319","-11017.8","-1995.61","24.91","90.55","7.0 Artifacts - Karazhan Catacombs Scenario - Start","1533"
"5320","4111.08","4423.13","768.448","48.5304","Thunder Totem","1220"
"5321","616.3299","2058.981","-82.28333","0","DH-Mardum - Lowlands - Corpse Catcher 013","1481"
"5322","513.2413","2164.724","-68.82303","238.7893","DH-Mardum - Lowlands - Corpse Catcher 014","1481"
"5323","388.4896","2145.132","-75.41074","280.5637","DH-Mardum - Lowlands - Corpse Catcher 042","1481"
"5324","343.132","2217.715","-77.88166","151.5996","DH-Mardum - Lowlands - Corpse Catcher 043","1481"
"5325","356.6285","2321.37","-69.69724","192.2921","DH-Mardum - Lowlands - Corpse Catcher 044","1481"
"5326","363.7865","2415.226","-73.89212","153.9611","DH-Mardum - Lowlands - Corpse Catcher 045","1481"
"5327","445.6111","2496.651","-65.36434","0","DH-Mardum - Lowlands - Corpse Catcher 046","1481"
"5328","536.0313","2511.973","-70.316","178.1902","DH-Mardum - Lowlands - Corpse Catcher 047","1481"
"5329","624.5573","2549.093","-81.17283","135.616","DH-Mardum - Lowlands - Corpse Catcher 048","1481"
"5330","673.1945","2554.745","-76.89898","95.33728","DH-Mardum - Lowlands - Corpse Catcher 049","1481"
"5331","3290.116","4177.934","955.8495","309.1392","7.0 Highmountain - Darkbrul Arena","1220"
"5332","2964.78","1128.12","206.71","206.28","7.0 Dreadscar Rift - Front Entrance","1522"
"5333","3088.24","832.72","243.7","86.44","7.0 Dreadscar Rift Finale - Front Entrance","1522"
"5334","3247.98","1828.7","236.767","181.846","7.0 Nightmare Dungeon - Entrance - HEP","1466"
"5335","2072.02","2348.32","66.4024","198.198","7.0 Artifacts - Keeper's Rest - Entrance Graveyard - JMC","1539"
"5336","-832.36","3674.85","26.1355","46.9859","Broken Shore - Niskara Portal - Exit","1220"
"5337","1277.969","-262.625","44.36466","0","7.0 Artifacts - Violet Hold Scenario Start - TSH","1494"
"5338","-149.1892","3531.717","-253.876","314.775","7.0 Suramar Raid - Entrance","1530"
"5339","1934.179","2513.69","130.6071","341.6157","7.0 Artifacts - Warrior - Arms - Start - JMC","1539"
"5340","1900.698","2115.682","470.6521","118.4464","Stormheim - Thorim's Peak GY","1220"
"5341","824.149","1046.69","48.173","0","Artifact - Shaman Hub Intro - Enter","1572"
"5342","2970.21","1127.9","206.705","31.585","7.0 Artifacts - Dreadscar Rift - Graveyard 01 - TSH","1522"
"5343","3812.909","6347.589","185.2995","218.575","7.0 Nightmare Dungeon - Exit - HEP","1220"
"5344","4079.568","-326.8594","-281.1126","134.5105","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 1","1468"
"5345","4050.474","-328.2865","-281.46","87.66498","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 2","1468"
"5346","4021.382","-327.4861","-281.1126","45.76248","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 3","1468"
"5347","4020.778","-297.4115","-281.46","359.2215","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 4","1468"
"5348","4023.035","-270.283","-281.1126","311.4401","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 5","1468"
"5349","4050.985","-268.4618","-281.4599","270.5464","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 6","1468"
"5350","4079.085","-269.4063","-281.1126","226.5274","7.0 DH-VotW - Illidan's Chamber - Corpse Catcher 7","1468"
"5351","1877.69","2249","37.5471","269.973","7.0 Artifacts - Priest - Shadow - Graveyard Inside 2 - JMC","1539"
"5352","3484.258","7645.708","-9.67725","191.7235","Black Rook Hold Dungeon - Zone In","1501"
"5353","3105.248","7543.426","31.97511","221.8234","Black Rook Hold Dungeon - Zone Out","1220"
"5355","2973.28","987.988","372.969","153.326","Neltharion's Lair - Zone In","1458"
"5356","4326.024","-598.0903","-281.8333","89.10156","7.0 DH-VotW - Start","1468"
"5357","2793.008","1669.814","-39.95291","0","Neltharion's Lair - Midway Checkpoint","1458"
"5358","1028.398","7225.132","100.4164","358.636","Warrior Order Hall - Default Graveyard - JMC","1479"
"5359","-1193.198","5828.757","5.504353","134.8658","7.0 Artifacts - Rogue - Combat - Acquisition - GY - Stage 2 - GJC","1545"
"5360","-1093.405","6085.158","40.16285","152.407","7.0 Artifacts - Rogue - Combat - Acquisition - GY - Stage 3-4 - GJC","1545"
"5361","-1333.245","6268.807","9.481736","115.7357","7.0 Artifacts - Rogue - Combat - Acquisition - GY - Stage 5 - GJC","1545"
"5362","998.0938","4894.585","36.35402","245.2798","7.0 Artifacts - Havoc DH Acquisition GY - Stage 4 - GJC","1498"
"5363","4226.38","4421.391","663.389","203.7585","7.0 Highmountain: zto - Aviash drop off point","1220"
"5364","5139.84","4445.25","1022.68","203.919","7.0 Highmountain: zto - Aviash drop off point (Witchqueen)","1220"
"5365","-830.334","4283.53","746.263","238.103","1014 - Artifact - Monk Peak of Serenity Scenario","1220"
"5366","-840.137","4276.93","746.258","250.521","7.0 Artifacts - Death Knight - Blades of the Fallen Prince Exit - LWB","1220"
"5373","-828.82","4372","738.64","107.38","1489 - Artifact - Portal World Niskara","1220"
"5374","-954.675","4332.57","740.18","233.826","1494 - Artifact - Violet Hold Acquisition","1220"
"5375","825.57","7228.61","106.66","180.27","1495 - Artifact - Acquisition - Protection/PaladinProt/Beastmaster [Broken Isles]","1479"
"5376","-849.43","4259.27","746.28","227.93","1498 - Artifact - Havoc Acquisition","1220"
"5377","-839.25","4260.99","746.27","259.65","1500 - Artifact - Paladin Ret Acquisition","1220"
"5378","-830.334","4283.53","746.263","238.103","1503 - Artifact - Shaman Enhancement Acquisition","1220"
"5379","-862.55","4393.61","738.33","229.1","1511 - Artifact - Acquisition - Fury/Survival/Unholy [Broken Isles]","1220"
"5380","-873.393","4431.86","697.388","229.91","1522 - Artifact - Warlock Order Hall Scenario","1220"
"5381","-830.334","4283.53","746.263","238.103","1526 - Artifact - White Tiger Temple Acquisition","1220"
"5382","-9429.71","-959.33","111.01","179.79","1528 - Artifact - Skywall Acquisition","1"
"5383","-11020.8","-2010.17","24.9236","78.7601","1533 - Artifact - Karazhan Acquisition","0"
"5384","2589.96","-554.65","87.75","36.23","1539 - Artifact - Acquisition - Arms/Holy/Shadow","0"
"5385","-830.334","4283.53","746.263","238.103","1541 - Artifact - Terrace of Endless Spring Acquisition","1220"
"5386","-14298.6","532.17","8.71","156.15","1545 - Artifact - Acquisition - Combat/Resto","0"
"5387","2969.4","4330.9","651.9","262.3","Highmountain - Obsidian Overlook GY","1220"
"5388","7425.23","-2809.48","464.007","224.325","7.0 Artifacts - Emerald Dreamway - Default Graveyard - LWB","1"
"5389","7564.07","-2951.31","466.682","270.262","Corpse Location: Emerald Dreamway","1"
"5390","4099.98","7421.41","45.9996","329.097","7.0 Artifacts - Druid - Order Hall - Respawn","1220"
"5393","1302.418","1835.056","48.91625","142.4395","Dev Map B - GY Spawn - North","1589"
"5394","279.9271","1784.776","49.57439","8.233826","Dev Map B - GY Spawn - South","1589"
"5395","2485.99","376.0226","-121.958","167.6981","1580 - Maelstrom Titan Scenario","1580"
"5397","-935.876","4706.3","928.615","350.29","7.0 Artifacts - Mage Order Hall - Graveyard - TSH","1513"
"5401","3088.96","841.573","243.377","83.6634","7.0 Artifacts - Warlock Order Hall - Graveyard - TSH","1107"
"5410","-5657.93","-4325.41","13.41","0","7.0 Thousand Needles - Naval - ZTO","1"
"5430","2291.024","2561.993","467.7039","42.24524","Stormheim-GalebrokenPath-2","1220"
"5431","2264.353","2401.024","406.6756","35.37933","Stormheim-GalebrokenPath-1","1220"
"5432","1016.066","3819.521","4.816927","258.2893","7.0 Suramar City Dungeon - Court of Stars Entrance Target - KLH","1571"
"5433","236.3924","1952.189","-55.75229","20","7.0 Artifacts - Niskara - MM Niskara GY 1 - CRT","1489"
"5434","192.6754","1435.951","-35.83209","254.1651","7.0 Artifacts - Niskara - MM Niskara GY 2 - CRT","1489"
"5435","4083.543","4197.052","743.5959","235.9235","Highmountain - Thundertotem Cave - Graveyard","1220"
"5436","5465.12","-3447.37","1559.22","294.75","7.0 Artifacts - Resto Druid Scenario - Start","1599"
"5437","-338.214","14.6399","626.979","45.1502","7.0 Shaman - Vortex Pinnacle - Graveyard (KMS)","1602"
"5438","-835.331","4277.47","746.254","278.151","7.0 Dalaran - Artifacts - Shaman - Acquisition Disconnect Safe Loc","1220"
"5439","823.7934","1081.415","49.18776","273.7606","Artifact - Shaman Hub Intro - Graveyard","1572"
"5440","311.4184","1669.007","-67.73279","271.6464","7.0 Artifacts - Niskara - DK- BLood Niskara GY 1 - LWB","1489"
"5441","196.0174","1524.392","-32.23766","274.9485","7.0 Artifacts - Niskara - DK- BLood Niskara GY 2 - LWB","1489"
"5442","3723.76","7359.61","266.8","358.11","7.0 Artifacts - Nexus Vault Start - TSH","1583"
"5443","-622.691","805.7604","245.9538","0","Artifact - Shaman Acquisition - Restoration - Enter","1600"
"5444","244.2413","1962.785","-54.29857","37.59955","Artifact - Order Campaing - Naskora - GY","1604"
"5445","4890.062","-90.84028","64.89762","137.502","Hunter Beast Artifact - Shield's Rest Island - SMD","1495"
"5446","-953.0573","4333.46","740.1838","53.1857","7.0 Violet Hold Exit (Dalaran)","1220"
"5447","1863.91","1373.27","598.052","284.698","7.0 Nightmare Raid - Nexus","1520"
"5448","3732.33","7359.28","266.799","1.1694","7.0 Artifacts - Nexus Vault - Graveyard 01 - TSH","1583"
"5449","1146.81","1009.55","308.9","129.17","7.0 Artifacts - Nexus Vault - Graveyard 03 - TSH","1583"
