Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34
"34655","1907997","3227249","921113","1644839","2565427","2565427","723472","1250077","3552822","16766112","0","3024957","0","3754318","728879","2572860","2374204","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2924","2040"
"34656","1907997","3227249","921113","1644839","2565427","2565427","723472","1250077","3552822","16766112","0","2959418","6115448","4212812","859952","2572860","2374204","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2924","2160"
"34657","1907997","3227249","921113","1644839","2565427","2565427","723472","1250077","3552822","16766112","0","2894136","0","4802634","1056818","2572860","2374204","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2924","2280"
"34658","1907997","3227249","921113","1644839","2565427","2565427","723472","1250077","3552822","658713","0","996209","0","5589063","1253684","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2924","2460"
"34659","1907997","3227249","921113","1644839","2565427","2565427","723472","1250077","3552822","658713","0","996209","6115448","5916742","1385013","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2924","2520"
"34660","1907997","3227249","921113","1644839","2565427","2565427","723472","1250077","3552822","658713","0","996209","5065584","2178607","3096","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2924","2640"
"34661","1907997","1977182","1","15","591887","723472","723472","197382","3552822","658713","0","996209","3031393","2178607","3096","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","0"
"34662","1907997","1977182","1","15","591887","723472","723472","197382","3552822","658713","0","996209","12875","2178607","3096","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","360"
"34663","1907997","1977182","1","15","591887","723472","723472","197382","3552822","658713","0","996209","0","2178607","3096","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","540"
"34664","1907997","1977182","1","15","591887","723472","723472","197382","3552822","11057344","0","14115868","2116719","5982274","1323055","3095095","3033933","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","720"
"34665","1907997","1977182","1","15","591887","723472","723472","197382","3552822","10402762","0","10402762","0","5062973","1059370","2766388","2638147","6842472","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","840"
"34666","1907997","1977182","1","15","591887","723472","723472","197382","3552822","11584215","0","4417402","6390455","533032","3089","1254438","659988","5066061","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","1440"
"34667","1907997","1977182","1","15","591887","723472","723472","197382","3552822","16764308","0","5923686","0","3492175","663342","2639686","1979191","6118749","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","1980"
"34668","1907997","1977182","1","15","591887","723472","723472","197382","3552822","16766112","0","3024957","0","3754318","728879","2572860","2374204","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","2040"
"34669","1907997","1977182","1","15","591887","723472","723472","197382","3552822","16766112","0","2959418","6115448","4212812","859952","2572860","2374204","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","2160"
"34670","1907997","1977182","1","15","591887","723472","723472","197382","3552822","16766112","0","2894136","0","4802634","1056818","2572860","2374204","7237230","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","2280"
"34671","1907997","1977182","1","15","591887","723472","723472","197382","3552822","658713","0","996209","0","5589063","1253684","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","2460"
"34672","1907997","1977182","1","15","591887","723472","723472","197382","3552822","658713","0","996209","6115448","5916742","1385013","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","2520"
"34673","1907997","1977182","1","15","591887","723472","723472","197382","3552822","658713","0","996209","5065584","2178607","3096","1719326","3165520","6052956","18000","0.1","0","3","0","0","0","1","0","0","0","0","0","0","0","2925","2640"
"34759","6696711","9067622","0","15809536","16755523","16769897","16769426","6763297","16744506","16748599","4594185","10705937","16380896","0","0","3480103","0","3355443","0","0","0","50","-3.5","0.15","9","1","500","0","3413774","6237723","0","0","0","2938","1440"
"34824","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","3031393","2178607","3096","1719326","3165520","6052956","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","0"
"34825","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","12875","2178607","3096","1719326","3165520","6052956","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","360"
"34826","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","0","2178607","3096","1719326","3165520","6052956","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","540"
"34827","10961664","8491682","3756125","5468293","12411202","16752679","16763440","3359821","16765590","11057344","0","14115868","2116719","5982274","1323055","3095095","3033933","7237230","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","720"
"34828","7034662","7373976","8009","7971254","9285569","10402762","10402762","9748180","16767137","10402762","0","10402762","0","5130309","1059886","3030075","2770504","6842472","0","0.5","0.4","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","840"
"34829","6968898","8361386","8009","5406631","10083573","11524832","11842740","5077135","16775134","11584215","0","4417402","6390455","1133401","7465","2706513","1715763","5066061","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","1440"
"34830","7621162","9081510","8009","5406631","9873837","11642513","12426096","5462637","16765590","16764308","0","5923686","0","3492175","663342","2639686","1979191","6118749","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","1980"
"34831","9255936","9932963","3093822","6707587","11952195","11891522","13074987","5979467","16769705","16766112","0","3024957","0","3754318","728879","2572860","2374204","7237230","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2040"
"34832","8338957","9932963","3093822","6838913","10971473","11891522","13074987","5979467","16737796","16766112","0","2959418","0","4147276","859952","2572860","2374204","7237230","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2140"
"34833","8142352","9932963","3093822","6838913","10840915","11891522","13074987","5979467","16742171","16766112","0","2959418","6115448","4212812","859952","2572860","2374204","7237230","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2160"
"34834","7094561","9932963","3093822","7036032","9729893","11891522","13074987","5979467","16769705","16766112","0","2894136","0","4802634","1056818","2572860","2374204","7237230","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2280"
"34835","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","0","5589063","1253684","1719326","3165520","6052956","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2460"
"34836","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","6115448","5916742","1385013","1719326","3165520","6052956","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2520"
"34837","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","5065584","2178607","3096","1719326","3165520","6052956","0","0.5","0.5","0.5","0","0","0","1","0","0","0","0","0","0","0","2946","2640"
"34838","5470347","7241920","922909","1120300","1120044","1184295","1184295","467758","2116511","460551","0","1804","0","0","0","0","0","0","0","0","0","19.90345","0","0","0","1","0","0","0","0","0","0","0","2947","0"
"34839","8555150","7308758","1316393","1318459","1385034","1582674","1777733","472393","4679302","1054234","3293771","397077","0","0","0","0","0","0","0","0","0","14.11034","0","0","0","1","0","0","0","0","0","0","0","2947","600"
"34840","9211535","10650721","4728641","8812119","8949611","7955531","7296322","473422","5270657","1251871","4018267","528664","0","0","0","0","0","0","0","0","0","12.95173","0","0","0","1","0","0","0","0","0","0","0","2947","720"
"34841","10720142","11372920","6632499","12559205","12764796","12294243","11173971","408401","16763795","2305072","4347490","989730","0","0","0","0","0","0","0","0","0","12.37241","0","0","0","1","0","0","0","0","0","0","0","2947","780"
"34842","12294797","12226704","8667686","16437621","16711310","16764541","15117669","408915","16764049","3424066","4676970","1516588","0","0","0","0","0","0","0","0","0","11.7931","0","0","0","1","0","0","0","0","0","0","0","2947","840"
"34843","11709841","10003889","5946367","10805503","10872831","11069183","7386590","409689","16764557","5727847","5335930","2635586","0","0","0","0","0","0","0","0","0","10.63448","0","0","0","1","0","0","0","0","0","0","0","2947","960"
"34844","11709841","10072518","5946367","10805503","10872831","11069183","7386590","413807","16767357","14745592","8168121","6915735","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","2947","1440"
"34845","11709841","10003889","5946367","10805503","10872831","11069183","7386590","408915","16764557","5135453","4742764","2372156","0","0","0","0","0","0","0","0","0","11.87413","0","0","0","1","0","0","0","0","0","0","0","2947","2040"
"34846","12294797","10782599","8667686","16437621","16711310","16764541","15117669","473422","16764049","3160894","4018268","1450282","0","0","0","0","0","0","0","0","0","13.04895","0","0","0","1","0","0","0","0","0","0","0","2947","2160"
"34847","10720397","10716532","6698035","12624998","12896125","12425572","11239763","472907","16763795","2239023","3689045","989473","0","0","0","0","0","0","0","0","0","13.63636","0","0","0","1","0","0","0","0","0","0","0","2947","2220"
"34848","9211535","10650721","4728641","8878168","9080940","8021323","7427394","472392","5270657","1251871","3359565","528664","0","0","0","0","0","0","0","0","0","14.22378","0","0","0","1","0","0","0","0","0","0","0","2947","2280"
"34849","8423822","6651347","1316393","1318459","1385034","1582674","1777733","471363","4613510","1054234","2635069","397077","0","0","0","0","0","0","0","0","0","15.3986","0","0","0","1","0","0","0","0","0","0","0","2947","2400"
"34850","5535883","7176128","922909","1120300","1120044","1184296","1184295","533294","2116510","460551","257","1804","0","0","0","0","0","0","0","0","0","20","0","0","0","1","0","0","0","0","0","0","0","2947","2870"
"35725","6199750","1718357","21359","21359","21359","21359","21359","21359","0","0","0","0","0","1978430","4887","1978430","4887","5789784","6500","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3018","0"
"35726","6199750","1718357","0","0","0","0","0","21359","0","0","0","0","0","1978430","4887","1978430","4887","5789784","6500","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3019","0"
"35727","9084353","4799849","0","0","0","0","0","3368337","0","0","0","0","0","3631255","14961","0","800833","0","5000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3020","0"
"35728","9084353","4799849","0","0","0","0","0","3368337","0","0","0","0","0","3631255","14961","0","800833","0","5000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3020","1440"
"35729","6645093","8421504","7303023","7171437","7303023","6776679","5395282","5395538","5789784","12829621","0","4013886","0","5066061","4408131","5066061","4408131","3684408","10000","-0.5","0.95","0","0","0","0","0","0","0","0","0","0","0","0","3021","0"
"35730","4357529","3100244","0","0","0","0","0","3886422","0","0","0","0","0","5066061","4408131","5066061","4408131","0","8000","-0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","3022","0"
"35731","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","3031393","2178607","3096","1719326","3165520","6052956","18000","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0","0","3023","0"
"35732","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","12875","2178607","3096","1719326","3165520","6052956","17200","0.05","0.5","2.5","0","0","0","0","0","0","0","0","0","0","0","3023","360"
"35733","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","0","2178607","3096","1719326","3165520","6052956","16800","0.075","0.5","2.5","0","0","0","0","0","0","0","0","0","0","0","3023","540"
"35734","10961664","8491682","3756125","5468293","12411202","16752679","16763440","3359821","16765590","11057344","0","14115868","2116719","5982274","1323055","3095095","3033933","7237230","16000","0","0.5","2","0","0","0","0","0","0","0","0","0","0","0","3023","720"
"35735","7034662","7373976","8009","7971254","9285569","10402762","10402762","9748180","16767137","10402762","0","10402762","0","5130309","1059886","3030075","2770504","6842472","16333.33","0","0.4","2","0","0","0","0","0","0","0","0","0","0","0","3023","840"
"35736","6968898","8361386","8009","5406631","10083573","11524832","11842740","5077135","16775134","11584215","0","4417402","6390455","1133401","7465","2706513","1715763","5066061","18000","0.25","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","3023","1440"
"35737","7621162","9081510","8009","5406631","9873837","11642513","12426096","5462637","16765590","16764308","0","5923686","0","3492175","663342","2639686","1979191","6118749","17500","0.25","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","3023","1980"
"35738","9255936","9932963","3093822","6707587","11952195","11891522","13074987","5979467","16769705","16766112","0","3024957","0","3754318","728879","2572860","2374204","7237230","17444.45","0.25","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","3023","2040"
"35739","8338957","9932963","3093822","6838913","10971473","11891522","13074987","5979467","16737796","16766112","0","2959418","0","4147276","859952","2572860","2374204","7237230","17351.85","0.25","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","3023","2140"
"35740","8142352","9932963","3093822","6838913","10840915","11891522","13074987","5979467","16742171","16766112","0","2959418","6115448","4212812","859952","2572860","2374204","7237230","17333.33","0.25","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","3023","2160"
"35741","7094561","9932963","3093822","7036032","9729893","11891522","13074987","5979467","16769705","16766112","0","2894136","0","4802634","1056818","2572860","2374204","7237230","17222.22","0.25","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","3023","2280"
"35742","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","0","5589063","1253684","1719326","3165520","6052956","18000","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0","0","3023","2460"
"35743","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","6115448","5916742","1385013","1719326","3165520","6052956","18000","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0","0","3023","2520"
"35744","2377316","3561580","0","3103","467012","993875","929609","265247","15266303","658713","0","996209","5065584","2178607","3096","1719326","3165520","6052956","18000","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0","0","3023","2640"
"35745","4351366","4351366","1981772","3500936","3567758","3699085","4359334","1326397","5996702","5401211","0","4220285","0","2440524","0","3815215","3096","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","0"
"35746","4351366","4351366","1981772","3500936","3567758","3699085","4359334","1590340","5996702","5401211","0","4220285","0","2836312","0","3815215","3096","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","360"
"35747","4351366","4351366","1981772","3500936","3567758","3699085","4359334","1854540","5996702","5401211","0","4220285","0","3297636","0","5982274","4150603","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","720"
"35748","4351366","4351366","1981772","3500936","3567758","3699085","4359334","2448476","5996702","5401211","0","4220285","0","4220285","0","5127991","4021873","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","1440"
"35749","4351366","4351366","1981772","3500936","3567758","3699085","4359334","1854540","5996702","5401211","0","4220285","0","3297636","0","5916742","5979467","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","2160"
"35750","4351366","4351366","1981772","3500936","3567758","3699085","4359334","1458754","5996702","5401211","0","4220285","0","2704212","0","3815215","1973289","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","2640"
"35751","4351366","4351366","1981772","3500936","3567758","3699085","4359334","1326397","5996702","5401211","0","4220285","0","2440524","0","3815215","68632","4351366","6000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3024","2870"
"35752","3351830","3228686","0","2627333","3416072","4204812","4204804","4533252","16756583","4604416","0","3675904","3480320","3620096","3620096","3620096","3620096","7631988","10000","-0.1","0","0","0","0","0","1","0","0","0","0","0","0","0","3025","0"
"35753","4795406","3557652","2427904","8471552","10772761","13734198","8146711","8146193","16774104","13139768","0","3675904","3480320","10517778","5522450","10517778","5522450","5066061","10000","-0.1","0","0","0","0","0","1","0","0","0","0","0","0","0","3025","1440"
"35754","3290939","5202802","0","3291714","5925493","5859700","5728371","5004134","13158600","7374736","856082","7242894","0","0","0","9015957","3289125","1776411","13000","-0.2","0.7","0","0","0","0","0","0","0","0","0","0","0","0","3026","0"
"35755","3555143","4812935","12182523","3291714","5925493","5859700","5728371","5004134","14479871","7374736","856082","7242894","0","0","0","10398124","4604980","5526612","13000","-0.2","0.7","0","0","0","0","0","0","0","0","0","0","0","0","3026","1440"
"35756","4351366","4351366","1981772","3500936","3567758","3699085","4359334","2312809","5996702","5401211","0","4220285","0","4623965","2312809","4623965","2312809","4351366","1000","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","3027","1440"
"35757","4351366","4351366","1981772","3500936","3567758","3699085","4359334","594459","5996702","5401211","0","4220285","0","2838076","594459","2838076","594459","4351366","1000","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","3027","2870"
"35758","2637650","3105413","0","3104","10318","1787504","3233403","269881","15266303","3301764","0","1194065","3031393","2178607","4614540","2506577","3360085","6052956","25000","0","0.5","1.8","0","0","0","0","0","0","0","0","0","0","0","3028","0"
"35759","4086131","4753591","0","3104","10318","1058888","3226723","1059146","15266303","3825536","0","1262417","12875","2178607","4614540","2506577","3360085","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3028","360"
"35760","12934422","7832978","2312788","4492416","13793608","16755520","16763468","6126957","16765590","16757564","0","4498091","2116719","5982274","4614540","2506577","3360085","7237230","16000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3028","720"
"35761","9724717","8558764","8009","3842767","10083573","11524832","11842740","5077135","16775134","16762762","0","2845060","6390455","1133401","7465","3496049","3557979","5066061","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3028","1440"
"35762","9726016","8160394","2043201","5927834","9803925","11703671","12620377","5656673","16771514","16764824","0","6971740","6115448","4278604","3034986","2836813","3425879","6447714","17333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3028","2160"
"35763","9792331","8026746","3093822","7036032","9729893","11891522","13074987","5979467","16769705","16766112","0","9067848","6115448","5916742","4614540","2572860","3360085","7237230","17000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3028","2520"
"35764","5202546","4420504","0","6985","10318","1787504","3233403","1059146","15266303","3301764","0","1194065","5065584","2178607","4614540","2506577","3360085","6052956","17333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3028","2640"
"35765","9479611","1915988","0","3104","10318","1787504","3233403","3356215","15266303","3301764","0","1194065","12875","2178607","3096","3746328","3096","6052956","2000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3029","0"
"35766","9479611","1915988","0","3104","10318","1058888","3226723","4672064","15266303","3825536","0","1262417","12875","2178607","3096","3746328","3096","6052956","2000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3029","360"
"35767","16738048","6127004","2312788","4492416","13793608","16755520","16763468","4934208","16765590","16757564","0","4498091","2116719","5982274","1323055","5721650","3755588","7237230","2000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3029","720"
"35768","16746496","6849178","8009","3842767","10083573","11524832","11842740","5524034","16775134","16762762","0","2845060","6390455","1133401","7465","5788741","2835281","5066061","2000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3029","1440"
"35769","16739584","6708343","3093822","7036032","9729893","11891522","13074987","4737607","16769705","16766112","0","9067848","6115448","5916742","1385013","6767410","4860734","7237230","2000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3029","2520"
"35770","9479611","1915988","0","3104","10318","1787504","3233403","4672072","15266303","3301764","0","1194065","12875","2178607","3096","3746328","3096","6052956","2000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3029","2640"
"35771","37522","39340","0","26214","38807","45232","49832","45232","14743551","5025958","0","2439995","6874597","6874597","0","1801827","2215120","5658198","12000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3030","0"
"35772","30840","38311","16777215","50115","65517","59086","45723","45232","16774114","8977382","0","20802","6874597","6874597","0","1401679","2462375","6776679","12000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3030","1440"
"35773","37265","39083","131586","26471","39064","45232","49575","45232","14743551","5025958","0","2374459","6874597","6874597","0","1736034","2214863","5658198","12000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3030","2870"
"35774","4021144","4094902","0","5425","11590","23160","9030","7998","16510942","4351109","0","12875","12875","8486012","8486012","9536369","5784872","5066061","10000","0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3031","0"
"35775","3296125","4358075","0","5425","11590","23160","10062","9030","16774104","4351109","0","12875","12875","8486012","8486012","9536369","5784872","5066061","10000","0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3031","360"
"35776","15181890","4687298","5434","5401470","5862279","6125710","6257553","5862279","16752128","8290177","0","5279915","2116719","8486012","8486012","9536369","5784872","7237230","10000","0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3031","720"
"35777","8539648","7574192","8009","3842767","9160926","11987952","11842740","5077135","16775134","16772562","0","3375287","6390455","8486012","8486012","9536369","5784872","5066061","10000","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3031","1440"
"35778","10443559","7956891","8423076","14842194","14847574","16757083","9326685","5984871","16739584","16731136","0","6115448","6115448","8486012","8486012","9536369","5784872","7237230","10000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3031","2520"
"35779","3032435","3567269","0","5425","11590","23160","9030","7998","16510942","4351109","0","12875","12875","8486012","8486012","9536369","5784872","5066061","10000","0.2","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3031","2640"
"35780","6520155","1067064","3072","0","7706","12587","16959","7502124","14872548","5149322","0","1909562","0","1919564","1522236","4081174","7502124","5066061","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","0"
"35781","7442544","2511927","1386536","4937289","8021312","11103538","10122301","7502124","16772560","12804654","5585436","1454933","0","3105883","2900793","4081174","7502124","6447714","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","480"
"35782","7903611","3234614","2111037","7439215","12159572","16747575","15240764","7567916","16741120","16730624","8411179","1260644","0","3764836","3688760","4081174","7567916","7237230","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","720"
"35783","8364934","4022582","2835793","7506043","11636064","15437636","14849863","7567916","16772560","16744253","5585436","2110791","0","3831141","3361852","4081174","7567916","6513507","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","960"
"35784","9353116","5533493","4350587","7706005","10655355","12818015","14134110","7699501","16772560","16771769","0","3942671","0","4160616","2774343","4081174","7699501","5066061","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","1440"
"35785","8364934","4022837","2901330","9273219","11696747","14321235","15827772","7633708","16772560","16745278","1248256","8086642","0","4877912","3362109","4081174","7633708","6447714","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","1920"
"35786","7903867","3300150","2176829","10122619","12282979","15105870","16740139","7567916","16734976","16732160","1970944","10257061","0","5269328","3688760","4081174","7567916","7237230","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","2160"
"35787","7179115","2183479","1057055","10122619","12282979","15105870","16740139","7502124","16734976","16732160","1970944","10257061","0","5269328","2572601","4081174","7502124","7237230","10000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3032","2520"
"35788","4351366","4351366","1981772","3500936","3567758","3699085","4359334","2709100","5996702","5401211","0","4220285","0","0","0","3230303","1451327","4351366","13000","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","3033","720"
"35789","4351366","4351366","1981772","3500936","3567758","3699085","4359334","3237503","5996702","5401211","0","4220285","0","0","0","2195371","1915485","4351366","13000","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","3033","1440"
"35790","4351366","4351366","1981772","3500936","3567758","3699085","4359334","2709100","5996702","5401211","0","4220285","0","0","0","3230303","2042425","4351366","13000","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","3033","2160"
"35791","4351366","4351366","1981772","3500936","3567758","3699085","4359334","2180697","5996702","5401211","0","4220285","0","0","0","661268","658964","4351366","13000","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","3033","2870"
"35792","7561043","2241048","0","1383176","1514752","3287296","2301696","2827264","16756583","4604416","0","3675904","3480320","3620096","3620096","3620096","3620096","7631988","10000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3034","0"
"35793","10904609","2967040","2427904","9001763","8344609","7687455","7687455","7687455","16774104","8344609","0","3675904","3480320","10517778","5522450","10517778","5522450","5066061","9000","-0.1","0.7","0","0","0","0","0","0","0","0","0","0","0","0","3034","1440"
"35794","6645093","5131871","7303023","7171437","7303023","6776679","5395282","5395538","5789784","12829621","0","4013886","0","5066061","4408131","1719326","2570031","3684408","10000","-0.5","0.95","0","0","0","0","0","0","0","0","0","0","0","0","3035","0"
"35795","6645093","5131871","7303023","7171437","7303023","6776679","5395282","5395538","5789784","12829621","0","4013886","0","5066061","4408131","5201172","3363413","3684408","10000","-0.5","0.95","0","0","0","0","0","0","0","0","0","0","0","0","3035","1440"
"35796","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","2632232","0","0","2443601","1717051","2443601","1717051","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","0"
"35797","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","2763562","0","0","3697527","2310473","3697527","2308681","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","360"
"35798","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","2894892","0","0","3697784","2574674","3697784","2572370","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","540"
"35799","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","11218692","0","0","3763320","2706261","3763320","2703957","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","600"
"35800","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","12267520","0","0","3763577","2904412","3763577","2901852","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","720"
"35801","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","10844006","0","0","3829370","3168099","3829370","3165283","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","840"
"35802","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","10197915","0","0","3829627","3168099","3829627","3165540","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","900"
"35803","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","4142384","0","0","4027520","3432043","4027520","3627377","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","1440"
"35804","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","7236458","0","0","3829627","3168099","3829627","3363682","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2040"
