Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"701","Artifact-DeathKnightBlood-Upgrade","1.486843","0.1118424","-0.560259","-10.69659","-7.870301","-0.265063","0","0","0","-1","14","-1","0","0"
"702","Artifact-DeathKnightBlood-Decay","1.5","0.04605849","-0.5065795","-10.66946","-7.870301","-0.265063","0","0","0","-1","14","-1","0","0"
"703","Artifact-DeathKnightBlood-Executioner","1.25","0.01211612","-0.5699853","-10.70339","-7.870301","-0.265063","0","0","0","-1","14","-1","0","0"
"704","Artifact-DeathKnightBlood-Deathbringer","1.467105","0.1907987","-0.3486866","-10.71696","-7.870301","-0.265063","0","0","0","-1","14","-1","0","0"
"705","Artifact-PriestDiscipline-Base","1.842104","-0.1977089","-0.771532","-1.17801","4.341732","2.652256","0","0","0","-1","14","-1","0","0"
"706","Artifact-PriestDiscipline-Upgrade","1.342104","-0.190578","-0.8068841","-1.184833","4.348516","2.652256","0","0","0","-1","14","-1","0","0"
"707","Artifact-PriestDiscipline-Chalice","1.842104","-0.1474572","-0.6155303","-1.252641","4.362084","2.652256","0","0","0","-1","14","-1","0","0"
"708","Artifact-PriestDiscipline-EternalVigil","1.842104","-0.1826946","-0.7187468","-1.279779","4.34173","2.7201","0","0","0","-1","14","-1","0","0"
"709","Artifact-PriestDiscipline-Tomekeeper","1.68421","-0.2945119","-0.9663521","-1.32727","4.334945","2.7201","0","0","0","-1","14","-1","0","0"
"710","Artifact-MonkBrewmaster-Base","0.6973692","-0.383544","-0.1469315","4.893479","3.729217","-3.398369","0","0","0","-1","14","-1","0","0"
"711","Artifact-MonkBrewmaster-Upgrade","0.8881553","-0.3618706","-0.7085279","4.914194","3.734318","-1.298387","0","0","0","-1","14","-1","0","0"
"712","Artifact-MonkBrewmaster-Ox Heart","-0.2039479","-0.1543971","-0.5153532","5.102459","3.691701","-0.9273706","0","0","0","-1","14","-1","0","0"
"713","Artifact-MonkBrewmaster-Dragonfire","-0.7565796","-0.1292982","0.1027874","3.805812","3.530364","0.1188892","0","0","0","-1","14","-1","0","0"
"714","Artifact-MonkBrewmaster-Pandarias Mist","0.2105259","-0.1322786","0.08018705","4.730377","3.699763","-2.953107","0","0","0","-1","14","-1","0","0"
"715","Artifact-HunterSurvival-Upgrade","1.434207","0.5684355","-0.5280824","-8.093851","-0.6648785","0.3120824","0","0","0","-1","14","-1","0","0"
"716","Artifact-HunterSurvival-Serpent","0.9342071","0.4468805","-0.4692707","-8.093851","-0.6648785","0.3120824","0","0","0","-1","14","-1","0","0"
"717","Artifact-HunterSurvival-Wolf","2.013155","0.551831","-0.5307313","-7.893601","-0.6358426","0.1763934","0","0","0","-1","14","-1","0","0"
"718","Artifact-HunterSurvival-Bear","2.013155","0.4486459","-0.4552294","-8.154912","-0.6648785","0.2103167","0","0","0","-1","14","-1","0","0"
"719","Artifact-HunterMarksman-Base","1.296054","0.07972383","0.007912675","1.995201","2.618468","3.824054","0","0","0","-1","14","-1","0","0"
"720","Artifact-HunterMarksman-Sylvanas","0.3421068","0.02072082","-0.05095469","2.075457","2.693429","3.846314","0","0","0","-1","14","-1","0","0"
"721","Artifact-HunterMarksman-Crossbow","0.644739","0.03780949","-0.0645972","7.100628","0.7999781","6.770061","0","0","0","-1","14","-1","0","0"
"722","Artifact-HunterMarksman-Phoenix","1.065791","-0.1131074","-0.01845725","5.248063","0.3047764","7.218186","0","0","0","-1","14","-1","0","0"
"723","Transmog-Human-Male-Shoulder-Alt","3.085526","0.3289485","-1.697367","0.02985907","0","0","0","0","0","0","15","0","0","0"
"724","Transmog-Human-Female-Shoulder-Alt","3.375","0.2171062","-1.565788","0.255376","0","0","0","0","0","0","15","0","0","0"
"725","Transmog-Pandaren-Male-Shoulder-Alt","2.690791","0.7039458","-1.894735","-0.1589462","0","0.1235325","0","0","0","0","15","0","0","0"
"726","Transmog-Pandaren-Female-Shoulder-Alt","2.901316","0.3684249","-1.68421","0.3472796","0","0.09498048","0","0","0","0","15","0","0","0"
"727","Transmog-Worgen-Male-Shoulder-Alt","2.072368","0.5328959","-1.986842","0.1809372","-0.2933334","0","0","0","0","0","15","0","0","0"
"728","Transmog-Worgen-Female-Shoulder-Alt","2.710526","0.4671049","-1.907894","0.4301099","0","0","0","0","0","0","15","0","0","0"
"729","Transmog-Draenei-Male-Shoulder-Alt","1.953947","0.5197378","-2.138158","0.1185261","-0.08888856","0.03555542","0","0","0","0","15","0","0","0"
"730","Transmog-Draenei-Female-Shoulder-Alt","3.335527","0.1842123","-1.986842","0.2373472","-0.1780292","-0.07698517","0","0","0","0","15","0","0","0"
"731","Transmog-Dwarf-Male-Shoulder-Alt","2.598684","0.3947388","-1.236842","0.05699497","0","0","0","0","0","0","15","0","0","0"
"732","Transmog-Gnome-Male-Shoulder-Alt","3.052632","0.2302606","-0.6710518","0.3260207","0","-0.00888916","0","0","0","0","15","0","0","0"
"733","Transmog-Gnome-Female-Shoulder-Alt","3.151315","0.1907886","-0.5855256","0.2326368","0","0","0","0","0","0","15","0","0","0"
"734","Transmog-NightElf-Male-Shoulder-Alt","2.467104","0.3815798","-2.013157","0.2366266","0","0","0","0","0","0","15","0","0","0"
"735","Transmog-NightElf-Female-Shoulder-Alt","2.888158","0.2434216","-1.888157","0.3419405","0","0","0","0","0","0","15","0","0","0"
"736","Transmog-Goblin-Male-Shoulder-Alt","2.980264","0.3289467","-0.9078947","0.4797047","-0.05333313","0","0","0","0","0","15","0","0","0"
"737","Transmog-Goblin-Female-Shoulder-Alt","3.098684","0.3223686","-0.8947349","-0.07241081","0","0.04444459","0","0","0","0","15","0","0","0"
"738","Transmog-BloodElf-Male-Shoulder-Alt","2.75","0.4473669","-1.690788","0.3764932","0","0","0","0","0","0","15","0","0","0"
"739","Transmog-BloodElf-Female-Shoulder-Alt","3.36842","0.2171041","-1.618421","-0.294229","0","0","0","0","0","0","15","0","0","0"
"740","Transmog-Orc-Male-Shoulder-Alt","1.934211","0.6578927","-1.894737","0.1346088","-0.09777741","0","0","0","0","0","15","0","0","0"
"741","Transmog-Orc-Female-Shoulder-Alt","2.980262","0.315793","-1.74342","0.05134007","-0.02666657","0","0","0","0","0","15","0","0","0"
"742","Transmog-Tauren-Male-Shoulder-Alt","1.967106","0.6973658","-1.736842","0.01292638","0","0","0","0","0","0","15","0","0","0"
"743","Transmog-Tauren-Female-Shoulder-Alt","2.809211","0.342108","-1.875001","0.2169626","0","0","0","0","0","0","15","0","0","0"
"744","Transmog-Troll-Male-Shoulder-Alt","2.486842","0.3355263","-1.986842","-0.3149134","-0.3555564","-0.03555562","0","0","0","0","15","0","0","0"
"745","Transmog-Troll-Female-Shoulder-Alt","3.065789","0.3881565","-1.960525","0.3072663","0.04444427","0.04444459","0","0","0","0","15","0","0","0"
"746","Transmog-Undead-Male-Shoulder-Alt","3.25","0.4407899","-1.605263","0.4559602","-0.05333359","0.01193481","0","0","0","0","15","0","0","0"
"747","Transmog-Undead-Female-Shoulder-Alt","3.072369","0.2894732","-1.519737","-0.03973723","-0.0800003","6.081536E-07","0","0","0","0","15","0","0","0"
"748","Default-ShadowPriestArtifactBlade","0.75","0.06578894","-0.03289483","1.3056","0","0","0","0","0","-1","9","-1","1","0"
"749","Artifact-WarriorArms-Upgrade","0.4999995","0.001611493","-0.04350295","-2.004492","-6.824444","6.809114","0","0","0","-1","14","-1","0","0"
"750","Artifact-WarriorArms-Flame","-4.768372E-07","-0.1793388","0.06890734","-2.077684","-6.78089","6.691761","0","0","0","-1","14","-1","0","0"
"751","Artifact-WarriorArms-Thunder","0.2499995","-0.03224016","-0.009511359","-2.004491","-6.824443","6.809114","0","0","0","-1","14","-1","0","0"
"752","Artifact-WarriorArms-Wrath","0.4999995","-0.07335046","0.001750799","-2.055305","-6.809926","6.809114","0","0","0","-1","14","-1","0","0"
"753","Artifact-DemonHunterVengeance-Base","0.6644726","0.01481686","-0.1517726","6.984021","-2.362724","-5.317014","0","0","0","-1","14","-1","0","0"
"754","Artifact-HunterBeastmaster-Base","1.796054","-0.0351334","-0.09651991","-0.455617","3.379894","2.750944","0","0","0","-1","14","-1","0","0"
"755","Artifact-PaladinProtection-Base (Sword)","-1.671052","0.720044","-0.3466394","-4.940684","-4.460668","-0.06106076","0","0","0","-1","14","-1","0","0"
"756","Artifact-PaladinProtection-Base (Shield)","1.440793","-0.2169793","-0.7953114","-6.800318","-1.657977","-0.9320108","0","0","0","-1","14","-1","0","0"
"757","Artifact-RogueCombat-Base","1.328947","-0.1147863","-0.1151604","-1.388586","0.4344696","0.7395052","0","0","0","-1","14","-1","0","0"
"758","Artifact-RogueCombat-Base (Offhand)","-1.039474","-0.3396348","0.2016724","-2.07954","-5.998557","-2.305112","0","0","0","-1","14","-1","0","0"
"759","Artifact-DemonHunterVengeance-Base (Offhand)","-1.75","-0.5638137","-0.003625947","-2.302147","9.276481","-0.5807471","0","0","0","-1","14","-1","0","0"
"760","Artifact-WarlockDemonology-Base","2","-0.007792893","-0.06102491","-0.007420654","0","0","0","0","0","-1","14","-1","0","0"
"761","Artifact-WarriorFury-Upgrade","-1.056444","0.1034976","0.188738","-3.992656","-3.751628","7.08932","0","0","0","-1","14","-1","0","0"
"762","Artifact-WarriorFury-Valor","-0.2643113","0.2599072","-0.06899298","-4.017611","-3.650003","6.940848","0","0","0","-1","14","-1","0","0"
"763","Artifact-WarriorFury-Mist","-0.605261","0.179402","-0.06088942","-3.972411","-3.751628","3.790529","0","0","0","-1","14","-1","0","0"
"764","Artifact-WarriorFury-Storm","-0.105261","0.09877762","0.006268414","-4.185077","-3.708074","6.934099","0","0","0","-1","14","-1","0","0"
"765","Artifact-WarriorFury-Upgrade (Offhand)","-3.69079","-0.7806467","0.1323433","-5.113678","-4.866707","9.463396","0","0","0","-1","14","-1","0","0"
"766","Artifact-WarriorFury-Valor (Offhand)","-3.69079","-0.8949135","-0.07472797","-5.135455","-4.997368","9.463396","0","0","0","-1","14","-1","0","0"
"767","Artifact-WarriorFury-Mist (Offhand)","-3.19079","-0.9286686","-0.04144242","-6.829375","-4.997368","10.5296","0","0","0","-1","14","-1","0","0"
"768","Artifact-WarriorFury-Storm (Offhand)","-3.44079","-0.9439999","-0.1266737","-4.636052","-4.518212","9.186699","0","0","0","-1","14","-1","0","0"
"773","Artifact-PriestShadow-Upgrade","0.9407866","-0.07433168","-0.1122018","-13.87621","-2.753345","2.753804","0","0","0","-1","14","-1","0","0"
"774","Artifact-PriestShadow-Decrepit","1.190787","-0.01189362","-0.07057925","-14.03815","-2.746597","2.794295","0","0","0","-1","14","-1","0","0"
"775","Artifact-PriestShadow-Mindbent","1.440787","0.03025124","-0.2232003","-4.657486","5.99971","-3.529225","0","0","0","-1","14","-1","0","0"
"776","Artifact-PriestShadow-Shattered","1.190787","0.008393919","-0.05775108","-14.11242","-2.712849","2.794298","0","0","0","-1","14","-1","0","0"
"777","Artifact-PaladinProtection-Upgrade (Shield)","1.315793","-0.2308553","-0.7280377","-8.467231","-1.172077","0.7349114","0","0","0","-1","14","-1","0","0"
"778","Artifact-PaladinProtection-HolyFire (Shield)","0.6907928","0.0258306","-0.6597115","-12.05077","-1.813198","-2.146778","0","0","0","-1","14","-1","0","0"
"779","Artifact-PaladinProtection-Vindicator (Shield)","0.9407928","-0.1134429","-0.5604882","-5.686783","-1.7997","-1.897073","0","0","0","-1","14","-1","0","0"
"780","Artifact-PaladinProtection-Dark (Shield)","0.6907928","0.01090623","-0.672011","-5.747527","-1.921178","-1.890328","0","0","0","-1","14","-1","0","0"
"781","Artifact-WarlockDemonology-Upgrade","1.861841","0.04387176","0.2433853","0.03213521","-0.2089978","-0.01427668","0","0","0","-1","14","-1","0","0"
"782","Artifact-WarlockDemonology-Pitlord","1.111841","0.1963243","0.3165677","0.03213522","-0.2089978","-0.07363948","0","0","0","-1","14","-1","0","0"
"783","Artifact-WarlockDemonology-Burning","1.611842","0.2065589","0.2622299","0.03213522","-0.2089978","-0.07363948","0","0","0","-1","14","-1","0","0"
"784","Artifact-WarlockDemonology-Ghostly","1.75","0.2059513","0.1067878","0.03710144","0","-0.07420348","0","0","0","-1","14","-1","0","0"
"785","Artifact-PaladinHoly-Upgrade","0.9868398","0.2103316","-0.6916456","-13.74557","-1.223243","2.846476","0","0","0","-1","14","-1","0","0"
"786","Artifact-PaladinHoly-Grave","0.7368398","0.07904577","-0.7984477","-13.72379","-1.237761","2.788406","0","0","0","-1","14","-1","0","0"
"787","Artifact-PaladinHoly-Judgement","0.7368398","0.1629352","-0.461257","-13.68749","-1.223245","2.788406","0","0","0","-1","14","-1","0","0"
"788","Artifact-PaladinHoly-Flame","0.9868398","0.3410898","-0.3736916","-13.75282","-1.237761","2.788406","0","0","0","-1","14","-1","0","0"
"789","Artifact-HunterBeastmaster-Eagle","0.7960545","0.2837483","0.072482","-0.7750126","3.604924","-3.927317","0","0","0","-1","14","-1","0","0"
"790","Artifact-HunterBeastmaster-Elekk","0.5460545","0.09236033","-0.09337327","-0.9306282","3.569138","3.179219","0","0","0","-1","14","-1","0","0"
"791","Artifact-HunterBeastmaster-Boar","1.546054","0.1588753","-0.08643573","-0.9129339","3.69203","2.896125","0","0","0","-1","14","-1","0","0"
"792","Artifact-HunterBeastmaster-Serpent","1.046054","-0.1153562","-0.1702057","-1.285296","3.672804","2.666896","0","0","0","-1","14","-1","0","0"
"793","Default-Nightborne-Male-R","3.25","-0.05921124","-2.243423","0.3071998","0","0","0","0","0","-1","9","-1","0","0"
"794","Default-Nightborne-Male-L","3.25","0.07894789","-2.263159","-0.3648005","0","0","0","0","0","-1","9","-1","0","0"
"795","Default-Nightborne-Female-R","3.25","0.03289678","-2.085527","0.3008009","0","0","0","0","0","-1","9","-1","0","0"
"796","Default-Nightborne-Female-L5","3.25","0.05921186","-0.9210524","-0.1984003","0","0","0","0","0","-1","9","-1","1","0"
"797","Default-Wyrmtongue-R","0.7368431","-0.2434181","-1.578947","0.2709073","0","0","0","0","0","-1","9","-1","0","0"
"798","Default-Wyrmtongue-L","0.7368431","0.3618459","-1.671051","-0.4458927","0","0","0","0","0","-1","9","-1","0","0"
"799","Default-ArtifactSkullOfTheEredar-R","1.5","0.1842176","0.006582262","0.2175987","0","0","0","0","0","-1","9","-1","0","0"
"800","Default-ArtifactSkullOfTheEredar-L","1.5","-0.2171019","2.498738E-06","-0.2496034","0","0","0","0","0","-1","9","-1","0","0"
"801","Artifact-ShamanResto-Upgrade","1.552629","-0.1026155","-0.269736","-7.561532","-2.400275","-0.5162362","0","0","0","-1","14","-1","0","0"
"802","Artifact-ShamanResto-Titan","1.052629","-0.05784236","-0.1652685","-7.44539","-2.320426","-0.610603","0","0","0","-1","14","-1","0","0"
"803","Artifact-ShamanResto-Totem","1.052629","-0.1548486","-0.1578066","-7.547017","-2.356722","-0.610603","0","0","0","-1","14","-1","0","0"
"804","Artifact-ShamanResto-Frozen","1.052629","-0.1548474","-0.3518172","-7.416355","-2.356721","-0.6831918","0","0","0","-1","14","-1","0","0"
"805","Default-ObsidianGiant-R","-3.513157","-2.16447","-13.78289","0.09810811","0","0","0","0","0","-1","9","-1","0","0"
"806","Default-ObsidianGiant-L","-4.013157","-0.2105231","-13.97368","-0.3626928","0","0","0","0","0","-1","9","-1","0","0"
"807","Default-FireSpiderBoss-R","-0.5","-0.6052638","-2.842105","0.211199","0","0","0","0","0","-1","9","-1","0","0"
"808","Default-FireSpiderBoss-L","0","1.124999","-2.888158","-0.9728019","0","0","0","0","0","-1","9","-1","0","0"
"809","Transmog-Dwarf-Female-Shoulder-Alt","3.276315","0.2631587","-1.171051","0.2570117","0","0","0","0","0","0","15","0","0","0"
"810","Test More","0.75","0.01315771","0.3421056","1.52433","0.007297018","-1.465981","0","0","0","-1","14","-1","1","0"
"811","Default-Withered-R","1.75","-0.1315762","-3.624998","0.4095987","0","0","0","0","0","-1","9","-1","0","0"
"812","Default-Withered-L","1.75","0.6052647","-3.651314","-0.2176004","0","0","0","0","0","-1","9","-1","0","0"
"813","Default-Warden-R","2.75","-0.124999","-1.993421","0.3519984","0","0","0","0","0","-1","9","-1","0","0"
"814","Default-Warden-L","2.75","0.1052632","-2.006579","-0.2560028","0","0","0","0","0","-1","9","-1","0","0"
"815","Default-SpiderElfCaster-R","2.75","-0.1513159","-2.447369","0.3583973","0","0","0","0","0","-1","9","-1","0","0"
"816","Default-SpiderElfCaster-L","2.75","0.2236852","-2.460527","-0.3904027","0","0","0","0","0","-1","9","-1","0","0"
"818","Artifact-Fishing-Base","-0.8881583","0.3026344","-0.08552432","5.407677","-0.5735658","-0.4274207","0","0","0","-1","14","-1","0","0"
"819","Default-Kiljaeden-R","0.5","-0.4736836","-1.611842","0.4351966","0","0","0","0","0","-1","9","-1","1","0"
"820","Default-Kiljaeden-L","0.5","0.5723683","-1.644737","-0.0640032","0","0","0","0","0","-1","9","-1","1","0"
"821","Default-Therazane-R","-7","-1.05263","-11.09868","0.3519984","0","0","0","0","0","-1","9","-1","0","0"
"822","Default-Therazane-L","-7","1.269738","-11.16447","-0.2112017","0","0","0","0","0","-1","9","-1","0","0"
"823","Default-Troglodyte-R","1.75","-0.1052648","-1.263159","0.2815976","0","0","0","0","0","-1","9","-1","0","0"
"824","Default-Troglodyte-L","1.75","0.2434206","-1.282896","-0.3136032","0","0","0","0","0","-1","9","-1","0","0"
"825","Artifact-MageArcane-Sheep","1.578944","0.4916345","-0.7719635","-5.038367","-8.541949","6.589637","0","0","0","-1","14","-1","0","0"
"826","Artifact-DeathKnightBlood-Undeath","1.467105","-0.01515184","-0.2113859","-11.3106","-7.870301","-0.265063","0","0","0","-1","14","-1","0","0"
"827","Artifact-DeathKnightFrost-DarkRuneblade","0.8815767","-0.01992585","-0.2055694","-4.789246","-5.36684","5.820591","0","0","0","-1","14","-1","0","0"
"828","Artifact-DeathKnightFrost-DarkRuneblade (Offhand)","-1.565789","0.6006891","-0.1382544","-6.280972","-4.932635","5.230339","0","0","0","-1","14","-1","0","0"
"829","Artifact-DeathKnightUnholy-Bonereaper","0.421054","0.2071645","-0.06817856","-1.521423","0.5604702","3.333463","0","0","0","-1","14","-1","0","0"
"830","Artifact-DemonHunterHavoc-Skull","0.796052","0.09426894","-0.1311817","1.548895","-0.5312265","-0.2922467","0","0","0","-1","14","-1","0","0"
"831","Artifact-DruidBalance-Upgrade","0.6513135","-0.1714519","-0.3476249","0.3048075","-1.958625","1.326509","0","0","0","-1","14","-1","0","0"
"832","Artifact-DruidBalance-Crescent","0.6513135","-0.2759182","-0.5714834","-1.277651","-1.711818","3.075921","0","0","0","-1","14","-1","0","0"
"833","Artifact-DruidBalance-Nightmare","0.1513135","-0.1266825","-0.2879306","-1.32846","-1.675525","3.075921","0","0","0","-1","14","-1","0","0"
"834","Artifact-DruidBalance-Sun","0.4013135","-0.24607","-0.3550878","-1.364758","-1.544863","3.075921","0","0","0","-1","14","-1","0","0"
"835","Artifact-DruidBalance-Energy","0.9013135","0.06732871","-0.1834645","0.4282106","-2.125584","1.442648","0","0","0","-1","14","-1","0","0"
"836","Artifact-HunterBeastmaster-TechBow","1.796054","-0.1526674","0.03126474","0.355233","0.1594559","2.173281","0","0","0","-1","14","-1","0","0"
"837","Artifact-HunterSurvival-Nature","1.763155","0.4113378","-0.4403059","-8.154912","-0.6648785","0.2103167","0","0","0","-1","14","-1","0","0"
"838","Artifact-MageFire-Upgrade","1.493423","0.03370039","0.03722353","-1.524011","3.860025","3.005046","0","0","0","-1","14","-1","0","0"
"839","Artifact-MageFire-Lava","1.493423","0.1232442","0.08199541","-1.524011","3.860025","3.005046","0","0","0","-1","14","-1","0","0"
"840","Artifact-MageFire-Phoenix","1.493423","0.1381679","0.07453322","-1.524011","3.860025","3.005046","0","0","0","-1","14","-1","0","0"
"841","Artifact-MageFire-Time","1.493423","0.1605548","0.09691916","-1.524011","3.860025","3.005046","0","0","0","-1","14","-1","0","0"
"842","Artifact-MageFire-Celestial","0.7434229","0.227711","0.1566145","-1.538528","3.881802","3.005046","0","0","0","-1","14","-1","0","0"
"843","Artifact-MageFrost-Elite","1.111842","-0.371242","-0.3312827","-1.279802","-2.538058","-0.4274207","0","0","0","-1","14","-1","0","0"
"844","Artifact-MonkBrewmaster-AncientSimple","-0.03947413","0.09655343","0.1183255","5.086552","3.729445","-2.96053","0","0","0","-1","14","-1","0","0"
"845","Artifact-MonkMistweaver-Bell","1.809208","-0.1776337","-0.6842099","-7.137242","-2.014985","-0.9633948","0","0","0","-1","14","-1","0","0"
"846","Artifact-MonkMistweaver-Dragon","1.559208","-0.1627093","-0.661824","-7.021099","-2.014985","-0.9633948","0","0","0","-1","14","-1","0","0"
"847","Artifact-MonkMistweaver-Sha","1.559208","-0.2970256","-0.7140577","-7.137242","-2.014985","-0.9633948","0","0","0","-1","14","-1","0","0"
"848","Artifact-MonkMistweaver-Crane","1.809208","-0.2970256","-0.908068","-7.137242","-2.014985","2.179741","0","0","0","-1","14","-1","0","0"
"849","Artifact-MonkMistweaver-Chi","2.309208","-0.3044868","-0.9528401","-7.137242","-2.014985","-0.9633948","0","0","0","-1","14","-1","0","0"
"850","Artifact-MonkWindwalker-Tiger","2.63816","0.2281942","0.09404903","-1.594233","3.743087","-4.600191","0","0","0","-1","14","-1","0","0"
"851","Artifact-MonkWindwalker-Tiger (Offhand)","-0.743419","-0.634628","0.3245375","-8.589015","8.812253","2.431122","0","0","0","-1","14","-1","0","0"
"852","Artifact-PaladinHoly-Reinhardt","1.23684","0.2664717","-0.8587192","-13.84719","-1.157913","2.788406","0","0","0","-1","14","-1","0","0"
"853","Artifact-PaladinProtection-Classic (Shield)","0.9407928","-0.04628662","-0.3739386","-4.989923","-2.082801","-2.848002","0","0","0","-1","14","-1","0","0"
"854","Artifact-PaladinRet-Skulls","-0.25","0.0172617","-0.1302112","1.413626","-0.4213087","0","0","0","0","-1","14","-1","0","0"
"855","Artifact-PriestDiscipline-WingedShield","1.68421","-0.2572019","-0.8768094","-1.32727","4.334945","2.7201","0","0","0","-1","14","-1","0","0"
"857","Artifact-PriestShadow-ThePokeyOne","1.940787","-0.09660313","-0.07396124","-5.710033","5.999714","-6.178753","0","0","0","-1","14","-1","0","0"
"858","Artifact-RogueAssassination-Upgrade","1.828947","0.128757","0.1157436","-1.059787","0.2288032","-5.610516","0","0","0","-1","14","-1","0","0"
"859","Artifact-RogueAssassination-ShatteredHand","1.578947","0.1436789","0.1008199","-1.596952","0.2578396","-5.610516","0","0","0","-1","14","-1","0","0"
"860","Artifact-RogueAssassination-Poison","1.578947","0.1138339","0.1008202","-1.12512","0.2433214","-5.610516","0","0","0","-1","14","-1","0","0"
"861","Artifact-RogueAssassination-Bone","1.578947","0.1362176","0.115744","-1.103342","0.2868754","-5.574222","0","0","0","-1","14","-1","0","0"
"862","Artifact-RogueAssassination-Ghost","2.578947","0.1138295","-0.287201","-0.5226245","0.2578394","-9.080315","0","0","0","-1","14","-1","0","0"
"863","Artifact-RogueAssassination-Upgrade (Offhand)","0.4605262","-0.1582061","0.4363718","1.97561","-3.416815","0.7395052","0","0","0","-1","14","-1","0","0"
"864","Artifact-RogueAssassination-Poison (Offhand)","-0.5394738","-0.2328255","0.4886052","1.873983","-3.424074","0.7395052","0","0","0","-1","14","-1","0","0"
"865","Artifact-RogueAssassination-ShatteredHand (Offhand)","0.2105262","-0.03135365","0.3692153","1.583626","-3.286153","0.7395052","0","0","0","-1","14","-1","0","0"
"866","Artifact-RogueAssassination-Bone (Offhand)","0.2105262","-0.008967394","0.4289099","1.844948","-3.307931","0.7395052","0","0","0","-1","14","-1","0","0"
"867","Artifact-RogueAssassination-Ghost (Offhand)","0.2105262","-0.1880537","0.1005856","1.97561","-3.416815","0.6886918","0","0","0","-1","14","-1","0","0"
"868","Artifact-RogueCombat-Upgrade","1.328947","-0.2001885","-0.1356823","-1.355656","0.411954","0.6015835","0","0","0","-1","14","-1","0","0"
"869","Artifact-RogueCombat-Flame","1.078947","-0.2300373","-0.1953773","-1.087076","0.3974362","0.7395052","0","0","0","-1","14","-1","0","0"
"870","Artifact-RogueCombat-Rapier","1.328947","-0.5732896","-0.3819253","-1.254033","0.4918031","0.7032099","0","0","0","-1","14","-1","0","0"
"871","Artifact-RogueCombat-Hooked","1.078947","-0.09572351","-0.3147699","-0.9201175","0.6442399","1.037125","0","0","0","-1","14","-1","0","0"
"872","Artifact-RogueCombat-Thunderfury","0.3289466","0.01620711","-0.0909107","-1.166924","0.4409893","0.7395052","0","0","0","-1","14","-1","0","0"
"873","Artifact-RogueCombat-Upgrade (Offhand)","-2.039474","-0.3833822","0.04918888","1.601703","-3.513873","0.7395052","0","0","0","-1","14","-1","0","0"
"874","Artifact-RogueCombat-Flame (Offhand)","-3.289474","-0.9877966","0.01188045","1.550891","-3.855044","0.7395052","0","0","0","-1","14","-1","0","0"
"875","Artifact-RogueCombat-Rapier (Offhand)","-5.289474","-1.375818","-0.04035518","2.080793","-4.123624","0.7395052","0","0","0","-1","14","-1","0","0"
"876","Artifact-RogueCombat-Hooked (Offhand)","-4.789474","-1.077342","0.05665136","1.500078","-3.963928","0.7395052","0","0","0","-1","14","-1","0","0"
"877","Artifact-RogueCombat-Thunderfury (Offhand)","-3.289474","-0.9952569","0.1685792","1.884802","-3.920375","0.8774244","0","0","0","-1","14","-1","0","0"
"878","Artifact-RogueSubtlety-Venom","1.519737","0.06000797","0.01748778","-1.25294","0.5272403","3.890188","0","0","0","-1","14","-1","0","0"
"879","Artifact-RogueSubtlety-Venom (Offhand)","-1.223685","-0.5061332","-0.05978341","-1.833618","0.712893","3.01399","0","0","0","-1","14","-1","0","0"
"880","Artifact-ShamanElemental-Upgrade","2.144738","0.1855873","0.08689225","-2.071178","2.066977","2.516564","0","0","0","-1","14","-1","0","0"
"881","Artifact-ShamanElemental-Lava","2.144738","0.1258923","0.1913594","-1.955034","2.001645","2.516564","0","0","0","-1","14","-1","0","0"
"882","Artifact-ShamanElemental-Wolf","1.894738","0.2527435","-0.002652138","-2.085694","1.958091","2.516564","0","0","0","-1","14","-1","0","0"
"883","Artifact-ShamanElemental-Dark","1.894738","0.2900548","0.07943006","-2.013107","2.139565","2.516564","0","0","0","-1","14","-1","0","0"
"884","Artifact-ShamanElemental-Troll","1.894738","0.3348241","-0.1444287","-2.158285","2.016164","2.516564","0","0","0","-1","14","-1","0","0"
"885","Artifact-ShamanElemental-Upgrade (Offhand)","0.2105291","-0.4387873","0.19569","0.8229699","0.2627105","2.428366","0","0","0","-1","14","-1","0","0"
"886","Artifact-ShamanElemental-Lava (Offhand)","-0.03947091","-0.2074692","0.1359922","1.091559","3.115487","-2.319008","0","0","0","-1","14","-1","0","0"
"887","Artifact-ShamanElemental-Wolf (Offhand)","-0.03947091","-0.3641704","0.1956887","0.2422555","3.420369","4.10519","0","0","0","-1","14","-1","0","0"
"888","Artifact-ShamanElemental-Dark (Offhand)","0.2105291","-0.4611748","0.2628462","-5.717359","3.311481","4.047119","0","0","0","-1","14","-1","0","0"
"889","Artifact-ShamanElemental-Troll (Offhand)","-0.03947091","-0.5507178","0.3374659","0.9173428","2.99209","4.185037","0","0","0","-1","14","-1","0","0"
"890","Artifact-ShamanEnhancement-Troll","1.427634","0.1628057","-0.3611345","-1.543668","-1.005808","3.201792","0","0","0","-1","14","-1","0","0"
"891","Artifact-ShamanResto-Serpent","1.052629","-0.1623111","-0.3443555","-7.619605","-2.393016","-0.610603","0","0","0","-1","14","-1","0","0"
"892","Artifact-WarlockAffliction-Thin","0.4276304","-0.04613233","-0.5351428","2.258586","-1.494513","-0.2894987","0","0","0","-1","14","-1","0","0"
