Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"3309","TheArboretum","242","210","806","5931","5931","0","0","481","215","0","0","0","0","0","0"
"3310","Waywardlanding","219","186","806","5853","5853","5851","0","346","482","0","0","0","0","0","0"
"3311","WindlessIsle","251","348","806","6012","6012","0","0","539","43","0","0","0","0","0","0"
"3312","GaoRanBlockade","353","200","810","6187","6187","6191","0","546","468","0","0","0","0","0","0"
"3313","KriVess","255","269","810","6205","6205","0","0","420","209","0","0","0","0","0","0"
"3314","MingChiCrossroads","247","221","810","6193","6193","6192","0","417","447","0","0","0","0","0","0"
"3315","NiuzaoTemple","296","359","810","6213","6213","6212","0","213","241","0","0","0","0","0","0"
"3316","OsulMesa","238","296","810","6163","6163","6312","6166","560","185","0","0","0","0","0","0"
"3317","palewindVillage","282","306","810","6171","6171","6165","0","692","362","0","0","0","0","0","0"
"3318","ShadoPanGarrison","213","170","810","6197","6197","0","0","413","385","0","0","0","0","0","0"
"3319","ShanzeDao","300","246","810","6307","6307","0","0","125","0","0","0","0","0","0","0"
"3320","Sikvess","261","235","810","6195","6195","0","0","306","433","0","0","0","0","0","0"
"3321","SriVess","294","283","810","6314","6314","0","0","92","192","0","0","0","0","0","0"
"3322","TheSumprushes","271","205","810","6164","6164","0","0","545","369","0","0","0","0","0","0"
"3323","GuoLaiRuins","337","349","811","6032","6032","6074","6149","87","3","0","0","0","0","0","0"
"3324","MistfallVillage","310","305","811","6031","6031","0","0","200","363","0","0","0","0","0","0"
"3325","MoguShanPalace","373","385","811","6143","6143","0","0","629","22","0","0","0","0","0","0"
"3326","SettingSunTraining","350","429","811","6035","6035","0","0","0","234","0","0","0","0","0","0"
"3327","TheGoldenStair","242","254","811","6033","6033","0","0","328","16","0","0","0","0","0","0"
"3328","TheStairsAscent","446","359","811","6142","6482","6553","0","556","267","0","0","0","0","0","0"
"3329","TheTwinMonoliths","272","522","811","6036","6036","6144","6145","444","97","0","0","0","0","0","0"
"3330","TuShenBurialGround","267","308","811","6037","6037","0","0","349","316","0","0","0","0","0","0"
"3331","WhiteMoonShrine","298","262","811","6141","6560","6554","0","482","10","0","0","0","0","0","0"
"3332","WhitepetalLake","267","281","811","6034","6034","0","0","278","170","0","0","0","0","0","0"
"3333","WinterboughGlade","361","333","811","6055","6055","0","0","4","107","0","0","0","0","0","0"
"3334","TheSouthernIsles","252","313","857","6371","6371","0","0","23","267","0","0","0","0","0","0"
"3335","krasarangCove","286","268","857","6370","6369","0","0","701","19","0","0","0","0","0","0"
"3336","TheHiddenSteps","290","191","873","6374","6374","0","0","412","477","0","0","0","0","0","0"
"3337","TheBlackMarket","479","493","873","6375","6375","0","0","371","175","0","0","0","0","0","0"
"3338","TheHiddenCliffs","294","220","873","6373","6373","0","0","433","0","0","0","0","0","0","0"
"3339","TheHiddenSteps","290","191","873","6381","6381","6380","0","412","477","0","0","0","0","0","0"
"3340","CliffsofDispair","510","264","807","5985","5985","0","0","215","404","0","0","0","0","0","0"
"3341","DustbackGorge","209","308","807","6028","6028","0","0","0","343","0","0","0","0","0","0"
"3342","GildedFan","208","292","807","5984","5984","0","0","438","41","0","0","0","0","0","0"
"3343","GrandGranery","314","212","807","5982","5982","0","0","334","325","0","0","0","0","0","0"
"3344","Halfhill","206","245","807","5980","5980","6107","0","438","177","0","0","0","0","0","0"
"3345","HarvestHome","260","251","807","5968","5968","5969","0","5","239","0","0","0","0","0","0"
"3346","KuzenVillage","199","304","807","6065","6065","6064","6097","224","74","0","0","0","0","0","0"
"3347","MudmugsPlace","230","217","807","5957","5957","5958","0","561","161","0","0","0","0","0","0"
"3348","NesingwarySafari","249","342","807","6025","6025","6029","6030","104","326","0","0","0","0","0","0"
"3349","PaoquanHollow","273","246","807","5967","5967","0","0","12","105","0","0","0","0","0","0"
"3350","PoolsofPurity","213","246","807","5972","5972","0","0","513","58","0","0","0","0","0","0"
"3351","SilkenFields","254","259","807","5986","5986","0","0","530","253","0","0","0","0","0","0"
"3352","RumblingTerrace","277","245","807","6387","6387","0","0","582","301","0","0","0","0","0","0"
"3353","SingingMarshes","175","291","807","5970","5970","0","0","170","130","0","0","0","0","0","0"
"3354","StormsoutBrewery","257","288","807","6001","6001","0","0","227","380","0","0","0","0","0","0"
"3355","Theheartland","286","392","807","5992","5992","0","0","253","75","0","0","0","0","0","0"
"3356","ThunderfootFields","380","317","807","5937","5937","5938","5939","622","0","0","0","0","0","0","0"
"3357","ZhusDecent","303","323","807","6388","6388","0","0","699","114","0","0","0","0","0","0"
"3358","Iseoflostsouls","259","233","809","6406","6406","0","0","602","4","0","0","0","0","0","0"
"3360","","0","0","857","6005","0","0","0","0","0","77","707","118","781","0","0"
"3361","","0","0","857","6369","0","0","0","0","0","138","767","213","881","0","0"
"3362","","0","0","857","6026","0","0","0","0","0","125","661","172","726","0","0"
"3363","","0","0","857","6010","0","0","0","0","0","155","615","256","660","0","0"
"3364","","0","0","857","6158","0","0","0","0","0","280","519","340","601","0","0"
"3365","","0","0","857","6014","0","0","0","0","0","248","310","316","448","0","0"
"3366","","0","0","857","6218","0","0","0","0","0","156","476","198","528","0","0"
"3367","","0","0","857","6147","0","0","0","0","0","434","419","478","497","0","0"
"3368","","0","0","857","6366","0","0","0","0","0","483","508","519","545","0","0"
"3369","","0","0","857","6148","0","0","0","0","0","577","427","631","512","0","0"
"3370","","0","0","857","6015","0","0","0","0","0","285","198","341","277","0","0"
"3371","","0","0","857","6017","0","0","0","0","0","235","270","274","315","0","0"
"3372","","0","0","857","6058","0","0","0","0","0","220","97","276","176","0","0"
"3373","","0","0","857","6161","0","0","0","0","0","487","348","522","382","0","0"
"3374","","0","0","857","6160","0","0","0","0","0","451","301","481","337","0","0"
"3375","","0","0","857","6162","0","0","0","0","0","529","330","571","371","0","0"
"3376","","0","0","809","6407","0","0","0","0","0","34","735","77","793","0","0"
"3377","","0","0","809","6168","0","0","0","0","0","120","594","167","691","0","0"
"3378","","0","0","809","6198","0","0","0","0","0","286","515","346","631","0","0"
"3379","","0","0","809","6154","0","0","0","0","0","363","694","403","751","0","0"
"3380","","0","0","809","6152","0","0","0","0","0","404","684","439","735","0","0"
"3381","","0","0","809","6072","0","0","0","0","0","439","702","477","758","0","0"
"3382","","0","0","809","6069","0","0","0","0","0","520","684","577","769","0","0"
"3383","","0","0","809","6100","0","0","0","0","0","470","653","511","708","0","0"
"3384","","0","0","809","6098","0","0","0","0","0","565","575","611","627","0","0"
"3385","","0","0","809","6129","0","0","0","0","0","557","401","597","476","0","0"
"3386","","0","0","809","6150","0","0","0","0","0","402","264","452","329","0","0"
"3387","","0","0","809","6124","0","0","0","0","0","515","463","560","518","0","0"
"3388","","0","0","809","6180","0","0","0","0","0","308","405","369","494","0","0"
"3389","","0","0","809","6087","0","0","0","0","0","408","436","445","486","0","0"
"3390","","0","0","809","6114","0","0","0","0","0","464","570","502","614","0","0"
"3391","","0","0","809","6121","0","0","0","0","0","437","607","471","649","0","0"
"3392","","0","0","809","6079","0","0","0","0","0","384","614","424","667","0","0"
"3393","WreckOfTheSkyShark","210","158","806","6521","6522","6524","0","202","0","53","265","87","314","0","0"
"3394","","0","0","806","5907","0","0","0","0","0","177","213","238","271","0","0"
"3395","","0","0","806","5905","0","0","0","0","0","235","232","271","279","0","0"
"3396","","0","0","806","5942","0","0","0","0","0","263","289","299","332","0","0"
"3397","","0","0","806","5836","0","0","0","0","0","240","370","315","432","0","0"
"3398","","0","0","806","5951","0","0","0","0","0","316","285","375","350","0","0"
"3399","","0","0","806","5857","0","0","0","0","0","497","368","533","420","0","0"
"3400","","0","0","806","5872","0","0","0","0","0","524","522","561","561","0","0"
"3401","","0","0","806","5852","0","0","0","0","0","591","472","638","525","0","0"
"3402","","0","0","806","5940","0","0","0","0","0","587","528","641","594","0","0"
"3403","","0","0","806","5954","0","0","0","0","0","530","641","566","687","0","0"
"3404","","0","0","806","5932","0","0","0","0","0","230","525","262","563","0","0"
"3405","","0","0","806","6204","0","0","0","0","0","215","464","250","503","0","0"
"3406","","0","0","806","5962","0","0","0","0","0","159","495","192","536","0","0"
"3407","","0","0","808","5843","0","0","0","0","0","110","665","180","711","0","0"
"3408","","0","0","808","5848","0","0","0","0","0","213","560","247","604","0","0"
"3409","","0","0","808","5849","0","0","0","0","0","144","387","181","433","0","0"
"3410","","0","0","808","5825","0","0","0","0","0","165","531","210","634","0","0"
"3411","","0","0","808","5825","0","0","0","0","0","172","444","248","503","0","0"
"3412","","0","0","808","5862","0","0","0","0","0","221","763","273","826","0","0"
"3413","","0","0","808","5886","0","0","0","0","0","396","254","441","313","0","0"
"3414","","0","0","808","5829","0","0","0","0","0","304","288","392","341","0","0"
"3415","","0","0","808","5944","0","0","0","0","0","492","497","532","539","0","0"
"3416","","0","0","808","5828","0","0","0","0","0","369","513","431","594","0","0"
"3417","","0","0","808","5837","0","0","0","0","0","313","359","362","453","0","0"
"3418","","0","0","810","6212","0","0","0","0","0","295","382","364","442","0","0"
"3419","","0","0","810","6220","0","0","0","0","0","306","322","373","381","0","0"
"3420","","0","0","810","6348","0","0","0","0","0","298","479","358","532","0","0"
"3421","","0","0","810","6312","0","0","0","0","0","257","588","302","643","0","0"
"3422","","0","0","810","6392","0","0","0","0","0","370","508","435","611","0","0"
"3423","","0","0","810","6421","0","0","0","0","0","342","243","388","317","0","0"
"3424","","0","0","810","6408","0","0","0","0","0","465","279","503","363","0","0"
"3425","","0","0","810","6409","0","0","0","0","0","506","271","553","347","0","0"
"3426","","0","0","810","6192","0","0","0","0","0","559","574","612","622","0","0"
"3427","","0","0","810","6190","0","0","0","0","0","489","724","531","807","0","0"
"3428","","0","0","810","6165","0","0","0","0","0","452","709","493","752","0","0"
"3429","","0","0","810","6164","0","0","0","0","0","431","616","486","702","0","0"
"3430","","0","0","811","6149","0","0","0","0","0","89","176","140","265","0","0"
"3431","","0","0","811","6053","0","0","0","0","0","115","283","157","331","0","0"
"3432","","0","0","811","6396","0","0","0","0","0","327","49","455","134","0","0"
"3433","","0","0","811","6054","0","0","0","0","0","318","208","398","337","0","0"
"3436","","0","0","807","6097","0","0","0","0","0","119","312","154","354","0","0"
"3437","","0","0","807","6065","0","0","0","0","0","158","294","216","350","0","0"
"3438","","0","0","807","6064","0","0","0","0","0","218","270","259","323","0","0"
"3439","","0","0","807","5970","0","0","0","0","0","281","223","330","294","0","0"
"3440","","0","0","807","6030","0","0","0","0","0","409","162","492","280","0","0"
"3441","","0","0","807","6029","0","0","0","0","0","496","166","529","226","0","0"
"3442","","0","0","807","6039","0","0","0","0","0","317","502","353","558","0","0"
"3443","","0","0","807","6096","0","0","0","0","0","154","397","211","496","0","0"
"3444","","0","0","807","6006","0","0","0","0","0","116","674","164","739","0","0"
"3445","","0","0","807","5973","0","0","0","0","0","222","573","262","639","0","0"
"3446","","0","0","807","5958","0","0","0","0","0","207","648","269","720","0","0"
"3447","","0","0","807","5957","0","0","0","0","0","271","667","306","705","0","0"
"3448","","0","0","807","5949","0","0","0","0","0","219","735","248","778","0","0"
"3449","","0","0","807","5936","0","0","0","0","0","117","807","153","859","0","0"
"3450","","0","0","807","5938","0","0","0","0","0","140","733","176","778","0","0"
"3451","","0","0","807","5939","0","0","0","0","0","157","802","189","839","0","0"
"3476","BREWGARDEN","250","218","858","6334","6329","6437","0","351","0","0","0","0","0","0","0"
"3477","BRINYMUCK","325","270","858","6391","6404","0","0","214","311","0","0","0","0","0","0"
"3478","CLUTCHESOFSHEKZEER","209","318","858","6442","0","0","0","341","125","0","0","0","0","0","0"
"3479","DREADWATERLAKE","322","211","858","6300","6293","0","0","437","313","0","0","0","0","0","0"
"3480","HEARTOFFEAR","262","293","858","6435","6418","0","0","191","122","0","0","0","0","0","0"
"3482","HORRIDMARCH","323","194","858","6443","6440","6439","0","441","224","0","0","0","0","0","0"
"3483","KLAXXIVESS","236","206","858","6315","0","0","0","458","110","0","0","0","0","0","0"
"3484","KYPARIVOR","325","190","858","6343","0","0","0","485","0","0","0","0","0","0","0"
"3486","RIKKITUNVILLAGE","218","186","858","6336","6339","0","0","236","32","0","0","0","0","0","0"
"3487","SOGGYSGAMBLE","268","241","858","6368","6429","6433","0","450","406","0","0","0","0","0","0"
"3488","TERRACEOFGURTHAN","209","234","858","6306","0","0","0","593","92","0","0","0","0","0","0"
"3489","ZANVESS","290","283","858","6444","0","0","0","162","385","0","0","0","0","0","0"
"3493","","0","0","858","6334","0","0","0","0","0","71","491","105","543","0","0"
"3494","","0","0","858","6434","0","0","0","0","0","136","535","179","670","0","0"
"3495","","0","0","858","6418","0","0","0","0","0","171","232","353","300","0","0"
"3496","","0","0","858","6438","0","0","0","0","0","107","566","142","611","0","0"
"3498","","0","0","858","6442","0","0","0","0","0","197","424","310","500","0","0"
"3499","","0","0","858","6429","0","0","0","0","0","437","573","518","664","0","0"
"3500","","0","0","858","6432","0","0","0","0","0","331","439","371","485","0","0"
"3501","","0","0","858","6401","0","0","0","0","0","477","402","563","509","0","0"
"3502","","0","0","858","6448","0","0","0","0","0","441","487","502","536","0","0"
"3503","","0","0","858","6433","0","0","0","0","0","520","573","608","638","0","0"
"3504","","0","0","858","6446","0","0","0","0","0","575","272","624","335","0","0"
"3505","","0","0","858","6445","0","0","0","0","0","548","210","596","264","0","0"
"3506","","0","0","858","6447","0","0","0","0","0","321","317","370","454","0","0"
"3507","","0","0","858","6447","0","0","0","0","0","363","485","416","530","0","0"
"3508","","0","0","857","6371","0","0","0","0","0","347","78","456","165","0","0"
"3510","","0","0","858","6437","0","0","0","0","0","126","491","158","532","0","0"
"3511","17467","385","146","860","0","0","0","0","206","173","0","0","0","0","17467","0"
"3512","17468","362","222","860","0","0","0","0","414","96","0","0","0","0","17468","0"
"3513","17469","164","191","860","0","0","0","0","565","289","0","0","0","0","17469","0"
"3514","17470","213","257","860","0","0","0","0","565","126","0","0","0","0","17470","0"
"3515","","0","0","806","6517","0","0","0","0","0","526","386","557","423","0","0"
"3516","ALCAZISLAND","206","200","907","2079","0","0","0","656","21","0","0","0","0","0","0"
"3517","BLACKHOOFVILLAGE","344","183","907","512","0","0","0","199","0","0","0","0","0","0","0"
"3518","BRACKENWLLVILLAGE","384","249","907","496","0","0","0","133","59","0","0","0","0","0","0"
"3519","DIREHORNPOST","279","301","907","4046","0","0","0","358","169","0","0","0","0","0","0"
"3520","MUDSPROCKET","433","351","907","4010","0","0","0","109","313","0","0","0","0","0","0"
"3521","SHADYRESTINN","317","230","907","403","0","0","0","137","188","0","0","0","0","0","0"
"3522","THERAMOREISLE","305","247","907","513","0","0","0","542","223","0","0","0","0","0","0"
"3523","THEWYRMBOG","436","299","907","511","0","0","0","359","369","0","0","0","0","0","0"
"3524","WITCHHILL","270","353","907","502","0","0","0","428","0","0","0","0","0","0","0"
"3528","","0","0","910","6160","0","0","0","0","0","451","301","481","337","0","0"
"3529","ANGLERSOUTPOST","347","199","910","6106","0","0","0","545","200","0","0","0","0","0","0"
"3530","CRADLEOFCHIJI","272","250","910","6155","0","0","0","176","376","0","0","0","0","0","0"
"3531","REDWINGREFUGE","212","265","910","6049","0","0","0","317","63","0","0","0","0","0","0"
"3532","DOJANIRIVER","190","282","910","6010","6007","0","0","513","3","0","0","0","0","0","0"
"3533","","0","0","910","6010","0","0","0","0","0","155","615","256","660","0","0"
"3534","","0","0","910","6162","0","0","0","0","0","529","330","571","371","0","0"
"3535","FALLSONGRIVER","214","393","910","6017","6013","0","0","218","77","0","0","0","0","0","0"
"3536","","0","0","910","6017","0","0","0","0","0","235","270","274","315","0","0"
"3537","","0","0","910","6147","0","0","0","0","0","434","419","478","497","0","0"
"3538","","0","0","910","6369","0","0","0","0","0","138","767","213","881","0","0"
"3539","","0","0","910","6014","0","0","0","0","0","248","310","316","448","0","0"
"3540","","0","0","910","6366","0","0","0","0","0","483","508","519","545","0","0"
"3541","NAYELILAGOON","246","240","910","6135","0","0","0","343","373","0","0","0","0","0","0"
"3542","","0","0","910","6161","0","0","0","0","0","487","348","522","382","0","0"
"3543","RUINSOFDOJAN","204","383","910","6008","0","0","0","444","44","0","0","0","0","0","0"
"3544","","0","0","910","6015","0","0","0","0","0","285","198","341","277","0","0"
"3545","RUINSOFKORJA","211","395","910","6015","6016","0","0","125","88","0","0","0","0","0","0"
"3546","","0","0","910","6158","0","0","0","0","0","280","519","340","601","0","0"
"3547","","0","0","910","6058","0","0","0","0","0","220","97","276","176","0","0"
"3548","TEMPLEOFTHEREDCRANE","219","259","910","6048","0","0","0","300","215","0","0","0","0","0","0"
"3549","","0","0","910","6218","0","0","0","0","0","156","476","198","528","0","0"
"3550","THEDEEPWILD","188","412","910","6004","0","0","0","397","59","0","0","0","0","0","0"
"3551","THEFORBIDDENJUNGLE","257","300","910","6019","6058","0","0","0","79","0","0","0","0","0","0"
"3552","LOSTDYNASTY","217","279","910","6026","6009","0","0","589","27","0","0","0","0","0","0"
"3553","","0","0","910","6026","0","0","0","0","0","125","661","172","726","0","0"
"3554","","0","0","910","6371","0","0","0","0","0","347","78","456","165","0","0"
"3555","THESOUTHERNISLES","275","329","910","6371","0","0","0","0","267","0","0","0","0","0","0"
"3556","THESOUTHERNISLES","275","329","910","6020","0","0","0","0","267","0","0","0","0","0","0"
"3557","KRASARANGCOVE","295","293","910","6370","6369","0","0","701","19","0","0","0","0","0","0"
"3558","UNGAINGOO","258","170","910","6148","0","0","0","330","498","0","0","0","0","0","0"
"3559","","0","0","910","6148","0","0","0","0","0","577","427","631","512","0","0"
"3560","","0","0","910","6005","0","0","0","0","0","77","707","118","781","0","0"
"3561","ZHUSBASTION","306","204","910","6000","6005","0","0","612","0","0","0","0","0","0","0"
"3562","","0","0","809","6617","0","0","0","0","0","358","590","386","625","0","0"
"3563","","0","0","809","6619","0","0","0","0","0","149","308","187","345","0","0"
"3564","ALLIANCE","490","290","928","0","0","0","0","256","378","0","0","0","0","20788","0"
"3565","HORDE","278","325","928","0","0","0","0","183","95","0","0","0","0","20789","0"
"3566","LOCK1","446","429","928","0","0","0","0","396","9","0","0","0","0","20782","0"
"3567","LOCK1","446","429","928","0","0","0","0","396","9","0","0","0","0","20787","0"
"3568","LOCK2","446","429","928","0","0","0","0","396","9","0","0","0","0","20781","0"
"3569","LOCK2","446","429","928","0","0","0","0","396","9","0","0","0","0","20786","0"
"3570","LOCK3","446","429","928","0","0","0","0","396","9","0","0","0","0","20779","0"
"3571","LOCK3","446","429","928","0","0","0","0","396","9","0","0","0","0","20785","0"
"3572","LOCK4","446","429","928","0","0","0","0","396","9","0","0","0","0","20778","0"
"3573","LOCK4","446","429","928","0","0","0","0","396","9","0","0","0","0","20784","0"
"3574","HORDE","278","325","933","0","0","0","0","183","95","0","0","0","0","20789","0"
"3575","LOCK2","446","429","933","0","0","0","0","396","9","0","0","0","0","20781","0"
"3576","LOCK3","446","429","933","0","0","0","0","396","9","0","0","0","0","20779","0"
"3577","LOCK1","446","429","933","0","0","0","0","396","9","0","0","0","0","20782","0"
"3578","LOCK4","446","429","933","0","0","0","0","396","9","0","0","0","0","20784","0"
"3579","LOCK4","446","429","933","0","0","0","0","396","9","0","0","0","0","20778","0"
"3580","ALLIANCE","490","290","933","0","0","0","0","256","378","0","0","0","0","20788","0"
"3581","LOCK3","446","429","933","0","0","0","0","396","9","0","0","0","0","20785","0"
"3582","LOCK2","446","429","933","0","0","0","0","396","9","0","0","0","0","20786","0"
"3583","LOCK1","446","429","933","0","0","0","0","396","9","0","0","0","0","20787","0"
"3584","HORDE","278","325","928","0","0","0","0","183","95","0","0","0","0","21007","0"
"3585","ALLIANCE","490","290","928","0","0","0","0","256","378","0","0","0","0","21008","0"
"3586","ALLIANCE","490","290","933","0","0","0","0","256","378","0","0","0","0","21008","0"
"3587","HORDE","278","325","933","0","0","0","0","183","95","0","0","0","0","21007","0"
"3590","BLADESPIREFORTRESS","356","303","941","6864","6962","6875","0","38","117","0","0","0","0","0","0"
"3591","BLOODMAULSTRONGHOLD","258","217","941","7013","6968","0","0","311","4","0","0","0","0","0","0"
"3592","BONESOFAGURAK","273","349","941","6994","0","0","0","729","319","0","0","0","0","0","0"
"3593","DAGGERMAWRAVINE","255","191","941","6744","0","0","0","284","91","0","0","0","0","0","0"
"3594","FROSTWINDDUNES","274","214","941","6742","0","0","0","121","0","0","0","0","0","0","0"
"3595","GRIMFROSTHILL","178","203","941","6817","0","0","0","597","210","0","0","0","0","0","0"
"3596","GROMBOLASH","217","239","941","6775","0","0","0","483","33","0","0","0","0","0","0"
"3597","GROMGAR","282","341","941","6779","0","0","0","505","323","0","0","0","0","0","0"
"3598","HORDEGARRISON","267","257","941","0","0","0","0","336","327","0","0","0","0","28705","0"
"3599","IRONSIEGEWORKS","329","294","941","6983","0","0","0","673","156","0","0","0","0","0","0"
"3600","MAGNAROK","213","278","941","6784","0","0","0","609","33","0","0","0","0","0","0"
"3601","IRONWAYSTATION","199","335","941","7076","0","0","0","641","304","0","0","0","0","0","0"
"3602","STONEFANGOUTPOST","251","191","941","6777","6964","0","0","306","281","0","0","0","0","0","0"
"3603","THEBONESLAG","256","210","941","6776","0","0","0","290","192","0","0","0","0","0","0"
"3604","THECRACKLINGPLAINS","266","293","941","6774","0","0","0","439","137","0","0","0","0","0","0"
"3605","WORGOL","317","233","941","6869","0","0","0","72","292","0","0","0","0","0","0"
"3606","","0","0","973","7229","0","0","0","0","0","340","388","385","439","0","0"
"3607","TANK","143","137","970","0","0","0","0","328","251","0","0","0","0","27723","0"
"3608","NOGARRISON","267","257","941","0","0","0","0","336","327","0","0","0","0","28865","0"
"3609","BASTIONRISE","324","161","949","6876","6878","6914","0","283","507","0","0","0","0","0","0"
"3610","BEASTWATCH","166","161","949","6881","6935","6915","0","383","371","0","0","0","0","0","0"
"3611","EASTERNRUIN","210","193","949","6893","7153","0","0","525","260","0","0","0","0","0","0"
"3612","EVERMORN","297","181","949","6880","7402","0","0","281","444","0","0","0","0","0","0"
"3613","FOUNDRY","211","221","949","6892","0","0","0","455","74","0","0","0","0","0","0"
"3614","FOUNDRYSOUTH","217","180","949","6901","7394","0","0","454","183","0","0","0","0","0","0"
"3615","GRONNCANYON","279","241","949","6891","7319","6889","6900","258","213","0","0","0","0","0","0"
"3616","HIGHLANDPASS","285","323","949","7320","0","0","0","547","73","0","0","0","0","0","0"
"3617","HIGHPASS","209","225","949","7158","6885","7304","0","411","250","0","0","0","0","0","0"
"3618","IRONDOCKS","315","180","949","7411","7415","0","0","350","0","0","0","0","0","0","0"
"3619","MUSHROOMS","253","198","949","7149","6884","0","0","444","323","0","0","0","0","0","0"
"3620","STONEMAULARENA","217","178","949","6887","0","0","0","259","335","0","0","0","0","0","0"
"3621","STONEMAULSOUTH","208","142","949","6877","0","0","0","275","416","0","0","0","0","0","0"
"3622","STRIPMINE","250","232","949","6892","0","0","0","312","77","137","426","235","514","0","0"
"3623","TANGLEHEART","262","221","949","7224","7298","0","0","451","372","0","0","0","0","0","0"
"3624","ANCESTRAL","234","191","950","7072","0","0","0","239","259","0","0","0","0","0","0"
"3625","BROKENPRECIPICE","305","227","950","7303","7331","0","0","256","12","0","0","0","0","0","0"
"3626","ELEMENTALS","286","274","950","7280","7139","7386","7071","588","0","0","0","0","0","0","0"
"3627","HALLVALOR","236","372","950","7123","7060","7059","0","766","118","0","0","0","0","0","0"
"3628","HIGHMAUL","471","437","950","7405","7406","7367","7395","0","0","0","0","0","0","0","0"
"3629","IRONFISTHARBOR","236","242","950","7070","0","0","0","283","354","0","0","0","0","0","0"
"3630","LOKRATH","316","221","950","7065","7063","7297","7061","382","187","0","0","0","0","0","0"
"3631","GROMMASHAR","256","301","950","7069","7068","0","0","600","367","0","0","0","0","0","0"
"3632","MARGOKS","249","288","950","7067","7095","0","0","753","380","0","0","0","0","0","0"
"3633","MUSHROOMS","250","287","950","7385","0","0","0","746","25","0","0","0","0","0","0"
"3634","OSHUGUN","262","266","950","7150","7151","7188","7172","366","323","0","0","0","0","0","0"
"3635","RINGOFBLOOD","263","287","950","7376","7375","0","0","430","0","0","0","0","0","0","0"
"3636","RINGOFTRIALS","354","315","950","7073","7094","7271","7052","523","159","0","0","0","0","0","0"
"3637","SUNSPRINGWATCH","274","254","950","7296","0","0","0","312","98","0","0","0","0","0","0"
"3638","TELAAR","296","272","950","7074","0","0","0","461","353","0","0","0","0","0","0"
"3639","ANGUISHFORTRESS","309","264","947","6873","7392","6922","0","140","160","0","0","0","0","0","0"
"3640","DARKTIDEROOST","282","201","947","6910","0","0","0","468","467","0","0","0","0","0","0"
"3641","ELODOR","291","266","947","7116","7117","7225","0","426","0","0","0","0","0","0","0"
"3642","EMBAARI","346","252","947","6923","6793","6921","7049","270","158","0","0","0","0","0","0"
"3643","GARRISON","223","279","947","0","0","0","0","194","0","0","0","0","0","28714","0"
"3644","GLOOMSHADE","229","240","947","6855","6957","7232","0","319","5","0","0","0","0","0","0"
"3645","GULVAR","260","309","947","6797","6772","0","0","26","0","0","0","0","0","0","0"
"3646","KARABOR","393","318","947","6930","6931","6944","7216","537","150","0","0","0","0","0","0"
"3647","NOGARRISON","223","279","947","0","0","0","0","194","0","0","0","0","0","28866","0"
"3648","SHAZGUL","282","225","947","6792","6791","7231","0","259","315","0","0","0","0","0","0"
"3649","SHIMMERINGMOOR","288","261","947","7091","7144","7051","7161","453","306","0","0","0","0","0","0"
"3650","SOCRETHAR","202","201","947","6909","0","0","0","383","411","0","0","0","0","0","0"
"3651","SWISLAND","173","160","947","7221","0","0","0","309","460","0","0","0","0","0","0"
"3652","BLOODBLADEREDOUBT","209","154","948","7197","7125","0","0","334","210","0","0","0","0","0","0"
"3653","BLOODMANEVALLEY","229","246","948","7140","7277","0","0","410","350","0","0","0","0","0","0"
"3654","CENTERRAVENNEST","188","190","948","7035","7142","7034","0","444","255","0","0","0","0","0","0"
"3655","CLUTCHPOP","217","224","948","7162","0","0","0","533","382","0","0","0","0","0","0"
"3656","EASTMUSHROOMS","182","244","948","7046","0","0","0","649","155","0","0","0","0","0","0"
"3657","EMPTYGARRISON","190","187","948","6999","0","0","0","282","261","0","0","0","0","0","0"
"3658","HOWLINGCRAG","382","274","948","7270","0","0","0","459","0","0","0","0","0","0","0"
"3659","NWCORNER","314","304","948","7317","0","0","0","102","0","0","0","0","0","0","0"
"3660","SETHEKKHOLLOW","238","295","948","7145","7147","7182","0","520","127","0","0","0","0","0","0"
"3661","SKETTIS","371","174","948","7031","7316","0","0","289","0","0","0","0","0","0","0"
"3662","SOLOSPIRENORTH","196","284","948","7305","7110","7308","7272","429","84","0","0","0","0","0","0"
"3663","SOLOSPIRESOUTH","169","178","948","7306","0","0","0","374","276","0","0","0","0","0","0"
"3664","SOUTHPORT","197","179","948","7198","0","0","0","310","328","0","0","0","0","0","0"
"3665","VEILAKRAZ","252","230","948","7127","7199","7126","0","281","83","0","0","0","0","0","0"
"3666","VEILZEKK","198","232","948","7274","7276","0","0","521","268","0","0","0","0","0","0"
"3667","VENTURECOVE","226","193","948","7163","0","0","0","465","475","0","0","0","0","0","0"
"3668","WRITHINGMIRE","229","213","948","7202","0","0","0","197","198","0","0","0","0","0","0"
"3669","ARUUNA","389","234","946","6924","7084","0","0","597","178","0","0","0","0","0","0"
"3670","AUCHINDOUN","309","262","946","7200","0","0","0","338","356","0","0","0","0","0","0"
"3671","CENTERISLES","252","280","946","6927","0","0","0","546","228","0","0","0","0","0","0"
"3672","COURTOFSOULS","307","229","946","6916","0","0","0","150","264","0","0","0","0","0","0"
"3673","FORTWRYNN","292","235","946","7097","7098","6950","0","567","42","0","0","0","0","0","0"
