Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4_0,Unknown4_1,Unknown4_2,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown14,Unknown15
"6916","0","300","516","0","0","0","0","0","0","6132","8593","0","0","750","1522","12","34","16459","0"
"6917","0","300","516","0","0","0","0","0","0","6133","22581","0","0","750","0","-1","34","13160","0"
"6918","0","300","516","0","0","0","0","0","0","6134","22583","0","0","750","0","-1","34","13160","0"
"6919","0","300","516","0","0","0","0","0","18","6135","22586","0","0","750","3516","21","19","0","0"
"6920","0","300","516","0","0","0","0","0","0","6136","22585","0","0","750","224","-1","34","0","0"
"6921","0","300","525","0","0","0","0","0","0","6137","22303","0","0","750","3501","-1","19","12986","0"
"6922","0","300","516","0","0","0","0","0","0","6138","3277","0","0","750","3266","-1","34","0","0"
"6923","0","300","516","0","0","0","0","0","0","6139","17708","0","0","750","0","-1","34","43324","0"
"6924","0","300","516","0","0","0","0","0","0","6140","2972","0","0","750","123","38","34","49143","0"
"6925","0","300","516","0","0","0","0","0","0","6141","22641","0","0","750","2829","-1","34","0","0"
"6926","0","300","516","0","0","0","0","0","0","6142","4811","0","0","750","13","22","34","13914","0"
"6927","0","300","16900","0","0","0","0","0","0","6143","19327","0","0","750","3131","19","19","42300","0"
"6928","0","300","16900","0","0","0","0","0","0","6143","19327","0","0","750","3137","-1","34","42300","0"
"6929","0","300","516","0.5","-0.25","0.2","0","0","0","6144","22653","0","0","750","0","34","34","47925","0"
"6930","0","300","516","0","0","0","0","0","0","6145","5960","0","0","750","3439","-1","34","41150","0"
"6932","0","300","528","0","0","0","0","0","0","6146","192","0","0","750","0","17","34","0","0"
"6933","0","300","512","0","0","0","0","0","0","6147","16525","0","0","750","13","20","34","41150","0"
"6934","0","300","516","0","0","0","0","0","0","6148","22667","0","0","750","0","37","34","74174","0"
"6935","0","300","532","0","0","0","0","0","0","6149","22670","0","0","750","501","1","34","0","0"
"6936","0","300","528","0","0","0","0","0","0","6150","18938","0","0","750","3518","22","19","45147","0"
"6937","0","300","516","0","0","0","0","0","0","6151","5685","0","0","750","0","-1","34","13589","0"
"6938","0","300","528","0","0","0","0","0","0","6152","16525","0","0","750","3519","22","19","0","0"
"6939","0","300","516","0","0","0","0","0","0","6153","2972","0","0","750","81","38","34","0","0"
"6940","0","300","516","0","0","0","0","0","0","6154","22685","0","0","750","0","-1","34","0","0"
"6941","0","300","516","0","0","0","0","0","0","6155","4820","0","0","750","3124","19","19","20581","0"
"6942","1000","300","513","0","0","-1","0","0","0","6156","21934","0","0","750","13","34","34","43416","0"
"6943","0","300","513","0","1","0","0","0","0","6156","21934","0","0","750","13","-1","34","0","0"
"6944","0","300","513","0","-1","0","0","0","0","6156","21934","0","0","750","13","-1","34","0","0"
"6945","0","300","516","0","0","0","0","0","0","6156","21934","0","0","750","13","-1","34","0","0"
"6946","0","300","513","0","0","0","0","0","0","6156","21934","0","0","750","13","-1","34","0","0"
"6947","0","300","513","1","0","0","0","0","0","6156","21934","0","0","750","13","-1","34","0","0"
"6948","0","300","513","-1","0","0","0","0","0","6156","21934","0","0","750","13","-1","34","0","0"
"6949","0","300","516","0","0","0","0","0","0","6156","19643","0","0","750","13","-1","34","0","0"
"6950","0","300","516","0","0","0","0","0","0","6156","14749","0","0","750","38","-1","34","0","0"
"6951","0","300","516","0","0","0","0","0","0","6157","15498","0","0","750","13","-1","34","0","0"
"6952","0","300","516","0","0","0","0","0","0","6158","8905","0","0","750","1141","-1","34","47664","0"
"6953","0","300","516","0","0","0","0","0","0","6159","20721","0","0","750","2344","-1","19","49147","0"
"6954","0","300","516","0","0","0","0","0","0","6160","22712","0","0","750","38","21","17","0","0"
"6955","0","300","516","0","0","0","0","0","0","6161","14024","0","0","750","3131","1","19","0","0"
"6960","0","300","516","0","0","0","0","0","0","6162","11527","0","0","750","0","-1","34","0","0"
"6963","0","300","516","0","0","0","0","0","0","6162","14749","0","0","750","2874","-1","34","0","0"
"6964","0","300","516","0","0","0","0","0","0","6163","17708","0","0","750","3520","22","19","43324","0"
"6965","0","300","516","0","0","0","0","0","0","6164","17708","0","0","750","3520","21","19","43324","0"
"6966","0","300","516","0","0","0","0","0","0","6165","15937","0","0","750","3157","1","19","3014","0"
"6967","0","300","8708","0","0","0","0","0","0","6166","19734","0","0","750","0","34","34","0","0"
"6968","100","300","532","0","0","0","0","0","0","6167","19289","0","0","750","13","17","34","14342","0"
"6969","0","300","516","0","0","0","0","0","0","6168","18763","0","0","750","3414","16","34","0","0"
"6970","0","300","516","0","0","0","0","0","0","6169","23481","0","0","750","0","-1","34","0","0"
"6971","0","300","516","0","0","1","0","0","0","6170","7479","0","0","750","1422","17","19","47578","0"
"6972","0","300","516","0","0","0","0","0","0","6171","14837","0","0","750","0","17","19","39587","0"
"6973","0","300","512","0","0","0","0","0","0","6172","23304","0","0","750","13","17","34","41150","0"
"6974","0","300","516","0","0","0","0","0","0","6173","8905","0","0","750","2854","-1","34","0","0"
"6975","0","300","516","0","0","0","0","0","0","6174","8905","0","0","750","13","-1","34","43348","0"
"6976","0","300","532","0","0","0","0","0","0","6175","15644","0","0","750","1001","20","19","0","0"
"6977","0","300","516","0","0","0","0","0","0","6176","22409","0","0","750","38","1","19","0","0"
"6978","0","300","516","0.25","0","0","0","0","0","6176","19289","0","0","750","38","1","19","0","0"
"6979","0","300","516","0","0","0","0","0","0","339","22776","0","0","750","13","-1","34","0","0"
"6980","0","300","516","0","0","0","0","0","0","6177","22777","0","0","750","521","-1","34","0","0"
"6981","0","300","516","0","0","0","0","0","0","6178","22779","0","0","750","521","-1","34","0","0"
"6982","0","300","516","0","0","0","0","0","0","6179","22783","0","0","750","521","-1","34","0","0"
"6983","0","300","516","0","0","0","0","0","0","6180","15463","0","0","750","0","19","2","35259","0"
"6984","0","300","516","0","0","0","0","0","0","6181","22785","0","0","750","521","-1","34","0","0"
"6985","0","300","516","0","0","0","0","0","0","6182","22790","0","0","750","3521","34","21","1401","0"
"6987","0","300","516","0","0","0","0","0","0","6183","22791","0","0","750","521","-1","34","0","0"
"6988","100","300","532","0","0","0","0","0","0","6184","18585","0","0","750","13","17","34","14342","0"
"6989","0","300","516","0","0","0","0","0","0","6184","19476","0","0","750","13","-1","34","0","0"
"6990","0","300","516","0","0","0","0","0","0","6185","7017","0","0","750","224","17","19","3011","0"
"6991","0","300","516","0","0","0","0","0","0","6186","19476","0","0","750","0","-1","34","0","0"
"6992","0","300","516","0","0","0","0","0","0","6186","18623","0","0","750","0","-1","34","0","0"
"6994","0","300","516","0","0","0","0","0","0","6188","20177","0","0","750","3484","-1","34","0","0"
"6995","0","300","516","0","0","0","0","0","0","6189","22799","0","0","750","13","34","34","0","0"
"6996","0","300","516","0","0","0","0","0","0","6189","22800","0","0","750","13","34","34","0","0"
"6997","0","300","516","0","0","0","0","0","0","6190","22805","0","0","750","2024","17","19","0","0"
"6998","0","300","516","0","0","0","0","0","0","6191","21199","0","0","750","0","-1","34","46933","0"
"6999","0","300","516","0","0","0","0","0","0","6192","2662","0","0","750","3522","17","34","48669","0"
"7000","100","300","532","0","0","0","0","0","0","6193","18585","0","0","750","13","17","34","14342","0"
"7001","0","300","516","0","0","0","0","0","0","6193","19476","0","0","750","13","-1","34","0","0"
"7003","0","300","513","0","0","0","0","0","0","6195","21708","0","0","750","0","19","19","15227","0"
"7004","0","300","516","0","0","0","0","0","0","6196","20421","0","0","750","3522","17","34","0","0"
"7005","0","300","516","0","0","0","0","0","0","6197","22845","0","0","750","13","-1","34","47870","0"
"7006","0","300","516","0","0","0","0","0","0","6198","22834","0","0","750","3439","-1","34","0","0"
"7009","0","300","516","0","0","0","0","0","0","6198","5820","0","0","750","3439","-1","34","0","0"
"7010","0","300","516","0","0","0","0","0","0","6201","17291","0","0","750","0","-1","34","0","0"
"7011","0","300","516","0","0","0","0","0","0","6202","2662","0","0","750","13","-1","34","28242","0"
"7012","0","300","516","0","0","0","0","0","0","6203","2662","0","0","750","0","17","34","0","0"
"7013","0","300","532","0","0","0","0","0","0","6204","22700","0","0","750","3523","19","19","3011","0"
"7014","0","300","516","0","0","0","0","0","0","6205","19072","0","0","750","224","21","34","0","0"
"7015","0","300","516","0","0","0","0","0","0","6206","22857","0","0","750","0","-1","34","0","0"
"7016","0","300","516","0","0","0","0","0","0","6207","0","0","0","750","0","-1","34","0","0"
"7017","0","300","516","0","0","0","0","0","0","6208","22858","0","0","750","0","-1","34","0","0"
"7018","0","300","516","0","0","0","0","0","0","6209","22859","0","0","750","0","-1","34","0","0"
"7019","0","300","516","0","0","0","0","0","0","6210","23076","0","0","750","3239","-1","34","0","0"
"7020","0","300","516","0","0","0","0","0","0","6211","3822","0","0","750","224","22","19","23453","0"
"7021","0","300","516","0","0","0","0","0","0","6211","22861","0","0","750","224","22","19","0","0"
"7022","0","300","516","0","0","0","0","0","3","6212","21999","0","0","750","3524","-1","19","0","0"
"7023","0","300","516","0","0","0","0","0","0","6213","4807","0","0","750","0","-1","34","25613","0"
"7024","0","300","516","0.15","0.35","2.5","0","0","0","6214","22870","0","0","750","3484","19","34","0","0"
"7025","0","300","516","0","0","0","0","0","0","6215","22272","0","0","750","0","-1","34","25613","0"
"7026","0","300","516","0.15","0.35","2.5","0","0","0","6216","22874","0","0","750","3484","19","34","0","0"
"7027","0","300","516","0","0","0","0","0","0","6217","3064","0","0","750","2937","-1","19","3011","0"
"7028","0","300","516","0.15","0.35","2.5","0","0","0","6218","20421","0","0","750","3484","19","34","0","0"
"7029","0","300","516","0","0","0","0","0","0","6219","21973","0","0","750","3439","-1","34","0","0"
"7030","0","300","516","0","0","0","0","0","0","6219","5741","0","0","750","3439","-1","34","0","0"
"7031","0","300","516","0","0","0","0","0","0","6220","6600","0","0","750","542","-1","19","0","0"
"7032","0","300","516","0","0","0","0","0","0","6221","19546","0","0","750","3484","17","19","45820","0"
"7033","100","300","516","0","0","0","0","0","0","6222","19305","0","0","750","23","-1","34","7140","0"
"7034","0","300","516","0","0","0","0","0","0","6222","19306","0","0","750","0","-1","34","0","0"
"7035","0","300","516","0","0","0","0","0","0","6223","23533","0","0","750","224","2","34","32404","0"
"7036","0","300","8708","0.15","0.35","2.5","0","0","0","6224","22892","0","0","750","2851","19","34","0","0"
"7037","0","300","8708","0.15","0.35","2.5","0","0","0","6225","22870","0","0","750","2851","19","34","0","0"
"7038","0","300","8708","0.15","0.35","2.5","0","0","0","6226","22874","0","0","750","2851","19","34","0","0"
"7039","0","300","8708","0.15","0.35","2.5","0","0","0","6227","21795","0","0","750","482","19","34","0","0"
"7040","0","300","516","0.15","0.35","2.5","0","0","0","6228","21795","0","0","750","3484","19","34","0","0"
"7041","0","300","516","0","0","0","0","0","0","6229","22899","0","0","750","3525","-1","34","48095","0"
"7042","0","300","516","0","0","0","0","0","3","6230","21999","0","0","750","3524","-1","19","0","0"
"7043","0","300","516","0","0","0","0","0","0","6231","21999","0","0","750","3526","-1","19","0","0"
"7044","0","300","517","0","0","0","0","0","0","6232","13296","0","0","750","0","22","19","12872","0"
"7045","0","300","516","0","0","0","0","0","0","6233","9597","0","0","750","0","-1","34","0","0"
"7046","0","300","516","0","0","0","0","0","0","6234","9761","0","0","750","0","-1","19","12739","0"
"7047","0","300","516","0","0","0","0","0","0","6235","22179","0","0","750","3527","-1","34","43324","0"
"7048","0","300","516","0","0","0","0","0","0","6236","20038","0","0","750","2879","-1","19","0","0"
"7050","0","300","516","0","0","0","0","0","0","6236","18585","0","0","750","2879","-1","34","0","0"
"7051","0","300","516","0","0","0","0","0","0","6237","6493","0","0","750","224","21","12","27365","0"
"7052","0","300","25092","0","0","0","0","0","0","6238","20033","0","0","750","3498","19","19","23381","0"
"7054","0","300","25092","0","0","0","0","0","0","6239","20033","0","0","750","3498","19","19","0","0"
"7055","0","300","8708","0","0","0","0","0","0","6240","20034","0","0","750","3295","19","19","0","0"
"7056","0","300","8708","0","0","0","0","0","0","6240","20035","0","0","750","3295","19","19","0","0"
"7057","0","300","516","0","0","0","0","0","0","6241","22928","0","0","750","3528","21","34","0","0"
"7058","0","300","516","0","0","0","0","0","0","6242","22927","0","0","750","13","-1","34","47877","0"
"7059","0","300","516","0","0","0","0","0","0","6241","11507","0","0","750","0","-1","34","0","0"
"7060","0","300","516","0","0","0","0","0","0","6243","9028","0","0","750","0","-1","34","3014","0"
"7061","0","300","516","0","0","0","0","0","0","6243","22930","0","0","750","0","-1","34","0","0"
"7062","0","300","516","0","0","0","0","0","0","6244","4328","0","0","750","0","-1","34","0","0"
"7063","0","300","516","0","0","0","0","0","0","6244","19966","0","0","750","0","-1","34","0","0"
"7064","0","300","516","0","0","0","0","0","0","6245","18585","0","0","750","3529","-1","34","43079","0"
"7065","0","300","516","0","0","0","0","0","0","6246","18585","0","0","750","2936","-1","34","0","0"
"7066","0","300","516","0","0","0","0","0","0","6247","22667","0","0","750","0","-1","34","47866","0"
"7067","0","300","516","0","0","0","0","0","0","6248","22932","0","0","750","2899","-1","34","0","0"
"7068","0","300","516","0","0","0","0","0","0","6249","14205","0","0","750","2624","17","2","32389","0"
"7069","0","300","529","0","0","0","0","0","0","6250","21199","0","0","750","0","1","19","0","0"
"7070","0","300","532","0","0","1","0","0","0","6251","20073","0","0","750","224","1","19","0","0"
"7071","0","300","516","0","0","0","0","0","0","6252","22942","0","0","750","1865","-1","34","3011","0"
"7072","0","300","516","0","0","0","0","0","0","6253","22942","0","0","750","362","-1","34","3011","0"
"7073","0","300","516","0","0","0","0","0","0","6254","6752","0","0","750","3269","19","19","49238","0"
"7074","0","300","532","0","0","0","0","0","0","6255","22944","0","0","750","2024","22","34","0","0"
"7075","0","300","516","0","0","0","0","0","0","6256","21573","0","0","750","3532","-1","34","25116","0"
"7076","0","300","516","0","0","0","0","0","0","6257","17709","0","0","750","0","-1","34","43324","0"
"7077","0","300","516","0","0","0","0","0","0","6258","22948","0","0","750","0","-1","34","43324","0"
"7078","0","300","516","0","0","0","0","0","0","6258","6335","0","0","750","225","-1","34","0","0"
"7079","0","300","516","0","0","0","0","0","0","6258","21326","0","0","750","225","-1","34","0","0"
"7080","0","300","516","0","0","0","0","0","0","6259","22950","0","0","750","1865","-1","34","0","0"
"7081","0","300","516","0","0","0","0","0","0","6260","17708","0","0","750","0","-1","34","43324","0"
"7082","0","300","516","0","0","0","0","0","0.5","6261","17955","0","0","750","3535","34","22","0","0"
"7085","0","300","516","0","0","0","0","0","0","6262","6564","0","0","750","3530","22","19","0","0"
"7086","0","300","516","0","0","0","0","0","0","6263","8991","0","0","750","0","38","34","0","0"
"7087","0","300","516","0","0","0","0","0","0","6264","10691","0","0","750","2564","-1","34","0","0"
"7088","0","300","516","0","0","0","0","0","0","6265","11675","0","0","750","3140","34","34","39336","0"
"7089","0","300","516","0","0","0","0","0","0","6266","5376","0","0","750","3460","38","34","47866","0"
"7090","0","300","516","0","0","0","0","0","0","6267","22970","0","0","750","3126","20","19","0","0"
"7091","0","300","516","0","0","0","0","0","0","6268","22975","0","0","750","441","-1","34","3011","0"
"7092","0","300","516","0","0","0","0","0","0","6269","22667","0","0","750","3204","21","19","0","0"
"7093","0","300","516","0","0","0","0","0","0","6270","22992","0","0","750","341","-1","34","0","0"
"7094","0","300","516","0","0","0","0","0","1","6271","22991","0","0","750","441","-1","19","0","0"
"7095","0","300","516","0","0","0","0","0","0","6272","22996","0","0","750","224","-1","34","0","0"
"7096","0","300","516","0","0","0","0","0","0","6273","19810","0","0","750","13","22","19","48869","0"
"7097","100","300","516","0","0","0","0","0","0","6274","9662","0","0","750","0","-1","34","7140","0"
"7098","0","300","516","0","0","0","0","0","0","6275","20191","0","0","750","0","-1","34","0","0"
"7099","0","300","516","0","0","0","0","0","0","6276","23008","0","0","750","13","22","19","9059","0"
"7100","0","300","16900","0","0","0","0","0","0","6277","18546","0","0","750","0","21","19","0","0"
"7101","0","300","516","0","0","0","0","0","1","6278","18546","0","0","750","482","21","34","0","0"
"7102","0","300","516","0","0","0","0","0","0","6279","6088","0","0","750","3396","-1","34","0","0"
"7103","0","300","512","0","0","0","0","0","0","6280","18546","0","0","750","2861","34","19","0","0"
"7104","0","300","516","0","0","0","0","0","0","6281","23013","0","0","750","2879","-1","34","0","0"
"7105","0","300","516","0","0","0","0","0","0","6282","18546","0","0","750","482","21","34","48808","0"
"7106","0","300","516","0","0","0","0","0","0","6283","503","0","0","750","0","-1","34","47072","0"
"7107","0","300","516","0","0","0","0","0","0","6284","10256","0","0","750","3211","-1","34","0","0"
"7108","1500","300","516","0","0","0","0","0","0","6285","6241","0","0","500","0","-1","34","34914","0"
"7109","0","300","516","0","0","0","0","0","0","6286","18585","0","0","750","224","22","19","38543","0"
"7110","0","300","516","0","0","0","0","0","0","6287","20721","0","0","750","2924","-1","34","0","0"
"7111","0","300","66052","0","0","0","0","0","0","6288","21723","0","0","750","0","17","34","41211","0"
"7112","0","300","516","0","0","0","0","0","0","6289","23024","0","0","750","3419","-1","34","0","0"
"7113","0","300","516","0","0","0","0","0","0","6290","18361","0","0","750","3224","-1","34","3011","0"
"7114","0","300","516","0","0","0","0","0","0","6291","19717","0","0","750","3298","21","34","0","0"
"7115","0","300","512","0","0","0","0","0","0","6292","19546","0","0","750","3536","-1","34","0","0"
"7116","0","300","516","0","0","0","0","0","0","6293","21213","0","0","750","3522","17","34","0","0"
"7117","0","300","532","0","0","0","0","0","0","6294","3851","0","0","750","224","1","19","47301","0"
"7118","0","300","516","0","0","0","0","0","0","6295","22067","0","0","750","0","22","34","0","0"
"7119","0","300","516","0","0","0","0","0","0","6296","23060","0","0","750","3047","-1","34","0","0"
"7120","0","300","516","0","0","0","0","0","0","6297","6752","0","0","750","1001","19","19","0","0"
"7121","0","300","516","0","0","0","0","0","0","6298","20297","0","0","750","2829","-1","34","0","0"
"7122","0","300","516","0","0","0","0","0","0","6299","4469","0","0","750","3052","-1","34","3011","0"
"7123","0","300","512","0","0","0","0","0","0","6300","22039","0","0","750","0","-1","19","40858","0"
"7124","0","300","516","0","0","0","0","0","0","6301","18632","0","0","750","1361","2","34","0","0"
"7125","0","300","516","0","0","0","0","0","40","6302","21681","0","0","750","0","2","19","0","0"
"7126","0","300","516","0","0","80","0","0","0","6303","21728","0","0","750","0","19","19","0","0"
"7127","0","300","516","0","0","0","0","0","0","6304","19630","0","0","750","0","-1","34","49273","0"
"7128","0","300","516","0","0","0","0","0","0","6305","9597","0","0","750","0","-1","34","0","0"
"7129","0","300","516","0","0","0","0","0","0","6306","1863","0","0","750","362","-1","34","0","0"
"7130","0","300","516","0","0","0","0","0","0","6307","8905","0","0","750","3537","-1","34","0","0"
"7131","0","300","516","0","0","0","0","0","0","6308","21573","0","0","750","0","-1","34","0","0"
"7132","0","300","516","0","0","0","0","0","0","6309","8905","0","0","750","2874","22","17","0","0"
"7134","0","300","516","0","0","0","0","0","1","6310","21527","0","0","750","38","-1","19","0","0"
"7135","2000","300","517","0","0","0","0","0","0","6311","23105","0","0","750","3203","34","34","0","0"
"7136","2000","300","517","0","0","1","0","0","0","6312","23105","0","0","750","3202","34","34","0","0"
"7137","2000","300","8708","0","0","0","0","0","2.5","6313","19881","0","0","750","3538","17","19","0","0"
"7138","0","300","516","0","0","0","0","0","0","6314","675","0","0","750","3030","-1","34","0","0"
"7139","0","300","516","0","0","0","0","0","0","6315","22336","0","0","750","3484","22","19","47072","0"
"7140","0","300","516","0","0","0","0","0","0","6315","22336","0","0","750","3484","21","19","0","0"
"7141","0","300","516","0","0","0","0","0","0","6316","22304","0","0","750","3501","38","34","39210","0"
"7142","0","300","516","0","0","0","0","0","0.5","6317","12770","0","0","750","0","21","19","0","0"
"7143","0","300","516","0","0","0","0","0","0.5","6318","23111","0","0","750","13","34","19","0","0"
"7144","0","300","516","0","0","0","0","0","0","6319","22667","0","0","750","13","37","19","0","0"
"7145","0","300","516","0","0","0","0","0","0","6320","19630","0","0","750","0","21","34","49273","0"
"7146","0","300","516","0","0","0","0","0","0","6321","9597","0","0","750","13","37","19","0","0"
"7147","0","300","516","0","0","0","0","0","0","6322","22752","0","0","750","13","37","19","0","0"
"7148","0","300","516","0","0","0","0","0","0","6323","21573","0","0","750","0","-1","34","47925","0"
"7149","0","300","516","0","0","0","0","0","0","6324","22035","0","0","750","38","-1","19","0","0"
"7153","0","300","516","0","0","4","0","0","0","6325","17332","0","0","750","3211","19","19","0","0"
"7154","0","300","516","0","0","0","0","0","0","6326","23537","0","0","750","3052","-1","34","0","0"
"7155","0","300","516","0","0","0","0","0","0","6327","21199","0","0","750","0","-1","34","46933","0"
"7156","0","300","516","0","0","0","0","0","0","6328","22670","0","0","750","224","-1","20","0","0"
"7157","100","300","8708","0","0","0","0","0","0","6329","5700","0","0","750","3484","38","34","3011","0"
"7158","0","300","516","0","0","0","0","0","0","6330","23132","0","0","750","13","24","34","0","0"
"7159","100","300","516","0","0","0","0","0","0","6331","23135","0","0","750","3297","-2","34","3011","0"
"7160","0","0","516","0","0","0","0","0","0","6332","23351","0","0","750","2956","21","34","3011","0"
"7162","0","300","516","0","0","0","0","0","0","6333","5018","0","0","750","3030","19","19","0","0"
"7163","0","300","8724","0","0","0","0","0","0","6334","23143","0","0","750","501","22","19","3011","0"
"7164","0","300","516","0","0","0","0","0","0","6335","9596","0","0","750","224","-1","34","0","0"
"7165","0","300","8708","0","0","0","0","0","0","6336","5346","0","0","750","3368","-1","34","3013","0"
"7166","100","300","516","0","0","0","0","0","0","6337","20876","0","0","750","0","-1","34","3011","0"
"7167","0","300","516","0","0","0","0","0","0","6338","17327","0","0","750","3319","-1","34","0","0"
"7168","0","300","516","0","0","0","0","0","0","6339","22793","0","0","750","0","22","34","0","0"
"7169","0","300","513","0","0","0","0","0","0","6340","21708","0","0","750","0","22","19","15227","0"
"7170","0","300","516","0","0","0","0","0","0","6341","259","0","0","750","3292","-1","34","3013","0"
"7171","0","300","516","0","0","-0.5","0","0","0","6342","23151","0","0","750","0","0","19","0","0"
"7172","0","300","516","0","0","0","0","0","0","6343","23468","0","0","750","362","-1","34","48626","0"
"7173","0","300","516","0","0","0","0","0","0","6344","23022","0","0","750","441","-1","34","3011","0"
"7174","0","300","516","0","0","0","0","0","0","6345","23158","0","0","750","362","-1","34","3011","0"
"7175","0","300","516","0","0","0","0","0","0","6346","23364","0","0","750","362","-1","34","3011","0"
"7176","0","300","516","0","0","0","0","0","0","6347","23163","0","0","750","3501","19","19","39210","0"
"7177","0","300","516","0","0","0","0","0","0","6348","22518","0","0","750","0","38","34","0","0"
"7178","0","300","516","0","0","0","0","0","0","6349","23164","0","0","750","0","-1","34","0","0"
"7179","0","300","532","0","0","0","0","0","0","6350","23169","0","0","750","2905","22","19","0","0"
"7180","100","300","516","0","0","0","0","0","0","6351","4704","0","0","750","13","17","34","40482","0"
"7181","0","300","532","0","0","0","0","0","0","6352","13539","0","0","750","13","22","34","28618","0"
"7182","0","300","8708","0","0","0","0","0","0","6352","13539","0","0","750","13","21","34","0","0"
"7183","0","300","532","0","0","0","0","0","1","6353","19560","0","0","750","3316","22","19","0","0"
"7184","0","300","516","0","0","0","0","0","0","6354","23192","0","0","750","2938","-1","34","3228","0"
"7185","0","300","516","0","0","0","0","0","5","6355","13539","0","0","750","3202","34","19","0","0"
"7186","0","300","516","0","0","1.5","0","0","0","6356","23366","0","0","750","3470","38","19","0","0"
"7187","0","300","532","0","0","0","0","0","0","6357","22415","0","0","750","0","-1","34","43972","0"
"7191","0","300","516","0","0","0","0","0","0","6361","5258","0","0","750","501","-1","19","0","0"
"7192","0","300","516","0","0","0","0","0","0","6361","15863","0","0","750","501","-1","34","0","0"
"7193","0","300","516","0","0","0","0","0","0","6362","19780","0","0","750","3470","38","19","0","0"
"7194","0","300","516","0","0","0","0","0","0","6363","23099","0","0","750","482","-1","34","0","0"
"7195","100","300","516","0","0","0","0","0","0","6364","6588","0","0","750","0","-1","34","3011","0"
"7196","0","300","532","0","0","0","0","0","0","6365","22890","0","0","750","224","1","19","14342","0"
"7197","0","300","516","0","0","0","0","0","0","6366","10995","0","0","750","0","-1","34","3011","0"
"7198","0","300","516","0","0","0","0","0","0","6366","21562","0","0","750","0","-1","34","0","0"
"7199","0","300","516","0","0","1.5","0","0","0","6367","4600","0","0","750","3539","38","19","0","0"
"7200","0","300","516","0","0","0","0","0","0","6368","8309","0","0","750","0","-1","34","0","0"
"7201","0","300","516","0","0","0","0","0","0","6369","8905","0","0","750","362","-1","34","0","0"
"7202","100","300","516","0","0","0","0","0","0","6370","8907","0","0","750","2874","-1","34","7140","0"
"7203","0","300","516","0","0","0","0","0","0","6370","17253","0","0","750","0","-1","34","0","0"
"7204","0","300","516","0","0","0","0","0","0","6371","9254","0","0","750","13","1","34","0","0"
"7205","100","300","516","0","0","0","0","0","0","6372","23211","0","0","750","23","-1","34","7140","0"
"7206","0","300","516","0","0","0","0","0","0","6373","22800","0","0","750","0","-1","34","41211","0"
"7207","0","300","516","0","0","0","0","0","0","6374","23217","0","0","750","13","-1","19","24128","0"
"7208","100","300","532","0","0","0","0","0","0","6375","18623","0","0","750","0","21","34","14342","0"
"7209","0","300","516","0","0","0","0","0","0","6376","20666","0","0","750","0","-1","34","0","0"
"7210","0","300","8708","0","0","0","0","0","0","6377","23184","0","0","750","3126","22","19","48551","0"
"7212","0","300","8724","0","0","0","0","0.01","0","6378","23135","0","0","750","3297","22","19","0","0"
"7213","0","300","525","0","0","0","0","0","0","6379","22833","0","0","750","3540","-1","19","12986","0"
"7214","100","300","532","-1","0","0","0","0","0","6380","23234","0","0","750","0","17","34","14342","0"
"7215","0","300","516","0","0","0","0","0","0","6381","19810","0","0","750","13","22","34","48598","0"
"7216","0","300","512","0.5","0.4","1","0","0","0","6382","23239","0","0","750","3421","12","19","42596","0"
"7217","0","300","516","0.5","-0.4","1","0","0","1","6383","23239","0","0","750","3420","12","19","42596","0"
"7219","0","300","516","0","0","0","0","0","0","6384","16343","0","0","750","2024","-1","34","0","0"
"7220","0","300","516","0","0","0","0","0","0","6385","19238","0","0","750","501","21","19","0","0"
"7221","0","300","516","0","0","0","0","0","0","6386","18623","0","0","750","13","-1","34","0","0"
"7222","0","300","516","0","0","0","0","0","0","6387","16502","0","0","750","3266","-1","34","0","0"
"7223","0","300","8708","0","0","0","0","0","0","6388","23258","0","0","750","3533","-1","34","3013","0"
"7224","0","300","8708","0","0","0","0","0","0","6389","23273","0","0","750","0","-1","34","3013","0"
"7225","0","300","516","0","0","0","0","0","0","6390","21973","0","0","750","13","-1","34","16486","0"
"7226","0","300","516","0","0","0","0","0","0","6391","362","0","0","750","13","-1","34","0","0"
"7227","0","300","516","0","0","0","0","0","0","6392","20780","0","0","750","0","-1","34","49139","0"
"7228","100","300","516","0","0","0","0","0","0","6393","4704","0","0","750","224","21","34","47789","0"
"7229","100","300","516","0","0","0","0","0","0","6394","362","0","0","750","13","22","34","4222","0"
"7230","0","300","532","0","0","0","0","0","0","6395","21591","0","0","750","501","1","19","3011","0"
"7231","100","300","516","0","0","0","0","0","0","6396","4469","0","0","750","0","2","34","3011","0"
"7232","0","300","516","0","0","0","0","0","0","6397","23327","0","0","750","3273","19","19","18337","0"
"7233","0","300","516","0","0","0","0","0","0","6398","4469","0","0","750","224","38","34","1454","0"
"7234","0","300","532","0","0","0","0","0","0","6399","23337","0","0","750","362","21","19","0","0"
"7235","0","300","8704","0","0","0","0","0","0","6400","4286","0","0","750","3544","-1","34","12993","0"
"7242","0","300","516","0","0","0","0","0","0","6402","3494","0","0","750","0","22","34","0","0"
"7243","0","300","516","0","0","0","0","0","0","6403","22023","0","0","750","224","-1","19","48772","0"
